,F66,F69,F68,F107,F95,F109,F22,F79,F111,F112,F113,F116,F117,F118,F114,F115,F88,F43,F42,F45,F130,F132,F134,F135,F136,F83,F16,F18,F1,F9,F10,F15,category,1
132,0.087361395,-0.47047913,0.56744826,-0.23898663,-0.87700605,0.11231656,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.0918455,-0.9277533,-0.079159714,-0.178356,-0.0754869,3.5488586,-0.37116587,0.09478488,-0.19796313,0.12573491,-0.022764519,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00020030112301525557
133,0.087361395,-0.47047913,0.56744826,-0.23898663,-0.87700605,0.11231656,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.0918455,-0.9277533,-1.3091031,-0.178356,-0.0754869,3.5488586,-0.2179764,0.09478488,-0.19796313,0.12573491,-0.022764519,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0001822529745275644
134,0.087361395,-0.47047913,0.56744826,-0.23898663,-0.87700605,0.11231656,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.0918455,-0.9277533,-1.3091031,-0.178356,-0.0754869,3.5488586,-0.2179764,0.09478488,-0.19796313,0.12573491,-0.022764519,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0001822529745275644
135,0.087361395,-0.47047913,0.56744826,-0.23898663,-0.87700605,0.11231656,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.0918455,-0.9277533,-0.0700955,-0.178356,-0.0754869,3.5488586,-0.39178753,0.09478488,-0.19796313,0.12573491,-0.022764519,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0001987325092436505
136,0.087361395,-0.160867,0.56744826,0.09518033,-0.87700605,0.11231656,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.0918455,-0.9277533,-0.92282844,-0.178356,-0.0754869,3.5488586,-0.17378713,0.09478488,-0.19796313,0.12573491,-0.022764519,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00015337592757035204
137,-1.0486445,-0.47047913,-0.9510869,-0.3726534,-0.87700605,-0.5929647,0.5312503,-1.0796498,-0.83204484,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,-1.4282126,-0.9277533,-1.0664613,-0.178356,-0.38885123,-0.36895445,-0.8896534,-0.9590299,-0.8448429,-0.9988831,-0.80632496,-0.10799802,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.0032647395250843697
138,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,0.516956,0.6473575,0.5312503,0.22830538,-0.51726794,0.51695615,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.25092787,-0.32071954,-1.6416899,-0.178356,-0.38885123,-0.36895445,-0.11192214,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5331852,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.00020834949565437782
140,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,0.516956,-0.009283644,0.5312503,0.22830538,-0.51726794,0.51695615,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.25092787,-0.32071954,1.4331688,-0.178356,-0.38885123,-0.36895445,-0.11192214,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5331852,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00045867302821513107
141,-0.06347756,-0.31567305,-0.0062205424,-0.3726534,0.516956,-0.009283644,0.5312503,0.22830538,-0.51726794,0.51695615,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.25092787,-0.32071954,1.4331688,-0.178356,-0.38885123,-0.36895445,-0.11192214,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5331852,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0004328374866997268
142,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,-0.412352,-1.1523256,0.5312503,0.22830538,-0.51726794,-0.41235194,0.21042407,-0.9254915,0.5123107,2.7328048,-0.25092787,-0.9277533,-0.0700955,-0.178356,-0.38885123,-0.36895445,-0.5597068,-0.22436656,-0.505231,-0.18151623,-0.3583555,4.7748637,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.009610236626660109
143,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,-0.412352,-0.8848052,-0.96947056,0.22830538,-0.51726794,-0.41235194,0.21042407,-0.9254915,-1.0091739,-0.14218709,-0.25092787,-0.9277533,1.242123,-0.178356,-0.38885123,-0.36895445,-0.5597068,-0.22436656,-0.505231,-0.18151623,-0.3583555,4.7748637,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0017754517098431761
144,-0.06347756,0.14874512,-0.0062205424,-0.3726534,0.052302018,-1.0064054,0.5312503,0.22830538,-0.51726794,0.05230195,0.21042407,-0.9254915,-0.6751894,-0.4251954,-0.25092787,0.6910036,0.45562863,-0.178356,-0.38885123,-0.36895445,-0.854302,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.001287820183147036
145,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,0.052302018,-0.5929647,0.5312503,-1.0796498,-0.51726794,0.05230195,-1.119369,0.4125422,1.0573546,0.15438141,-0.25092787,0.6910036,1.4331688,-0.178356,-0.38885123,-0.36895445,-0.854302,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.11318768803021267
146,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,0.052302018,-0.5929647,0.5312503,-1.0796498,-0.51726794,0.05230195,-1.119369,0.4125422,1.0573546,0.15438141,-0.25092787,0.6910036,1.4331688,-0.178356,-0.38885123,-0.36895445,-0.854302,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.11318768803021267
147,-0.18132052,-0.47047913,0.9386457,-0.3726534,-0.87700605,-0.5929647,0.5312503,-1.0796498,-0.34239185,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,0.14150043,-0.9277533,1.4331688,-0.178356,-0.38885123,-0.36895445,0.16205136,0.08316695,0.38422868,0.10316074,0.064898476,-0.5321405,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.019075841865555856
149,-0.18132052,-0.31567305,0.9386457,0.62984747,-0.87700605,-1.1766456,0.5312503,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,-0.9256777,-0.49091697,0.14150043,-0.9277533,1.2470038,-0.178356,-0.38885123,-0.36895445,-0.39178753,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0001320444629181266
150,-0.18132052,1.8516117,0.9386457,1.3650148,-0.87700605,-1.2496058,-0.96947056,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,1.3287169,-0.08766253,0.14150043,-0.9277533,1.2511872,-0.178356,-0.38885123,-0.36895445,-0.28867924,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.0007490493929809794
151,-0.18132052,0.14874512,0.9386457,1.6991818,-0.87700605,-1.0550454,-0.96947056,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,-0.82933605,-0.4639111,0.14150043,-0.9277533,1.1403251,-0.178356,-0.38885123,-0.36895445,-0.11192214,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00012598169694825434
152,-0.18132052,0.14874512,0.9386457,0.5630141,-0.87700605,-1.3225659,0.5312503,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,0.32676378,-0.3083571,0.14150043,-0.9277533,-0.008737777,-0.178356,-0.38885123,-0.36895445,-0.34759825,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00025024653062083165
154,-0.18132052,-0.160867,0.9386457,-0.3726534,0.052302018,-1.1523256,0.5312503,0.22830538,-0.34239185,0.05230195,0.21042407,-0.9254915,0.5123107,2.7328048,0.14150043,0.6910036,-1.2658739,-0.178356,-0.38885123,-0.36895445,-0.19735475,0.08316695,0.38422868,0.10316074,0.064898476,0.05810702,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.021956500918731414
158,-0.18132052,0.30355117,0.9386457,-0.038486447,-0.412352,-1.1523256,0.5312503,0.22830538,-0.34239185,-0.41235194,0.21042407,1.7505759,0.5123107,2.7328048,0.14150043,1.5003821,-1.2658739,-0.178356,-0.38885123,-0.36895445,-0.33286852,0.08316695,0.38422868,0.10316074,0.064898476,0.3558425,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9978733091006039
159,-0.18132052,0.9227754,0.9386457,-0.3726534,-0.412352,-1.2739258,-0.96947056,0.22830538,-0.34239185,-0.41235194,0.21042407,-0.9254915,1.1617247,0.006051538,0.14150043,-0.9277533,-1.8125154,-0.178356,-0.38885123,-0.36895445,0.33880848,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0011081411779607468
160,-0.18132052,-0.47047913,0.9386457,-0.3726534,-0.412352,-0.5929647,0.5312503,-1.0796498,-0.34239185,-0.41235194,-1.119369,0.4125422,1.0573546,0.15438141,0.14150043,-0.9277533,-1.1891767,-0.178356,-0.38885123,-0.36895445,0.33880848,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.020358864201587328
161,-0.76110774,-0.47047913,-0.816106,-0.038486447,0.98161006,0.11231656,0.5312503,1.5362606,-0.6221936,0.9816101,1.5402172,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-1.2965528,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0002500627318157308
162,-0.76110774,-0.47047913,-0.816106,-0.3726534,0.98161006,0.11231656,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,1.2100497,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,7.685667466644029e-05
163,-0.76110774,-0.160867,-0.816106,-0.3726534,0.98161006,0.11231656,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,1.2100497,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,6.843938971204872e-05
164,-0.76110774,0.14874512,-0.816106,-0.3726534,0.98161006,0.11231656,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,1.2100497,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,6.094390326197264e-05
165,-0.76110774,-0.47047913,-0.816106,-0.038486447,0.98161006,0.11231656,0.5312503,1.5362606,-0.6221936,0.9816101,1.5402172,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-1.3753417,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.000247486297225913
166,-0.76110774,1.0775815,-0.816106,-0.3726534,-0.412352,-1.1036855,0.5312503,0.22830538,-0.6221936,-0.41235194,0.21042407,-0.9254915,-1.039536,-0.5256185,-1.4282126,-0.9277533,-1.2867913,-0.178356,-0.38885123,-0.36895445,0.17383517,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,4.659048787175504e-05
167,-0.76110774,0.7679693,-0.816106,1.6991818,-0.412352,-1.1036855,0.5312503,0.22830538,-0.6221936,-0.41235194,0.21042407,-0.9254915,-1.039536,-0.5256185,-1.4282126,-0.9277533,-1.2867913,-0.178356,-0.38885123,-0.36895445,0.17383517,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,2.8987025538194113e-05
168,0.09207512,0.45835724,0.4324674,0.89718103,-0.412352,-1.0064054,0.5312503,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-0.6751894,-0.4251954,-1.4282126,-0.9277533,-0.0700955,-0.178356,-0.38885123,-0.36895445,0.3800518,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.56348103,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,4.615698747946341e-05
169,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.87700605,-0.8848052,-0.96947056,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-1.0091739,-0.14218709,-1.4282126,-0.9277533,-1.6981668,-0.178356,-0.38885123,-0.36895445,-0.34465232,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.06725528,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,6.970857923834956e-05
170,0.09207512,-0.47047913,0.4324674,0.09518033,-0.87700605,-0.009283644,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-1.4282126,-0.9277533,-0.9095807,-0.178356,-0.38885123,-0.36895445,-0.39178753,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.11844488,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,2.43509626850027e-05
171,0.09207512,-0.47047913,0.4324674,-0.3726534,0.052302018,-1.3225659,0.5312503,0.22830538,-0.4473175,0.05230195,0.21042407,-0.9254915,-1.3431582,-0.632908,-1.4282126,-0.9277533,-0.90330553,-0.178356,-0.38885123,-0.36895445,-1.4228706,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.5645257,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,4.6579798017806874e-05
186,-0.9826525,-0.0060609463,-0.84985125,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.72711915,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,0.53392875,0.6910036,-0.16004035,-0.178356,-0.38885123,-0.36895445,0.26810563,-0.81437534,-0.7866237,-0.87525547,-0.62404776,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9033928143666414
188,-1.0533582,0.30355117,-1.0185773,5.8428516,-0.87700605,-1.3468859,-0.96947056,0.22830538,-0.83204484,-0.87700605,0.21042407,1.7505759,1.9966856,-0.632908,2.4960704,1.5003821,-0.0700955,-0.178356,-0.38885123,-0.36895445,-0.08540857,-0.91187483,-0.8157333,-0.9879748,-0.6707756,4.128203,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9979995439635949
189,-0.9967936,3.2448664,-1.0523226,3.7710168,-0.412352,0.039356392,-2.4701915,0.22830538,-0.7970696,-0.41235194,0.21042407,1.7505759,0.3843472,2.770824,0.53392875,0.2863143,-0.5281867,-0.178356,-0.38885123,-0.36895445,-0.6009501,-0.94969,-0.8416085,-1.0011556,-0.7684793,-0.5310958,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.7694701001259986
192,-0.03990898,0.7679693,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,1.1751873,-0.178356,-0.38885123,-0.36895445,0.42718703,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9989423247817746
193,-0.03990898,-0.160867,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-1.3600022,-0.178356,-0.38885123,-0.36895445,0.42718703,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9989577213986682
201,-0.03990898,-0.0060609463,-0.30992758,-0.3726534,0.516956,0.039356392,-2.4701915,0.22830538,-0.16751586,0.51695615,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,0.2863143,-0.9569935,-0.178356,-0.38885123,-0.36895445,-1.8470876,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9896260438403106
204,-0.03990898,0.30355117,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-0.9569935,-0.178356,-0.38885123,-0.36895445,0.5538629,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9988873681436948
205,-0.03990898,-0.160867,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-0.9569935,-0.178356,-0.38885123,-0.36895445,0.5538629,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9990648958283399
213,-0.8176724,-0.47047913,-0.7823608,0.49618068,-0.87700605,0.6473575,0.5312503,0.22830538,-0.58721834,-0.87700605,0.21042407,1.7505759,-0.779811,-0.45086932,1.0244641,1.5003821,1.2944165,-0.178356,-0.38885123,-0.36895445,-0.27689543,-0.7255323,-0.69606054,-0.6052744,-1.0001876,1.6293145,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,1,0.9719486973529449
214,-0.8176724,0.30355117,-0.7823608,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,1.0244641,1.5003821,1.1751873,-0.178356,-0.38885123,-0.36895445,-2.79863,-0.7255323,-0.69606054,-0.6052744,-1.0001876,-0.060987167,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9051612812466553
215,-0.8176724,-0.47047913,-0.7823608,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,1.0244641,1.5003821,1.1751873,-0.178356,-0.38885123,-0.36895445,-2.79863,-0.7255323,-0.69606054,-0.6052744,-1.0001876,-0.060987167,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9273003466663757
216,-0.8176724,-0.31567305,-0.7823608,0.2956805,0.052302018,-0.009283644,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.62747735,-0.4143329,1.0244641,1.5003821,-0.0700955,-0.178356,-0.38885123,-0.36895445,-2.79863,-0.7255323,-0.69606054,-0.6052744,-1.0001876,-0.060987167,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9340703859716444
221,-0.72339803,-0.47047913,-0.7823608,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.4331688,-0.178356,-0.38885123,-0.36895445,0.2651597,-0.543518,-0.7025294,-0.49816066,-0.6568731,0.066464506,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.1114403485860919
222,-0.72339803,-0.47047913,-0.7823608,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,1.4331688,-0.178356,-0.38885123,-0.36895445,-0.17084117,-0.543518,-0.7025294,-0.49816066,-0.6568731,1.6293145,1.9089866,-0.3384457,2.526963,-0.1295937,-0.040422603,1.8380892,1,0.3365054068679874
172,0.09207512,0.6131633,0.4324674,1.4318483,0.052302018,-0.009283644,0.5312503,0.22830538,-0.4473175,0.05230195,0.21042407,-0.9254915,-0.62747735,-0.4143329,-1.4282126,-0.9277533,1.4331688,-0.178356,-0.38885123,-0.36895445,-1.4228706,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.5645257,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,9.270174093610055e-06
173,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.87700605,-0.8848052,0.5312503,-1.0796498,-0.4473175,-0.87700605,-0.45447248,-0.25647464,0.1597715,0.21051858,-1.4282126,-0.9277533,-0.0700955,-0.178356,-0.38885123,-0.36895445,-0.45954442,-0.13757378,-0.5278718,-0.056525014,-0.38538814,4.383106,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00139562581882141
174,0.09207512,-0.160867,0.4324674,-0.3726534,-0.412352,-0.8848052,-0.96947056,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-1.0091739,-0.14218709,-1.4282126,-0.9277533,-0.16004035,-0.178356,-0.38885123,-0.36895445,-0.6893287,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.4611018,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,6.0228808059139126e-05
175,0.09207512,-0.47047913,0.4324674,2.1670156,-0.412352,-0.009283644,0.5312503,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-1.4282126,-0.9277533,1.4331688,-0.178356,-0.38885123,-0.36895445,-0.6893287,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.4611018,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,1.0413391030629595e-05
176,0.09207512,-0.160867,0.4324674,2.3675158,-0.87700605,-1.1036855,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-1.039536,-0.5256185,-1.4282126,-0.9277533,-0.6627553,-0.178356,-0.38885123,-0.36895445,-0.31224683,-0.13757378,-0.5278718,-0.056525014,-0.38538814,1.6303593,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,1.4931767699493474e-05
177,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.87700605,0.6473575,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-1.195452,-0.178356,-0.38885123,-0.36895445,-0.30046302,-0.13757378,-0.5278718,-0.056525014,-0.38538814,0.3558425,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,1.7690923078990586e-05
178,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,-0.032444168,-0.178356,-0.38885123,-0.36895445,-0.38294968,-0.85014033,-0.64754456,-0.9058594,-0.6506942,1.6314039,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.07767977995156412
179,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,0.51907814,-0.178356,-0.38885123,-0.36895445,-0.5597068,-0.85014033,-0.64754456,-0.9058594,-0.6506942,1.6314039,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.07972764586201556
180,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.412352,1.571519,0.5312503,-1.0796498,-0.65716875,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,0.2863143,1.2693157,-0.178356,-0.38885123,-0.36895445,-0.53319323,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.4318506,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.07770582325152174
181,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.412352,-0.5929647,0.5312503,-1.0796498,-0.65716875,-0.41235194,-1.119369,0.4125422,1.0573546,0.15438141,1.8420231,0.2863143,-0.35178325,-0.178356,-0.38885123,-0.36895445,-0.53319323,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.4318506,-0.5138059,-0.3384457,2.526963,-0.1295937,-0.040422603,1.8380892,0,0.09870840703025763
182,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,-0.40059048,-0.178356,-0.38885123,-0.36895445,-0.38294968,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.4611018,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.03588704562090935
183,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,1.4296825,-0.178356,-0.38885123,-0.36895445,0.4330789,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.5300511,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.0692184217779528
184,-0.9826525,-0.0060609463,-0.84985125,0.83034766,-0.87700605,0.6473575,0.5312503,0.22830538,-0.72711915,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,0.53392875,-0.9277533,1.2944165,-0.178356,-0.38885123,-0.36895445,-0.15611142,-0.81437534,-0.7866237,-0.87525547,-0.62404776,1.3712772,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.00011953383781286194
