,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F0-NA,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
91,0.70308477,0.68149126,-0.562344,-0.8891451,-0.6702861,-0.569387,-0.43259886,-0.5819865,-0.47047913,-0.5798894,-0.24194877,-0.8565233,-0.8256208,-0.26163587,0.8242657,-0.3726534,0.12684694,0.0,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,0.722111,1.246129,0.7352128,0.7362217,0.722111,2.005535,1.5003821,-0.13157417,0.54589874,0.51907814,0.54589874,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,-0.6922762,-0.7602698,-0.3182651,-0.8121412,-0.17334665,-0.16789523,-0.13013873,-0.26115316,-0.15324838,-0.6478516,-0.1074763,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,1.6314039,1.6311997,0.0024183393,0.0024125937,-0.5138059,-0.35932693,-0.1287779,1.3649788,-0.13517553,-0.2680389,-0.2302306,2.2658787,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,1.6518953,-0.9096391,0,0.06117243948736934
92,0.26402092,0.3006103,-0.562344,-0.43972555,-0.6702861,-0.016242428,1.0385972,-0.5819865,-0.47047913,-0.5798894,0.38059348,-0.55096877,-0.8163947,-1.0398222,0.8242657,-0.3726534,0.12684694,0.0,-0.58721834,-0.87700605,-0.5929647,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,2.5155716,-0.7716166,1.0504453,-1.1274992,-1.1287873,-0.7716166,2.005535,1.5003821,-0.5406707,-0.15810247,-0.0700955,-0.15810247,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,-0.83890045,-0.7677718,-0.37743455,-0.91452295,-0.17334665,-0.32403064,-0.13013873,-0.89539886,-0.15324838,-0.6478516,-0.1074763,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5331852,-0.53315234,0.0024183393,0.0024125937,1.9089866,-0.35932693,-0.1287779,-0.39286152,-0.13517553,3.5530741,-0.2302306,-0.41039035,-0.3384457,-0.3809553,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,2.7417765,-0.14719607,-0.34536666,-0.9096391,1,0.3678766858891956
93,-1.0120171,-0.9548374,-0.562344,0.0096938405,-0.6702861,-0.569387,-0.06479982,-0.5819865,-0.47047913,-0.5798894,-1.1526341,-0.22419517,-0.2812824,-0.40532863,0.8242657,-0.3726534,0.12684694,0.0,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,0.722111,1.246129,0.7352128,0.7362217,0.722111,2.005535,1.5003821,-0.5406707,-1.2567619,-1.2003326,-1.2567619,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,-0.28706005,-0.7565189,-0.37743455,-0.562061,-0.17334665,0.27694348,-0.13013873,1.0689851,-0.15324838,-0.6478516,-0.1074763,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5300511,-0.5300186,0.0024183393,0.0024125937,-0.5138059,-0.35932693,-0.1287779,1.3649788,-0.13517553,-0.2680389,-0.2302306,2.2658787,2.9546845,2.3664045,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,0.04548626825101089
94,-0.17504291,-0.19373879,-0.562344,-0.93908054,-0.6702861,-0.569387,-0.43259886,-0.5819865,-0.47047913,-0.5798894,0.34435773,-0.93291193,-0.84407294,0.48745874,0.8242657,-0.3726534,0.12684694,0.0,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,0.722111,1.246129,0.7352128,0.7362217,0.722111,2.005535,1.5003821,-0.50920177,-0.3770587,-0.40059048,-0.37705874,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,-0.87089115,-0.7190093,-0.3626422,-0.9111662,-0.17334665,-0.39767945,-0.13013873,0.7806652,-0.15324838,-0.6478516,-0.1074763,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.4611018,-0.46107692,0.0024183393,0.0024125937,-0.5138059,-0.35932693,-0.1287779,3.122819,-0.13517553,-0.2680389,-0.2302306,2.2658787,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,3.649157,-0.9096391,0,0.01008163480491533
95,0.39315733,0.40478855,-0.562344,0.50904876,-0.6702861,-0.569387,-0.06479982,-0.5819865,-0.47047913,-0.5798894,-1.2421479,0.46330255,-0.11521306,-0.7797159,0.8242657,-0.3726534,0.12684694,0.0,-0.58721834,-0.412352,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,0.722111,1.246129,0.7352128,0.7362217,0.722111,2.005535,0.2863143,1.1271845,1.3635544,1.309756,1.3635544,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,0.6806602,1.1602213,0.1994677,0.97030956,-0.17334665,-0.15905736,-0.13013873,0.89549065,-0.15324838,-0.6478516,-0.1074763,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5300511,-0.5300186,0.0024183393,0.0024125937,-0.5138059,-0.35932693,-0.1287779,3.122819,-0.13517553,-0.2680389,-0.2302306,2.2658787,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,3.649157,1.2474549,0,0.004033203409481064
96,0.5200232,0.48308814,-0.562344,0.50904876,-0.6702861,-0.569387,-0.24869934,-0.5819865,-0.47047913,-0.5798894,-0.94170904,-0.09688078,-0.25360417,-0.5203747,0.8242657,-0.3726534,0.12684694,0.0,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,0.722111,1.246129,0.7352128,0.7362217,0.722111,2.005535,1.5003821,0.56074315,0.67059046,0.6201789,0.67059046,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,-0.19108778,-0.032583773,-0.09637961,-0.14582011,-0.17334665,-0.18557094,-0.13013873,0.1886866,-0.15324838,-0.6478516,-0.1074763,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5300511,-0.5300186,0.0024183393,0.0024125937,-0.5138059,-0.35932693,-0.1287779,3.122819,-0.13517553,-0.2680389,-0.2302306,2.2658787,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,3.649157,-0.3703656,0,0.014097498067944391
97,0.82172,0.77770686,-0.26545584,-0.43972555,-0.58950305,-0.569387,0.1190997,-0.9166604,-0.47047913,-0.9848321,-0.33035716,-0.5085306,-0.75181216,-0.92429644,-1.3152102,0.2956805,0.12684694,0.0,-0.8320448,-0.87700605,0.6473575,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,0.722111,-0.7613614,0.7352128,0.7362217,0.722111,-1.4282126,-0.9277533,-0.41479486,-0.15810247,-0.0700955,-0.15810247,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.53561604,-0.4174331,-0.43635023,-0.7002545,0.2734295,-0.55702585,-0.17334665,0.06778091,-0.13013873,-0.863037,-0.15324838,-0.8745152,-0.1074763,-1.1280969,-0.68959177,-0.08735253,-0.95540136,-0.61207616,-0.50369024,0.3558425,0.35577795,0.516871,0.5168195,1.9089866,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,1.1732415848688122e-05
98,-1.6080314,-1.6436083,2.4956045,-0.2899191,-0.69116265,-0.016242428,-1.3520964,-1.0015074,3.8640907,-0.9848321,0.2800068,-0.26238948,-0.7149079,-1.0553641,0.8242657,-0.3726534,0.12684694,0.0,-0.7970696,-0.412352,-0.009283644,0.48096928,0.5312503,0.22830538,-0.7970696,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,0.722111,-0.6182716,0.7352128,0.7362217,0.722111,0.53392875,0.2863143,-0.7609535,-1.8832036,-1.9240748,-1.8832036,1.7439966,0.8839887,-0.178356,-0.38885123,2.0978167,1.2653049,4.452777,-0.9028819,-0.7790246,-0.39222693,-0.9615179,-0.17334665,-0.38589564,-0.024616191,-0.5470083,-0.068310544,-0.95629627,-0.1074763,-1.1666349,-0.85131174,0.036027886,-1.0290325,-0.7209791,-0.4977179,-0.64601123,-0.64596605,-0.36311382,-0.36308703,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-1.4489125,0,0.0002632420627292483
99,-1.6080314,-1.6436083,-0.562344,-0.2899191,-0.69116265,-0.016242428,1.2224967,-1.0015074,-0.47047913,-0.9848321,-1.0480927,-0.26238948,-0.7149079,-1.0553641,0.8242657,-0.3726534,0.12684694,0.0,-0.7970696,-0.412352,1.571519,0.48096928,0.5312503,-1.0796498,-0.7970696,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,0.722111,1.246129,0.7352128,0.7362217,0.722111,0.53392875,0.2863143,-0.7609535,-1.8832036,-1.9240748,-1.8832036,1.7439966,0.8839887,-0.178356,-0.38885123,2.0978167,1.2653049,4.452777,-0.9028819,-0.7790246,-0.39222693,-0.9615179,-0.17334665,-0.38589564,-0.024616191,-0.5470083,-0.068310544,-0.95629627,-0.1074763,-1.1666349,-0.85131174,0.036027886,-1.0290325,-0.7209791,-0.4977179,-0.64601123,-0.64596605,-0.36311382,-0.36308703,-0.5138059,-0.35932693,-0.1287779,3.122819,-0.13517553,-0.2680389,-0.2302306,2.2658787,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,3.649157,-1.4489125,0,0.0032906002986148658
100,-1.6080314,-1.6436083,-0.26545584,-0.3897901,-0.73019266,-0.569387,0.1190997,-1.0250759,-0.47047913,-1.0523226,-0.5361498,-0.47458014,-0.7056818,-0.8570187,-1.3152102,0.3625139,0.12684694,0.0,-0.8320448,-0.87700605,0.6473575,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,0.722111,-0.7613614,0.7352128,0.7362217,0.722111,-1.4282126,-0.9277533,-0.7609535,-1.8832036,-1.9240748,-1.8832036,-0.36731204,2.8265808,-0.178356,-0.0754869,-0.36895445,-0.32374296,11.551314,-0.8975501,-0.7677718,-0.39222693,-0.95312595,0.8166673,-0.3888416,0.18642883,1.3699497,0.35637873,-0.9672308,-0.1074763,-1.1651334,-0.85131174,-0.08735253,-1.0358502,-0.7406743,2.4141974,-0.63765377,-0.6376095,-0.33603737,-0.336013,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,3.62948645415831e-05
101,-1.6080314,-1.6436083,-0.38421112,-0.19004813,-0.7211159,-0.569387,-1.3520964,-1.006221,-0.31567305,-1.0523226,0.27855843,-0.34302193,-0.50270814,-0.61505485,0.8242657,-0.105319835,0.12684694,0.0,-0.8320448,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.4282126,-0.9277533,-0.7294845,-1.8832036,-1.9240748,-1.8832036,7.6380663,2.7303782,-0.178356,0.6556965,8.095457,6.3502584,11.175921,-0.41235715,-0.74151504,-0.39222693,-0.6359102,3.1266997,0.12669994,19.391527,1.2750165,16.409632,-0.92577076,-0.1074763,-1.1616299,-0.85131174,21.504221,-1.0072159,-0.67309266,2.260206,-0.63765377,-0.6376095,-0.33603737,-0.336013,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,0.9998561135093131
102,-0.61921537,-0.70998526,0.20956528,-0.7393385,-0.7047777,-0.569387,1.5902958,0.087361395,0.45835724,0.56744826,0.38643023,-0.8480357,-0.7702643,0.05890689,-1.5268068,-0.038486447,-2.381449,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.6665466,-0.843907,-0.9430486,-0.843907,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.75625765,-0.7752737,-0.39222693,-0.867528,-0.17334665,-0.22681426,-0.13013873,1.6471437,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,1.7428485221564012e-05
103,1.203453,1.2043732,0.5658311,-0.68940306,-0.7047777,-0.569387,0.1190997,0.087361395,0.45835724,0.56744826,-0.18765423,-0.64857644,-0.7056818,-0.5546791,-1.6691086,1.0976813,2.6351428,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.5406707,-0.15899737,-0.0700955,-0.15899739,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.5083294,-0.1676183,-0.33305746,-0.4328249,-0.17334665,-0.4300849,-0.13013873,0.098070204,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,9.941519611493591e-06
104,1.4285192,1.37358,0.32832056,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,0.14874512,0.56744826,-0.22745156,-0.71647745,-0.4288996,0.7556377,-1.9264891,1.7660152,0.12684694,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.50920177,-0.15899737,-0.0700955,-0.15899739,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,0.10749254,0.53381103,0.0071669486,0.30734533,-0.17334665,-0.30046302,-0.13013873,0.45131686,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,6.666007928997964e-06
105,-0.24571317,-0.27535614,-0.11701175,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,-0.31567305,0.56744826,0.22690248,-0.818329,-0.7702643,-0.16223678,-1.8246095,0.16201372,0.12684694,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.60360867,-0.7839476,-0.92631465,-0.7839476,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.70293975,-0.73776406,-0.39222693,-0.81717634,-0.17334665,-0.19735475,-0.13013873,0.6624599,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.53945327,-0.5394198,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,1.2356043818907343e-05
106,0.029588653,0.11216043,-0.44358876,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,-0.47047913,0.56744826,0.5383784,-0.8692547,-0.6318732,1.3392129,-0.7039315,-0.23898663,0.12684694,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.44626385,-0.16198044,-0.079159714,-0.16198044,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.88422066,-0.7527679,-0.39222693,-0.9380204,-0.17334665,-0.38589564,-0.13013873,-0.9816121,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,0.16890785,0,2.548048729200072e-05
107,-0.9847708,-0.94023913,0.0017435374,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,0.14874512,0.56744826,0.17857468,-0.7631594,-0.7425861,-0.31317616,-1.9104029,0.3625139,0.12684694,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.6665466,-1.4044231,-1.3600022,-1.4044231,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.87622297,-0.7115074,-0.39222693,-0.91452295,-0.17334665,-0.40946326,-0.13013873,0.5329665,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,7.910729984282137e-06
108,0.28190133,0.30923653,-0.41389993,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,-0.47047913,0.56744826,0.46126866,-0.8607671,-0.7149079,0.584913,-1.0095708,-0.23898663,2.6351428,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.50920177,-0.15899737,-0.0700955,-0.15899739,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.89221835,-0.7602698,-0.39222693,-0.9464124,-0.17334665,-0.3888416,-0.13013873,-1.4080001,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,2.814651769673884e-05
109,0.032426815,0.12078665,-0.23576702,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,-0.31567305,0.56744826,0.37954032,-0.818329,-0.7149079,0.16379227,-1.6764206,-0.105319835,2.6351428,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.50920177,-0.15899737,-0.0700955,-0.15899739,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.82557094,-0.7602698,-0.39222693,-0.9044526,-0.17334665,-0.3151928,-0.13013873,-1.0905991,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,2.426419506006388e-05
110,-1.3401088,-1.2998863,0.2392541,-0.53959656,-0.7047777,-0.569387,0.8546977,0.087361395,-0.160867,0.56744826,-0.39729607,-0.57218784,-0.41044745,0.08932883,-1.7793297,0.3625139,0.12684694,0.0,0.35711223,-0.87700605,0.039356392,-0.2031007,-2.4701915,0.22830538,0.35711226,-0.87700605,0.21042407,1.7505759,0.3843472,2.770824,1.010435,-1.7447594,0.3718649,-1.2865112,-1.2418181,-1.7447594,-1.0918455,1.5003821,-0.60360867,-0.15899737,-0.0700955,-0.15899739,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.34570977,-0.103852,-0.30347273,-0.29855365,-0.17334665,-0.30046302,-0.13013873,0.18963644,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5331852,-0.53315234,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,1,0.9965576867267784
111,-0.13701151,-0.14529923,0.41738704,-0.7393385,-0.7047777,-0.569387,0.1190997,0.087361395,0.45835724,0.56744826,0.09199531,-0.6867708,-0.67800355,-0.3467182,-2.0468926,0.7635143,0.12684694,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.44626385,-0.33708578,-0.34969148,-0.33708578,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.8548958,-0.7565189,-0.39222693,-0.9212365,-0.17334665,-0.3505442,-0.13013873,0.080760576,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,0.16890785,0,9.640572507614862e-06
112,0.39315733,0.40478855,0.0017435374,-0.7393385,-0.7047777,-0.569387,-1.3520964,0.087361395,-0.160867,0.56744826,0.13618377,-0.80135375,-0.6964557,0.13964194,0.8242657,0.2956805,0.12684694,0.0,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,0.722111,-1.2043312,0.7352128,0.7362217,0.722111,-1.0918455,-0.9277533,-0.7294845,-1.5508912,-1.4520386,-1.5508912,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,2.5365431,0.19059344,-0.76158947,-0.5239594,-0.3182651,-0.75004077,-0.17334665,-0.4300849,-0.13013873,-0.2652193,-0.15324838,0.09478488,-0.1074763,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.29542267,-0.2954019,-0.5138059,-0.35932693,-0.1287779,-0.39286152,-0.13517553,-0.2680389,-0.2302306,-0.41039035,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,1.0635895877711263e-05
