,F66,F69,F68,F107,F95,F109,F22,F79,F111,F112,F113,F116,F117,F118,F114,F115,F43,F42,F45,F130,F132,F134,F135,F136,F83,F16,F18,F1,F9,F10,F15,category,1
144,-0.06347756,0.14874512,-0.0062205424,-0.3726534,0.052302018,-1.0064054,0.5312503,0.22830538,-0.51726794,0.05230195,0.21042407,-0.9254915,-0.6751894,-0.4251954,-0.25092787,0.6910036,-0.178356,-0.38885123,-0.36895445,-0.854302,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0011565418494004723
145,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,0.052302018,-0.5929647,0.5312503,-1.0796498,-0.51726794,0.05230195,-1.119369,0.4125422,1.0573546,0.15438141,-0.25092787,0.6910036,-0.178356,-0.38885123,-0.36895445,-0.854302,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.10018409523610745
146,-0.06347756,-0.47047913,-0.0062205424,-0.3726534,0.052302018,-0.5929647,0.5312503,-1.0796498,-0.51726794,0.05230195,-1.119369,0.4125422,1.0573546,0.15438141,-0.25092787,0.6910036,-0.178356,-0.38885123,-0.36895445,-0.854302,-0.22436656,-0.505231,-0.18151623,-0.3583555,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.10018409523610745
147,-0.18132052,-0.47047913,0.9386457,-0.3726534,-0.87700605,-0.5929647,0.5312503,-1.0796498,-0.34239185,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.16205136,0.08316695,0.38422868,0.10316074,0.064898476,-0.5321405,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.015879951561945778
149,-0.18132052,-0.31567305,0.9386457,0.62984747,-0.87700605,-1.1766456,0.5312503,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,-0.9256777,-0.49091697,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.39178753,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.00010169141926476008
150,-0.18132052,1.8516117,0.9386457,1.3650148,-0.87700605,-1.2496058,-0.96947056,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,1.3287169,-0.08766253,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.28867924,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.000549361149090381
151,-0.18132052,0.14874512,0.9386457,1.6991818,-0.87700605,-1.0550454,-0.96947056,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,-0.82933605,-0.4639111,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.11192214,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,9.558872922071657e-05
152,-0.18132052,0.14874512,0.9386457,0.5630141,-0.87700605,-1.3225659,0.5312503,0.22830538,-0.34239185,-0.87700605,0.21042407,-0.9254915,0.32676378,-0.3083571,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.34759825,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0002305022773990812
154,-0.18132052,-0.160867,0.9386457,-0.3726534,0.052302018,-1.1523256,0.5312503,0.22830538,-0.34239185,0.05230195,0.21042407,-0.9254915,0.5123107,2.7328048,0.14150043,0.6910036,-0.178356,-0.38885123,-0.36895445,-0.19735475,0.08316695,0.38422868,0.10316074,0.064898476,0.05810702,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.024822047856808204
158,-0.18132052,0.30355117,0.9386457,-0.038486447,-0.412352,-1.1523256,0.5312503,0.22830538,-0.34239185,-0.41235194,0.21042407,1.7505759,0.5123107,2.7328048,0.14150043,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.33286852,0.08316695,0.38422868,0.10316074,0.064898476,0.3558425,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9981505448975184
159,-0.18132052,0.9227754,0.9386457,-0.3726534,-0.412352,-1.2739258,-0.96947056,0.22830538,-0.34239185,-0.41235194,0.21042407,-0.9254915,1.1617247,0.006051538,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.33880848,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0012692202568790301
160,-0.18132052,-0.47047913,0.9386457,-0.3726534,-0.412352,-0.5929647,0.5312503,-1.0796498,-0.34239185,-0.41235194,-1.119369,0.4125422,1.0573546,0.15438141,0.14150043,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.33880848,0.08316695,0.38422868,0.10316074,0.064898476,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.02412305261319626
161,-0.76110774,-0.47047913,-0.816106,-0.038486447,0.98161006,0.11231656,0.5312503,1.5362606,-0.6221936,0.9816101,1.5402172,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0002743439776529322
162,-0.76110774,-0.47047913,-0.816106,-0.3726534,0.98161006,0.11231656,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,6.339829378919906e-05
163,-0.76110774,-0.160867,-0.816106,-0.3726534,0.98161006,0.11231656,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,5.632016175701069e-05
164,-0.76110774,0.14874512,-0.816106,-0.3726534,0.98161006,0.11231656,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,5.0032231531519026e-05
165,-0.76110774,-0.47047913,-0.816106,-0.038486447,0.98161006,0.11231656,0.5312503,1.5362606,-0.6221936,0.9816101,1.5402172,-0.9254915,-1.1789036,-0.5722019,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.0074915,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.2981308,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0002743439776529322
166,-0.76110774,1.0775815,-0.816106,-0.3726534,-0.412352,-1.1036855,0.5312503,0.22830538,-0.6221936,-0.41235194,0.21042407,-0.9254915,-1.039536,-0.5256185,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.17383517,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,4.8913464181603295e-05
167,-0.76110774,0.7679693,-0.816106,1.6991818,-0.412352,-1.1036855,0.5312503,0.22830538,-0.6221936,-0.41235194,0.21042407,-0.9254915,-1.039536,-0.5256185,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.17383517,-0.6811108,-0.8027957,-0.7189028,-0.5726857,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,3.0883184732209614e-05
168,0.09207512,0.45835724,0.4324674,0.89718103,-0.412352,-1.0064054,0.5312503,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-0.6751894,-0.4251954,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.3800518,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.56348103,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,4.3072325484148284e-05
169,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.87700605,-0.8848052,-0.96947056,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-1.0091739,-0.14218709,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.34465232,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.06725528,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,7.629118855626228e-05
170,0.09207512,-0.47047913,0.4324674,0.09518033,-0.87700605,-0.009283644,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.39178753,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.11844488,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,2.582326899067924e-05
171,0.09207512,-0.47047913,0.4324674,-0.3726534,0.052302018,-1.3225659,0.5312503,0.22830538,-0.4473175,0.05230195,0.21042407,-0.9254915,-1.3431582,-0.632908,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.4228706,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.5645257,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,4.801643316048298e-05
186,-0.9826525,-0.0060609463,-0.84985125,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.72711915,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,0.53392875,0.6910036,-0.178356,-0.38885123,-0.36895445,0.26810563,-0.81437534,-0.7866237,-0.87525547,-0.62404776,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9068117071244037
188,-1.0533582,0.30355117,-1.0185773,5.8428516,-0.87700605,-1.3468859,-0.96947056,0.22830538,-0.83204484,-0.87700605,0.21042407,1.7505759,1.9966856,-0.632908,2.4960704,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.08540857,-0.91187483,-0.8157333,-0.9879748,-0.6707756,4.128203,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9981599402672852
189,-0.9967936,3.2448664,-1.0523226,3.7710168,-0.412352,0.039356392,-2.4701915,0.22830538,-0.7970696,-0.41235194,0.21042407,1.7505759,0.3843472,2.770824,0.53392875,0.2863143,-0.178356,-0.38885123,-0.36895445,-0.6009501,-0.94969,-0.8416085,-1.0011556,-0.7684793,-0.5310958,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.7666968821895062
192,-0.03990898,0.7679693,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-0.178356,-0.38885123,-0.36895445,0.42718703,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9986728812318588
193,-0.03990898,-0.160867,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-0.178356,-0.38885123,-0.36895445,0.42718703,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9990692524857357
201,-0.03990898,-0.0060609463,-0.30992758,-0.3726534,0.516956,0.039356392,-2.4701915,0.22830538,-0.16751586,0.51695615,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,-1.8470876,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9902071010799516
204,-0.03990898,0.30355117,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-0.178356,-0.38885123,-0.36895445,0.5538629,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9989489310601875
205,-0.03990898,-0.160867,-0.30992758,-0.3726534,0.052302018,0.039356392,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,0.7301429,1.5003821,-0.178356,-0.38885123,-0.36895445,0.5538629,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.999119802037738
213,-0.8176724,-0.47047913,-0.7823608,0.49618068,-0.87700605,0.6473575,0.5312503,0.22830538,-0.58721834,-0.87700605,0.21042407,1.7505759,-0.779811,-0.45086932,1.0244641,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.27689543,-0.7255323,-0.69606054,-0.6052744,-1.0001876,1.6293145,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,1,0.9682758022908408
214,-0.8176724,0.30355117,-0.7823608,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,1.0244641,1.5003821,-0.178356,-0.38885123,-0.36895445,-2.79863,-0.7255323,-0.69606054,-0.6052744,-1.0001876,-0.060987167,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.8948304591780806
215,-0.8176724,-0.47047913,-0.7823608,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,1.0244641,1.5003821,-0.178356,-0.38885123,-0.36895445,-2.79863,-0.7255323,-0.69606054,-0.6052744,-1.0001876,-0.060987167,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9196084677592764
216,-0.8176724,-0.31567305,-0.7823608,0.2956805,0.052302018,-0.009283644,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.62747735,-0.4143329,1.0244641,1.5003821,-0.178356,-0.38885123,-0.36895445,-2.79863,-0.7255323,-0.69606054,-0.6052744,-1.0001876,-0.060987167,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.9366797078081143
221,-0.72339803,-0.47047913,-0.7823608,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,-0.178356,-0.38885123,-0.36895445,0.2651597,-0.543518,-0.7025294,-0.49816066,-0.6568731,0.066464506,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,1,0.10488265143421749
222,-0.72339803,-0.47047913,-0.7823608,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.187976,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.17084117,-0.543518,-0.7025294,-0.49816066,-0.6568731,1.6293145,1.9089866,-0.3384457,2.526963,-0.1295937,-0.040422603,1.8380892,1,0.3167801606089171
172,0.09207512,0.6131633,0.4324674,1.4318483,0.052302018,-0.009283644,0.5312503,0.22830538,-0.4473175,0.05230195,0.21042407,-0.9254915,-0.62747735,-0.4143329,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-1.4228706,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.5645257,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,7.106354986344036e-06
173,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.87700605,-0.8848052,0.5312503,-1.0796498,-0.4473175,-0.87700605,-0.45447248,-0.25647464,0.1597715,0.21051858,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.45954442,-0.13757378,-0.5278718,-0.056525014,-0.38538814,4.383106,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0015086026083454634
174,0.09207512,-0.160867,0.4324674,-0.3726534,-0.412352,-0.8848052,-0.96947056,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-1.0091739,-0.14218709,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.6893287,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.4611018,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,5.464006351885712e-05
175,0.09207512,-0.47047913,0.4324674,2.1670156,-0.412352,-0.009283644,0.5312503,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.6893287,-0.13757378,-0.5278718,-0.056525014,-0.38538814,-0.4611018,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,7.910813407230213e-06
176,0.09207512,-0.160867,0.4324674,2.3675158,-0.87700605,-1.1036855,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-1.039536,-0.5256185,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.31224683,-0.13757378,-0.5278718,-0.056525014,-0.38538814,1.6303593,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,1.642185497211067e-05
177,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.87700605,0.6473575,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.30046302,-0.13757378,-0.5278718,-0.056525014,-0.38538814,0.3558425,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,2.2175087857553054e-05
178,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.38294968,-0.85014033,-0.64754456,-0.9058594,-0.6506942,1.6314039,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.08543003886959052
179,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.5597068,-0.85014033,-0.64754456,-0.9058594,-0.6506942,1.6314039,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.079574841630237
180,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.412352,1.571519,0.5312503,-1.0796498,-0.65716875,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,0.2863143,-0.178356,-0.38885123,-0.36895445,-0.53319323,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.4318506,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.07426014104637671
181,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.412352,-0.5929647,0.5312503,-1.0796498,-0.65716875,-0.41235194,-1.119369,0.4125422,1.0573546,0.15438141,1.8420231,0.2863143,-0.178356,-0.38885123,-0.36895445,-0.53319323,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.4318506,-0.5138059,-0.3384457,2.526963,-0.1295937,-0.040422603,1.8380892,0,0.10235597094603334
182,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,-0.178356,-0.38885123,-0.36895445,-0.38294968,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.4611018,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.04130982748091777
183,-0.8600958,-0.47047913,-0.74861556,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,1.8420231,1.5003821,-0.178356,-0.38885123,-0.36895445,0.4330789,-0.85014033,-0.64754456,-0.9058594,-0.6506942,-0.5300511,-0.5138059,2.9546845,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.05664082220636689
184,-0.9826525,-0.0060609463,-0.84985125,0.83034766,-0.87700605,0.6473575,0.5312503,0.22830538,-0.72711915,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,0.53392875,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.15611142,-0.81437534,-0.7866237,-0.87525547,-0.62404776,1.3712772,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,9.536588233378264e-05
185,-0.9826525,-0.160867,-0.84985125,-0.3726534,0.052302018,0.6473575,0.5312503,0.22830538,-0.72711915,0.05230195,0.21042407,-0.9254915,-0.779811,-0.45086932,0.53392875,0.6910036,-0.178356,-0.38885123,-0.36895445,0.26810563,-0.81437534,-0.7866237,-0.87525547,-0.62404776,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.0019219306830774339
187,-0.9826525,-0.47047913,-0.84985125,-0.3726534,0.052302018,-0.5929647,0.5312503,-1.0796498,-0.72711915,0.05230195,-1.119369,0.4125422,1.0573546,0.15438141,0.53392875,0.6910036,-0.178356,-0.38885123,-0.36895445,0.26810563,-0.81437534,-0.7866237,-0.87525547,-0.62404776,-0.5300511,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.2160439597684905
190,-1.0345033,0.6131633,-1.0523226,1.0976813,-0.87700605,-1.0064054,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.6751894,-0.4251954,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,2.4020872e-05,-0.92599857,-0.85131174,-1.0010042,-0.68969846,-0.5676598,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,3.078514670524652e-05
191,-0.8695232,0.7679693,-0.8835965,1.8996819,-0.87700605,0.6473575,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-1.4282126,-0.9277533,-0.178356,-0.38885123,-0.36895445,0.28872728,-0.69409555,-0.7445766,-0.7467796,-0.53870183,0.95549214,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,1.8668555895991553e-05
194,-0.03990898,-0.47047913,-0.30992758,-0.3726534,0.052302018,1.571519,0.5312503,-1.0796498,-0.16751586,0.05230195,-1.119369,0.4125422,1.2514312,-0.4078659,0.7301429,1.5003821,-0.178356,-0.38885123,-0.36895445,0.42718703,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,2.9546845,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.03672779430308449
195,-0.03990898,-0.47047913,-0.30992758,-0.3726534,-0.412352,-0.8848052,0.5312503,-1.0796498,-0.16751586,-0.41235194,-0.45447248,-0.25647464,0.1597715,0.21051858,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,-0.38294968,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.06725528,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.01817337157562099
196,-0.03990898,-0.47047913,-0.30992758,-0.3726534,-0.412352,1.571519,0.5312503,-1.0796498,-0.16751586,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,-0.38294968,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.06725528,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.05770928902483926
197,-0.03990898,2.0064178,-0.30992758,-0.3726534,-0.412352,-1.2252858,-0.96947056,0.22830538,-0.16751586,-0.41235194,0.21042407,-0.9254915,-0.22987685,-0.34441832,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,0.3240787,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.49035302,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.003495026005974781
198,-0.03990898,-0.47047913,-0.30992758,-0.3726534,-0.412352,1.571519,0.5312503,-1.0796498,-0.16751586,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,0.3240787,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.49035302,-0.5138059,-0.3384457,2.526963,-0.1295937,-0.040422603,-0.5440433,0,0.10315922936421595
199,-0.03990898,-0.47047913,-0.30992758,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.16751586,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.7301429,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.30635494,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.056808423,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.007658033851704542
200,-0.03990898,0.9227754,-0.30992758,-0.3726534,0.516956,0.039356392,-2.4701915,0.22830538,-0.16751586,0.51695615,0.21042407,-0.9254915,0.3843472,2.770824,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,-1.8470876,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.012384614744490601
202,-0.03990898,-0.47047913,-0.30992758,-0.3726534,0.516956,1.571519,0.5312503,-1.0796498,-0.16751586,0.51695615,-1.119369,0.4125422,1.2514312,-0.4078659,0.7301429,0.2863143,-0.178356,-0.38885123,-0.36895445,-1.8470876,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.5300511,-0.5138059,-0.3384457,-0.39573193,-0.1295937,-0.040422603,-0.5440433,0,0.04274448057249844
203,-0.03990898,-0.47047913,-0.30992758,-0.3726534,-0.87700605,1.571519,0.5312503,-1.0796498,-0.16751586,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,0.7301429,-0.9277533,-0.178356,-0.38885123,-0.36895445,-0.42713895,-0.23940152,0.14488317,-0.20454492,-0.27300957,-0.060987167,1.9089866,-0.3384457,-0.39573193,-0.1295937,-0.040422603,1.8380892,0,0.007255345567145947
