,F65,F64,F67,F66,F69,F68,F107,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F121,F114,F115,F61,F88,F41,F40,F43,F42,F45,F128,F36,F130,F131,F132,F133,F134,F39,F135,F136,F137,F83,F74,F16,F12,F2,F18,F14,F1,F5,F9,F10,F19,F15,F8,F11,F71,category,1
78,-0.53959656,0.1983588,-0.569387,-0.32744575,-0.47047913,-0.24243712,-0.17215323,-0.2374663,-0.87700605,0.6473575,0.48096928,0.5312503,0.22830538,-0.23746625,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-0.33813417,-0.9277533,-0.7924225,-1.2784243,0.16051511,-0.24066998,-0.178356,-0.17994168,0.2598304,-0.34784985,-0.17334665,0.1591054,-0.9836023,-0.3077423,-0.4879657,-0.65077895,-0.08735253,-0.38286573,-0.14518377,-0.3866575,1.3462048,1.3460317,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-1.4489125,0,5.2502749765722963e-05
79,-0.43972555,-0.47150528,-0.569387,-0.5914139,-0.47047913,-0.51239896,0.028346943,-0.51726794,-0.87700605,-0.009283644,0.48096928,0.5312503,0.22830538,-0.51726794,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,0.53392875,-0.9277533,-0.13157417,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.22951089,-0.17334665,-0.15905736,0.078417495,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.2981308,-0.29812378,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,0,8.659173299630264e-05
80,-0.19004813,-0.47150528,0.5369021,-0.5914139,-0.47047913,-0.51239896,-0.3726534,-0.51726794,-0.412352,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.51726794,-0.41235194,0.21042407,-0.9254915,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.53392875,-0.9277533,-0.6350776,-1.7420934,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.3947335,0.44312334,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,0,0.00199890423958503
81,-0.19004813,-0.47150528,0.5369021,-0.5914139,-0.31567305,-0.51239896,0.09518033,-0.51726794,-0.412352,-0.009283644,0.48096928,0.5312503,0.22830538,-0.51726794,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,0.53392875,-0.9277533,-0.6350776,-1.7420934,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.3947335,0.44312334,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,0,6.9127252756923e-05
82,-0.78927404,-0.47150528,-0.569387,-0.5914139,-0.47047913,-0.51239896,-0.3726534,-0.51726794,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.51726794,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.53392875,-0.9277533,-0.41479486,1.4331688,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.26216567,-0.52099633,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,3.6069047,3.6075292,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,0.16890785,0,0.028916916757605268
83,0.40917778,-0.47150528,0.5369021,-0.5914139,0.6131633,-0.51239896,-0.3726534,-0.51726794,1.446264,-1.1036855,0.48096928,0.5312503,0.22830538,-0.51726794,1.4462639,0.21042407,-0.9254915,-1.039536,-0.5256185,-0.3238956,-1.0638095,0.7352128,0.53392875,1.0956928,3.4873571,1.2407286,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,3.941936,-0.17334665,0.8779176,0.26503736,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.54363203,-0.54359806,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,2.3260014,0,0.001770880629246084
84,0.40917778,-0.47150528,0.5369021,-0.5914139,4.0188966,-0.51239896,4.2388506,-0.51726794,1.446264,-1.2496058,-2.2553108,-0.96947056,4.152171,-0.51726794,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,0.113132976,1.3240548,-1.2637951,0.53392875,1.0956928,2.79504,0.9862335,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,3.941936,-0.17334665,0.8779176,0.26503736,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.54363203,-0.54359806,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.7081813,1,0.9996340855354721
85,0.40917778,-0.47150528,0.5369021,-0.5914139,-0.47047913,-0.51239896,-0.3726534,-0.51726794,1.446264,-1.0550454,-2.9393804,-2.4701915,0.22830538,-0.51726794,1.4462639,0.21042407,1.7505759,-0.82933605,-0.4639111,-0.3238956,-0.8518689,0.7352128,0.53392875,1.0956928,1.4418741,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,3.941936,-0.17334665,0.8779176,0.26503736,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.54363203,-0.54359806,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,1,0.9863577310044641
86,0.40917778,-0.47150528,0.5369021,-0.5914139,4.0188966,-0.51239896,4.2388506,-0.51726794,1.446264,-1.2496058,-2.2553108,-0.96947056,4.152171,-0.51726794,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,0.113132976,1.3240548,-1.2637951,0.53392875,1.0956928,2.79504,0.9862335,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,3.941936,-0.17334665,0.8779176,0.26503736,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.54363203,-0.54359806,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.7081813,1,0.9996340855354721
87,0.40917778,-0.47150528,0.5369021,-0.5914139,4.0188966,-0.51239896,4.2388506,-0.51726794,1.446264,-1.2496058,-2.2553108,-0.96947056,4.152171,-0.51726794,1.4462639,4.1998034,1.7505759,1.3287169,-0.08766253,0.113132976,1.3240548,-1.2637951,0.53392875,1.0956928,3.0153224,1.1173159,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,3.941936,-0.17334665,0.8779176,0.26503736,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.54363203,-0.54359806,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,1.7867283,1,0.9996960172978477
88,0.40917778,-0.47150528,0.5369021,-0.5914139,4.0188966,-0.51239896,4.2388506,-0.51726794,1.446264,-1.3225659,0.48096928,0.5312503,4.152171,-0.51726794,1.4462639,4.1998034,1.7505759,1.9966856,-0.632908,-0.3238956,1.9975549,0.7352128,0.53392875,1.0956928,-0.0056983074,-1.0915622,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,3.941936,-0.17334665,0.8779176,0.26503736,-0.5332669,-0.6085847,0.22250874,-0.08735253,-0.5284616,-0.43443307,-0.62994987,-0.54363203,-0.54359806,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.9998701873667751
89,-0.23998363,-0.7029624,-0.569387,-0.8365272,-0.47047913,-0.6811251,-0.3726534,-0.8320448,-0.87700605,-0.009283644,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,-1.4282126,-0.9277533,-0.320388,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.48052263,-0.17334665,0.23570015,0.7484824,-0.4578642,-0.52750474,-0.46641827,-0.08735253,-0.48604032,-0.36916855,-0.36177263,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,2.966989256087388e-05
90,-0.93908054,-0.6702861,-0.569387,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,2.005535,1.5003821,-0.6665466,-0.032444168,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.3093009,-1.329336,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,1.6314039,1.6311997,-0.5138059,3.122819,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,3.649157,-0.9096391,0,0.036937161351359465
91,-0.8891451,-0.6702861,-0.569387,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,2.005535,1.5003821,-0.13157417,0.51907814,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3182651,-0.17334665,-0.16789523,-0.26115316,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,1.6314039,1.6311997,-0.5138059,1.3649788,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,1.6518953,-0.9096391,0,0.06400154905794422
92,-0.43972555,-0.6702861,-0.016242428,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.87700605,-0.5929647,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.0573546,0.15438141,2.5155716,1.0504453,-1.1274992,2.005535,1.5003821,-0.5406707,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-0.32403064,-0.89539886,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5331852,-0.53315234,1.9089866,-0.39286152,3.5530741,-0.3384457,-0.3809553,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.9096391,1,0.3839840087665672
93,0.0096938405,-0.6702861,-0.569387,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,2.005535,1.5003821,-0.5406707,-1.2003326,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,0.27694348,1.0689851,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5300511,-0.5300186,-0.5138059,1.3649788,-0.2680389,2.9546845,2.3664045,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,0.045547508983215704
94,-0.93908054,-0.6702861,-0.569387,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,2.005535,1.5003821,-0.50920177,-0.40059048,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3626422,-0.17334665,-0.39767945,0.7806652,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.4611018,-0.46107692,-0.5138059,3.122819,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,3.649157,-0.9096391,0,0.009134054415257905
95,0.50904876,-0.6702861,-0.569387,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.412352,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,2.005535,0.2863143,1.1271845,1.309756,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.1994677,-0.17334665,-0.15905736,0.89549065,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5300511,-0.5300186,-0.5138059,3.122819,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,3.649157,1.2474549,0,0.004468722754448164
96,0.50904876,-0.6702861,-0.569387,-0.5819865,-0.47047913,-0.5798894,-0.3726534,-0.58721834,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.58721834,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,2.005535,1.5003821,0.56074315,0.6201789,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.09637961,-0.17334665,-0.18557094,0.1886866,-0.6478516,-0.7857594,-0.602263,-0.08735253,-0.69693464,-0.49197397,-0.17335525,-0.5300511,-0.5300186,-0.5138059,3.122819,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,3.649157,-0.3703656,0,0.013388116253018239
97,-0.43972555,-0.58950305,-0.569387,-0.9166604,-0.47047913,-0.9848321,0.2956805,-0.8320448,-0.87700605,0.6473575,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-1.4282126,-0.9277533,-0.41479486,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.2734295,-0.17334665,0.06778091,-0.863037,-0.8745152,-1.1280969,-0.68959177,-0.08735253,-0.95540136,-0.61207616,-0.50369024,0.3558425,0.35577795,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.14719607,-0.34536666,-0.9096391,0,1.3335773922184499e-05
98,-0.2899191,-0.69116265,-0.016242428,-1.0015074,3.8640907,-0.9848321,-0.3726534,-0.7970696,-0.412352,-0.009283644,0.48096928,0.5312503,0.22830538,-0.7970696,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,0.53392875,0.2863143,-0.7609535,-1.9240748,1.7439966,0.8839887,-0.178356,-0.38885123,2.0978167,-0.39222693,-0.17334665,-0.38589564,-0.5470083,-0.95629627,-1.1666349,-0.85131174,0.036027886,-1.0290325,-0.7209791,-0.4977179,-0.64601123,-0.64596605,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-1.4489125,0,0.00013470159337175693
99,-0.2899191,-0.69116265,-0.016242428,-1.0015074,-0.47047913,-0.9848321,-0.3726534,-0.7970696,-0.412352,1.571519,0.48096928,0.5312503,-1.0796498,-0.7970696,-0.41235194,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,0.53392875,0.2863143,-0.7609535,-1.9240748,1.7439966,0.8839887,-0.178356,-0.38885123,2.0978167,-0.39222693,-0.17334665,-0.38589564,-0.5470083,-0.95629627,-1.1666349,-0.85131174,0.036027886,-1.0290325,-0.7209791,-0.4977179,-0.64601123,-0.64596605,-0.5138059,3.122819,-0.2680389,2.9546845,2.3664045,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,3.649157,-1.4489125,0,0.0024713327431428993
100,-0.3897901,-0.73019266,-0.569387,-1.0250759,-0.47047913,-1.0523226,0.3625139,-0.8320448,-0.87700605,0.6473575,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,-1.4282126,-0.9277533,-0.7609535,-1.9240748,-0.36731204,2.8265808,-0.178356,-0.0754869,-0.36895445,-0.39222693,0.8166673,-0.3888416,1.3699497,-0.9672308,-1.1651334,-0.85131174,-0.08735253,-1.0358502,-0.7406743,2.4141974,-0.63765377,-0.6376095,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.9096391,0,9.630471415751161e-06
101,-0.19004813,-0.7211159,-0.569387,-1.006221,-0.31567305,-1.0523226,-0.105319835,-0.8320448,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,-0.83204484,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.4282126,-0.9277533,-0.7294845,-1.9240748,7.6380663,2.7303782,-0.178356,0.6556965,8.095457,-0.39222693,3.1266997,0.12669994,1.2750165,-0.92577076,-1.1616299,-0.85131174,21.504221,-1.0072159,-0.67309266,2.260206,-0.63765377,-0.6376095,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.9096391,0,0.872557533540068
102,-0.7393385,-0.7047777,-0.569387,0.087361395,0.45835724,0.56744826,-0.038486447,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.6665466,-0.9430486,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.22681426,1.6471437,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,2.526963,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,2.6968094556969615e-05
103,-0.68940306,-0.7047777,-0.569387,0.087361395,0.45835724,0.56744826,1.0976813,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.5406707,-0.0700955,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.33305746,-0.17334665,-0.4300849,0.098070204,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,9.59709220797162e-06
104,-0.7393385,-0.7047777,-0.569387,0.087361395,0.14874512,0.56744826,1.7660152,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.50920177,-0.0700955,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,0.0071669486,-0.17334665,-0.30046302,0.45131686,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,7.607501250683187e-06
105,-0.7393385,-0.7047777,-0.569387,0.087361395,-0.31567305,0.56744826,0.16201372,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.60360867,-0.92631465,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.19735475,0.6624599,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.53945327,-0.5394198,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,1.4618971486372709e-05
106,-0.7393385,-0.7047777,-0.569387,0.087361395,-0.47047913,0.56744826,-0.23898663,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.44626385,-0.079159714,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.38589564,-0.9816121,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,0,2.8426363699687183e-05
107,-0.7393385,-0.7047777,-0.569387,0.087361395,0.14874512,0.56744826,0.3625139,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.6665466,-1.3600022,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.40946326,0.5329665,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,9.760434664828226e-06
108,-0.7393385,-0.7047777,-0.569387,0.087361395,-0.47047913,0.56744826,-0.23898663,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.50920177,-0.0700955,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.3888416,-1.4080001,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,2.7138562916109322e-05
109,-0.7393385,-0.7047777,-0.569387,0.087361395,-0.31567305,0.56744826,-0.105319835,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.50920177,-0.0700955,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.3151928,-1.0905991,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,0,2.40409945691503e-05
110,-0.53959656,-0.7047777,-0.569387,0.087361395,-0.160867,0.56744826,0.3625139,0.35711223,-0.87700605,0.039356392,-0.2031007,-2.4701915,0.22830538,0.35711226,-0.87700605,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,-1.0918455,1.5003821,-0.60360867,-0.0700955,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.30347273,-0.17334665,-0.30046302,0.18963644,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5331852,-0.53315234,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,-0.3703656,1,0.9970691398834951
111,-0.7393385,-0.7047777,-0.569387,0.087361395,0.45835724,0.56744826,0.7635143,0.35711223,-0.87700605,0.11231656,0.48096928,0.5312503,0.22830538,0.35711226,-0.87700605,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.0918455,-0.9277533,-0.44626385,-0.34969148,3.1955216,-0.24066998,-0.178356,-0.0754869,3.5488586,-0.39222693,-0.17334665,-0.3505442,0.080760576,0.09478488,0.23774992,-0.19796313,-0.08735253,0.12573491,-0.022764519,-0.43247744,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.14719607,-0.34536666,0.16890785,0,1.1115313688567471e-05
