,F65,F64,F67,F66,F69,F68,F107,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F121,F114,F115,F61,F88,F41,F40,F43,F42,F45,F128,F36,F130,F131,F132,F133,F134,F39,F135,F136,F137,F83,F74,F16,F12,F2,F18,F14,F1,F5,F9,F10,F19,F15,F4,F8,F11,F71,category,1
154,-0.83920956,-0.5069046,-0.569387,-0.18132052,-0.160867,0.9386457,-0.3726534,-0.3423919,0.052302018,-1.1523256,0.48096928,0.5312503,0.22830538,-0.34239185,0.05230195,0.21042407,-0.9254915,0.5123107,2.7328048,1.010435,0.5008879,-1.2865112,0.14150043,0.6910036,-0.7294845,-1.2658739,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.19735475,-0.82084006,0.08316695,0.09861271,0.38422868,-0.08735253,0.10316074,0.064898476,-0.56664634,0.05810702,0.058075093,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,0.0420719690157073
158,-0.8891451,-0.5069046,-0.569387,-0.18132052,0.30355117,0.9386457,-0.038486447,-0.3423919,-0.412352,-1.1523256,0.48096928,0.5312503,0.22830538,-0.34239185,-0.41235194,0.21042407,1.7505759,0.5123107,2.7328048,1.010435,0.5008879,-1.2865112,0.14150043,1.5003821,-0.7609535,-1.2658739,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.33286852,-1.4167943,0.08316695,0.09861271,0.38422868,-0.08735253,0.10316074,0.064898476,-0.56664634,0.3558425,0.35577795,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-1.4489125,1,0.9991523421881431
159,-0.68940306,-0.5069046,0.5369021,-0.18132052,0.9227754,0.9386457,-0.3726534,-0.3423919,-0.412352,-1.2739258,-2.2553108,-0.96947056,0.22830538,-0.34239185,-0.41235194,0.21042407,-0.9254915,1.1617247,0.006051538,0.113132976,1.1556797,-1.2637951,0.14150043,-0.9277533,-0.7294845,-1.8125154,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.037210144,-0.17334665,0.33880848,-0.22279559,0.08316695,0.09861271,0.38422868,-0.08735253,0.10316074,0.064898476,-0.56664634,-0.5300511,-0.5300186,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,2.7417765,-0.14719607,-0.34536666,-0.9096391,0,0.00024617504168890104
160,-0.68940306,-0.5069046,0.5369021,-0.18132052,-0.47047913,0.9386457,-0.3726534,-0.3423919,-0.412352,-0.5929647,0.48096928,0.5312503,-1.0796498,-0.34239185,-0.41235194,-1.119369,0.4125422,1.0573546,0.15438141,2.5155716,1.0504453,-1.1274992,0.14150043,-0.9277533,-0.5406707,-1.1891767,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.037210144,-0.17334665,0.33880848,-0.22279559,0.08316695,0.09861271,0.38422868,-0.08735253,0.10316074,0.064898476,-0.56664634,-0.5300511,-0.5300186,1.9089866,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,2.7417765,-0.14719607,-0.34536666,-0.3703656,0,0.012167958586258834
161,0.059629332,-0.69479334,-0.569387,-0.76110774,-0.47047913,-0.816106,-0.038486447,-0.6221936,0.98161006,0.11231656,0.48096928,0.5312503,1.5362606,-0.6221936,0.9816101,1.5402172,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.4282126,-0.9277533,-0.6665466,-1.2965528,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-1.0074915,-0.50312567,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.2981308,-0.29812378,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,0.00022472613185433823
162,0.059629332,-0.69479334,-0.569387,-0.76110774,-0.47047913,-0.816106,-0.3726534,-0.6221936,0.98161006,0.11231656,0.48096928,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.4282126,-0.9277533,0.30899137,1.2100497,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-1.0074915,-0.50312567,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.2981308,-0.29812378,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,1.2474549,0,6.444576418492298e-05
163,0.059629332,-0.69479334,-0.569387,-0.76110774,-0.160867,-0.816106,-0.3726534,-0.6221936,0.98161006,0.11231656,0.48096928,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.4282126,-0.9277533,0.30899137,1.2100497,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-1.0074915,-0.50312567,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.2981308,-0.29812378,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,1.2474549,0,5.716636019550673e-05
164,0.059629332,-0.69479334,-0.569387,-0.76110774,0.14874512,-0.816106,-0.3726534,-0.6221936,0.98161006,0.11231656,0.48096928,0.5312503,0.22830538,-0.6221936,0.9816101,0.21042407,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.4282126,-0.9277533,0.30899137,1.2100497,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-1.0074915,-0.50312567,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.2981308,-0.29812378,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,2.7417765,-0.14719607,-0.34536666,1.2474549,0,3.61266437172291e-05
165,0.059629332,-0.69479334,-0.569387,-0.76110774,-0.47047913,-0.816106,-0.038486447,-0.6221936,0.98161006,0.11231656,0.48096928,0.5312503,1.5362606,-0.6221936,0.9816101,1.5402172,-0.9254915,-1.1789036,-0.5722019,-0.3238956,-1.2043312,0.7352128,-1.4282126,-0.9277533,-0.6980156,-1.3753417,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-1.0074915,-0.50312567,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.2981308,-0.29812378,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,0.00022458562356542555
166,-0.5895321,-0.69479334,0.5369021,-0.76110774,1.0775815,-0.816106,-0.3726534,-0.6221936,-0.412352,-1.1036855,0.48096928,0.5312503,0.22830538,-0.6221936,-0.41235194,0.21042407,-0.9254915,-1.039536,-0.5256185,-0.3238956,-1.0638095,0.7352128,-1.4282126,-0.9277533,-0.60360867,-1.2867913,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,0.17383517,1.7146271,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,9.108262593749391e-06
167,-0.5895321,-0.69479334,0.5369021,-0.76110774,0.7679693,-0.816106,1.6991818,-0.6221936,-0.412352,-1.1036855,0.48096928,0.5312503,0.22830538,-0.6221936,-0.41235194,0.21042407,-0.9254915,-1.039536,-0.5256185,-0.3238956,-1.0638095,0.7352128,-1.4282126,-0.9277533,-0.60360867,-1.2867913,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,0.17383517,1.7146271,-0.6811108,-0.7542283,-0.8027957,-0.08735253,-0.7189028,-0.5726857,-0.40460265,-0.5300511,-0.5300186,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,6.4534631880628134e-06
168,-0.23998363,0.024992904,-0.569387,0.09207512,0.45835724,0.4324674,0.89718103,-0.4473175,-0.412352,-1.0064054,0.48096928,0.5312503,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-0.6751894,-0.4251954,-0.3238956,-0.6964458,0.7352128,-1.4282126,-0.9277533,-0.41479486,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.3626422,-0.17334665,0.3800518,-0.3069028,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.56348103,-0.5634449,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,4.164465147649962e-05
169,-0.78927404,0.024992904,-0.569387,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.4473175,-0.87700605,-0.8848052,-0.88717073,-0.96947056,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-1.0091739,-0.14218709,-2.0908487,-1.0331959,-1.6726832,-1.4282126,-0.9277533,-0.7609535,-1.6981668,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.34784985,-0.17334665,-0.34465232,-0.2197015,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.06725528,-0.06727348,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,4.480627158375388e-05
170,-0.68940306,0.024992904,-0.569387,0.09207512,-0.47047913,0.4324674,0.09518033,-0.4473175,-0.87700605,-0.009283644,0.48096928,0.5312503,0.22830538,-0.4473175,-0.87700605,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,-1.4282126,-0.9277533,-0.5721397,-0.9095807,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.39222693,-0.17334665,-0.39178753,1.5656917,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.11844488,-0.11845748,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,0,1.1511056130048711e-05
171,0.7587262,0.024992904,-0.016242428,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.4473175,0.052302018,-1.3225659,0.48096928,0.5312503,0.22830538,-0.4473175,0.05230195,0.21042407,-0.9254915,-1.3431582,-0.632908,-0.3238956,-1.3699459,0.7352128,-1.4282126,-0.9277533,-0.13157417,-0.90330553,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.30347273,-0.17334665,-1.4228706,-0.7456784,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.5645257,-0.5644895,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,0.16890785,0,7.449218541057641e-05
186,-0.3398546,-0.75560755,2.1963358,-0.9826525,-0.0060609463,-0.84985125,-0.3726534,-0.72711915,0.052302018,0.6473575,0.48096928,0.5312503,0.22830538,-0.72711915,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,0.53392875,0.6910036,-0.44626385,-0.16004035,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.1851338,-0.17334665,0.26810563,-0.6186366,-0.81437534,-0.98045135,-0.7866237,-0.08735253,-0.87525547,-0.62404776,-1.0145236,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,1,0.7806448402316905
188,-0.93908054,-0.68390125,-0.569387,-1.0533582,0.30355117,-1.0185773,5.8428516,-0.8320448,-0.87700605,-1.3468859,-1.5712407,-0.96947056,0.22830538,-0.83204484,-0.87700605,0.21042407,1.7505759,1.9966856,-0.632908,-0.3238956,1.9975549,0.7352128,2.4960704,1.5003821,-0.6665466,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-0.08540857,-0.17072791,-0.91187483,-1.1341028,-0.8157333,-0.08735253,-0.9879748,-0.6707756,-0.76297057,4.128203,4.1287704,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-1.4489125,1,0.9966373213308916
189,-0.09017714,-0.83185226,-0.569387,-0.9967936,3.2448664,-1.0523226,3.7710168,-0.7970696,-0.412352,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.7970696,-0.41235194,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.53392875,0.2863143,-0.4777328,-0.5281867,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.34784985,-0.17334665,-0.6009501,-0.70871574,-0.94969,-1.0905598,-0.8416085,-0.08735253,-1.0011556,-0.7684793,-0.9576108,-0.5310958,-0.5310632,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,2.7417765,-0.14719607,-0.34536666,-0.3703656,1,0.8010982764875295
192,0.6588552,-0.34261543,1.0900466,-0.03990898,0.7679693,-0.30992758,-0.3726534,-0.16751589,0.052302018,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.7301429,1.5003821,0.65515006,1.1751873,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.25909564,-0.17334665,0.42718703,-0.2955446,-0.23940152,-0.17215429,0.14488317,-0.08735253,-0.20454492,-0.27300957,0.26740474,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,1.2474549,1,0.9994673125579718
193,0.6588552,-0.34261543,1.0900466,-0.03990898,-0.160867,-0.30992758,-0.3726534,-0.16751589,0.052302018,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.7301429,1.5003821,-0.5721397,-1.3600022,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.25909564,-0.17334665,0.42718703,-0.2955446,-0.23940152,-0.17215429,0.14488317,-0.08735253,-0.20454492,-0.27300957,0.26740474,-0.5300511,-0.5300186,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,2.7417765,-0.14719607,-0.34536666,-0.9096391,1,0.9962919385146604
201,0.50904876,-0.34261543,-0.569387,-0.03990898,-0.0060609463,-0.30992758,-0.3726534,-0.16751589,0.516956,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.16751586,0.51695615,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.7301429,0.2863143,-0.50920177,-0.9569935,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,0.30301425,-0.17334665,-1.8470876,0.39419737,-0.23940152,-0.17215429,0.14488317,-0.08735253,-0.20454492,-0.27300957,0.26740474,-0.5300511,-0.5300186,-0.5138059,-0.39286152,3.5530741,-0.3384457,-0.3809553,-0.39573193,2.9317412,-0.1295937,-0.040422603,-0.05721295,-0.5440433,2.7417765,-0.14719607,-0.34536666,0.16890785,1,0.9801412879729043
204,-0.09017714,-0.34261543,-0.569387,-0.03990898,0.30355117,-0.30992758,-0.3726534,-0.16751589,0.052302018,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.7301429,1.5003821,-0.6350776,-0.9569935,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.12596433,-0.17334665,0.5538629,0.038271748,-0.23940152,-0.17215429,0.14488317,-0.08735253,-0.20454492,-0.27300957,0.26740474,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,1,0.9995411921005408
205,-0.09017714,-0.34261543,-0.569387,-0.03990898,-0.160867,-0.30992758,-0.3726534,-0.16751589,0.052302018,0.039356392,-0.2031007,-2.4701915,0.22830538,-0.16751586,0.05230195,0.21042407,1.7505759,0.3843472,2.770824,1.010435,0.3718649,-1.2865112,0.7301429,1.5003821,-0.6350776,-0.9569935,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.12596433,-0.17334665,0.5538629,0.038271748,-0.23940152,-0.17215429,0.14488317,-0.08735253,-0.20454492,-0.27300957,0.26740474,-0.5300511,-0.5300186,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,6.1582355,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.3703656,1,0.9973998355644669
213,-0.5895321,-0.33081564,-0.016242428,-0.8176724,-0.47047913,-0.7823608,0.49618068,-0.58721834,-0.87700605,0.6473575,0.48096928,0.5312503,0.22830538,-0.58721834,-0.87700605,0.21042407,1.7505759,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,1.0244641,1.5003821,-0.068636246,1.2944165,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.34784985,-0.17334665,-0.27689543,-1.3116487,-0.7255323,-0.29777816,-0.69606054,-0.08735253,-0.6052744,-1.0001876,-1.1419704,1.6293145,1.6291106,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,1.8380892,-0.3420932,-0.14719607,-0.34536666,-0.3703656,1,0.9705983758919046
214,-0.09017714,-0.33081564,-0.569387,-0.8176724,0.30355117,-0.7823608,-0.3726534,-0.58721834,0.052302018,0.6473575,0.48096928,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,1.0244641,1.5003821,0.62368107,1.1751873,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-2.79863,0.08156939,-0.7255323,-0.29777816,-0.69606054,-0.08735253,-0.6052744,-1.0001876,-1.1419704,-0.060987167,-0.061006054,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,1.7867283,1,0.9103073701046532
215,-0.09017714,-0.33081564,-0.569387,-0.8176724,-0.47047913,-0.7823608,-0.3726534,-0.58721834,0.052302018,0.6473575,0.48096928,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.779811,-0.45086932,-0.3238956,-0.7613614,0.7352128,1.0244641,1.5003821,0.62368107,1.1751873,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-2.79863,0.08156939,-0.7255323,-0.29777816,-0.69606054,-0.08735253,-0.6052744,-1.0001876,-1.1419704,-0.060987167,-0.061006054,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,1.7867283,1,0.9319513595282459
216,-0.09017714,-0.33081564,-0.569387,-0.8176724,-0.31567305,-0.7823608,0.2956805,-0.58721834,0.052302018,-0.009283644,0.48096928,0.5312503,0.22830538,-0.58721834,0.05230195,0.21042407,1.7505759,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,1.0244641,1.5003821,-0.35185695,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.05200251,-0.17334665,-2.79863,0.08156939,-0.7255323,-0.29777816,-0.69606054,-0.08735253,-0.6052744,-1.0001876,-1.1419704,-0.060987167,-0.061006054,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,0.16890785,1,0.9478253549672905
221,-0.14011264,-0.5922261,-0.569387,-0.72339803,-0.47047913,-0.7823608,-0.3726534,-0.65716875,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,1.187976,1.5003821,-0.288919,1.4331688,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.273888,-0.17334665,0.2651597,0.05592631,-0.543518,-0.34282258,-0.7025294,-0.08735253,-0.49816066,-0.6568731,-0.9164325,0.066464506,0.06643167,-0.5138059,1.3649788,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,0.7081813,1,0.07230637326993378
222,-0.5895321,-0.5922261,-0.569387,-0.72339803,-0.47047913,-0.7823608,-0.3726534,-0.65716875,-0.87700605,1.571519,0.48096928,0.5312503,-1.0796498,-0.65716875,-0.87700605,-1.119369,0.4125422,1.2514312,-0.4078659,-0.3238956,1.246129,0.7352128,1.187976,1.5003821,-0.10010521,1.4331688,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.24430326,-0.17334665,-0.17084117,-1.5105091,-0.543518,-0.34282258,-0.7025294,-0.08735253,-0.49816066,-0.6568731,-0.9164325,1.6293145,1.6291106,1.9089866,-0.39286152,-0.2680389,-0.3384457,-0.3809553,2.526963,2.9317412,-0.1295937,-0.040422603,17.478558,1.8380892,-0.3420932,-0.14719607,-0.34536666,0.16890785,1,0.12224872447502848
172,0.7587262,0.024992904,-0.016242428,0.09207512,0.6131633,0.4324674,1.4318483,-0.4473175,0.052302018,-0.009283644,0.48096928,0.5312503,0.22830538,-0.4473175,0.05230195,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,-1.4282126,-0.9277533,1.7250949,1.4331688,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.30347273,-0.17334665,-1.4228706,-0.7456784,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.5645257,-0.5644895,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,2.865275,0,1.1867949513493027e-05
173,-0.78927404,0.024992904,-0.569387,0.09207512,-0.47047913,0.4324674,-0.3726534,-0.4473175,-0.87700605,-0.8848052,-0.2031007,0.5312503,-1.0796498,-0.4473175,-0.87700605,-0.45447248,-0.25647464,0.1597715,0.21051858,0.113132976,0.14542948,-1.2637951,-1.4282126,-0.9277533,-0.7294845,-0.0700955,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.37743455,-0.17334665,-0.45954442,-1.6301333,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,4.383106,4.3836455,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-1.4489125,0,0.0012657610671520554
174,0.109564826,0.024992904,-0.569387,0.09207512,-0.160867,0.4324674,-0.3726534,-0.4473175,-0.412352,-0.8848052,-0.88717073,-0.96947056,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-1.0091739,-0.14218709,-2.0908487,-1.0331959,-1.6726832,-1.4282126,-0.9277533,-0.5406707,-0.16004035,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.33305746,-0.17334665,-0.6893287,-1.0791138,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.4611018,-0.46107692,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,-0.9096391,0,7.886045398660573e-05
175,0.109564826,0.024992904,-0.569387,0.09207512,-0.47047913,0.4324674,2.1670156,-0.4473175,-0.412352,-0.009283644,0.48096928,0.5312503,0.22830538,-0.4473175,-0.41235194,0.21042407,-0.9254915,-0.62747735,-0.4143329,-0.3238956,-0.6182716,0.7352128,-1.4282126,-0.9277533,0.025770659,1.4331688,-0.49926883,-0.24066998,-0.178356,-0.38885123,-0.36895445,-0.33305746,-0.17334665,-0.6893287,-1.0791138,-0.13757378,0.19720994,-0.5278718,-0.08735253,-0.056525014,-0.38538814,-0.0033300675,-0.4611018,-0.46107692,-0.5138059,-0.39286152,-0.2680389,-0.3384457,-0.3809553,-0.39573193,-0.29475316,-0.1295937,-0.040422603,-0.05721295,-0.5440433,-0.3420932,-0.14719607,-0.34536666,0.16890785,0,2.3741843579552642e-05
