,F72,F25,F64,F67,F34,F66,F68,F102,F104,F105,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F119,F110,F122,F115,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F35,F131,F37,F133,F134,F136,F83,F73,F16,F3,F17,F2,F6,F13,F5,F9,F15,F4,F8,category,1
257,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,-0.18830174,-0.08423652,-0.6395753,-0.10559747,-0.35803807,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.5153119862805084e-05
258,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,-0.18830174,-0.08423652,-0.6395753,-0.10559747,-0.35803807,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.5153119862805084e-05
259,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,-0.18830174,-0.08423652,-0.6395753,-0.10559747,-0.35803807,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.5153119862805084e-05
260,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,-0.18830174,-0.08423652,-0.6395753,-0.10559747,-0.35803807,-0.5709657,-0.10579149,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.5153119862805084e-05
261,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0005840307194555431
262,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001797899129465499
263,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001797899129465499
264,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001797899129465499
265,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001797899129465499
266,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00040753727731534037
267,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.22745155,-0.35803807,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0009149599233027346
268,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00011941009779696906
269,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0008791397718503291
270,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001797899129465499
271,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.22745155,-0.35803807,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.002072047748769544
272,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.10559747,-0.35803807,-0.5709657,-0.10579149,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0009910337175298076
273,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.001991018553011053
274,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.22745155,-0.35803807,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0004241503562434921
275,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001797899129465499
276,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,-2.1682222,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00087913977185033
277,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00011941009779696906
278,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.28837857,-0.35803807,-0.5709657,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00011941009779696906
279,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.1665245,-0.35803807,-0.5709657,-0.16672236,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00044144036101739065
280,0.97100425,1.0107813,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.35646066,-0.32466608,0.47845042,0.30309504,-0.35803807,-0.57096565,1.5456235,0.296144,-0.6395753,-0.22745155,-0.35803807,-0.5709657,-0.2276532,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.20595343,-0.40747014,-0.33930388,-0.2835495,0.12968342,-0.20265988,-0.19551246,-0.55476475,-1.2974097,0.73138237,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0001871207080818787
281,-0.27573764,-0.26257372,-0.48876676,-0.43871537,-0.83786464,-0.6634353,-0.85163873,-0.5900369,0.107667804,0.47845042,0.30309504,-0.35803807,-0.8042212,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8042213,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.391359,-0.42167696,-0.401653,-0.4039451,-0.2835495,-0.38033444,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.49744424,0.048084386,-0.37282997,0.8786938,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,2.26608161979265e-05
282,-0.27573764,-0.26257372,-0.48876676,-0.43871537,0.39546078,-0.6634353,-0.85163873,-0.5900369,0.107667804,-1.0165881,0.30309504,-0.35803807,-0.8042212,-1.3483222,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8042213,-0.28858408,-0.7312871,-0.15956016,0.769874,0.16213284,0.61023885,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.391359,-0.42167696,-0.401653,-0.4039451,-0.2835495,-0.38033444,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.49744424,0.048084386,2.5746799,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,4.011820665975943e-05
283,-0.27573764,-0.26257372,-0.48876676,-0.43871537,0.39546078,-0.6634353,-0.85163873,-0.5900369,0.107667804,-1.0165881,0.30309504,-0.35803807,-0.8042212,-1.3483222,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8042213,-0.28858408,-0.7312871,-0.15956016,0.769874,0.16213284,0.61023885,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.391359,-0.42167696,-0.401653,-0.4039451,-0.2835495,-0.38033444,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.49744424,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,7.376694366121052e-05
284,1.1653874,1.1726593,-0.48876676,-0.43871537,-0.83786464,-0.6634353,-0.85163873,-0.59938514,3.372295,0.47845042,0.30309504,-0.35803807,-0.81835794,-1.3361114,-0.08423652,-0.6395753,-0.28837857,-0.35803807,-0.818358,-0.28858408,-0.7312871,-0.23975296,0.769874,-0.30435964,0.61023885,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.40967092,-0.43562886,-0.4052541,-0.4192563,-0.2835495,-0.30804718,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.23085,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.658000738395814e-06
285,-0.07035166,-0.03951355,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.5548512,-0.42851722,0.47845042,0.30309504,-0.35803807,-0.81128955,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.36100775,-0.3396338,-0.36591908,-0.35434118,-0.2835495,-0.048798077,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.5087031,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.867243608017571e-05
286,-0.07035166,-0.03951355,-0.48876676,-0.43465978,-0.83786464,-0.6634353,-0.85163873,-0.5548512,-0.42851722,0.47845042,-2.1682222,-0.35803807,-0.81128955,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.36100775,-0.3396338,-0.36591908,-0.35434118,-0.2835495,-0.048798077,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.5087031,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00014028544255545976
287,1.3984027,1.3409103,-0.48876676,-0.43871537,1.0121235,-0.6634353,-0.85163873,-0.59393203,0.96647733,-3.0722663,0.30309504,-0.35803807,-0.81128955,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.4100756,-0.4292595,-0.401099,-0.41676378,-0.2835495,-0.5598704,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.23085,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,3.2574842183645105e-05
288,1.3984027,1.3409103,-0.48876676,-0.43871537,0.39546078,-0.6634353,-0.85163873,-0.59393203,0.96647733,-1.0165881,2.7744122,-0.35803807,-0.81128955,-0.43251657,0.6765245,0.8645254,-0.28837857,-0.35803807,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.4100756,-0.4292595,-0.401099,-0.41676378,-0.2835495,-0.5598704,-0.20265988,-0.19551246,-0.55476475,-1.2974097,-0.23085,0.048084386,-0.37282997,-0.39526522,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,3.6870537858629303e-06
289,-0.064728,-0.035689663,-0.78228796,-0.43871537,0.39546078,-1.1868231,-0.9300242,-0.6006835,6.0984654,0.47845042,0.30309504,-0.37069246,-0.81835794,-0.9087355,0.6765245,0.8645254,-0.34930563,-0.37069246,-0.818358,-0.34951493,0.9609529,-0.961488,-0.8985054,0.23988159,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.4399509,-0.40747014,-0.42383048,-0.2835495,-0.805869,-0.20265988,-0.7026975,-0.6176263,-0.71609116,-0.23085,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.5515165818502818e-05
290,-0.064728,-0.035689663,-0.78228796,-0.43871537,0.39546078,-1.1868231,-0.9300242,-0.6008134,5.5205736,0.47845042,0.30309504,-0.37069246,-0.8042212,-0.9087355,0.6765245,0.8645254,-0.34930563,-0.37069246,-0.8042213,-0.34951493,0.9609529,-0.961488,-0.8985054,0.23988159,-0.52987975,-0.4404178,-0.7742927,-0.30356848,-0.42328393,-0.5775109,-0.6603923,-0.73838127,-0.9635271,-0.41483063,-0.44033003,-0.40747014,-0.42396742,-0.2835495,-0.81268877,-0.20265988,-0.7026975,-0.6176263,-0.71609116,-0.23085,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39550152,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,3.8744953622029094e-05
