,F25,F67,F34,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F41,F43,F42,F44,F46,F131,F37,F133,F134,F136,F83,F3,F6,F13,category,1
893,1.111477,-0.4265486,-0.83786464,-0.5956199,0.4909835,0.30309504,-0.8042212,0.0070701037,-0.8449975,-0.22745155,-0.8042213,-0.2276532,2.6531928,1.1435727,0.769874,1.095118,2.844369,-0.048812363,-0.37915942,-0.36809197,-0.18361153,0.5146447,-0.7265402,-0.20265988,-0.6307546,-0.5082644,-0.5311073,-0.72282296,-0.39526522,-0.3540827,-0.36197066,1,0.9999940872559712
894,1.111477,-0.4265486,-0.83786464,-0.5956199,0.4909835,0.30309504,-0.8042212,0.0070701037,-0.8449975,-0.22745155,-0.8042213,-0.2276532,2.6531928,1.1435727,0.769874,1.095118,2.844369,-0.048812363,-0.37915942,-0.36809197,-0.18361153,0.5146447,-0.7265402,-0.20265988,-0.6307546,-0.5082644,-0.5311073,-0.72282296,-0.39526522,-0.3540827,-0.36197066,1,0.9999940872559712
900,-0.9164588,-0.4143818,1.0121235,-0.4878554,-0.08486756,0.30309504,-0.78301615,-1.3605329,-1.6057587,-0.34930563,-0.78301626,-0.34951493,0.9609529,3.5493562,1.2523291,3.3692691,1.2019756,-0.073771544,-0.026163407,0.54394263,0.14629593,4.2399135,0.31533742,3.2811682,-0.34747612,-0.19890793,-0.3514467,-0.8241529,0.8786938,-0.3540827,2.6653144,1,0.9969021061070134
901,-0.70104635,-0.30082512,-0.83786464,-0.5256379,-0.12205181,0.30309504,-0.78301615,-1.3849545,-1.225378,-0.28837857,-0.78301626,-0.28858408,2.6531928,1.4442958,-0.8985054,1.3283643,1.74944,-0.35165048,-0.081319034,0.02646543,-0.22573902,0.17244166,-0.11079416,0.70616484,-0.3990731,-0.36790225,-0.44127703,-0.8261634,-0.39526522,-0.3540827,-0.36197066,1,0.9992333733349181
902,-0.70104635,-0.30082512,0.39546078,-0.5256379,-0.12205181,0.30309504,-0.78301615,-0.98199993,0.296144,-0.28837857,-0.78301626,-0.28858408,2.6531928,0.33393395,1.2523291,0.34155306,1.74944,-0.35165048,-0.081319034,0.02646543,-0.22573902,0.17244166,-0.11079416,0.70616484,-0.3990731,-0.36790225,-0.44127703,-0.8261634,0.8786938,-0.3540827,-0.36197066,1,0.9983115517988311
903,-0.70104635,-0.30082512,2.2454488,-0.5256379,-0.12205181,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,1.74944,-0.35165048,-0.081319034,0.02646543,-0.22573902,0.17244166,-0.11079416,0.70616484,-0.3990731,-0.36790225,-0.44127703,-0.8261634,0.8786938,-0.3540827,-0.36197066,1,0.9716579077318453
906,-0.70104635,-0.30082512,2.2454488,-0.5256379,-0.12205181,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,1.74944,-0.35165048,-0.081319034,0.02646543,-0.22573902,0.17244166,-0.11079416,0.70616484,-0.3990731,-0.36790225,-0.44127703,-0.8261634,-0.39526522,-0.3540827,-0.36197066,1,0.9604080456817711
911,-0.48690856,-0.43465978,1.0121235,-0.5857523,-0.29726285,0.30309504,-0.81835794,1.5334128,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,2.844369,-0.35165048,-0.081319034,0.02646543,-0.22573902,0.17244166,-0.2210947,-0.20265988,-0.3990731,-0.36790225,-0.44127703,-0.77972054,-0.39526522,-0.3540827,-0.36197066,1,0.9989313926378207
914,-0.51240116,-0.4265486,1.7829518,-0.5817274,-0.26871085,0.30309504,-0.8042212,1.5334128,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.6545111,-0.35165048,-0.081319034,0.02646543,-0.22573902,0.17244166,-0.1609264,-0.20265988,-0.3990731,-0.36790225,-0.44127703,-0.8261634,0.8786938,-0.3540827,-0.36197066,1,0.5840054688795914
957,0.10197033,-0.43465978,-0.067036234,-0.5983465,0.78543323,0.30309504,-0.81128955,-0.88431406,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.4566079,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,-0.39526522,-0.3540827,2.6653144,1,0.9985591103132911
958,0.10197033,-0.43465978,0.39546078,-0.5983465,0.78543323,0.30309504,-0.81128955,1.5334128,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.4566079,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,-0.39526522,-0.3540827,-0.36197066,1,0.9985569450109857
969,-0.18609595,-0.43871537,-0.067036234,-0.595555,0.15264171,0.30309504,-0.81835794,-0.88431406,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.7974442,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,-0.39526522,-0.3540827,2.6653144,1,0.9993045050232686
970,-0.81321377,-0.4265486,0.08712944,-0.57893586,0.080753565,0.30309504,-0.81835794,-0.88431406,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.23751675,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,-0.39526522,-0.3540827,2.6653144,1,0.9988859564138074
976,0.7392851,-0.43871537,-0.2212019,-0.5991255,1.2293141,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.7393933,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,-0.39526522,-0.3540827,2.6653144,1,0.9986640727570496
977,-0.2957141,-0.4306042,0.39546078,-0.5825713,0.2796175,0.30309504,-0.8042212,-0.88431406,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,0.6545111,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.4053027,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,0.8786938,-0.3540827,2.6653144,1,0.586646553057429
984,0.7392851,-0.43871537,-0.2212019,-0.5991904,1.2783259,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.76460254,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.79882044,-0.39526522,-0.3540827,2.6653144,1,0.9986308060280834
990,0.45886663,-0.43871537,-0.067036234,-0.5930881,-0.09798861,0.30309504,-0.8042212,-0.88431406,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,0.6545111,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.552388,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,0.8786938,-0.3540827,2.6653144,1,0.745151197639738
995,0.45886663,-0.43871537,-0.067036234,-0.5917248,-0.21258296,0.30309504,-0.8042212,-0.88431406,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,0.6545111,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.60850513,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,-0.39526522,-0.3540827,2.6653144,1,0.6977194156738931
472,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
473,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
474,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
475,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
476,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
477,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
478,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
479,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
480,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
481,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
482,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,7.780172320354141e-06
483,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
484,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
485,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
486,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
487,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
488,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
489,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
490,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.044670437,1.2385321,-0.044860635,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00012062337851187114
491,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.10559747,1.2385321,-0.10579149,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011714520992135584
492,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
493,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.48328903,0.296144,-0.1665245,1.2385321,-0.16672236,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,8.249088108397152e-06
494,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
495,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,4.3721186788212864e-05
496,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
497,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,4.3721186788212864e-05
498,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
499,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
500,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
501,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
502,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,7.780172320354141e-06
503,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
504,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,4.3721186788212864e-05
505,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
506,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,4.3721186788212864e-05
507,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
508,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
509,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
510,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
511,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,8.011200123231126e-06
512,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,4.246039448912714e-05
513,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
514,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.28837857,1.2385321,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00010730091267788602
515,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,3.4266117,-0.3540827,-0.36197066,0,0.00011048682588684528
516,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,-2.1682222,1.2385322,0.48328903,0.296144,-0.22745155,1.2385321,-0.2276532,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.39526522,-0.3540827,-0.36197066,0,4.3721186788212864e-05
