,F25,F67,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F110,F115,F43,F42,F44,F37,F134,F136,F6,F13,category,1
657,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
658,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
659,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
660,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
661,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
662,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
663,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
664,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
665,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
666,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
667,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
668,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
669,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
670,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
671,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
672,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
673,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
674,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
675,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
676,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
677,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
678,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
679,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
680,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
681,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
682,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
683,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
684,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
685,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
686,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
687,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
688,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
689,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
690,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
691,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
692,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
693,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
694,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
695,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
696,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,7.182217694918343e-05
996,0.7889957,-0.43871537,-0.5962691,0.26701605,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.6757524,2.844369,-0.37915942,-0.15412045,-0.43145245,-0.20265988,-0.5687579,-0.4728008,-0.3540827,2.6653144,1,0.9993404206155271
999,-0.91518414,-0.43871537,-0.59438646,0.0130940955,0.30309504,-0.81128955,-0.88431406,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.6490431,1.6757524,1.2019756,-0.37915942,-0.15412045,-0.43145245,-0.20265988,-0.5687579,-0.4728008,-0.3540827,2.6653144,1,0.8691542175643224
1002,-0.91518414,-0.43871537,-0.58659625,-0.08232308,0.30309504,-0.81835794,-0.88431406,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.6757524,2.844369,-0.37915942,-0.15412045,-0.43145245,-0.20265988,-0.5687579,-0.4728008,-0.3540827,2.6653144,1,0.9991697471524563
1005,-0.0458867,-0.43871537,-0.5950356,0.3852211,-2.1682222,-0.81128955,-1.4215866,-3.888042,-0.28837857,-0.8112896,-0.28858408,2.6531928,3.8500795,3.6608272,2.844369,-0.37915942,-0.15412045,-0.43145245,-0.20265988,-0.5687579,-0.4728008,-0.3540827,-0.36197066,1,0.9999999174920134
1006,-0.0458867,-0.43871537,-0.5950356,0.3852211,0.30309504,-0.81128955,-0.88431406,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.6490431,1.6757524,2.844369,-0.37915942,-0.15412045,-0.43145245,-0.20265988,-0.5687579,-0.4728008,-0.3540827,5.6926,1,0.9996002965651644
1034,0.2294333,-0.4306042,-0.59204936,2.3053968,0.30309504,-0.8254263,-1.3605329,-0.8449975,-0.34930563,-0.82542634,-0.34951493,0.9609529,3.5493562,3.3692691,1.2019756,-0.37915942,-0.15412045,-0.43145245,-0.05118907,-0.5687579,-0.4728008,-0.3540827,-0.36197066,1,0.8920240542887051
1052,0.8144883,-0.4265486,-0.5810782,0.93466264,0.30309504,-0.81128955,-1.3971652,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.9254524,1.7948568,1.2019756,-0.39019054,-0.03120065,-0.47412702,-0.20265988,-0.5446466,-0.51139456,-0.3540827,2.6653144,1,0.8509812330443576
1053,0.4703383,-0.43871537,-0.5990606,2.0332124,0.30309504,-0.81835794,-1.3605329,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,3.5493562,3.3692691,6.1291556,0.359926,1.0674899,0.78258514,-0.20265988,-0.42322907,-0.031384617,-0.3540827,-0.36197066,1,0.9999998949000019
1054,-0.6207447,-0.4306042,-0.5954251,0.36243784,0.30309504,-0.8254263,-1.3605329,0.296144,-0.34930563,-0.82542634,-0.34951493,0.9609529,3.5493562,3.3692691,1.2019756,-0.2798793,-0.45610863,-0.63443035,-0.20265988,-0.59243864,-0.5884157,-0.3540827,2.6653144,1,0.9754972948598601
1063,0.16825108,-0.42249298,-0.53031206,0.3152572,0.30309504,-0.79008454,1.5334128,0.6765245,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.7471093,0.9665945,0.8734969,-0.39019054,-0.47280145,-0.6448254,0.2517525,-0.5280701,-0.45608237,-0.3540827,-0.36197066,1,0.7290516049099072
1064,0.16825108,-0.42249298,-0.53031206,0.3152572,0.30309504,-0.79008454,1.5334128,0.6765245,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.7471093,0.9665945,0.8734969,-0.39019054,-0.47280145,-0.6448254,0.2517525,-0.5280701,-0.45608237,-0.3540827,-0.36197066,1,0.7290516049099072
1075,-0.20011689,-0.43871537,-0.58802444,0.76436937,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.22745155,-0.8112896,-0.2276532,0.9609529,-0.25158468,-0.25847515,1.2019756,-0.4122528,-0.55930054,-0.7033662,-0.20265988,-0.54421604,-0.62501323,-0.3540827,-0.36197066,1,0.2580372148722304
1078,0.14658238,-0.4306042,-0.5833503,0.55818146,0.30309504,-0.78301615,-0.43251657,0.6765245,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.44596297,-0.50428504,0.6545111,-0.39019054,-0.52895,-0.65303206,-0.20265988,-0.60729295,-0.57361037,-0.3540827,-0.36197066,1,0.8840320050526789
1079,0.14658238,-0.4306042,-0.5833503,0.55818146,0.30309504,-0.78301615,-0.18830174,-0.08423652,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.6838976,-0.7349682,0.6545111,-0.39019054,-0.52895,-0.65303206,-0.20265988,-0.60729295,-0.57361037,-0.3540827,-0.36197066,1,0.9151523921993723
1090,-0.78134805,-0.43465978,-0.55205965,-0.37555033,0.30309504,-0.76181114,-1.3483222,-0.8449975,-0.1665245,-0.76181114,-0.16672236,1.5250329,0.6423678,0.5508766,1.0194874,-0.42328393,-0.5744758,-0.7361928,-0.20265988,-0.5500286,-0.64048404,-0.3540827,-0.36197066,1,0.8741795870730779
1091,-0.78134805,-0.43465978,-0.55205965,-0.37555033,-2.1682222,-0.76181114,-1.3361114,-0.8449975,-0.28837857,-0.76181114,-0.28858408,2.6531928,0.48198214,1.095118,1.0194874,-0.42328393,-0.5744758,-0.7361928,-0.20265988,-0.5500286,-0.64048404,-0.3540827,-0.36197066,1,0.9982786026113064
1097,-0.78134805,-0.43465978,-0.55205965,-0.37555033,0.30309504,-0.76181114,-0.71336365,-0.46461707,-0.1665245,-0.76181114,-0.16672236,1.5250329,-0.25158468,-0.25847515,1.0194874,-0.42328393,-0.5744758,-0.7361928,-0.20265988,-0.5500286,-0.64048404,-0.3540827,-0.36197066,1,0.7696973641352991
1098,-0.78134805,-0.43465978,-0.55205965,-0.37555033,0.30309504,-0.76181114,-1.3727436,-0.46461707,-0.28837857,-0.76181114,-0.28858408,2.6531928,0.06956213,-0.004471626,1.0194874,-0.42328393,-0.5744758,-0.7361928,-0.20265988,-0.5500286,-0.64048404,-0.3540827,-0.36197066,1,0.9823535909196682
1134,-0.038238924,-0.42249298,-0.58666116,-0.32868782,0.30309504,-0.79008454,1.5334128,0.6765245,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.7471093,0.9665945,0.8734969,1.7719101,0.29506797,0.24751133,8.279704,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9872011110578228
1136,-0.038238924,-0.42249298,-0.58666116,-0.32868782,0.30309504,-0.79008454,-0.92094624,-0.08423652,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.022696203,0.02960668,0.8734969,1.7719101,0.29506797,0.24751133,8.279704,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9248618679519555
1140,-0.76477784,-0.42249298,-0.5762093,-0.073798515,0.30309504,-0.81835794,-0.88431406,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.6757524,2.844369,1.7719101,0.29506797,0.24751133,0.2517525,-0.29686004,-0.37856215,-0.3540827,2.6653144,1,0.9994548997095899
1143,-0.90626174,-0.43871537,-0.5933477,0.40239626,0.30309504,-0.7971529,-1.2262148,-1.9861392,-0.28837857,-0.7971529,-0.28858408,2.6531928,0.5579543,0.4690359,1.2019756,1.7719101,0.29506797,0.24751133,0.55469406,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9969081315750566
1144,-0.90626174,-0.43871537,-0.5933477,0.40239626,0.30309504,-0.7971529,-1.2262148,-1.9861392,-0.28837857,-0.7971529,-0.28858408,2.6531928,0.5579543,0.4690359,1.2019756,1.7719101,0.29506797,0.24751133,0.55469406,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9969081315750566
1158,-0.8591004,-0.4306042,-0.5758847,-0.20514585,0.30309504,-0.78301615,0.23907422,-0.46461707,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.44225416,-0.47551885,2.844369,1.7719101,0.29506797,0.24751133,-0.20265988,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9999498050098533
1159,-0.8591004,-0.4306042,-0.5758847,-0.20514585,0.30309504,-0.78301615,0.23907422,-0.46461707,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.44225416,-0.47551885,2.844369,1.7719101,0.29506797,0.24751133,-0.20265988,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9999498050098533
1160,-0.8591004,-0.4306042,-0.5758847,-0.20514585,0.30309504,-0.78301615,0.8129789,-1.225378,-0.28837857,-0.78301626,-0.28858408,2.6531928,-0.7286703,-0.7783763,2.844369,1.7719101,0.29506797,0.24751133,-0.20265988,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.999967804871745
1161,-0.8591004,-0.4306042,-0.5758847,-0.20514585,0.30309504,-0.78301615,-0.20051245,0.296144,-0.28837857,-0.78301626,-0.28858408,2.6531928,-0.190703,-0.15490082,2.844369,1.7719101,0.29506797,0.24751133,-0.20265988,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9999210388545356
1162,-0.8591004,-0.4306042,-0.5758847,-0.20514585,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.9665945,2.844369,1.7719101,0.29506797,0.24751133,-0.20265988,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9988753261695854
1163,-0.8591004,-0.4306042,-0.5758847,-0.20514585,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.9665945,2.844369,1.7719101,0.29506797,0.24751133,-0.20265988,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.9988753261695854
1172,-0.81703764,-0.4184374,-0.54835933,-0.57380855,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.9665945,0.1070466,1.7719101,0.29506797,0.24751133,-0.05118907,-0.29686004,-0.37856215,-0.3540827,-0.36197066,1,0.2643088778194308
1211,-0.6819269,-0.4265486,-0.59393203,0.117658675,0.30309504,-0.81128955,-1.3971652,-0.8449975,-0.28837857,-0.8112896,-0.28858408,2.6531928,3.3689227,3.1943343,2.844369,0.54745513,1.4453545,1.4538893,-0.20265988,-0.5261326,-0.31568092,-0.3540827,-0.36197066,1,0.9999936766085844
1212,-0.6819269,-0.4265486,-0.59393203,0.117658675,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.28837857,-0.8112896,-0.28858408,2.6531928,-0.25158468,-0.25847515,2.844369,0.54745513,1.4453545,1.4538893,-0.20265988,-0.5261326,-0.31568092,-0.3540827,-0.36197066,1,0.9996036539575766
1213,-0.2179617,-0.4306042,-0.59990454,2.5024955,0.30309504,-0.81835794,-1.3971652,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.9254524,1.7948568,2.844369,0.54745513,1.4453545,1.4538893,-0.20265988,-0.5261326,-0.31568092,-0.3540827,-0.36197066,1,0.9678877778589325
1226,-0.81321377,-0.4306042,-0.5762742,-0.299379,0.30309504,-0.7971529,-1.2262148,-1.9861392,-0.28837857,-0.7971529,-0.28858408,2.6531928,0.5579543,0.4690359,1.2019756,0.54745513,1.4453545,1.4538893,-0.20265988,-0.5261326,-0.31568092,-0.3540827,-0.36197066,1,0.9947782469535779
1228,-0.81321377,-0.4306042,-0.5762742,-0.299379,0.30309504,-0.7971529,1.5456235,0.296144,-0.28837857,-0.7971529,-0.28858408,2.6531928,-0.7854551,-0.8334304,1.2019756,0.54745513,1.4453545,1.4538893,-0.20265988,-0.5261326,-0.31568092,-0.3540827,-0.36197066,1,0.9849863777437567
697,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,2.5574759149406894e-05
698,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,2.5574759149406894e-05
699,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,0.6765245,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,2.3402513513950814e-05
700,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,0.0005369475203710252
701,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,0.0005369475203710252
702,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,0.6765245,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,2.3402513513950814e-05
703,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,0.0005369475203710252
704,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,-0.20265988,-0.5289312,-0.12612233,-0.3540827,-0.36197066,0,0.0005369475203710252
