,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F110,F121,F122,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F132,F37,F133,F134,F39,F135,F136,F137,F83,F73,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F19,F15,F4,F8,F11,F71,category,1
558,-0.9268602,-0.9317543,0.014572144,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.0006598698,-0.031390566,-0.64430743,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,3.262937035231925e-05
559,-0.9268602,-0.9317543,-0.022395857,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.033666376,-0.031390566,-0.33312973,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.0390341906412391e-05
560,-0.9268602,-0.9317543,0.021681374,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.01046737,-0.031390566,-1.1832992,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.1022717886159615e-05
561,-0.9268602,-0.9317543,-0.023817701,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.04347388,-0.031390566,-1.1596302,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.9228403716862962e-05
562,-0.9268602,-0.9317543,0.08992999,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.32921112,-0.031390566,-0.029957812,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,1.2385321,-0.28858408,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,2.931685327317333e-05
563,-0.9268602,-0.9317543,0.2136306,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.18700236,-0.031390566,-0.99133664,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,-2.1682222,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,1.2385321,-0.28858408,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,0.000166168756145767
564,-0.9268602,-0.9317543,-0.05367647,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.058185127,-0.031390566,-0.91928554,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,1.2385321,-0.28858408,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,3.2394101115015336e-05
565,-0.9268602,-0.9317543,-0.08211339,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.09251137,-0.031390566,-0.6651919,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,1.2385321,-0.28858408,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.0355056709419224e-05
566,-0.9268602,-0.9317543,0.07286783,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.31940362,-0.031390566,-0.21617708,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,3.086081990960711e-05
567,-0.9268602,-0.9317543,0.0046192207,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.014051379,-0.031390566,0.12563115,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.738516903440269e-05
568,-0.9268602,-0.9317543,0.010306605,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.01537112,-0.031390566,0.7034329,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,2.9444335000688937e-05
569,-0.9268602,-0.9317543,1.153471,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.9863136,-0.031390566,0.41197956,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,-2.1682222,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,1.2385321,-0.28858408,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,7.596613846601956e-05
570,-0.9268602,-0.9317543,0.018837683,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.014051379,-0.031390566,0.6319039,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,9.623743327749922e-06
571,-0.9268602,-0.9317543,0.15533492,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.12815736,-0.031390566,0.05897491,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.3161605358792162e-05
572,-0.9268602,-0.9317543,-0.07642601,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.08270387,-0.031390566,0.5452335,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,9.781921504975803e-06
573,-0.9268602,-0.9317543,0.57904506,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.4861311,-0.031390566,-1.8133122,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,0.8786938,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.8883085101834886e-05
574,-0.9268602,-0.9317543,0.33590937,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.29488483,-0.031390566,-1.1445761,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,-2.1682222,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,5.5787561398907e-05
575,-0.9268602,-0.9317543,0.6757306,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.6626661,-0.031390566,-1.0851425,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,-2.1682222,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.10559747,-0.2647951,1.2385321,-0.10579149,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,0.000176058695411397
576,-0.9268602,-0.9317543,0.5477644,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.47141984,-0.031390566,-0.8780388,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,-2.1682222,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,5.3421587340066925e-05
577,-0.9268602,-0.9317543,-0.05367647,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.04347388,-0.031390566,-1.0376304,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.0985901668830873e-05
578,-0.9268602,-0.9317543,0.25912967,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,0.23113611,-0.031390566,-0.8120788,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,3.4266117,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,2.3285728,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,3.2120908274539954e-05
579,-0.9268602,-0.9317543,-0.029505087,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.023858879,-0.031390566,-0.30789444,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.0368339537062093e-05
580,-0.9268602,-0.9317543,-0.05794201,2.24518,-0.27394965,-0.34138107,-0.83786464,0.37036383,-0.04837763,-0.031390566,-1.0271882,0.45891398,0.956945,-0.30043188,0.47845042,-0.18087117,0.30309504,-0.2647951,1.2385322,1.5456235,0.296144,-0.6395753,-0.22745155,-0.2647951,1.2385321,-0.2276532,-0.7312871,-0.7854551,-0.6073317,-0.8985054,-0.8334304,-0.34619418,-0.52987975,-0.6727163,-0.4404178,-0.4336577,1.0528741,1.0910091,1.0528741,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2100568,-0.3457095,-0.2835495,-0.8452527,-0.43055284,-0.20265988,-0.6003618,-0.5289312,0.08941587,-0.5009395,-0.12612233,0.4171805,1.5920837,0.048084386,0.26769102,-0.37282997,-0.39526522,-0.14975522,-0.3495371,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.39561853,-0.36939633,-0.42694035,-0.39550152,-0.069552094,-0.02774034,-0.3844965,-0.2968205,-0.08578252,-0.32011276,-1.0314088,0,1.0983269133838459e-05
