,F25,F67,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F43,F42,F44,F46,F131,F37,F133,F134,F136,F83,F6,F13,category,1
707,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,0.6765245,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,2.4096699349827002e-05
708,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
709,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
710,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
711,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
712,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
713,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
714,-0.9317543,-0.34138107,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.3540827,-0.36197066,0,0.0011053780928314916
715,-0.5111265,-0.37382585,-0.5986711,2.711015,0.30309504,-0.6911276,-1.214004,-5.0291834,-0.1665245,-0.69112766,-0.16672236,-0.7312871,-0.6006205,-0.36465934,-0.654229,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,0.08947552,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.824756,-0.3540827,-0.36197066,0,1.829582600533801e-06
716,-0.5111265,-0.37382585,-0.5986711,2.711015,0.30309504,-0.6911276,-1.214004,-5.0291834,-0.1665245,-0.69112766,-0.16672236,-0.7312871,-0.6006205,-0.36465934,-0.654229,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,0.08947552,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.824756,-0.3540827,-0.36197066,0,1.829582600533801e-06
717,-0.5111265,-0.37382585,-0.5986711,2.711015,0.30309504,-0.6911276,-1.214004,-5.0291834,-0.1665245,-0.69112766,-0.16672236,-0.7312871,-0.6006205,-0.36465934,-0.654229,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,0.08947552,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.824756,-0.3540827,-0.36197066,0,1.829582600533801e-06
718,-0.48308465,-0.43871537,-0.59639895,0.452473,0.30309504,-0.81128955,0.8129789,-0.46461707,-0.22745155,-0.8112896,-0.2276532,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,0.30775264,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.8219413,-0.3540827,-0.36197066,0,2.6362819139269902e-05
719,-0.48308465,-0.43871537,-0.59639895,0.452473,0.30309504,-0.81128955,0.8129789,-0.46461707,-0.22745155,-0.8112896,-0.2276532,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,0.30775264,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.8219413,-0.3540827,-0.36197066,0,2.6362819139269902e-05
720,-0.520049,-0.40627062,-0.5680296,-0.40483317,0.30309504,-0.81835794,-1.4460081,-3.888042,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.961488,3.5688426,-1.0040984,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.12997647,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.8261634,-0.3540827,-0.36197066,0,8.416513483499899e-05
721,-0.299538,-0.40627062,-0.58231163,0.057749297,0.30309504,-0.81835794,-1.2017933,-0.08423652,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.42975232,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.824756,-0.3540827,-0.36197066,0,1.2274907713348958e-05
722,0.37601572,-0.43871537,-0.59938514,1.3205673,2.7744122,-0.81835794,-0.43251657,0.6765245,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.77842504,-0.20265988,-0.6003618,-0.5289312,-0.12612233,-0.55414075,-0.3540827,-0.36197066,0,2.8532000632563113e-06
723,-0.56466097,-0.43871537,-0.5932179,0.148413,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.3240038,-0.49404684,-0.15570891,1.598115,-0.28159598,-0.20265988,-0.6681649,-0.61009157,-0.49475932,-0.7332776,-0.3540827,-0.36197066,0,4.24226832887864e-05
724,-0.56466097,-0.43871537,-0.5932179,0.148413,0.30309504,-0.81128955,-0.43251657,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.4404178,-0.3240038,-0.49404684,-0.15570891,1.598115,-0.28159598,-0.20265988,-0.6681649,-0.61009157,-0.49475932,-0.7332776,-0.3540827,-0.36197066,0,4.24226832887864e-05
727,-0.35307243,-0.43871537,-0.5906861,-0.23499061,0.30309504,-0.81128955,-1.2872685,-0.08423652,-0.34930563,-0.8112896,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.48104775,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.7604196,-0.3540827,-0.36197066,0,0.001556793876444595
728,-0.35307243,-0.43871537,-0.5906861,-0.23499061,0.30309504,-0.81128955,-1.2872685,-0.08423652,-0.34930563,-0.8112896,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.48104775,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.7604196,-0.3540827,-0.36197066,0,0.001556793876444595
730,-0.8591004,-0.4265486,-0.5803641,-0.054565363,0.30309504,-0.81128955,1.5334128,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,1.2019756,1.065918,1.1479189,0.7043484,0.88981587,-0.38738462,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.7773079,-0.3540827,-0.36197066,0,0.9495451583223767
731,-0.9139095,-0.43871537,-0.5991904,1.166688,0.30309504,-0.81128955,-1.2872685,-0.08423652,-0.34930563,-0.8112896,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.21578631,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.8173171,-0.3540827,-0.36197066,0,0.00034662522309684675
732,-0.9139095,-0.43871537,-0.5991904,1.166688,0.30309504,-0.81128955,-1.2872685,-0.08423652,-0.34930563,-0.8112896,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.21578631,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.8173171,-0.3540827,-0.36197066,0,0.00034662522309684675
733,-0.123639114,-0.43871537,-0.59815174,0.7839286,0.30309504,-0.81128955,-1.2872685,-0.08423652,-0.34930563,-0.8112896,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.2146984,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.72041035,-0.3540827,-0.36197066,0,0.0006150836754025798
734,-0.123639114,-0.43871537,-0.59815174,0.7839286,0.30309504,-0.81128955,-1.2872685,-0.08423652,-0.34930563,-0.8112896,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.2146984,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.72041035,-0.3540827,-0.36197066,0,0.0006150836754025798
735,-0.63986415,-0.43871537,-0.59620416,0.3073341,0.30309504,-0.81835794,-0.5302025,0.6765245,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.74668837,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.5810817,-0.3540827,-0.36197066,0,2.512005372431881e-05
743,-0.29698873,-0.402215,-0.56776994,-0.3476703,0.30309504,-0.81835794,-0.8965247,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,-0.961488,0.769874,-1.0040984,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,-0.2232434,-0.20265988,-0.26493108,-0.4144026,-0.36991182,-0.72322506,-0.3540827,-0.36197066,0,0.003201641510961446
744,-0.79919285,-0.4265486,-0.59425664,-0.57717633,0.30309504,-0.8042212,1.5334128,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,0.11024434,-0.05118907,-0.26493108,-0.4144026,-0.36991182,-0.72322506,-0.3540827,-0.36197066,0,0.09065113184806771
745,-0.79919285,-0.4265486,-0.59425664,-0.57717633,0.30309504,-0.8042212,1.5334128,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,0.11024434,-0.05118907,-0.26493108,-0.4144026,-0.36991182,-0.72322506,1.305321,-0.36197066,0,0.04840324021123518
746,-0.79919285,-0.4265486,-0.59425664,-0.57717633,0.30309504,-0.8042212,1.5334128,0.6765245,-0.34930563,-0.8042213,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,1.065918,1.1479189,0.7043484,0.88981587,0.11024434,-0.05118907,-0.26493108,-0.4144026,-0.36991182,-0.72322506,-0.3540827,-0.36197066,0,0.09065113184806771
747,-0.8068406,-0.43465978,-0.57497585,0.5230793,0.30309504,-0.81835794,-1.3483222,0.296144,-0.28837857,-0.818358,-0.28858408,-0.7312871,0.6423678,1.2523291,0.5508766,-0.4404178,-0.37915942,-0.50315195,-0.41558623,1.6324633,-0.69834995,-0.05118907,-0.7055752,-0.6167652,-0.2196124,-0.8173171,-0.3540827,-0.36197066,0,0.0001262872347102377
748,-0.8068406,-0.43871537,-0.5992553,2.016855,-2.1682222,-0.81835794,-1.214004,0.296144,-0.34930563,-0.818358,-0.3190495,0.11483291,0.12111464,1.2523291,0.04550982,-0.4404178,-0.37915942,-0.50315195,-0.41558623,1.6324633,-0.827017,-0.20265988,-0.7055752,-0.6167652,-0.2196124,-0.715183,-0.3540827,-0.36197066,0,0.000938883062808689
749,-0.8068406,-0.43871537,-0.593153,-0.16037866,0.30309504,-0.8042212,-1.4093759,-0.46461707,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.34606606,-0.5092221,-0.6163757,4.074884,-0.754085,-0.20265988,-0.7066354,-0.6161194,-0.63798875,-0.7491607,-0.3540827,-0.36197066,0,4.1613672820915955e-05
750,-0.8068406,-0.43871537,-0.593153,-0.16037866,0.30309504,-0.8042212,-1.4093759,-0.46461707,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.34606606,-0.5092221,-0.6163757,4.074884,-0.754085,-0.20265988,-0.7066354,-0.6161194,-0.63798875,-0.7491607,-0.3540827,-0.36197066,0,4.1613672820915955e-05
751,-0.8068406,-0.43871537,-0.593153,-0.16037866,0.30309504,-0.8042212,-1.4093759,-0.46461707,-0.28837857,-0.8042213,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,-0.34606606,-0.5092221,-0.6163757,4.074884,-0.754085,-0.20265988,-0.7066354,-0.6161194,-0.63798875,-0.7491607,-0.3540827,-0.36197066,0,4.1613672820915955e-05
752,-0.8068406,-0.4306042,-0.58068866,0.17568497,0.30309504,-0.7971529,-1.4215866,-4.2684226,-0.1665245,-0.7971529,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.4122528,-0.3802322,0.5823428,3.589494,-0.67478186,-0.05118907,-0.70224315,-0.6174111,-0.10757402,-0.73991233,-0.3540827,-0.36197066,0,2.5370721780304066e-05
753,-0.8068406,-0.4306042,-0.58068866,0.17568497,0.30309504,-0.7971529,-1.4215866,-4.2684226,-0.1665245,-0.7971529,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.4122528,-0.3802322,0.5823428,3.589494,-0.67478186,-0.05118907,-0.70224315,-0.6174111,-0.10757402,-0.73991233,-0.3540827,-0.36197066,0,2.5370721780304066e-05
754,-0.8068406,-0.4306042,-0.58068866,0.17568497,0.30309504,-0.7971529,-1.4215866,-4.2684226,-0.1665245,-0.7971529,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-0.4404178,-0.4122528,-0.3802322,0.5823428,3.589494,-0.67478186,-0.05118907,-0.70224315,-0.6174111,-0.10757402,-0.73991233,-0.3540827,-0.36197066,0,2.5370721780304066e-05
755,-0.2689469,-0.4265486,-0.56536794,-0.30928335,0.30309504,-0.81835794,-1.3971652,0.296144,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.961488,1.2523291,-1.0040984,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,-0.36081892,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,7.497431643717538e-05
756,0.9967603,-0.4103262,-0.5680945,-0.0428325,0.30309504,-0.7971529,-1.4337972,-0.46461707,-0.28837857,-0.7971529,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.65148866,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,2.557299685368084e-05
757,0.9967603,-0.4103262,-0.5680945,-0.0428325,0.30309504,-0.7971529,1.5334128,0.6765245,-0.34930563,-0.7971529,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.65148866,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,0.11039468833167244
758,0.9967603,-0.4103262,-0.5680945,-0.0428325,0.30309504,-0.7971529,-1.3483222,-0.8449975,-0.22745155,-0.7971529,-0.2276532,-0.7312871,0.6423678,1.2523291,0.5508766,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.65148866,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,0.00035307202052620987
759,0.9967603,-0.4103262,-0.5680945,-0.0428325,0.30309504,-0.7971529,-1.3483222,-0.8449975,-0.22745155,-0.7971529,-0.2276532,-0.7312871,0.6423678,1.2523291,0.5508766,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.65148866,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,0.00035307202052620987
760,-0.122364484,-0.4143818,-0.574067,-0.082770035,0.30309504,-0.81835794,1.5334128,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.28329447,-0.20265988,0.786597,0.36447832,0.5471891,-0.723024,-0.3540827,-0.36197066,0,0.09698836371020848
761,-0.81321377,-0.4184374,-0.57523555,-0.14157976,0.30309504,-0.81128955,-1.2872685,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.8985054,-0.50428504,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.023944044,-0.20265988,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,3.6589640356547476e-05
762,-0.81321377,-0.4184374,-0.57523555,-0.14157976,-2.1682222,-0.81128955,-1.2872685,0.6765245,-0.28837857,-0.8112896,-0.28858408,-0.7312871,-0.44596297,-0.8985054,-0.50428504,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,0.023944044,-0.20265988,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,0.00020350479142319336
763,-0.81321377,-0.43871537,-0.59373724,0.2771842,0.30309504,-0.81835794,-0.5302025,0.6765245,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,-0.72497535,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,3.564662930338918e-05
764,-0.2689469,-0.43871537,-0.5930232,0.22810078,0.30309504,-0.81835794,-0.5302025,0.6765245,-0.28837857,-0.818358,-0.28858408,-0.7312871,-0.8665229,-0.8985054,-0.9120274,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,-0.22057647,-0.20265988,0.786597,0.36447832,0.5471891,-0.7177967,-0.3540827,-0.36197066,0,3.6185413907209884e-05
765,-0.15295559,-0.43871537,-0.5989307,0.9941562,0.30309504,-0.81835794,-1.1163181,-0.8449975,-0.34930563,-0.818358,-0.34951493,0.9609529,0.5850872,-0.5378598,0.49534178,-0.4404178,4.1656647,3.9978375,3.571753,0.49206263,-0.81618917,-0.20265988,0.786597,0.36447832,0.5471891,-0.19707336,-0.3540827,-0.36197066,0,0.005560727452290675
768,-0.8144884,-0.34949228,-0.4559805,0.14762975,0.30309504,-0.76181114,-0.20051245,0.296144,-0.1665245,-0.76181114,-0.16672236,-0.7312871,-0.190703,-0.44818425,-0.15490082,1.0194874,4.1656647,3.9978375,3.571753,0.49206263,0.32733244,3.2811682,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,0.014905282233759636
769,-0.8144884,-0.34949228,-0.4559805,0.14762975,0.30309504,-0.76181114,-1.2262148,-1.9861392,-0.28837857,-0.76181114,-0.28858408,-0.7312871,0.5579543,-0.8985054,0.4690359,1.0194874,4.1656647,3.9978375,3.571753,0.49206263,0.32733244,3.2811682,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,0.015301901825201988
770,-0.8144884,-0.34949228,-0.4559805,0.14762975,0.30309504,-0.76181114,-1.2994792,0.296144,-0.1665245,-0.76181114,-0.16672236,-0.7312871,-0.4063072,1.2523291,-0.46583787,1.0194874,4.1656647,3.9978375,3.571753,0.49206263,0.32733244,3.2811682,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,0.010966562322377362
771,-0.8144884,-0.34949228,-0.4559805,0.14762975,0.30309504,-0.76181114,-0.98199993,-0.8449975,-0.28837857,-0.76181114,-0.28858408,-0.7312871,0.33393395,1.2523291,0.34155306,1.0194874,4.1656647,3.9978375,3.571753,0.49206263,0.32733244,3.2811682,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,0.03119043300063631
772,-0.8144884,-0.34949228,-0.4559805,0.14762975,0.30309504,-0.76181114,-0.98199993,-0.8449975,-0.1665245,-0.76181114,-0.16672236,-0.7312871,0.33393395,1.2523291,0.34155306,1.0194874,4.1656647,3.9978375,3.571753,0.49206263,0.32733244,3.2811682,0.786597,0.36447832,0.5471891,-0.8261634,-0.3540827,-0.36197066,0,0.032094257511260105
777,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-1.3483222,0.296144,-0.28837857,-0.68405926,-0.28858408,-0.7312871,0.6423678,1.2523291,0.5508766,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.0005198270719159019
778,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,0.23907422,-0.46461707,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.000210925256832055
779,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-0.43251657,0.6765245,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,1.305321,-0.36197066,0,7.626002888036397e-05
780,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-0.43251657,0.6765245,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.0001494467231968022
781,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-0.43251657,0.6765245,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,1.305321,-0.36197066,0,7.626002888036397e-05
782,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-0.43251657,0.6765245,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,1.305321,-0.36197066,0,7.626002888036397e-05
783,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-0.43251657,0.6765245,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.0001494467231968022
784,-0.74693304,-0.4103262,-0.49084166,-0.2817333,-2.1682222,-0.68405926,-0.20051245,0.296144,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.0013495859499530292
785,-0.74693304,-0.4103262,-0.49084166,-0.2817333,-2.1682222,-0.68405926,-0.20051245,0.296144,-0.22745155,-0.68405926,-0.2276532,-0.7312871,-0.190703,-0.44818425,-0.15490082,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.0013696117716096201
787,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,0.8129789,-0.46461707,-0.22745155,-0.68405926,-0.2276532,-0.7312871,-0.7286703,-0.8985054,-0.7783763,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.00022673519129372762
788,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-1.3971652,-0.46461707,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.961488,-0.8985054,-1.0040984,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,4.2141746287276905e-05
789,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,-1.3483222,0.6765245,-0.28837857,-0.68405926,-0.28858408,-0.7312871,-0.15956016,0.769874,0.16213284,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.00021273946262310024
790,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,1.5334128,0.6765245,-0.34930563,-0.68405926,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.1664795059546303
791,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,1.5334128,0.6765245,-0.34930563,-0.68405926,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.1664795059546303
792,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,1.5334128,0.6765245,-0.34930563,-0.68405926,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.1664795059546303
793,-0.74693304,-0.4103262,-0.49084166,-0.2817333,0.30309504,-0.68405926,1.5334128,0.6765245,-0.34930563,-0.68405926,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,-0.27617845,4.1656647,3.9978375,3.571753,0.49206263,-0.20329142,-0.20265988,0.786597,0.36447832,0.5471891,-0.7849479,-0.3540827,-0.36197066,0,0.1664795059546303
