,F25,F67,F34,F102,F104,F108,F95,F109,F23,F79,F112,F113,F116,F117,F119,F110,F115,F41,F43,F42,F44,F46,F128,F131,F37,F133,F134,F136,F83,F16,F3,F17,F6,F13,F15,category,1
687,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
688,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
689,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
690,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
691,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
692,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
693,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
694,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
695,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
696,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,6.339723619191026e-05
996,0.7889957,-0.43871537,-0.2212019,-0.5962691,0.26701605,0.30309504,-0.81835794,-0.88431406,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.40747014,-0.42408937,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,-0.37282997,-0.39526522,-0.14968519,-0.3540827,2.6653144,-0.3844965,1,0.9994198897088036
999,-0.91518414,-0.43871537,-0.067036234,-0.59438646,0.0130940955,0.30309504,-0.81128955,-0.88431406,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,1.2019756,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.40470007,-0.7454423,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,-0.37282997,-0.39526522,-0.14968519,-0.3540827,2.6653144,-0.3844965,1,0.8889272461288074
1002,-0.91518414,-0.43871537,0.24129511,-0.58659625,-0.08232308,0.30309504,-0.81835794,-0.88431406,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.40747014,-0.51223046,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.82033294,2.5746799,-0.39526522,-0.14968519,-0.3540827,2.6653144,2.6008034,1,0.9994756029342622
1005,-0.0458867,-0.43871537,0.39546078,-0.5950356,0.3852211,-2.1682222,-0.81128955,-1.4215866,-3.888042,-0.28837857,-0.8112896,-0.28858408,2.6531928,3.8500795,-0.36465934,3.6608272,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.40691614,-0.45138633,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.67235905,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.999999839777976
1006,-0.0458867,-0.43871537,-0.067036234,-0.5950356,0.3852211,0.30309504,-0.81128955,-0.88431406,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.40691614,-0.45138633,-0.20265988,-0.56239617,-0.5687579,-0.4728008,-0.67235905,-0.37282997,-0.39526522,-0.14968519,-0.3540827,5.6926,-0.3844965,1,0.9996559028042138
1034,0.2294333,-0.4306042,-0.067036234,-0.59204936,2.3053968,0.30309504,-0.8254263,-1.3605329,-0.8449975,-0.34930563,-0.82542634,-0.34951493,0.9609529,3.5493562,1.2523291,3.3692691,1.2019756,-0.5430042,-0.37915942,-0.15412045,-0.43145245,-0.20422626,-0.40193,-0.515092,-0.05118907,-0.56239617,-0.5687579,-0.4728008,-0.82214236,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,1,0.891640875204644
1052,0.8144883,-0.4265486,0.24129511,-0.5810782,0.93466264,0.30309504,-0.81128955,-1.3971652,0.6765245,-0.34930563,-0.8112896,-0.34951493,0.9609529,1.9254524,-0.8985054,1.7948568,1.2019756,-0.67445594,-0.39019054,-0.03120065,-0.47412702,-0.7037225,-0.39666688,-0.061682187,-0.20265988,-0.5842567,-0.5446466,-0.51139456,-0.7177967,2.5746799,-0.39526522,-0.14968519,-0.3540827,2.6653144,2.6008034,1,0.6495783730756199
1053,0.4703383,-0.43871537,-0.2212019,-0.5990606,2.0332124,0.30309504,-0.81835794,-1.3605329,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,3.5493562,1.2523291,3.3692691,6.1291556,0.57766324,0.359926,1.0674899,0.78258514,0.38675857,-0.40747014,-0.06252948,-0.20265988,-0.44658065,-0.42322907,-0.031384617,-0.58872163,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.999999913978249
1054,-0.6207447,-0.4306042,-0.2212019,-0.5954251,0.36243784,0.30309504,-0.8254263,-1.3605329,0.296144,-0.34930563,-0.82542634,-0.34951493,0.9609529,3.5493562,1.2523291,3.3692691,1.2019756,-0.6935913,-0.2798793,-0.45610863,-0.63443035,-0.19111204,-0.40747014,-0.4505536,-0.20265988,-0.68007964,-0.59243864,-0.5884157,-0.76383746,-0.37282997,-0.39526522,-0.14968519,-0.3540827,2.6653144,-0.3844965,1,0.9656828187964837
1063,0.16825108,-0.42249298,0.39546078,-0.53031206,0.3152572,0.30309504,-0.79008454,1.5334128,0.6765245,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.8734969,-0.6919274,-0.39019054,-0.47280145,-0.6448254,-0.045298673,-0.3745063,0.01705667,0.2517525,-0.63832754,-0.5280701,-0.45608237,-0.8229466,2.5746799,0.8786938,-0.14968519,-0.3540827,-0.36197066,2.6008034,1,0.8018842208270334
1064,0.16825108,-0.42249298,0.8579578,-0.53031206,0.3152572,0.30309504,-0.79008454,1.5334128,0.6765245,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.8734969,-0.6919274,-0.39019054,-0.47280145,-0.6448254,-0.045298673,-0.3745063,0.01705667,0.2517525,-0.63832754,-0.5280701,-0.45608237,-0.8229466,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.730529986526795
1075,-0.20011689,-0.43871537,-0.83786464,-0.58802444,0.76436937,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.22745155,-0.8112896,-0.2276532,0.9609529,-0.25158468,-0.8985054,-0.25847515,1.2019756,-0.73186207,-0.4122528,-0.55930054,-0.7033662,1.0095652,-0.40747014,0.3690194,-0.20265988,-0.56184083,-0.54421604,-0.62501323,-0.65285707,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.18897919001870322
1078,0.14658238,-0.4306042,-0.83786464,-0.5833503,0.55818146,0.30309504,-0.78301615,-0.43251657,0.6765245,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.44596297,-0.44818425,-0.50428504,0.6545111,-0.673624,-0.39019054,-0.52895,-0.65303206,4.394042,-0.40719315,-0.34111583,-0.20265988,-0.6828564,-0.60729295,-0.57361037,-0.7085483,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9688454522336405
1079,0.14658238,-0.4306042,-0.83786464,-0.5833503,0.55818146,0.30309504,-0.78301615,-0.18830174,-0.08423652,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.6838976,-0.8985054,-0.7349682,0.6545111,-0.673624,-0.39019054,-0.52895,-0.65303206,4.394042,-0.40719315,-0.34111583,-0.20265988,-0.6828564,-0.60729295,-0.57361037,-0.7085483,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9759852128261607
1090,-0.78134805,-0.43465978,-0.83786464,-0.55205965,-0.37555033,0.30309504,-0.76181114,-1.3483222,-0.8449975,-0.1665245,-0.76181114,-0.16672236,1.5250329,0.6423678,1.2523291,0.5508766,1.0194874,-0.7726287,-0.42328393,-0.5744758,-0.7361928,-0.9382122,-0.3974979,0.45883185,-0.20265988,-0.5533591,-0.5500286,-0.64048404,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.8326363538519183
1091,-0.78134805,-0.43465978,-0.83786464,-0.55205965,-0.37555033,-2.1682222,-0.76181114,-1.3361114,-0.8449975,-0.28837857,-0.76181114,-0.28858408,2.6531928,0.48198214,0.769874,1.095118,1.0194874,-0.7726287,-0.42328393,-0.5744758,-0.7361928,-0.9382122,-0.3974979,0.45883185,-0.20265988,-0.5533591,-0.5500286,-0.64048404,-0.8261634,-0.37282997,0.8786938,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9984030812641499
1097,-0.78134805,-0.43465978,-0.83786464,-0.55205965,-0.37555033,0.30309504,-0.76181114,-0.71336365,-0.46461707,-0.1665245,-0.76181114,-0.16672236,1.5250329,-0.25158468,-0.8985054,-0.25847515,1.0194874,-0.7726287,-0.42328393,-0.5744758,-0.7361928,-0.9382122,-0.3974979,0.45883185,-0.20265988,-0.5533591,-0.5500286,-0.64048404,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.5506026617051515
1098,-0.78134805,-0.43465978,1.1662891,-0.55205965,-0.37555033,0.30309504,-0.76181114,-1.3727436,-0.46461707,-0.28837857,-0.76181114,-0.28858408,2.6531928,0.06956213,-0.8985054,-0.004471626,1.0194874,-0.7726287,-0.42328393,-0.5744758,-0.7361928,-0.9382122,-0.3974979,0.45883185,-0.20265988,-0.5533591,-0.5500286,-0.64048404,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.927914645414662
1134,-0.038238924,-0.42249298,1.0121235,-0.58666116,-0.32868782,0.30309504,-0.79008454,1.5334128,0.6765245,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.8734969,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.39195776,-0.2491993,8.279704,-0.33874202,-0.29686004,-0.37856215,-0.7793184,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9869341749481205
1136,-0.038238924,-0.42249298,1.1662891,-0.58666116,-0.32868782,0.30309504,-0.79008454,-0.92094624,-0.08423652,-0.34930563,-0.7900846,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,0.8734969,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.39195776,-0.2491993,8.279704,-0.33874202,-0.29686004,-0.37856215,-0.7793184,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9291065179887221
1140,-0.76477784,-0.42249298,0.5496264,-0.5762093,-0.073798515,0.30309504,-0.81835794,-0.88431406,0.296144,-0.34930563,-0.818358,-0.34951493,0.9609529,1.6490431,1.2523291,1.6757524,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.40193,-0.4285549,0.2517525,-0.33874202,-0.29686004,-0.37856215,-0.8261634,2.5746799,-0.39526522,-0.14968519,-0.3540827,2.6653144,2.6008034,1,0.9997385048826275
1143,-0.90626174,-0.43871537,-0.83786464,-0.5933477,0.40239626,0.30309504,-0.7971529,-1.2262148,-1.9861392,-0.28837857,-0.7971529,-0.28858408,2.6531928,0.5579543,-0.8985054,0.4690359,1.2019756,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.40580812,-0.45090124,0.55469406,-0.33874202,-0.29686004,-0.37856215,-0.8108835,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9971612752455055
1144,-0.90626174,-0.43871537,-0.83786464,-0.5933477,0.40239626,0.30309504,-0.7971529,-1.2262148,-1.9861392,-0.28837857,-0.7971529,-0.28858408,2.6531928,0.5579543,-0.8985054,0.4690359,1.2019756,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.40580812,-0.45090124,0.55469406,-0.33874202,-0.29686004,-0.37856215,-0.8108835,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9971612752455055
1158,-0.8591004,-0.4306042,-0.83786464,-0.5758847,-0.20514585,0.30309504,-0.78301615,0.23907422,-0.46461707,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.44225416,-0.8985054,-0.47551885,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.4060851,-0.49046892,-0.20265988,-0.33874202,-0.29686004,-0.37856215,-0.80404776,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9999687793005583
1159,-0.8591004,-0.4306042,-0.83786464,-0.5758847,-0.20514585,0.30309504,-0.78301615,0.23907422,-0.46461707,-0.22745155,-0.78301626,-0.2276532,2.6531928,-0.44225416,-0.8985054,-0.47551885,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.4060851,-0.49046892,-0.20265988,-0.33874202,-0.29686004,-0.37856215,-0.80404776,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9999687793005583
1160,-0.8591004,-0.4306042,-0.83786464,-0.5758847,-0.20514585,0.30309504,-0.78301615,0.8129789,-1.225378,-0.28837857,-0.78301626,-0.28858408,2.6531928,-0.7286703,-0.8985054,-0.7783763,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.4060851,-0.49046892,-0.20265988,-0.33874202,-0.29686004,-0.37856215,-0.80404776,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9999826559260209
1161,-0.8591004,-0.4306042,-0.83786464,-0.5758847,-0.20514585,0.30309504,-0.78301615,-0.20051245,0.296144,-0.28837857,-0.78301626,-0.28858408,2.6531928,-0.190703,-0.44818425,-0.15490082,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.4060851,-0.49046892,-0.20265988,-0.33874202,-0.29686004,-0.37856215,-0.80404776,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9999538497238482
1162,-0.8591004,-0.4306042,1.7829518,-0.5758847,-0.20514585,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.4060851,-0.49046892,-0.20265988,-0.33874202,-0.29686004,-0.37856215,-0.80404776,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9991505975758914
1163,-0.8591004,-0.4306042,1.9371175,-0.5758847,-0.20514585,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,2.844369,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.4060851,-0.49046892,-0.20265988,-0.33874202,-0.29686004,-0.37856215,-0.80404776,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9991237475380254
1172,-0.81703764,-0.4184374,0.7037921,-0.54835933,-0.57380855,0.30309504,-0.78301615,1.5334128,0.6765245,-0.34930563,-0.78301626,-0.34951493,0.9609529,0.7471093,0.769874,0.9665945,0.1070466,0.080975406,1.7719101,0.29506797,0.24751133,0.6257035,-0.36785814,-0.27614412,-0.05118907,-0.33874202,-0.29686004,-0.37856215,-0.8070635,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.2837341486759241
1211,-0.6819269,-0.4265486,-0.83786464,-0.59393203,0.117658675,0.30309504,-0.81128955,-1.3971652,-0.8449975,-0.28837857,-0.8112896,-0.28858408,2.6531928,3.3689227,1.2523291,3.1943343,2.844369,1.377189,0.54745513,1.4453545,1.4538893,0.27343845,-0.40719315,-0.43592462,-0.20265988,-0.5012068,-0.5261326,-0.31568092,-0.8108835,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.9999931113245816
1212,-0.6819269,-0.4265486,-0.83786464,-0.59393203,0.117658675,0.30309504,-0.81128955,-0.71336365,0.6765245,-0.28837857,-0.8112896,-0.28858408,2.6531928,-0.25158468,-0.8985054,-0.25847515,2.844369,1.377189,0.54745513,1.4453545,1.4538893,0.27343845,-0.40719315,-0.43592462,-0.20265988,-0.5012068,-0.5261326,-0.31568092,-0.8108835,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.999536470472841
1213,-0.2179617,-0.4306042,-0.2212019,-0.59990454,2.5024955,0.30309504,-0.81835794,-1.3971652,0.6765245,-0.34930563,-0.818358,-0.34951493,0.9609529,1.9254524,-0.8985054,1.7948568,2.844369,1.377189,0.54745513,1.4453545,1.4538893,0.27343845,-0.40747014,-0.41672674,-0.20265988,-0.5012068,-0.5261326,-0.31568092,-0.62470984,2.5746799,-0.39526522,-0.14968519,-0.3540827,-0.36197066,2.6008034,1,0.9460365755544794
1226,-0.81321377,-0.4306042,-0.83786464,-0.5762742,-0.299379,0.30309504,-0.7971529,-1.2262148,-1.9861392,-0.28837857,-0.7971529,-0.28858408,2.6531928,0.5579543,-0.8985054,0.4690359,1.2019756,1.377189,0.54745513,1.4453545,1.4538893,0.27343845,-0.40470007,-0.07447276,-0.20265988,-0.5012068,-0.5261326,-0.31568092,-0.8261634,2.5746799,-0.39526522,6.6806874,-0.3540827,-0.36197066,2.6008034,1,0.998611207497606
1228,-0.81321377,-0.4306042,1.0121235,-0.5762742,-0.299379,0.30309504,-0.7971529,1.5456235,0.296144,-0.28837857,-0.7971529,-0.28858408,2.6531928,-0.7854551,-0.8985054,-0.8334304,1.2019756,1.377189,0.54745513,1.4453545,1.4538893,0.27343845,-0.40470007,-0.07447276,-0.20265988,-0.5012068,-0.5261326,-0.31568092,-0.8261634,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,1,0.972086874338667
697,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.8031210196011012e-05
698,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,-0.46461707,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.8031210196011012e-05
699,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,0.6765245,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.7203153426653036e-05
700,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0009226127703243789
701,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0009226127703243789
702,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,0.6765245,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.7203153426653036e-05
703,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0009226127703243789
704,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0009226127703243789
705,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0009226127703243789
706,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,-0.92094624,-0.08423652,-0.34930563,1.2385321,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,0.0009226127703243789
707,-0.9317543,-0.34138107,-0.83786464,0.45891398,-0.30043188,0.30309504,1.2385322,0.23907422,0.6765245,2.6361191,1.2385321,2.6360967,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.4404178,1.2765204,-0.12544353,-0.21178654,0.7568709,1.0465082,-0.40747014,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,-0.37282997,-0.39526522,-0.14968519,-0.3540827,-0.36197066,-0.3844965,0,1.7203153426653036e-05
