,F72,F25,F64,F67,F34,F68,F102,F104,F108,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F119,F110,F122,F115,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F35,F131,F37,F133,F134,F136,F83,F73,F16,F3,F17,F2,F6,F13,F9,F15,F4,F8,category,1
311,-0.9268602,-0.9317543,-0.27394965,-0.4265486,-0.83786464,-0.031390566,-0.2940741,0.16288698,0.30309504,-0.75474274,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.7547428,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,3.515272290482605e-05
312,-0.9268602,-0.9317543,-0.27394965,-0.4265486,-0.83786464,-0.031390566,-0.2940741,0.16288698,0.30309504,-0.75474274,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.7547428,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,3.7934856,-0.3540827,-0.36197066,-0.069552094,-0.3844965,3.0024533,-0.08578252,0,3.515272290482605e-05
313,-0.9268602,-0.9317543,-0.27394965,-0.4265486,-0.83786464,-0.031390566,-0.2940741,0.16288698,0.30309504,-0.75474274,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.7547428,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.714594553153203e-05
314,-0.9268602,-0.9317543,-0.27394965,-0.4265486,-0.83786464,-0.031390566,-0.2940741,0.16288698,0.30309504,-0.75474274,-0.92094624,-0.08423652,-0.6395753,-0.34930563,-0.2647951,-0.7547428,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,0.61023885,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,2.5746799,-0.39526522,6.6806874,-0.26360977,-0.3540827,-0.36197066,-0.069552094,2.6008034,-0.2968205,-0.08578252,0,0.017658961161474054
315,-0.9268602,-0.9317543,-0.27394965,-0.4265486,-0.83786464,-0.031390566,-0.2940741,0.16288698,0.30309504,-0.75474274,-0.92094624,-0.08423652,-0.6395753,-0.34930563,-0.2647951,-0.7547428,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,0.61023885,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0026194943516504306
316,-0.9268602,-0.9317543,-0.27394965,-0.4265486,-0.83786464,-0.031390566,-0.2940741,0.16288698,0.30309504,-0.75474274,-0.92094624,-0.08423652,-0.6395753,-0.34930563,-0.2647951,-0.7547428,-0.34951493,0.9609529,0.022696203,0.769874,0.02960668,0.61023885,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0026194943516504306
317,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,0.23907422,-0.46461707,-0.6395753,-0.22745155,-0.2647951,-0.21047975,-0.2276532,-0.7312871,-0.44225416,-0.8985054,-0.47551885,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,3.82031732847195e-05
318,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.43251657,0.6765245,0.8645254,-0.22745155,-0.2647951,-0.21047975,-0.2276532,-0.7312871,-0.44596297,-0.44818425,-0.50428504,-1.3209826,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,1.1132537597483475e-05
319,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.3605329,-0.08423652,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.961488,-0.5378598,-1.0040984,-1.5071244,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,7.3526165227149374e-06
320,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.2872685,-0.08423652,-0.6395753,-0.34930563,-0.2647951,-0.21047975,-0.34951493,0.9609529,-0.961488,-0.5378598,-1.0040984,-1.5071244,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0005515396149450281
321,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.3361114,-0.08423652,-0.6395753,-0.34930563,-0.2647951,-0.21047975,-0.34951493,0.9609529,-0.23975296,-0.5378598,-0.30435964,-1.5071244,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0009333644260073699
322,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.3239007,-3.888042,-0.6395753,-0.1665245,-0.2647951,-0.21047975,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.79541533249518e-05
323,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.3239007,-3.888042,-0.6395753,-0.1665245,-0.2647951,-0.21047975,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.79541533249518e-05
324,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.3239007,-3.888042,-0.6395753,-0.22745155,-0.2647951,-0.21047975,-0.2276532,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.6026041657361964e-05
325,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.262847,-3.888042,-0.6395753,-0.1665245,-0.2647951,-0.21047975,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.9776287339664024e-05
326,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.262847,-3.888042,-0.6395753,-0.1665245,-0.2647951,-0.21047975,-0.16672236,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.9776287339664024e-05
327,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.262847,-3.888042,-0.6395753,-0.10559747,-0.2647951,-0.21047975,-0.10579149,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.186149523095442e-05
328,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.262847,-3.888042,-0.6395753,-0.10559747,-0.2647951,-0.21047975,-0.10579149,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.186149523095442e-05
329,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.262847,-3.888042,-0.6395753,-0.10559747,-0.2647951,-0.21047975,-0.10579149,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,5.186149523095442e-05
330,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-1.262847,-3.888042,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.961488,-0.36465934,-1.0040984,-1.4838566,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00016826348282405722
331,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.18830174,-0.08423652,-0.6395753,0.016256602,-0.2647951,-0.21047975,0.016070222,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.4006133848987836e-05
332,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.18830174,-0.08423652,-0.6395753,0.016256602,-0.2647951,-0.21047975,0.016070222,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.4006133848987836e-05
333,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.18830174,-0.08423652,-0.6395753,0.016256602,-0.2647951,-0.21047975,0.016070222,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.4006133848987836e-05
334,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.18830174,-0.08423652,-0.6395753,0.016256602,-0.2647951,-0.21047975,0.016070222,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.4006133848987836e-05
335,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.18830174,-0.08423652,-0.6395753,0.016256602,-0.2647951,-0.21047975,0.016070222,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.4006133848987836e-05
336,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,-0.18830174,-0.08423652,-0.6395753,0.016256602,-0.2647951,-0.21047975,0.016070222,-0.7312871,-0.6838976,-0.8985054,-0.7349682,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,2.4006133848987836e-05
337,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.385912788769004e-05
338,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,-2.1682222,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00023298959926783405
339,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,-2.1682222,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.00023298959926783405
340,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,0.8786938,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,6.765058792957828e-05
341,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.000160944022595591
342,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,-2.1682222,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.0008545395475430794
343,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,-0.39526522,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,4.385912788769004e-05
344,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.000160944022595591
345,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.000160944022595591
346,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.000160944022595591
347,-0.9268602,-0.9317543,-0.27394965,-0.4306042,-0.83786464,-0.031390566,0.43294665,-0.45127675,0.30309504,-0.21047977,1.5456235,0.296144,-0.6395753,-0.28837857,-0.2647951,-0.21047975,-0.28858408,-0.7312871,-0.7854551,-0.8985054,-0.8334304,-0.52987975,-0.4404178,1.2765204,-0.30356848,-0.12544353,-0.21178654,2.0094583,0.7568709,1.0465082,-0.41483063,-0.44245315,-0.40747014,-0.42473435,-0.2835495,-0.8452527,-0.20265988,-0.6003618,-0.5289312,-0.12612233,1.5920837,0.048084386,-0.37282997,3.4266117,-0.14968519,-0.26360977,-0.3540827,-0.36197066,-0.069552094,-0.3844965,-0.2968205,-0.08578252,0,0.000160944022595591
