,F62,F69,F107,F108,F109,F116,F117,F110,F122,F114,F115,F61,F77,F88,F70,F42,F130,F37,F74,F84,F16,F7,F6,F13,F1,F5,F15,category,1
160,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013502940196705426
161,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,5.821267600014919e-05
162,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013502940196705426
163,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013502940196705426
164,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,5.821267600014919e-05
165,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,5.821267600014919e-05
166,-0.35923767,-0.3949996,-0.31727704,0.17031428,-1.376349,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.74909533262436e-05
167,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023173981050918815
168,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013502940196705426
99,-0.15345587,-0.3949996,0.4325076,0.17031428,-1.202868,3.515131,2.140103,2.9725847,-1.6267531,7.538056,5.7881947,-0.33093327,-1.7200131,-2.651588,-1.7200131,-0.11185356,0.022375045,-0.26441452,0.0036343446,-1.2727306,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9999466882104686
108,-0.7120065,-0.6078518,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,1.0505514,0.7679677,-0.27999172,-1.4391162,-1.3507338,-1.4391162,-0.25175604,-0.23601718,-0.26441452,1.906285,-1.2664572,-0.42068797,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,1.8497626,1,0.28600743790494093
125,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,0.6737503,0.65025586,0.531551,5.7881947,-0.025283948,-1.3920429,-1.224308,-1.3920429,-0.25175604,0.04151521,-0.26441452,0.35660625,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.8118801076674452
169,-0.59441686,-0.6078518,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2906107078753793e-05
170,-0.6238143,-0.6078518,-0.21016496,0.17031428,-1.3956246,-0.54470265,1.3210233,1.8231676,0.65025586,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00034232103597464685
171,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
172,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
173,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
174,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
175,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
176,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
177,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
178,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
179,-0.59441686,-0.6078518,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2906107078753793e-05
180,-0.6238143,-0.6078518,-0.21016496,0.17031428,-1.3956246,-0.54470265,1.3210233,1.8231676,0.65025586,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00034232103597464685
181,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
182,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
183,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
184,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
185,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
186,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
187,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
188,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
189,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
190,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
191,1.081235,1.201392,-0.31727704,0.17031428,-1.3570733,-0.54470265,3.3687224,2.9725847,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00042654835440933945
192,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
193,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
194,0.72846615,0.7756876,-0.31727704,0.17031428,-1.3570733,-0.54470265,3.3687224,2.9725847,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0005045252436174191
195,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
196,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
197,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
198,-0.59441686,-0.3949996,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.172450089872071e-05
199,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
200,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
201,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
202,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
203,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
204,-0.53562206,-0.5014257,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.6456257101051697e-05
205,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
206,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
207,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
208,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
209,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
210,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
211,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
212,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
213,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
214,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
215,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
216,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
217,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
218,-0.59441686,-0.6078518,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2906107078753793e-05
219,-0.6238143,-0.6078518,-0.21016496,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.224532296698834e-05
220,-0.6238143,-0.6078518,-0.21016496,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.224532296698834e-05
221,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
222,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
223,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003023634269507978
224,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
225,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.254771788117491e-05
226,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00015407458412698165
