,F62,F107,F108,F109,F116,F117,F110,F122,F114,F115,F77,F88,F70,F42,F130,F37,F74,F84,F16,F7,F6,F13,F1,F5,F15,category,1
210,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
211,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
212,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
213,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
214,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
215,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
216,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
217,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
218,-0.59441686,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.0240067081170408e-05
219,-0.6238143,-0.21016496,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.748007153861355e-05
220,-0.6238143,-0.21016496,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,3.748007153861355e-05
221,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
222,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
223,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
224,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
225,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
226,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
227,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
228,-0.53562206,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.291886903810054e-05
229,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
230,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
231,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
232,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
233,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
234,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
235,-0.53562206,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.291886903810054e-05
236,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
237,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
238,-0.35923767,-0.31727704,0.17031428,-1.376349,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.504483341078631e-05
239,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
240,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
241,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
242,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
243,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.980012341985624e-05
244,-0.59441686,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.0240067081170408e-05
245,-0.6238143,-0.21016496,0.17031428,-1.3956246,-0.54470265,1.3210233,1.8231676,0.65025586,-0.2469495,-0.23607753,-0.9071614,-0.8217419,-0.9071614,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0002985261830420114
246,-0.7120065,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00023751218752712195
247,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012061818561389891
127,0.22871034,-0.31727704,0.17031428,-1.3570733,3.515131,3.3687224,2.9725847,0.65025586,1.0505514,5.7881947,-1.3848404,-1.2184858,-1.3848404,0.12131724,0.06544042,0.68840957,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9990609487236866
134,0.111120746,-0.31727704,-4.8052955,-1.202868,0.8085752,2.140103,2.9725847,-1.6267531,0.3091223,0.96877676,-1.6688241,-2.3829331,-1.6688241,-0.25175604,1.639719,-0.26441452,0.37925684,-1.2664572,-0.42068797,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,1,0.4274008499882823
248,-0.5650195,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.0987037901697335e-05
249,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.6701701939980386e-05
250,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.657781113599119e-05
251,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.6701701939980386e-05
252,-0.7120065,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.657781113599119e-05
253,-0.59441686,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.2096657,-0.9914185,-1.2096657,-0.25175604,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.6701701939980386e-05
254,2.1395414,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,0.13976903,0.65025586,-0.2469495,-0.23607753,-1.2076079,-0.9847645,-1.2076079,0.96073216,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,7.077241151284464e-05
255,2.1395414,-0.31727704,0.17031428,-1.3956246,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.2796327,-1.0355012,-1.2796327,0.96073216,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00012590945025969916
256,2.0513492,-0.31727704,0.17031428,-1.3956246,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.2796327,-1.0355012,-1.2796327,0.96073216,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0001286434897444624
257,0.34629995,-0.31727704,0.17031428,-1.434176,-0.54470265,2.140103,1.8231676,0.65025586,-0.2469495,-0.23607753,-1.3825253,-1.2151588,-1.3825253,0.96073216,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.04064741743151897
258,-0.7120065,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.2076079,-0.9847645,-1.2076079,0.96073216,3.4293246,-0.26441452,0.009296995,-1.2733579,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.01575874328396416
259,0.02292854,-0.31727704,5.1459236,-1.434176,-0.54470265,2.140103,1.8231676,0.65025586,-0.2469495,-0.23607753,-1.5512692,-1.8946971,-1.5512692,0.96073216,0.3956083,0.21199754,0.0696986,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0016807709210414907
260,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3820108,-1.2151588,-1.3820108,0.96073216,0.06544042,-0.26441452,2.3196585,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0002266840206988624
261,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3820108,-1.2151588,-1.3820108,0.96073216,0.06544042,-0.26441452,2.3196585,-1.2733579,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00025204046439292345
262,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3820108,-1.2151588,-1.3820108,0.96073216,0.06544042,-0.26441452,2.3196585,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,0.00014712238958578235
263,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.3820108,-1.2151588,-1.3820108,0.96073216,0.06544042,-0.26441452,2.3196585,-1.2733579,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00025204046439292345
264,-0.7120065,-0.31727704,0.17031428,-1.492003,1.4852144,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-1.5162858,-1.6651347,-1.5162858,0.96073216,0.11807588,3.0704699,0.0696986,-1.2733579,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00043836364286397824
265,-0.06526366,0.5396197,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.5034242,-1.6360234,-1.5034242,-0.25175604,0.04151521,-0.26441452,1.5929517,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00017965942859754462
266,-0.6238143,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.5034242,-1.6360234,-1.5034242,-0.25175604,0.04151521,-0.26441452,1.5929517,-1.2664572,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00026923825244713247
267,-0.06526366,0.5396197,0.17031428,-0.18125731,-0.54470265,0.11020995,0.19066201,0.65025586,-0.2469495,-0.23607753,-1.5034242,-1.6360234,-1.5034242,-0.25175604,0.04151521,-0.26441452,1.5929517,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00017965942859754462
268,-0.30044287,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-1.3616896,-1.1544412,-1.3616896,-0.25175604,-0.16424157,-0.26441452,0.19238937,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,6.104531975466516e-05
269,-0.27104548,0.86095595,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.3616896,-1.1544412,-1.3616896,-0.25175604,-0.16424157,-0.26441452,0.19238937,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,9.336055321567614e-05
270,-0.7120065,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.170052,-0.95981205,-1.170052,-0.25175604,-0.25515735,-0.26441452,0.21126486,-1.2664572,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.0072782229585406375
271,-0.7120065,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.170052,-0.95981205,-1.170052,-0.25175604,-0.25515735,-0.26441452,0.21126486,-1.2664572,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.0072782229585406375
272,-0.7120065,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,1.0568893,0.65025586,-0.2469495,-0.23607753,-1.170052,-0.95981205,-1.170052,-0.25175604,-0.25515735,-0.26441452,0.21126486,-1.2664572,2.3770583,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.0072782229585406375
273,-0.7120065,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-1.5106267,-1.6551536,-1.5106267,-0.25175604,1.6971395,-0.26441452,0.118774906,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.886709084224483e-05
274,-0.41803247,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-1.356545,-1.1502825,-1.356545,-0.25175604,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.00011962456028778137
275,-0.7120065,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,0.6737503,0.65025586,-0.2469495,-0.23607753,-1.3616896,-1.1544412,-1.3616896,-0.25175604,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.004043127929539421
276,-0.7120065,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,0.6737503,0.65025586,-0.2469495,-0.23607753,-1.3616896,-1.1544412,-1.3616896,-0.25175604,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.004043127929539421
277,-0.7120065,-0.31727704,0.17031428,-1.492003,1.4852144,-0.31713596,-0.47566697,0.65025586,-0.2469495,-0.23607753,-1.3616896,-1.1544412,-1.3616896,-0.25175604,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0012155483725339884
278,-0.0064688614,-0.31727704,-4.8052955,-1.434176,-0.54470265,2.140103,1.8231676,-1.6267531,-0.2469495,-0.23607753,-1.1595056,-0.9539898,-1.1595056,-0.25175604,-0.25994238,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00033384307766500687
279,-0.41803247,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-1.1265799,-0.9431771,-1.1265799,-0.25175604,-0.2838676,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.9567529475991915e-05
280,0.31690255,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,2.557893739348347e-06
281,0.052325938,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,2.728188889941063e-06
282,0.22871034,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,2.6134436822794545e-06
283,0.052325938,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.41225082,0.65025586,-0.2469495,-0.23607753,0.82812274,0.7868593,0.82812274,-0.25175604,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,2.728188889941063e-06
