,F62,F69,F107,F108,F109,F116,F117,F120,F110,F122,F114,F115,F61,F77,F88,F70,F41,F42,F126,F130,F37,F74,F84,F16,F7,F12,F6,F13,F1,F5,F15,category,1
225,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2179397107055757e-05
226,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
227,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2179397107055757e-05
228,-0.53562206,-0.5014257,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.7648155788798936e-05
229,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003180202140055391
230,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
231,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2179397107055757e-05
232,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003180202140055391
233,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
234,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2179397107055757e-05
235,-0.53562206,-0.5014257,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.7648155788798936e-05
236,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
237,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2179397107055757e-05
238,-0.35923767,-0.3949996,-0.31727704,0.17031428,-1.376349,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.037341869137661e-05
239,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003180202140055391
240,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
241,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
242,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380213998
243,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2179397107055757e-05
244,-0.59441686,-0.6078518,-0.31727704,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.2512479122635718e-05
245,-0.6238143,-0.6078518,-0.21016496,0.17031428,-1.3956246,-0.54470265,1.3210233,-0.3642403,1.8231676,0.65025586,-0.2469495,-0.23607753,-0.1781086,-0.9071614,-0.8217419,-0.9071614,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00032476674288545783
246,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.0293869,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003180202140055391
247,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00013149183380214023
127,0.22871034,-0.2885735,-0.31727704,0.17031428,-1.3570733,3.515131,3.3687224,-0.3642403,2.9725847,0.65025586,1.0505514,5.7881947,0.38224846,-1.3848404,-1.2184858,-1.3848404,1.2268225,0.12131724,-0.1247016,0.06544042,0.68840957,0.0696986,-1.2668754,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,1,0.9987198822461573
134,0.111120746,-0.3949996,-0.31727704,-4.8052955,-1.202868,0.8085752,2.140103,-0.96517974,2.9725847,-1.6267531,0.3091223,0.96877676,-0.33093327,-1.6688241,-2.3829331,-1.6688241,-0.20899068,-0.25175604,0.8178824,1.639719,-0.26441452,0.37925684,-1.2664572,-0.42068797,-0.11675073,-0.08185595,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,1,0.4739823318287342
248,-0.5650195,-0.5014257,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,2.4186791716878013e-05
249,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.8011111309238872e-05
250,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.153236601538641e-05
251,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.8011111309238872e-05
252,-0.7120065,-0.6078518,-0.31727704,0.17031428,0.1464292,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.153236601538641e-05
253,-0.59441686,-0.6078518,-0.10305287,0.17031428,-0.7980788,-0.54470265,-0.31713596,-0.2809779,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.25175604,-0.36699593,-0.27908257,0.21199754,0.0696986,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,1.8011111309238872e-05
254,2.1395414,1.3078182,-0.31727704,0.17031428,0.9367317,-0.54470265,-0.23974264,-0.3642403,0.13976903,0.65025586,-0.2469495,-0.23607753,4.151923,-1.2076079,-0.9847645,-1.2076079,0.43944103,0.96073216,2.5937226,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.302383698475537e-05
255,2.1395414,1.3078182,-0.31727704,0.17031428,-1.3956246,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,2.6236765,-1.2796327,-1.0355012,-1.2796327,0.43944103,0.96073216,2.5937226,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,9.387236528551464e-05
256,2.0513492,2.1592271,-0.31727704,0.17031428,-1.3956246,-0.54470265,-0.31713596,-0.7392696,-0.47566697,0.65025586,-0.2469495,-0.23607753,2.6236765,-1.2796327,-1.0355012,-1.2796327,0.43944103,0.96073216,2.5937226,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,8.883853567358278e-05
257,0.34629995,0.5628354,-0.31727704,0.17031428,-1.434176,-0.54470265,2.140103,-0.7392696,1.8231676,0.65025586,-0.2469495,-0.23607753,1.350138,-1.3825253,-1.2151588,-1.3825253,0.43944103,0.96073216,2.5937226,3.4293246,-0.26441452,0.009296995,-1.2733579,-0.42068797,-0.11675073,-0.08185595,3.404957,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.035525799142877186
258,-0.7120065,-0.6078518,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,-0.7392696,1.0568893,0.65025586,-0.2469495,-0.23607753,4.151923,-1.2076079,-0.9847645,-1.2076079,0.43944103,0.96073216,2.5937226,3.4293246,-0.26441452,0.009296995,-1.2733579,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.01098521719884751
259,0.02292854,-0.1821474,-0.31727704,5.1459236,-1.434176,-0.54470265,2.140103,-0.3642403,1.8231676,0.65025586,-0.2469495,-0.23607753,-0.22905014,-1.5512692,-1.8946971,-1.5512692,0.43944103,0.96073216,0.09690907,0.3956083,0.21199754,0.0696986,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0013498008755798933
260,-0.6238143,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.27999172,-1.3820108,-1.2151588,-1.3820108,0.43944103,0.96073216,-0.1542497,0.06544042,-0.26441452,2.3196585,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00022088455222807164
261,-0.6238143,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.27999172,-1.3820108,-1.2151588,-1.3820108,0.43944103,0.96073216,-0.1542497,0.06544042,-0.26441452,2.3196585,-1.2733579,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00024114545604094918
262,-0.6238143,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.27999172,-1.3820108,-1.2151588,-1.3820108,0.43944103,0.96073216,-0.1542497,0.06544042,-0.26441452,2.3196585,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,0.96500033,-0.3449856,-0.54060996,0,0.00014406481674978711
263,-0.6238143,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.27999172,-1.3820108,-1.2151588,-1.3820108,0.43944103,0.96073216,-0.1542497,0.06544042,-0.26441452,2.3196585,-1.2733579,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.00024114545604094918
264,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.492003,1.4852144,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,-0.22905014,-1.5162858,-1.6651347,-1.5162858,0.43944103,0.96073216,-0.068560235,0.11807588,3.0704699,0.0696986,-1.2733579,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00033231842397812335
265,-0.06526366,-0.6078518,0.5396197,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.33093327,-1.5034242,-1.6360234,-1.5034242,-0.20899068,-0.25175604,-0.16902374,0.04151521,-0.26441452,1.5929517,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0001840801910873214
266,-0.6238143,-0.6078518,-0.31727704,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.33093327,-1.5034242,-1.6360234,-1.5034242,-0.20899068,-0.25175604,-0.16902374,0.04151521,-0.26441452,1.5929517,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.0002674896455040802
267,-0.06526366,-0.6078518,0.5396197,0.17031428,-0.18125731,-0.54470265,0.11020995,-0.3642403,0.19066201,0.65025586,-0.2469495,-0.23607753,-0.33093327,-1.5034242,-1.6360234,-1.5034242,-0.20899068,-0.25175604,-0.16902374,0.04151521,-0.26441452,1.5929517,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0001840801910873214
268,-0.30044287,-0.6078518,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.025657604,-1.3616896,-1.1544412,-1.3616896,-0.1858324,-0.25175604,-0.24289396,-0.16424157,-0.26441452,0.19238937,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.82183588536415e-05
269,-0.27104548,-0.3949996,0.86095595,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.025657604,-1.3616896,-1.1544412,-1.3616896,-0.1858324,-0.25175604,-0.24289396,-0.16424157,-0.26441452,0.19238937,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,9.096588835444611e-05
270,-0.7120065,-0.6078518,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,-0.7392696,1.0568893,0.65025586,-0.2469495,-0.23607753,0.84072244,-1.170052,-0.95981205,-1.170052,-0.1858324,-0.25175604,-0.23402953,-0.25515735,-0.26441452,0.21126486,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.006594511055588884
271,-0.7120065,-0.6078518,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,-0.7392696,1.0568893,0.65025586,-0.2469495,-0.23607753,0.84072244,-1.170052,-0.95981205,-1.170052,-0.1858324,-0.25175604,-0.23402953,-0.25515735,-0.26441452,0.21126486,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.006594511055588884
272,-0.7120065,-0.6078518,-0.31727704,0.17031428,-0.9908355,1.4852144,1.1390057,-0.7392696,1.0568893,0.65025586,-0.2469495,-0.23607753,0.84072244,-1.170052,-0.95981205,-1.170052,-0.1858324,-0.25175604,-0.23402953,-0.25515735,-0.26441452,0.21126486,-1.2664572,2.3770583,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1.8497626,0,0.006594511055588884
273,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,-0.96517974,-0.47566697,-2.0821548,-0.2469495,-0.23607753,-0.025283948,-1.5106267,-1.6551536,-1.5106267,-0.1858324,-0.25175604,1.3704317,1.6971395,-0.26441452,0.118774906,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.00011070030848283363
274,-0.41803247,-0.6078518,-0.31727704,0.17031428,-1.492003,-0.54470265,-0.31713596,1.9777333,-0.47566697,-1.1713514,-0.2469495,-0.23607753,0.12754071,-1.356545,-1.1502825,-1.356545,-0.1858324,-0.25175604,0.6465035,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,2.8986719,-0.54060996,0,0.00010045058045527379
275,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,-0.7392696,0.6737503,0.65025586,-0.2469495,-0.23607753,0.07659916,-1.3616896,-1.1544412,-1.3616896,-0.1858324,-0.25175604,0.6465035,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.004190910484801394
276,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.3570733,1.4852144,0.91148347,-0.7392696,0.6737503,0.65025586,-0.2469495,-0.23607753,0.07659916,-1.3616896,-1.1544412,-1.3616896,-0.1858324,-0.25175604,0.6465035,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.004190910484801394
277,-0.7120065,-0.6078518,-0.31727704,0.17031428,-1.492003,1.4852144,-0.31713596,-0.3642403,-0.47566697,0.65025586,-0.2469495,-0.23607753,0.07659916,-1.3616896,-1.1544412,-1.3616896,-0.1858324,-0.25175604,0.6465035,1.1325047,3.0704699,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.001232218755742841
278,-0.0064688614,-0.2885735,-0.31727704,-4.8052955,-1.434176,-0.54470265,2.140103,-0.13858283,1.8231676,-1.6267531,-0.2469495,-0.23607753,-0.025283948,-1.1595056,-0.9539898,-1.1595056,-0.20899068,-0.25175604,-0.32858342,-0.25994238,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,0.0003531266872252432
279,-0.41803247,-0.3949996,-0.31727704,0.17031428,-0.85590583,-0.54470265,-0.028049037,1.9777333,-0.20521584,-1.1713514,-0.2469495,-0.23607753,-0.27999172,-1.1265799,-0.9431771,-1.1265799,-0.20899068,-0.25175604,-0.36995074,-0.2838676,0.21199754,0.0696986,-1.2664572,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,-0.6012105,-0.3449856,-0.54060996,0,4.0077981632911596e-05
280,0.31690255,0.45640925,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,2.8085113651734134e-06
281,0.052325938,0.13713092,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,3.07534629524231e-06
282,0.22871034,0.34998316,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,2.8947793560079345e-06
283,0.052325938,0.13713092,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,3.07534629524231e-06
284,2.4335155,3.0106359,-0.31727704,0.17031428,1.2836937,-0.54470265,-0.31713596,-0.3642403,-0.41225082,0.65025586,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.25175604,-0.36995074,-0.2838676,-0.26441452,-0.50977933,0.7968752,-0.42068797,-0.11675073,-0.08185595,-0.26468047,-0.085960224,2.5312111,-0.3449856,-0.54060996,0,1.358729968596333e-06
