,F62,F107,F109,F116,F117,F110,F114,F115,F88,F70,F74,F7,F6,F13,F1,F5,category,1
116,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-2.2931044,-1.6541618,0.18106407,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.022492485806706732
117,-0.35923767,0.11117132,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.531551,-0.23607753,-2.5068636,-1.6968622,0.17351386,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00036862620241511873
118,-0.7120065,-0.31727704,-1.492003,1.4852144,-0.31713596,-0.47566697,0.531551,-0.23607753,-1.2226446,-1.3904995,0.17351386,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0032702475017157727
119,-0.35923767,-0.10305287,-1.4534516,0.4702558,-0.31713596,-0.47566697,0.531551,-0.23607753,-1.2184858,-1.3848404,0.17351386,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.0020329312279628196
120,-0.5062247,0.21828343,-0.18125731,-0.54470265,0.11020995,0.19066201,0.531551,-0.23607753,-1.2184858,-1.3848404,2.397048,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.000531030565603105
121,-0.30044287,-0.31727704,-1.3956246,-0.54470265,1.3210233,1.8231676,0.531551,-0.23607753,-1.3682005,-1.4496628,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0030202450409127367
122,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.531551,-0.23607753,0.28864205,0.4628539,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005431146051076787
123,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.531551,-0.23607753,0.28864205,0.4628539,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005431146051076787
124,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,0.531551,-0.23607753,0.28864205,0.4628539,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005431146051076787
126,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,1.0505514,-0.23607753,-1.3282766,-1.4239396,0.8605821,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.03800984275348334
128,0.46388954,3.003198,-1.3570733,-0.54470265,3.3687224,2.9725847,1.0505514,-0.23607753,-1.234289,-1.3979592,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.010508241566440719
129,2.551105,1.9320769,-1.4727273,-0.54470265,4.597342,4.122002,1.0505514,-0.23607753,-1.2184858,-1.3848404,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.08642479509753154
130,0.37569734,1.9320769,-1.3956246,-0.54470265,-0.31713596,-0.47566697,1.0505514,-0.23607753,-1.3682005,-1.4496628,0.0696986,8.565258,-0.26468047,-0.085960224,-0.6012105,2.8986719,0,0.006184375699815596
131,0.37569734,1.9320769,-1.492003,-0.54470265,-0.31713596,-0.47566697,1.0505514,-0.23607753,-1.3682005,-1.4496628,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001291876151444783
132,-0.5650195,-0.10305287,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.3091223,-0.23607753,-2.3804379,-1.6680523,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00032819553818859654
133,-0.15345587,0.96806806,-1.4149003,-0.54470265,-0.31713596,0.44386676,0.3091223,-0.23607753,-2.3804379,-1.6680523,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00040305317886286143
135,-0.47682726,-0.31727704,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.3091223,0.96877676,-2.3829331,-1.6688241,0.37925684,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0013725555499059193
136,-0.30044287,-0.31727704,-1.492003,0.8085752,-0.31713596,-0.47566697,0.3091223,0.96877676,-2.3829331,-1.6688241,0.37925684,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.007457794502734659
137,-0.7120065,-0.31727704,-1.492003,-0.54470265,-0.31713596,-0.47566697,0.3091223,0.96877676,-2.3829331,-1.6688241,0.37925684,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0014978932811986348
138,-0.30044287,-0.31727704,-1.202868,0.8085752,2.140103,2.9725847,0.3091223,0.96877676,-2.3829331,-1.6688241,0.37925684,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.28086294179476906
139,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-1.2184858,-1.3848404,1.3362448,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.01835057422356686
140,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,-0.2469495,-0.23607753,-1.2184858,-1.3848404,1.3362448,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.01835057422356686
141,-0.7120065,-0.31727704,-1.376349,1.4852144,-0.31713596,0.8379527,-0.2469495,-0.23607753,-1.2184858,-1.3848404,0.3849195,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.005178494536317485
142,-0.7120065,-0.31727704,-1.4149003,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.1480766,-0.07450282,2.2686946,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0013161186619844243
143,-0.7120065,-0.31727704,-1.4149003,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.24788637,0.3347526,2.2686946,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0010972533646791977
144,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
145,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
146,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
147,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
148,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
149,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
150,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
151,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
152,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.000252904459177296
153,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
154,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.000252904459177296
155,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
156,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
157,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
158,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
159,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
160,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
161,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
162,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
163,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
164,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
165,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,8.201241688726296e-05
166,-0.35923767,-0.31727704,-1.376349,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.770378093595284e-05
167,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.000252904459177296
168,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0001693912510890735
99,-0.15345587,0.4325076,-1.202868,3.515131,2.140103,2.9725847,7.538056,5.7881947,-2.651588,-1.7200131,0.0036343446,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1,0.9999932830725908
108,-0.7120065,-0.31727704,-0.9908355,1.4852144,1.1390057,1.0568893,1.0505514,0.7679677,-1.3507338,-1.4391162,1.906285,-0.11675073,3.404957,-0.085960224,-0.6012105,2.8986719,1,0.5039569455312347
125,-0.7120065,-0.31727704,-1.3570733,1.4852144,0.91148347,0.6737503,0.531551,5.7881947,-1.224308,-1.3920429,0.35660625,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,1,0.8578659279756737
169,-0.59441686,-0.31727704,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.3558929601637006e-05
170,-0.6238143,-0.21016496,-1.3956246,-0.54470265,1.3210233,1.8231676,-0.2469495,-0.23607753,-0.8217419,-0.9071614,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0006511865666068075
171,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
172,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
173,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
174,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
175,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
176,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
177,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
178,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
179,-0.59441686,-0.31727704,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.3558929601637006e-05
180,-0.6238143,-0.21016496,-1.3956246,-0.54470265,1.3210233,1.8231676,-0.2469495,-0.23607753,-0.8217419,-0.9071614,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0006511865666068075
181,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
182,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
183,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
184,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
185,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
186,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
187,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
188,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
189,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
190,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
191,1.081235,-0.31727704,-1.3570733,-0.54470265,3.3687224,2.9725847,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0011812151957590845
192,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
193,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
194,0.72846615,-0.31727704,-1.3570733,-0.54470265,3.3687224,2.9725847,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0012844301773681545
195,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
196,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
197,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
198,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
199,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
200,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
201,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
202,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
203,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
204,-0.53562206,-0.31727704,0.9367317,-0.54470265,-0.23974264,0.13976903,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.3308651632567654e-05
205,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
206,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
207,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
208,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
209,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
210,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
211,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
212,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
213,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
214,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
215,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
216,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
217,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
218,-0.59441686,-0.31727704,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.3558929601637006e-05
219,-0.6238143,-0.21016496,-1.492003,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.8217419,-0.9071614,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.771661860606202e-05
220,-0.6238143,-0.21016496,-1.492003,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.8217419,-0.9071614,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.771661860606202e-05
221,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
222,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
223,-0.7120065,-0.31727704,-1.0293869,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.0002560615572991666
224,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
225,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
226,-0.7120065,-0.31727704,0.1464292,1.4852144,-0.31713596,-0.47566697,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,0.00017466564730712135
227,-0.59441686,-0.10305287,-0.7980788,-0.54470265,-0.31713596,-0.47566697,-0.2469495,-0.23607753,-0.9914185,-1.2096657,0.0696986,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,4.1596018721251864e-05
228,-0.53562206,-0.31727704,0.9367317,-0.54470265,-0.23974264,0.13976903,-0.2469495,-0.23607753,0.7868593,0.82812274,-0.50977933,-0.11675073,-0.26468047,-0.085960224,-0.6012105,-0.3449856,0,1.3308651632567654e-05
