,F72,F25,F62,F65,F64,F34,F66,F69,F68,F101,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F131,F38,F37,F133,F134,F137,F83,F74,F73,F84,F146,F16,F7,F12,F2,F6,F13,F18,F14,F1,F5,F9,F15,F4,F8,F11,F71,category,1
185,-0.54946524,-0.72732216,-0.7120065,-0.8293609,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.4844916,-0.6903054,1.2126557,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00010256033903379622
186,0.9793962,1.2090681,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22570851,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.5195342,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.6254715967509187e-05
187,-0.54946524,-0.72732216,-0.7120065,-0.6549045,0.3072592,-0.7690205,2.1693447,-0.6078518,2.1892226,-1.566425,-0.67430145,2.3461185,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,9.763166100523003e-05
188,-0.11423491,0.5012537,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22570965,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.520716,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.5365544712253784e-05
189,-0.54946524,-0.72732216,-0.7120065,-0.39321995,0.3072592,-0.7690205,2.1693447,-0.6078518,2.1892226,-1.7101548,-0.64318264,2.6306386,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,9.771032575813862e-05
190,0.9793962,1.2090681,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.2257108,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.52177835,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.6253159783159267e-05
191,-0.54946524,-0.72732216,1.081235,1.5258002,0.3072592,-1.5683329,2.1693447,1.201392,2.1892226,-0.6977119,-0.40223396,1.8580258,1.0141867,-0.31727704,0.17031428,0.60940534,-0.6540749,-1.3570733,0.5383656,0.5471608,-0.24015363,0.6094053,-0.65407497,-0.24115022,-0.54470265,3.3687224,0.36186367,-0.15263934,-0.3642403,2.9725847,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00048033245642654953
192,-0.54946524,-0.72732216,-0.7120065,1.5258002,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.7961711,-0.40223396,1.8580258,1.0141867,-0.31727704,0.17031428,0.60940534,-0.6540749,-1.0293869,0.5383656,0.5471608,-0.9294366,0.6094053,-0.65407497,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00031287312289244413
193,-0.54946524,-0.72732216,-0.7120065,1.5258002,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.7961711,-0.40223396,1.8580258,1.0141867,-0.31727704,0.17031428,0.60940534,-0.6540749,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.65407497,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00011252879406606037
194,-0.54946524,-0.72732216,0.72846615,0.17376328,0.3072592,-1.5683329,2.1693447,0.7756876,2.1892226,-0.44073436,-0.54093504,1.5832202,1.0141867,-0.31727704,0.17031428,0.60940534,-0.69583523,-1.3570733,0.5383656,0.5471608,-0.24015363,0.6094053,-0.69583523,-0.24115022,-0.54470265,3.3687224,0.36186367,-0.15263934,-0.3642403,2.9725847,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.0005309937816390582
195,-0.54946524,-0.72732216,-0.7120065,0.17376328,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.7545786,-0.54093504,1.5832202,1.0141867,-0.31727704,0.17031428,0.60940534,-0.69583523,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.69583523,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00010675737652882772
196,-0.11423491,0.5012537,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22571193,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.5227384,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.5364219122079013e-05
197,-0.54946524,-0.72732216,-0.7120065,-0.34960586,0.3072592,-0.7690205,2.1693447,-0.6078518,2.1892226,-1.6957805,-0.6396262,1.484774,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00010591200728374824
198,0.9793962,1.2090681,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.3949996,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22571307,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.5236103,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.570936933360984e-05
199,-0.54946524,-0.72732216,-0.7120065,-0.8293609,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.530203,-0.6903054,1.1400908,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00010332974051183559
200,-0.11423491,0.5012537,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22571419,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.52440566,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.5363126544620562e-05
201,-0.54946524,-0.72732216,-0.7120065,-0.5676763,0.3072592,-0.7690205,2.1693447,-0.6078518,2.1892226,-1.6065919,-0.6591866,2.568514,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,9.674957410510992e-05
202,0.9793962,1.2090681,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22571532,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.525134,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.6250833604843948e-05
203,-0.54946524,-0.72732216,-0.7120065,-0.6112904,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.666445,-0.6422935,0.5291734,1.0141867,-0.31727704,0.17031428,0.60940534,-0.73759556,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.73759556,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00010968252431356884
204,-0.54946524,-0.72732216,-0.53562206,0.13014919,0.3072592,-1.5683329,2.1693447,-0.5014257,2.1892226,0.9218611,-0.5631628,1.0259826,1.0141867,-0.31727704,0.17031428,0.60940534,-0.6540749,0.9367317,0.5383656,0.5471608,-0.24015363,0.6094053,-0.65407497,-0.24115022,-0.54470265,-0.23974264,-0.17323484,-0.15263934,-0.3642403,0.13976903,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,1.8910258712974262e-05
205,-0.54946524,-0.72732216,-0.7120065,0.13014919,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.7276868,-0.5631628,1.0259826,1.0141867,-0.31727704,0.17031428,0.60940534,-0.6540749,-1.0293869,0.5383656,0.5471608,-0.9294366,0.6094053,-0.65407497,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00030844364521643506
206,-0.54946524,-0.72732216,-0.7120065,0.13014919,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.7276868,-0.5631628,1.0259826,1.0141867,-0.31727704,0.17031428,0.60940534,-0.6540749,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.65407497,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.00011093536138713466
207,-0.54946524,-0.72732216,-0.7120065,-1.0038173,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.3913037,-0.71164405,2.1230145,1.0141867,-0.31727704,0.17031428,0.60940534,-0.69583523,-1.0293869,0.5383656,0.5471608,-0.9294366,0.6094053,-0.69583523,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.15263934,-0.3642403,-0.47566697,0.8351406,0.65025586,-0.3642403,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,0.0002649885697641128
208,-0.54946524,-0.72732216,-0.7120065,-1.0038173,0.3072592,-0.56919247,2.1693447,-0.6078518,2.1892226,-1.3913037,-0.71164405,2.1230145,1.0141867,-0.31727704,0.17031428,0.60940534,-0.69583523,0.1464292,0.20296346,0.5471608,-0.9294366,0.6094053,-0.69583523,-0.9308735,1.4852144,-0.31713596,-0.19168533,-0.21291478,1.9777333,-0.47566697,0.03614055,-1.1713514,1.9777333,-0.2469495,-0.23607753,-0.33093327,0.82812274,0.7868593,0.82812274,-0.20899068,-0.22702442,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36995074,-0.2867973,-0.2038679,-0.34524778,-0.07375049,-0.2838676,-0.5420533,-0.19448459,-0.26441452,-0.3880263,-0.24085008,-0.6119858,0.90273917,-0.50977933,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,2.5237608,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,-0.70977515,0,9.530358296607798e-05
209,-0.53014314,-0.68956035,-0.59441686,-0.96020323,0.3072592,0.030291805,2.1693447,-0.6078518,2.1892226,0.75201833,-0.71964604,0.90879035,0.22765008,-0.10305287,0.17031428,0.60940534,-0.73759556,-0.7980788,-3.4864604,0.5471608,-0.24015363,0.6094053,-0.73759556,-0.24115022,-0.54470265,-0.31713596,-0.19168533,-0.18336852,-0.2809779,-0.47566697,-0.76285934,-2.0821548,-0.2809779,-0.2469495,-0.23607753,-0.22905014,-1.2096657,-0.9914185,-1.2096657,-0.20899068,-0.22571644,1.1437354,-0.25175604,-0.09271098,0.14705624,-0.17545299,-0.36699593,-0.2867973,-0.18565427,-0.34183413,-0.07375049,-0.27908257,-0.5258037,-0.09688435,0.21199754,-0.3880263,-0.24085008,-0.6119858,-1.159357,0.0696986,0.03498557,0.7968752,-0.55238366,-0.42068797,-0.11675073,-0.08185595,-0.39209396,-0.26468047,-0.085960224,-0.396234,-0.03498556,-0.6012105,-0.3449856,-0.10493443,-0.54060996,-0.42494717,-0.11124854,-0.08185595,0.071646184,0,1.408745457223179e-05
