,F67,F34,F103,F104,F94,F111,F116,F117,F110,F121,F115,F77,F70,F40,F130,F1,F71,category,1
110,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034623784704434285
111,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034623784704434285
112,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034623784704434285
113,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
114,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
115,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
116,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
117,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
118,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
119,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
120,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
121,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
122,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
123,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
124,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
125,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
126,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
127,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
128,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
129,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
130,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
131,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
132,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
133,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
134,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
135,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
136,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
137,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
138,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,-0.62333846,-1.1372938,0,0.0015269610145886682
139,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,1.1980149,-1.1372938,0,0.004636264332289423
140,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-2.1097999,-2.1097999,0.9414501,1.9365501,-0.62333846,-1.1372938,0,0.0015269610145886682
141,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
142,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
143,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
144,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
145,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
146,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005200571781270128
147,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
148,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
149,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
150,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
151,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
152,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0015822826257360007
220,-0.30604836,2.161075,-0.23036593,-0.56395143,0.9941797,0.99417984,1.4555937,0.57373697,0.5737369,1.7287908,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,1,0.7481419842090077
312,-0.30604836,2.161075,-0.33550897,-0.32360297,0.9941797,0.99417984,1.4555937,0.57373697,0.5737369,1.7287908,4.189481,0.64405185,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,1,0.9944628308912384
313,-0.30604836,0.97634614,-0.33550897,-0.32360297,0.9941797,0.99417984,1.4555937,0.57373697,0.5737369,1.7287908,4.189481,0.64405185,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,1,0.9908398311846547
314,-0.30604836,0.97634614,-0.33550897,-0.32360297,0.9941797,0.99417984,1.4555937,0.57373697,0.5737369,1.7287908,4.189481,0.64405185,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,1,0.9908398311846547
153,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
154,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
155,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
156,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
157,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
158,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
159,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0054255594121954175
160,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0054255594121954175
161,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
162,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0054255594121954175
163,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
164,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
165,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
166,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
167,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
168,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0054255594121954175
169,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
170,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0054255594121954175
171,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
172,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
173,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
174,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
175,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0054255594121954175
176,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
177,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005802133540850211
178,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005802133540850211
179,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0021603971111460794
180,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005802133540850211
181,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0021603971111460794
182,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005802133540850211
183,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0021603971111460794
184,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0021603971111460794
185,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0134008,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005802133540850211
186,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.002154522692535722
187,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005786414160455593
188,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,0.78737795,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.09536915483785888
189,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.002154522692535722
190,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005786414160455593
191,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005786414160455593
192,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005786414160455593
193,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,-1.0103762,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.005786414160455593
194,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
195,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
196,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
197,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,0.45327014,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0065489951269337545
198,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,0.78737795,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.03536195713946157
199,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0008582432566811647
200,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002310047609623254
201,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0008582432566811647
202,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0008582432566811647
203,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0008582432566811647
204,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0007502347912878702
205,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002310047609623254
206,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002310047609623254
207,-0.30604836,0.08779955,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002310047609623254
208,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
209,-0.30604836,-0.20838265,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.39465702,-0.39465705,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.002019701347434766
210,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0011523243034563477
211,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0011523243034563477
212,-0.30604836,0.97634614,-0.23036593,-0.56395143,0.9941797,0.99417984,0.45327014,-0.5315504,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.010027751137018653
213,-0.30604836,1.2725284,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-0.45056695,-0.12353984,-0.6202095,-0.6202095,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.002662359273266085
214,-0.30604836,1.2725284,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-0.45056695,-0.12353984,-0.6202095,-0.6202095,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.002662359273266085
215,-0.30604836,1.2725284,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-0.45056695,-0.12353984,-0.6156727,-0.6156727,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0026515130232573343
216,-0.30604836,1.2725284,-0.23036593,-0.56395143,0.9941797,0.99417984,-0.54905343,-0.5315504,-0.5315504,-0.45056695,-0.12353984,-0.617185,-0.617185,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0026551235819329377
