,F67,F104,F116,F117,F121,F115,F70,F40,F130,F1,F71,category,1
156,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
157,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
158,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
159,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.003767750674478793
160,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.003767750674478793
161,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
162,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.003767750674478793
163,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
164,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
165,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
166,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
167,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
168,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.003767750674478793
169,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
170,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.003767750674478793
171,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
172,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
173,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
174,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
175,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.003767750674478793
176,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
177,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0033010674970390032
178,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0033010674970390032
179,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0012696146233638116
180,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0033010674970390032
181,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0012696146233638116
182,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0033010674970390032
183,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0012696146233638116
184,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0012696146233638116
185,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0033010674970390032
186,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0012668381774343716
187,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003293863237164078
188,-0.30604836,-0.56395143,0.78737795,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0552305489666726
189,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0012668381774343716
190,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003293863237164078
191,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003293863237164078
192,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003293863237164078
193,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003293863237164078
194,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
195,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
196,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
197,-0.30604836,-0.56395143,0.45327014,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.004782910028310889
198,-0.30604836,-0.56395143,0.78737795,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.025035636116878986
199,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
200,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
201,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
202,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
203,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
204,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005568601428257616
205,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
206,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
207,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
208,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
209,-0.30604836,-0.56395143,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001449522047382636
210,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005158531531015686
211,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005158531531015686
212,-0.30604836,-0.56395143,0.45327014,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.004432078228792709
213,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6202095,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.000884790065073494
214,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6202095,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.000884790065073494
215,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6156727,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0008818881167885724
216,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.617185,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0008828543874370384
217,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6186973,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0008838217158761848
218,-0.30604836,-0.56395143,-0.54905343,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005158531531015686
221,-0.30604836,-0.56395143,1.4555937,0.57373697,1.7287908,-0.12353984,-2.3381531,0.9414501,1.9365501,-0.62333846,-1.1372938,0,0.7501573726917199
222,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.4555356587433975e-06
223,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.4251261,-0.6159253,-0.87693924,-0.62333846,0.09611485,0,2.8753520778305134e-06
224,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.4251261,-0.6159253,-0.87693924,-0.62333846,0.09611485,0,2.8753520778305134e-06
225,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.4555356587433975e-06
226,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.4555356587433975e-06
227,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.4555356587433975e-06
228,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.4555356587433975e-06
229,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.4555356587433975e-06
331,-0.7559623,3.293009,3.460241,1.9553461,-0.81379324,4.189481,-1.6757771,1.383773,-0.31800383,-0.62333846,0.09611485,1,0.9990597570459678
333,-0.7559623,3.293009,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9955316408510274
334,-0.7559623,3.293009,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9955316408510274
335,-0.7559623,3.293009,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9955316408510274
230,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.9633010825269415e-06
231,-0.7559623,2.9746213,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.29017964,-0.6159253,-0.87693924,-0.62333846,0.09611485,0,2.259720929813747e-06
232,-0.7559623,-0.557266,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,0.00019793474110233573
233,-0.7559623,-0.557266,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,0.00019793474110233573
234,-0.7559623,-0.557266,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.82134205,-0.72396415,-0.6115811,3.0193682,-0.5205895,0,0.004418336999361744
235,-0.7559623,-0.557266,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,1.7279958580630293e-05
236,-0.7559623,-0.557266,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,1.7279958580630293e-05
237,-0.7559623,-0.557266,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,1.7279958580630293e-05
238,-0.7559623,0.27811342,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.77809817,-0.7591123,-0.62333846,-0.2122373,0,7.472962156089334e-06
239,-0.7559623,0.27811342,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77809817,-0.7591123,-0.62333846,-0.2122373,0,4.588623969939186e-06
240,-0.7559623,-0.457937,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,-0.72862,-0.541281,-0.62333846,-0.5205895,0,1.0234317171933097e-05
241,-0.7559623,-0.457937,0.45327014,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72862,-0.541281,3.0193682,-0.5205895,0,0.0007074699348290134
242,-0.7559623,0.86897695,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.00017705196,-0.7325986,-0.84525466,-0.62333846,-0.8289416,0,6.411093251474853e-06
243,-0.7559623,-0.39142275,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7390402,-0.65663254,-0.62333846,-0.5205895,0,1.0687271185073127e-05
244,-0.7559623,-0.39142275,0.45327014,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7390402,-0.65663254,1.1980149,-0.5205895,0,0.00018696286550626577
245,-0.7559623,-0.19560872,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77828705,-0.7303982,-0.62333846,-1.1372938,0,4.3426720018529236e-06
246,-0.7559623,-0.19560872,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77828705,-0.7303982,-0.62333846,-1.1372938,0,4.3426720018529236e-06
247,-0.7559623,-0.19560872,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77828705,-0.7303982,-0.62333846,-1.1372938,0,4.3426720018529236e-06
248,-0.7559623,-0.53170526,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,0.0005939945188734187
249,-0.7559623,-0.53170526,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,0.00196547146332657
250,-0.7559623,-0.53170526,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,0.0005939945188734187
251,-0.7559623,-0.53170526,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,0.00196547146332657
252,-0.7559623,-0.53170526,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,0.00196547146332657
253,-0.7559623,-0.53170526,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.4278636759432091e-05
254,-0.7559623,-0.53170526,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,3.0193682,-0.2122373,0,0.0001567423146252959
255,-0.7559623,-0.53170526,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.4278636759432091e-05
256,-0.7559623,-0.53170526,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.4278636759432091e-05
257,-0.7559623,-0.53170526,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,6.8667738541557705e-06
258,-0.7559623,-0.53170526,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,2.2752364627776406e-05
259,-0.7559623,-0.53170526,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,6.8667738541557705e-06
260,-0.7559623,-0.53170526,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,6.8667738541557705e-06
261,-0.7559623,-0.53170526,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,8.767536303640365e-06
262,-0.7559623,-0.18543042,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-1.7029979,-0.7783588,-0.80663913,-0.62333846,-0.8289416,0,4.052232983923631e-05
263,-0.0061057066,1.3683861,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,3.478355347846956e-06
264,-0.0061057066,1.3683861,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,3.478355347846956e-06
265,-0.0061057066,1.3683861,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,3.478355347846956e-06
266,-0.0061057066,1.3683861,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,2.727020019616483e-06
267,3.2932634,-0.4543326,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00011254574993600518
268,3.2932634,-0.4543326,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.641461207847799e-05
269,3.2932634,-0.4543326,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00011254574993600518
270,3.2932634,-0.4543326,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00011254574993600518
271,3.2932634,-0.4543326,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00011254574993600518
272,3.2932634,-0.4543326,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.641461207847799e-05
273,3.2932634,-0.4543326,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,4.92443231668047e-06
274,3.2932634,-0.4543326,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64253956,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,4.929820575092128e-06
275,3.2932634,-0.4543326,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64253956,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,4.929820575092128e-06
276,3.2932634,-0.4543326,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,4.92443231668047e-06
277,3.2932634,-0.4543326,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,4.92443231668047e-06
278,3.2932634,-0.4543326,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.34648788,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,8.981965369431245e-06
279,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
280,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-2.1113122,-0.74403024,-0.07739926,-0.62333846,-1.1372938,0,0.0161274621307202
281,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
282,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
283,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-2.205073,-0.74403024,-0.07739926,-0.62333846,-1.4456459,0,0.015391098738994762
284,3.2932634,-0.4543326,1.4555937,-0.5315504,-0.08734065,-0.3213848,-1.0134008,-0.74403024,-0.07739926,-0.62333846,-0.5205895,0,0.0003613826318486038
285,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-1.0134008,-0.74403024,-0.07739926,-0.62333846,-0.5205895,0,0.009245346306991297
286,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-2.1113122,-0.74403024,-0.07739926,-0.62333846,-1.1372938,0,0.0161274621307202
287,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
288,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
289,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-2.1113122,-0.74403024,-0.07739926,-0.62333846,-1.1372938,0,0.0161274621307202
290,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
291,3.2932634,-0.4543326,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.007022009446961804
292,3.2932634,-0.4543326,1.4555937,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,8.430996714107128e-05
293,-0.30604836,-0.45622614,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,1.3356724,-0.6917826,-0.62333846,-0.2122373,0,1.9814291591411444e-05
294,-0.30604836,-0.45622614,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.57786584,1.3356724,-0.6917826,-0.62333846,-0.8289416,0,2.585066323012198e-05
295,-0.30604836,-0.45622614,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.98164314,1.3356724,-0.6917826,-0.62333846,-0.8289416,0,3.4615958614332756e-05
296,-0.30604836,-0.45622614,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,1.3356724,-0.6917826,-0.62333846,-0.2122373,0,1.216663011776908e-05
297,-0.7559623,-0.0065006865,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7497116,-0.38681874,-0.62333846,-0.2122373,0,1.193446306175799e-05
298,-0.7559623,-0.0065006865,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.7497116,-0.38681874,-0.62333846,-0.2122373,0,7.328132597530516e-06
299,-0.15607703,-0.15234542,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,8.78945734360969e-06
300,-0.15607703,-0.15234542,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.45652983,-0.75266665,-0.7031692,-0.62333846,1.0211712,0,0.00016733523327280524
301,-0.15607703,-0.15234542,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.45652983,-0.75266665,-0.7031692,-0.62333846,1.0211712,0,0.00016733523327280524
302,-0.15607703,-0.15234542,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.45652983,-0.75266665,-0.7031692,1.1980149,1.0211712,0,4.8401848555223605e-05
303,-0.15607703,-0.15234542,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,1.4314336735680193e-05
304,-0.15607703,-0.15234542,-0.54905343,-0.39465702,-0.45056695,-0.3213848,0.07694894,-0.75266665,-0.7031692,1.1980149,0.71281916,0,3.8537983356421946e-05
336,-0.7559623,3.293009,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9773028173874146
337,-0.7559623,3.293009,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9773028173874146
339,-0.605991,-0.49659327,3.460241,-0.10824888,-0.45056695,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,1,0.30492427976110725
340,-0.605991,-0.49659327,3.460241,-0.10824888,-0.45056695,1.0151678,0.64405185,0.6434258,0.088944644,-0.62333846,1.0211712,1,0.30492427976110725
305,-0.15607703,-0.15234542,-0.54905343,-0.39465702,-0.45056695,-0.3213848,-0.32531604,-0.75266665,-0.7031692,1.1980149,0.40446702,0,7.717317463479449e-05
306,-0.15607703,-0.15234542,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,4.043909413463415e-05
307,-0.15607703,-0.15234542,1.4555937,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,1.1980149,1.3295234,0,0.006834553058571812
308,-0.15607703,-0.15234542,1.4555937,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.75266665,-0.7031692,-0.62333846,1.3295234,0,0.0023799550318222814
