,F116,F121,F115,F70,F130,F1,category,1
250,-0.54905343,1.7287908,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,9.425495617716587e-05
251,-0.54905343,1.7287908,-0.3213848,0.64405185,-0.5368253,1.1980149,0,0.0003611252414991748
252,-0.54905343,1.7287908,-0.3213848,0.64405185,-0.5368253,1.1980149,0,0.0003611252414991748
253,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,1.8111480420691093e-05
254,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.5368253,3.0193682,0,0.00026594109747370316
255,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,1.8111480420691093e-05
256,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,1.8111480420691093e-05
257,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,6.7317637471148225e-06
258,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.5368253,1.1980149,0,2.5798244916519817e-05
259,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,6.7317637471148225e-06
260,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,6.7317637471148225e-06
261,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.5368253,-0.62333846,0,1.3022054038075608e-05
262,-0.54905343,-0.08734065,-0.3213848,-1.7029979,-0.80663913,-0.62333846,0,4.060551466972796e-05
263,-0.54905343,-0.45056695,-0.3213848,0.64405185,-1.2091321,-0.62333846,0,5.555988485951597e-06
264,-0.54905343,-0.45056695,-0.3213848,0.64405185,-1.2091321,-0.62333846,0,5.555988485951597e-06
265,-0.54905343,-0.45056695,-0.3213848,0.64405185,-1.2091321,-0.62333846,0,5.555988485951597e-06
266,-0.54905343,-0.08734065,-0.3213848,0.64405185,-1.2091321,-0.62333846,0,7.727465269200157e-06
267,-0.54905343,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.000291082031126274
268,-0.54905343,1.7287908,-0.3213848,0.64405185,-0.07739926,-0.62333846,0,0.00016867880674290177
269,-0.54905343,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.000291082031126274
270,-0.54905343,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.000291082031126274
271,-0.54905343,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.000291082031126274
272,-0.54905343,1.7287908,-0.3213848,0.64405185,-0.07739926,-0.62333846,0,0.00016867880674290177
273,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.07739926,-0.62333846,0,3.241428074579868e-05
274,-0.54905343,-0.08734065,-0.3213848,0.64253956,-0.07739926,-0.62333846,0,3.243829110328879e-05
275,-0.54905343,-0.08734065,-0.3213848,0.64253956,-0.07739926,-0.62333846,0,3.243829110328879e-05
276,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.07739926,-0.62333846,0,3.241428074579868e-05
277,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.07739926,-0.62333846,0,3.241428074579868e-05
278,-0.54905343,-0.08734065,-0.3213848,-0.34648788,-0.07739926,-0.62333846,0,5.264603892952373e-05
279,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
280,1.4555937,1.7287908,-0.3213848,-2.1113122,-0.07739926,-0.62333846,0,0.048962773295887836
281,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
282,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
283,1.4555937,1.7287908,-0.3213848,-2.205073,-0.07739926,-0.62333846,0,0.05114538130014728
284,1.4555937,-0.08734065,-0.3213848,-1.0134008,-0.07739926,-0.62333846,0,0.005745292919993253
285,1.4555937,1.7287908,-0.3213848,-1.0134008,-0.07739926,-0.62333846,0,0.02919639405444421
286,1.4555937,1.7287908,-0.3213848,-2.1113122,-0.07739926,-0.62333846,0,0.048962773295887836
287,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
288,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
289,1.4555937,1.7287908,-0.3213848,-2.1113122,-0.07739926,-0.62333846,0,0.048962773295887836
290,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
291,1.4555937,1.7287908,-0.3213848,-0.47049433,-0.07739926,-0.62333846,0,0.02253462090786336
292,1.4555937,-0.45056695,-0.3213848,0.64405185,-0.07739926,-0.62333846,0,0.0018419598117074417
293,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.6917826,-0.62333846,0,1.488310864694095e-05
294,-0.54905343,-0.45056695,-0.3213848,-0.57786584,-0.6917826,-0.62333846,0,1.946505228517266e-05
295,-0.54905343,-0.45056695,-0.3213848,-0.98164314,-0.6917826,-0.62333846,0,2.3720120900882147e-05
296,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.6917826,-0.62333846,0,1.0700862918375412e-05
297,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.38681874,-0.62333846,0,2.190231285510261e-05
298,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.38681874,-0.62333846,0,1.5747658322827323e-05
299,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7031692,-0.62333846,0,1.0547599557881587e-05
300,-0.54905343,1.7287908,-0.3213848,0.45652983,-0.7031692,-0.62333846,0,8.368707262288848e-05
301,-0.54905343,1.7287908,-0.3213848,0.45652983,-0.7031692,-0.62333846,0,8.368707262288848e-05
302,-0.54905343,-0.08734065,-0.3213848,0.45652983,-0.7031692,1.1980149,0,6.162461502874708e-05
303,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.7031692,-0.62333846,0,1.4669945852509527e-05
304,-0.54905343,-0.45056695,-0.3213848,0.07694894,-0.7031692,1.1980149,0,5.335792716043546e-05
336,3.460241,-0.45056695,4.189481,0.64405185,-0.31800383,-0.62333846,1,0.9989496257431402
337,3.460241,-0.45056695,4.189481,0.64405185,-0.31800383,-0.62333846,1,0.9989496257431402
339,3.460241,-0.45056695,1.0151678,0.64405185,0.088944644,-0.62333846,1,0.7269992109932227
340,3.460241,-0.45056695,1.0151678,0.64405185,0.088944644,-0.62333846,1,0.7269992109932227
305,-0.54905343,-0.45056695,-0.3213848,-0.32531604,-0.7031692,1.1980149,0,5.802455048152603e-05
306,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.7031692,-0.62333846,0,2.0161093915338806e-05
307,1.4555937,-0.08734065,-0.3213848,0.64405185,-0.7031692,1.1980149,0,0.00604579951847488
308,1.4555937,-0.08734065,-0.3213848,0.64405185,-0.7031692,-0.62333846,0,0.0017353590253465596
309,-0.54905343,1.7287908,-0.3213848,-0.8530998,-0.53534013,3.0193682,0,0.001639806965374265
310,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.53534013,-0.62333846,0,2.4934137268947127e-05
311,-0.54905343,-0.08734065,4.189481,0.64405185,-0.6016796,-0.62333846,0,0.09803740865842428
315,-0.54905343,-0.45056695,-0.3213848,-1.2220947,-0.6912875,-0.62333846,0,1.8602367822502578e-05
316,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,1.5113368336650134e-05
317,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,2.0466671724520666e-05
318,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,2.0466671724520666e-05
319,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.6912875,1.1980149,0,7.160918479610683e-05
320,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,2.0466671724520666e-05
321,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,8.241147104265592e-06
322,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.6912875,1.1980149,0,2.883516495740715e-05
323,-0.54905343,-1.1770196,-0.3213848,0.64405185,-0.6912875,1.1980149,0,2.883516495740715e-05
324,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,1.5113368336650134e-05
325,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,1.5113368336650134e-05
326,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,1.5113368336650134e-05
327,1.4555937,1.7287908,-0.3213848,0.64405185,-0.6912875,-0.62333846,0,0.007973364794797214
328,-0.54905343,1.7287908,-0.3213848,-1.2220947,-0.45662376,-0.62333846,0,0.00015440838166692853
329,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.45662376,-0.62333846,0,2.754711413074194e-05
330,-0.54905343,-0.81379324,4.189481,0.64405185,-0.31800383,-0.62333846,0,0.07823957071231673
332,-0.54905343,-0.81379324,4.189481,0.64405185,-0.31800383,-0.62333846,0,0.07823957071231673
338,1.4555937,-0.45056695,-0.3213848,-2.4228406,-0.4338505,-0.62333846,0,0.0025333367694171096
341,-0.54905343,-1.1770196,1.0151678,0.64405185,0.088944644,-0.62333846,0,0.00027166834607847916
342,-0.54905343,-0.81379324,1.0151678,-0.7895843,0.088944644,1.1980149,0,0.001508116064019352
343,-0.54905343,-0.81379324,1.0151678,-0.7895843,0.088944644,-0.62333846,0,0.00043147842002671746
344,-0.54905343,-0.08734065,1.0151678,0.64405185,0.088944644,1.1980149,0,0.002355815630560968
345,-0.54905343,-0.08734065,1.0151678,0.64405185,0.088944644,-0.62333846,0,0.000674417624497224
346,-0.54905343,1.7287908,1.0151678,0.64405185,0.088944644,-0.62333846,0,0.003064294092375876
347,-0.54905343,-0.08734065,1.0151678,0.64405185,0.088944644,-0.62333846,0,0.000674417624497224
348,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.37592718,-0.62333846,0,3.0510305594655607e-05
349,-0.54905343,-0.45056695,-0.3213848,-1.0149131,-0.37592718,1.1980149,0,9.481291528776226e-05
350,-0.54905343,-0.45056695,-0.3213848,-1.0149131,-0.37592718,1.1980149,0,9.481291528776226e-05
351,-0.54905343,-0.45056695,-0.3213848,-1.0149131,-0.37592718,1.1980149,0,9.481291528776226e-05
352,-0.54905343,-0.45056695,-0.3213848,-1.0149131,-0.37592718,1.1980149,0,9.481291528776226e-05
353,-0.54905343,-0.45056695,-0.3213848,-2.2474167,-0.37592718,-0.62333846,0,3.1083505916449664e-05
354,-0.54905343,-0.08734065,-0.3213848,-2.4258652,-0.6917826,-0.62333846,0,2.8785213606350926e-05
355,-0.54905343,-1.1770196,-0.3213848,-2.4258652,-0.6917826,-0.62333846,0,1.1590763839794293e-05
356,-0.54905343,-1.1770196,-0.3213848,-2.4258652,-0.6917826,-0.62333846,0,1.1590763839794293e-05
357,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.43979135,-0.62333846,0,2.814046711673106e-05
358,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.43979135,-0.62333846,0,2.0780032244100623e-05
359,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.43979135,-0.62333846,0,2.0780032244100623e-05
360,-0.54905343,-0.08734065,-0.3213848,0.64405185,-0.36553067,-0.62333846,0,3.091455475926913e-05
361,1.4555937,1.7287908,-0.3213848,0.64405185,-0.36553067,-0.62333846,0,0.011994931818776694
362,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7977278,1.1980149,0,4.621301740725377e-05
363,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7977278,-0.62333846,0,1.3207935593135231e-05
364,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7977278,-0.62333846,0,1.3207935593135231e-05
365,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
366,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
367,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
368,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
369,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
370,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
371,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
372,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
373,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
374,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
375,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
376,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
377,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
378,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
379,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
380,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
381,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
382,1.4555937,1.7287908,-0.3213848,-1.7120717,-0.82347155,-0.62333846,0,0.008760082692180093
383,-0.54905343,1.7287908,-0.3213848,-2.1687784,-0.6506917,-0.62333846,0,0.0001341936091621394
384,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,-0.62333846,0,3.99291813619402e-05
385,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.000139698193840075
386,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.000139698193840075
387,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.000139698193840075
388,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.000139698193840075
389,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.000139698193840075
434,1.4555937,-0.08734065,1.8657014,-2.4062054,-0.36553067,-0.62333846,1,0.18481724837327848
435,1.4555937,-0.08734065,1.8657014,-2.4062054,-0.36553067,-0.62333846,1,0.18481724837327848
437,1.4555937,1.7287908,1.8657014,0.64405185,-0.36553067,-0.62333846,1,0.42374010797774475
438,1.4555937,1.7287908,1.8657014,-2.4062054,-0.36553067,-0.62333846,1,0.5080174352412763
439,1.4555937,1.7287908,1.8657014,-2.4062054,-0.36553067,-0.62333846,1,0.5080174352412763
390,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
391,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
392,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
393,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
394,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
395,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
396,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
397,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
398,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
399,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
400,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
401,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
402,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,1.1980149,0,0.00013535533187894493
403,-0.54905343,-0.08734065,-0.3213848,0.64405185,0.0760728,-0.62333846,0,6.010024052901208e-05
404,-0.54905343,-0.08734065,-0.3213848,0.64405185,0.0760728,-0.62333846,0,6.010024052901208e-05
405,-0.54905343,-0.08734065,-0.3213848,0.37789154,0.0760728,-0.62333846,0,6.226575205116734e-05
406,1.4555937,1.7287908,-0.3213848,0.37789154,0.0760728,-0.62333846,0,0.0320510834038843
407,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
408,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
409,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
410,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
411,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
412,-0.54905343,-0.45056695,-0.3213848,0.64405185,0.0760728,-0.62333846,0,4.51206695211768e-05
413,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
414,1.4555937,1.7287908,-0.3213848,0.64405185,0.0760728,-0.62333846,0,0.030970851703238322
415,-0.54905343,-0.08734065,-0.3213848,0.64405185,-1.2838877,-0.62333846,0,1.1432572859755856e-05
416,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
417,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
418,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
419,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
420,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
421,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
422,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
423,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
424,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
425,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7932722,-0.62333846,0,0.010942123359110488
426,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,1.1980149,0,0.006705047901349803
427,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.0022449597661326954
428,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,1.1980149,0,0.006705047901349803
429,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,1.1980149,0,0.006705047901349803
430,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,1.1980149,0,0.006705047901349803
431,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,1.1980149,0,0.006705047901349803
432,-0.54905343,-0.45056695,1.8657014,0.64405185,-0.36553067,1.1980149,0,0.006705047901349803
433,-0.54905343,-0.45056695,1.8657014,0.37637928,-0.36553067,1.1980149,0,0.006946366296697768
436,1.4555937,-0.08734065,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.27540198449322983
440,1.4555937,-0.08734065,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.27540198449322983
441,1.4555937,1.7287908,1.8657014,0.64405185,-0.36553067,-0.62333846,1,0.6144499820710315
442,1.4555937,1.7287908,1.8657014,-2.4062054,-0.36553067,-0.62333846,1,0.7051091044465533
443,1.4555937,1.7287908,1.8657014,-2.4062054,-0.36553067,-0.62333846,1,0.7051091044465533
444,1.4555937,1.7287908,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.6144499820710315
445,1.4555937,1.7287908,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.6144499820710315
446,1.4555937,1.7287908,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.6144499820710315
447,1.4555937,1.7287908,1.8657014,0.64405185,-0.36553067,-0.62333846,0,0.6144499820710315
448,-0.54905343,-0.45056695,-0.3213848,-2.155168,-0.7081199,1.1980149,0,7.54367191558006e-05
449,-0.54905343,-0.45056695,-0.3213848,-2.155168,-0.7081199,1.1980149,0,7.54367191558006e-05
450,-0.54905343,-0.45056695,-0.3213848,-2.155168,-0.7081199,1.1980149,0,7.54367191558006e-05
451,3.460241,-0.45056695,5.693103,0.64405185,-0.7977278,-0.62333846,1,0.999980510438299
452,3.460241,-0.45056695,5.693103,0.64405185,-0.7977278,1.1980149,1,0.9999935036608363
454,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
455,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
456,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
457,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
458,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
459,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
460,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
461,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
462,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
463,1.4555937,1.7287908,-0.3213848,-2.1143365,-0.84277934,-0.62333846,0,0.014807889877727232
464,-0.54905343,-0.45056695,-0.3213848,-2.1476066,-0.7937673,1.1980149,0,6.78825011149914e-05
465,-0.54905343,-0.45056695,-0.3213848,-2.1476066,-0.7937673,-0.62333846,0,2.26275985756353e-05
466,-0.54905343,-0.45056695,-0.3213848,-2.1476066,-0.7937673,1.1980149,0,6.78825011149914e-05
467,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7977278,1.1980149,0,4.6603240013829647e-05
468,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7977278,-0.62333846,0,1.5534260371518875e-05
469,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7977278,-0.62333846,0,1.5534260371518875e-05
470,-0.54905343,-0.45056695,-0.3213848,-1.7997835,-0.7789151,1.1980149,0,6.599925580713209e-05
471,-0.54905343,-0.45056695,-0.3213848,-1.7997835,-0.7789151,-0.62333846,0,2.1999819792716706e-05
472,-0.54905343,-0.45056695,-0.3213848,-1.7997835,-0.7789151,1.1980149,0,6.599925580713209e-05
473,1.4555937,1.7287908,-0.3213848,-1.7997835,-0.7789151,-0.62333846,0,0.015343853756362975
474,1.4555937,1.7287908,-0.3213848,-1.7997835,-0.7789151,-0.62333846,0,0.015343853756362975
453,3.460241,-0.45056695,5.693103,0.64405185,-0.7977278,1.1980149,1,0.9999851892933438
475,1.4555937,1.7287908,-0.3213848,-1.7997835,-0.7789151,-0.62333846,0,0.016375852582744224
476,1.4555937,1.7287908,-0.3213848,-1.7997835,-0.7789151,-0.62333846,0,0.016375852582744224
477,-0.54905343,-0.45056695,-0.3213848,-0.82890344,-0.79921305,-0.62333846,0,1.7435640627849758e-05
478,1.4555937,1.7287908,-0.3213848,-0.82890344,-0.79921305,1.1980149,0,0.04062818916390407
479,1.4555937,1.7287908,-0.3213848,-0.82890344,-0.79921305,-0.62333846,0,0.01049263126162719
480,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.75317144,1.1980149,0,3.8729213464075214e-05
481,1.4555937,1.7287908,-0.3213848,0.64405185,-0.75317144,-0.62333846,0,0.005863357056047446
482,1.4555937,1.7287908,-0.3213848,0.64405185,-0.75317144,-0.62333846,0,0.005863357056047446
483,1.4555937,1.7287908,-0.3213848,0.64405185,-0.75317144,-0.62333846,0,0.005863357056047446
484,1.4555937,1.7287908,-0.3213848,-2.424353,-0.84327435,-0.62333846,0,0.019767702402093964
485,1.4555937,1.7287908,-0.3213848,-2.424353,-0.84327435,-0.62333846,0,0.019767702402093964
486,1.4555937,1.7287908,-0.3213848,-2.424353,-0.84327435,-0.62333846,0,0.019767702402093964
487,1.4555937,1.7287908,1.182237,-0.83344024,-0.80218345,-0.62333846,0,0.17394737391688728
488,1.4555937,1.7287908,1.182237,-0.83344024,-0.80218345,-0.62333846,0,0.17394737391688728
489,1.4555937,1.7287908,1.182237,-0.83344024,-0.80218345,-0.62333846,1,0.17394737391688728
490,1.4555937,1.7287908,1.182237,-1.2190702,-0.80218345,-0.62333846,0,0.1995692463502808
491,-0.54905343,-1.1770196,-0.3213848,-2.4682088,-0.84030396,-0.62333846,0,1.910254965366064e-05
492,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7952525,1.1980149,0,3.671028823650216e-05
493,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7952525,-0.62333846,0,9.192308929911123e-06
494,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7952525,-0.62333846,0,9.192308929911123e-06
495,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7952525,-0.62333846,0,0.005559392676661966
496,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.798718,1.1980149,0,3.654879203298303e-05
497,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.798718,1.1980149,0,3.654879203298303e-05
498,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.798718,1.1980149,0,3.654879203298303e-05
499,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7912919,-0.62333846,0,9.238745715445562e-06
500,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7912919,1.1980149,0,3.689573246463113e-05
501,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.7912919,1.1980149,0,3.689573246463113e-05
502,1.4555937,1.7287908,-0.3213848,0.64405185,-0.7912919,-0.62333846,0,0.0055873204013180446
503,-0.54905343,1.7287908,-0.3213848,-1.2220947,-0.37295675,-0.62333846,0,0.00019959920363542171
504,-0.54905343,1.7287908,-0.3213848,0.64405185,-0.37295675,-0.62333846,0,8.814625216692733e-05
505,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
506,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,-0.62333846,0,1.5731132634622187e-05
507,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
508,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,-0.62333846,0,1.5731132634622187e-05
509,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
510,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
511,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
512,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
513,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
514,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
515,-0.54905343,-0.45056695,-0.3213848,0.64405185,-0.37295675,1.1980149,0,6.282242183513021e-05
