,F67,F104,F94,F116,F117,F121,F115,F70,F40,F130,F1,F71,category,1
149,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001024734971528233
150,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001024734971528233
151,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001024734971528233
152,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.001024734971528233
220,-0.30604836,-0.56395143,0.9941797,1.4555937,0.57373697,1.7287908,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,1,0.49014429908019236
312,-0.30604836,-0.32360297,0.9941797,1.4555937,0.57373697,1.7287908,4.189481,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,1,0.9778833402055045
313,-0.30604836,-0.32360297,0.9941797,1.4555937,0.57373697,1.7287908,4.189481,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,1,0.9778833402055045
314,-0.30604836,-0.32360297,0.9941797,1.4555937,0.57373697,1.7287908,4.189481,0.64405185,-0.75623864,-0.6016796,-0.62333846,-0.5205895,1,0.9778833402055045
153,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
154,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
155,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
156,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
157,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
158,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
159,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0037383053703433826
160,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0037383053703433826
161,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
162,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0037383053703433826
163,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
164,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
165,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
166,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
167,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
168,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0037383053703433826
169,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
170,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0037383053703433826
171,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
172,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
173,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
174,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
175,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,3.0193682,1.3295234,0,0.0037383053703433826
176,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
177,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003448474610343722
178,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003448474610343722
179,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0013050458829689097
180,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003448474610343722
181,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0013050458829689097
182,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003448474610343722
183,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0013050458829689097
184,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0013050458829689097
185,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0134008,0.9414501,1.9365501,1.1980149,0.09611485,0,0.003448474610343722
186,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.001302267759407928
187,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034411493730731914
188,-0.30604836,-0.56395143,0.9941797,0.78737795,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.05731553381364059
189,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.001302267759407928
190,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034411493730731914
191,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034411493730731914
192,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034411493730731914
193,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,-1.0103763,0.9414501,1.9365501,1.1980149,0.09611485,0,0.0034411493730731914
194,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
195,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
196,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
197,-0.30604836,-0.56395143,0.9941797,0.45327014,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.004578453114586016
198,-0.30604836,-0.56395143,0.9941797,0.78737795,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.024342752556682935
199,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
200,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
201,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
202,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
203,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
204,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0005348109813534362
205,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
206,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
207,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
208,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
209,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.39465702,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,1.1980149,1.3295234,0,0.0014149856559177744
210,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0004946264061338563
211,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0004946264061338563
212,-0.30604836,-0.56395143,0.9941797,0.45327014,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.00423572538459157
213,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6202095,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0009149141091933689
214,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6202095,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0009149141091933689
215,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6156727,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.000911993006237043
216,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.617185,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.0009129656832180903
217,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,-0.6186973,0.9414501,1.9365501,-0.62333846,0.09611485,0,0.000913939396649018
218,-0.30604836,-0.56395143,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.12353984,0.64405185,0.9414501,1.9365501,-0.62333846,1.3295234,0,0.0004946264061338563
221,-0.30604836,-0.56395143,0.9941797,1.4555937,0.57373697,1.7287908,-0.12353984,-2.3381531,0.9414501,1.9365501,-0.62333846,-1.1372938,0,0.7785461964657621
222,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.908362130496157e-06
223,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.4251261,-0.6159253,-0.87693924,-0.62333846,0.09611485,0,3.7864882272262965e-06
224,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.4251261,-0.6159253,-0.87693924,-0.62333846,0.09611485,0,3.7864882272262965e-06
225,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.908362130496157e-06
226,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.908362130496157e-06
227,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.908362130496157e-06
228,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.908362130496157e-06
229,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,1.908362130496157e-06
331,-0.7559623,3.293009,0.9941797,3.460241,1.9553461,-0.81379324,4.189481,-1.6757771,1.383773,-0.31800383,-0.62333846,0.09611485,1,0.9993056344538194
333,-0.7559623,3.293009,0.9941797,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9962987735677298
334,-0.7559623,3.293009,0.9941797,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9962987735677298
335,-0.7559623,3.293009,0.9941797,3.460241,0.46320823,-0.45056695,4.189481,0.64405185,1.383773,-0.31800383,-0.62333846,1.9462277,1,0.9962987735677298
230,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.6159253,-0.87693924,-0.62333846,0.40446702,0,2.225723080932544e-06
231,-0.7559623,2.9746213,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.29017964,-0.6159253,-0.87693924,-0.62333846,0.09611485,0,2.5630286764543177e-06
232,-0.7559623,-0.557266,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,0.00024318517118177092
233,-0.7559623,-0.557266,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,0.00024318517118177092
234,-0.7559623,-0.557266,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.82134205,-0.72396415,-0.6115811,3.0193682,-0.5205895,0,0.005430652390858356
235,-0.7559623,-0.557266,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,2.1877389485184912e-05
236,-0.7559623,-0.557266,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,2.1877389485184912e-05
237,-0.7559623,-0.557266,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72396415,-0.6115811,-0.62333846,0.40446702,0,2.1877389485184912e-05
238,-0.7559623,0.27811342,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.77809817,-0.7591123,-0.62333846,-0.2122373,0,9.35816952648715e-06
239,-0.7559623,0.27811342,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77809817,-0.7591123,-0.62333846,-0.2122373,0,5.780759637613385e-06
240,-0.7559623,-0.457937,0.9941797,-0.54905343,-0.10824888,-0.45056695,-0.3213848,0.64405185,-0.72862,-0.541281,-0.62333846,-0.5205895,0,1.302498448986716e-05
241,-0.7559623,-0.457937,0.9941797,0.45327014,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.72862,-0.541281,3.0193682,-0.5205895,0,0.0009303125808739532
242,-0.7559623,0.86897695,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.00017705196,-0.7325986,-0.84525466,-0.62333846,-0.8289416,0,7.916058745361679e-06
243,-0.7559623,-0.39142275,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7390402,-0.65663254,-0.62333846,-0.5205895,0,1.3656143843165743e-05
244,-0.7559623,-0.39142275,0.9941797,0.45327014,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7390402,-0.65663254,1.1980149,-0.5205895,0,0.00024699153534817395
245,-0.7559623,-0.19560872,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77828705,-0.7303982,-0.62333846,-1.1372938,0,5.619882126429956e-06
246,-0.7559623,-0.19560872,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77828705,-0.7303982,-0.62333846,-1.1372938,0,5.619882126429956e-06
247,-0.7559623,-0.19560872,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.77828705,-0.7303982,-0.62333846,-1.1372938,0,5.619882126429956e-06
248,-0.7559623,-0.53170526,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,0.000719822707225963
249,-0.7559623,-0.53170526,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,0.0023856426690079466
250,-0.7559623,-0.53170526,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,0.000719822707225963
251,-0.7559623,-0.53170526,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,0.0023856426690079466
252,-0.7559623,-0.53170526,0.9941797,-0.54905343,1.223906,1.7287908,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,0.0023856426690079466
253,-0.7559623,-0.53170526,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.810462237353781e-05
254,-0.7559623,-0.53170526,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,3.0193682,-0.2122373,0,0.00019948927576324426
255,-0.7559623,-0.53170526,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.810462237353781e-05
256,-0.7559623,-0.53170526,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.810462237353781e-05
257,-0.7559623,-0.53170526,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,8.7889295782038e-06
258,-0.7559623,-0.53170526,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,1.1980149,-0.2122373,0,2.917639051882634e-05
259,-0.7559623,-0.53170526,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,8.7889295782038e-06
260,-0.7559623,-0.53170526,0.9941797,-0.54905343,0.46320823,-1.1770196,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,8.7889295782038e-06
261,-0.7559623,-0.53170526,0.9941797,-0.54905343,-0.5315504,-0.45056695,-0.3213848,0.64405185,-0.74168414,-0.5368253,-0.62333846,-0.2122373,0,1.1183685005041355e-05
262,-0.7559623,-0.18543042,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-1.7029979,-0.7783588,-0.80663913,-0.62333846,-0.8289416,0,5.103351404041789e-05
263,-0.0061057066,1.3683861,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,4.252839218095001e-06
264,-0.0061057066,1.3683861,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,4.252839218095001e-06
265,-0.0061057066,1.3683861,0.9941797,-0.54905343,0.46320823,-0.45056695,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,4.252839218095001e-06
266,-0.0061057066,1.3683861,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.7259971,-1.2091321,-0.62333846,0.40446702,0,3.342887464995982e-06
267,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00012724402679211265
268,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,6.422044372354148e-05
269,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00012724402679211265
270,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00012724402679211265
271,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.00012724402679211265
272,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,1.7287908,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,6.422044372354148e-05
273,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.77644933720752e-06
274,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64253956,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.782685549248308e-06
275,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64253956,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.782685549248308e-06
276,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.77644933720752e-06
277,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,0.64405185,-0.74403024,-0.07739926,-0.62333846,0.09611485,0,5.77644933720752e-06
278,3.2932634,-0.4543326,0.9941797,-0.54905343,-0.5315504,-0.08734065,-0.3213848,-0.34648788,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,1.0476704533891892e-05
279,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
280,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-2.1113122,-0.74403024,-0.07739926,-0.62333846,-1.1372938,0,0.01909730428982982
281,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
282,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
283,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-2.205073,-0.74403024,-0.07739926,-0.62333846,-1.4456459,0,0.01828164330699234
284,3.2932634,-0.4543326,0.9941797,1.4555937,-0.5315504,-0.08734065,-0.3213848,-1.0134008,-0.74403024,-0.07739926,-0.62333846,-0.5205895,0,0.00044773447146025433
285,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-1.0134008,-0.74403024,-0.07739926,-0.62333846,-0.5205895,0,0.010992094442969669
286,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-2.1113122,-0.74403024,-0.07739926,-0.62333846,-1.1372938,0,0.01909730428982982
287,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
288,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
289,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-2.1113122,-0.74403024,-0.07739926,-0.62333846,-1.1372938,0,0.01909730428982982
290,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
291,3.2932634,-0.4543326,0.9941797,1.4555937,0.57373697,1.7287908,-0.3213848,-0.47049433,-0.74403024,-0.07739926,-0.62333846,-0.2122373,0,0.008363249203846977
