,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F13,F18,F14,F1,F5,F11,category,1
352,-0.3473839,-0.16295137,0.72612,-0.32537416,0.26333883,-0.40745223,-0.36182067,0.30117393,0.024615882,1.0535678,-0.3621016,-1.4033859,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,-0.6877364,-0.02358064,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.70412654,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,5.539212515679749e-06
353,-0.3473839,-0.16295137,0.72612,0.277977,0.26333883,-0.40745223,-0.36182067,-1.102705,0.024615882,1.0535678,-0.3621016,-1.292574,-0.4470895,0.9631263,1.0535676,-0.80678064,-0.09646228,0.13693362,-0.27031335,-0.09646234,-0.76613957,-0.27031335,-0.28741077,-0.6877364,-0.02358064,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.70412654,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.075915545,0,7.509111823008562e-05
354,-0.16414799,-0.16295137,1.17232,1.303674,0.26333883,-0.13187721,-0.20822293,-2.0844867,-0.8849096,1.0535678,-0.3621016,-1.4033859,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,-0.6877364,0.61722785,-0.11778059,1.2153999,-0.2482475,-0.012780831,0.17939134,-0.22678132,-0.13050789,0.28122944,-0.1892895,-0.17184673,1.3896307,-0.08385756,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,6.733375574168344e-06
355,-0.16414799,-0.16295137,0.1311867,8.242212,0.26333883,-0.13187721,-0.20822293,-2.5641334,-0.8849096,1.0535678,-0.3621016,-1.292574,0.8951104,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-1.6865133,-0.8319236,-0.7291804,-1.6865133,-0.28741077,-0.6877364,0.61722785,-0.11778059,1.2153999,-0.2482475,-0.012780831,0.17939134,-0.22678132,-0.13050789,0.28122944,-0.1892895,-0.17184673,1.3896307,-0.08385756,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.075915545,0,6.141273165391531e-07
356,-0.16414799,-0.16295137,0.72612,0.39864722,0.26333883,-0.13187721,-0.20822293,-2.3092575,0.024615882,1.0535678,-0.3621016,-1.4033859,-0.89448947,-0.6413419,1.0535676,-0.80678064,1.0067296,-0.079043716,1.7533792,1.0067296,-0.24871136,1.7533792,-0.28741077,-0.6877364,0.61722785,-0.11778059,1.2153999,-0.2482475,-0.012780831,0.17939134,-0.22678132,-0.13050789,0.28122944,-0.1892895,-0.17184673,1.3896307,-0.08385756,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0003949042017449653
357,-0.16414799,-0.16295137,-1.0586799,-0.20470393,0.26333883,-0.13187721,-0.20822293,0.7670511,0.024615882,1.0535678,-0.3621016,1.514659,0.8951104,0.9631263,1.0535676,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,-0.6877364,0.61722785,-0.11778059,1.2153999,-0.2482475,-0.012780831,0.17939134,-0.22678132,-0.13050789,0.28122944,-0.1892895,-0.17184673,1.3896307,-0.08385756,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0003611076306651511
358,-0.16414799,-0.16295137,-1.0586799,0.39864722,0.26333883,-0.13187721,-0.20822293,0.7670511,0.024615882,1.0535678,-0.3621016,1.514659,0.8951104,0.9631263,1.0535676,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,-0.6877364,0.61722785,-0.11778059,1.2153999,-0.2482475,-0.012780831,0.17939134,-0.22678132,-0.13050789,0.28122944,-0.1892895,-0.17184673,1.3896307,-0.08385756,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00024200222945222703
359,-0.16414799,-0.16295137,-1.0586799,0.036636516,0.26333883,-0.13187721,-0.20822293,0.7670511,0.024615882,1.0535678,-0.3621016,1.514659,0.8951104,0.9631263,1.0535676,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,-0.6877364,0.61722785,-0.11778059,1.2153999,-0.2482475,-0.012780831,0.17939134,-0.22678132,-0.13050789,0.28122944,-0.1892895,-0.17184673,1.3896307,-0.08385756,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.000307689205667947
360,-0.71385574,-0.16295137,1.9159868,2.1483655,0.26333883,-0.6554698,-0.5841333,-1.6922429,0.024615882,1.0535678,-0.76824164,-1.1817622,-2.2366893,-0.6413419,1.0535676,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.27653134,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4012205,-0.20393133,0.61455125,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.075915545,0,3.6957155080426445e-05
361,-0.71385574,-0.16295137,1.3210534,1.1830037,0.26333883,-0.6554698,-0.5841333,-1.853508,0.024615882,1.0535678,-0.76824164,-1.1817622,-2.2366893,-0.6413419,1.0535676,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.27653134,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4012205,-0.20393133,0.61455125,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.075915545,0,0.00010244117124204567
362,0.26340252,-0.16295137,-1.0586799,0.6399877,0.26333883,1.801499,0.7901626,0.7670511,0.024615882,1.0535678,-0.05749659,-0.6646403,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,-0.34177682,1.2243097,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,1.349056731734667e-05
363,0.26340252,-0.16295137,0.72612,-0.38570926,0.26333883,1.801499,0.7901626,0.7670511,0.024615882,1.0535678,-0.05749659,0.73897624,-0.4470895,-0.6413419,1.0535676,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.28741077,-0.34177682,3.6020465,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.005465755147350796
364,0.26340252,-0.16295137,0.72612,-0.38570926,0.26333883,1.801499,0.7901626,0.7670511,0.024615882,1.0535678,-0.05749659,0.73897624,-0.4470895,-0.6413419,1.0535676,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.28741077,-0.34177682,3.6020465,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.005465755147350796
365,0.26340252,-0.16295137,-0.4637466,-0.38570926,0.26333883,1.801499,0.7901626,0.7670511,0.024615882,1.0535678,-0.05749659,1.2560982,0.00031047114,-0.6413419,1.0535676,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.28741077,-0.34177682,3.6020465,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.013591096458293069
366,0.26340252,-0.16295137,1.17232,2.5707111,0.26333883,1.801499,0.7901626,-2.4006958,-0.8849096,1.0535678,-0.05749659,-1.292574,0.8951104,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-1.6865133,-0.8319236,-0.7291804,-1.6865133,-0.28741077,-0.34177682,3.6020465,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,7.1457944,-0.075915545,0,2.565547352246191e-06
367,0.26340252,-0.16295137,0.27992004,0.820993,0.26333883,1.801499,0.7901626,-2.1182108,-0.8849096,1.0535678,-0.05749659,-1.292574,0.8951104,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-1.6865133,-0.8319236,-0.7291804,-1.6865133,-0.28741077,-0.34177682,3.6020465,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,7.1457944,-0.075915545,0,9.082897687837356e-06
368,0.26340252,-0.16295137,0.72612,0.88132817,0.26333883,1.801499,0.7901626,-0.27172914,0.024615882,1.0535678,-0.05749659,1.1822237,0.8951104,0.9631263,1.0535676,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.28741077,-0.34177682,2.118069,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,1,0.9893137734761814
369,0.26340252,-0.16295137,-1.0586799,-0.084033705,0.26333883,1.801499,0.7901626,0.7670511,0.024615882,1.0535678,-0.05749659,1.514659,0.8951104,0.9631263,1.0535676,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,-0.34177682,3.6020465,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00018464149618844985
370,0.26340252,-0.16295137,-1.0586799,0.57965255,0.26333883,1.801499,0.7901626,0.7670511,-0.8849096,1.0535678,-0.05749659,-0.77545214,0.8951104,0.9631263,1.0535676,-0.80678064,-0.6383811,-0.35794935,-0.25211012,-0.6383811,-0.13783385,-0.25211012,-0.28741077,-0.34177682,0.4317307,-0.11778059,-0.115273215,-0.2482475,-0.012780831,0.17939134,2.2303195,-0.17129868,0.7775907,-0.2208926,-0.17184673,1.3896307,-0.12671424,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.00012385177229664218
371,-0.71385574,-0.16295137,0.72612,-0.14436881,0.26333883,-0.88173133,-0.67305833,-1.2882893,0.024615882,1.0535678,-0.76824164,-1.3295113,0.00031047114,-0.6413419,1.0535676,1.8314286,1.9260561,0.15155709,0.5683801,1.9260561,2.5601852,0.5683801,-0.28741077,0.86908174,-0.66438913,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.5781517,-0.20393133,5.462066,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,1,0.9980047408498638
372,-0.612058,-0.16295137,0.1311867,0.7606579,0.26333883,-0.6163091,-0.36990476,-2.3077383,0.024615882,1.0535678,-0.56517166,-0.036706623,0.8951104,0.9631263,1.0535676,-0.80678064,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.6475258,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.36633268,-0.20393133,0.5108345,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.000152985681754063
373,-0.612058,-0.16295137,1.3210534,0.036636516,0.26333883,-0.6163091,-0.36990476,-1.114376,0.024615882,1.0535678,-0.56517166,-0.627703,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,-0.6877364,-0.1584877,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.36633268,-0.20393133,0.5108345,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.075915545,0,4.432935249628277e-05
374,-0.612058,-0.16295137,1.3210534,0.7606579,0.26333883,-0.6163091,-0.36990476,0.11482303,0.024615882,1.0535678,-0.56517166,-0.627703,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,-0.6877364,-0.59693563,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.36633268,-0.20393133,0.5108345,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,5.869444729777039e-06
375,-0.612058,-0.16295137,1.9159868,1.9070251,0.26333883,-0.6163091,-0.36990476,-1.3293961,-0.8849096,1.0535678,-0.56517166,-0.627703,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,-0.6877364,-0.1584877,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.36633268,-0.20393133,0.5108345,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,4.7231759283001985e-06
376,3.846683,-0.16295137,1.3210534,-0.084033705,0.26333883,-0.09706773,-0.72560495,-0.3976418,0.024615882,1.0535678,0.95785356,-0.036706623,0.8951104,0.9631263,1.0535676,-0.80678064,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.17535108,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.075915545,0,0.00010928662001998884
377,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
378,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
379,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
380,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
381,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
382,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
383,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
384,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,1.8314286,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,1,0.9747358369261427
385,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
386,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
387,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
388,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
389,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
390,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
391,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
392,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
393,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.075915545,0,0.0007975479593819154
