,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F95,F109,F23,F22,F111,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F146,F7,F12,F18,F1,F5,F11,category,1
387,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
388,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
389,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
390,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
391,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
392,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
393,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
394,3.846683,-0.16295137,-1.0586799,-0.38570926,0.26333883,-0.09706773,-0.72560495,0.7670511,0.024615882,1.0535678,0.95785356,0.59122705,0.8951104,0.9631263,1.0535676,-0.80678064,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.28741077,-0.52386075,-0.09103417,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.8867029,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007906238961506421
395,-0.6527771,-0.16295137,0.1311867,-0.023698593,0.26333883,-0.87738013,-0.640722,-1.853508,-0.8849096,1.0535678,-0.8697766,-1.1817622,-2.2366893,-0.6413419,1.0535676,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.4788919,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.5681838,-0.20393133,-1.3504817,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,2.6749535,3.4471273,-0.075915545,0,0.0005776451953096379
396,0.08016659,-0.16295137,1.3210534,5.4064617,0.26333883,0.7702683,0.74974215,-2.5436964,-0.8849096,1.0535678,-0.1590316,-1.3664485,-3.1314893,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,0.54977435,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.2843394198361694e-05
397,0.08016659,-0.16295137,2.2134533,5.4064617,0.26333883,0.7702683,0.74974215,-2.4951675,-0.8849096,1.0535678,-0.1590316,-1.3664485,-3.1314893,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.751314265969373e-06
398,0.08016659,-0.16295137,-1.0586799,1.2433388,0.26333883,0.7702683,0.74974215,0.7670511,-0.8849096,1.0535678,-0.1590316,-1.3664485,-4.473689,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.007135658006627e-05
399,0.08016659,-0.16295137,-1.0586799,1.2433388,0.26333883,0.7702683,0.74974215,0.7670511,-0.8849096,1.0535678,-0.1590316,-1.3664485,-4.473689,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.007135658006627e-05
400,0.08016659,-0.16295137,-1.0586799,1.4846792,0.26333883,0.7702683,0.74974215,0.7670511,0.024615882,1.0535678,-0.1590316,1.514659,0.8951104,0.9631263,1.0535676,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0006086682213490642
401,0.08016659,-0.16295137,1.9159868,1.1226686,0.26333883,0.7702683,0.74974215,-0.6133257,0.024615882,1.0535678,-0.1590316,-1.4033859,-1.7892894,-0.6413419,1.0535676,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.004758880249244356
402,0.08016659,-0.16295137,1.61852,2.6310463,0.26333883,0.7702683,0.74974215,-1.5263875,-0.8849096,1.0535678,-0.1590316,-1.1448249,-1.7892894,-2.24581,1.0535676,0.512324,2.4367933,-0.27844933,-0.25211012,2.4367933,-0.13783385,-0.25211012,-0.28741077,0.09067267,1.8313915,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.6024161736198719
403,0.08016659,-0.16295137,-1.0586799,-0.023698593,0.26333883,0.7702683,0.74974215,0.7670511,0.024615882,1.0535678,-0.1590316,-1.2186995,-1.7892894,0.9631263,1.0535676,1.8314286,2.3200536,-0.26269794,1.7533792,2.3200536,-0.24871136,1.7533792,-0.28741077,0.09067267,-0.66438913,-0.11778059,2.888838,-0.2482475,-0.012780831,0.17939134,0.8372978,0.2855583,0.8351373,0.17098561,-0.17184673,1.3896307,0.30185267,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9998974067124158
404,-0.6527771,-0.16295137,0.72612,0.21764186,0.26333883,-0.8251659,-0.6164697,-2.4164429,0.024615882,1.0535678,-0.76824164,0.22185442,0.44771042,-2.24581,1.0535676,0.512324,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.28741077,0.86908174,-0.44516516,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.56569177,-0.20393133,-1.3383999,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.06388073507920147
405,-0.6527771,-0.16295137,-1.0586799,0.21764186,0.26333883,-0.8251659,-0.6164697,0.7670511,0.024615882,1.0535678,-0.76824164,1.514659,-0.4470895,-0.6413419,1.0535676,0.512324,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,0.86908174,-0.44516516,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.56569177,-0.20393133,-1.3383999,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.4789559674005504
406,0.0394475,-0.16295137,-0.16627996,-0.38570926,0.26333883,0.056674104,0.5759341,0.18470454,-0.8849096,1.0535678,-0.46363667,-0.44301668,0.44771042,0.9631263,1.0535676,1.1718763,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,-0.28741077,1.1804453,0.48232085,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.8745751363811602
407,0.0394475,-0.16295137,0.4286534,0.21764186,0.26333883,0.056674104,0.5759341,-1.784546,-0.8849096,1.0535678,-0.46363667,-0.627703,-0.89448947,-0.6413419,1.0535676,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.28741077,1.1804453,-0.27653134,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,0.0009029111423503629
408,0.0394475,-0.16295137,-1.0586799,-0.38570926,0.26333883,0.056674104,0.5759341,0.7670511,0.024615882,1.0535678,-0.46363667,-1.4033859,-4.026289,-2.24581,1.0535676,1.8314286,2.8453827,-0.43900594,-0.40364048,2.8453827,-0.6922213,-0.40364048,-0.28741077,1.1804453,0.48232085,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999462318752523
409,0.0394475,-0.16295137,-1.0586799,-0.38570926,0.26333883,0.056674104,0.5759341,0.7670511,0.024615882,1.0535678,-0.46363667,-1.4033859,-4.026289,-2.24581,1.0535676,0.512324,2.8453827,-0.43900594,-0.40364048,2.8453827,-0.6922213,-0.40364048,-0.28741077,1.1804453,0.48232085,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.988326749092424
410,0.0394475,-0.16295137,-1.0586799,-0.38570926,0.26333883,0.056674104,0.5759341,0.7670511,0.024615882,1.0535678,-0.46363667,-0.73851484,0.8951104,0.9631263,1.0535676,0.512324,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,-0.28741077,1.1804453,0.31368703,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.2716371,-0.20393133,0.91902655,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.321021830852403
411,-0.36774346,-0.16295137,-1.0586799,-0.023698593,0.26333883,-0.66707295,-0.2769377,0.7670511,0.024615882,1.0535678,-0.6667066,1.514659,0.8951104,0.9631263,1.0535676,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.36084825,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.4934241,-0.20393133,-0.65704465,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0005115280715927515
412,-0.5509794,-0.16295137,-1.0586799,0.036636516,0.26333883,-0.5597437,-0.5517969,0.7670511,0.024615882,1.0535678,-0.8697766,-0.88626397,0.8951104,0.9631263,1.0535676,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.28741077,-0.6877364,-0.44516516,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.294065,-0.20393133,0.58989054,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.814894281857629e-05
413,-0.69349617,-0.16295137,0.72612,-0.20470393,0.26333883,-0.7642493,-0.6366799,-1.9505658,0.024615882,1.0535678,-0.8697766,-1.4033859,-0.89448947,-0.6413419,1.0535676,1.8314286,1.0067296,-0.079043716,1.7533792,1.0067296,-0.24871136,1.7533792,-0.28741077,2.4259,-0.5126187,-0.11778059,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.5382799,-0.20393133,0.027057907,-0.2588163,-0.17184673,1.3896307,-0.14385693,0.91910887,-0.623822,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,1,0.999881149385095
414,-0.59169847,-0.17734277,-0.4637466,-0.38570926,-0.12256412,-0.6728745,-0.49925026,0.7670511,0.024615882,-1.062283,-0.8697766,-1.1817622,-0.89448947,-2.24581,-1.062283,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.9700941,2.4259,-0.59693563,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5681838,-0.20393133,0.78708005,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9956926245925185
415,-0.75457484,-0.17734277,0.72612,0.15730675,-0.12256412,-0.8672274,-0.7134788,-1.9380423,0.024615882,-1.062283,-0.8697766,1.1822237,0.8951104,0.9631263,-1.062283,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,0.9700941,2.4259,-0.5800722,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5706758,-0.20393133,-0.4838807,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9999660923356701
416,-0.59169847,-0.17734277,-1.0586799,-0.20470393,-0.12256412,-0.8193643,-0.60434353,0.7670511,0.024615882,-1.062283,-0.8697766,1.514659,0.8951104,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,0.9700941,-0.6877364,-0.5294821,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5482479,-0.20393133,-0.22416057,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00015041082751517562
417,-0.4695412,-0.17734277,-0.16627996,-0.38570926,-0.12256412,-0.78165406,-0.55988103,0.18470454,-0.8849096,-1.062283,-0.6667066,-0.44301668,0.44771042,0.9631263,-1.062283,-0.1472283,-0.43792647,-0.30126533,1.7533792,-0.4379264,-0.24871136,1.7533792,0.9700941,-0.6877364,-0.6306624,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0005968654665113269
418,-0.4695412,-0.17734277,0.72612,-0.14436881,-0.12256412,-0.78165406,-0.55988103,-0.52024114,0.024615882,-1.062283,-0.6667066,-0.627703,-0.89448947,-0.6413419,-1.062283,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.9700941,-0.6877364,-0.6306624,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,5.168469,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,1.2960768753931157e-06
419,-0.4695412,-0.17734277,1.3210534,-0.023698593,-0.12256412,-0.78165406,-0.55988103,-1.9505658,0.9341414,-1.062283,-0.6667066,-0.627703,-0.89448947,-0.6413419,-1.062283,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,0.9700941,-0.6877364,-0.6306624,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.92178396851518e-06
420,-0.5713389,-0.17734277,-0.4637466,-0.38570926,-0.12256412,-0.72218794,-0.43053547,0.7670511,0.024615882,-1.062283,-0.8697766,-1.1817622,-0.89448947,-2.24581,-1.062283,0.512324,2.8453827,-0.43900594,-0.88383424,2.8453827,-0.58134377,-0.88383424,0.9700941,2.4259,-0.61379904,-0.31039685,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57316774,-0.20393133,-1.4482765,-0.2588163,-0.17184673,-0.8760126,-0.14385693,0.0782294,-0.6315842,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9972508365470117
421,-0.6527771,-0.7242161,0.1311867,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,0.024615882,-1.0281564,-0.6667066,1.4038471,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.970666206357845e-05
422,-0.6527771,-0.7242161,0.1311867,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,0.024615882,-1.0281564,-0.6667066,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.276838300267536e-05
423,-0.6527771,-0.7242161,0.1311867,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,0.024615882,-1.0281564,-0.6667066,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5294821,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.276838300267536e-05
424,-0.59169847,-0.7242161,-0.017546622,-0.38570926,-0.61137456,-0.8222651,-0.53967077,0.7670511,0.024615882,-1.0281564,-0.8697766,-1.292574,0.44771042,0.9631263,-1.0281564,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.9299314,-0.6877364,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-0.77341807,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0007916842186316244
425,-0.388103,-0.7242161,-0.4637466,-0.38570926,-0.61137456,-0.9049376,-0.4507457,0.7670511,0.024615882,-1.0281564,-0.8697766,-1.2556367,0.00031047114,-0.6413419,-1.0281564,0.512324,-0.21903916,0.09939911,-0.88383424,-0.21903922,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.5126187,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5681838,-0.20393133,-0.2971833,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.002301482416468516
426,-0.63241756,-0.7242161,0.1311867,-0.38570926,-0.61137456,-0.8759297,-0.7741095,-0.3976418,0.024615882,-1.0281564,-0.6667066,1.4038471,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.4957553,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.5095329,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.091291627127159e-05
427,-0.63241756,-0.7242161,0.1311867,-0.38570926,-0.61137456,-0.8759297,-0.7741095,-0.3976418,0.024615882,-1.0281564,-0.6667066,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.4957553,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.5095329,-0.2588163,-0.17184673,-0.41730893,-0.14385693,-0.64883345,0.4271848,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.343042112165348e-05
428,-0.32702434,-0.63375586,0.8748534,-0.38570926,-0.66282827,-0.6366146,-0.49116617,0.7670511,0.024615882,-0.78927,-0.8697766,0.73897624,-0.4470895,-0.6413419,-0.7892699,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.3271215,-0.36424655,1.3155437,-0.27180094,-0.36229923,-0.01221066,-0.5432639,-0.187615,-0.6454902,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.064941004,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.0045915082247436475
446,-0.36774346,-0.26643243,0.5773867,-0.38570926,-0.4827402,-0.68302727,-0.74985725,0.7670511,0.024615882,-0.516257,-0.8697766,0.73897624,0.8951104,0.9631263,-0.51625687,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.7371752,2.4259,-0.34398487,-0.30625457,0.16367367,-0.14932314,-0.35616732,-0.021169094,-0.510868,-0.13050789,-0.69300133,-0.13872457,-0.17184673,-0.18866277,-0.15242827,-0.55220795,-0.064941004,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.4182177850043766
478,0.0394475,-0.4459823,-1.0586799,0.3383121,-0.86864316,-0.4205058,-0.21630701,0.7670511,0.024615882,-0.8233966,-0.6667066,-1.1448249,0.44771042,0.9631263,-0.82339656,1.8314286,2.4367933,-0.27844933,-0.25211012,2.4367933,-0.13783385,-0.25211012,-0.6132605,0.35014236,-0.24280462,-0.37874454,0.018944442,-0.30006504,-0.36536518,-0.27236816,-0.43860033,-0.187615,-0.5326069,-0.23985444,-0.17184673,-0.50657976,-0.13528559,-0.658911,-0.064941004,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,1,0.9994364995370287
