,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
188,-0.30666482,-0.6515738,1.2231042,-1.0586799,-0.6439539,-0.023698593,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,1.1822237,0.8951104,0.9631263,0.0980223,0.7547835,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.7136683,-0.5045813,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.949301828109849
189,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0017846037122259773
190,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.002127867117317072
191,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.004026692636865692
192,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0017846037122259773
193,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.29682362,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.0022192979863790356
194,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.004026692636865692
195,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.00479914204026317
196,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.00479914204026317
197,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.002127867117317072
198,-0.30666482,-0.6515738,1.2231042,1.3210534,-0.6439539,-0.38570926,-0.6371014,0.47583818,0.10705673,0.7670511,-0.28275108,0.024615882,0.09802227,0.75478345,0.29572892,0.8951104,0.9631263,0.0980223,0.7547835,0.512324,-0.6787025,-0.31323794,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7136683,-0.5045813,0.46545744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.573147,-0.20393133,0.5710276,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.002127867117317072
199,-0.5509794,-0.6515738,-0.4892179,-1.0586799,-0.6439539,-0.26503903,-0.6371014,-0.66997373,-0.5922174,0.7670511,0.06383305,0.024615882,0.09802227,-0.8697766,1.514659,0.8951104,0.9631263,0.0980223,-0.86977667,1.8314286,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.7136683,2.4259,-0.259668,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.35636473,-0.20393133,1.1780846,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9982419246041344
200,-0.04199069,-0.6515738,-0.4892179,0.27992004,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.292574,-0.4470895,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,6.895692,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.007931154127149585
201,-0.04199069,-0.6515738,-0.4892179,0.4286534,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.292574,-0.4470895,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,6.895692,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0033854912773943198
202,-0.04199069,-0.6515738,-0.4892179,0.1311867,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.292574,-0.4470895,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.075915545,0,0.00035545089131410514
203,-0.04199069,-0.6515738,-0.4892179,0.72612,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007784380047621683
204,-0.04199069,-0.6515738,-0.4892179,0.72612,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007784380047621683
205,-0.04199069,-0.6515738,-0.4892179,0.1311867,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009129203530190571
206,-0.04199069,-0.6515738,-0.4892179,0.72612,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0007784380047621683
207,-0.04199069,-0.6515738,-0.4892179,0.1311867,-0.6439539,-0.38570926,-0.6371014,0.6324808,0.69719553,0.7670511,-0.28275108,0.024615882,0.09802227,0.14557344,-1.1448249,0.8951104,0.9631263,0.0980223,0.14557344,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,0.7352715,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0009129203530190571
208,-0.04199069,-0.6515738,-0.4892179,2.51092,-0.6439539,0.51931745,-0.6371014,0.6324808,0.69719553,-0.118771784,-0.28275108,0.024615882,0.09802227,0.14557344,-0.627703,-0.89448947,-0.6413419,0.0980223,0.14557344,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.7136683,-0.6877364,-0.4114384,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.2043327,-0.20393133,0.3433879,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.829975855301606e-07
209,-0.69349617,-0.6515738,-0.4892179,-1.0586799,-0.6439539,-0.084033705,-0.6371014,-0.6119579,-0.53967077,0.7670511,-0.28275108,0.024615882,0.09802227,-0.6667066,1.514659,0.8951104,0.9631263,0.0980223,-0.6667066,-0.80678064,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.39457503,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-1.1800616,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00023792669395893907
210,-0.69349617,-0.6515738,-0.4892179,1.3210534,-0.6439539,0.51931745,-0.6371014,-0.6119579,-0.53967077,0.43428168,1.6581202,0.024615882,0.09802227,-0.6667066,-0.88626397,0.8951104,0.9631263,0.0980223,-0.6667066,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.39457503,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-1.1800616,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.3387729788359146e-05
211,-0.36774346,-0.6515738,-0.4892179,0.72612,-0.6439539,3.4757378,-0.6371014,0.13644582,-0.39819908,-2.4695692,-0.28275108,-0.8849096,0.09802227,-0.05749659,-1.2556367,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.342097056540474e-06
212,-0.36774346,-0.6515738,-0.4892179,0.72612,-0.6439539,3.4757378,-0.6371014,0.13644582,-0.39819908,-2.4396858,-0.28275108,-0.8849096,0.09802227,-0.05749659,-1.2556367,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,7.257522831584648e-06
213,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,0.57965255,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,0.5542898,0.44771042,0.9631263,0.0980223,-0.057496585,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00021087083656349078
214,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,0.39864722,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.4959298971670585e-05
215,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,0.036636516,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.7463849647357637e-05
216,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,-0.20470393,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.936239345121703e-05
217,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,-0.084033705,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.8388636289965365e-05
218,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,0.21764186,-0.6371014,0.13644582,-0.39819908,0.7670511,-0.28275108,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.6163136299777353e-05
219,-0.36774346,-0.6515738,-0.4892179,-1.0586799,-0.6439539,0.15730675,-0.6371014,0.13644582,-0.39819908,0.7670511,1.9353875,0.024615882,0.09802227,-0.05749659,-0.88626397,0.8951104,0.9631263,0.0980223,-0.057496585,-0.80678064,-0.60209197,-0.34375387,-0.25211012,-0.60209197,-0.13783385,-0.25211012,-0.7136683,-0.6877364,-0.27653134,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5033921,-0.20393133,-0.36177886,-0.2588163,-0.6891755,-0.17184673,-0.8710727,-0.14385693,-0.7349045,-0.6292712,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.3640273262397861e-05
220,-0.5102602,-0.87840974,-0.4892179,1.3210534,-1.086703,0.51931745,-1.0230044,-0.37409315,-0.123339936,-1.0236642,-0.28275108,0.024615882,-0.99402976,-0.05749659,-0.036706623,0.8951104,0.9631263,-0.99402976,-0.057496585,1.8314286,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.8385465,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.5825474309623926
