,F65,F64,F34,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F13,F18,F14,F1,F5,F9,F19,F11,category,1
220,-0.5102602,-0.87840974,1.3210534,0.51931745,-1.0230044,-0.37409315,-0.123339936,-1.0236642,-0.28275108,0.024615882,-0.99402976,-0.05749659,-0.036706623,0.8951104,0.9631263,-0.99402976,-0.057496585,1.8314286,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.5729816722705621
221,-0.5102602,-0.87840974,0.4286534,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.292574,-0.4470895,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.075915545,0,0.0013497273334005554
222,-0.5102602,-0.87840974,0.1311867,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.292574,-0.4470895,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.075915545,0,0.0012675721843704143
223,-0.5102602,-0.87840974,0.72612,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.0026859332866122528
224,-0.5102602,-0.87840974,0.72612,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.0026859332866122528
225,-0.5102602,-0.87840974,0.72612,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.24280462,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.0029357874349655467
226,-0.5102602,-0.87840974,0.1311867,-0.38570926,-1.0230044,-0.37409315,-0.123339936,0.7670511,-0.28275108,0.024615882,-0.99402976,-0.05749659,-1.1448249,0.8951104,0.9631263,-0.99402976,-0.057496585,0.512324,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.43733227,-0.34177682,-0.057307404,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4012205,-0.20393133,-0.8069317,-0.2588163,-0.17184673,-0.89365506,-0.14385693,-0.9055341,-0.59696394,0.30563956,1.3213943,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.0031490495532642887
227,-0.73421526,-0.8701861,0.1311867,-0.38570926,-1.0230044,-0.9165408,-0.76198334,-0.10646862,-0.28275108,0.024615882,-1.1305362,-0.76824164,-1.4033859,-0.89448947,-0.6413419,-1.1305362,-0.7682417,1.8314286,1.0067296,-0.079043716,1.7533792,1.0067296,-0.24871136,1.7533792,1.7301041,2.4259,-0.59693563,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.3051744,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.999825571691216
228,-0.73421526,-0.8701861,-0.4637466,-0.38570926,-1.0230044,-0.9165408,-0.76198334,0.7670511,-0.28275108,0.024615882,-1.1305362,-0.76824164,-1.2556367,0.8951104,0.9631263,-1.1305362,-0.7682417,0.512324,0.39384526,-0.11903952,1.7533792,0.39384523,-0.24871136,1.7533792,1.7301041,2.4259,-0.59693563,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.3051744,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,2.9896376,-0.2857285,-0.18578252,7.116821,10.096987,11.9624405,13.3837595,-0.32707766,-0.25154018,-0.13851993,-0.026352312,6.359044,1,0.8876796953769862
229,-0.63241756,-0.8701861,0.72612,-0.26503903,-1.0230044,-0.6888288,-0.6003015,-1.5623348,-0.28275108,0.024615882,-1.1305362,-0.6667066,-1.0340132,0.8951104,0.9631263,-1.1305362,-0.6667066,-0.80678064,0.7002874,-0.043886103,-0.25211012,0.7002874,-0.13783385,-0.25211012,1.7301041,0.35014236,-0.4788919,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.520836,-0.20393133,-0.074709475,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.008405230223725706
230,-0.63241756,-0.8701861,2.51092,0.57965255,-1.0230044,-0.6888288,-0.6003015,-0.8077449,-0.28275108,0.024615882,-1.1305362,-0.6667066,1.1822237,0.8951104,0.9631263,-1.1305362,-0.6667066,0.512324,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,1.7301041,0.35014236,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.520836,-0.20393133,-0.074709475,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.7679355729682672
231,-0.63241756,-0.8701861,-1.0586799,0.57965255,-1.0230044,-0.6888288,-0.6003015,0.7670511,-0.28275108,0.024615882,-1.1305362,-0.6667066,1.514659,0.8951104,0.9631263,-1.1305362,-0.6667066,0.512324,-0.28713745,-0.23385027,-0.25211012,-0.28713742,-0.13783385,-0.25211012,1.7301041,0.35014236,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.520836,-0.20393133,-0.074709475,-0.2588163,-0.17184673,-0.8933022,-0.14385693,-1.012539,-0.7914006,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.2939300156931656
232,0.10052614,-0.8496269,0.1311867,1.1226686,-0.81718946,0.7195045,0.5557239,-2.611521,-0.28275108,0.024615882,-0.9257765,0.14557344,-0.036706623,0.8951104,0.9631263,-0.9257764,0.14557344,1.8314286,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.5268957,-0.40467855,-0.09103417,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.4229899143099733
233,0.10052614,-0.8496269,0.72612,0.21764186,-0.81718946,0.7195045,0.5557239,-1.2711616,-0.28275108,0.024615882,-0.9257765,0.14557344,-1.292574,-0.4470895,-0.6413419,-0.9257764,0.14557344,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.5268957,-0.40467855,-0.09103417,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,-0.2857285,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,1.2171079983972652e-06
234,0.10052614,-0.8496269,0.72612,0.21764186,-0.81718946,0.7195045,0.5557239,-1.2711616,-0.28275108,0.024615882,-0.9257765,0.14557344,-1.292574,-0.4470895,-0.6413419,-0.9257764,0.14557344,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.5268957,-0.40467855,-0.09103417,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,-0.2857285,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,1.2171079983972652e-06
235,0.10052614,-0.8496269,0.72612,0.21764186,-0.81718946,0.7195045,0.5557239,-1.2711616,-0.28275108,0.024615882,-0.9257765,0.14557344,-1.292574,-0.4470895,-0.6413419,-0.9257764,0.14557344,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.5268957,-0.40467855,-0.09103417,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,-0.2857285,5.168469,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,1.2171079983972652e-06
236,0.10052614,-0.8496269,0.27992004,-0.38570926,-0.81718946,0.7195045,0.5557239,0.7670511,-0.28275108,0.024615882,-0.9257765,0.14557344,0.73897624,-0.4470895,-0.6413419,-0.9257764,0.14557344,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.5268957,-0.40467855,-0.09103417,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.003763838583126515
237,0.10052614,-0.8496269,-1.0586799,-0.38570926,-0.81718946,0.7195045,0.5557239,0.7670511,-0.28275108,0.024615882,-0.9257765,0.14557344,0.48041534,0.00031047114,-0.6413419,-0.9257764,0.14557344,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.5268957,-0.40467855,-0.4114384,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.565671,-0.20393133,2.1099434,-0.2588163,-0.17184673,-0.8456676,-0.14385693,-0.69383776,-0.28159708,0.30669984,1.3244992,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,3.222788246514963e-05
238,-0.59169847,-0.0053312266,0.1311867,-0.14436881,-0.5084671,-0.6148587,-0.5679651,-1.3105093,-0.28275108,0.024615882,-0.8233966,-0.76824164,1.1822237,0.00031047114,-0.6413419,-0.82339656,-0.7682417,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,2.4259,-0.4957553,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-0.17994535,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9999438376292912
239,-0.59169847,-0.0053312266,0.1311867,-0.14436881,-0.5084671,-0.6148587,-0.5679651,-0.9799883,-0.07480061,0.024615882,-0.8233966,-0.76824164,1.1822237,0.8951104,0.9631263,-0.82339656,-0.7682417,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,2.4259,-0.4957553,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-0.17994535,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9999583360859092
240,-0.67313665,-0.0053312266,0.72612,0.7606579,-0.5084671,-0.7511958,-0.5962594,-0.48723355,-0.28275108,0.024615882,-0.8233966,-0.56517166,1.1822237,0.00031047114,-0.6413419,-0.82339656,-0.5651716,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,2.4259,-0.44516516,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.5130229,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.999917335881023
241,-0.67313665,-0.0053312266,0.72612,0.7606579,-0.5084671,-0.7511958,-0.5962594,-1.3831512,-0.28275108,0.024615882,-0.8233966,-0.56517166,1.1822237,0.00031047114,-0.6413419,-0.82339656,-0.5651716,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,2.4259,-0.44516516,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.5130229,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9999419544223573
242,-0.67313665,-0.0053312266,0.72612,0.7606579,-0.5084671,-0.7511958,-0.5962594,0.40868402,-0.28275108,0.024615882,-0.8233966,-0.56517166,1.1822237,0.00031047114,-0.6413419,-0.82339656,-0.5651716,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,2.4259,-0.44516516,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.5130229,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9998822772495278
243,-0.67313665,-0.0053312266,0.1311867,0.7606579,-0.5084671,-0.7511958,-0.5962594,-2.1894772,-0.28275108,0.024615882,-0.8233966,-0.56517166,1.1822237,0.00031047114,-0.6413419,-0.82339656,-0.5651716,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,2.4259,-0.44516516,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.5130229,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9999640010398543
244,-0.5306198,-0.0053312266,0.72612,-0.084033705,-0.5084671,-0.48432314,-0.5275446,-1.0827553,-0.28275108,0.024615882,-0.8233966,-0.46363667,-1.3295113,0.8951104,0.9631263,-0.82339656,-0.4636366,1.8314286,2.8453827,-0.43900594,0.5683801,2.8453827,2.5601852,0.5683801,2.2367778,1.1804453,-0.34398487,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.33642882,-0.20393133,0.6703177,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9999543969809677
245,-0.5306198,-0.0053312266,0.1311867,0.6399877,-0.5084671,-0.48432314,-0.5275446,-2.6143153,-0.28275108,0.024615882,-0.8233966,-0.46363667,-1.2186995,-1.7892894,0.9631263,-0.82339656,-0.4636366,1.8314286,2.3200536,-0.26269794,1.7533792,2.3200536,-0.24871136,1.7533792,2.2367778,1.1804453,-0.34398487,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.33642882,-0.20393133,0.6703177,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.9998871834686528
246,-0.5306198,-0.0053312266,-1.0586799,0.6399877,-0.5084671,-0.48432314,-0.5275446,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.46363667,-1.2186995,-1.7892894,0.9631263,-0.82339656,-0.4636366,1.8314286,2.3200536,-0.26269794,1.7533792,2.3200536,-0.24871136,1.7533792,2.2367778,1.1804453,-0.37771162,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.33642882,-0.20393133,0.6703177,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.999693639183832
247,-0.5306198,-0.0053312266,-1.0586799,-0.38570926,-0.5084671,-0.48432314,-0.5275446,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.46363667,-0.73851484,0.8951104,0.9631263,-0.82339656,-0.4636366,-0.80678064,-0.464193,-0.29269874,-0.25211012,-0.464193,-0.13783385,-0.25211012,2.2367778,1.1804453,-0.66438913,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.33642882,-0.20393133,0.6703177,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.001660957203785932
248,-0.18450753,-0.0053312266,0.72612,-0.20470393,-0.5084671,-0.28271827,0.3697898,-1.1546923,0.54905087,0.024615882,-0.8233966,-0.8697766,1.1822237,0.00031047114,-0.6413419,-0.82339656,-0.86977667,-0.80678064,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,2.2367778,-0.6877364,0.09446303,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.042353444,-0.20393133,-0.087670065,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.016749496920264974
249,-0.5102602,-0.0053312266,0.1311867,-0.38570926,-0.5084671,-0.6511186,-0.41840932,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.8697766,-1.1817622,0.8951104,0.9631263,-0.82339656,-0.86977667,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,2.2367778,2.4259,-0.46202853,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.4884401,-0.20393133,-1.2549614,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,1,0.7776349890058399
250,-0.75457484,-0.0053312266,-0.4637466,-0.38570926,-0.5084671,-0.91799116,-0.70135266,0.7670511,-0.28275108,0.024615882,-0.8233966,-0.8697766,-1.1817622,0.8951104,0.9631263,-0.82339656,-0.86977667,0.512324,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,2.2367778,-0.6877364,-0.6475258,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5607078,-0.20393133,-1.5202154,-0.2588163,-0.17184673,-0.07222262,-0.14385693,-0.37583047,-0.69625705,7.729325,-4.8682127,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.02073209482683798
251,-0.20486708,-0.50834507,0.1311867,-0.38570926,-0.4055596,-0.5756981,0.038341943,-1.678804,-0.28275108,-0.8849096,-0.038484234,-0.46363667,-1.2556367,0.8951104,-0.6413419,-0.03848425,-0.4636366,-0.80678064,-0.21903916,3.0606272,-1.6865133,-0.21903922,-0.7291804,-1.6865133,-0.21100289,-0.6877364,-0.1584877,-0.37874454,-0.4870455,-0.31890777,-0.35310137,-0.61120784,-0.4660122,-0.20393133,-0.6223379,-0.2588163,-0.17184673,0.30356154,-0.14385693,-0.08477692,0.058074366,-0.3453842,-0.58501077,2.9896376,4.501885,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.00035546890393942907
252,-0.20486708,-0.50834507,0.1311867,-0.38570926,-0.4055596,-0.5756981,0.038341943,-1.678804,-0.14411744,-0.8849096,-0.038484234,-0.46363667,-1.2556367,0.8951104,-0.6413419,-0.03848425,-0.4636366,-0.80678064,-0.21903916,3.0606272,-1.6865133,-0.21903922,-0.7291804,-1.6865133,-0.21100289,-0.6877364,-0.1584877,-0.37874454,-0.4870455,-0.31890777,-0.35310137,-0.61120784,-0.4660122,-0.20393133,-0.6223379,-0.2588163,-0.17184673,0.30356154,-0.14385693,-0.08477692,0.058074366,-0.3453842,-0.58501077,2.9896376,4.501885,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.00035118197225038095
253,-0.20486708,-0.50834507,-1.0586799,-0.38570926,-0.4055596,-0.5756981,0.038341943,0.7670511,-0.28275108,0.024615882,-0.038484234,-0.46363667,-0.2583302,-1.3418894,0.9631263,-0.03848425,-0.4636366,-0.80678064,-0.72049004,0.05460617,-1.6958528,-0.72049004,-0.7291804,-1.6958528,-0.21100289,-0.6877364,-0.17535108,-0.37874454,-0.4870455,-0.31890777,-0.35310137,-0.61120784,-0.4660122,-0.20393133,-0.6223379,-0.2588163,-0.17184673,0.30356154,-0.14385693,-0.08477692,0.058074366,-0.3453842,-0.58501077,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.000173151503972561
254,-0.20486708,-0.50834507,-1.0586799,-0.38570926,-0.4055596,-0.5756981,0.038341943,0.7670511,-0.14411744,0.024615882,-0.038484234,-0.46363667,-0.2583302,-1.3418894,0.9631263,-0.03848425,-0.4636366,-0.80678064,-0.72049004,0.05460617,-1.6958528,-0.72049004,-0.7291804,-1.6958528,-0.21100289,-0.6877364,-0.17535108,-0.37874454,-0.4870455,-0.31890777,-0.35310137,-0.61120784,-0.4660122,-0.20393133,-0.6223379,-0.2588163,-0.17184673,0.30356154,-0.14385693,-0.08477692,0.058074366,-0.3453842,-0.58501077,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.075915545,0,0.00017106293192462363
