,F64,F69,F102,F103,F108,F94,F109,F22,F111,F116,F117,F110,F114,F115,F61,F40,F45,F127,F131,F38,F39,F1,category,1
208,-0.6515738,0.51931745,0.6324808,0.69719553,0.024615882,0.09802227,-0.627703,-0.6413419,0.0980223,-0.80678064,-0.8319236,-0.8319236,-0.7136683,-0.6877364,-0.4114384,-0.4870455,-0.37762898,0.2043327,0.3433879,-0.2588163,-0.14385693,-0.32707766,0,2.0183596283417868e-05
209,-0.6515738,-0.084033705,-0.6119579,-0.53967077,0.024615882,0.09802227,1.514659,0.9631263,0.0980223,-0.80678064,-0.28713745,-0.28713742,-0.7136683,-0.6877364,-0.39457503,-0.4870455,-0.37762898,-0.55572385,-1.1800616,-0.2588163,-0.14385693,-0.32707766,0,0.000602939288580093
210,-0.6515738,0.51931745,-0.6119579,-0.53967077,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.39457503,-0.4870455,-0.37762898,-0.55572385,-1.1800616,-0.2588163,-0.14385693,-0.32707766,0,6.688064347773111e-05
211,-0.6515738,3.4757378,0.13644582,-0.39819908,-0.8849096,0.09802227,-1.2556367,0.9631263,0.0980223,-0.80678064,-0.8319236,-0.8319236,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,9.7155891072268e-06
212,-0.6515738,3.4757378,0.13644582,-0.39819908,-0.8849096,0.09802227,-1.2556367,0.9631263,0.0980223,-0.80678064,-0.8319236,-0.8319236,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,9.7155891072268e-06
213,-0.6515738,0.57965255,0.13644582,-0.39819908,0.024615882,0.09802227,0.5542898,0.9631263,0.0980223,-0.80678064,0.70585907,0.7058591,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,0.0009953735891772904
214,-0.6515738,0.39864722,0.13644582,-0.39819908,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,3.835346403355815e-05
215,-0.6515738,0.036636516,0.13644582,-0.39819908,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,4.5484471573009476e-05
216,-0.6515738,-0.20470393,0.13644582,-0.39819908,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,5.096067915154826e-05
217,-0.6515738,-0.084033705,0.13644582,-0.39819908,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,4.814478084784992e-05
218,-0.6515738,0.21764186,0.13644582,-0.39819908,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,4.176706342132734e-05
219,-0.6515738,0.15730675,0.13644582,-0.39819908,0.024615882,0.09802227,-0.88626397,0.9631263,0.0980223,-0.80678064,-0.60209197,-0.60209197,-0.7136683,-0.6877364,-0.27653134,-0.4870455,-0.37762898,-0.5033921,-0.36177886,-0.2588163,-0.14385693,-0.32707766,0,4.29711550546071e-05
220,-0.87840974,0.51931745,-0.37409315,-0.123339936,0.024615882,-0.99402976,-0.036706623,0.9631263,-0.99402976,1.8314286,-0.6433438,-0.6433438,-0.43733227,-0.34177682,-0.057307404,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,1,0.5990390824683227
221,-0.87840974,-0.38570926,-0.37409315,-0.123339936,0.024615882,-0.99402976,-1.292574,0.9631263,-0.99402976,0.512324,-0.8319236,-0.8319236,-0.43733227,-0.34177682,-0.057307404,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,0,0.0059874214487479855
222,-0.87840974,-0.38570926,-0.37409315,-0.123339936,0.024615882,-0.99402976,-1.292574,0.9631263,-0.99402976,0.512324,-0.8319236,-0.8319236,-0.43733227,-0.34177682,-0.057307404,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,0,0.0059874214487479855
223,-0.87840974,-0.38570926,-0.37409315,-0.123339936,0.024615882,-0.99402976,-1.1448249,0.9631263,-0.99402976,0.512324,-0.8319236,-0.8319236,-0.43733227,-0.34177682,-0.057307404,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,0,0.006482016725954475
224,-0.87840974,-0.38570926,-0.37409315,-0.123339936,0.024615882,-0.99402976,-1.1448249,0.9631263,-0.99402976,0.512324,-0.8319236,-0.8319236,-0.43733227,-0.34177682,-0.057307404,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,0,0.006482016725954475
225,-0.87840974,-0.38570926,-0.37409315,-0.123339936,0.024615882,-0.99402976,-1.1448249,0.9631263,-0.99402976,0.512324,-0.8319236,-0.8319236,-0.43733227,-0.34177682,-0.24280462,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,0,0.006950782041251422
226,-0.87840974,-0.38570926,-0.37409315,-0.123339936,0.024615882,-0.99402976,-1.1448249,0.9631263,-0.99402976,0.512324,-0.8319236,-0.8319236,-0.43733227,-0.34177682,-0.057307404,-0.4870455,-0.37762898,-0.4012205,-0.8069317,-0.2588163,-0.14385693,-0.32707766,0,0.006482016725954475
227,-0.8701861,-0.38570926,-0.9165408,-0.76198334,0.024615882,-1.1305362,-1.4033859,-0.6413419,-1.1305362,1.8314286,1.0067296,1.0067296,1.7301041,2.4259,-0.59693563,-0.4870455,-0.37762898,-0.57565975,-1.3051744,-0.2588163,-0.14385693,-0.32707766,1,0.9998267311163089
228,-0.8701861,-0.38570926,-0.9165408,-0.76198334,0.024615882,-1.1305362,-1.2556367,0.9631263,-1.1305362,0.512324,0.39384526,0.39384523,1.7301041,2.4259,-0.59693563,-0.4870455,-0.37762898,-0.57565975,-1.3051744,-0.2588163,-0.14385693,-0.32707766,1,0.9592847972621309
229,-0.8701861,-0.26503903,-0.6888288,-0.6003015,0.024615882,-1.1305362,-1.0340132,0.9631263,-1.1305362,-0.80678064,0.7002874,0.7002874,1.7301041,0.35014236,-0.4788919,-0.4870455,-0.37762898,-0.520836,-0.074709475,-0.2588163,-0.14385693,-0.32707766,0,0.006339225672320776
230,-0.8701861,0.57965255,-0.6888288,-0.6003015,0.024615882,-1.1305362,1.1822237,0.9631263,-1.1305362,0.512324,0.9045822,0.9045822,1.7301041,0.35014236,-0.46202853,-0.4870455,-0.37762898,-0.520836,-0.074709475,-0.2588163,-0.14385693,-0.32707766,1,0.7370890534958944
231,-0.8701861,0.57965255,-0.6888288,-0.6003015,0.024615882,-1.1305362,1.514659,0.9631263,-1.1305362,0.512324,-0.28713745,-0.28713742,1.7301041,0.35014236,-0.46202853,-0.4870455,-0.37762898,-0.520836,-0.074709475,-0.2588163,-0.14385693,-0.32707766,0,0.2450200400003574
232,-0.8496269,1.1226686,0.7195045,0.5557239,0.024615882,-0.9257765,-0.036706623,0.9631263,-0.9257764,1.8314286,-0.6433438,-0.6433438,-0.5268957,-0.40467855,-0.09103417,-0.4870455,-0.37762898,0.565671,2.1099434,-0.2588163,-0.14385693,-0.32707766,1,0.24640507318567426
233,-0.8496269,0.21764186,0.7195045,0.5557239,0.024615882,-0.9257765,-1.292574,-0.6413419,-0.9257764,-0.80678064,-0.8319236,-0.8319236,-0.5268957,-0.40467855,-0.09103417,-0.4870455,-0.37762898,0.565671,2.1099434,-0.2588163,-0.14385693,-0.32707766,0,5.9345320183716564e-06
234,-0.8496269,0.21764186,0.7195045,0.5557239,0.024615882,-0.9257765,-1.292574,-0.6413419,-0.9257764,-0.80678064,-0.8319236,-0.8319236,-0.5268957,-0.40467855,-0.09103417,-0.4870455,-0.37762898,0.565671,2.1099434,-0.2588163,-0.14385693,-0.32707766,0,5.9345320183716564e-06
235,-0.8496269,0.21764186,0.7195045,0.5557239,0.024615882,-0.9257765,-1.292574,-0.6413419,-0.9257764,-0.80678064,-0.8319236,-0.8319236,-0.5268957,-0.40467855,-0.09103417,-0.4870455,-0.37762898,0.565671,2.1099434,-0.2588163,-0.14385693,-0.32707766,0,5.9345320183716564e-06
236,-0.8496269,-0.38570926,0.7195045,0.5557239,0.024615882,-0.9257765,0.73897624,-0.6413419,-0.9257764,0.512324,-0.52548134,-0.52548134,-0.5268957,-0.40467855,-0.09103417,-0.4870455,-0.37762898,0.565671,2.1099434,-0.2588163,-0.14385693,-0.32707766,0,0.005707377759870647
237,-0.8496269,-0.38570926,0.7195045,0.5557239,0.024615882,-0.9257765,0.48041534,-0.6413419,-0.9257764,-0.80678064,-0.41562474,-0.4156247,-0.5268957,-0.40467855,-0.4114384,-0.4870455,-0.37762898,0.565671,2.1099434,-0.2588163,-0.14385693,-0.32707766,0,5.2499905916179576e-05
238,-0.0053312266,-0.14436881,-0.6148587,-0.5679651,0.024615882,-0.8233966,1.1822237,-0.6413419,-0.82339656,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.4957553,-0.4870455,-0.37762898,-0.5706758,-0.17994535,-0.2588163,-0.14385693,-0.32707766,1,0.9998967265006982
239,-0.0053312266,-0.14436881,-0.6148587,-0.5679651,0.024615882,-0.8233966,1.1822237,0.9631263,-0.82339656,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.4957553,-0.4870455,-0.37762898,-0.5706758,-0.17994535,-0.2588163,-0.14385693,-0.32707766,1,0.9999381016352356
240,-0.0053312266,0.7606579,-0.7511958,-0.5962594,0.024615882,-0.8233966,1.1822237,-0.6413419,-0.82339656,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.44516516,-0.4870455,-0.37762898,-0.5706758,-1.5130229,-0.2588163,-0.14385693,-0.32707766,1,0.9999127541194038
241,-0.0053312266,0.7606579,-0.7511958,-0.5962594,0.024615882,-0.8233966,1.1822237,-0.6413419,-0.82339656,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.44516516,-0.4870455,-0.37762898,-0.5706758,-1.5130229,-0.2588163,-0.14385693,-0.32707766,1,0.9999127541194038
242,-0.0053312266,0.7606579,-0.7511958,-0.5962594,0.024615882,-0.8233966,1.1822237,-0.6413419,-0.82339656,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.44516516,-0.4870455,-0.37762898,-0.5706758,-1.5130229,-0.2588163,-0.14385693,-0.32707766,1,0.9999127541194038
243,-0.0053312266,0.7606579,-0.7511958,-0.5962594,0.024615882,-0.8233966,1.1822237,-0.6413419,-0.82339656,1.8314286,0.9045822,0.9045822,2.2367778,2.4259,-0.44516516,-0.4870455,-0.37762898,-0.5706758,-1.5130229,-0.2588163,-0.14385693,-0.32707766,1,0.9999127541194038
244,-0.0053312266,-0.084033705,-0.48432314,-0.5275446,0.024615882,-0.8233966,-1.3295113,0.9631263,-0.82339656,1.8314286,2.8453827,2.8453827,2.2367778,1.1804453,-0.34398487,-0.4870455,-0.37762898,-0.33642882,0.6703177,-0.2588163,-0.14385693,-0.32707766,1,0.9999363343296759
245,-0.0053312266,0.6399877,-0.48432314,-0.5275446,0.024615882,-0.8233966,-1.2186995,0.9631263,-0.82339656,1.8314286,2.3200536,2.3200536,2.2367778,1.1804453,-0.34398487,-0.4870455,-0.37762898,-0.33642882,0.6703177,-0.2588163,-0.14385693,-0.32707766,1,0.9997638749015058
246,-0.0053312266,0.6399877,-0.48432314,-0.5275446,0.024615882,-0.8233966,-1.2186995,0.9631263,-0.82339656,1.8314286,2.3200536,2.3200536,2.2367778,1.1804453,-0.37771162,-0.4870455,-0.37762898,-0.33642882,0.6703177,-0.2588163,-0.14385693,-0.32707766,1,0.9997668728665049
247,-0.0053312266,-0.38570926,-0.48432314,-0.5275446,0.024615882,-0.8233966,-0.73851484,0.9631263,-0.82339656,-0.80678064,-0.464193,-0.464193,2.2367778,1.1804453,-0.66438913,-0.4870455,-0.37762898,-0.33642882,0.6703177,-0.2588163,-0.14385693,-0.32707766,0,0.0024112998513182685
248,-0.0053312266,-0.20470393,-0.28271827,0.3697898,0.024615882,-0.8233966,1.1822237,-0.6413419,-0.82339656,-0.80678064,0.9045822,0.9045822,2.2367778,-0.6877364,0.09446303,-0.4870455,-0.37762898,0.042353444,-0.087670065,-0.2588163,-0.14385693,2.6749535,0,0.01383655774462173
249,-0.0053312266,-0.38570926,-0.6511186,-0.41840932,0.024615882,-0.8233966,-1.1817622,0.9631263,-0.82339656,0.512324,-0.3722603,-0.37226027,2.2367778,2.4259,-0.46202853,-0.4870455,-0.37762898,-0.4884401,-1.2549614,-0.2588163,-0.14385693,-0.32707766,1,0.8436771317719459
250,-0.0053312266,-0.38570926,-0.91799116,-0.70135266,0.024615882,-0.8233966,-1.1817622,0.9631263,-0.82339656,0.512324,-0.3722603,-0.37226027,2.2367778,-0.6877364,-0.6475258,-0.4870455,-0.37762898,-0.5607078,-1.5202154,-0.2588163,-0.14385693,-0.32707766,0,0.03583992163740266
251,-0.50834507,-0.38570926,-0.5756981,0.038341943,-0.8849096,-0.038484234,-1.2556367,-0.6413419,-0.03848425,-0.80678064,-0.21903916,-0.21903922,-0.21100289,-0.6877364,-0.1584877,-0.4870455,-0.35310137,-0.4660122,-0.6223379,-0.2588163,-0.14385693,-0.32707766,0,0.00022172353772154492
252,-0.50834507,-0.38570926,-0.5756981,0.038341943,-0.8849096,-0.038484234,-1.2556367,-0.6413419,-0.03848425,-0.80678064,-0.21903916,-0.21903922,-0.21100289,-0.6877364,-0.1584877,-0.4870455,-0.35310137,-0.4660122,-0.6223379,-0.2588163,-0.14385693,-0.32707766,0,0.00022172353772154492
253,-0.50834507,-0.38570926,-0.5756981,0.038341943,0.024615882,-0.038484234,-0.2583302,0.9631263,-0.03848425,-0.80678064,-0.72049004,-0.72049004,-0.21100289,-0.6877364,-0.17535108,-0.4870455,-0.35310137,-0.4660122,-0.6223379,-0.2588163,-0.14385693,-0.32707766,0,0.00011552462273954515
254,-0.50834507,-0.38570926,-0.5756981,0.038341943,0.024615882,-0.038484234,-0.2583302,0.9631263,-0.03848425,-0.80678064,-0.72049004,-0.72049004,-0.21100289,-0.6877364,-0.17535108,-0.4870455,-0.35310137,-0.4660122,-0.6223379,-0.2588163,-0.14385693,-0.32707766,0,0.00011552462273954515
255,-0.50834507,-0.38570926,-0.7627989,-0.40628317,0.9341414,-0.038484234,1.4038471,-0.6413419,-0.03848425,-0.80678064,-0.407619,-0.407619,-0.21100289,-0.6877364,-0.61379904,-0.4870455,-0.35310137,-0.43610835,-0.29226717,-0.2588163,-0.14385693,-0.32707766,0,0.00013688420008731316
256,-0.50834507,-0.38570926,-0.48577356,0.15151924,0.024615882,-0.038484234,0.73897624,-0.6413419,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,-0.6877364,-0.057307404,-0.4870455,-0.35310137,-0.41118845,-0.52097267,-0.2588163,-0.14385693,-0.32707766,0,0.021403954685881108
257,-0.50834507,-0.38570926,-0.48577356,0.15151924,0.024615882,-0.038484234,0.73897624,-0.6413419,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,-0.6877364,-0.6306624,-0.4870455,-0.35310137,-0.41118845,-0.52097267,-0.2588163,-0.14385693,-0.32707766,0,0.02646090642241816
258,-0.50834507,0.277977,-0.48577356,0.15151924,0.024615882,-0.038484234,1.1822237,-0.6413419,-0.03848425,-0.80678064,0.9045822,0.9045822,-0.21100289,-0.6877364,-0.040444024,-0.4870455,-0.35310137,-0.41118845,-0.52097267,-0.2588163,-0.14385693,-0.32707766,0,0.0024969329235117956
259,-0.50834507,-0.38570926,-0.5104303,0.32936934,0.024615882,-0.038484234,0.73897624,-0.6413419,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,-0.6877364,-0.040444024,-0.4870455,-0.35310137,-0.3812846,-0.36584058,-0.2588163,-0.14385693,2.6749535,0,0.0716064626178637
260,-0.50834507,-0.38570926,-0.5104303,0.32936934,0.024615882,-0.038484234,0.73897624,-0.6413419,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,-0.6877364,-0.040444024,-0.4870455,-0.35310137,-0.3812846,-0.36584058,-0.2588163,-0.14385693,2.6749535,0,0.0716064626178637
261,-0.50834507,-0.38570926,-0.5104303,0.32936934,0.024615882,-0.038484234,0.73897624,0.9631263,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,-0.6877364,-0.040444024,-0.4870455,-0.35310137,-0.3812846,-0.36584058,-0.2588163,-0.14385693,-0.32707766,0,0.03614821653447944
262,-0.50834507,-0.14436881,-0.5104303,0.32936934,0.024615882,-0.038484234,-0.2583302,0.9631263,-0.03848425,-0.80678064,-0.72049004,-0.72049004,-0.21100289,-0.6877364,-0.040444024,-0.4870455,-0.35310137,-0.3812846,-0.36584058,-0.2588163,-0.14385693,-0.32707766,0,0.0001000525185952512
263,-0.50834507,-0.32537416,-0.5104303,0.32936934,0.024615882,-0.038484234,-0.2583302,0.9631263,-0.03848425,-0.80678064,-0.72049004,-0.72049004,-0.21100289,-0.6877364,-0.040444024,-0.4870455,-0.35310137,-0.3812846,-0.36584058,-0.2588163,-0.14385693,-0.32707766,0,0.0001089569616893142
264,-0.50834507,-0.023698593,0.89210147,3.0537088,0.024615882,-0.038484234,0.22185442,-2.24581,-0.03848425,-0.80678064,-0.35227492,-0.3522749,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.0005529052065138301
265,-0.50834507,-0.38570926,0.89210147,3.0537088,0.024615882,-0.038484234,0.73897624,-0.6413419,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.12068895302692252
266,-0.50834507,-0.38570926,0.89210147,3.0537088,-0.8849096,-0.038484234,-0.44301668,0.9631263,-0.03848425,1.1718763,-0.43792647,-0.4379264,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,1,0.7739803391979063
267,-0.50834507,-0.38570926,0.89210147,3.0537088,-0.8849096,-0.038484234,-0.44301668,0.9631263,-0.03848425,-0.1472283,-0.43792647,-0.4379264,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.025076361789394225
268,-0.50834507,-0.38570926,0.89210147,3.0537088,-0.8849096,-0.038484234,-0.44301668,0.9631263,-0.03848425,-0.1472283,-0.43792647,-0.4379264,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.025076361789394225
269,-0.50834507,-0.084033705,0.89210147,3.0537088,0.024615882,-0.038484234,-0.81238943,0.9631263,-0.03848425,-0.80678064,-0.6276288,-0.6276288,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.0005277783446447452
270,-0.50834507,0.57965255,0.89210147,3.0537088,0.024615882,-0.038484234,-0.81238943,0.9631263,-0.03848425,-0.80678064,-0.6276288,-0.6276288,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.0003861298861100958
271,-0.50834507,-0.084033705,0.89210147,3.0537088,0.024615882,-0.038484234,0.59122705,0.9631263,-0.03848425,-0.80678064,-0.109595545,-0.109595545,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,0,0.0031034490260516403
272,-0.50834507,-0.20470393,0.89210147,3.0537088,-0.8849096,-0.038484234,1.1822237,0.9631263,-0.03848425,1.8314286,0.9045822,0.9045822,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,1,0.9991767344396267
273,-0.50834507,-0.26503903,0.89210147,3.0537088,-0.8849096,-0.038484234,1.1822237,0.9631263,-0.03848425,1.8314286,0.9045822,0.9045822,-0.21100289,0.444495,0.8027251,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,1,0.9991997856017437
274,-0.50834507,1.6656846,0.89210147,3.0537088,0.024615882,-0.038484234,-1.0709504,-0.6413419,-0.03848425,1.8314286,2.5110824,2.5110822,-0.21100289,0.444495,0.51604754,-0.4870455,-0.35310137,0.06976532,0.95194924,-0.2588163,-0.14385693,-0.32707766,1,0.9991082631214274
275,-0.50834507,-0.38570926,-0.63806504,-0.19609678,0.024615882,-0.038484234,0.73897624,-0.6413419,-0.03848425,0.512324,-0.52548134,-0.52548134,-0.21100289,-0.6877364,-0.42830178,-0.4870455,-0.35310137,-0.55572385,0.13234982,-0.2588163,-0.14385693,2.6749535,0,0.05374546443257093
276,-0.50834507,-0.26503903,0.5411059,0.92759216,0.024615882,-0.038484234,0.22185442,-2.24581,-0.03848425,-0.80678064,-0.35227492,-0.3522749,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,0,0.00043297208194456154
277,-0.50834507,-0.26503903,0.5411059,0.92759216,0.024615882,-0.038484234,0.9236627,-0.6413419,-0.03848425,-0.80678064,-0.37933204,-0.37933204,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,0,0.0010006178656908518
278,-0.50834507,2.7517166,0.5411059,0.92759216,0.024615882,-0.038484234,0.59122705,0.9631263,-0.03848425,-0.80678064,-0.109595545,-0.109595545,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,0,0.00057171453445719
279,-0.50834507,-0.32537416,0.5411059,0.92759216,0.024615882,-0.038484234,0.59122705,0.9631263,-0.03848425,1.8314286,-0.109595545,-0.109595545,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,1,0.9773779862910643
280,-0.50834507,2.7517166,0.5411059,0.92759216,0.024615882,-0.038484234,1.1822237,-0.6413419,-0.03848425,-0.80678064,0.9045822,0.9045822,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,0,0.0034332347806863422
281,-0.50834507,0.51931745,0.5411059,0.92759216,0.024615882,-0.038484234,1.1822237,0.9631263,-0.03848425,-0.80678064,0.9045822,0.9045822,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,0,0.01618643131074798
282,-0.50834507,-0.26503903,0.5411059,0.92759216,0.024615882,-0.038484234,1.514659,0.9631263,-0.03848425,-0.80678064,-0.28713745,-0.28713742,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,0,0.0027483047244593116
283,-0.50834507,-0.32537416,0.5411059,0.92759216,0.024615882,-0.038484234,1.514659,0.9631263,-0.03848425,1.8314286,-0.28713745,-0.28713742,-0.21100289,0.09067267,0.8027251,1.021003,-0.35310137,-0.029914219,-0.1706008,-0.20825136,-0.07528622,-0.32707766,1,0.9804898888550609
284,-0.7735581,-0.32537416,-0.83821946,-0.67305833,0.024615882,-1.1987895,-1.292574,0.9631263,-1.1987896,-0.80678064,-0.09646228,-0.09646234,-0.9299314,-0.6877364,-0.46202853,-0.4870455,-0.37456304,-0.54575586,-0.41697136,-0.2588163,-0.14385693,-0.32707766,0,5.7698314845045585e-05
287,-0.88320684,-0.38570926,0.44537988,2.0634074,0.024615882,-0.34562388,-1.4033859,-2.24581,-0.34562385,1.8314286,2.8453827,2.8453827,1.1284294,0.86908174,-0.14162432,-0.4870455,-0.37762898,0.08720925,1.0447546,-0.2588163,-0.14385693,-0.32707766,1,0.9999052094768867
288,-0.88320684,-0.38570926,0.44537988,2.0634074,0.024615882,-0.34562388,1.1822237,0.9631263,-0.34562385,1.8314286,0.9045822,0.9045822,1.1284294,0.86908174,0.12818979,-0.4870455,-0.37762898,0.08720925,1.0447546,-0.2588163,-0.14385693,-0.32707766,1,0.9995816595121468
289,-0.88320684,-0.38570926,0.44537988,2.0634074,0.024615882,-0.34562388,-1.3295113,-0.6413419,-0.34562385,1.8314286,1.9260561,1.9260561,1.1284294,0.86908174,-0.040444024,-0.4870455,-0.37762898,0.08720925,1.0447546,-0.2588163,-0.14385693,-0.32707766,1,0.9996562489802654
296,-0.88320684,-0.14436881,0.9704228,1.4045538,0.024615882,-0.34562388,0.22185442,-2.24581,-0.34562385,1.8314286,-0.35227492,-0.3522749,1.1284294,0.24635449,-0.61379904,-0.4870455,-0.37762898,0.90208954,0.44693008,-0.2588163,-0.14385693,-0.32707766,1,0.9455343420205291
285,-0.7735581,-0.20470393,-0.60615635,-0.30523202,0.9341414,-1.1987895,-0.81238943,-0.6413419,-1.1987896,-0.80678064,-0.6276288,-0.6276288,-0.9299314,-0.6877364,-0.259668,-0.4870455,-0.37456304,-0.44109234,-0.031918347,-0.2588163,-0.14385693,-0.32707766,0,3.912342925600651e-06
286,-0.7735581,-0.20470393,-0.60615635,-0.30523202,0.9341414,-1.1987895,-0.81238943,-0.6413419,-1.1987896,-0.80678064,-0.6276288,-0.6276288,-0.9299314,-0.6877364,-0.259668,-0.4870455,-0.37456304,-0.44109234,-0.031918347,-0.2588163,-0.14385693,-0.32707766,0,3.912342925600651e-06
290,-0.88320684,-0.38570926,0.44537988,2.0634074,-0.8849096,-0.34562388,0.22185442,-2.24581,-0.34562385,-0.80678064,-0.35227492,-0.3522749,1.1284294,0.86908174,0.12818979,-0.4870455,-0.37762898,0.08720925,1.0447546,-0.2588163,-0.14385693,-0.32707766,0,0.001359284639603596
291,-0.88320684,-0.38570926,0.44537988,2.0634074,-0.8849096,-0.34562388,-1.2556367,0.9631263,-0.34562385,-0.80678064,-0.8319236,-0.8319236,1.1284294,0.86908174,0.12818979,-0.4870455,-0.37762898,0.08720925,1.0447546,-0.2588163,-0.14385693,-0.32707766,0,0.0013030654007395817
292,-0.88320684,-0.38570926,0.44537988,2.0634074,-0.8849096,-0.34562388,-0.77545214,-0.6413419,-0.34562385,-0.80678064,-0.4448387,-0.44483873,1.1284294,0.86908174,0.12818979,-0.4870455,-0.37762898,0.08720925,1.0447546,-0.2588163,-0.14385693,-0.32707766,0,0.001558940254048711
