,F64,F69,F68,F102,F103,F105,F108,F94,F109,F23,F22,F111,F116,F117,F120,F110,F121,F114,F115,F61,F40,F42,F45,F46,F127,F35,F131,F38,F134,F39,F7,F12,F18,F1,F5,category,1
413,-0.16295137,-0.20470393,0.26333883,-0.7642493,-0.6366799,-1.9505658,0.024615882,1.0535678,-1.4033859,-0.89448947,-0.6413419,1.0535676,1.8314286,1.0067296,1.7533792,1.0067296,-0.24871136,-0.28741077,2.4259,-0.5126187,-0.4870455,-0.2482475,-0.012780831,0.17939134,-0.5382799,-0.20393133,0.027057907,-0.2588163,1.3896307,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,1,0.9996746370653515
414,-0.17734277,-0.38570926,-0.12256412,-0.6728745,-0.49925026,0.7670511,0.024615882,-1.062283,-1.1817622,-0.89448947,-2.24581,-1.062283,0.512324,2.8453827,-0.88383424,2.8453827,-0.58134377,0.9700941,2.4259,-0.59693563,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5681838,-0.20393133,0.78708005,-0.2588163,-0.8760126,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,1,0.9949972761980228
415,-0.17734277,0.15730675,-0.12256412,-0.8672274,-0.7134788,-1.9380423,0.024615882,-1.062283,1.1822237,0.8951104,0.9631263,-1.062283,1.8314286,0.9045822,-0.25211012,0.9045822,-0.13783385,0.9700941,2.4259,-0.5800722,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5706758,-0.20393133,-0.4838807,-0.2588163,-0.8760126,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,1,0.9999692904746905
416,-0.17734277,-0.20470393,-0.12256412,-0.8193643,-0.60434353,0.7670511,0.024615882,-1.062283,1.514659,0.8951104,0.9631263,-1.062283,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,0.9700941,-0.6877364,-0.5294821,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.5482479,-0.20393133,-0.22416057,-0.2588163,-0.8760126,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.00017504327417226868
417,-0.17734277,-0.38570926,-0.12256412,-0.78165406,-0.55988103,0.18470454,-0.8849096,-1.062283,-0.44301668,0.44771042,0.9631263,-1.062283,-0.1472283,-0.43792647,1.7533792,-0.4379264,-0.24871136,0.9700941,-0.6877364,-0.6306624,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.8760126,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.0009306193705766819
418,-0.17734277,-0.14436881,-0.12256412,-0.78165406,-0.55988103,-0.52024114,0.024615882,-1.062283,-0.627703,-0.89448947,-0.6413419,-1.062283,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,0.9700941,-0.6877364,-0.6306624,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.8760126,-0.14385693,5.168469,-0.07990816,-0.08359497,-0.32707766,3.4471273,0,8.925313569332736e-07
419,-0.17734277,-0.023698593,-0.12256412,-0.78165406,-0.55988103,-1.9505658,0.9341414,-1.062283,-0.627703,-0.89448947,-0.6413419,-1.062283,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,0.9700941,-0.6877364,-0.6306624,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57565975,-0.20393133,-1.2750721,-0.2588163,-0.8760126,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,6.033021387599865e-06
420,-0.17734277,-0.38570926,-0.12256412,-0.72218794,-0.43053547,0.7670511,0.024615882,-1.062283,-1.1817622,-0.89448947,-2.24581,-1.062283,0.512324,2.8453827,-0.88383424,2.8453827,-0.58134377,0.9700941,2.4259,-0.61379904,-0.4870455,-0.27651164,-0.27951854,-0.4728572,-0.57316774,-0.20393133,-1.4482765,-0.2588163,-0.8760126,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,1,0.9965917912940012
421,-0.7242161,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,0.024615882,-1.0281564,1.4038471,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.9299314,-0.6877364,-0.5294821,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.4761751989881024e-05
422,-0.7242161,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,0.024615882,-1.0281564,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.5294821,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,2.374644077767915e-05
423,-0.7242161,-0.38570926,-0.61137456,-0.89478487,-0.62455374,-0.3976418,0.024615882,-1.0281564,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.5294821,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.20393133,-1.0613357,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,2.374644077767915e-05
424,-0.7242161,-0.38570926,-0.61137456,-0.8222651,-0.53967077,0.7670511,0.024615882,-1.0281564,-1.292574,0.44771042,0.9631263,-1.0281564,0.512324,-0.8319236,1.7533792,-0.8319236,-0.24871136,-0.9299314,-0.6877364,-0.46202853,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.55572385,-0.20393133,-0.77341807,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.0008438474318852573
425,-0.7242161,-0.38570926,-0.61137456,-0.9049376,-0.4507457,0.7670511,0.024615882,-1.0281564,-1.2556367,0.00031047114,-0.6413419,-1.0281564,0.512324,-0.21903916,-0.88383424,-0.21903922,-0.58134377,-0.9299314,-0.6877364,-0.5126187,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5681838,-0.20393133,-0.2971833,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.0016500487662566834
426,-0.7242161,-0.38570926,-0.61137456,-0.8759297,-0.7741095,-0.3976418,0.024615882,-1.0281564,1.4038471,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.9299314,-0.6877364,-0.4957553,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.5095329,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.486169614740806e-05
427,-0.7242161,-0.38570926,-0.61137456,-0.8759297,-0.7741095,-0.3976418,0.024615882,-1.0281564,0.48041534,0.00031047114,-0.6413419,-1.0281564,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.4957553,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.57565975,-0.20393133,-1.5095329,-0.2588163,-0.41730893,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,2.3799463009872955e-05
428,-0.63375586,-0.38570926,-0.66282827,-0.6366146,-0.49116617,0.7670511,0.024615882,-0.78927,0.73897624,-0.4470895,-0.6413419,-0.7892699,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.9299314,-0.6877364,-0.3271215,1.3155437,-0.27180094,-0.36229923,-0.01221066,-0.5432639,-0.187615,-0.6454902,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.00469623086937073
446,-0.26643243,-0.38570926,-0.4827402,-0.68302727,-0.74985725,0.7670511,0.024615882,-0.516257,0.73897624,0.8951104,0.9631263,-0.51625687,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.7371752,2.4259,-0.34398487,0.16367367,-0.14932314,-0.35616732,-0.021169094,-0.510868,-0.13050789,-0.69300133,-0.13872457,-0.18866277,-0.15242827,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,1,0.466128912481274
478,-0.4459823,0.3383121,-0.86864316,-0.4205058,-0.21630701,0.7670511,0.024615882,-0.8233966,-1.1448249,0.44771042,0.9631263,-0.82339656,1.8314286,2.4367933,-0.25211012,2.4367933,-0.13783385,-0.6132605,0.35014236,-0.24280462,0.018944442,-0.30006504,-0.36536518,-0.27236816,-0.43860033,-0.187615,-0.5326069,-0.23985444,-0.50657976,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,1,0.9993861184414358
480,-0.2088668,-0.38570926,-0.6885551,-0.3523372,-0.42245138,-0.10646862,0.024615882,-0.17499074,-1.2186995,-0.89448947,-2.24581,-0.1749907,1.8314286,2.8453827,0.5683801,2.8453827,2.5601852,0.4135209,1.3880211,-0.07417078,0.047054995,-0.23882614,-0.35003543,0.2423083,-0.26665312,-0.17945684,-0.52804184,-0.23353381,-0.11703444,-0.12671424,-0.18578252,-0.07990816,-0.08359497,2.6749535,3.4471273,1,0.9999697207272527
481,-0.2088668,-0.38570926,-0.6885551,-0.3523372,-0.42245138,-0.10646862,0.024615882,-0.17499074,-1.2186995,-0.89448947,-2.24581,-0.1749907,1.8314286,2.8453827,0.5683801,2.8453827,2.5601852,0.4135209,1.3880211,-0.07417078,0.047054995,-0.23882614,-0.35003543,0.2423083,-0.26665312,-0.17945684,-0.52804184,-0.23353381,-0.11703444,-0.12671424,-0.18578252,-0.07990816,-0.08359497,2.6749535,3.4471273,1,0.9999697207272527
429,-0.63375586,-0.26503903,-0.66282827,-0.80486035,-0.6164697,-0.10646862,0.024615882,-0.78927,0.59122705,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.27180094,-0.36229923,-0.01221066,-0.55572385,-0.20393133,-1.1178666,-0.2588163,-0.40390065,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.00017524702100222842
430,-0.63375586,0.09697163,-0.66282827,-0.3827955,0.20406584,0.7670511,0.024615882,-0.78927,1.514659,-0.4470895,-0.6413419,-0.7892699,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.9299314,-0.6877364,-0.19221446,0.8084323,-0.27180094,-0.36229923,-0.01221066,-0.45355228,-0.11419157,-0.35426506,-0.13872457,-0.40390065,-0.11814291,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.00012946524408384859
431,-0.63375586,0.277977,-0.66282827,-0.3827955,0.20406584,0.7670511,0.024615882,-0.78927,1.514659,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.9299314,-0.6877364,-0.19221446,0.8084323,-0.27180094,-0.36229923,-0.01221066,-0.45355228,-0.11419157,-0.35426506,-0.13872457,-0.40390065,-0.11814291,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.00020204764887143628
432,-0.63375586,-0.38570926,-0.66282827,-0.3827955,0.20406584,0.7670511,0.024615882,-0.78927,1.2560982,0.00031047114,-0.6413419,-0.7892699,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.9299314,-0.6877364,-0.19221446,0.8084323,-0.27180094,-0.36229923,-0.01221066,-0.45355228,-0.11419157,-0.35426506,-0.13872457,-0.40390065,-0.11814291,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.019988551952647426
433,-0.63375586,0.57965255,-0.66282827,-0.6163091,-0.69326854,-2.6195176,0.024615882,-0.78927,-0.44301668,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.4566914580908816e-05
434,-0.63375586,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.3976418,0.024615882,-0.78927,1.4038471,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,7.225704856634518e-05
435,-0.63375586,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.3976418,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,3.690354516233121e-05
436,-0.63375586,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.3976418,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,3.690354516233121e-05
437,-0.63375586,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.10646862,0.024615882,-0.78927,-1.292574,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.88383424,-0.8319236,-0.58134377,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.289837504446057e-06
438,-0.63375586,-0.20470393,-0.66282827,-0.6163091,-0.69326854,-0.8967958,0.024615882,-0.78927,-1.292574,-0.4470895,0.9631263,-0.7892699,-0.80678064,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.1237422382576816e-05
439,-0.63375586,-0.38570926,-0.66282827,-0.6163091,-0.69326854,0.7670511,0.024615882,-0.78927,0.29572892,0.8951104,0.9631263,-0.7892699,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.007848655961166854
440,-0.63375586,-0.38570926,-0.66282827,-0.6163091,-0.69326854,0.7670511,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.40390065,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,2.7697873019589986e-05
441,-0.63375586,-0.38570926,-0.66282827,-0.8266163,-0.7983618,-1.3293961,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.27180094,-0.36229923,-0.01221066,-0.55323184,-0.20393133,-0.42061627,-0.2588163,-0.40390065,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,5.4311820434279496e-05
442,-0.63375586,-0.38570926,-0.66282827,-0.8266163,-0.7983618,-0.6305803,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.27180094,-0.36229923,-0.01221066,-0.55323184,-0.20393133,-0.42061627,-0.2588163,-0.40390065,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.5721732881057394e-05
443,-0.26643243,-0.38570926,-0.4827402,-0.8150132,-0.77006745,-0.3976418,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.7371752,-0.6877364,-0.4114384,0.7146807,-0.14932314,-0.35616732,-0.021169094,-0.5607078,-0.17945684,-1.1579927,-0.2272132,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.00017262440808062313
444,-0.26643243,-0.38570926,-0.4827402,-0.8150132,-0.77006745,-0.3976418,2.7531924,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.7371752,-0.6877364,-0.4114384,0.7146807,-0.14932314,-0.35616732,-0.021169094,-0.5607078,-0.17945684,-1.1579927,-0.2272132,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,1.8383309481263506e-05
445,-0.26643243,-0.38570926,-0.4827402,-0.68737847,-0.7094368,0.7670511,0.024615882,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.7371752,-0.6877364,-0.42830178,0.12922433,-0.14932314,-0.35616732,-0.021169094,-0.52581996,-0.17945684,-0.8820762,-0.2272132,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,5.3368775625508435e-05
447,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.014816944180051752
448,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.014816944180051752
449,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.014816944180051752
450,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.014816944180051752
451,-0.26643243,0.3383121,-0.4827402,-0.1333276,-0.119297884,-0.37854865,0.024615882,-0.516257,-1.292574,-0.4470895,0.9631263,-0.51625687,-0.80678064,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.477449763386777e-05
452,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,-0.8849096,-0.516257,-0.44301668,0.8951104,0.9631263,-0.51625687,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,8.251590602074029e-05
453,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,-1.2556367,0.8951104,0.9631263,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,9.753497923253823e-06
454,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,-1.2556367,0.8951104,0.9631263,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,9.753497923253823e-06
455,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,8.663075250802485e-05
456,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,8.663075250802485e-05
457,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.424487902835724e-05
458,-0.26643243,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,4.424487902835724e-05
459,-0.26643243,-0.38570926,-0.4827402,-0.8324179,-0.7579413,-0.3976418,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.7371752,-0.6877364,-0.5632089,-0.4870455,-0.14932314,-0.35616732,-0.021169094,-0.57565975,-0.20393133,1.2790042,-0.2588163,-0.18866277,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,6.530030086938134e-05
460,-0.26643243,-0.38570926,-0.4827402,-0.8324179,-0.7134788,0.7670511,0.024615882,-0.516257,0.29572892,0.8951104,0.9631263,-0.51625687,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,-0.7371752,-0.6877364,-0.5632089,-0.4870455,-0.14932314,-0.35616732,-0.021169094,-0.56569177,-0.20393133,-1.3793982,-0.2588163,-0.18866277,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.016585027224976866
461,-0.26643243,-0.38570926,-0.4827402,-0.52058303,-0.640722,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.7371752,-0.6877364,-0.4957553,-0.08022509,-0.14932314,-0.35616732,-0.021169094,-0.4685042,-0.12234973,-0.13753566,-0.13872457,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.014710445985951427
462,-0.26643243,-0.38570926,-0.4827402,-0.7439438,-0.7377311,0.7670511,0.024615882,-0.516257,0.73897624,-0.4470895,-0.6413419,-0.51625687,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.7371752,-0.6877364,-0.39457503,-0.3883411,-0.14932314,-0.35616732,-0.021169094,-0.5582158,-0.17945684,-0.6011657,-0.2272132,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,0,0.002759371924121012
463,-0.26643243,-0.38570926,-0.4827402,-0.7439438,-0.7377311,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.7371752,-0.6877364,-0.5294821,-0.3883411,-0.14932314,-0.35616732,-0.021169094,-0.5582158,-0.17945684,-0.6011657,-0.2272132,-0.18866277,-0.13528559,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,0.01525038845724834
464,-0.26643243,-0.32537416,-0.4827402,-0.78455484,-0.7821936,0.7670511,0.024615882,-0.516257,-1.4033859,-0.4470895,-0.6413419,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.7371752,-0.6877364,-0.6475258,-0.25814527,-0.14932314,-0.35616732,-0.021169094,-0.54575586,-0.20393133,-0.9648271,-0.25249568,-0.18866277,-0.14385693,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,0,6.20515158361934e-06
