,F65,F64,F34,F69,F68,F102,F103,F105,F108,F94,F109,F23,F22,F111,F116,F117,F120,F110,F121,F123,F114,F115,F61,F40,F42,F45,F46,F127,F35,F131,F38,F37,F134,F39,F136,F7,F12,F18,F1,F5,F11,category,1
429,-0.36774346,-0.63375586,0.1311867,-0.26503903,-0.66282827,-0.80486035,-0.6164697,-0.10646862,0.024615882,-0.78927,0.59122705,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.109595545,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.27180094,-0.36229923,-0.01221066,-0.55572385,-0.20393133,-1.1178666,-0.2588163,-0.17184673,-0.40390065,-0.14385693,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00019014001893907616
430,-0.14378843,-0.63375586,-1.0586799,0.09697163,-0.66282827,-0.3827955,0.20406584,0.7670511,0.024615882,-0.78927,1.514659,-0.4470895,-0.6413419,-0.7892699,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.19221446,0.8084323,-0.27180094,-0.36229923,-0.01221066,-0.45355228,-0.11419157,-0.35426506,-0.13872457,-0.17184673,-0.40390065,-0.11814291,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00016090350419375223
431,-0.14378843,-0.63375586,-1.0586799,0.277977,-0.66282827,-0.3827955,0.20406584,0.7670511,0.024615882,-0.78927,1.514659,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.28713745,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.19221446,0.8084323,-0.27180094,-0.36229923,-0.01221066,-0.45355228,-0.11419157,-0.35426506,-0.13872457,-0.17184673,-0.40390065,-0.11814291,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00024482573742528083
432,-0.14378843,-0.63375586,0.1311867,-0.38570926,-0.66282827,-0.3827955,0.20406584,0.7670511,0.024615882,-0.78927,1.2560982,0.00031047114,-0.6413419,-0.7892699,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.19221446,0.8084323,-0.27180094,-0.36229923,-0.01221066,-0.45355228,-0.11419157,-0.35426506,-0.13872457,-0.17184673,-0.40390065,-0.11814291,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.019233219370288566
433,-0.48990074,-0.63375586,0.1311867,0.57965255,-0.66282827,-0.6163091,-0.69326854,-2.6195176,0.024615882,-0.78927,-0.44301668,0.8951104,0.9631263,-0.7892699,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.372606620626555e-05
434,-0.48990074,-0.63375586,0.1311867,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.3976418,0.024615882,-0.78927,1.4038471,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.844623372530018e-05
435,-0.48990074,-0.63375586,0.1311867,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.3976418,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.039593749169564e-05
436,-0.48990074,-0.63375586,0.1311867,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.3976418,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.039593749169564e-05
437,-0.48990074,-0.63375586,-0.16627996,-0.38570926,-0.66282827,-0.6163091,-0.69326854,-0.10646862,0.024615882,-0.78927,-1.292574,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.8319236,-0.88383424,-0.8319236,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,4.960902413674539e-06
438,-0.48990074,-0.63375586,1.3210534,-0.20470393,-0.66282827,-0.6163091,-0.69326854,-0.8967958,0.024615882,-0.78927,-1.292574,-0.4470895,0.9631263,-0.7892699,-0.80678064,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.780209682043838e-05
439,-0.48990074,-0.63375586,1.9159868,-0.38570926,-0.66282827,-0.6163091,-0.69326854,0.7670511,0.024615882,-0.78927,0.29572892,0.8951104,0.9631263,-0.7892699,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.006463495854476304
440,-0.48990074,-0.63375586,-1.0586799,-0.38570926,-0.66282827,-0.6163091,-0.69326854,0.7670511,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.17535108,-0.34426618,-0.27180094,-0.36229923,-0.01221066,-0.5382799,-0.187615,-0.347694,-0.23985444,-0.17184673,-0.40390065,-0.13528559,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.3274132154998194e-05
441,-0.67313665,-0.63375586,0.1311867,-0.38570926,-0.66282827,-0.8266163,-0.7983618,-1.3293961,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.27180094,-0.36229923,-0.01221066,-0.55323184,-0.20393133,-0.42061627,-0.2588163,-0.17184673,-0.40390065,-0.14385693,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.568044143996689e-05
442,-0.67313665,-0.63375586,0.1311867,-0.38570926,-0.66282827,-0.8266163,-0.7983618,-0.6305803,0.024615882,-0.78927,0.48041534,0.00031047114,-0.6413419,-0.7892699,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.4788919,-0.4870455,-0.27180094,-0.36229923,-0.01221066,-0.55323184,-0.20393133,-0.42061627,-0.2588163,-0.17184673,-0.40390065,-0.14385693,-0.5421304,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.102838781949408e-05
443,-0.5509794,-0.26643243,0.1311867,-0.38570926,-0.4827402,-0.8150132,-0.77006745,-0.3976418,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.4114384,0.7146807,-0.14932314,-0.35616732,-0.021169094,-0.5607078,-0.17945684,-1.1579927,-0.2272132,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00019942404635003294
444,-0.5509794,-0.26643243,0.1311867,-0.38570926,-0.4827402,-0.8150132,-0.77006745,-0.3976418,2.7531924,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.4114384,0.7146807,-0.14932314,-0.35616732,-0.021169094,-0.5607078,-0.17945684,-1.1579927,-0.2272132,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,2.4297554475858034e-05
445,-0.5509794,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.68737847,-0.7094368,0.7670511,0.024615882,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.42830178,0.12922433,-0.14932314,-0.35616732,-0.021169094,-0.52581996,-0.17945684,-0.8820762,-0.2272132,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.57216396648053e-05
447,-0.021631144,-0.26643243,-0.4637466,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01598046252528401
448,-0.021631144,-0.26643243,-0.4637466,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01598046252528401
449,-0.021631144,-0.26643243,-0.4637466,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01598046252528401
450,-0.021631144,-0.26643243,-0.4637466,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01598046252528401
451,-0.021631144,-0.26643243,1.9159868,0.3383121,-0.4827402,-0.1333276,-0.119297884,-0.37854865,0.024615882,-0.516257,-1.292574,-0.4470895,0.9631263,-0.51625687,-0.80678064,-0.09646228,-0.27031335,-0.09646234,-0.76613957,-0.27031335,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,3.5266982179587136e-05
452,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,-0.8849096,-0.516257,-0.44301668,0.8951104,0.9631263,-0.51625687,-0.80678064,-0.30659407,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,9.749473040930606e-05
453,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,-1.2556367,0.8951104,0.9631263,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.235800714437206e-05
454,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,-1.2556367,0.8951104,0.9631263,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.235800714437206e-05
455,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00010513528577324748
456,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00010513528577324748
457,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.41401825897038e-05
458,-0.021631144,-0.26643243,-1.0586799,-0.38570926,-0.4827402,-0.1333276,-0.119297884,0.7670511,0.024615882,-0.516257,0.48041534,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.20907785,-0.10484515,-0.14932314,-0.35616732,-0.021169094,-0.36882466,-0.14682421,-0.20613793,-0.17664826,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.41401825897038e-05
459,-0.5713389,-0.26643243,0.1311867,-0.38570926,-0.4827402,-0.8324179,-0.7579413,-0.3976418,0.024615882,-0.516257,1.4038471,0.00031047114,-0.6413419,-0.51625687,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.5632089,-0.4870455,-0.14932314,-0.35616732,-0.021169094,-0.57565975,-0.20393133,1.2790042,-0.2588163,-0.17184673,-0.18866277,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.44814454536511e-05
460,-0.59169847,-0.26643243,0.8748534,-0.38570926,-0.4827402,-0.8324179,-0.7134788,0.7670511,0.024615882,-0.516257,0.29572892,0.8951104,0.9631263,-0.51625687,0.512324,-0.6787025,0.5683801,-0.67870253,2.5601852,0.5683801,-0.7371752,-0.6877364,-0.5632089,-0.4870455,-0.14932314,-0.35616732,-0.021169094,-0.56569177,-0.20393133,-1.3793982,-0.2588163,-0.17184673,-0.18866277,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.016837492744543634
461,-0.26594573,-0.26643243,-0.4637466,-0.38570926,-0.4827402,-0.52058303,-0.640722,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.4957553,-0.08022509,-0.14932314,-0.35616732,-0.021169094,-0.4685042,-0.12234973,-0.13753566,-0.13872457,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.01622079122722301
462,-0.5306198,-0.26643243,0.5773867,-0.38570926,-0.4827402,-0.7439438,-0.7377311,0.7670511,0.024615882,-0.516257,0.73897624,-0.4470895,-0.6413419,-0.51625687,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.7371752,-0.6877364,-0.39457503,-0.3883411,-0.14932314,-0.35616732,-0.021169094,-0.5582158,-0.17945684,-0.6011657,-0.2272132,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,0.002473778631660219
463,-0.5306198,-0.26643243,-0.4637466,-0.38570926,-0.4827402,-0.7439438,-0.7377311,0.7670511,0.024615882,-0.516257,1.2560982,0.00031047114,-0.6413419,-0.51625687,0.512324,-0.43437696,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.7371752,-0.6877364,-0.5294821,-0.3883411,-0.14932314,-0.35616732,-0.021169094,-0.5582158,-0.17945684,-0.6011657,-0.2272132,-0.17184673,-0.18866277,-0.13528559,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.016511481423473275
464,-0.4695412,-0.26643243,-1.0586799,-0.32537416,-0.4827402,-0.78455484,-0.7821936,0.7670511,0.024615882,-0.516257,-1.4033859,-0.4470895,-0.6413419,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7371752,-0.6877364,-0.6475258,-0.25814527,-0.14932314,-0.35616732,-0.021169094,-0.54575586,-0.20393133,-0.9648271,-0.25249568,-0.14963567,-0.18866277,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,8.349587185480691e-06
465,-0.4695412,-0.26643243,0.72612,-0.14436881,-0.4827402,-0.78455484,-0.7821936,-0.14444773,0.024615882,-0.516257,-1.4033859,-0.4470895,-0.6413419,-0.51625687,-0.80678064,-0.8319236,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.7371752,-0.6877364,-0.39457503,-0.25814527,-0.14932314,-0.35616732,-0.021169094,-0.54575586,-0.20393133,-0.9648271,-0.25249568,-0.14963567,-0.18866277,-0.14385693,-0.55220795,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.600609248708574e-06
466,-0.22522663,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.6395154,-0.3214002,-0.7858727,0.024615882,-0.8233966,-1.4033859,-0.89448947,-0.6413419,-0.82339656,-0.80678064,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.6132605,-0.6877364,-0.36084825,-0.4870455,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.20393133,-0.7480131,-0.2588163,-0.17184673,-0.50657976,-0.14385693,-0.658911,-0.18578252,-0.07990816,-0.08359497,-0.32707766,3.4471273,-0.075915545,0,1.945223061903217e-06
467,-0.22522663,-0.4459823,-1.0586799,-0.38570926,-0.86864316,-0.6395154,-0.3214002,0.7670511,0.024615882,-0.8233966,-0.036706623,-0.4470895,-0.6413419,-0.82339656,-0.80678064,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.6132605,-0.6877364,-0.36084825,-0.4870455,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.20393133,-0.7480131,-0.2588163,-0.17184673,-0.50657976,-0.14385693,-0.658911,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,8.422427239764785e-06
468,-0.22522663,-0.4459823,-1.0586799,-0.38570926,-0.86864316,-0.6395154,-0.3214002,0.7670511,0.024615882,-0.8233966,-0.036706623,0.8951104,0.9631263,-0.82339656,-0.80678064,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.6132605,-0.6877364,-0.36084825,-0.4870455,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.20393133,-0.7480131,-0.2588163,-0.17184673,-0.50657976,-0.14385693,-0.658911,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,1.3956341310793045e-05
469,-0.22522663,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.6395154,-0.3214002,-0.3976418,0.024615882,-0.8233966,1.4038471,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.407619,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.6132605,-0.6877364,-0.36084825,-0.4870455,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.20393133,-0.7480131,-0.2588163,-0.17184673,-0.50657976,-0.14385693,-0.658911,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.00012890354969101033
470,-0.22522663,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.6395154,-0.3214002,-1.3293961,0.024615882,-0.8233966,0.48041534,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.6132605,-0.6877364,-0.36084825,-0.4870455,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.20393133,-0.7480131,-0.2588163,-0.17184673,-0.50657976,-0.14385693,-0.658911,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,9.294021091067036e-05
471,-0.22522663,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.6395154,-0.3214002,-0.3976418,0.024615882,-0.8233966,0.48041534,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.6132605,-0.6877364,-0.36084825,-0.4870455,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.20393133,-0.7480131,-0.2588163,-0.17184673,-0.50657976,-0.14385693,-0.658911,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,6.638058889036758e-05
472,0.0394475,-0.4459823,-0.16627996,-0.38570926,-0.86864316,-0.4205058,-0.21630701,0.7670511,0.024615882,-0.8233966,-1.292574,-0.89448947,-0.6413419,-0.82339656,0.512324,-0.8319236,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.6132605,0.35014236,-0.24280462,0.018944442,-0.30006504,-0.36536518,-0.27236816,-0.43860033,-0.187615,-0.5326069,-0.23985444,-0.17184673,-0.50657976,-0.13528559,-0.658911,-0.18578252,14.31355,-0.08359497,-0.32707766,-0.25154018,12.794004,0,1.910857086648006e-05
473,-0.4288221,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.81211233,-0.640722,0.7670511,0.024615882,-0.8233966,0.73897624,-0.4470895,-0.6413419,-0.82339656,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.6132605,-0.6877364,-0.42830178,-0.18022181,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.187615,-1.420569,-0.23985444,-0.17184673,-0.50657976,-0.13528559,-0.658911,-0.18578252,-0.07990816,-0.08359497,2.6749535,-0.25154018,-0.075915545,0,0.028388722611628003
474,-0.4288221,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.81211233,-0.640722,0.7670511,0.024615882,-0.8233966,0.73897624,0.8951104,0.9631263,-0.82339656,0.512324,-0.52548134,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.6132605,-0.6877364,-0.42830178,-0.18022181,-0.30006504,-0.36536518,-0.27236816,-0.5507399,-0.187615,-1.420569,-0.23985444,-0.17184673,-0.50657976,-0.13528559,-0.658911,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,0.014747538296693693
475,-0.63241756,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.79325724,-0.6690163,-0.10646862,0.024615882,-0.8233966,0.48041534,0.00031047114,-0.6413419,-0.82339656,-0.80678064,-0.41562474,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.6132605,-0.6877364,-0.44516516,-0.25445336,-0.30006504,-0.36536518,-0.27236816,-0.5382799,-0.187615,-0.5604701,-0.23985444,-0.17184673,-0.50657976,-0.13528559,-0.658911,-0.18578252,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,5.382460887636664e-05
476,0.0394475,-0.4459823,0.1311867,-0.38570926,-0.86864316,-0.4205058,-0.21630701,0.30117393,0.024615882,-0.8233966,-0.036706623,0.8951104,0.9631263,-0.82339656,-0.80678064,-0.6433438,-0.25211012,-0.6433438,-0.13783385,-0.25211012,-0.6132605,0.35014236,-0.24280462,0.018944442,-0.30006504,-0.36536518,-0.27236816,-0.43860033,-0.187615,-0.5326069,-0.23985444,-0.17184673,-0.50657976,-0.13528559,-0.658911,5.168469,-0.07990816,-0.08359497,-0.32707766,-0.25154018,-0.075915545,0,7.984848698271189e-05
