,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F41,F40,F42,F45,F46,F127,F130,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
111,-0.6527771,0.56621313,-0.4892179,-1.0586799,2.7016575,0.277977,0.7778761,-0.5756981,-0.3375684,0.7670511,2.489922,0.024615882,1.497214,-0.6667066,0.5173526,0.8951104,0.9631263,1.4972138,-0.6667066,-0.80678064,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,-0.44333947,-0.6877364,-0.22594123,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.18940149,-0.16256407,-0.20393133,-0.25196242,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,0.032628613081784434
112,0.0394475,0.56621313,-0.4892179,0.1311867,2.7016575,-0.38570926,0.7778761,-0.22760326,0.17577152,-0.3976418,-0.28275108,0.024615882,1.497214,-0.76824164,1.4038471,0.00031047114,-0.6413419,1.4972138,-0.7682417,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.44333947,-0.6877364,-0.5294821,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.3862686,0.557922,-0.20393133,-0.2741798,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00045206807737920734
113,-0.24558619,0.56621313,-0.4892179,0.1311867,2.7016575,-0.38570926,0.7778761,-0.4161546,-0.14759222,-0.3976418,-0.28275108,0.024615882,1.497214,-0.8697766,1.4038471,0.00031047114,-0.6413419,1.4972138,-0.86977667,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.44333947,-0.6877364,-0.61379904,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,-0.12959376,-0.6381906,-0.20393133,-0.01183487,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00040873233043474237
114,0.874189,0.56621313,-0.4892179,0.1311867,2.7016575,-0.20470393,0.7778761,0.60202247,1.1135263,0.18470454,-0.28275108,0.024615882,1.497214,0.4501784,1.4038471,0.00031047114,-0.6413419,1.4972138,0.45017847,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0003119378717979926
115,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.023698593,0.7778761,0.60202247,1.1135263,-2.1246004,-0.28275108,0.024615882,1.497214,0.4501784,1.4038471,0.00031047114,-0.6413419,1.4972138,0.45017847,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.000494016375298869
116,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,0.73897624,-0.4470895,-0.6413419,1.4972138,0.45017847,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.44333947,-0.46533382,0.4148673,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.023800003251061866
117,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,0.73897624,-0.4470895,-0.6413419,1.4972138,0.45017847,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,6.744488,-0.026352312,-0.33832303,-0.075915545,0,0.002949226269423956
118,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,0.73897624,-0.4470895,-0.6413419,1.4972138,0.45017847,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.018494203833778835
119,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,0.73897624,-0.4470895,-0.6413419,1.4972138,0.45017847,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.018494203833778835
120,0.874189,0.56621313,-0.4892179,0.4286534,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,0.73897624,0.8951104,0.9631263,1.4972138,0.45017847,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,5.168469,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.037796467088152035
121,0.874189,0.56621313,-0.4892179,0.4286534,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,0.73897624,0.8951104,0.9631263,1.4972138,0.45017847,0.512324,-0.52548134,-0.1640348,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,5.168469,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.037796467088152035
122,0.874189,0.56621313,-0.4892179,-0.4637466,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,-1.4033859,0.00031047114,-0.6413419,1.4972138,0.45017847,0.512324,1.0067296,0.5301232,-0.88383424,1.0067296,-0.58134377,-0.88383424,-0.44333947,-0.46533382,0.60036445,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.15258882799771636
123,0.874189,0.56621313,-0.4892179,-0.4637466,2.7016575,-0.38570926,0.7778761,0.60202247,1.1135263,0.7670511,-0.28275108,0.024615882,1.497214,0.4501784,1.2560982,0.00031047114,-0.6413419,1.4972138,0.45017847,0.512324,-0.43437696,-0.065229364,-0.88383424,-0.43437696,-0.58134377,-0.88383424,-0.44333947,-0.46533382,0.9713589,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.04862879820587465
124,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.26503903,0.7778761,0.60202247,1.1135263,0.131764,-0.28275108,0.024615882,1.497214,0.4501784,-1.0340132,-0.4470895,0.9631263,1.4972138,0.45017847,-0.80678064,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,4.8248323981630216e-05
125,0.874189,0.56621313,-0.4892179,0.72612,2.7016575,-0.20470393,0.7778761,0.60202247,1.1135263,-2.1104255,-0.28275108,0.024615882,1.497214,0.4501784,0.59122705,0.8951104,0.9631263,1.4972138,0.45017847,0.512324,-0.109595545,-0.18240847,-0.25211012,-0.109595545,-0.13783385,-0.25211012,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.13274894394775638
126,0.874189,0.56621313,-0.4892179,0.1311867,2.7016575,-0.20470393,0.7778761,0.60202247,1.1135263,-1.2882893,-0.28275108,0.024615882,1.497214,0.4501784,1.1822237,0.00031047114,-0.6413419,1.4972138,0.45017847,0.512324,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.5834402643022641
127,0.874189,0.56621313,-0.4892179,1.9159868,2.7016575,0.7606579,0.7778761,0.60202247,1.1135263,-2.3314717,2.8365061,0.024615882,1.497214,0.4501784,-1.4033859,-1.7892894,-0.6413419,1.4972138,0.45017847,-0.80678064,-0.8319236,-0.43900594,-0.27031335,-0.8319236,-0.76613957,-0.27031335,-0.44333947,-0.46533382,1.021949,-0.3663177,-0.4870455,-0.2529582,-0.37762898,-0.38037795,0.56816304,1.5479299,-0.20393133,0.030118043,-0.2588163,2.4237535,-0.17184673,1.713193,-0.14385693,2.232546,1.9808043,-0.34273347,-0.5772486,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.8375173591452142e-05
128,0.28376207,-0.8852628,-0.4892179,0.1311867,-0.9724451,-0.32537416,-1.0744581,0.07117806,0.39808413,-0.91528314,-0.28275108,0.024615882,-1.2670428,-0.8697766,1.1822237,0.8951104,0.9631263,-1.2670428,-0.86977667,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,3.5034614,2.4259,-0.5800722,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.5706758,-0.59943587,-0.20393133,-0.8976278,-0.2588163,-1.0618,-0.17184673,-0.9010649,-0.14385693,-1.0391457,-0.8376386,0.3082903,1.3291566,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999933507116545
129,-0.28630528,-0.5158834,-0.14675352,0.72612,-0.7010828,0.45898232,0.057523917,-0.078212604,0.89929783,-1.4991086,-0.28275108,-0.8849096,-0.8916499,-0.3621016,-1.2556367,0.8951104,0.9631263,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.44516516,-0.010081188,-0.11728361,-0.2482475,0.14664862,0.383829,-0.43860033,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.8827167,-0.15242827,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.714885237102035e-05
130,-0.28630528,-0.5158834,-0.14675352,0.72612,-0.7010828,0.3383121,0.057523917,-0.078212604,0.89929783,-1.5771905,-0.28275108,-0.8849096,-0.8916499,-0.3621016,-1.2556367,0.8951104,0.9631263,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.44516516,-0.010081188,-0.11728361,-0.2482475,0.14664862,0.383829,-0.43860033,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.8827167,-0.15242827,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.6935003715136068e-05
131,-0.28630528,-0.5158834,-0.14675352,-1.0586799,-0.7010828,0.57965255,0.057523917,-0.078212604,0.89929783,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.3621016,-1.3664485,-4.921089,-0.6413419,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-1.6958528,-0.8319236,-0.7291804,-1.6958528,-0.56048197,-0.6877364,-0.44516516,-0.010081188,-0.11728361,-0.2482475,0.14664862,0.383829,-0.43860033,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.8827167,-0.15242827,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,9.301164899001239e-06
132,-0.28630528,-0.5158834,-0.14675352,-1.0586799,-0.7010828,1.5450144,0.057523917,-0.078212604,0.89929783,0.7670511,-0.28275108,-0.8849096,-0.8916499,-0.3621016,-1.3664485,-4.921089,-0.6413419,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-1.6958528,-0.8319236,-0.7291804,-1.6958528,-0.56048197,-0.6877364,-0.44516516,-0.010081188,-0.11728361,-0.2482475,0.14664862,0.383829,-0.43860033,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.8827167,-0.15242827,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.2864975128543726e-05
133,-0.28630528,-0.5158834,-0.14675352,-1.0586799,-0.7010828,0.036636516,0.057523917,-0.078212604,0.89929783,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.3621016,-1.3664485,-4.921089,-0.6413419,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-1.6958528,-0.8319236,-0.7291804,-1.6958528,-0.56048197,-0.6877364,-0.44516516,-0.010081188,-0.11728361,-0.2482475,0.14664862,0.383829,-0.43860033,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.8827167,-0.15242827,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.1649546031779685e-05
134,-0.28630528,-0.5158834,-0.14675352,0.72612,-0.7010828,-0.38570926,0.057523917,-0.078212604,0.89929783,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.3621016,-1.0709504,0.00031047114,-0.6413419,-0.8916498,-0.3621016,0.512324,0.1709782,0.32988983,-0.88383424,0.17097814,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.44516516,-0.010081188,-0.11728361,-0.2482475,0.14664862,0.383829,-0.43860033,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.8827167,-0.15242827,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.004931885618962258
135,-0.5713389,-0.5158834,0.024478696,1.61852,-0.7010828,-0.38570926,0.057523917,-0.6119579,-0.555839,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.8697766,-1.4403232,0.44771042,0.9631263,-0.8916498,-0.86977667,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.56048197,-0.6877364,-0.37771162,-0.010081188,-0.4870455,-0.2482475,0.14664862,0.383829,-0.518344,-0.4726021,-0.20393133,1.1259135,-0.2588163,-0.5255786,-0.17184673,-0.8827167,-0.14385693,-0.7148917,-0.2676664,-0.33849227,-0.564829,2.9896376,-0.2857285,-0.18578252,7.116821,-0.32597896,10.096987,-0.08359497,13.3837595,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,6.359044,0,1.5529331242997786e-05
136,-0.73421526,-0.5158834,0.88063973,-1.0586799,-0.7010828,-0.38570926,0.057523917,0.33079872,1.424764,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.76824164,1.4038471,0.00031047114,-0.6413419,-0.8916498,-0.7682417,-0.80678064,-0.407619,-0.043326043,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.36084825,-0.010081188,-0.4870455,-0.2482475,0.14664862,0.383829,-0.41866443,1.9178613,-0.20393133,0.9950211,-0.2588163,-0.5255786,-0.17184673,-0.8827167,-0.14385693,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,6.123104619462405e-05
137,-0.73421526,-0.5158834,0.88063973,-1.0586799,-0.7010828,-0.38570926,0.057523917,0.33079872,1.424764,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.76824164,0.48041534,0.00031047114,-0.6413419,-0.8916498,-0.7682417,-0.80678064,-0.41562474,-0.04983627,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.36084825,-0.010081188,-0.4870455,-0.2482475,0.14664862,0.383829,-0.41866443,1.9178613,-0.20393133,0.9950211,-0.2588163,-0.5255786,-0.17184673,-0.8827167,-0.14385693,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.462941492989927e-05
138,-0.69349617,-0.5158834,-0.3179857,0.72612,-0.7010828,0.277977,0.057523917,-0.851273,-0.7094368,0.26789698,0.20246671,0.024615882,-0.8916499,-0.8697766,-0.44301668,0.8951104,0.9631263,-0.8916498,-0.86977667,-0.80678064,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.66438913,-0.010081188,1.10744,-0.2482475,0.14664862,0.383829,-0.56569177,-0.5553964,0.05712979,0.6551355,-0.043915343,-0.5255786,-0.17184673,-0.8827167,0.11328325,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,3.065482212363057e-05
139,-0.20486708,-0.5158834,0.024478696,-1.0586799,-0.7010828,-0.38570926,0.057523917,-0.20874813,1.4975208,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.8697766,0.5542898,0.44771042,0.9631263,-0.8916498,-0.86977667,-0.80678064,0.70585907,-0.08868238,1.7533792,0.7058591,-0.24871136,1.7533792,-0.56048197,-0.6877364,-0.20907785,-0.010081188,2.7948034,-0.2482475,0.14664862,0.383829,-0.31150892,-0.34929153,0.21213482,1.4190015,0.08249697,-0.5255786,-0.17184673,-0.8827167,0.26756734,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.001476232088518989
140,-0.67313665,-0.5158834,-0.14675352,-1.0586799,-0.7010828,5.5874667,0.057523917,-0.6511186,-0.67305833,0.7670511,3.5296745,-0.8849096,-0.8916499,-0.8697766,-1.4033859,-0.89448947,-2.24581,-0.8916498,-0.86977667,1.8314286,2.8453827,-0.43900594,0.5683801,2.8453827,2.5601852,0.5683801,-0.56048197,2.4259,-0.5463455,-0.010081188,-0.4870455,-0.2482475,0.14664862,0.383829,-0.5607078,-0.60295904,-0.20393133,-0.96557486,-0.2588163,-0.5255786,-0.17184673,-0.8827167,-0.14385693,-0.7148917,-0.2676664,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9994400610140084
153,0.019087952,-0.8359208,-0.4892179,0.72612,-0.8938928,-0.14436881,-0.89437,-0.23630562,-0.0061205756,-1.4691592,1.0342687,0.024615882,-0.99402976,-0.56517166,-1.1448249,0.44771042,0.9631263,-0.99402976,-0.5651716,0.512324,2.8453827,-0.43900594,1.7533792,2.8453827,-0.24871136,1.7533792,0.055266913,0.86908174,0.043872885,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.3339368,0.46984303,-0.20393133,0.07588415,-0.2588163,-0.80665314,-0.17184673,-0.43212858,-0.14385693,-0.73860633,-0.55457914,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.9530196120627176
154,0.019087952,-0.8359208,-0.4892179,-1.0586799,-0.8938928,-0.14436881,-0.89437,-0.23630562,-0.0061205756,0.7670511,1.0342687,0.024615882,-0.99402976,-0.56517166,-1.1448249,0.44771042,0.9631263,-0.99402976,-0.5651716,0.512324,2.8453827,-0.43900594,1.7533792,2.8453827,-0.24871136,1.7533792,0.055266913,0.86908174,0.043872885,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.3339368,0.46984303,-0.20393133,0.07588415,-0.2588163,-0.80665314,-0.17184673,-0.43212858,-0.14385693,-0.73860633,-0.55457914,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.9425290202571738
168,0.9556272,-0.7098247,-0.4892179,0.72612,-0.30118048,0.277977,-0.81718946,0.38881448,0.95588654,-2.3704891,1.5888034,0.024615882,-0.78927,0.04403842,1.1822237,0.8951104,0.9631263,-0.7892699,0.044038463,0.512324,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.33881244,-0.37637278,-0.34398487,-0.33525056,-0.4870455,-0.26709026,-0.32244188,0.6367189,0.15698493,-0.61705166,-0.20393133,0.2786151,-0.2588163,-0.6127691,-0.17184673,0.35119617,-0.14385693,-0.32041925,-0.46714184,-0.13968615,0.017338699,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.5796248657229287
