,F72,F25,F65,F64,F67,F34,F66,F69,F68,F102,F103,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F116,F117,F118,F119,F120,F110,F121,F123,F114,F115,F61,F88,F41,F40,F42,F45,F44,F46,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F4,F11,F71,category,1
130,-1.3595847,-1.4179896,-0.28630528,-0.5158834,-0.14675352,0.72612,-0.7010828,0.3383121,0.057523917,-0.078212604,0.89929783,0.6142111,-1.5771905,-0.28275108,-0.8849096,-0.8916499,-0.3621016,-1.2556367,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-0.13499214,-0.25211012,-0.8319236,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.44516516,-1.2603194,-0.010081188,-0.11728361,-0.2482475,0.14664862,-0.12070676,0.383829,-0.43860033,-0.5045286,-0.76188254,-0.19417271,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.15242827,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,2.1253293,-0.075915545,-1.4021223,0,2.3559702289886753e-05
131,-1.3595847,-1.4179896,-0.28630528,-0.5158834,-0.14675352,-1.0586799,-0.7010828,0.57965255,0.057523917,-0.078212604,0.89929783,0.6142111,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.3621016,-1.3664485,-4.921089,-0.6413419,0.3253728,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-1.3653412,-1.6958528,-0.8319236,-0.7291804,-1.6958528,-0.56048197,-0.6877364,-0.44516516,-1.2603194,-0.010081188,-0.11728361,-0.2482475,0.14664862,-0.12070676,0.383829,-0.43860033,-0.5045286,-0.76188254,-0.19417271,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.15242827,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-1.4021223,0,1.0834463264082313e-05
132,-1.3595847,-1.4179896,-0.28630528,-0.5158834,-0.14675352,-1.0586799,-0.7010828,1.5450144,0.057523917,-0.078212604,0.89929783,0.6142111,0.7670511,-0.28275108,-0.8849096,-0.8916499,-0.3621016,-1.3664485,-4.921089,-0.6413419,0.3253728,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-1.3653412,-1.6958528,-0.8319236,-0.7291804,-1.6958528,-0.56048197,-0.6877364,-0.44516516,-1.2603194,-0.010081188,-0.11728361,-0.2482475,0.14664862,-0.12070676,0.383829,-0.43860033,-0.5045286,-0.76188254,-0.19417271,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.15242827,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-1.4021223,0,1.6380790156167075e-05
133,-1.3595847,-1.4179896,-0.28630528,-0.5158834,-0.14675352,-1.0586799,-0.7010828,0.036636516,0.057523917,-0.078212604,0.89929783,0.6142111,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.3621016,-1.3664485,-4.921089,-0.6413419,-0.27190387,-0.8916498,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-1.3653412,-1.6958528,-0.8319236,-0.7291804,-1.6958528,-0.56048197,-0.6877364,-0.44516516,-1.2603194,-0.010081188,-0.11728361,-0.2482475,0.14664862,-0.12070676,0.383829,-0.43860033,-0.5045286,-0.76188254,-0.19417271,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.15242827,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-1.4021223,0,1.3072788588252512e-05
134,-1.3595847,-1.4179896,-0.28630528,-0.5158834,-0.14675352,0.72612,-0.7010828,-0.38570926,0.057523917,-0.078212604,0.89929783,0.6142111,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.3621016,-1.0709504,0.00031047114,-0.6413419,-0.8691805,-0.8916498,-0.3621016,0.512324,0.1709782,0.32988983,-0.623246,-0.88383424,0.17097814,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.44516516,-1.2603194,-0.010081188,-0.11728361,-0.2482475,0.14664862,-0.12070676,0.383829,-0.43860033,-0.5045286,-0.76188254,-0.19417271,-0.6734222,-0.19577317,1.470941,-0.23985444,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.15242827,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-1.4021223,0,0.006274378037404101
135,-0.1575871,-0.48298794,-0.5713389,-0.5158834,0.024478696,1.61852,-0.7010828,-0.38570926,0.057523917,-0.6119579,-0.555839,-0.27904177,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.8697766,-1.4403232,0.44771042,0.9631263,-0.8691805,-0.8916498,-0.86977667,0.512324,-0.8319236,-0.43900594,-0.0778478,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.56048197,-0.6877364,-0.37771162,-0.3477202,-0.010081188,-0.4870455,-0.2482475,0.14664862,-0.12070676,0.383829,-0.518344,-0.48652053,-0.71730125,-0.2566705,-0.4726021,-0.20393133,1.1259135,-0.2588163,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.14385693,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,2.9896376,-0.2857285,-0.18578252,7.116821,-0.32597896,10.096987,-0.08359497,13.3837595,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,2.1253293,6.359044,-0.96526647,0,1.821888273312519e-05
136,-0.22795182,-0.54038566,-0.73421526,-0.5158834,0.88063973,-1.0586799,-0.7010828,-0.38570926,0.057523917,0.33079872,1.424764,0.41295445,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.76824164,1.4038471,0.00031047114,-0.6413419,-0.27190387,-0.8916498,-0.7682417,-0.80678064,-0.407619,-0.043326043,-0.623246,-0.88383424,-0.407619,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.36084825,-0.40374276,-0.010081188,-0.4870455,-0.2482475,0.14664862,-0.12070676,0.383829,-0.41866443,-0.5045286,0.3248756,-0.2566705,1.9178613,-0.20393133,0.9950211,-0.2588163,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.14385693,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.09155482,0,5.0360212900824614e-05
137,-0.22795182,-0.54038566,-0.73421526,-0.5158834,0.88063973,-1.0586799,-0.7010828,-0.38570926,0.057523917,0.33079872,1.424764,0.41295445,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.76824164,0.48041534,0.00031047114,-0.6413419,-0.27190387,-0.8916498,-0.7682417,-0.80678064,-0.41562474,-0.04983627,-0.623246,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.56048197,-0.6877364,-0.36084825,-0.40374276,-0.010081188,-0.4870455,-0.2482475,0.14664862,-0.12070676,0.383829,-0.41866443,-0.5045286,0.3248756,-0.2566705,1.9178613,-0.20393133,0.9950211,-0.2588163,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.14385693,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.09155482,0,2.9226809596191466e-05
138,-0.7812745,-0.94050646,-0.69349617,-0.5158834,-0.3179857,0.72612,-0.7010828,0.277977,0.057523917,-0.851273,-0.7094368,0.41748053,0.26789698,0.20246671,0.024615882,-0.8916499,-0.8697766,-0.44301668,0.8951104,0.9631263,-0.27190387,-0.8916498,-0.86977667,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.56048197,-0.6877364,-0.66438913,-1.870072,-0.010081188,1.10744,-0.2482475,0.14664862,-0.12070676,0.383829,-0.56569177,-0.5045286,-0.7874619,-0.19417271,-0.5553964,0.05712979,0.6551355,-0.043915343,-0.5255786,-0.17184673,-0.57836676,-0.8827167,0.11328325,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-1.4021223,0,3.1146288653980665e-05
139,0.06750009,-0.33159083,-0.20486708,-0.5158834,0.024478696,-1.0586799,-0.7010828,-0.38570926,0.057523917,-0.20874813,1.4975208,1.5784847,0.7670511,-0.28275108,0.024615882,-0.8916499,-0.8697766,0.5542898,0.44771042,0.9631263,-0.27190387,-0.8916498,-0.86977667,-0.80678064,0.70585907,-0.08868238,-0.0778478,1.7533792,0.7058591,-0.24871136,1.7533792,-0.56048197,-0.6877364,-0.20907785,-0.19995059,-0.010081188,2.7948034,-0.2482475,0.14664862,-0.12070676,0.383829,-0.31150892,-0.48652053,-0.54482317,-0.16292378,-0.34929153,0.21213482,1.4190015,0.08249697,-0.5255786,-0.17184673,-0.57836676,-0.8827167,0.26756734,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,0.001739348845774462
140,0.122672446,-0.26587453,-0.67313665,-0.5158834,-0.14675352,-1.0586799,-0.7010828,5.5874667,0.057523917,-0.6511186,-0.67305833,-0.50489146,0.7670511,3.5296745,-0.8849096,-0.8916499,-0.8697766,-1.4033859,-0.89448947,-2.24581,-0.27190387,-0.8916498,-0.86977667,1.8314286,2.8453827,-0.43900594,2.490496,0.5683801,2.8453827,2.5601852,0.5683801,-0.56048197,2.4259,-0.5463455,-0.13580884,-0.010081188,-0.4870455,-0.2482475,0.14664862,-0.12070676,0.383829,-0.5607078,-0.5045286,-0.8042712,-0.2566705,-0.60295904,-0.20393133,-0.96557486,-0.2588163,-0.5255786,-0.17184673,-0.57836676,-0.8827167,-0.14385693,-0.7148917,-0.2676664,0.68611455,-0.33849227,-0.564829,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-1.4021223,1,0.9995649163032444
153,0.6498083,0.6425078,0.019087952,-0.8359208,-0.4892179,0.72612,-0.8938928,-0.14436881,-0.89437,-0.23630562,-0.0061205756,-0.057576865,-1.4691592,1.0342687,0.024615882,-0.99402976,-0.56517166,-1.1448249,0.44771042,0.9631263,1.5199262,-0.99402976,-0.5651716,0.512324,2.8453827,-0.43900594,-0.0778478,1.7533792,2.8453827,-0.24871136,1.7533792,0.055266913,0.86908174,0.043872885,0.75080884,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.3339368,0.58741623,0.26129258,-0.2566705,0.46984303,-0.20393133,0.07588415,-0.2588163,-0.80665314,-0.17184673,-0.685491,-0.43212858,-0.14385693,-0.73860633,-0.55457914,-1.1809194,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.075915545,0.7821569,1,0.9462909992329638
154,0.6498083,0.6425078,0.019087952,-0.8359208,-0.4892179,-1.0586799,-0.8938928,-0.14436881,-0.89437,-0.23630562,-0.0061205756,-0.057576865,0.7670511,1.0342687,0.024615882,-0.99402976,-0.56517166,-1.1448249,0.44771042,0.9631263,1.5199262,-0.99402976,-0.5651716,0.512324,2.8453827,-0.43900594,-0.0778478,1.7533792,2.8453827,-0.24871136,1.7533792,0.055266913,0.86908174,0.043872885,0.75080884,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.3339368,0.58741623,0.26129258,-0.2566705,0.46984303,-0.20393133,0.07588415,-0.2588163,-0.80665314,-0.17184673,-0.685491,-0.43212858,-0.14385693,-0.73860633,-0.55457914,-1.1809194,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.075915545,0.7821569,1,0.9353066789683713
168,0.6498083,0.6425078,0.9556272,-0.7098247,-0.4892179,0.72612,-0.30118048,0.277977,-0.81718946,0.38881448,0.95588654,0.06194379,-2.3704891,1.5888034,0.024615882,-0.78927,0.04403842,1.1822237,0.8951104,0.9631263,0.3253728,-0.7892699,0.044038463,0.512324,0.9045822,-0.033851344,-0.13499214,-0.25211012,0.9045822,-0.13783385,-0.25211012,-0.33881244,-0.37637278,-0.34398487,-1.3187777,-0.33525056,-0.4870455,-0.26709026,-0.32244188,-0.32559326,0.6367189,0.15698493,1.810329,0.6442524,-0.2566705,-0.61705166,-0.20393133,0.2786151,-0.2588163,-0.6127691,-0.17184673,-0.45623678,0.35119617,-0.14385693,-0.32041925,-0.46714184,-0.51253283,-0.13968615,0.017338699,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.5284107,1,0.5073709399859588
170,0.07109829,-0.33159083,0.42627892,-0.7098247,-0.4892179,0.1311867,-0.30118048,-0.32537416,-0.81718946,-0.14928195,0.27682272,0.1237808,-1.2295654,-0.28275108,0.024615882,-0.78927,-0.76824164,-1.0340132,0.8951104,0.9631263,-0.27190387,-0.7892699,-0.7682417,1.8314286,0.7002874,-0.043886103,-0.13499214,-0.25211012,0.7002874,-0.13783385,-0.25211012,-0.33881244,0.86908174,-0.31025812,-0.92174834,-0.33525056,0.33529967,-0.26709026,-0.32244188,-0.32559326,0.6367189,-0.39374456,0.7445777,0.34826246,-0.19417271,0.59491515,-0.13050789,-0.38427725,-0.1892895,-0.6127691,-0.17184673,-0.45623678,0.35119617,-0.08385756,-0.32041925,-0.46714184,-0.51253283,-0.13968615,0.017338699,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,2.1253293,-0.075915545,-0.5284107,1,0.9991992832966825
141,0.5906379,0.5551634,-0.48990074,-0.8804656,-0.4892179,0.5773867,-1.1045557,-0.38570926,-1.0487312,-0.78600526,-0.644764,0.1319029,0.7670511,-0.28275108,0.024615882,-1.2670428,-0.8697766,0.73897624,-0.4470895,-0.6413419,-0.8691805,-1.2670428,-0.86977667,0.512324,-0.52548134,-0.1640348,-0.80763054,-0.27031335,-0.52548134,-0.76613957,-0.27031335,-0.9299314,-0.6877364,-0.1584877,0.66555715,-0.38910025,1.0779933,-0.30006504,-0.38069493,-0.3675886,1.0762979,0.117113106,-0.4914318,-0.32045555,-0.13167487,-0.40918523,-0.17945684,0.39703247,-0.21457197,-0.95028806,-0.17184673,-0.6308868,-0.8954193,-0.15242827,-0.94775766,-0.77895194,0.6100462,-0.13862585,0.020443594,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,6.744488,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.09155482,0,0.0012997426307424043
142,0.22781976,-0.15607007,-0.71385574,-0.6913215,-0.4892179,-1.0586799,-1.093844,0.21764186,-0.9458238,-0.8570746,-0.7377311,0.23966807,0.7670511,0.7570014,-0.8849096,-1.1305362,-0.8697766,-1.3664485,-4.473689,-0.6413419,-0.27190387,-1.1305362,-0.86977667,-0.80678064,-0.8319236,-0.43900594,-0.06481316,-0.40364048,-0.8319236,-0.6922213,-0.40364048,-0.9299314,-0.6877364,-0.5800722,-0.17802872,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.57565975,-0.5012544,-0.81450295,-0.2566705,-0.6100054,-0.20393133,-1.5049707,-0.2588163,-1.0143042,-0.17184673,-0.730925,-0.896125,-0.14385693,-1.0080276,-0.7905114,-0.9146876,2.0143118,6.326484,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,7.182363184942216e-05
143,0.22542097,-0.15690193,-0.73421526,-0.6913215,-0.4892179,-1.0586799,-1.093844,-0.20470393,-0.9458238,-0.86432654,-0.78623563,-0.16603619,0.7670511,0.9649519,0.024615882,-1.1305362,-0.8697766,1.514659,0.8951104,0.9631263,-0.27190387,-1.1305362,-0.86977667,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.5126187,-0.02944719,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.5681838,-0.4996173,-0.8086562,-0.2566705,-0.60824376,-0.20393133,-1.2937322,-0.2588163,-1.0143042,-0.17184673,-0.730925,-0.896125,-0.14385693,-1.0080276,-0.7905114,-0.9146876,2.0143118,6.326484,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,0.0004727022145193094
144,0.22422156,-0.15690193,-0.71385574,-0.6913215,-0.4892179,1.9159868,-1.093844,0.57965255,-0.9458238,-0.7120352,-0.74581516,-0.61830866,-1.9418415,3.252407,0.024615882,-1.1305362,-0.6667066,0.22185442,0.44771042,-2.24581,0.9226495,-1.1305362,-0.6667066,-0.80678064,-0.35227492,5.2768407,-0.7023269,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.9299314,-0.6877364,-0.5294821,-0.02944719,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.5706758,-0.5045286,-0.6961069,-0.2566705,-0.32815257,-0.20393133,-0.2761827,-0.2588163,-1.0143042,-0.17184673,-0.730925,-0.896125,-0.14385693,-1.0080276,-0.7905114,-0.9146876,2.0143118,6.326484,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,1.6815222112836266e-05
145,0.22422156,-0.15690193,-0.71385574,-0.6913215,-0.4892179,1.9159868,-1.093844,0.57965255,-0.9458238,-0.7120352,-0.74581516,-0.61830866,-1.9025822,3.252407,0.024615882,-1.1305362,-0.6667066,0.22185442,0.44771042,-2.24581,0.9226495,-1.1305362,-0.6667066,-0.80678064,-0.35227492,5.2768407,-0.7023269,-1.6980649,-0.3522749,-0.7291804,-1.6980649,-0.9299314,-0.6877364,-0.5294821,-0.02944719,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.5706758,-0.5045286,-0.6961069,-0.2566705,-0.32815257,-0.20393133,-0.2761827,-0.2588163,-1.0143042,-0.17184673,-0.730925,-0.896125,-0.14385693,-1.0080276,-0.7905114,-0.9146876,2.0143118,6.326484,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,1.6596404763850317e-05
146,0.22422156,-0.15690193,-0.71385574,-0.6913215,-0.4892179,-1.0586799,-1.093844,0.57965255,-0.9458238,-0.7120352,-0.74581516,-0.61830866,0.7670511,3.252407,0.024615882,-1.1305362,-0.6667066,1.514659,0.8951104,0.9631263,0.9226495,-1.1305362,-0.6667066,-0.80678064,-0.28713745,-0.23385027,-0.13499214,-0.25211012,-0.28713742,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.5294821,-0.02944719,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.5706758,-0.5045286,-0.6961069,-0.2566705,-0.32815257,-0.20393133,-0.2761827,-0.2588163,-1.0143042,-0.17184673,-0.730925,-0.896125,-0.14385693,-1.0080276,-0.7905114,-0.9146876,2.0143118,6.326484,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,0.00020718962912931989
147,0.6498083,0.6425078,-0.63241756,-0.8852628,-0.14675352,0.1311867,-1.1331202,-0.26503903,-1.0230044,-0.7047832,-0.72560495,-0.56154275,0.26789698,-0.28275108,0.024615882,-1.1646628,-0.56517166,-0.44301668,0.8951104,0.9631263,-0.27190387,-1.1646628,-0.5651716,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.10789755,0.75080884,-0.3911714,0.753446,-0.3094864,-0.37762898,-0.37140638,2.163708,-0.48096415,-0.34736717,-0.6420248,-0.19417271,-0.49374107,-0.187615,-0.1934527,-0.23353381,-1.0397729,-0.17184673,-0.7359269,-0.8671914,-0.14385693,-1.0127704,-0.81985474,0.220759,-0.14074644,0.014233805,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,0.34530103,0,0.00013150726001405038
148,0.6498083,0.6425078,-0.63241756,-0.8852628,-0.14675352,1.3210534,-1.1331202,-0.14436881,-1.0230044,-0.7047832,-0.72560495,-0.56154275,-1.0827553,-0.28275108,0.024615882,-1.1646628,-0.56517166,-0.44301668,0.8951104,0.9631263,-0.27190387,-1.1646628,-0.5651716,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.10789755,0.75080884,-0.3911714,0.753446,-0.3094864,-0.37762898,-0.37140638,2.163708,-0.48096415,-0.34736717,-0.6420248,-0.19417271,-0.49374107,-0.187615,-0.1934527,-0.23353381,-1.0397729,-0.17184673,-0.7359269,-0.8671914,-0.14385693,-1.0127704,-0.81985474,0.220759,-0.14074644,0.014233805,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,0.34530103,0,0.0001453538158678328
149,0.6498083,0.6425078,-0.63241756,-0.8852628,-0.14675352,-1.0586799,-1.1331202,-0.32537416,-1.0230044,-0.7047832,-0.72560495,-0.56154275,0.7670511,-0.28275108,0.024615882,-1.1646628,-0.56517166,-0.44301668,0.8951104,0.9631263,-0.27190387,-1.1646628,-0.5651716,-0.80678064,-0.30659407,-0.23994851,-0.13499214,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.6306624,-1.737729,-0.3911714,0.753446,-0.3094864,-0.37762898,-0.37140638,2.163708,-0.48096415,-0.34736717,-0.6420248,-0.19417271,-0.49374107,-0.187615,-0.1934527,-0.23353381,-1.0397729,-0.17184673,-0.7359269,-0.8671914,-0.14385693,-1.0127704,-0.81985474,0.220759,-0.14074644,0.014233805,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.96526647,0,0.00020153184349347192
150,0.6498083,0.6425078,-0.63241756,-0.8852628,-0.14675352,-1.0586799,-1.1331202,-0.38570926,-1.0230044,-0.7047832,-0.72560495,-0.56154275,0.7670511,-0.28275108,0.024615882,-1.1646628,-0.56517166,0.48041534,0.00031047114,-0.6413419,-0.27190387,-1.1646628,-0.5651716,-0.80678064,-0.41562474,-0.04983627,-0.623246,-0.88383424,-0.4156247,-0.58134377,-0.88383424,-0.9299314,-0.6877364,-0.22594123,0.574622,-0.3911714,0.753446,-0.3094864,-0.37762898,-0.37140638,2.163708,-0.48096415,-0.34736717,-0.6420248,-0.19417271,-0.49374107,-0.187615,-0.1934527,-0.23353381,-1.0397729,-0.17184673,-0.7359269,-0.8671914,-0.14385693,-1.0127704,-0.81985474,0.220759,-0.14074644,0.014233805,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.37271273,-0.075915545,-0.09155482,0,0.00015296528789985415
151,0.6498083,0.6425078,0.019087952,-0.8359208,-0.4892179,0.72612,-0.8938928,1.303674,-0.89437,-0.23630562,-0.0061205756,-0.057576865,-2.4834404,1.0342687,-0.8849096,-0.99402976,-0.56517166,-1.2556367,0.8951104,-0.6413419,1.5199262,-0.99402976,-0.5651716,0.512324,-0.21903916,3.0606272,-0.99210584,-1.6865133,-0.21903922,-0.7291804,-1.6865133,0.055266913,0.86908174,0.043872885,0.75080884,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.37649673,-0.7817181,-0.3339368,0.58741623,0.26129258,-0.2566705,0.46984303,-0.20393133,0.07588415,-0.2588163,-0.80665314,-0.17184673,-0.685491,-0.43212858,-0.14385693,-0.73860633,-0.55457914,-1.1809194,0.00027335796,0.4271848,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,2.9557548,-0.37271273,-0.075915545,0.7821569,0,0.07026087203697115
