,F64,F69,F108,F109,F111,F116,F117,F110,F114,F115,F45,F38,F1,category,1
362,-0.16295137,0.6399877,0.024615882,-0.6646403,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,2.8387003076839718e-05
363,-0.16295137,-0.38570926,0.024615882,0.73897624,1.0535676,0.512324,-0.52548134,-0.52548134,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,0.04751260049332914
364,-0.16295137,-0.38570926,0.024615882,0.73897624,1.0535676,0.512324,-0.52548134,-0.52548134,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,0.04751260049332914
365,-0.16295137,-0.38570926,0.024615882,1.2560982,1.0535676,0.512324,-0.43437696,-0.43437696,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,0.07925303012127455
366,-0.16295137,2.5707111,-0.8849096,-1.292574,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,8.046425852555248e-06
367,-0.16295137,0.820993,-0.8849096,-1.292574,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,2.7470115887773295e-05
368,-0.16295137,0.88132817,0.024615882,1.1822237,1.0535676,1.8314286,0.9045822,0.9045822,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,1,0.9885188096369482
369,-0.16295137,-0.084033705,0.024615882,1.514659,1.0535676,-0.80678064,-0.28713745,-0.28713742,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,0.0006496793177930435
370,-0.16295137,0.57965255,-0.8849096,-0.77545214,1.0535676,-0.80678064,-0.6383811,-0.6383811,-0.28741077,-0.34177682,-0.012780831,-0.2208926,-0.32707766,0,6.901423797836198e-05
371,-0.16295137,-0.14436881,0.024615882,-1.3295113,1.0535676,1.8314286,1.9260561,1.9260561,-0.28741077,0.86908174,-0.012780831,-0.2588163,-0.32707766,1,0.999461182350913
372,-0.16295137,0.7606579,0.024615882,-0.036706623,1.0535676,-0.80678064,-0.6433438,-0.6433438,-0.28741077,-0.6877364,-0.012780831,-0.2588163,-0.32707766,0,3.188471936852485e-05
373,-0.16295137,0.036636516,0.024615882,-0.627703,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,-0.6877364,-0.012780831,-0.2588163,2.6749535,0,7.786675363111781e-05
374,-0.16295137,0.7606579,0.024615882,-0.627703,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,-0.6877364,-0.012780831,-0.2588163,-0.32707766,0,1.441878686480225e-05
375,-0.16295137,1.9070251,-0.8849096,-0.627703,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,-0.6877364,-0.012780831,-0.2588163,-0.32707766,0,1.0999447592867374e-05
376,-0.16295137,-0.084033705,0.024615882,-0.036706623,1.0535676,-0.80678064,-0.6433438,-0.6433438,-0.28741077,-0.52386075,-0.012780831,-0.2588163,2.6749535,0,0.0002481762976496051
377,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
378,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
379,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
380,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
381,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
382,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
383,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
384,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,1.8314286,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,1,0.9276007640734758
385,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
386,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
387,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
388,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
389,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
390,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
391,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
392,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
393,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
394,-0.16295137,-0.38570926,0.024615882,0.59122705,1.0535676,-0.80678064,-0.109595545,-0.109595545,-0.28741077,-0.52386075,-0.012780831,-0.2588163,-0.32707766,0,0.00042923169086031603
395,-0.16295137,-0.023698593,-0.8849096,-1.1817622,1.0535676,-0.80678064,-0.3722603,-0.37226027,-0.28741077,-0.6877364,-0.012780831,-0.2588163,2.6749535,0,0.00023722857344359586
396,-0.16295137,5.4064617,-0.8849096,-1.3664485,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,0,2.8486360454688415e-06
397,-0.16295137,5.4064617,-0.8849096,-1.3664485,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,0,2.8486360454688415e-06
398,-0.16295137,1.2433388,-0.8849096,-1.3664485,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,0,5.289571239162726e-05
399,-0.16295137,1.2433388,-0.8849096,-1.3664485,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,0,5.289571239162726e-05
400,-0.16295137,1.4846792,0.024615882,1.514659,1.0535676,-0.80678064,-0.28713745,-0.28713742,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,0,0.0005893534179765681
401,-0.16295137,1.1226686,0.024615882,-1.4033859,1.0535676,0.512324,-0.8319236,-0.8319236,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,0,0.0056504324061425835
402,-0.16295137,2.6310463,-0.8849096,-1.1448249,1.0535676,0.512324,2.4367933,2.4367933,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,1,0.7446642739491572
403,-0.16295137,-0.023698593,0.024615882,-1.2186995,1.0535676,1.8314286,2.3200536,2.3200536,-0.28741077,0.09067267,-0.012780831,0.17098561,-0.32707766,1,0.999300496439816
404,-0.16295137,0.21764186,0.024615882,0.22185442,1.0535676,0.512324,-0.35227492,-0.3522749,-0.28741077,0.86908174,-0.012780831,-0.2588163,-0.32707766,1,0.20043956402422808
405,-0.16295137,0.21764186,0.024615882,1.514659,1.0535676,0.512324,-0.28713745,-0.28713742,-0.28741077,0.86908174,-0.012780831,-0.2588163,-0.32707766,0,0.41404239434827667
406,-0.16295137,-0.38570926,-0.8849096,-0.44301668,1.0535676,1.1718763,-0.43792647,-0.4379264,-0.28741077,1.1804453,-0.012780831,-0.2588163,-0.32707766,1,0.885488087825505
407,-0.16295137,0.21764186,-0.8849096,-0.627703,1.0535676,-0.80678064,-0.8319236,-0.8319236,-0.28741077,1.1804453,-0.012780831,-0.2588163,-0.32707766,0,0.0008854563429317584
408,-0.16295137,-0.38570926,0.024615882,-1.4033859,1.0535676,1.8314286,2.8453827,2.8453827,-0.28741077,1.1804453,-0.012780831,-0.2588163,-0.32707766,1,0.9999559016362443
409,-0.16295137,-0.38570926,0.024615882,-1.4033859,1.0535676,0.512324,2.8453827,2.8453827,-0.28741077,1.1804453,-0.012780831,-0.2588163,-0.32707766,1,0.9924400244608976
410,-0.16295137,-0.38570926,0.024615882,-0.73851484,1.0535676,0.512324,-0.464193,-0.464193,-0.28741077,1.1804453,-0.012780831,-0.2588163,-0.32707766,0,0.2101563521670675
411,-0.16295137,-0.023698593,0.024615882,1.514659,1.0535676,-0.80678064,-0.28713745,-0.28713742,-0.28741077,-0.6877364,-0.012780831,-0.2588163,-0.32707766,0,0.0003355805295782982
412,-0.16295137,0.036636516,0.024615882,-0.88626397,1.0535676,-0.80678064,-0.60209197,-0.60209197,-0.28741077,-0.6877364,-0.012780831,-0.2588163,-0.32707766,0,3.1771304627989776e-05
413,-0.16295137,-0.20470393,0.024615882,-1.4033859,1.0535676,1.8314286,1.0067296,1.0067296,-0.28741077,2.4259,-0.012780831,-0.2588163,-0.32707766,1,0.9997598481100696
414,-0.17734277,-0.38570926,0.024615882,-1.1817622,-1.062283,0.512324,2.8453827,2.8453827,0.9700941,2.4259,-0.27951854,-0.2588163,-0.32707766,1,0.9989899416068628
415,-0.17734277,0.15730675,0.024615882,1.1822237,-1.062283,1.8314286,0.9045822,0.9045822,0.9700941,2.4259,-0.27951854,-0.2588163,-0.32707766,1,0.999918340336118
416,-0.17734277,-0.20470393,0.024615882,1.514659,-1.062283,-0.80678064,-0.28713745,-0.28713742,0.9700941,-0.6877364,-0.27951854,-0.2588163,-0.32707766,0,0.00029046771066787685
417,-0.17734277,-0.38570926,-0.8849096,-0.44301668,-1.062283,-0.1472283,-0.43792647,-0.4379264,0.9700941,-0.6877364,-0.27951854,-0.2588163,-0.32707766,0,0.0013841191550758294
418,-0.17734277,-0.14436881,0.024615882,-0.627703,-1.062283,-0.80678064,-0.8319236,-0.8319236,0.9700941,-0.6877364,-0.27951854,-0.2588163,-0.32707766,0,2.074289021088333e-05
419,-0.17734277,-0.023698593,0.9341414,-0.627703,-1.062283,-0.80678064,-0.8319236,-0.8319236,0.9700941,-0.6877364,-0.27951854,-0.2588163,-0.32707766,0,1.1175697041652404e-05
420,-0.17734277,-0.38570926,0.024615882,-1.1817622,-1.062283,0.512324,2.8453827,2.8453827,0.9700941,2.4259,-0.27951854,-0.2588163,-0.32707766,1,0.9989899416068628
421,-0.7242161,-0.38570926,0.024615882,1.4038471,-1.0281564,-0.80678064,-0.407619,-0.407619,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00010979592111834923
422,-0.7242161,-0.38570926,0.024615882,0.48041534,-1.0281564,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,5.660399716286395e-05
423,-0.7242161,-0.38570926,0.024615882,0.48041534,-1.0281564,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,5.660399716286395e-05
424,-0.7242161,-0.38570926,0.024615882,-1.292574,-1.0281564,0.512324,-0.8319236,-0.8319236,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.0012203009163512378
425,-0.7242161,-0.38570926,0.024615882,-1.2556367,-1.0281564,0.512324,-0.21903916,-0.21903922,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.004290739532104771
426,-0.7242161,-0.38570926,0.024615882,1.4038471,-1.0281564,-0.80678064,-0.407619,-0.407619,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,0.00010979592111834923
427,-0.7242161,-0.38570926,0.024615882,0.48041534,-1.0281564,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.37762898,-0.2588163,-0.32707766,0,5.660399716286395e-05
428,-0.63375586,-0.38570926,0.024615882,0.73897624,-0.7892699,0.512324,-0.52548134,-0.52548134,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,0.010187288960412044
446,-0.26643243,-0.38570926,0.024615882,0.73897624,-0.51625687,0.512324,-0.52548134,-0.52548134,-0.7371752,2.4259,-0.35616732,-0.13872457,-0.32707766,1,0.7171519206096848
478,-0.4459823,0.3383121,0.024615882,-1.1448249,-0.82339656,1.8314286,2.4367933,2.4367933,-0.6132605,0.35014236,-0.36536518,-0.23985444,-0.32707766,1,0.9986158756776088
480,-0.2088668,-0.38570926,0.024615882,-1.2186995,-0.1749907,1.8314286,2.8453827,2.8453827,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999908679048766
481,-0.2088668,-0.38570926,0.024615882,-1.2186995,-0.1749907,1.8314286,2.8453827,2.8453827,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999908679048766
429,-0.63375586,-0.26503903,0.024615882,0.59122705,-0.7892699,-0.80678064,-0.109595545,-0.109595545,-0.9299314,-0.6877364,-0.36229923,-0.2588163,-0.32707766,0,0.00013477333617307346
430,-0.63375586,0.09697163,0.024615882,1.514659,-0.7892699,-0.80678064,-0.28713745,-0.28713742,-0.9299314,-0.6877364,-0.36229923,-0.13872457,-0.32707766,0,0.00015741383723509022
431,-0.63375586,0.277977,0.024615882,1.514659,-0.7892699,-0.80678064,-0.28713745,-0.28713742,-0.9299314,-0.6877364,-0.36229923,-0.13872457,-0.32707766,0,0.00014217659749781863
432,-0.63375586,-0.38570926,0.024615882,1.2560982,-0.7892699,0.512324,-0.43437696,-0.43437696,-0.9299314,-0.6877364,-0.36229923,-0.13872457,-0.32707766,0,0.020575924968897506
433,-0.63375586,0.57965255,0.024615882,-0.44301668,-0.7892699,-0.80678064,-0.30659407,-0.3065941,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,2.8301177309268365e-05
434,-0.63375586,-0.38570926,0.024615882,1.4038471,-0.7892699,-0.80678064,-0.407619,-0.407619,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,0.0001411518187346647
435,-0.63375586,-0.38570926,0.024615882,0.48041534,-0.7892699,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,7.384863513666513e-05
436,-0.63375586,-0.38570926,0.024615882,0.48041534,-0.7892699,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,7.384863513666513e-05
437,-0.63375586,-0.38570926,0.024615882,-1.292574,-0.7892699,-0.80678064,-0.8319236,-0.8319236,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,9.622663368293104e-06
438,-0.63375586,-0.20470393,0.024615882,-1.292574,-0.7892699,-0.80678064,-0.09646228,-0.09646234,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,3.729345294300758e-05
439,-0.63375586,-0.38570926,0.024615882,0.29572892,-0.7892699,0.512324,-0.6787025,-0.67870253,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,0.006242163148222562
440,-0.63375586,-0.38570926,0.024615882,0.48041534,-0.7892699,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.36229923,-0.23985444,-0.32707766,0,7.384863513666513e-05
441,-0.63375586,-0.38570926,0.024615882,0.48041534,-0.7892699,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.36229923,-0.2588163,-0.32707766,0,7.29385982525147e-05
442,-0.63375586,-0.38570926,0.024615882,0.48041534,-0.7892699,-0.80678064,-0.41562474,-0.4156247,-0.9299314,-0.6877364,-0.36229923,-0.2588163,-0.32707766,0,7.29385982525147e-05
443,-0.26643243,-0.38570926,0.024615882,1.4038471,-0.51625687,-0.80678064,-0.407619,-0.407619,-0.7371752,-0.6877364,-0.35616732,-0.2272132,-0.32707766,0,0.00016005630061381943
444,-0.26643243,-0.38570926,2.7531924,0.48041534,-0.51625687,-0.80678064,-0.41562474,-0.4156247,-0.7371752,-0.6877364,-0.35616732,-0.2272132,-0.32707766,0,1.4220646399548865e-05
445,-0.26643243,-0.38570926,0.024615882,0.48041534,-0.51625687,-0.80678064,-0.41562474,-0.4156247,-0.7371752,-0.6877364,-0.35616732,-0.2272132,-0.32707766,0,8.373994760644337e-05
447,-0.26643243,-0.38570926,0.024615882,1.2560982,-0.51625687,0.512324,-0.43437696,-0.43437696,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.022528181685218186
448,-0.26643243,-0.38570926,0.024615882,1.2560982,-0.51625687,0.512324,-0.43437696,-0.43437696,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.022528181685218186
449,-0.26643243,-0.38570926,0.024615882,1.2560982,-0.51625687,0.512324,-0.43437696,-0.43437696,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.022528181685218186
450,-0.26643243,-0.38570926,0.024615882,1.2560982,-0.51625687,0.512324,-0.43437696,-0.43437696,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.022528181685218186
451,-0.26643243,0.3383121,0.024615882,-1.292574,-0.51625687,-0.80678064,-0.09646228,-0.09646234,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,3.2205223329540625e-05
452,-0.26643243,-0.38570926,-0.8849096,-0.44301668,-0.51625687,-0.80678064,-0.30659407,-0.3065941,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.00010309945639212983
453,-0.26643243,-0.38570926,0.024615882,-1.2556367,-0.51625687,-0.80678064,-0.8319236,-0.8319236,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,1.1567238540125245e-05
454,-0.26643243,-0.38570926,0.024615882,-1.2556367,-0.51625687,-0.80678064,-0.8319236,-0.8319236,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,1.1567238540125245e-05
455,-0.26643243,-0.38570926,0.024615882,1.4038471,-0.51625687,-0.80678064,-0.407619,-0.407619,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.00016543661953008878
456,-0.26643243,-0.38570926,0.024615882,1.4038471,-0.51625687,-0.80678064,-0.407619,-0.407619,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,0.00016543661953008878
457,-0.26643243,-0.38570926,0.024615882,0.48041534,-0.51625687,-0.80678064,-0.41562474,-0.4156247,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,8.65551018252235e-05
458,-0.26643243,-0.38570926,0.024615882,0.48041534,-0.51625687,-0.80678064,-0.41562474,-0.4156247,-0.7371752,-0.6877364,-0.35616732,-0.17664826,-0.32707766,0,8.65551018252235e-05
459,-0.26643243,-0.38570926,0.024615882,1.4038471,-0.51625687,-0.80678064,-0.407619,-0.407619,-0.7371752,-0.6877364,-0.35616732,-0.2588163,-0.32707766,0,0.00015678280806889877
460,-0.26643243,-0.38570926,0.024615882,0.29572892,-0.51625687,0.512324,-0.6787025,-0.67870253,-0.7371752,-0.6877364,-0.35616732,-0.2588163,-0.32707766,0,0.006928731240747258
461,-0.26643243,-0.38570926,0.024615882,1.2560982,-0.51625687,0.512324,-0.43437696,-0.43437696,-0.7371752,-0.6877364,-0.35616732,-0.13872457,-0.32707766,0,0.023080830385047192
462,-0.26643243,-0.38570926,0.024615882,0.73897624,-0.51625687,0.512324,-0.52548134,-0.52548134,-0.7371752,-0.6877364,-0.35616732,-0.2272132,-0.32707766,0,0.012898831399650727
463,-0.26643243,-0.38570926,0.024615882,1.2560982,-0.51625687,0.512324,-0.43437696,-0.43437696,-0.7371752,-0.6877364,-0.35616732,-0.2272132,-0.32707766,0,0.021811387239027244
464,-0.26643243,-0.32537416,0.024615882,-1.4033859,-0.51625687,-0.80678064,-0.8319236,-0.8319236,-0.7371752,-0.6877364,-0.35616732,-0.25249568,-0.32707766,0,9.616792101070218e-06
465,-0.26643243,-0.14436881,0.024615882,-1.4033859,-0.51625687,-0.80678064,-0.8319236,-0.8319236,-0.7371752,-0.6877364,-0.35616732,-0.25249568,-0.32707766,0,8.685788057843686e-06
466,-0.4459823,-0.38570926,0.024615882,-1.4033859,-0.82339656,-0.80678064,-0.8319236,-0.8319236,-0.6132605,-0.6877364,-0.36536518,-0.2588163,-0.32707766,0,9.689553827470765e-06
467,-0.4459823,-0.38570926,0.024615882,-0.036706623,-0.82339656,-0.80678064,-0.6433438,-0.6433438,-0.6132605,-0.6877364,-0.36536518,-0.2588163,-0.32707766,0,3.5870018737218815e-05
468,-0.4459823,-0.38570926,0.024615882,-0.036706623,-0.82339656,-0.80678064,-0.6433438,-0.6433438,-0.6132605,-0.6877364,-0.36536518,-0.2588163,-0.32707766,0,3.5870018737218815e-05
469,-0.4459823,-0.38570926,0.024615882,1.4038471,-0.82339656,-0.80678064,-0.407619,-0.407619,-0.6132605,-0.6877364,-0.36536518,-0.2588163,-0.32707766,0,0.00015333037967548284
470,-0.4459823,-0.38570926,0.024615882,0.48041534,-0.82339656,-0.80678064,-0.41562474,-0.4156247,-0.6132605,-0.6877364,-0.36536518,-0.2588163,-0.32707766,0,8.022075187003737e-05
471,-0.4459823,-0.38570926,0.024615882,0.48041534,-0.82339656,-0.80678064,-0.41562474,-0.4156247,-0.6132605,-0.6877364,-0.36536518,-0.2588163,-0.32707766,0,8.022075187003737e-05
472,-0.4459823,-0.38570926,0.024615882,-1.292574,-0.82339656,0.512324,-0.8319236,-0.8319236,-0.6132605,0.35014236,-0.36536518,-0.23985444,-0.32707766,0,0.008687503380044639
473,-0.4459823,-0.38570926,0.024615882,0.73897624,-0.82339656,0.512324,-0.52548134,-0.52548134,-0.6132605,-0.6877364,-0.36536518,-0.23985444,2.6749535,0,0.03770134314959711
474,-0.4459823,-0.38570926,0.024615882,0.73897624,-0.82339656,0.512324,-0.52548134,-0.52548134,-0.6132605,-0.6877364,-0.36536518,-0.23985444,-0.32707766,0,0.012515749102266438
475,-0.4459823,-0.38570926,0.024615882,0.48041534,-0.82339656,-0.80678064,-0.41562474,-0.4156247,-0.6132605,-0.6877364,-0.36536518,-0.23985444,-0.32707766,0,8.122163900699489e-05
476,-0.4459823,-0.38570926,0.024615882,-0.036706623,-0.82339656,-0.80678064,-0.6433438,-0.6433438,-0.6132605,0.35014236,-0.36536518,-0.23985444,-0.32707766,0,0.00018503497934632912
477,-0.4459823,-0.38570926,0.024615882,1.4038471,-0.82339656,-0.80678064,-0.407619,-0.407619,-0.6132605,0.35014236,-0.36536518,-0.23985444,-0.32707766,0,0.0007905664019021867
479,-0.2088668,-0.38570926,-0.8849096,0.22185442,-0.1749907,-0.80678064,-0.35227492,-0.3522749,0.4135209,-0.6877364,-0.35003543,-0.2588163,-0.32707766,0,0.0003261667827689144
482,-0.2088668,-0.38570926,0.024615882,-1.2186995,-0.1749907,1.8314286,2.8453827,2.8453827,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999877656229259
483,-0.2088668,-0.32537416,0.024615882,-1.2186995,-0.1749907,1.8314286,2.8453827,2.8453827,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999873432517282
484,-0.2088668,-0.32537416,0.024615882,-1.2186995,-0.1749907,1.8314286,2.8453827,2.8453827,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999873432517282
485,-0.2088668,-0.38570926,0.024615882,0.5173526,-0.1749907,1.8314286,2.5048914,2.5048914,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999926818020372
486,-0.2088668,-0.38570926,0.024615882,0.5173526,-0.1749907,1.8314286,2.5048914,2.5048914,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999926818020372
487,-0.2088668,-0.38570926,0.024615882,0.5173526,-0.1749907,1.8314286,2.5048914,2.5048914,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999926818020372
488,-0.2088668,-0.32537416,0.024615882,0.5173526,-0.1749907,1.8314286,2.5048914,2.5048914,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999924291523321
489,-0.2088668,-0.32537416,0.024615882,0.5173526,-0.1749907,1.8314286,2.5048914,2.5048914,0.4135209,1.3880211,-0.35003543,-0.23353381,2.6749535,1,0.9999924291523321
490,-0.2088668,-0.38570926,0.024615882,1.4038471,-0.1749907,-0.80678064,-0.407619,-0.407619,0.4135209,1.3880211,-0.35003543,-0.23353381,-0.32707766,0,0.009507746694107186
491,-0.2088668,-0.38570926,0.024615882,1.4038471,-0.1749907,-0.80678064,-0.407619,-0.407619,0.4135209,1.3880211,-0.35003543,-0.23353381,-0.32707766,0,0.009507746694107186
492,-0.2088668,-0.26503903,0.024615882,0.48041534,-0.1749907,-0.80678064,-0.41562474,-0.4156247,0.4135209,1.3880211,-0.35003543,-0.23353381,-0.32707766,0,0.0046702414567028365
493,-0.2088668,-0.26503903,0.024615882,0.48041534,-0.1749907,-0.80678064,-0.41562474,-0.4156247,0.4135209,1.3880211,-0.35003543,-0.23353381,-0.32707766,0,0.0046702414567028365
494,-0.2088668,-0.023698593,0.024615882,0.5542898,-0.1749907,-0.80678064,0.70585907,0.7058591,0.4135209,-0.6877364,-0.35003543,-0.1071215,-0.32707766,0,0.0016585835894090198
495,-0.2088668,-0.38570926,0.024615882,0.5542898,-0.1749907,-0.80678064,0.70585907,0.7058591,0.4135209,-0.6877364,-0.35003543,-0.1071215,-0.32707766,0,0.0020324389175026243
496,-0.2088668,-0.38570926,0.024615882,-1.4033859,-0.1749907,-0.80678064,1.0067296,1.0067296,0.4135209,-0.6877364,-0.35003543,-0.1071215,-0.32707766,0,0.0009668214302028153
497,-0.2088668,-0.38570926,0.024615882,0.5542898,-0.1749907,-0.80678064,0.70585907,0.7058591,0.4135209,-0.6877364,-0.35003543,-0.1071215,-0.32707766,0,0.0020324389175026243
498,-0.2088668,-0.20470393,0.024615882,-0.036706623,-0.1749907,-0.80678064,-0.6433438,-0.6433438,0.4135209,-0.6877364,-0.35003543,-0.17664826,-0.32707766,0,8.105419920184148e-05
499,-0.2088668,-0.14436881,0.024615882,-0.036706623,-0.1749907,-0.80678064,-0.6433438,-0.6433438,0.4135209,-0.6877364,-0.35003543,-0.17664826,-0.32707766,0,7.834949944012499e-05
