,F65,F64,F67,F34,F66,F69,F68,F102,F103,F105,F107,F108,F94,F95,F109,F23,F22,F111,F112,F116,F117,F118,F120,F110,F121,F123,F114,F115,F61,F88,F41,F40,F42,F45,F46,F127,F36,F130,F35,F131,F38,F132,F37,F134,F39,F135,F136,F84,F146,F16,F3,F7,F12,F2,F13,F18,F14,F1,F5,F9,F19,F15,F11,category,1
287,-0.69349617,-0.88320684,0.19571091,-1.0586799,-0.90103394,-0.38570926,-0.66282827,0.44537988,2.0634074,0.7670511,-0.28275108,0.024615882,-0.34562388,-0.3621016,-1.4033859,-0.89448947,-2.24581,-0.34562385,-0.3621016,1.8314286,2.8453827,-0.43900594,0.5683801,2.8453827,2.5601852,0.5683801,1.1284294,0.86908174,-0.14162432,0.12644164,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.08720925,-0.2566705,-0.7755939,-0.20393133,1.0447546,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999219588294531
288,-0.69349617,-0.88320684,0.19571091,-1.0586799,-0.90103394,-0.38570926,-0.66282827,0.44537988,2.0634074,0.7670511,-0.28275108,0.024615882,-0.34562388,-0.3621016,1.1822237,0.8951104,0.9631263,-0.34562385,-0.3621016,1.8314286,0.9045822,-0.033851344,-0.25211012,0.9045822,-0.13783385,-0.25211012,1.1284294,0.86908174,0.12818979,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.08720925,-0.2566705,-0.7755939,-0.20393133,1.0447546,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9994356505395908
289,-0.69349617,-0.88320684,0.19571091,-1.0586799,-0.90103394,-0.38570926,-0.66282827,0.44537988,2.0634074,0.7670511,-0.28275108,0.024615882,-0.34562388,-0.3621016,-1.3295113,0.00031047114,-0.6413419,-0.34562385,-0.3621016,1.8314286,1.9260561,0.15155709,0.5683801,1.9260561,2.5601852,0.5683801,1.1284294,0.86908174,-0.040444024,0.61115843,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.08720925,-0.2566705,-0.7755939,-0.20393133,1.0447546,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9996777164958092
296,-0.001271596,-0.88320684,0.36694315,-1.0586799,-0.90103394,-0.14436881,-0.66282827,0.9704228,1.4045538,0.7670511,-0.28275108,0.024615882,-0.34562388,0.04403842,0.22185442,0.44771042,-2.24581,-0.34562385,0.044038463,1.8314286,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,1.1284294,0.24635449,-0.61379904,-1.7474719,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7748042431709974
285,-0.5509794,-0.7735581,-0.3179857,-1.0586799,-1.0224329,-0.20470393,-0.9458238,-0.60615635,-0.30523202,0.7670511,-0.28275108,0.9341414,-1.1987895,-0.76824164,-0.81238943,-0.89448947,-0.6413419,-1.1987896,-0.7682417,-0.80678064,-0.6276288,-0.35371023,-0.25211012,-0.6276288,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.259668,0.87097317,-0.39324254,-0.4870455,-0.31890777,-0.37456304,-0.45561734,-0.44109234,-0.2566705,-0.05334614,-0.20393133,-0.031918347,-0.2588163,-0.9119701,-0.17184673,-0.82802516,-0.14385693,-0.92473716,-0.6823264,-0.26374117,-0.34593394,2.9896376,6.895692,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,1.3657599232446537e-05
286,-0.5509794,-0.7735581,-0.3179857,-1.0586799,-1.0224329,-0.20470393,-0.9458238,-0.60615635,-0.30523202,0.7670511,-0.28275108,0.9341414,-1.1987895,-0.76824164,-0.81238943,-0.89448947,-0.6413419,-1.1987896,-0.7682417,-0.80678064,-0.6276288,-0.35371023,-0.25211012,-0.6276288,-0.13783385,-0.25211012,-0.9299314,-0.6877364,-0.259668,0.87097317,-0.39324254,-0.4870455,-0.31890777,-0.37456304,-0.45561734,-0.44109234,-0.2566705,-0.05334614,-0.20393133,-0.031918347,-0.2588163,-0.9119701,-0.17184673,-0.82802516,-0.14385693,-0.92473716,-0.6823264,-0.26374117,-0.34593394,2.9896376,6.895692,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,1.3657599232446537e-05
290,-0.69349617,-0.88320684,0.19571091,-1.0586799,-0.90103394,-0.38570926,-0.66282827,0.44537988,2.0634074,0.7670511,-0.28275108,-0.8849096,-0.34562388,-0.3621016,0.22185442,0.44771042,-2.24581,-0.34562385,-0.3621016,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,1.1284294,0.86908174,0.12818979,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.08720925,-0.2566705,-0.7755939,-0.20393133,1.0447546,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00024938525644864945
291,-0.69349617,-0.88320684,0.19571091,-1.0586799,-0.90103394,-0.38570926,-0.66282827,0.44537988,2.0634074,0.7670511,-0.28275108,-0.8849096,-0.34562388,-0.3621016,-1.2556367,0.8951104,0.9631263,-0.34562385,-0.3621016,-0.80678064,-0.8319236,-0.43900594,-0.25211012,-0.8319236,-0.13783385,-0.25211012,1.1284294,0.86908174,0.12818979,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.08720925,-0.2566705,-0.7755939,-0.20393133,1.0447546,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0011499998980191257
292,-0.69349617,-0.88320684,0.19571091,-1.0586799,-0.90103394,-0.38570926,-0.66282827,0.44537988,2.0634074,0.7670511,-0.28275108,-0.8849096,-0.34562388,-0.3621016,-0.77545214,0.44771042,-0.6413419,-0.34562385,-0.3621016,-0.80678064,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,1.1284294,0.86908174,0.12818979,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.08720925,-0.2566705,-0.7755939,-0.20393133,1.0447546,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0015202219520397617
293,-0.001271596,-0.88320684,0.36694315,0.1311867,-0.90103394,-0.26503903,-0.66282827,0.9704228,1.4045538,-1.9505658,-0.28275108,0.024615882,-0.34562388,0.04403842,-0.036706623,0.8951104,0.9631263,-0.34562385,0.044038463,-0.80678064,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,1.1284294,0.24635449,0.7858617,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0010409617623997525
294,-0.001271596,-0.88320684,0.36694315,0.1311867,-0.90103394,-0.26503903,-0.66282827,0.9704228,1.4045538,-1.9505658,-0.28275108,0.024615882,-0.34562388,0.04403842,-0.036706623,0.8951104,0.9631263,-0.34562385,0.044038463,-0.80678064,-0.6433438,-0.35991523,-0.25211012,-0.6433438,-0.13783385,-0.25211012,1.1284294,0.24635449,0.7858617,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0010409617623997525
295,-0.001271596,-0.88320684,0.36694315,0.72612,-0.90103394,-0.084033705,-0.66282827,0.9704228,1.4045538,-0.6305803,-0.28275108,0.024615882,-0.34562388,0.04403842,0.22185442,0.44771042,-2.24581,-0.34562385,0.044038463,-0.80678064,-0.35227492,5.2768407,-1.6980649,-0.3522749,-0.7291804,-1.6980649,1.1284294,0.24635449,0.7858617,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.7024050217689766e-05
297,-0.001271596,-0.88320684,0.36694315,-0.4637466,-0.90103394,-0.38570926,-0.66282827,0.9704228,1.4045538,0.7670511,-0.28275108,0.024615882,-0.34562388,0.04403842,-1.0709504,0.00031047114,-0.6413419,-0.34562385,0.044038463,0.512324,0.1709782,0.32988983,-0.88383424,0.17097814,-0.58134377,-0.88383424,1.1284294,0.24635449,-0.10789755,-0.9980689,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.13666832265140866
298,-0.001271596,-0.88320684,0.36694315,-1.0586799,-0.90103394,-0.14436881,-0.66282827,0.9704228,1.4045538,0.7670511,-0.28275108,0.024615882,-0.34562388,0.04403842,-1.1448249,0.44771042,0.9631263,-0.34562385,0.044038463,1.8314286,2.8453827,-0.43900594,1.7533792,2.8453827,-0.24871136,1.7533792,1.1284294,0.24635449,0.7858617,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998869663947768
299,-0.001271596,-0.88320684,0.36694315,-1.0586799,-0.90103394,-0.20470393,-0.66282827,0.9704228,1.4045538,0.7670511,-0.28275108,0.024615882,-0.34562388,0.04403842,-1.4033859,-0.89448947,-0.6413419,-0.34562385,0.044038463,1.8314286,2.8453827,-0.43900594,1.7533792,2.8453827,-0.24871136,1.7533792,1.1284294,0.24635449,-0.040444024,-0.86410195,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9998407845407905
300,-0.001271596,-0.88320684,0.36694315,1.9159868,-0.90103394,0.39864722,-0.66282827,0.9704228,1.4045538,0.26789698,0.3411004,0.024615882,-0.34562388,0.04403842,-1.4403232,0.44771042,0.9631263,-0.34562385,0.044038463,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,1.1284294,0.24635449,0.7858617,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.90208954,-0.2566705,2.2684157,-0.20393133,0.44693008,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,2.302767472872721e-05
301,-0.16414799,-0.88320684,0.19571091,-1.0586799,-0.90103394,8.543888,-0.66282827,1.6129477,1.5581516,0.7670511,-0.28275108,-0.8849096,-0.34562388,0.24710844,-1.2186995,-0.89448947,-2.24581,-0.34562385,0.24710847,0.512324,2.8453827,-0.43900594,0.5683801,2.8453827,2.5601852,0.5683801,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.7729085359862333
302,-0.16414799,-0.88320684,0.19571091,-1.0586799,-0.90103394,8.543888,-0.66282827,1.6129477,1.5581516,0.7670511,-0.28275108,-0.8849096,-0.34562388,0.24710844,0.5173526,0.00031047114,-0.6413419,-0.34562385,0.24710847,0.512324,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9159491364444085
303,-0.16414799,-0.88320684,0.19571091,2.2134533,-0.90103394,2.7517166,-0.66282827,1.6129477,1.5581516,-2.3514142,-0.28275108,-0.8849096,-0.34562388,0.24710844,0.5173526,0.8951104,0.9631263,-0.34562385,0.24710847,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.1284294,1.1285514,0.11132641,-0.023763744,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.9999986044284462
304,-0.16414799,-0.88320684,0.19571091,1.0235866,-0.90103394,1.7863548,-0.66282827,1.6129477,1.5581516,-2.3325348,-0.28275108,-0.8849096,-0.34562388,0.24710844,0.5173526,0.8951104,0.9631263,-0.34562385,0.24710847,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,2.9896376,-0.2857285,5.168469,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.9999847579765424
305,-0.16414799,-0.88320684,0.19571091,-1.0586799,-0.90103394,0.277977,-0.66282827,1.6129477,1.5581516,0.7670511,-0.28275108,0.024615882,-0.34562388,0.24710844,0.5173526,0.8951104,0.9631263,-0.34562385,0.24710847,1.8314286,2.5048914,-0.17437322,0.5683801,2.5048914,2.5601852,0.5683801,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,4.501885,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,2.6749535,3.4471273,-0.13851993,-0.026352312,-0.33832303,-0.075915545,1,0.999999069117664
306,-0.16414799,-0.88320684,0.19571091,0.1311867,-0.90103394,4.079089,-0.66282827,1.6129477,1.5581516,-2.1155639,-0.28275108,0.024615882,-0.34562388,0.24710844,-1.0340132,0.8951104,0.9631263,-0.34562385,0.24710847,0.512324,0.7002874,-0.043886103,-0.25211012,0.7002874,-0.13783385,-0.25211012,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,5.168469,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.5772968536413665
307,-0.16414799,-0.88320684,0.19571091,0.1311867,-0.90103394,-0.38570926,-0.66282827,1.6129477,1.5581516,0.7670511,-0.28275108,0.024615882,-0.34562388,0.24710844,-1.292574,-0.89448947,-0.6413419,-0.34562385,0.24710847,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0636275594117521
308,-0.16414799,-0.88320684,0.19571091,0.1311867,-0.90103394,-0.38570926,-0.66282827,1.6129477,1.5581516,0.7670511,-0.28275108,0.024615882,-0.34562388,0.24710844,-1.292574,-0.89448947,-0.6413419,-0.34562385,0.24710847,0.512324,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0636275594117521
309,-0.16414799,-0.88320684,0.19571091,1.9159868,-0.90103394,17.473484,-0.66282827,1.6129477,1.5581516,-2.3385043,-0.28275108,-0.8849096,-0.34562388,0.24710844,-0.77545214,0.44771042,-0.6413419,-0.34562385,0.24710847,0.512324,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00014234800979501437
310,-0.16414799,-0.88320684,0.19571091,2.2134533,-0.90103394,3.7170784,-0.66282827,1.6129477,1.5581516,-1.8645066,-0.28275108,-0.8849096,-0.34562388,0.24710844,-0.77545214,0.44771042,-0.6413419,-0.34562385,0.24710847,-0.80678064,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,-0.33448875,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.0004126821393959424
311,-0.16414799,-0.88320684,0.19571091,0.8748534,-0.90103394,1.1830037,-0.66282827,1.6129477,1.5581516,-0.64494926,-0.28275108,0.024615882,-0.34562388,0.24710844,-0.77545214,0.44771042,-0.6413419,-0.34562385,0.24710847,1.8314286,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.9867940012524671
312,-0.16414799,-0.88320684,0.19571091,1.3210534,-0.90103394,2.2690356,-0.66282827,1.6129477,1.5581516,-0.5802239,13.649931,0.024615882,-0.34562388,0.24710844,-0.77545214,0.44771042,-0.6413419,-0.34562385,0.24710847,1.8314286,-0.4448387,-0.28589898,-0.25211012,-0.44483873,-0.13783385,-0.25211012,1.1284294,1.1285514,0.39800394,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,0.8223459,-0.2566705,-0.7896865,-0.20393133,0.36141044,-0.2588163,-0.4074126,-0.17184673,0.03327922,-0.14385693,-0.23863274,-0.41319752,0.00027335796,0.4271848,2.9896376,2.1080782,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,1,0.243268279938908
313,-0.5306198,-0.7906907,-0.4892179,0.72612,-0.21548712,-0.26503903,-0.55992085,-0.6482178,-0.36182067,0.18470454,-0.28275108,0.024615882,-0.20911737,-0.6667066,-0.44301668,0.8951104,0.9631263,-0.2091173,-0.6667066,-0.80678064,-0.30659407,-0.23994851,-0.25211012,-0.3065941,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.34398487,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.41866443,-0.2566705,-0.65228325,-0.20393133,-0.30551347,-0.2588163,-0.014137742,-0.17184673,-0.10715467,-0.14385693,-0.08119081,0.081489764,0.3464611,1.4409329,2.9896376,-0.2857285,-0.18578252,-0.07990816,-0.32597896,-0.08478924,-0.08359497,-0.07471743,-0.32707766,-0.25154018,-0.13851993,-0.026352312,2.9557548,-0.075915545,0,7.81568567472861e-05
314,-0.5306198,-0.7906907,-0.4892179,0.1311867,-0.21548712,-0.023698593,-0.55992085,-0.6482178,-0.36182067,-1.853508,-0.28275108,-0.8849096,-0.20911737,-0.6667066,-1.1817622,-2.2366893,-0.6413419,-0.2091173,-0.6667066,-0.80678064,-0.3722603,-0.26120204,-0.25211012,-0.37226027,-0.13783385,-0.25211012,-0.098670274,-0.6877364,-0.34398487,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.41866443,-0.2566705,-0.65228325,-0.20393133,-0.30551347,-0.2588163,-0.014137742,-0.17184673,-0.10715467,-0.14385693,-0.08119081,0.081489764,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,0.00026657652418467026
315,-0.5306198,-0.7906907,-0.4892179,0.1311867,-0.21548712,-0.26503903,-0.55992085,-0.6482178,-0.36182067,0.4176431,0.41041723,0.024615882,-0.20911737,-0.6667066,-0.627703,-0.89448947,-0.6413419,-0.2091173,-0.6667066,-0.80678064,-0.8319236,-0.43900594,1.7533792,-0.8319236,-0.24871136,1.7533792,-0.098670274,-0.6877364,-0.34398487,0.87097317,-0.39531368,-0.4870455,-0.31890777,-0.37762898,-0.7817181,-0.41866443,-0.2566705,-0.65228325,-0.20393133,-0.30551347,-0.2588163,-0.014137742,-0.17184673,-0.10715467,-0.14385693,-0.08119081,0.081489764,0.3464611,1.4409329,-0.33448875,-0.2857285,-0.18578252,-0.07990816,2.8913887,-0.08478924,-0.08359497,-0.07471743,2.6749535,-0.25154018,-0.13851993,-0.026352312,-0.33832303,-0.075915545,0,1.7687277200000145e-05
