,F104,F105,F109,F79,F116,F117,F110,F114,F115,F77,F70,F45,F46,F126,F38,F132,F134,F83,F74,F84,F146,F4,category,1
616,0.16476204,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,1.6434969195652318e-05
617,0.16476204,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,1.6434969195652318e-05
618,0.16476204,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,1.6434969195652318e-05
619,0.16476204,0.6729433,-0.779551,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-0.8470754,-0.8470754,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,9.623921149952176e-06
620,0.16476204,-2.2949686,2.0530756,1.5663875,-0.4835828,-0.27358633,-0.27358618,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.0005690203832405074
621,0.16476204,-1.6729674,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.0002345304921284768
622,0.16476204,-1.6729674,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.0002345304921284768
623,0.16476204,-2.6796982,2.0530756,1.5663875,-0.4835828,-0.27358633,-0.27358618,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.0006564265273757277
624,0.16476204,0.6729433,-1.0121821,2.2072055,0.29773325,8.454608,8.454608,-0.2715553,-0.03889817,-1.8369734,-1.8369734,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,1,0.9982464336858939
625,0.16476204,0.24355784,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,3.1512217778931355e-05
626,0.16476204,0.3457925,-0.410078,0.28475124,-0.4835828,-0.24746113,-0.24746117,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,3.774584236907135e-05
627,0.16476204,0.018641692,-0.410078,0.28475124,-0.4835828,-0.24746113,-0.24746117,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,4.2625543254571366e-05
628,0.16476204,0.6729433,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,2.6864400109302615e-05
629,0.16476204,-0.3515553,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,-0.2715553,-0.03889817,-0.7639408,-0.7639408,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,2.182392101727823e-05
630,0.16476204,-0.063146114,-0.9437612,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.00010777519478946099
631,0.16476204,-0.8537604,-0.9437612,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,5.106659957437219e-05
632,0.16476204,0.6729433,1.7383393,2.2072055,0.29773325,2.5467408,2.5467408,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.1492077839516084
633,0.16476204,0.6729433,-0.998498,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,1.4593309926155309e-05
634,0.16476204,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.02990215619798697
635,0.16476204,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.02990215619798697
636,0.16476204,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.02990215619798697
637,0.16476204,-0.4720845,-0.91639286,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,2.3351576002450774e-05
638,0.16476204,0.6729433,-0.36902544,-0.35606685,-0.4835828,-0.25792032,-0.25792018,-0.2715553,-0.03889817,0.17298955,0.17298955,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,8.216681678921282e-06
639,0.16476204,0.36066306,-0.36902544,-0.35606685,-0.4835828,-0.25792032,-0.25792018,-0.2715553,-0.03889817,-1.6756152,-1.6756152,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.00013254292390487899
640,0.16476204,-1.2592912,-0.36902544,2.2072055,0.29773325,-0.25792032,-0.25792018,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.00127177110636307
641,0.16476204,-0.82990575,-0.36902544,2.2072055,0.29773325,-0.25792032,-0.25792018,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.001084392715303219
642,0.16476204,-1.0445985,-0.36902544,2.2072055,0.29773325,-0.25792032,-0.25792018,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.005127178097891279
643,0.16476204,-2.377411,-0.36902544,1.5663875,-0.4835828,-0.25792032,-0.25792018,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.00016163124696684197
644,0.16476204,0.18221709,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,0.3585516,0.3585516,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,7.720587920030814e-06
645,0.16476204,-0.34485924,-0.7384985,1.5663875,-0.4835828,-0.07341976,-0.07341979,-0.2715553,-0.03889817,0.5613017,0.5613017,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,1.980641723176614e-05
646,0.16476204,-2.2532387,-1.0669188,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,8.034695887534671e-05
647,0.16476204,-1.6580063,-0.47849894,0.28475124,-0.4835828,-0.22685963,-0.22685952,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,7.915761053003004e-05
648,0.16476204,-0.8182635,-0.23218362,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,0.5855055,0.5855055,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,1.7308451400284367e-05
649,0.16476204,-2.3240426,-0.75218266,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.00022266559844957506
650,0.16476204,0.6729433,-0.75218266,1.5663875,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,3.2128867558894293e-05
651,0.16476204,-0.38400543,-0.27323616,-0.35606685,-0.4835828,0.1735076,0.1735077,-0.2715553,-0.03889817,0.5855055,0.5855055,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,8.613690782619791e-05
652,0.16476204,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,-0.2715553,-0.03889817,-0.57767725,-0.57767725,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.0030099432139090525
653,0.16476204,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,-0.2715553,-0.03889817,0.5855055,0.5855055,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,0.0014284870644929646
654,0.16476204,0.6729433,-0.10902593,-0.35606685,-0.4835828,-0.30363646,-0.3036363,-0.2715553,-0.03889817,-1.6805261,-1.6805261,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.4454895,0,2.8907433390106642e-05
655,0.16476204,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,-0.2715553,-0.03889817,-1.6657934,-1.6657934,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,-0.2179062,-0.46466324,-0.3087565,-0.27561343,-0.27544108,1.6189138,0,0.025923788854836222
656,-0.7634966,0.36066306,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-1.2203041,-1.2203041,-0.44273663,-0.5222476,-0.52953213,-0.16339336,1.2857845,-0.2179062,-0.3789341,-0.123422734,-0.27561343,-0.27544108,-0.4454895,0,1.2423081441256304e-05
657,-0.4613828,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.44273663,-0.5222476,-0.47310576,-0.11547894,1.2857845,-0.2179062,-0.5521157,-0.49874687,-0.27561343,-0.27544108,-0.4454895,0,0.004932291008543643
658,-0.4613828,0.6729433,-0.7384985,-0.35606685,-0.4835828,-0.07341976,-0.07341979,-0.2715553,-0.31939963,-1.7387553,-1.7387553,-0.44273663,-0.5222476,-0.47310576,-0.11547894,1.2857845,-0.2179062,-0.5521157,-0.49874687,-0.27561343,-0.27544108,-0.4454895,0,2.1745147877973473e-05
659,-1.3582829,-0.70109004,-0.9437612,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,-0.2179062,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.4454895,0,1.4187494176891819e-05
660,-1.3582829,-0.4720845,-0.9437612,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,-0.2179062,-0.12346967,0.42885324,-0.27561343,-0.27544108,1.6189138,0,5.711183786797966e-05
661,-1.3582829,0.6729433,-0.61534077,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.2715553,-0.31939963,0.7145921,0.7145921,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,-0.2179062,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.4454895,0,0.000500481190095753
662,-1.3582829,-0.01407339,-1.0669188,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,-0.2179062,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.4454895,0,1.027986327534845e-05
663,1.6497618,0.6729433,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.23165332,-0.16339336,-0.76855785,-0.62197816,0.054450735,0.8134906,-0.25656316,-0.2564474,-0.4454895,0,1.451920935517241e-05
664,1.6497618,0.6729433,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.23165332,-0.16339336,-0.76855785,-0.62197816,0.054450735,0.8134906,-0.25656316,-0.2564474,-0.4454895,0,5.6259880631384674e-06
665,0.85821015,-2.0178719,0.15097365,0.28475124,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,-1.5542457,-1.5542457,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.62197816,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.4454895,0,0.0006309826501946956
666,0.85821015,-1.3881068,-0.998498,0.28475124,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.5542457,-1.5542457,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.62197816,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.4454895,0,0.00019500206157231677
667,0.85821015,-2.5522184,-0.16376267,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.498121,-1.498121,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.62197816,-0.49869645,-0.38326252,-0.25656316,-0.2564474,1.6189138,0,0.0016045697909998558
668,0.85821015,-0.1449337,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.8587217,-1.8587217,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.62197816,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.4454895,0,0.0001191814899951021
669,0.85821015,0.6729433,-0.8479719,-0.996885,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.62197816,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.4454895,0,0.004202286286721423
670,0.49245083,-0.68677723,-1.0258664,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.46523228,-0.053874698,-0.76855785,-0.62197816,-0.51162046,-0.41120228,-0.25656316,-0.2564474,1.6189138,0,0.00010794296493371364
671,1.622097,-0.4720845,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.517722,-0.16339336,-0.76855785,-0.62197816,-0.34231606,-0.044260066,-0.25656316,-0.2564474,1.6189138,0,0.00014261964430729735
672,1.6085312,-0.4720845,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.04006603,-0.005960292,-0.76855785,-0.62197816,-0.49912724,-0.38419387,-0.25656316,-0.2564474,-0.4454895,0,3.008915106631424e-05
673,0.022667242,-0.4720845,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.4048692,-0.12916878,-0.76855785,-0.62197816,-0.49912724,-0.38419387,-0.25656316,-0.2564474,-0.4454895,0,5.2495505347278487e-05
674,0.022667242,-1.0445985,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.423529,2.367907,-0.4048692,-0.12916878,-0.76855785,-0.62197816,-0.49912724,-0.38419387,-0.25656316,-0.2564474,-0.4454895,0,6.494142903415633e-05
675,1.8140069,-0.7992353,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.0059782,-1.0059782,-0.4070653,0.73612726,-0.53871787,-0.1360137,-0.9204797,-0.7685609,-0.49869645,-0.38326252,-0.087492,-0.08787876,-0.4454895,0,3.7215667135086705e-05
676,-0.924862,-0.68677723,-1.0258664,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.0059782,-1.0059782,-0.4070653,0.73612726,-0.522971,-0.07440945,-0.9204797,-0.7685609,-0.51162046,-0.41120228,-0.087492,-0.08787876,1.6189138,0,0.0002502469855833038
677,-0.77420413,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,0.36154926,-0.31939963,0.7149429,0.7149429,-0.43176085,-0.36327845,-0.49541384,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0013453192869318513
678,0.21402188,-2.3657844,-0.9848138,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.8835564,-0.8835564,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,2.593365303317109e-05
679,0.21402188,-1.6691592,-1.0669188,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,6.8613918115749e-06
680,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.001556470402230781
681,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0019358406235854492
682,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0019358406235854492
683,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0019358406235854492
684,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0019358406235854492
685,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.001556470402230781
686,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.001556470402230781
687,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-1.2445079,-1.2445079,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.005454630572480766
688,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.001556470402230781
689,1.7120373,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7149429,0.7149429,-0.43176085,-0.36327845,1.0359721,-0.16339336,0.7082033,0.5289676,-0.38151887,-0.12901069,-0.3089514,-0.30867997,-0.4454895,0,0.0011263924085723647
690,1.7120373,0.6729433,-0.36902544,0.28475124,-0.4835828,-0.25792032,-0.25792018,0.36154926,-0.31939963,-1.8601248,-1.8601248,-0.43176085,-0.36327845,1.0359721,-0.16339336,0.7082033,0.5289676,-0.38151887,-0.12901069,-0.3089514,-0.30867997,-0.4454895,0,2.595870081255461e-05
691,1.7120373,0.6729433,-0.36902544,0.28475124,-0.4835828,-0.25792032,-0.25792018,0.36154926,-0.31939963,-1.8601248,-1.8601248,-0.43176085,-0.36327845,1.0359721,-0.16339336,0.7082033,0.5289676,-0.38151887,-0.12901069,-0.3089514,-0.30867997,-0.4454895,0,2.595870081255461e-05
692,0.53871614,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0012034502060978408
693,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0014969051645008988
694,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0014969051645008988
695,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0014969051645008988
696,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0014969051645008988
697,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0014969051645008988
698,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0014969051645008988
699,0.53871614,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0012034502060978408
700,1.2012252,0.6729433,0.15097365,-0.35606685,3.4229977,-0.23134618,-0.23134615,0.36154926,1.0270076,-1.6710551,-1.6710551,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,1,0.9131757591086869
701,1.2012252,0.6729433,0.15097365,-0.35606685,3.4229977,-0.23134618,-0.23134615,0.36154926,1.0270076,-1.6710551,-1.6710551,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,1,0.9131757591086869
