,F105,F109,F116,F117,F110,F114,F115,F77,F46,F126,F38,F132,F134,F83,F74,F84,F146,F4,category,1
713,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,-0.36327845,-0.30645105,-0.16339336,0.7082033,0.5289676,-0.34748566,-0.05543597,-0.3089514,-0.30867997,-0.4454895,0,0.0018759455422974647
714,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7149429,-0.36327845,0.31555143,-0.16339336,0.7082033,0.5289676,-0.38798088,-0.14298056,-0.3089514,-0.30867997,-0.4454895,0,0.0025432104896878274
715,0.6729433,2.0530756,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,8.167360021545738e-05
716,0.6729433,2.0530756,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,8.167360021545738e-05
717,-1.4739839,2.0530756,3.4229977,-0.27358633,-0.27358618,0.36154926,0.10135266,-1.3034387,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,1,0.9783411805134299
718,0.6729433,2.0530756,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,8.167360021545738e-05
719,0.6729433,2.0530756,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,8.167360021545738e-05
720,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.007882041591745652
721,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.58375156,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.008556656899972558
722,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.007882041591745652
723,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.007882041591745652
724,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.007882041591745652
725,0.6729433,-1.0395505,-0.4835828,-0.4287542,-0.4287542,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,1.2365290558151142e-05
726,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,0.10135266,0.7149429,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.006790025084007698
727,0.6729433,-0.88902456,0.49306235,-0.4287542,-0.4287542,0.36154926,0.10135266,0.7145921,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.00021566046602234233
728,0.6729433,-0.36902544,-0.4835828,-0.25792032,-0.25792018,0.36154926,0.10135266,-1.8629311,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.00011932879633709111
729,0.6729433,-0.095341735,-0.4835828,-0.4287542,-0.4287542,0.36154926,0.10135266,0.7145921,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,2.032461126505399e-05
730,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7149429,-0.36327845,-0.5072241,-0.16339336,0.7082033,0.5289676,-0.4030589,-0.17557696,-0.3089514,-0.30867997,-0.4454895,0,0.0018664763098967065
731,0.6729433,1.7383393,3.4229977,2.5467408,2.5467408,0.36154926,1.9246124,0.7145921,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,1,0.9993731367915615
732,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,1.9246124,0.7149429,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,0,0.02310142139436874
733,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,1.9246124,0.7149429,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,0,0.02310142139436874
734,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,1.9246124,0.7149429,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,0,0.02310142139436874
735,0.6729433,1.7383393,3.4229977,2.5467408,2.5467408,0.36154926,1.9246124,0.53429174,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,1,0.9994405258864053
736,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.37141925,-0.36327845,-0.109614834,-0.16339336,0.7082033,0.5289676,-0.26821846,0.115927905,-0.3089514,-0.30867997,-0.4454895,0,0.003610178639577548
737,-0.1858276,-0.88902456,0.49306235,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.15463792,-0.36327845,-0.53215665,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.00011735801463443172
738,-0.11976826,-0.10902593,-0.4835828,-0.30363646,-0.3036363,0.36154926,-0.31939963,-1.7983878,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,4.7890336183526354e-05
739,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-1.2241627,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.00776506993598638
740,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-1.2241627,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.00776506993598638
741,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.8839072,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.006273794436196904
742,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.8839072,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.006273794436196904
743,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.8839072,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.006273794436196904
744,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.15463792,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,1.6189138,0,0.013841794957025512
745,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.15463792,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,1.6189138,0,0.013841794957025512
746,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.28933698,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.0037189715709570192
747,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,0.36154926,-0.31939963,-0.15463792,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.0030301125912217983
748,-1.5598611,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.36154926,-0.31939963,-0.96283245,-0.36327845,-0.25002468,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,5.5699672810002484e-05
749,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,0.36154926,-0.31939963,-0.39246598,-0.36327845,-0.03219258,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.003349242776535443
756,0.6729433,1.7383393,3.4229977,2.5467408,2.5467408,0.36154926,6.4126368,-1.7496295,-0.36327845,-0.29726538,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,1.6189138,1,0.9999993598081058
757,0.6729433,-0.7384985,3.4229977,-0.07341976,-0.07341979,0.36154926,6.4126368,-1.3476368,-0.36327845,-0.29726538,-0.16339336,0.7082033,0.5289676,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,1,0.9989820054648307
762,0.6729433,-0.72481424,3.4229977,1.2795846,1.2795845,1.2249898,1.1766083,-1.5549473,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,1.6189138,1,0.997994399366548
750,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.96774334,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.0030479331498567282
751,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.96774334,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.0030479331498567282
752,0.6729433,0.055184297,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.96774334,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.0030479331498567282
753,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,0.36154926,-0.31939963,-0.43596256,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.0016674437871514953
754,-0.5115683,-1.0532347,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.98598385,-0.36327845,0.10952951,-0.16339336,0.7082033,0.5289676,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,9.006215330400297e-06
755,0.6729433,-1.0532347,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.43806726,-0.36327845,-0.52821994,-0.16339336,0.7082033,0.5289676,0.7092668,2.2318993,-0.3089514,-0.30867997,-0.4454895,0,7.971451293527923e-07
758,0.6729433,0.15097365,-0.4835828,-0.23134618,-0.23134615,1.2249898,1.1766083,0.7149429,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,5.964306241328777e-05
759,-2.271414,0.15097365,-0.4835828,-0.23134618,-0.23134615,1.2249898,1.1766083,-1.5535442,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.00036149759721625227
760,0.6729433,-0.46481472,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7145921,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,2.958010733182276e-05
761,0.6729433,-0.46481472,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7145921,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,2.958010733182276e-05
763,-0.7583416,1.7383393,3.4229977,2.5467408,2.5467408,1.2249898,1.1766083,-1.5549473,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,1,0.9997395424800428
764,0.6729433,-1.0121821,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7149429,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,1.6189138,0,8.950961796306471e-05
765,-2.590386,-1.0121821,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.10634157,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,1.6189138,0,0.0001851142062744009
766,0.6729433,0.1099211,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7149429,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,4.431516870305402e-05
767,-0.6802714,2.0530756,-0.4835828,-0.27358633,-0.27358618,1.2249898,-0.31939963,-0.5587352,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.00010461549558585225
768,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,1.2249898,-0.31939963,-1.6710551,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.010347226145882864
769,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,1.2249898,-0.31939963,-1.6710551,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7150466,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.010347226145882864
770,-1.7316151,2.0530756,3.4229977,-0.27358633,-0.27358618,1.2249898,0.8026064,-1.5521411,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,1,0.9904740774777531
771,0.6729433,-0.3416571,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.579151,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,0.00016969157959983397
772,0.6729433,-0.3416571,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.579151,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,0.00016969157959983397
773,0.6729433,-0.3416571,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.5521411,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,0.00016666322304011166
774,0.6729433,-0.3416571,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.5521411,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,0.00016666322304011166
775,-1.9864761,-1.0669188,-0.4835828,-0.4287542,-0.4287542,1.2249898,0.8026064,-1.579151,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,0.0001058133739051257
776,-2.0464978,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.51034635,1.9246124,-1.0414069,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.0004343092631230157
777,0.6729433,2.0530756,1.4697074,-0.27358633,-0.27358618,0.51034635,1.9246124,0.7149429,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.10143124988667117
778,0.6729433,-0.9437612,-0.4835828,4.0129266,4.0129266,0.51034635,1.9246124,0.7149429,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.015000690396476304
779,0.6729433,-0.9437612,3.4229977,4.0129266,4.0129266,0.51034635,1.9246124,-0.18059555,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,1,0.999609256078039
780,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.51034635,1.9246124,0.7149429,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.013535819306408998
781,0.6729433,1.7383393,3.4229977,2.5467408,2.5467408,0.51034635,1.9246124,-0.18059555,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,1.6189138,1,0.999902501415456
782,-0.81559294,1.7383393,1.4697074,2.5467408,2.5467408,0.51034635,1.9246124,-0.18059555,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,1,0.8977040720290997
783,0.6729433,-0.36902544,1.4697074,-0.08708645,-0.08708645,0.51034635,1.9246124,0.7149429,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.025765072193918753
784,-0.4720845,-0.095341735,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.50984854,-0.16339336,-0.79156226,-0.33811954,1.6893368,4.3637033,-0.27085087,-0.27069265,-0.4454895,0,3.400486968138433e-07
785,0.6729433,-0.91639286,3.4229977,4.0129266,4.0129266,0.51034635,3.0466185,-0.91442496,-0.15263852,-0.47704247,-0.16339336,-0.79156226,-0.33811954,-0.38798088,-0.14298056,-0.27085087,-0.27069265,-0.4454895,1,0.9999270963906306
786,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,0.51034635,3.0466185,-0.91442496,-0.15263852,-0.47704247,-0.16339336,-0.79156226,-0.33811954,-0.38798088,-0.14298056,-0.27085087,-0.27069265,1.6189138,0,0.46184112365137964
787,-1.4739839,-0.8069194,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,-1.1508499,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,7.161656676351744e-06
788,0.57752424,-0.095341735,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,2.7840188477108714e-06
789,0.6729433,0.1099211,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7149429,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,3.1858940502668883e-06
790,-2.6190116,0.1099211,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,4.404749873167754e-06
791,0.6729433,0.1099211,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,-0.18059555,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,5.788548855045569e-06
792,-0.7992353,-0.8342877,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.5325379,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,0.7183136,2.2514572,-0.27085087,-0.27069265,1.6189138,0,4.5569680146203694e-06
793,0.6729433,-0.36902544,1.4697074,-0.08708645,-0.08708645,0.51034635,-0.31939963,0.7149429,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.4454895,0,0.000526261460635716
794,0.6729433,-0.36902544,1.4697074,-0.08708645,-0.08708645,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.4454895,0,0.0005263845017927739
795,-2.3580127,0.1099211,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.4454895,0,2.0550301656962033e-06
796,0.6729433,-0.410078,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,0.44414163,-0.15263852,-0.22771658,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.4454895,0,8.83694938374168e-06
797,-2.440558,-0.16376267,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.4858843,-0.15263852,-0.22771658,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,1.6189138,0,4.828160427445993e-05
798,0.6729433,-0.7384985,-0.4835828,-0.07341976,-0.07341979,0.51034635,-0.31939963,0.4858843,-0.15263852,-0.22771658,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.4454895,0,8.64007960806529e-06
799,0.6729433,-0.3142887,1.4697074,-0.27012277,-0.2701228,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.49803832,-0.16339336,-0.79156226,-0.33811954,1.7113076,4.4112005,-0.27085087,-0.27069265,-0.4454895,0,9.553317168787173e-05
800,0.6729433,-0.3142887,1.4697074,-0.27012277,-0.2701228,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.49803832,-0.16339336,-0.79156226,-0.33811954,1.7113076,4.4112005,-0.27085087,-0.27069265,-0.4454895,0,9.553317168787173e-05
801,-0.5394391,1.7383393,3.4229977,2.5467408,2.5467408,0.51034635,2.373415,-0.27705973,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.4454895,1,0.9998055308088807
802,0.6729433,1.7383393,-0.4835828,2.5467408,2.5467408,0.51034635,2.373415,-0.27705973,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.4454895,0,0.047037099504192
803,-2.6564453,1.7383393,0.81861067,2.5467408,2.5467408,0.51034635,2.373415,-0.27705973,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.4454895,1,0.755884365895206
804,-0.01407339,-0.8342877,0.81861067,-0.4287542,-0.4287542,0.51034635,2.373415,-0.27705973,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.4454895,0,0.006811896332608282
805,-0.17261569,-0.5469199,0.81861067,-0.20097572,-0.20097569,0.51034635,2.373415,-0.27705973,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.4454895,0,0.011486958319089942
806,0.6729433,-0.410078,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,-0.18059555,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.4454895,0,1.3210198891535407e-05
807,0.6729433,-0.410078,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,-0.18059555,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.4454895,0,1.3210198891535407e-05
808,0.6729433,-0.410078,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,-0.18059555,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.4454895,0,1.3210198891535407e-05
809,0.6729433,-0.49218312,1.4697074,-0.2221644,-0.22216427,0.51034635,-0.31939963,-1.8327641,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.4454895,0,0.011669746432426091
810,0.6729433,-0.410078,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,0.44414163,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,8.758652149862836e-06
811,0.6729433,-1.0532347,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,3.635695631130807e-06
812,0.6729433,-1.0532347,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,3.635695631130807e-06
813,0.6729433,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,3.7422661150669073e-06
814,0.6729433,-0.3142887,1.4697074,-0.27012277,-0.2701228,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,0.002301382813868601
815,0.6729433,-0.88902456,1.4697074,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,0.001239369289488872
816,0.6729433,-0.88902456,1.4697074,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.4454895,0,0.001239369289488872
