,F62,F67,F34,F69,F68,F101,F103,F104,F105,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
264,-0.011543645,-0.40547568,-0.76470554,-0.13023545,-0.5408441,-1.0458616,-0.2980859,-0.5322138,0.6729433,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,0.9255693,-0.32486284,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,2.5019364921223412e-05
265,0.022949703,-0.40547568,1.0380844,-0.13023545,-0.5408441,-0.8031158,-0.2980859,-0.5322138,-2.118062,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,0.9255693,-0.32486284,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,6.144581998629869e-05
266,-0.011543645,-0.40547568,-0.76470554,-0.13023545,-0.5408441,-1.643207,-0.2980859,-0.5322138,0.6729433,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,2.8480237,-0.32486284,2.8506656,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.4858843,0.3280271,0.4858843,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.8290108,0,6.504754655990496e-05
267,0.06606639,-0.40547568,1.0380844,-0.097863816,-0.5408441,-0.5341914,-0.2980859,-0.5322138,-2.2659614,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,2.8480237,-0.32486284,2.8506656,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,0.00016604778982270315
268,-0.011543645,-0.40547568,-0.76470554,-0.13023545,-0.5408441,-0.9919182,-0.2980859,-0.5322138,0.6729433,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,2.8480237,-0.32486284,2.8506656,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,6.31024444283801e-05
269,0.022949703,-0.40547568,-0.76470554,-0.13023545,-0.5408441,0.25116295,-0.2980859,-0.5322138,0.6729433,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,2.8480237,-0.32486284,2.8506656,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,8.553112193341598e-05
270,-0.011543645,-0.40547568,1.0380844,-0.13023545,-0.5408441,-0.49214724,-0.2980859,-0.5322138,-2.1419168,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,2.8480237,-0.32486284,2.8506656,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,0.00016678015218982183
271,-0.011543645,-0.40547568,1.0380844,-0.13023545,-0.5408441,-0.45089626,-0.2980859,-0.5322138,-2.1419168,-2.1859856,-0.3248628,-0.16376267,0.7945597,-0.691031,2.8480237,-0.32486284,2.8506656,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.10559278,-0.21844353,-0.34605566,-0.13152239,-0.17151433,0.2996366,-0.14691742,-0.0030801625,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,0.00016849971744318105
272,0.005703029,-0.40547568,-0.76470554,0.06399434,-0.5408441,1.4200112,-0.1357461,2.016073,0.6729433,-2.1859856,-0.6327597,-0.16376267,0.7945597,-0.691031,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,-1.6717566,-1.7249193,-1.6717566,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.18301502,-0.30147496,-0.35449424,-0.11240618,-0.17151433,0.46607682,-0.14691742,-0.5437137,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.9532425,0,0.00011718903560316681
273,0.33338982,-0.40547568,-0.76470554,0.38771066,-0.5408441,1.4129006,-0.1357461,2.016073,0.6729433,-2.1859856,-0.6327597,-0.5469199,-1.1178455,0.9860403,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.20097572,1.715579,-0.8840736,-0.20097569,-1.2633326,-0.8840736,-0.495448,-0.31939963,-1.6717566,-1.7249193,-1.6717566,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.18301502,-0.30147496,-0.35449424,-0.11240618,-0.17151433,0.46607682,-0.14691742,-0.5437137,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,3.217846,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.9532425,0,0.00011170061999055185
274,-0.21850374,-0.40547568,-0.76470554,-0.25972196,-0.5408441,0.46962023,-0.23009744,1.2583615,0.6729433,-2.1859856,-0.2368923,-0.16376267,0.7945597,-0.691031,-0.35606685,-0.2368923,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8578452,-0.4287542,-1.2633326,-0.8578452,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,1.6189138,-0.13519551,-0.062115837,0,4.945752155532411e-06
275,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.5408441,-1.6514664,-0.23009744,1.2583615,0.6729433,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,-0.35606685,-0.2368923,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,1.1895443917402502e-06
276,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.5408441,-1.5271536,-0.23009744,1.2583615,0.6729433,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,3.6805061269858334e-07
277,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.5408441,-0.07165823,-0.23009744,1.2583615,-0.4720845,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,8.094792991193358e-07
278,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.5408441,-0.03022064,-0.23009744,1.2583615,-0.4720845,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,8.178646888948904e-07
279,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.5408441,0.0060371184,-0.23009744,1.2583615,-0.4720845,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,6.8462956981632e-06
280,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.5408441,-1.5012552,-0.23009744,1.2583615,0.6729433,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,-0.35606685,-0.2368923,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.29926997,0.19455639,0.29926997,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.50767916,0,2.3642947850536223e-06
281,-0.2961138,-0.40547568,-0.76470554,-0.25972196,-0.5408441,-1.4753567,-0.23009744,1.2583615,0.6729433,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,3.7282255486592096e-07
282,-0.28749046,-0.40547568,1.6390144,-0.25972196,-0.5408441,0.042295087,-0.23009744,1.2583615,-1.0445985,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,3.217846,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,1.1129494549705344e-05
283,-0.2961138,-0.40547568,1.1883168,-0.25972196,-0.5408441,0.08373267,-0.23009744,1.2583615,-0.4720845,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,-0.39276016,3.217846,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,9.338929194372791e-06
284,-0.2961138,-0.40547568,0.43715435,-0.25972196,-0.5408441,0.12517026,-0.23009744,1.2583615,-0.4720845,0.35824183,-0.2368923,-0.8342877,-1.1178455,0.9860403,1.5663875,-0.2368923,1.5668995,-0.4835828,-0.4287542,-0.4502305,-0.8840736,-0.4287542,-1.2633326,-0.8840736,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.011196717,-0.25326315,-0.35449424,-0.21595229,-0.17151433,0.1590871,-0.14691742,-0.24605098,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.34920886,-0.059161272,0.63165563,0.6315057,2.5118113,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,8.500909003455968e-07
285,-0.2961138,0.6080113,-0.76470554,-0.25972196,-0.5408441,1.4706565,-0.30918604,2.2609954,0.6729433,0.35824183,-0.67674494,0.1099211,0.7945597,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.9842299,-0.65048003,-0.9842299,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.12011277,-0.28808278,-0.3523846,-0.2916206,-0.17151433,0.02963362,-0.14691742,3.649029,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.3789341,-0.123422734,0.63165563,0.6315057,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,2.5307672884500895e-06
286,0.10055974,0.6080113,-0.76470554,-0.033120558,-0.5408441,0.56210977,-0.517314,-0.4699503,0.6729433,2.902469,-0.5887744,1.7383393,0.029597672,-0.691031,0.28475124,-0.58877444,0.28313348,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.34056935,-0.29611808,-0.35449424,-0.42862004,-0.17151433,-0.27550676,-0.14691742,-0.041699193,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.38798088,-0.14298056,0.63165563,0.6315057,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.8290108,0,0.003952887062895244
287,-0.27024376,0.6080113,-0.76470554,-0.19497871,-0.5408441,-0.4873114,-0.517314,-0.4699503,0.6729433,0.35824183,-0.5887744,-0.36902544,-0.73536444,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.25792032,-0.36847833,-0.18798219,-0.25792018,1.0018771,-0.18798219,-0.495448,-0.31939963,0.17298955,0.10946881,0.17298955,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.34056935,-0.29611808,-0.35449424,-0.42862004,-0.17151433,-0.27550676,-0.14691742,-0.041699193,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.38798088,-0.14298056,0.63165563,0.6315057,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,7.3966966,0.38344747,0,3.4765745322763392e-06
288,0.10055974,0.6080113,-0.76470554,-0.033120558,-0.5408441,0.6586083,-0.517314,-0.4699503,0.6729433,2.902469,-0.5887744,-0.7384985,0.7945597,0.9860403,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.34056935,-0.29611808,-0.35449424,-0.42862004,-0.17151433,-0.27550676,-0.14691742,-0.041699193,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,-0.38798088,-0.14298056,0.63165563,0.6315057,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,4.305839327609659e-06
289,-0.2357504,-0.40547568,-0.76470554,-0.19497871,-0.5408441,-0.2738516,-0.5311892,1.8705573,0.6729433,0.35824183,-0.67674494,-0.90270865,-3.795213,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.23437586,0.15952033,0.23437586,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.43636298,-0.30951026,-0.35449424,-0.49074772,-0.17151433,-0.40126157,-0.14691742,-0.04167283,-0.16339336,-0.59255075,-0.7118352,-0.7038008,-0.13071524,-0.71907854,-0.49366575,0.5727543,2.0731797,5.193514,0.63165563,0.6315057,2.5118113,1.4219556,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,1.6189138,-0.13519551,-1.1760241,0,3.310729600053651e-08
290,-0.32198378,0.6080113,-0.76470554,-0.25972196,-0.8866256,0.7858764,-0.5034388,1.453499,0.6729433,0.35824183,-0.67674494,-0.36902544,0.4120787,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.25792032,-0.36847833,-0.18798219,-0.25792018,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.7386847,-0.3843728,-0.7386847,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.36418968,-0.30147496,-0.35449424,-0.44455022,-0.17151433,-0.30509612,-0.14691742,0.70297563,-0.16339336,-0.9930441,-0.8247046,-0.76972425,-0.13071524,-1.0245401,-0.96784824,1.7736797,-0.11183807,0.45399904,2.1580586,2.153372,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,2.030695123040552e-06
292,-0.32198378,0.10126782,-0.76470554,-0.25972196,-0.8001802,-1.3643944,-0.43545032,0.5292637,0.6729433,0.35824183,-0.54478914,-0.9437612,-0.73536444,-2.3681023,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.8609667,-0.4287542,0.17816447,1.8609667,3.1365876,3.0466185,-0.85584486,-0.4778023,-0.85584486,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51378524,-0.29076123,0.16236976,-0.3370216,-0.17151433,-0.5233177,-0.14691742,-0.046723858,-0.16339336,-0.9882579,-0.79021674,-0.66075665,-0.13071524,-0.9857936,-0.9748274,-0.019360863,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,6.759509698061533e-05
294,-0.08915368,0.10126782,-0.76470554,0.2258525,-0.8001802,-0.7393288,-0.43545032,0.5292637,0.6729433,0.35824183,-0.54478914,-0.3416571,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.2642475,-0.37144902,-0.18798219,-0.26424757,1.0018771,-0.18798219,3.1365876,3.0466185,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51378524,-0.29076123,0.16236976,-0.3370216,-0.17151433,-0.5233177,-0.14691742,-0.046723858,-0.16339336,-0.9882579,-0.79021674,-0.66075665,-0.13071524,-0.9857936,-0.9748274,-0.019360863,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,1.5124038520783292e-05
295,-0.32198378,-0.40547568,-0.76470554,-0.25972196,-0.8001802,0.7854859,-0.5797524,0.20232321,0.6729433,0.35824183,-0.67674494,-0.7384985,0.7945597,0.9860403,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,3.1365876,-0.31939963,-1.8397797,-1.9768453,-1.8397797,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.49016488,-0.320224,-0.35449424,-0.5265905,-0.17151433,-0.46968699,-0.14691742,0.96999717,-0.16339336,-0.9882579,-0.79021674,-0.66075665,-0.13071524,-0.9857936,-0.9748274,-0.019360863,-0.31905288,0.006031506,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,5.2491906964821614e-06
