,F62,F34,F69,F101,F104,F105,F108,F109,F23,F22,F79,F113,F116,F117,F120,F110,F121,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F38,F132,F133,F134,F136,F83,F74,F84,F146,F6,F1,F5,F15,F4,F8,F71,category,1
307,-0.106400356,-0.76470554,-0.06549219,0.30026942,-0.6154386,0.6729433,0.35824183,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.48590383,-0.3004012,-0.30010834,-0.5031035,3.6152406,-0.5255954,-0.30683184,-0.34183636,-0.16339336,-0.9731275,-0.8017127,-0.75111055,-0.95089895,1.0371056,2.943432,-0.068441726,-0.06888511,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.50767916,0,2.878580454771003e-06
308,-0.106400356,-0.76470554,-0.16260709,0.34405434,0.08593483,0.6729433,0.35824183,-0.7384985,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.07341976,-0.18798219,-0.07341979,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4560466,-0.320224,-0.35449424,-0.16339336,-0.989493,-0.81791157,-0.7491716,-0.9658542,1.6833056,4.3506646,12.080868,12.08705,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,2.248843787818543e-11
309,0.3247665,-0.76470554,-0.097863816,1.4088753,-0.8692126,0.6729433,-2.1859856,-0.7658669,0.7945597,-0.691031,0.28475124,0.28313348,-0.4835828,0.72994506,-0.8578452,0.7299452,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4849159,-0.29343966,-0.27221796,-0.16339336,-0.9868684,-0.7970098,-0.7491716,-0.9704405,-0.31689888,0.010688134,0.022047054,0.021334725,4.1278877,-0.31826815,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,0.00014628588956511218
310,-0.19263373,-0.76470554,-0.22735034,1.3821728,-0.8692126,0.6729433,0.35824183,-0.8069194,-0.73536444,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4849159,-0.29343966,-0.27221796,-0.16339336,-0.9868684,-0.7970098,-0.7491716,-0.9704405,-0.31689888,0.010688134,0.022047054,0.021334725,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,1.6097495313550397e-05
311,-0.2961138,-0.76470554,-0.25972196,-0.19523117,0.81693584,0.6729433,2.902469,-0.8479719,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,1.3356869,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.517722,-0.29343966,-0.32073987,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,0.14061074,0.9997558,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,6.967106213834925e-07
312,-0.2961138,-0.76470554,-0.25972196,-1.5837363,0.4021637,0.6729433,0.35824183,-0.8479719,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,1.3356869,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.47310576,-0.2639769,0.34379953,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.38798088,-0.14298056,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,2.3115594517198997e-06
313,-0.27886713,-0.76470554,-0.25972196,-1.6363778,0.4021637,0.6729433,0.35824183,-0.8342877,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,1.3356869,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.47310576,-0.2639769,0.34379953,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.38798088,-0.14298056,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,2.28885294305354e-06
314,-0.26162043,-0.76470554,-0.19497871,-0.6690503,-1.026902,0.6729433,0.35824183,-0.8342877,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,1.3356869,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.5190342,-0.29611808,-0.34183636,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,2.078349,5.20469,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.50767916,0,1.029495277113845e-07
315,-0.26162043,-0.76470554,-0.19497871,0.097399294,-0.69053453,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.47441798,-0.2639769,-0.3523846,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.32034528,0.00323753,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.0829575536872017e-05
316,-0.24437375,-0.76470554,-0.22735034,-0.27466366,-0.69053453,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.47441798,-0.2639769,-0.3523846,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.32034528,0.00323753,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,3.158414963605065e-05
317,-0.2961138,-0.76470554,-0.25972196,-0.08131039,-0.9098328,0.6729433,0.35824183,-0.8479719,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,1.3356869,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.5334689,-0.320224,-0.35449424,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.3789341,-0.123422734,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,5.515328033921883e-06
318,-0.28749046,-0.76470554,-0.25972196,-1.198794,-0.9098328,0.6729433,0.35824183,-0.8342877,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,1.3356869,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.5334689,-0.320224,-0.35449424,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.3789341,-0.123422734,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,4.0839471908159e-06
319,-0.32198378,0.43715435,-0.25972196,0.24699357,-0.7830081,0.6729433,0.35824183,-0.88902456,-2.2652886,-0.691031,-0.996885,-1.0006325,1.4697074,-0.4287542,-0.8779136,-0.4287542,-1.0574044,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.42717728,-0.320224,-0.35449424,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.38281128,-0.13180466,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.0013779496491844161
320,0.2816498,-0.76470554,0.25822413,0.97320914,-0.7986173,0.6729433,0.35824183,-0.8069194,-0.73536444,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.46523228,-0.320224,-0.35449424,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.3789341,-0.123422734,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,3.761928935925275e-06
321,-0.21850374,-0.76470554,-0.13023545,-0.43621597,0.6709284,0.6729433,15.623606,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.52821994,-0.320224,-0.35449424,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.3789341,-0.123422734,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,1.83762613488428e-08
322,-0.2357504,-0.76470554,-0.19497871,0.3528655,2.4360604,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.52953213,-0.320224,-0.35449424,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.17085767,0.32640746,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,1.930571643832182e-06
323,-0.2357504,-0.76470554,-0.19497871,0.24128826,1.7009064,0.6729433,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.27698374,-0.3004012,0.05181582,-0.33023474,0.38155794,-0.5269077,-0.30683184,-0.33550742,-0.16339336,-0.53465366,-0.43070686,-0.3807759,-0.5261686,-0.17085767,0.32640746,-0.05653531,-0.05701408,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,2.782827220803583e-06
324,-0.20125706,-0.76470554,-0.16260709,-0.4367512,0.15428501,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.19097382,-0.18630233,-0.3523846,-0.16339336,-0.9584602,-0.7923069,-0.76235634,-0.93554485,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.6062291,0,1.916595430907362e-06
325,-0.17538705,1.0380844,-0.13023545,1.1430764,0.15428501,0.26881585,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.19097382,-0.18630233,-0.3523846,-0.16339336,-0.9584602,-0.7923069,-0.76235634,-0.93554485,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,8.247786544431861e-06
326,-0.24437375,1.0380844,-0.22735034,-0.48967677,0.15428501,-0.4720845,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.19097382,-0.18630233,-0.3523846,-0.16339336,-0.9584602,-0.7923069,-0.76235634,-0.93554485,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,5.91705194094651e-06
327,-0.26162043,-0.76470554,-0.22735034,1.2224414,-0.9026111,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.4621629,-0.3004012,-0.6238786,-0.4125532,0.49292314,-0.5190342,-0.29611808,-0.3228495,-0.16339336,-0.9837805,-0.7959647,-0.7480083,-0.96685123,-0.3789341,-0.123422734,-0.13273638,-0.13298869,4.1278877,2.5313683,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.2848975,0,0.02440305863029965
328,-0.32198378,1.0380844,-0.25972196,0.72079986,2.6900408,0.6729433,0.35824183,0.055184297,-0.35288337,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,-0.495448,-0.31939963,0.34452045,0.21874794,0.34452045,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.3825611,-0.320224,-0.35449424,-0.16339336,-0.9952055,-0.8283624,-0.76972425,-0.96924406,0.24486434,1.2260679,4.1297617,4.121589,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.7304608,0,2.8324530442701196e-05
329,-0.26162043,-0.76470554,-0.16260709,0.52230066,-0.6989067,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4836037,-0.30683184,-0.35449424,-0.16339336,-0.9970583,-0.81164104,-0.72008777,-0.97801787,-0.36816406,-0.100139596,0.74119467,0.74071926,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,7.801717486727739e-06
330,-0.21850374,-0.76470554,-0.19497871,0.6403917,-0.6989067,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4836037,-0.30683184,-0.35449424,-0.16339336,-0.9970583,-0.81164104,-0.72008777,-0.97801787,-0.36816406,-0.100139596,0.74119467,0.74071926,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,8.062079062983582e-06
331,-0.20125706,-0.76470554,-0.13023545,-0.38135296,-0.6989067,0.6729433,0.35824183,-0.36902544,-0.73536444,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.25792032,-0.18798219,-0.25792018,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4836037,-0.30683184,-0.35449424,-0.16339336,-0.9970583,-0.81164104,-0.72008777,-0.97801787,-0.36816406,-0.100139596,0.74119467,0.74071926,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,6.174806688850565e-06
332,-0.27024376,-0.76470554,-0.22735034,-1.2901409,-0.6989067,0.6729433,0.35824183,-0.36902544,-0.73536444,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.25792032,-0.18798219,-0.25792018,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.4836037,-0.30683184,-0.35449424,-0.16339336,-0.9970583,-0.81164104,-0.72008777,-0.97801787,-0.36816406,-0.100139596,0.74119467,0.74071926,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,4.956441350967267e-06
333,-0.16676371,-0.76470554,-0.00074892753,-0.20274699,-1.0381585,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.522971,-0.320224,-0.35449424,-0.16339336,-0.9970583,-0.81164104,-0.72008777,-0.97801787,-0.30311328,0.04049055,0.74119467,0.74071926,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.2848975,0,1.958573579781765e-06
334,-0.32198378,0.7376194,-0.25972196,0.8380658,-0.6189613,0.6729433,0.35824183,-0.95744544,-0.73536444,-0.691031,-0.996885,-1.0006325,1.4697074,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.8734545,-2.0077105,-1.8734545,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.25638953,-0.49278936,-0.23719257,-0.35449424,-0.16339336,-0.9090547,-0.7562514,-0.7266801,-0.8854944,-0.3772109,-0.11969743,-0.15893051,-0.15910496,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.003864580575154905
335,-0.32198378,-0.76470554,-0.25972196,-0.13233486,-0.6189613,0.6729433,0.35824183,-1.0121821,-1.5003265,-2.3681023,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.8734545,-2.0077105,-1.8734545,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.25638953,-0.49278936,-0.23719257,-0.35449424,-0.16339336,-0.9090547,-0.7562514,-0.7266801,-0.8854944,-0.3772109,-0.11969743,-0.15893051,-0.15910496,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,4.513995710805096e-05
336,-0.32198378,-0.76470554,-0.25972196,0.7212584,-0.6189613,0.6729433,0.35824183,-1.0121821,-0.73536444,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.8734545,-2.0077105,-1.8734545,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.25638953,-0.49278936,-0.23719257,-0.35449424,-0.16339336,-0.9090547,-0.7562514,-0.7266801,-0.8854944,-0.3772109,-0.11969743,-0.15893051,-0.15910496,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,3.911419635752988e-05
337,-0.32198378,0.8878519,-0.25972196,1.1525476,-0.6189613,0.6729433,0.35824183,-0.95744544,-0.73536444,-0.691031,-0.996885,-1.0006325,1.4697074,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.8734545,-2.0077105,-1.8734545,-0.48352975,-0.3004012,-0.6238786,-0.43724874,-0.25638953,-0.49278936,-0.23719257,-0.35449424,-0.16339336,-0.9090547,-0.7562514,-0.7266801,-0.8854944,-0.3772109,-0.11969743,-0.15893051,-0.15910496,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.00436388365123622
338,-0.32198378,-0.76470554,-0.25972196,0.6224213,0.1297913,0.6729433,0.35824183,-0.8479719,0.4120787,0.9860403,-0.996885,-1.0006325,1.4697074,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.52821994,-0.31754556,-0.35449424,-0.16339336,-1.0013813,-0.8105959,-0.75498843,-0.98399997,-0.31689888,0.010688134,1.0245675,1.0232497,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.2848975,0,4.873045564545716e-05
339,-0.2961138,-0.76470554,-0.25972196,-0.6072022,0.92738616,0.6729433,-2.1859856,-0.88902456,0.4120787,0.9860403,-0.996885,-0.6796911,0.49306235,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.42586505,-0.320224,-0.35449424,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.3789341,-0.123422734,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,4.238667973488164e-05
340,-0.32198378,-0.61447304,-0.25972196,-1.4091306,0.92738616,0.6729433,0.35824183,-0.779551,0.7945597,0.9860403,-0.996885,-1.0006325,1.4697074,-0.02496504,-0.18798219,-0.024965132,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.42586505,-0.320224,-0.35449424,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.3789341,-0.123422734,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,7.3966966,0.6062291,0,0.00036263041572524347
341,-0.06328367,0.7376194,-0.033120558,0.7985311,0.92738616,-1.273604,0.35824183,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.42586505,-0.320224,-0.35449424,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.3789341,-0.123422734,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,2.1115630488794213e-05
342,-0.2961138,-0.76470554,-0.25972196,-0.61623365,2.1392665,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.49803832,-0.26129845,-0.2827662,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.39530447,-0.1588131,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,3.70734066214498e-06
343,-0.2961138,-0.76470554,-0.25972196,1.4833479,2.1392665,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.49803832,-0.26129845,-0.2827662,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.39530447,-0.1588131,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.38344747,0,2.515230024578784e-06
344,-0.2961138,-0.76470554,-0.25972196,-0.42001107,2.1392665,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.49803832,-0.26129845,-0.2827662,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.39530447,-0.1588131,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,3.912150412019504e-06
345,-0.2961138,-0.76470554,-0.25972196,-0.73396724,2.1392665,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.49803832,-0.26129845,-0.2827662,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.39530447,-0.1588131,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,3.5896380189032848e-06
346,-0.32198378,-0.76470554,-0.25972196,-1.1904733,0.97419274,0.6729433,0.35824183,-0.8479719,0.4120787,0.9860403,-0.996885,-1.0006325,1.4697074,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.5269077,-0.30683184,-0.33761707,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.36816406,-0.100139596,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.16066583,0,9.464454255252718e-05
347,-0.2961138,-0.76470554,-0.25972196,-0.7993822,2.0805447,0.6729433,-2.1859856,-0.88902456,0.4120787,0.9860403,-0.996885,-0.6796911,0.49306235,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.5045996,-0.31486714,-0.35449424,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.3789341,-0.123422734,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,2.7720790198561718e-05
348,-0.2961138,-0.76470554,-0.25972196,-1.2733167,2.0805447,0.6729433,-2.1859856,-0.88902456,0.4120787,0.9860403,-0.996885,-0.6796911,0.49306235,-0.4287542,-0.8496173,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.22712779,-0.3004012,-0.5816477,-0.14913417,0.18429022,-0.5045996,-0.31486714,-0.35449424,-0.16339336,-0.60258627,-0.63972425,-0.69410616,-0.53414476,-0.3789341,-0.123422734,-0.20179361,-0.20184067,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,2.4344589593038226e-05
