,F104,F105,F109,F79,F116,F117,F110,F114,F115,F77,F70,F40,F45,F46,F126,F38,F132,F134,F136,F83,F74,F84,F146,F6,F5,F4,category,1
773,0.67256373,0.6729433,-0.3416571,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.5521411,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0,4.844516056503195e-05
774,0.67256373,0.6729433,-0.3416571,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.5521411,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0,4.844516056503195e-05
775,0.67256373,-1.9864761,-1.0669188,2.2072055,-0.4835828,-0.4287542,-0.4287542,1.2249898,0.8026064,-1.579151,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0,3.139797363374702e-05
776,-0.23816559,-2.0464978,0.15097365,0.9255693,-0.4835828,-0.23134618,-0.23134615,0.51034635,1.9246124,-1.0414069,-1.0414069,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0004649505482267268
777,-0.23816559,0.6729433,2.0530756,0.28475124,1.4697074,-0.27358633,-0.27358618,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.100120125282637
778,-0.23816559,0.6729433,-0.9437612,0.9255693,-0.4835828,4.0129266,4.0129266,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.012948829682500267
779,-0.23816559,0.6729433,-0.9437612,0.28475124,3.4229977,4.0129266,4.0129266,0.51034635,1.9246124,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1,0.9996165327997154
780,-0.23816559,0.6729433,1.7383393,0.9255693,-0.4835828,2.5467408,2.5467408,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.012200551792043981
781,-0.23816559,0.6729433,1.7383393,0.28475124,3.4229977,2.5467408,2.5467408,0.51034635,1.9246124,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,4.1278877,3.3428848,1.6189138,1,0.9999514001832082
782,-0.23816559,-0.81559294,1.7383393,0.28475124,1.4697074,2.5467408,2.5467408,0.51034635,1.9246124,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1,0.8953930911103025
783,-0.23816559,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.021665207079100288
784,-0.92388535,-0.4720845,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.50984854,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.6893368,4.3637033,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,3.60292362536795e-07
785,0.66689473,0.6729433,-0.91639286,-0.35606685,3.4229977,4.0129266,4.0129266,0.51034635,3.0466185,-0.91442496,-0.91442496,-0.3004012,-0.44548059,-0.15263852,-0.47704247,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.38798088,-0.14298056,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1,0.9999141988301143
786,0.66689473,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.51034635,3.0466185,-0.91442496,-0.91442496,-0.3004012,-0.44548059,-0.15263852,-0.47704247,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.38798088,-0.14298056,-0.27085087,-0.27069265,4.1278877,3.3428848,1.6189138,0,0.5615333083021772
787,-0.59038377,-1.4739839,-0.8069194,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,-1.1508499,-1.1508499,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.22758977,3.3428848,-0.4454895,0,2.5563458245616716e-06
788,-0.59038377,0.57752424,-0.095341735,0.9255693,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,3.0019547901761997e-06
789,-0.59038377,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,2.955351502775339e-06
790,-0.59038377,-2.6190116,0.1099211,0.9255693,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,4.854957931850742e-06
791,-0.59038377,0.6729433,0.1099211,0.9255693,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,6.549194923607867e-06
792,-0.92777085,-0.7992353,-0.8342877,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.5325379,0.5325379,-0.3004012,-0.44548059,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.22758977,-0.27725005,1.6189138,0,4.113496953403241e-06
793,-0.92777085,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,0.51034635,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0005264334537476721
794,-0.92777085,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0005265664426584515
795,-0.92777085,-2.3580127,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.5255954,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.7183136,2.2514572,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,2.0714069006204413e-06
796,0.32340482,0.6729433,-0.410078,0.9255693,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,0.44414163,0.44414163,-0.3004012,-0.44548059,-0.15263852,-0.22771658,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,8.52217647659399e-06
797,0.32340482,-2.440558,-0.16376267,0.9255693,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.4858843,0.4858843,-0.3004012,-0.44548059,-0.15263852,-0.22771658,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.22758977,-0.27725005,1.6189138,0,4.285549260880106e-05
798,0.32340482,0.6729433,-0.7384985,0.9255693,-0.4835828,-0.07341976,-0.07341979,0.51034635,-0.31939963,0.4858843,0.4858843,-0.3004012,-0.44548059,-0.15263852,-0.22771658,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,8.27012672688771e-06
799,0.20232321,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.49803832,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.7113076,4.4112005,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,8.939517206605445e-05
800,0.20232321,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.49803832,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.7113076,4.4112005,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,8.939517206605445e-05
801,0.22747238,-0.5394391,1.7383393,-0.35606685,3.4229977,2.5467408,2.5467408,0.51034635,2.373415,-0.27705973,-0.27705973,-0.3004012,-0.44548059,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1,0.9997932429750545
802,0.22747238,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.51034635,2.373415,-0.27705973,-0.27705973,-0.3004012,-0.44548059,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.03650352819993142
803,0.22747238,-2.6564453,1.7383393,0.9255693,0.81861067,2.5467408,2.5467408,0.51034635,2.373415,-0.27705973,-0.27705973,-0.3004012,-0.44548059,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1,0.750905315054372
804,0.22747238,-0.01407339,-0.8342877,0.9255693,0.81861067,-0.4287542,-0.4287542,0.51034635,2.373415,-0.27705973,-0.27705973,-0.3004012,-0.44548059,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.006935566954637965
805,0.22747238,-0.17261569,-0.5469199,0.9255693,0.81861067,-0.20097572,-0.20097569,0.51034635,2.373415,-0.27705973,-0.27705973,-0.3004012,-0.44548059,-0.15263852,-0.3103878,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.4202909,-0.21282998,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.01165495265776662
806,1.0741102,0.6729433,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,1.0304781077839465e-05
807,1.0741102,0.6729433,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,1.0304781077839465e-05
808,1.0741102,0.6729433,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,1.0304781077839465e-05
809,1.0741102,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.51034635,-0.31939963,-1.8327641,-1.8327641,-0.3004012,-0.44548059,-0.15263852,-0.25921038,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.31043687,0.024658015,-0.27085087,-0.27069265,4.1278877,3.3428848,-0.4454895,0,0.021099001136009918
810,0.14515632,0.6729433,-0.410078,-0.35606685,-0.4835828,-0.24746113,-0.24746117,0.51034635,-0.31939963,0.44414163,0.44414163,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,7.1863025598604065e-06
811,0.14515632,0.6729433,-1.0532347,0.28475124,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,3.1767639771609844e-06
812,0.14515632,0.6729433,-1.0532347,0.28475124,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,3.1767639771609844e-06
813,0.14515632,0.6729433,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,3.0332472149566394e-06
814,0.14515632,0.6729433,-0.3142887,-0.996885,1.4697074,-0.27012277,-0.2701228,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0019054437454508106
815,0.14515632,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0010278769418254168
816,0.14515632,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0010278769418254168
817,0.14515632,0.6729433,-0.88902456,-0.996885,1.4697074,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4717935,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.3789341,-0.123422734,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.0010278769418254168
818,-0.16839547,-1.0445985,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,0.51034635,-0.31939963,-1.1508499,-1.1508499,1.1674899,-0.44548059,-0.15263852,-0.42848954,-0.14970353,-0.79156226,-0.33811954,-0.74611115,-0.55125403,-0.49688423,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,0.00012066285278137265
819,-0.31194448,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.51247305,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.3360808,3.5925658,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,9.619336981772913e-05
820,-0.31194448,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.51247305,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.3360808,3.5925658,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,9.619336981772913e-05
821,-0.31194448,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.51247305,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.3360808,3.5925658,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,9.619336981772913e-05
822,-0.31194448,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.51247305,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.3360808,3.5925658,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,0,9.619336981772913e-05
823,1.7323605,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.48229143,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,1.6189138,0,0.006147677827301757
824,-0.048344105,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5242832,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,7.007332554938652e-06
825,-0.048344105,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5242832,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,7.007332554938652e-06
826,0.0526377,0.6729433,-1.0395505,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.4494854,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,3.2062467592231244e-06
827,0.0526377,0.6729433,-0.36902544,0.9255693,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.4494854,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,7.521206820985256e-06
828,0.0526377,0.6729433,-0.90270865,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.4494854,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,4.105691252937861e-06
829,0.0526377,0.6729433,-0.9300771,0.9255693,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.4494854,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,4.0270024321909205e-06
830,1.745735,-1.7563725,-0.42376217,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.5445867,0.66329545,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,9.90024787935598e-06
831,1.745735,-2.5405219,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.5445867,0.66329545,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,1.3559742631333942e-05
832,1.745735,-0.4541935,-0.9711296,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.3925771,0.3925771,-0.3004012,-0.44548059,-0.5445867,0.66329545,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,3.683317,0,0.00011827998253013825
833,-0.93581784,0.6729433,-0.10902593,-0.35606685,-0.4835828,-0.30363646,-0.3036363,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5190342,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,7.927002779198103e-06
834,-0.93581784,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5190342,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,4.1278877,3.3428848,-0.4454895,0,0.0043735958085394525
835,-1.0224563,0.6729433,-0.7384985,0.28475124,-0.4835828,-0.07341976,-0.07341979,-0.495448,-0.31939963,0.4858843,0.4858843,-0.3004012,-0.44548059,-0.5445867,-0.52034646,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,8.868557916625478e-06
836,-1.0224563,0.6729433,-0.47849894,0.28475124,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.52034646,-0.16339336,-0.8258373,-0.7072909,-0.80214363,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,7.363573102993675e-06
837,2.5816078,-0.09040858,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5447041,-0.5447041,-0.3004012,-0.44548059,-0.5445867,-0.2539614,-0.16339336,-0.734746,-0.7398648,-0.6884834,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,1.4371185378262024e-05
838,-0.7830988,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.08599449,-0.16339336,-0.734746,-0.7398648,-0.6884834,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,0.0030569051559375007
839,-0.7830988,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.08599449,-0.16339336,-0.734746,-0.7398648,-0.6884834,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,8.886347013983144e-06
840,-0.99465835,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5150975,-0.16339336,-0.9797663,-0.75460064,-0.9704405,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,0.0030770911448300175
841,-0.99465835,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5150975,-0.16339336,-0.9797663,-0.75460064,-0.9704405,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,0.0030770911448300175
842,-0.99465835,0.6729433,-1.0395505,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.5445867,-0.5150975,-0.16339336,-0.9797663,-0.75460064,-0.9704405,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,3.9683250913302084e-06
843,0.47011346,-1.7540178,-0.46481472,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3297471,-1.3297471,-0.3004012,-0.44548059,-0.5445867,-0.30907556,-0.16339336,-0.9797663,-0.75460064,-0.9704405,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,3.160312985598988e-05
844,0.47011346,0.6729433,-0.998498,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3297471,-1.3297471,-0.3004012,-0.44548059,-0.5445867,-0.30907556,-0.16339336,-0.9797663,-0.75460064,-0.9704405,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,1.679542183427345e-05
845,0.47011346,0.41094542,-0.998498,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-1.3297471,-1.3297471,-0.3004012,-0.44548059,-0.5445867,-0.30907556,-0.16339336,-0.9797663,-0.75460064,-0.9704405,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.22758977,-0.27725005,-0.4454895,0,1.726381402348e-05
