,F101,F104,F105,F109,F79,F116,F117,F110,F121,F114,F115,F77,F70,F40,F45,F46,F126,F38,F132,F133,F134,F136,F83,F74,F84,F146,F6,F5,F4,F71,category,1
655,1.4894491,0.16476204,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.17816447,-0.2715553,-0.03889817,-1.6657934,-1.6657934,-0.3004012,-0.44273663,-0.5222476,0.32867384,-0.16339336,1.2857845,1.6505835,-0.2179062,1.0307773,-0.46466324,-0.3087565,-0.27561343,-0.27544108,-0.22758977,-0.27725005,1.6189138,-0.50767916,0,0.029382608504598066
656,-0.17583321,-0.7634966,0.36066306,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,-0.2715553,-0.31939963,-1.2203041,-1.2203041,-0.3004012,-0.44273663,-0.5222476,-0.52953213,-0.16339336,1.2857845,1.6505835,-0.2179062,1.0307773,-0.3789341,-0.123422734,-0.27561343,-0.27544108,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,7.885326654961135e-06
657,0.9364633,-0.4613828,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.07172383,-0.44273663,-0.5222476,-0.47310576,-0.11547894,1.2857845,1.6505835,-0.2179062,1.0307773,-0.5521157,-0.49874687,-0.27561343,-0.27544108,-0.22758977,-0.27725005,-0.4454895,-0.7304608,0,0.00314690788467081
658,-0.07339694,-0.4613828,0.6729433,-0.7384985,-0.35606685,-0.4835828,-0.07341976,-0.07341979,1.0018771,-0.2715553,-0.31939963,-1.7387553,-1.7387553,-0.07172383,-0.44273663,-0.5222476,-0.47310576,-0.11547894,1.2857845,1.6505835,-0.2179062,1.0307773,-0.5521157,-0.49874687,-0.27561343,-0.27544108,-0.22758977,-0.27725005,-0.4454895,-1.1760241,0,1.287636151979916e-05
659,0.8239927,-1.3582829,-0.70109004,-0.9437612,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.17816447,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.3004012,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,1.6505835,-0.2179062,1.0307773,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.22758977,-0.27725005,-0.4454895,-1.1760241,0,1.0433322281077518e-05
660,0.14501539,-1.3582829,-0.4720845,-0.9437612,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.17816447,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.3004012,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,1.6505835,-0.2179062,1.0307773,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.22758977,-0.27725005,1.6189138,-1.1760241,0,3.2133640558034985e-05
661,-0.87345076,-1.3582829,0.6729433,-0.61534077,-0.996885,1.4697074,-0.4287542,-0.4287542,-1.2633326,-0.2715553,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,1.6505835,-0.2179062,1.0307773,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.22758977,-0.27725005,-0.4454895,-0.2848975,0,0.00014982847532284783
662,1.418098,-1.3582829,-0.01407339,-1.0669188,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,-0.2715553,-0.31939963,-1.6805261,-1.6805261,-0.3004012,-0.44273663,-0.5222476,-0.4849159,-0.16339336,1.2857845,1.6505835,-0.2179062,1.0307773,-0.12346967,0.42885324,-0.27561343,-0.27544108,-0.22758977,3.3428848,-0.4454895,-1.1760241,0,2.089757979284942e-06
663,-0.03505512,1.6497618,0.6729433,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.0018771,-0.495448,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.423529,2.367907,-0.23165332,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,0.054450735,0.8134906,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,0.6062291,0,3.2432298597503444e-05
664,1.2564164,1.6497618,0.6729433,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.423529,2.367907,-0.23165332,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,0.054450735,0.8134906,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,0.6062291,0,1.2314797963551599e-05
665,1.0407816,0.85821015,-2.0178719,0.15097365,0.28475124,-0.4835828,-0.23134618,-0.23134615,1.0018771,-0.495448,-0.31939963,-1.5542457,-1.5542457,-0.3004012,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.0017361063085219316
666,1.0487503,0.85821015,-1.3881068,-0.998498,0.28475124,-0.4835828,-0.4287542,-0.4287542,1.0018771,-0.495448,-0.31939963,-1.5542457,-1.5542457,-0.3004012,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.0005222770054565031
667,-0.9466289,0.85821015,-2.5522184,-0.16376267,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.498121,-1.498121,-0.3004012,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.22758977,-0.27725005,1.6189138,-0.2848975,0,0.0014341178501862826
668,0.54671806,0.85821015,-0.1449337,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.8587217,-1.8587217,-0.3004012,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,0.00015785829160501607
669,-1.5251615,0.85821015,0.6729433,-0.8479719,-0.996885,1.4697074,-0.4287542,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.423529,2.367907,-0.046627242,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49869645,-0.38326252,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,0.8290108,0,0.003287872703019287
670,0.7742401,0.49245083,-0.68677723,-1.0258664,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,-0.495448,-0.31939963,0.7145921,0.7145921,4.4603267,-0.423529,2.367907,-0.46523228,-0.053874698,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.51162046,-0.41120228,-0.25656316,-0.2564474,-0.22758977,3.3428848,1.6189138,-0.062115837,0,7.113926234923769e-06
671,0.4340452,1.622097,-0.4720845,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.0018771,-0.495448,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.423529,2.367907,-0.517722,-0.16339336,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.34231606,-0.044260066,-0.25656316,-0.2564474,-0.22758977,-0.27725005,1.6189138,0.16066583,0,0.00031448643782739744
672,-0.8422964,1.6085312,-0.4720845,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.7145921,1.5752374,-0.423529,2.367907,-0.04006603,-0.005960292,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49912724,-0.38419387,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,0.6062291,0,2.3369518084912464e-05
673,0.15069866,0.022667242,-0.4720845,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.7145921,0.015954612,-0.423529,2.367907,-0.4048692,-0.12916878,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49912724,-0.38419387,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,-0.062115837,0,7.940621964175669e-05
674,1.0626957,0.022667242,-1.0445985,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,-0.495448,-0.31939963,0.7145921,0.7145921,0.015954612,-0.423529,2.367907,-0.4048692,-0.12916878,-0.76855785,-0.71340287,-0.62197816,-0.72038805,-0.49912724,-0.38419387,-0.25656316,-0.2564474,-0.22758977,-0.27725005,-0.4454895,-0.062115837,0,0.000135725478663494
675,-1.3366292,1.8140069,-0.7992353,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,-0.495448,-0.31939963,-1.0059782,-1.0059782,0.021034777,-0.4070653,0.73612726,-0.53871787,-0.1360137,-0.9204797,-0.81164104,-0.7685609,-0.8791135,-0.49869645,-0.38326252,-0.087492,-0.08787876,-0.22758977,-0.27725005,-0.4454895,-0.7304608,0,3.0069641098080567e-05
676,-0.96834064,-0.924862,-0.68677723,-1.0258664,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,-0.495448,-0.31939963,-1.0059782,-1.0059782,1.5827485,-0.4070653,0.73612726,-0.522971,-0.07440945,-0.9204797,-0.81164104,-0.7685609,-0.8791135,-0.51162046,-0.41120228,-0.087492,-0.08787876,-0.22758977,3.3428848,1.6189138,-0.50767916,0,2.0702986557160556e-05
677,-0.45051628,-0.77420413,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,0.17816447,0.36154926,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,-0.49541384,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,0.16066583,0,0.0010213436833715615
678,-1.3310841,0.21402188,-2.3657844,-0.9848138,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,0.36154926,-0.31939963,-0.8835564,-0.8835564,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.062115837,0,1.842630555866532e-05
679,-0.85119635,0.21402188,-1.6691592,-1.0669188,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,5.309134566966646e-06
680,1.3399893,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.003644520574819978
681,-0.6067252,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.002257352815966029
682,-0.52070755,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.0023272564014310683
683,0.18705152,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.002990781467519313
684,-0.12080101,0.21402188,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.0026816865770377175
685,0.9280103,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.0031497403872089895
686,-1.0398314,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.00156770331779214
687,0.78102577,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-1.2445079,-1.2445079,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.006723336041111331
688,1.0502459,0.21402188,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.6213037,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.9429191,0,0.0032891131494365857
689,-1.6219156,1.7120373,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.0359721,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.38151887,-0.12901069,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,0.6062291,0,0.0006826043384838012
690,-0.7293551,1.7120373,0.6729433,-0.36902544,0.28475124,-0.4835828,-0.25792032,-0.25792018,1.0018771,0.36154926,-0.31939963,-1.8601248,-1.8601248,-0.3004012,-0.43176085,-0.36327845,1.0359721,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.38151887,-0.12901069,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,2.1769056970236645e-05
691,0.7046551,1.7120373,0.6729433,-0.36902544,0.28475124,-0.4835828,-0.25792032,-0.25792018,1.0018771,0.36154926,-0.31939963,-1.8601248,-1.8601248,-0.3004012,-0.43176085,-0.36327845,1.0359721,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.38151887,-0.12901069,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,3.623647968835448e-05
692,1.1041517,0.53871614,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.002384772594335232
693,-1.150221,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0013236774773766565
694,-1.1628153,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.001317774335507249
695,-0.68003523,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0015640190230560912
696,-0.19305705,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0018589585249876746
697,0.44925025,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0023344838404028064
698,0.42196256,0.53871614,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0023120078847395304
699,0.78089917,0.53871614,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.34179628,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0021265293929367507
700,1.1674384,1.2012252,0.6729433,0.15097365,-0.35606685,3.4229977,-0.23134618,-0.23134615,1.0018771,0.36154926,1.0270076,-1.6710551,-1.6710551,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.2848975,1,0.9542095235220985
701,1.1399212,1.2012252,0.6729433,0.15097365,-0.35606685,3.4229977,-0.23134618,-0.23134615,1.0018771,0.36154926,1.0270076,-1.6710551,-1.6710551,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.2848975,1,0.9537803601960708
702,-0.7951557,1.2012252,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.0018771,0.36154926,1.0270076,-0.43666413,-0.43666413,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.0517925,0,0.00019617238862048184
703,-1.6606145,1.2012252,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.0018771,0.36154926,1.0270076,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,8.685452368690544e-05
704,0.9011435,1.2012252,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.0270076,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,4.1278877,3.3428848,1.6189138,2.3884823,0,0.0574683010861729
705,0.91800874,1.2012252,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.0270076,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,0.013503695874973465
706,0.91001993,1.2012252,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.0270076,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,4.1278877,3.3428848,1.6189138,2.3884823,0,0.05763939686668305
707,-0.030889086,1.2012252,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.0270076,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,0.009675867376555975
708,0.03568473,1.2012252,0.6729433,-0.36902544,-0.35606685,-0.4835828,-0.25792032,-0.25792018,1.0018771,0.36154926,1.0270076,-1.8702974,-1.8702974,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.7304608,0,0.00012292323069290636
709,0.36766577,1.2012252,-0.78283405,-0.27323616,-0.35606685,-0.4835828,0.1735076,0.1735077,0.17816447,0.36154926,1.0270076,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,3.3428848,-0.4454895,2.3884823,0,4.175913244486642e-05
710,0.9196767,0.012751136,0.6729433,-1.0258664,-0.35606685,-0.4835828,1.7920862,1.7920862,1.0018771,0.36154926,-0.31939963,-1.8401304,-1.8401304,-0.3004012,-0.43176085,-0.36327845,-0.5308444,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-1.1760241,0,0.000403507492922296
711,-0.031910438,5.058302,0.6729433,-0.16376267,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,0.36154926,-0.31939963,0.4858843,0.4858843,1.4197836,-0.43176085,-0.36327845,-0.26183486,-0.12916878,0.7082033,0.030176433,0.5289676,0.90315884,-0.55814683,-0.51178545,-0.3089514,-0.30867997,-0.22758977,-0.27725005,1.6189138,1.7201375,0,2.4937479355622735e-06
712,-1.8723904,5.058302,-1.4965832,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,0.36154926,-0.31939963,0.2708569,0.2708569,1.4197836,-0.43176085,-0.36327845,-0.26183486,-0.12916878,0.7082033,0.030176433,0.5289676,0.90315884,-0.55814683,-0.51178545,-0.3089514,-0.30867997,-0.22758977,-0.27725005,1.6189138,1.0517925,0,1.7440809766879656e-06
713,0.9526271,2.3660724,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,-0.30645105,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.34748566,-0.05543597,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,0.16066583,0,0.0006622409376406904
714,0.8718356,1.6870703,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.31555143,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.38798088,-0.14298056,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.0015668866798095845
715,0.0031611607,2.452779,0.6729433,2.0530756,0.28475124,-0.4835828,-0.27358633,-0.27358618,1.0018771,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,7.570725838202335e-05
716,0.4939188,2.452779,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.0018771,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,7.295989039794337e-05
717,0.6475099,2.452779,-1.4739839,2.0530756,-0.35606685,3.4229977,-0.27358633,-0.27358618,1.0018771,0.36154926,0.10135266,-1.3034387,-1.3034387,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.062115837,1,0.9709800195695752
718,0.38805696,2.452779,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.0018771,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,7.026637455902536e-05
719,0.4443534,2.452779,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.0018771,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,7.16861460178991e-05
