,F69,F101,F104,F105,F108,F109,F22,F79,F116,F117,F110,F121,F114,F115,F77,F88,F70,F40,F45,F46,F126,F38,F132,F133,F134,F136,F83,F74,F84,F146,F6,F5,F4,F71,category,1
721,-0.16260709,-0.5151327,2.452779,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,0.10135266,0.58375156,0.46900553,0.58375156,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.1657007,0,0.0034781628951109957
722,-0.16260709,0.85556173,2.452779,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,0.10135266,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,0.00505508230701277
723,-0.19497871,-1.8019943,2.452779,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,0.10135266,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,0.0022077686927468375
724,-0.19497871,-0.61181563,2.452779,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,0.10135266,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,0.003213957181392756
725,-0.25972196,0.9002318,2.452779,0.6729433,0.35824183,-1.0395505,-0.691031,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,0.36154926,0.10135266,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,7.5684780776745606e-06
726,-0.25972196,0.092705056,2.452779,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,0.10135266,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,0.0029205392290401777
727,-0.22735034,-0.5389975,2.452779,0.6729433,-2.1859856,-0.88902456,0.9860403,-0.996885,0.49306235,-0.4287542,-0.4287542,-1.2633326,0.36154926,0.10135266,0.7145921,0.69757414,0.7145921,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,5.0601655841831986e-05
728,-0.19497871,-0.87494,2.452779,0.6729433,0.35824183,-0.36902544,-0.691031,-0.35606685,-0.4835828,-0.25792032,-0.25792018,1.0018771,0.36154926,0.10135266,-1.8629311,-1.9985342,-1.8629311,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.7304608,0,4.863290863634487e-05
729,-0.13023545,-1.4605447,2.452779,0.6729433,0.35824183,-0.095341735,0.9860403,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,0.36154926,0.10135266,0.7145921,0.69757414,0.7145921,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,2.3884823,0,6.857573552492368e-06
730,-0.22735034,0.83409166,2.9900303,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,-0.5072241,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.4030589,-0.17557696,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,0.16066583,0,0.00042124783588256523
731,-0.19497871,-0.39041227,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,3.4229977,2.5467408,2.5467408,0.17816447,0.36154926,1.9246124,0.7145921,0.69757414,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,1,0.9987486940691768
732,-0.19497871,-0.32561967,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.009691909391081855
733,-0.22735034,-1.1265278,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.00761026562777488
734,-0.22735034,-1.236315,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.4973558,0,0.007352388224920342
735,-0.22735034,-1.0509363,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,3.4229977,2.5467408,2.5467408,0.17816447,0.36154926,1.9246124,0.53429174,0.42813012,0.53429174,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,1.2745742,1,0.998614357459295
736,-0.22735034,-1.2287325,0.69200397,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-0.37141925,-0.15246746,-0.37141925,-0.3004012,-0.43176085,-0.36327845,-0.109614834,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.26821846,0.115927905,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-1.1760241,0,0.0006962437992404488
737,-0.25972196,0.61532015,2.1766553,-0.1858276,-2.1859856,-0.88902456,0.9860403,-0.996885,0.49306235,-0.4287542,-0.4287542,-1.2633326,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.43176085,-0.36327845,-0.53215665,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,1.6796937471320045e-05
738,-0.16260709,-1.36655,0.026934275,-0.11976826,0.35824183,-0.10902593,0.9860403,-0.35606685,-0.4835828,-0.30363646,-0.3036363,1.0018771,0.36154926,-0.31939963,-1.7983878,-1.9418092,-1.7983878,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,1.887533467336707e-05
739,-0.06549219,0.16948737,0.026934275,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-1.2241627,-1.093436,-1.2241627,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.004307903859101123
740,0.06399434,0.70963216,0.026934275,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-1.2241627,-1.093436,-1.2241627,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.0049174035727053015
741,-0.22735034,-0.9614412,0.026934275,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-0.8839072,-0.5003255,-0.8839072,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.2848975,0,0.0024025592772118015
742,1.0351433,-1.0458388,0.026934275,0.6729433,-2.1859856,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-0.8839072,-0.5003255,-0.8839072,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.2848975,0,0.001933070130685267
743,0.25822413,-1.2287005,0.026934275,0.6729433,-2.1859856,1.7383393,-0.691031,-0.35606685,-0.4835828,2.5467408,2.5467408,0.17816447,0.36154926,-0.31939963,-0.8839072,-0.5003255,-0.8839072,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.2848975,0,0.002289985263851234
744,-0.25972196,-0.40903848,0.026934275,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,1.6189138,-0.062115837,0,0.006138978709532009
745,-0.25972196,-0.032363698,0.026934275,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,1.6189138,-0.062115837,0,0.006910541825825492
746,-0.25972196,0.34812903,0.026934275,0.6729433,0.35824183,0.055184297,0.9860403,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.28933698,-0.11993397,-0.28933698,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.062115837,0,0.0010740577530864524
747,-0.25972196,0.7771503,0.026934275,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,1.4697074,-0.2221644,-0.22216427,0.17816447,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.062115837,0,0.001534825726049442
748,-0.25972196,-0.7111899,2.537851,-1.5598611,-2.1859856,0.15097365,0.9860403,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.0018771,0.36154926,-0.31939963,-0.96283245,-0.615444,-0.96283245,-0.3004012,-0.43176085,-0.36327845,-0.25002468,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,1.0222273224832307e-05
749,-0.25972196,0.5085774,1.073789,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,1.4697074,-0.2221644,-0.22216427,0.17816447,0.36154926,-0.31939963,-0.39246598,-0.15914099,-0.39246598,-0.3004012,-0.43176085,-0.36327845,-0.03219258,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.0009346779735713453
756,-0.19497871,0.7813497,-0.29814705,0.6729433,2.902469,1.7383393,-0.691031,0.28475124,3.4229977,2.5467408,2.5467408,0.17816447,0.36154926,6.4126368,-1.7496295,-1.8867525,-1.7496295,-0.3004012,-0.43176085,-0.36327845,-0.29726538,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,1.6189138,-0.50767916,1,0.9999996168674521
757,-0.19497871,0.8071218,-0.29814705,0.6729433,2.902469,-0.7384985,0.9860403,0.28475124,3.4229977,-0.07341976,-0.07341979,1.0018771,0.36154926,6.4126368,-1.3476368,-1.262777,-1.3476368,-0.3004012,-0.43176085,-0.36327845,-0.29726538,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,1,0.9992349251831544
762,-0.19497871,-0.00040591578,1.2049704,0.6729433,0.35824183,-0.72481424,0.9860403,-0.35606685,3.4229977,1.2795846,1.2795845,0.17816447,1.2249898,1.1766083,-1.5549473,-1.575599,-1.5549473,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,1.6189138,-0.50767916,1,0.9964099356221504
750,-0.25972196,0.2960303,1.4120369,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.96774334,-0.6237859,-0.96774334,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,0.0011698963819586382
751,-0.25972196,-0.25552234,1.4120369,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.96774334,-0.6237859,-0.96774334,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,0.0010828326586051653
752,-0.25972196,-0.26724556,1.4120369,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,1.4697074,-0.32172576,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.96774334,-0.6237859,-0.96774334,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,0.0010810541412408269
753,-0.25972196,-0.44569996,1.4120369,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,1.4697074,-0.2221644,-0.22216427,0.17816447,0.36154926,-0.31939963,-0.43596256,-0.16831711,-0.43596256,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.7304608,0,0.0007588177224692448
754,-0.033120558,-1.2745634,0.46427727,-0.5115683,0.35824183,-1.0532347,-0.691031,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,0.36154926,-0.31939963,-0.98598385,-0.6521484,-0.98598385,-0.3004012,-0.43176085,-0.36327845,0.10952951,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,3.4571719307344247e-06
755,-0.22735034,-0.64290506,3.7939336,0.6729433,0.35824183,-1.0532347,-0.691031,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.2633326,0.36154926,-0.31939963,-0.43806726,-0.16831711,-0.43806726,-0.3004012,-0.43176085,-0.36327845,-0.52821994,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,0.7092668,2.2318993,-0.3089514,-0.30867997,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,2.405694164205827e-07
758,-0.16260709,0.14993174,1.2049704,0.6729433,0.35824183,0.15097365,0.9860403,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.0018771,1.2249898,1.1766083,0.7149429,0.69757414,0.7149429,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0.8290108,0,6.376133424260167e-05
759,0.06399434,-0.32685328,1.2049704,-2.271414,0.35824183,0.15097365,0.9860403,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.0018771,1.2249898,1.1766083,-1.5535442,-1.5739306,-1.5535442,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.50767916,0,0.0003835707084414895
760,-0.19497871,-0.49866763,1.2049704,0.6729433,0.35824183,-0.46481472,0.9860403,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,1.2249898,1.1766083,0.7145921,0.69757414,0.7145921,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0.8290108,0,3.114764300125656e-05
761,-0.22735034,-0.80793357,1.2049704,0.6729433,0.35824183,-0.46481472,0.9860403,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,1.2249898,1.1766083,0.7145921,0.69757414,0.7145921,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0.8290108,0,3.004071205794913e-05
763,-0.13023545,-0.043359473,1.2049704,-0.7583416,0.35824183,1.7383393,-0.691031,-0.35606685,3.4229977,2.5467408,2.5467408,0.17816447,1.2249898,1.1766083,-1.5549473,-1.575599,-1.5549473,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,4.1278877,3.3428848,-0.4454895,-0.50767916,1,0.9998480807006748
764,-0.16260709,0.43056187,1.2049704,0.6729433,-2.1859856,-1.0121821,-0.691031,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.0574044,1.2249898,1.1766083,0.7149429,0.69757414,0.7149429,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,1.6189138,0.8290108,0,0.00010740172881910779
765,0.031622704,1.1521823,1.2049704,-2.590386,-2.1859856,-1.0121821,-0.691031,-0.35606685,-0.4835828,-0.4287542,-0.4287542,-1.0574044,1.2249898,1.1766083,0.10634157,0.09028239,0.10634157,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,1.6189138,-0.062115837,0,0.00020524244817551703
766,-0.13023545,-0.93679434,1.2049704,0.6729433,0.35824183,0.1099211,0.9860403,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.0018771,1.2249898,1.1766083,0.7149429,0.69757414,0.7149429,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,0.8290108,0,4.094793769744543e-05
767,-0.097863816,-0.78209037,0.43881625,-0.6802714,0.35824183,2.0530756,-0.691031,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.0018771,1.2249898,-0.31939963,-0.5587352,-0.27259108,-0.5587352,-0.3004012,-0.46743217,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.7304608,0,9.551370660919697e-05
768,-0.25972196,-0.55649525,0.43881625,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,1.4697074,-0.2221644,-0.22216427,0.17816447,1.2249898,-0.31939963,-1.6710551,-1.7240851,-1.6710551,-0.3004012,-0.46743217,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,3.3428848,-0.4454895,-0.9532425,0,0.0037701722814174016
769,-0.25972196,0.78979826,0.43881625,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,1.4697074,-0.2221644,-0.22216427,0.17816447,1.2249898,-0.31939963,-1.6710551,-1.7240851,-1.6710551,-0.3004012,-0.46743217,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,4.1278877,3.3428848,-0.4454895,-0.9532425,0,0.020214548158021983
770,-0.19497871,0.2525599,0.67256373,-1.7316151,0.35824183,2.0530756,-0.691031,-0.35606685,3.4229977,-0.27358633,-0.27358618,1.0018771,1.2249898,0.8026064,-1.5521411,-1.5680913,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.9532425,1,0.9709594455380165
771,0.35533902,1.2553641,0.67256373,0.6729433,0.35824183,-0.3416571,-0.691031,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.0018771,1.2249898,0.8026064,-1.579151,-1.6031272,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,8.808475634592394e-05
772,0.35533902,1.249174,0.67256373,0.6729433,0.35824183,-0.3416571,-0.691031,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.0018771,1.2249898,0.8026064,-1.579151,-1.6031272,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,8.800825911577109e-05
773,0.35533902,1.1934626,0.67256373,0.6729433,0.35824183,-0.3416571,0.9860403,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.0018771,1.2249898,0.8026064,-1.5521411,-1.5680913,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,6.414481286789166e-05
774,0.35533902,1.1934626,0.67256373,0.6729433,0.35824183,-0.3416571,0.9860403,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.0018771,1.2249898,0.8026064,-1.5521411,-1.5680913,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,6.414481286789166e-05
775,0.35533902,1.1315613,0.67256373,-1.9864761,0.35824183,-1.0669188,-0.691031,2.2072055,-0.4835828,-0.4287542,-0.4287542,-1.0574044,1.2249898,0.8026064,-1.579151,-1.6031272,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,2.549077696155862e-05
776,0.16110924,-1.4819411,-0.23816559,-2.0464978,0.35824183,0.15097365,0.9860403,0.9255693,-0.4835828,-0.23134618,-0.23134615,1.0018771,0.51034635,1.9246124,-1.0414069,-0.76226175,-1.0414069,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.7238537,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,-0.9532425,0,0.0003688131240966298
777,-0.13023545,-0.8909286,-0.23816559,0.6729433,0.35824183,2.0530756,0.9860403,0.28475124,1.4697074,-0.27358633,-0.27358618,1.0018771,0.51034635,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.7238537,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1.0517925,0,0.10533905516137913
778,0.16110924,-1.1953895,-0.23816559,0.6729433,0.35824183,-0.9437612,-2.3681023,0.9255693,-0.4835828,4.0129266,4.0129266,0.17816447,0.51034635,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.7238537,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.22758977,-0.27725005,-0.4454895,1.0517925,0,0.019452868057653665
