,F62,F34,F69,F101,F104,F105,F108,F109,F22,F79,F113,F116,F117,F120,F110,F121,F114,F115,F77,F88,F70,F40,F42,F45,F46,F126,F127,F128,F38,F132,F133,F134,F136,F83,F74,F84,F146,F6,F1,F5,F15,F4,F8,F71,category,1
726,-0.32198378,-0.61447304,-0.25972196,0.092705056,2.452779,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,0.10135266,0.7149429,0.69757414,0.7149429,-0.3004012,-0.6238786,-0.43176085,-0.36327845,1.899427,0.21010585,1.0568608,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,0.0018509452168585015
727,-0.28749046,-0.76470554,-0.22735034,-0.5389975,2.452779,0.6729433,-2.1859856,-0.88902456,0.9860403,-0.996885,-0.6796911,0.49306235,-0.4287542,-0.8496173,-0.4287542,-1.2633326,0.36154926,0.10135266,0.7145921,0.69757414,0.7145921,-0.3004012,-0.6238786,-0.43176085,-0.36327845,1.899427,0.21010585,1.0568608,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,3.631038947095301e-05
728,-0.2357504,-0.76470554,-0.19497871,-0.87494,2.452779,0.6729433,0.35824183,-0.36902544,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.25792032,-0.18798219,-0.25792018,1.0018771,0.36154926,0.10135266,-1.8629311,-1.9985342,-1.8629311,-0.3004012,-0.6238786,-0.43176085,-0.36327845,1.899427,0.21010585,1.0568608,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,3.372980820596167e-05
729,-0.12364703,-0.76470554,-0.13023545,-1.4605447,2.452779,0.6729433,0.35824183,-0.095341735,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,0.36154926,0.10135266,0.7145921,0.69757414,0.7145921,-0.3004012,-0.6238786,-0.43176085,-0.36327845,1.899427,0.21010585,1.0568608,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,2.3884823,0,5.02918145516334e-06
730,-0.2961138,-0.76470554,-0.22735034,0.83409166,2.9900303,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,0.7149429,0.69757414,0.7149429,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.5072241,-0.29611808,-0.035937253,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.4030589,-0.17557696,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.0005320600706238337
731,-0.26162043,-0.76470554,-0.19497871,-0.39041227,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,3.4229977,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,1.9246124,0.7145921,0.69757414,0.7145921,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.39559817,-0.239871,-0.34605566,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,1,0.9987976104608369
732,-0.26162043,-0.76470554,-0.19497871,-0.32561967,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.39559817,-0.239871,-0.34605566,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.011748327070501666
733,-0.26162043,-0.76470554,-0.22735034,-1.1265278,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.39559817,-0.239871,-0.34605566,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.009629741155762674
734,-0.26162043,-0.76470554,-0.22735034,-1.236315,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,1.9246124,0.7149429,0.69757414,0.7149429,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.39559817,-0.239871,-0.34605566,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.4973558,0,0.009360969605959286
735,-0.26162043,-0.76470554,-0.22735034,-1.0509363,1.7553744,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,3.4229977,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,1.9246124,0.53429174,0.42813012,0.53429174,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.39559817,-0.239871,-0.34605566,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.2745742,1,0.9987051061442059
736,-0.24437375,-0.76470554,-0.22735034,-1.2287325,0.69200397,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,-0.37141925,-0.15246746,-0.37141925,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.109614834,-0.28540435,-0.35449424,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.26821846,0.115927905,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-1.1760241,0,0.000852108486104033
737,-0.28749046,0.1366894,-0.25972196,0.61532015,2.1766553,-0.1858276,-2.1859856,-0.88902456,0.9860403,-0.996885,-0.6796911,0.49306235,-0.4287542,-0.8496173,-0.4287542,-1.2633326,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.53215665,-0.16219641,-0.35449424,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,1.746997200133091e-05
738,-0.09777702,1.0380844,-0.16260709,-1.36655,0.026934275,-0.11976826,0.35824183,-0.10902593,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.30363646,-0.18798219,-0.3036363,1.0018771,0.36154926,-0.31939963,-1.7983878,-1.9418092,-1.7983878,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,2.1936337694801133e-05
739,-0.09777702,-0.76470554,-0.06549219,0.16948737,0.026934275,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,-1.2241627,-1.093436,-1.2241627,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.004729800652026813
740,0.057443056,-0.76470554,0.06399434,0.70963216,0.026934275,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,-1.2241627,-1.093436,-1.2241627,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.005126987284706243
741,-0.2961138,-0.76470554,-0.22735034,-0.9614412,0.026934275,0.6729433,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,-0.8839072,-0.5003255,-0.8839072,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.0029111159385704997
742,0.23853312,-0.76470554,1.0351433,-1.0458388,0.026934275,0.6729433,-2.1859856,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,-0.8839072,-0.5003255,-0.8839072,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,2.5313683,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.004105621243255244
743,0.17816977,-0.76470554,0.25822413,-1.2287005,0.026934275,0.6729433,-2.1859856,1.7383393,-0.691031,-0.35606685,-0.35874954,-0.4835828,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,-0.31939963,-0.8839072,-0.5003255,-0.8839072,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,2.5313683,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.004736882993727724
744,-0.32198378,1.1883168,-0.25972196,-0.40903848,0.026934275,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,0.005802720266721808
745,-0.32198378,0.8878519,-0.25972196,-0.032363698,0.026934275,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,0.005863652952972717
746,-0.32198378,0.43715435,-0.25972196,0.34812903,0.026934275,0.6729433,0.35824183,0.055184297,0.9860403,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.28933698,-0.11993397,-0.28933698,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,0.0009498629249559487
747,-0.32198378,1.1883168,-0.25972196,0.7771503,0.026934275,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,1.8609667,-0.22216427,0.17816447,0.36154926,-0.31939963,-0.15463792,-0.066545695,-0.15463792,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.29324332,-0.14612581,-0.33972672,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.062115837,0,0.0015090179948852552
748,-0.2357504,0.43715435,-0.25972196,-0.7111899,2.537851,-1.5598611,-2.1859856,0.15097365,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,0.36154926,-0.31939963,-0.96283245,-0.615444,-0.96283245,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.25002468,-0.28808278,-0.35449424,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,9.596128608860375e-06
749,-0.32198378,2.8408744,-0.25972196,0.5085774,1.073789,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,1.8609667,-0.22216427,0.17816447,0.36154926,-0.31939963,-0.39246598,-0.15914099,-0.39246598,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.03219258,0.030650804,-0.3228495,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.50767916,0,0.0017536850370756124
756,-0.17538705,-0.76470554,-0.19497871,0.7813497,-0.29814705,0.6729433,2.902469,1.7383393,-0.691031,0.28475124,0.28313348,3.4229977,2.5467408,1.8609667,2.5467408,0.17816447,0.36154926,6.4126368,-1.7496295,-1.8867525,-1.7496295,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.29726538,-0.1836239,-0.3523846,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.50767916,1,0.9999994188202483
757,-0.17538705,-0.76470554,-0.19497871,0.8071218,-0.29814705,0.6729433,2.902469,-0.7384985,0.9860403,0.28475124,0.28313348,3.4229977,-0.07341976,-0.18798219,-0.07341979,1.0018771,0.36154926,6.4126368,-1.3476368,-1.262777,-1.3476368,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.29726538,-0.1836239,-0.3523846,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,1,0.9986231441379523
762,-0.20125706,-0.76470554,-0.19497871,-0.00040591578,1.2049704,0.6729433,0.35824183,-0.72481424,0.9860403,-0.35606685,-0.35874954,3.4229977,1.2795846,1.8609667,1.2795845,0.17816447,1.2249898,1.1766083,-1.5549473,-1.575599,-1.5549473,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.50767916,1,0.9959987322105583
750,-0.32198378,1.1883168,-0.25972196,0.2960303,1.4120369,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.96774334,-0.6237859,-0.96774334,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.34713057,-0.25058472,-0.343946,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,7.3966966,-0.9532425,0,0.000321366107477185
751,-0.32198378,1.0380844,-0.25972196,-0.25552234,1.4120369,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.96774334,-0.6237859,-0.96774334,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.34713057,-0.25058472,-0.343946,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,7.3966966,-0.9532425,0,0.00029638089223162566
752,-0.32198378,1.0380844,-0.25972196,-0.26724556,1.4120369,0.6729433,0.35824183,0.055184297,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.88359284,-0.32172582,-1.2633326,0.36154926,-0.31939963,-0.96774334,-0.6237859,-0.96774334,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.34713057,-0.25058472,-0.343946,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,7.3966966,-0.9532425,0,0.0002959890292248259
753,-0.32198378,2.8408744,-0.25972196,-0.44569996,1.4120369,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,1.8609667,-0.22216427,0.17816447,0.36154926,-0.31939963,-0.43596256,-0.16831711,-0.43596256,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.34713057,-0.25058472,-0.343946,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,-0.7304608,0,0.0011793082175594793
754,-0.071907006,1.6390144,-0.033120558,-1.2745634,0.46427727,-0.5115683,0.35824183,-1.0532347,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,0.36154926,-0.31939963,-0.98598385,-0.6521484,-0.98598385,-0.3004012,-0.6238786,-0.43176085,-0.36327845,0.10952951,0.19939211,-0.24690215,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,4.808242148574113e-06
755,-0.27024376,-0.76470554,-0.22735034,-0.64290506,3.7939336,0.6729433,0.35824183,-1.0532347,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8496173,-0.4287542,-1.2633326,0.36154926,-0.31939963,-0.43806726,-0.16831711,-0.43806726,-0.3004012,-0.6238786,-0.43176085,-0.36327845,-0.52821994,-0.29076123,-0.35449424,-0.16339336,0.7082033,0.030176433,0.5289676,0.90315884,0.7092668,2.2318993,-0.3089514,-0.30867997,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,0,2.9386511528913484e-07
758,-0.22712708,-0.76470554,-0.16260709,0.14993174,1.2049704,0.6729433,0.35824183,0.15097365,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,1.2249898,1.1766083,0.7149429,0.69757414,0.7149429,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,6.259813392196735e-05
759,-0.020166982,0.43715435,0.06399434,-0.32685328,1.2049704,-2.271414,0.35824183,0.15097365,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.18798219,-0.23134615,1.0018771,1.2249898,1.1766083,-1.5535442,-1.5739306,-1.5535442,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.00035468733014944935
760,-0.19263373,-0.76470554,-0.19497871,-0.49866763,1.2049704,0.6729433,0.35824183,-0.46481472,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,1.2249898,1.1766083,0.7145921,0.69757414,0.7145921,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,3.2542609149478466e-05
761,-0.19263373,-0.76470554,-0.22735034,-0.80793357,1.2049704,0.6729433,0.35824183,-0.46481472,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,1.2249898,1.1766083,0.7145921,0.69757414,0.7145921,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,3.161170885471845e-05
763,-0.21850374,1.6390144,-0.13023545,-0.043359473,1.2049704,-0.7583416,0.35824183,1.7383393,-0.691031,-0.35606685,-0.35874954,3.4229977,2.5467408,1.8609667,2.5467408,0.17816447,1.2249898,1.1766083,-1.5549473,-1.575599,-1.5549473,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,4.1278877,-0.31826815,3.3428848,-0.40217903,-0.4454895,-0.13519551,-0.50767916,1,0.999889193266612
764,0.0919364,-0.76470554,-0.16260709,0.43056187,1.2049704,0.6729433,-2.1859856,-1.0121821,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8779136,-0.4287542,-1.0574044,1.2249898,1.1766083,0.7149429,0.69757414,0.7149429,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.8290108,0,0.00010829486465839117
765,0.71281666,0.43715435,0.031622704,1.1521823,1.2049704,-2.590386,-2.1859856,-1.0121821,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.8779136,-0.4287542,-1.0574044,1.2249898,1.1766083,0.10634157,0.09028239,0.10634157,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.062115837,0,0.0001819939522135511
766,-0.20125706,-0.76470554,-0.13023545,-0.93679434,1.2049704,0.6729433,0.35824183,0.1099211,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.18798219,-0.4287542,1.0018771,1.2249898,1.1766083,0.7149429,0.69757414,0.7149429,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.09649242,-0.239871,-0.25956005,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,2.4540896,-0.4454895,7.3966966,0.8290108,0,6.714858683251211e-06
767,-0.037413653,1.0380844,-0.097863816,-0.78209037,0.43881625,-0.6802714,0.35824183,2.0530756,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.18798219,-0.27358618,1.0018771,1.2249898,-0.31939963,-0.5587352,-0.27259108,-0.5587352,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.52034646,-0.27469063,-0.27643725,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,0.00010277103333377942
768,-0.32198378,2.8408744,-0.25972196,-0.55649525,0.43881625,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,1.8609667,-0.22216427,0.17816447,1.2249898,-0.31939963,-1.6710551,-1.7240851,-1.6710551,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.52034646,-0.27469063,-0.27643725,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.22758977,-0.31826815,3.3428848,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.005514121758214385
769,-0.32198378,2.8408744,-0.25972196,0.78979826,0.43881625,0.6729433,0.35824183,-0.49218312,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,1.8609667,-0.22216427,0.17816447,1.2249898,-0.31939963,-1.6710551,-1.7240851,-1.6710551,-0.3004012,-0.51126283,-0.46743217,1.5551356,-0.52034646,-0.27469063,-0.27643725,-0.16339336,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,4.1278877,-0.31826815,3.3428848,2.4540896,-0.4454895,-0.13519551,-0.9532425,0,0.028909122698078025
770,-0.2357504,0.43715435,-0.19497871,0.2525599,0.67256373,-1.7316151,0.35824183,2.0530756,-0.691031,-0.35606685,-0.35874954,3.4229977,-0.27358633,-0.18798219,-0.27358618,1.0018771,1.2249898,0.8026064,-1.5521411,-1.5680913,-1.5521411,3.8935735,-0.51126283,-0.46743217,1.5551356,-0.017757924,-0.25862002,-0.34183636,-0.108634025,-0.8814185,-0.7599092,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.22758977,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.9532425,1,0.9628785457402356
