,F109,F116,F117,F110,F114,F115,F46,F84,F4,category,1
355,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,1.2229548056586202e-05
356,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,0.005769857954308762
357,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,0.012111143378664842
358,-0.88902456,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,0.005667526724722305
359,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,0.010322083235823877
360,-0.779551,1.4697074,-0.02496504,-0.024965132,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,0.012111143378664842
361,-1.0532347,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,1.084683014302544e-05
362,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,1.0977756365184428e-05
363,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,1.9836859479596754e-05
364,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,5.578516682812384e-05
365,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,5.578516682812384e-05
366,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,5.578516682812384e-05
367,-0.23218362,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,1.5546238282340006e-05
368,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,1.650741223961758e-05
369,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.18429022,-0.20179361,-0.4454895,0,0.005769857954308762
370,-0.36902544,-0.4835828,-0.25792032,-0.25792018,-0.495448,-0.31939963,-0.5445867,0.15063637,-0.4454895,0,9.566514780255979e-06
371,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.15063637,-0.4454895,0,5.757951011839269e-06
372,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.15063637,-0.4454895,0,0.0027908777177624803
373,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.15063637,-0.4454895,0,5.757951011839269e-06
374,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.15063637,-0.4454895,0,5.89779302300922e-06
375,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,-0.5445867,0.15063637,1.6189138,0,4.406088156649728e-05
376,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,-0.5445867,0.15063637,1.6189138,0,4.406088156649728e-05
377,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,-0.5445867,0.15063637,-0.4454895,0,9.635912983182165e-06
378,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.6816626,-0.4454895,0,3.7695867488082165e-06
379,1.7383393,-0.4835828,2.5467408,2.5467408,-0.495448,-0.31939963,-0.47872534,-0.13273638,-0.4454895,0,0.004406352327823459
380,-0.88902456,0.49306235,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47872534,-0.13273638,-0.4454895,0,0.00015592293117329764
381,-0.8479719,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47872534,-0.13273638,-0.4454895,0,7.180356337255833e-06
382,-0.8479719,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47872534,-0.13273638,-0.4454895,0,7.180356337255833e-06
383,-0.8479719,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47872534,-0.13273638,-0.4454895,0,7.180356337255833e-06
384,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.47872534,-0.13273638,-0.4454895,0,7.2235618010621955e-06
385,1.7383393,-0.4835828,2.5467408,2.5467408,-0.495448,-0.31939963,-0.33610365,-0.13273638,-0.4454895,0,0.004860718527201366
386,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,6.878338940310983e-06
387,-0.410078,-0.4835828,-0.24746113,-0.24746117,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,6.878338940310983e-06
388,0.055184297,1.4697074,-0.32172576,-0.32172582,-0.495448,-0.31939963,-0.5445867,0.6673749,1.6189138,0,0.016258311317167765
389,-0.9437612,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,3.9436169379819e-06
390,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,9.188721502352491e-06
391,0.9857089,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,9.188721502352491e-06
392,-0.7384985,-0.4835828,-0.07341976,-0.07341979,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,8.115835699902762e-06
393,-0.47849894,-0.4835828,-0.22685963,-0.22685952,-0.495448,-0.31939963,-0.5445867,0.6673749,-0.4454895,0,6.924099432716419e-06
394,-0.61534077,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,1.2007824,3.683317,0,0.0320450272381323
395,-0.88902456,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,-0.5445867,1.0102798,-0.4454895,0,3.243922184975486e-06
396,-1.0258664,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.839154656393703e-06
397,-1.0258664,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.839154656393703e-06
398,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
399,-0.9711296,1.4697074,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,0.010961530842197982
400,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
401,-0.9711296,1.4697074,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,0.010961530842197982
402,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
403,-0.9711296,1.4697074,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,0.010961530842197982
404,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
405,-0.9711296,1.4697074,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,0.010961530842197982
406,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,2.2260895199717828e-05
407,-0.10902593,-0.4835828,-0.30363646,-0.3036363,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,9.035152456380954e-06
408,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.86827289473795e-06
409,0.1099211,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,7.961906972035078e-06
410,-1.0532347,1.4697074,-0.4287542,-0.4287542,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,0,0.11594700561110223
412,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,1,0.9999768798928896
413,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,1,0.9999768798928896
414,1.7383393,1.4697074,2.5467408,2.5467408,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,1,0.9888208888357978
415,1.7383393,1.4697074,2.5467408,2.5467408,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,1,0.9888208888357978
416,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,1,0.9999768798928896
417,-1.0121821,1.4697074,-0.4287542,-0.4287542,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,0,0.11780460209028638
418,-0.779551,1.4697074,-0.4287542,-0.4287542,0.78067243,3.7198226,0.016195346,-0.32800168,-0.4454895,0,0.12882362000660597
419,-1.0532347,1.4697074,-0.4287542,-0.4287542,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,0,0.06282238939724578
420,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,1,0.9999547655900854
421,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,1,0.9999547655900854
422,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,1,0.9999547655900854
423,1.7383393,3.4229977,2.5467408,2.5467408,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,1,0.9999547655900854
424,-0.8342877,-0.4835828,-0.4287542,-0.4287542,0.78067243,3.0466185,0.016195346,-0.32800168,1.6189138,0,0.0006895492206852708
425,-1.0258664,-0.4835828,-0.4287542,-0.4287542,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,0,0.00013872463356863571
426,-0.23218362,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,3.1336246450896365e-05
427,-0.23218362,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,3.1336246450896365e-05
428,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.86827289473795e-06
429,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.86827289473795e-06
430,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.86827289473795e-06
431,-0.8479719,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.231661767400285e-06
432,-0.8342877,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.263141655814066e-06
433,-0.72481424,3.4229977,1.2795846,1.2795845,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,1,0.9987343807216326
434,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,3.0466185,0.016195346,-0.32800168,-0.4454895,0,0.0001455438648942529
435,-0.8342877,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.263141655814066e-06
436,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
437,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.86827289473795e-06
438,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.86827289473795e-06
439,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.077064464884878e-06
440,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.390966412526799e-06
441,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.390966412526799e-06
442,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.390966412526799e-06
443,-0.8342877,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.263141655814066e-06
444,-0.91639286,-0.4835828,4.0129266,4.0129266,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.013465349794571098
445,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
446,-1.0258664,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.839154656393703e-06
447,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.077064464884878e-06
448,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,2.6644500715759675e-05
449,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,2.6644500715759675e-05
450,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,2.6644500715759675e-05
451,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,2.6644500715759675e-05
452,-0.72481424,3.4229977,1.2795846,1.2795845,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,1,0.9845414501039678
453,-0.72481424,3.4229977,1.2795846,1.2795845,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,1,0.9845414501039678
454,1.7383393,-0.4835828,2.5467408,2.5467408,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,0.007406650419939923
455,-0.8479719,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.2105904438243293e-05
456,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,1.6189138,0,5.6022725989256816e-05
457,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.1265039141234656e-05
458,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.1265039141234656e-05
459,-0.095341735,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.6838083922330603e-05
460,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.1748173421109914e-05
461,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.2474527876703137e-05
462,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.2474527876703137e-05
463,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.78067243,0.5221049,0.016195346,-0.32800168,-0.4454895,0,1.2474527876703137e-05
464,-1.0258664,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,4.839154656393703e-06
465,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
466,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.077064464884878e-06
467,-0.23218362,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,6.853025432497464e-06
468,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,2.293872987984743e-05
469,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,3.683317,0,0.00011070192050451512
470,-0.72481424,-0.4835828,1.2795846,1.2795845,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.00011510002592524287
471,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
472,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
473,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
474,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,2.293872987984743e-05
475,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
476,1.7383393,-0.4835828,2.5467408,2.5467408,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.0032143391639083726
477,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
478,-0.9437612,-0.4835828,4.0129266,4.0129266,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.01330689023858206
479,1.7383393,-0.4835828,2.5467408,2.5467408,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.0032143391639083726
480,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
481,-0.72481424,-0.4835828,1.2795846,1.2795845,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.00011510002592524287
482,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
483,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
484,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
485,-0.9437612,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.016512366393574e-06
486,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,2.421126521396624e-05
487,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,1.1514725498949169e-05
488,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,1.1514725498949169e-05
489,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
490,1.7383393,-0.4835828,2.5467408,2.5467408,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.0032143391639083726
491,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
492,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
493,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.077064464884878e-06
494,-0.23218362,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,6.853025432497464e-06
495,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
496,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.077064464884878e-06
497,1.7383393,-0.4835828,2.5467408,2.5467408,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.0032143391639083726
498,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,5.294810686893838e-06
499,-1.0395505,1.4697074,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.002346580243951906
500,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,1.1514725498949169e-05
501,-0.23218362,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,6.853025432497464e-06
502,-0.8206036,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,1.6189138,0,2.937545738370124e-05
503,-0.91639286,-0.4835828,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,6.221567026297837e-06
504,-0.95744544,1.4697074,-0.4287542,-0.4287542,0.78067243,-0.31939963,0.016195346,-0.32800168,-0.4454895,0,0.0017692388816537069
505,-0.8479719,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.0669339331101458e-05
506,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.0803520520780975e-05
507,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.0803520520780975e-05
508,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.0803520520780975e-05
509,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.0803520520780975e-05
510,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,0.005967877701665357
511,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.0803520520780975e-05
512,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.9504541468505013e-05
513,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.9504541468505013e-05
514,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,1.9001745521584354e-05
515,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.495448,-0.31939963,0.586033,-0.087492,-0.4454895,0,2.9504541468505013e-05
516,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.71523035,1.0270076,4.6915956,-0.087492,-0.4454895,0,0.0007177952062934184
517,0.15097365,-0.4835828,-0.23134618,-0.23134615,0.71523035,1.0270076,4.6915956,-0.087492,-0.4454895,0,0.0007177952062934184
518,2.0530756,-0.4835828,-0.27358633,-0.27358618,0.71523035,1.0270076,4.6915956,-0.087492,-0.4454895,0,0.0016384125293759278
519,2.0530756,3.4229977,-0.27358633,-0.27358618,0.71523035,1.0270076,4.6915956,-0.087492,-0.4454895,1,0.9928291432626888
520,-1.0121821,-0.4835828,-0.4287542,-0.4287542,0.71523035,1.0270076,4.6915956,-0.087492,-0.4454895,0,0.0002942096691460252
521,-0.779551,-0.4835828,-0.4287542,-0.4287542,0.71523035,-0.31939963,4.6915956,-0.087492,-0.4454895,0,8.33681845423e-05
522,-0.7384985,-0.4835828,-0.07341976,-0.07341979,0.71523035,-0.31939963,4.6915956,-0.087492,-0.4454895,0,0.00015738886167428656
523,-0.46481472,-0.4835828,-0.4287542,-0.4287542,0.71523035,-0.31939963,4.6915956,-0.087492,-0.4454895,0,9.674561319233054e-05
524,-0.3416571,-0.4835828,-0.2642475,-0.26424757,0.71523035,-0.31939963,4.6915956,-0.087492,-0.4454895,0,0.00013639045026959197
525,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,1.6603188495025835e-05
526,0.1099211,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.15520357,-0.5222476,-0.27561343,-0.4454895,0,1.9625240438149912e-05
527,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,0.0069055225374574526
528,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,0.0069055225374574526
529,-0.7932352,-0.4835828,-0.005736988,-0.0057369797,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,2.255543345647409e-05
530,-0.8479719,1.4697074,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-0.5222476,-0.27561343,1.6189138,0,0.013646385121522744
531,-0.095341735,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,1.5067380646447767e-05
532,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,0.0069055225374574526
533,-0.8342877,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,1.0623897619789615e-05
534,-0.8069194,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,1.0762282548681302e-05
535,-1.0258664,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,9.703762439283287e-06
536,-0.36902544,1.4697074,-0.08708645,-0.08708645,-0.2715553,-0.31939963,-0.5222476,-0.27561343,-0.4454895,0,0.0069055225374574526
537,-0.42376217,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.15520357,-0.5222476,-0.27561343,-0.4454895,0,1.5248090194684587e-05
538,-0.42376217,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.15520357,-0.5222476,-0.27561343,1.6189138,0,6.88042173581982e-05
539,-0.779551,-0.4835828,-0.4287542,-0.4287542,-0.2715553,-0.15520357,-0.5222476,-0.27561343,-0.4454895,0,1.2886911686168211e-05
540,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.2715553,-0.15520357,-0.5222476,-0.27561343,-0.4454895,0,6.437276847613716e-05
541,2.0530756,-0.4835828,-0.27358633,-0.27358618,-0.2715553,-0.15520357,-0.5222476,-0.27561343,-0.4454895,0,6.437276847613716e-05
