,F72,F25,F62,F67,F34,F69,F68,F101,F102,F103,F104,F105,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F7,F2,F6,F18,F1,F5,F9,F15,F4,F8,F71,category,1
453,-0.72507083,-0.65974945,-0.24437375,-0.40547568,1.0380844,-0.22735034,0.049866144,-1.5044512,0.17108439,0.76891655,0.3494662,-1.2354364,0.35824183,-0.016965989,-0.72481424,0.7945597,0.9860403,-0.35606685,-0.016965983,-0.35874954,3.4229977,1.2795846,1.3451116,1.8609667,1.2795845,0.17816447,1.8609667,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,1,0.9906080105750659
454,-0.72507083,-0.65974945,-0.08915368,-0.40547568,-0.76470554,-0.06549219,0.049866144,0.6128172,0.17108439,0.76891655,0.3494662,0.6729433,0.35824183,-0.016965989,1.7383393,0.029597672,-0.691031,-0.35606685,-0.016965983,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,0.78067243,0.5221049,-1.5219741,-1.5055268,-1.5219741,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,0.03764381348535036
455,-0.72507083,-0.65974945,-0.06328367,-0.40547568,1.0380844,-0.06549219,0.049866144,-1.1263282,0.17108439,0.76891655,0.3494662,-1.6743639,-2.1859856,-0.016965989,-0.8479719,0.029597672,-0.691031,-0.35606685,-0.016965983,-0.35874954,-0.4835828,-0.4287542,-0.4502305,1.3356869,-0.4287542,-1.2633326,1.3356869,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,2.2101955,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,0.00011058605141362474
456,-0.72507083,-0.65974945,-0.115023695,-0.40547568,0.58738685,-0.097863816,0.049866144,1.262596,0.17108439,0.76891655,0.3494662,-0.8085621,0.35824183,-0.016965989,-0.8206036,0.4120787,0.9860403,-0.35606685,-0.016965983,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,0.5221049,0.7145921,0.69757414,0.7145921,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.7201375,0,8.002146153163885e-05
457,-0.72507083,-0.65974945,0.10918307,-0.40547568,-0.76470554,0.16110924,0.049866144,0.69952756,0.17108439,0.76891655,0.3494662,0.6729433,0.35824183,-0.016965989,-1.0121821,-4.177694,-0.691031,2.2072055,-0.016965983,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,9.70367110505694e-05
458,-0.72507083,-0.65974945,0.10918307,-0.40547568,-0.76470554,0.16110924,0.049866144,0.70721096,0.17108439,0.76891655,0.3494662,0.6729433,0.35824183,-0.016965989,-1.0121821,-4.177694,-0.691031,2.2072055,-0.016965983,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,9.721897603452975e-05
459,-0.72507083,-0.65974945,-0.2357504,-0.40547568,-0.76470554,-0.22735034,0.049866144,-1.7042141,0.17108439,0.76891655,0.3494662,0.6729433,0.35824183,-0.016965989,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.016965983,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,0.5221049,-1.5388114,-1.5347235,-1.5388114,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.7304608,0,8.83073524285608e-05
460,-0.72507083,-0.65974945,-0.27024376,-0.40547568,1.0380844,-0.22735034,0.049866144,-0.49795288,0.17108439,0.76891655,0.3494662,-1.0445985,0.35824183,-0.016965989,-0.91639286,-0.73536444,-0.691031,0.28475124,-0.016965983,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,7.432669972525549e-05
461,-0.72507083,-0.65974945,0.5403499,-0.40547568,1.0380844,0.5819404,0.049866144,0.70062536,0.17108439,0.76891655,0.3494662,-2.2125268,-2.1859856,-0.016965989,-0.779551,-1.5003265,-2.3681023,2.2072055,-0.016965983,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,0.0015163573108745092
462,-0.72507083,-0.65974945,0.5403499,-0.40547568,-0.76470554,0.5819404,0.049866144,0.7088573,0.17108439,0.76891655,0.3494662,0.6729433,-2.1859856,-0.016965989,-0.779551,-1.5003265,-2.3681023,2.2072055,-0.016965983,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,0.0006375153768651144
463,-0.72507083,-0.65974945,0.10918307,-0.40547568,-0.76470554,0.16110924,0.049866144,0.72806525,0.17108439,0.76891655,0.3494662,0.6729433,0.35824183,-0.016965989,-0.779551,0.4120787,0.9860403,2.2072055,-0.016965983,2.2087824,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,0.5221049,-0.8691745,-0.49198356,-0.8691745,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,2.441383,0.19403525,1.0863961,1.9497542,-0.17151433,3.3066564,-0.14691742,0.3411856,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,0.0001923275068492461
464,-0.41634038,-0.25034428,-0.2098804,0.10126782,1.0380844,-0.13023545,0.049866144,0.46333066,-0.38747847,-0.13990867,0.63999695,-1.176717,0.35824183,-0.67674494,-1.0258664,-0.73536444,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,-0.31939963,-0.9926486,-0.6621587,-0.9926486,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,0.1790783,-0.15951799,-0.30808198,-0.05505758,-0.17151433,0.36251402,-0.14691742,0.6401387,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,1.0901020688948941e-05
465,1.3494945,1.2861978,-0.2961138,-0.40547568,-0.76470554,-0.25972196,0.049866144,0.3737437,-0.36752978,-0.18708433,0.27231914,0.6729433,0.35824183,-0.5887744,-0.8206036,0.4120787,0.9860403,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,-0.31939963,0.7145921,0.69757414,0.7145921,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4849159,-0.28540435,0.1433829,-0.32507396,-0.17151433,-0.486331,-0.14691742,-0.46711153,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,1.0268049066600374e-06
466,1.3494945,1.2861978,-0.106400356,-0.40547568,-0.76470554,0.031622704,0.049866144,-1.077613,-0.36752978,-0.18708433,0.27231914,0.6729433,0.35824183,-0.5887744,-0.91639286,-0.73536444,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4849159,-0.28540435,0.1433829,-0.32507396,-0.17151433,-0.486331,-0.14691742,-0.46711153,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,2.5118113,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,2.4540896,-0.4454895,-0.13519551,0.8290108,0,3.25850938719675e-07
467,1.3494945,1.2861978,-0.18401039,-0.40547568,0.58738685,-0.06549219,0.049866144,0.68525445,-0.36752978,-0.18708433,0.27231914,-1.1948833,0.35824183,-0.5887744,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,-0.31939963,0.7145921,0.69757414,0.7145921,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4849159,-0.28540435,0.1433829,-0.32507396,-0.17151433,-0.486331,-0.14691742,-0.46711153,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,8.5589068155404e-06
468,-0.7118303,-0.63720673,-0.19263373,-0.40547568,-0.76470554,-0.16260709,0.049866144,1.0424253,-0.37186646,-0.092733,0.7069492,0.6729433,0.35824183,-0.6327597,-0.9437612,0.7945597,0.9860403,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.39437124,-0.18630233,-0.35449424,-0.42862004,-0.17151433,-0.42715228,-0.14691742,-0.34909332,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.46294004,-0.30503118,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,0.8290108,0,1.099133769263496e-05
469,-0.7118303,-0.63720673,-0.19263373,-0.40547568,-0.76470554,-0.16260709,0.049866144,0.98728955,-0.37186646,-0.092733,0.7069492,0.6729433,0.35824183,-0.6327597,-0.8206036,0.4120787,0.9860403,0.28475124,-0.6327597,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,-0.31939963,0.7145921,0.69757414,0.7145921,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.39437124,-0.18630233,-0.35449424,-0.42862004,-0.17151433,-0.42715228,-0.14691742,-0.34909332,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.46294004,-0.30503118,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,3.683317,-0.13519551,0.8290108,0,1.8149262202620732e-05
470,-0.9307835,-0.9782565,-0.28749046,-0.40547568,-0.76470554,-0.19497871,0.049866144,-1.3692731,-0.41610047,-0.16904657,0.7898318,0.6729433,0.35824183,-0.4568186,-0.72481424,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,1.2795846,1.3451116,1.8609667,1.2795845,0.17816447,1.8609667,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4206161,-0.30683184,-0.35449424,-0.48039308,-0.17151433,-0.3809189,-0.14691742,-0.5190023,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,1.987409656506302e-05
471,-0.9307835,-0.9782565,-0.2961138,-0.40547568,-0.76470554,-0.25972196,0.049866144,-0.034341536,-0.41610047,-0.16904657,0.7898318,0.6729433,0.35824183,-0.4568186,-0.9437612,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4206161,-0.30683184,-0.35449424,-0.48039308,-0.17151433,-0.3809189,-0.14691742,-0.5190023,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,1.8018753047328589e-06
472,-0.9307835,-0.9782565,-0.2529971,-0.40547568,-0.76470554,-0.22735034,0.049866144,1.405672,-0.41610047,-0.16904657,0.7898318,0.6729433,0.35824183,-0.4568186,-0.9437612,0.7945597,0.9860403,0.28475124,-0.45681864,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4206161,-0.30683184,-0.35449424,-0.48039308,-0.17151433,-0.3809189,-0.14691742,-0.5190023,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,3.4110400505484105e-06
473,-0.9307835,-0.9782565,-0.2961138,-0.40547568,-0.76470554,-0.25972196,0.049866144,0.055172756,-0.41610047,-0.16904657,0.7898318,0.6729433,0.35824183,-0.4568186,-0.9437612,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4206161,-0.30683184,-0.35449424,-0.48039308,-0.17151433,-0.3809189,-0.14691742,-0.5190023,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,1.8417063194519431e-06
474,-0.9307835,-0.9782565,-0.26162043,-0.40547568,-0.76470554,-0.16260709,0.049866144,-1.0267833,-0.41610047,-0.16904657,0.7898318,0.6729433,0.35824183,-0.4568186,-0.9437612,0.7945597,0.9860403,-0.35606685,-0.45681864,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4206161,-0.30683184,-0.35449424,-0.48039308,-0.17151433,-0.3809189,-0.14691742,-0.5190023,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,1.6189138,-0.13519551,1.0517925,0,5.044444459601765e-06
475,-0.9307835,-0.9782565,-0.2529971,-0.40547568,0.43715435,-0.22735034,0.049866144,1.3395091,-0.41610047,-0.16904657,0.7898318,-2.3327546,0.35824183,-0.4568186,-0.8206036,0.4120787,0.9860403,0.28475124,-0.45681864,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,-0.31939963,0.7145921,0.69757414,0.7145921,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4206161,-0.30683184,-0.35449424,-0.48039308,-0.17151433,-0.3809189,-0.14691742,-0.5190023,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,3.398246367193638e-06
476,1.3494945,1.2861978,-0.28749046,-0.40547568,-0.76470554,-0.19497871,0.049866144,-1.4194862,-0.45686516,-0.30363595,0.48492026,0.6729433,0.35824183,-0.6327597,1.7383393,0.029597672,-0.691031,-0.35606685,-0.6327597,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.47835472,-0.27469063,-0.35449424,-0.5058813,-0.17151433,-0.48448166,-0.14691742,-0.7042505,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.0005421437780111052
477,1.3494945,1.2861978,-0.2961138,-0.40547568,-0.76470554,-0.25972196,0.049866144,1.4013195,-0.45686516,-0.30363595,0.48492026,0.6729433,0.35824183,-0.6327597,-0.8206036,0.4120787,0.9860403,-0.35606685,-0.6327597,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.8496173,-0.4287542,-1.2633326,-0.8496173,0.78067243,-0.31939963,0.7145921,0.69757414,0.7145921,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.47835472,-0.27469063,-0.35449424,-0.5058813,-0.17151433,-0.48448166,-0.14691742,-0.7042505,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.3789341,-0.123422734,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.2548399630189797e-06
478,1.3494945,1.2861978,-0.19263373,-0.40547568,-0.76470554,-0.19497871,0.049866144,-0.743125,-0.41653416,-0.18569681,0.70751834,0.6729433,0.35824183,-0.5887744,-0.9437612,-0.73536444,-2.3681023,-0.35606685,-0.58877444,-0.35874954,-0.4835828,4.0129266,2.4394157,1.8609667,4.0129266,0.17816447,1.8609667,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4809792,-0.31486714,-0.35449424,-0.519422,-0.17151433,-0.4604403,-0.14691742,-0.80878544,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.0017405914937592547
479,1.3494945,1.2861978,-0.28749046,-0.40547568,-0.76470554,-0.19497871,0.049866144,-1.4825474,-0.41653416,-0.18569681,0.70751834,0.6729433,0.35824183,-0.5887744,1.7383393,0.029597672,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,0.78067243,-0.31939963,0.7149429,0.69757414,0.7149429,-0.31971738,-0.3004012,0.8682799,-0.53877485,-0.16404228,0.016195346,-0.4809792,-0.31486714,-0.35449424,-0.519422,-0.17151433,-0.4604403,-0.14691742,-0.80878544,-0.16339336,0.38922912,-0.10695323,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,-0.3739349,-0.18086517,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.11189366,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,0.0005094565403503294
