,F62,F67,F34,F69,F101,F104,F105,F108,F109,F23,F22,F79,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F36,F130,F35,F131,F38,F132,F133,F134,F39,F136,F137,F83,F74,F84,F146,F16,F3,F6,F18,F1,F5,F15,F4,F8,F71,category,1
205,-0.2098804,-0.40547568,-0.76470554,-0.19497871,-1.6373901,-0.34659693,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.4310287,1.4582559,2.8078697,-0.17151433,-0.39941224,-0.14691742,0.54107416,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.8290108,0,1.2994280844923031e-05
206,2.4547307,-0.40547568,2.2399445,2.8479548,-0.70422256,-0.34659693,-2.6394587,-2.1859856,-1.0532347,-1.8828075,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.4310287,1.4582559,2.8078697,-0.17151433,-0.39941224,-0.14691742,0.54107416,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.8290108,0,1.913692879211217e-05
207,-0.18401039,-0.40547568,0.43715435,-0.19497871,-1.4827935,-0.34659693,-1.4739839,0.35824183,-1.0395505,-2.6477697,0.9860403,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.4310287,1.4582559,2.8078697,-0.17151433,-0.39941224,-0.14691742,0.54107416,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,8.057408745718898e-06
208,-0.17538705,-0.40547568,-0.76470554,-0.22735034,-0.9947896,-0.34659693,0.6729433,0.35824183,-0.36902544,0.4120787,0.9860403,0.28475124,0.28313348,-0.4835828,-0.25792032,-0.36847833,-0.18798219,-0.25792018,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.4310287,1.4582559,2.8078697,-0.17151433,-0.39941224,-0.14691742,0.54107416,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,0.8290108,0,6.023386009373562e-06
209,-0.17538705,-0.40547568,-0.76470554,-0.22735034,-1.0059654,-0.34659693,0.6729433,0.35824183,-0.36902544,0.4120787,0.9860403,0.28475124,0.28313348,-0.4835828,-0.25792032,-0.36847833,-0.18798219,-0.25792018,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.4310287,1.4582559,2.8078697,-0.17151433,-0.39941224,-0.14691742,0.54107416,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,2.5118113,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,2.4540896,-0.4454895,-0.13519551,1.0517925,0,6.250442028050766e-06
210,-0.17538705,-0.40547568,1.9394794,-0.16260709,-0.79549044,-0.34659693,-0.89866346,0.35824183,-0.23218362,0.4120787,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.4310287,1.4582559,2.8078697,-0.17151433,-0.39941224,-0.14691742,0.54107416,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,1.0517925,0,4.027412438074187e-05
211,-0.2529971,-0.40547568,0.43715435,-0.22735034,-0.4048856,0.014353125,-0.61521304,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.28629115,0.18871704,0.28629115,-0.45504063,-0.23005499,-0.41272408,-0.44548059,-0.5014503,-0.3366326,0.04672141,-0.12032321,-0.034575995,-0.50667363,-0.13284402,-0.49323967,-0.1360137,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.5499616,-0.49409026,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.00010561330587510395
212,-0.14951704,-0.40547568,1.0380844,-0.16260709,0.9803219,-1.0679835,-0.70109004,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.000173402212440683
213,-0.26162043,-0.40547568,-0.76470554,-0.25972196,-1.4397671,-1.0679835,0.6729433,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,6.158129209397598e-05
214,-0.26162043,-0.40547568,0.43715435,-0.25972196,-0.81486154,-1.0679835,-0.3085091,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.00011004955121825424
215,-0.2529971,-0.40547568,0.43715435,-0.25972196,-0.7126043,-1.0679835,-0.61521304,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.0001223329048542903
216,0.36788318,-0.40547568,1.0380844,0.1287376,-0.30357513,-1.0679835,-2.3756933,-2.1859856,2.0530756,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.0003861162600763773
217,0.022949703,-0.40547568,1.6390144,-0.06549219,-0.053612903,-1.0679835,-0.52933604,0.35824183,2.0530756,0.7945597,0.9860403,0.28475124,0.28313348,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,0.00018078015946538655
218,-0.17538705,-0.40547568,1.0380844,-0.16260709,0.48039725,-1.0679835,-0.7415028,0.35824183,2.0530756,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17391469,-0.2157651,-0.35449424,-0.17151433,-0.0961212,-0.14691742,-0.71993893,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,0.00014574958785735075
219,-0.28749046,-0.40547568,0.43715435,-0.25972196,-1.4925417,-0.6766389,-1.0445985,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.44423643,-0.12737678,-0.059143394,-0.17151433,-0.53811234,-0.14691742,-0.4985193,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,8.178345030613213e-05
220,-0.18401039,-0.40547568,-0.76470554,-0.16260709,0.6690547,-0.6766389,0.6729433,0.35824183,2.0530756,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.44423643,-0.12737678,-0.059143394,-0.17151433,-0.53811234,-0.14691742,-0.4985193,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.29751286,0.05259778,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,5.07202772807489e-05
221,0.16954644,-0.40547568,1.6390144,0.09636597,0.16136567,-0.3446834,-1.1349953,0.35824183,-0.998498,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-0.43666413,-0.16831711,-0.43666413,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.8338869,0.63865525,-0.32495916,-0.17151433,0.7342305,-0.14691742,0.64540297,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.35093206,-0.06288658,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,6.950813150950282e-05
222,-0.32198378,-0.40547568,0.8878519,-0.25972196,-0.15843219,-0.3446834,0.6729433,0.35824183,0.055184297,-0.35288337,-0.691031,-0.996885,-1.0006325,1.4697074,-0.32172576,-0.3126483,-0.88359284,-0.32172582,-1.2633326,-0.88359284,-0.495448,-0.31939963,-0.43666413,-0.16831711,-0.43666413,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.8338869,0.63865525,-0.32495916,-0.17151433,0.7342305,-0.14691742,0.64540297,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.35093206,-0.06288658,-0.263707,-0.26357004,-0.39276016,3.217846,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.020735279176188802
223,-0.071907006,-0.40547568,-0.76470554,-0.097863816,-1.5604844,-0.36381957,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,3.217846,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,2.6295358905564043e-05
224,3.1187277,-0.40547568,1.0380844,1.8768057,-0.8684858,-0.36381957,-2.3862038,-2.1859856,-1.0121821,-2.6477697,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.0008603579578038e-05
225,3.1187277,-0.40547568,1.0380844,1.8768057,-0.7388981,-0.36381957,-2.280023,-2.1859856,-1.0121821,-2.6477697,-0.691031,0.28475124,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,9.892690102789126e-06
226,-0.2357504,-0.40547568,1.0380844,-0.22735034,1.1401244,-0.36381957,-1.3881068,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,4.3766018401205866e-05
227,-0.08915368,-0.40547568,-0.76470554,-0.00074892753,0.4247999,-0.36381957,0.6729433,0.35824183,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,1.0269862880943102e-05
228,-0.17538705,-0.40547568,-0.76470554,-0.19497871,0.80835396,-0.06474056,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.4339285,-1.3595432,-1.4339285,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,2.0555837,1.495754,-0.32917848,-0.17151433,1.8641745,-0.14691742,0.65191835,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.0002616502092551802
229,-0.1408937,-0.40547568,-0.76470554,-0.097863816,0.05760721,-0.06474056,0.6729433,0.35824183,-1.0669188,-0.35288337,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.4339285,-1.3595432,-1.4339285,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,2.0555837,1.495754,-0.32917848,-0.17151433,1.8641745,-0.14691742,0.65191835,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.00024991152624091175
230,0.014326367,-0.40547568,-0.76470554,-0.033120558,-0.88959676,-0.06474056,0.6729433,0.35824183,-0.7384985,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,2.0555837,1.495754,-0.32917848,-0.17151433,1.8641745,-0.14691742,0.65191835,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,5.897250159601201e-05
231,0.22128646,-0.40547568,0.43715435,0.19348086,1.0761253,0.782898,-2.271414,0.35824183,-1.0532347,-1.8828075,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17260244,0.5422316,1.489339,-0.17151433,-0.61763376,-0.14691742,-0.62327325,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.525331240646976e-05
232,-0.020166982,0.10126782,-0.76470554,-0.097863816,-0.32298377,-1.0301782,0.6729433,0.35824183,-0.410078,0.4120787,-2.3681023,-0.35606685,-0.35874954,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30147496,-0.35449424,-0.17151433,-0.519619,-0.14691742,-0.71232,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,7.650458513581196e-06
233,0.0919364,0.10126782,-0.76470554,0.19348086,0.9741419,-1.0301782,0.6729433,0.35824183,-1.0532347,-1.1178455,-0.691031,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30147496,-0.35449424,-0.17151433,-0.519619,-0.14691742,-0.71232,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,4.122533490624684e-06
234,-0.32198378,0.10126782,1.7892469,-0.25972196,-0.7420552,-1.0301782,0.6729433,0.35824183,-0.49218312,0.7945597,0.9860403,-0.996885,-1.0006325,1.4697074,-0.2221644,-0.18767752,1.8609667,-0.22216427,0.17816447,1.8609667,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30147496,-0.35449424,-0.17151433,-0.519619,-0.14691742,-0.71232,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,2.5118113,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,2.4540896,1.6189138,-0.13519551,0.38344747,0,0.0074523507989672725
235,-0.0029203077,-0.40547568,-0.76470554,0.09636597,1.014342,-0.6825662,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,0.9255693,0.9250165,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,0.014499479396003696
236,-0.27886713,-0.40547568,-0.76470554,-0.25972196,-0.11561089,-0.6825662,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,2.9294277899020616e-05
237,-0.0029203077,-0.40547568,-0.76470554,0.09636597,1.1568584,-0.6825662,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.9255693,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,1.4219556,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,7.182429921541327e-05
238,-0.0029203077,-0.40547568,-0.76470554,0.09636597,1.014342,-0.6825662,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.9255693,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,5.424461338375801e-05
