,F104,F105,F109,F79,F116,F117,F110,F114,F115,F77,F70,F40,F45,F46,F126,F38,F132,F134,F136,F83,F74,F84,F146,F4,category,1
709,1.2012252,-0.78283405,-0.27323616,-0.35606685,-0.4835828,0.1735076,0.1735077,0.36154926,1.0270076,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,1.2052512,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,6.555914081641079e-05
710,0.012751136,0.6729433,-1.0258664,-0.35606685,-0.4835828,1.7920862,1.7920862,0.36154926,-0.31939963,-1.8401304,-1.8401304,-0.3004012,-0.43176085,-0.36327845,-0.5308444,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.0002632677289117887
711,5.058302,0.6729433,-0.16376267,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,0.4858843,0.4858843,1.4197836,-0.43176085,-0.36327845,-0.26183486,-0.12916878,0.7082033,0.5289676,0.90315884,-0.55814683,-0.51178545,-0.3089514,-0.30867997,1.6189138,0,1.8371914098323505e-06
712,5.058302,-1.4965832,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,0.2708569,0.2708569,1.4197836,-0.43176085,-0.36327845,-0.26183486,-0.12916878,0.7082033,0.5289676,0.90315884,-0.55814683,-0.51178545,-0.3089514,-0.30867997,1.6189138,0,2.911940040209288e-06
713,2.3660724,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,-0.30645105,-0.16339336,0.7082033,0.5289676,0.90315884,-0.34748566,-0.05543597,-0.3089514,-0.30867997,-0.4454895,0,0.0004002035592879136
714,1.6870703,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.31555143,-0.16339336,0.7082033,0.5289676,0.90315884,-0.38798088,-0.14298056,-0.3089514,-0.30867997,-0.4454895,0,0.0007389750186752716
715,2.452779,0.6729433,2.0530756,0.28475124,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,3.4853740306260135e-05
716,2.452779,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,2.835039408350156e-05
717,2.452779,-1.4739839,2.0530756,-0.35606685,3.4229977,-0.27358633,-0.27358618,0.36154926,0.10135266,-1.3034387,-1.3034387,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,1,0.9535749072440167
718,2.452779,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,2.835039408350156e-05
719,2.452779,0.6729433,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,2.835039408350156e-05
720,2.452779,0.6729433,1.7383393,0.28475124,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.0026942103336241147
721,2.452779,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.58375156,0.58375156,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.002393954710650533
722,2.452779,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.0021925866640822127
723,2.452779,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.0021925866640822127
724,2.452779,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.0021925866640822127
725,2.452779,0.6729433,-1.0395505,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,3.9389376654221505e-06
726,2.452779,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,0.10135266,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,0.0020450825506198454
727,2.452779,0.6729433,-0.88902456,-0.996885,0.49306235,-0.4287542,-0.4287542,0.36154926,0.10135266,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,5.960842494929451e-05
728,2.452779,0.6729433,-0.36902544,-0.35606685,-0.4835828,-0.25792032,-0.25792018,0.36154926,0.10135266,-1.8629311,-1.8629311,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,4.2497733034085936e-05
729,2.452779,0.6729433,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,0.10135266,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,1.899427,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,0,6.670713140108438e-06
730,2.9900303,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,-0.5072241,-0.16339336,0.7082033,0.5289676,0.90315884,-0.4030589,-0.17557696,-0.3089514,-0.30867997,-0.4454895,0,0.0003158417635569432
731,1.7553744,0.6729433,1.7383393,-0.35606685,3.4229977,2.5467408,2.5467408,0.36154926,1.9246124,0.7145921,0.7145921,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,1,0.9982047769130808
732,1.7553744,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,1.9246124,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,0,0.006454240962201918
733,1.7553744,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,1.9246124,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,0,0.006454240962201918
734,1.7553744,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,1.9246124,0.7149429,0.7149429,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,0,0.006454240962201918
735,1.7553744,0.6729433,1.7383393,-0.35606685,3.4229977,2.5467408,2.5467408,0.36154926,1.9246124,0.53429174,0.53429174,-0.3004012,-0.43176085,-0.36327845,0.39559817,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46035525,-0.29944324,-0.3089514,-0.30867997,-0.4454895,1,0.99840909771119
736,0.69200397,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.37141925,-0.37141925,-0.3004012,-0.43176085,-0.36327845,-0.109614834,-0.16339336,0.7082033,0.5289676,0.90315884,-0.26821846,0.115927905,-0.3089514,-0.30867997,-0.4454895,0,0.0014345475761568822
737,2.1766553,-0.1858276,-0.88902456,-0.996885,0.49306235,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.15463792,-0.15463792,-0.3004012,-0.43176085,-0.36327845,-0.53215665,-0.16339336,0.7082033,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,2.6214116195799005e-05
738,0.026934275,-0.11976826,-0.10902593,-0.35606685,-0.4835828,-0.30363646,-0.3036363,0.36154926,-0.31939963,-1.7983878,-1.7983878,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,3.053256901608756e-05
739,0.026934275,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-1.2241627,-1.2241627,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.004209454206881703
740,0.026934275,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-1.2241627,-1.2241627,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.004209454206881703
741,0.026934275,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.8839072,-0.8839072,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.003352763992950695
742,0.026934275,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.8839072,-0.8839072,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.003352763992950695
743,0.026934275,0.6729433,1.7383393,-0.35606685,-0.4835828,2.5467408,2.5467408,0.36154926,-0.31939963,-0.8839072,-0.8839072,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.003352763992950695
744,0.026934275,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.15463792,-0.15463792,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,1.6189138,0,0.008223985439696914
745,0.026934275,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.15463792,-0.15463792,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,1.6189138,0,0.008223985439696914
746,0.026934275,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.28933698,-0.28933698,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.002100392295714077
747,0.026934275,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.36154926,-0.31939963,-0.15463792,-0.15463792,-0.3004012,-0.43176085,-0.36327845,0.29324332,-0.16339336,0.7082033,0.5289676,0.90315884,-0.31948367,0.005100181,-0.3089514,-0.30867997,-0.4454895,0,0.0016597203198211784
748,2.537851,-1.5598611,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,0.36154926,-0.31939963,-0.96283245,-0.96283245,-0.3004012,-0.43176085,-0.36327845,-0.25002468,-0.16339336,0.7082033,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,1.3525407473499685e-05
749,1.073789,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.36154926,-0.31939963,-0.39246598,-0.39246598,-0.3004012,-0.43176085,-0.36327845,-0.03219258,-0.16339336,0.7082033,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,0.0012572815832399714
756,-0.29814705,0.6729433,1.7383393,0.28475124,3.4229977,2.5467408,2.5467408,0.36154926,6.4126368,-1.7496295,-1.7496295,-0.3004012,-0.43176085,-0.36327845,-0.29726538,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,1.6189138,1,0.9999992194591396
757,-0.29814705,0.6729433,-0.7384985,0.28475124,3.4229977,-0.07341976,-0.07341979,0.36154926,6.4126368,-1.3476368,-1.3476368,-0.3004012,-0.43176085,-0.36327845,-0.29726538,-0.16339336,0.7082033,0.5289676,0.90315884,-0.46638644,-0.3124818,-0.3089514,-0.30867997,-0.4454895,1,0.9988257111144743
762,1.2049704,0.6729433,-0.72481424,-0.35606685,3.4229977,1.2795846,1.2795845,1.2249898,1.1766083,-1.5549473,-1.5549473,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,1.6189138,1,0.9969675124417415
750,1.4120369,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.96774334,-0.96774334,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.001705229020914717
751,1.4120369,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.96774334,-0.96774334,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.001705229020914717
752,1.4120369,0.6729433,0.055184297,-0.996885,1.4697074,-0.32172576,-0.32172582,0.36154926,-0.31939963,-0.96774334,-0.96774334,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.001705229020914717
753,1.4120369,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.36154926,-0.31939963,-0.43596256,-0.43596256,-0.3004012,-0.43176085,-0.36327845,-0.34713057,-0.16339336,0.7082033,0.5289676,0.90315884,-0.06445006,0.5564448,-0.3089514,-0.30867997,-0.4454895,0,0.0009116496822436987
754,0.46427727,-0.5115683,-1.0532347,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.98598385,-0.98598385,-0.3004012,-0.43176085,-0.36327845,0.10952951,-0.16339336,0.7082033,0.5289676,0.90315884,-0.3789341,-0.123422734,-0.3089514,-0.30867997,-0.4454895,0,5.387311444149841e-06
755,3.7939336,0.6729433,-1.0532347,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.36154926,-0.31939963,-0.43806726,-0.43806726,-0.3004012,-0.43176085,-0.36327845,-0.52821994,-0.16339336,0.7082033,0.5289676,0.90315884,0.7092668,2.2318993,-0.3089514,-0.30867997,-0.4454895,0,3.224329779690062e-07
758,1.2049704,0.6729433,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.2249898,1.1766083,0.7149429,0.7149429,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,4.336557640257086e-05
759,1.2049704,-2.271414,0.15097365,-0.35606685,-0.4835828,-0.23134618,-0.23134615,1.2249898,1.1766083,-1.5535442,-1.5535442,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.00028037761595565655
760,1.2049704,0.6729433,-0.46481472,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7145921,0.7145921,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,2.120370786390807e-05
761,1.2049704,0.6729433,-0.46481472,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7145921,0.7145921,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,2.120370786390807e-05
763,1.2049704,-0.7583416,1.7383393,-0.35606685,3.4229977,2.5467408,2.5467408,1.2249898,1.1766083,-1.5549473,-1.5549473,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,1,0.9997487993742926
764,1.2049704,0.6729433,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7149429,0.7149429,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,1.6189138,0,7.271098870456645e-05
765,1.2049704,-2.590386,-1.0121821,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.10634157,0.10634157,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,1.6189138,0,0.00015500579203015817
766,1.2049704,0.6729433,0.1099211,-0.35606685,-0.4835828,-0.4287542,-0.4287542,1.2249898,1.1766083,0.7149429,0.7149429,-0.3004012,-0.46743217,1.5551356,-0.09649242,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,3.2153801216294254e-05
767,0.43881625,-0.6802714,2.0530756,-0.35606685,-0.4835828,-0.27358633,-0.27358618,1.2249898,-0.31939963,-0.5587352,-0.5587352,-0.3004012,-0.46743217,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,8.759752831613244e-05
768,0.43881625,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,1.2249898,-0.31939963,-1.6710551,-1.6710551,-0.3004012,-0.46743217,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.008814438370986898
769,0.43881625,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,1.2249898,-0.31939963,-1.6710551,-1.6710551,-0.3004012,-0.46743217,1.5551356,-0.52034646,-0.16339336,-0.8814185,-0.7150466,-0.8484053,-0.3789341,-0.123422734,-0.2922824,-0.29206052,-0.4454895,0,0.008814438370986898
770,0.67256373,-1.7316151,2.0530756,-0.35606685,3.4229977,-0.27358633,-0.27358618,1.2249898,0.8026064,-1.5521411,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,1,0.9621248013206303
771,0.67256373,0.6729433,-0.3416571,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.579151,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,4.049778435070707e-05
772,0.67256373,0.6729433,-0.3416571,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.579151,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,4.049778435070707e-05
773,0.67256373,0.6729433,-0.3416571,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.5521411,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,3.975174605881375e-05
774,0.67256373,0.6729433,-0.3416571,2.2072055,-0.4835828,-0.2642475,-0.26424757,1.2249898,0.8026064,-1.5521411,-1.5521411,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,3.975174605881375e-05
775,0.67256373,-1.9864761,-1.0669188,2.2072055,-0.4835828,-0.4287542,-0.4287542,1.2249898,0.8026064,-1.579151,-1.579151,3.8935735,-0.46743217,1.5551356,-0.017757924,-0.108634025,-0.8814185,-0.7150466,-0.8484053,-0.55513126,-0.5052662,-0.2922824,-0.29206052,-0.4454895,0,2.5193020754080672e-05
776,-0.23816559,-2.0464978,0.15097365,0.9255693,-0.4835828,-0.23134618,-0.23134615,0.51034635,1.9246124,-1.0414069,-1.0414069,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.0003850954498357912
777,-0.23816559,0.6729433,2.0530756,0.28475124,1.4697074,-0.27358633,-0.27358618,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.09432469783027904
778,-0.23816559,0.6729433,-0.9437612,0.9255693,-0.4835828,4.0129266,4.0129266,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.012690217588155778
779,-0.23816559,0.6729433,-0.9437612,0.28475124,3.4229977,4.0129266,4.0129266,0.51034635,1.9246124,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,1,0.9996192031692834
780,-0.23816559,0.6729433,1.7383393,0.9255693,-0.4835828,2.5467408,2.5467408,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.01199987465879665
781,-0.23816559,0.6729433,1.7383393,0.28475124,3.4229977,2.5467408,2.5467408,0.51034635,1.9246124,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,1.6189138,1,0.9999209702794837
782,-0.23816559,-0.81559294,1.7383393,0.28475124,1.4697074,2.5467408,2.5467408,0.51034635,1.9246124,-0.18059555,-0.18059555,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,1,0.8937224159630385
783,-0.23816559,0.6729433,-0.36902544,-0.996885,1.4697074,-0.08708645,-0.08708645,0.51034635,1.9246124,0.7149429,0.7149429,-0.3004012,-0.44548059,-0.15263852,-0.3864978,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.33326927,-0.024702232,-0.27085087,-0.27069265,-0.4454895,0,0.019713962357444468
784,-0.92388535,-0.4720845,-0.095341735,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.50984854,-0.16339336,-0.79156226,-0.33811954,-0.74611115,1.6893368,4.3637033,-0.27085087,-0.27069265,-0.4454895,0,3.1813101748643073e-07
785,0.66689473,0.6729433,-0.91639286,-0.35606685,3.4229977,4.0129266,4.0129266,0.51034635,3.0466185,-0.91442496,-0.91442496,-0.3004012,-0.44548059,-0.15263852,-0.47704247,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.38798088,-0.14298056,-0.27085087,-0.27069265,-0.4454895,1,0.9999137614761728
786,0.66689473,0.6729433,-0.49218312,-0.996885,1.4697074,-0.2221644,-0.22216427,0.51034635,3.0466185,-0.91442496,-0.91442496,-0.3004012,-0.44548059,-0.15263852,-0.47704247,-0.16339336,-0.79156226,-0.33811954,-0.74611115,-0.38798088,-0.14298056,-0.27085087,-0.27069265,1.6189138,0,0.402047888896491
787,-0.59038377,-1.4739839,-0.8069194,-0.35606685,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,-1.1508499,-1.1508499,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,6.0474993865601745e-06
788,-0.59038377,0.57752424,-0.095341735,0.9255693,-0.4835828,-0.4287542,-0.4287542,0.51034635,-0.31939963,0.7145921,0.7145921,-0.3004012,-0.44548059,-0.15263852,-0.4586711,-0.16339336,-0.79156226,-0.33811954,-0.74611115,0.25261876,1.2428317,-0.27085087,-0.27069265,-0.4454895,0,2.617144453718636e-06
