,F62,F67,F34,F69,F101,F103,F104,F105,F108,F109,F23,F22,F79,F112,F113,F116,F117,F118,F120,F110,F121,F123,F114,F115,F77,F88,F70,F41,F40,F42,F45,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F133,F134,F39,F135,F136,F137,F83,F74,F84,F146,F16,F3,F2,F6,F18,F1,F5,F15,F4,F8,F71,category,1
222,-0.32198378,-0.40547568,0.8878519,-0.25972196,-0.15843219,-0.31473613,-0.3446834,0.6729433,0.35824183,0.055184297,-0.35288337,-0.691031,-0.996885,-0.6327597,-1.0006325,1.4697074,-0.32172576,-0.3126483,-0.88359284,-0.32172582,-1.2633326,-0.88359284,-0.495448,-0.31939963,-0.43666413,-0.16831711,-0.43666413,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.8338869,0.63865525,-0.32495916,0.57338756,-0.17151433,0.7342305,-0.14691742,0.64540297,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.35093206,-0.06288658,-0.263707,-0.26357004,-0.39276016,3.217846,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.50767916,0,0.019570961839947183
223,-0.071907006,-0.40547568,-0.76470554,-0.097863816,-1.5604844,-0.19540945,-0.36381957,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,0.8911945,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,3.217846,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,2.5776379912059404e-05
224,3.1187277,-0.40547568,1.0380844,1.8768057,-0.8684858,-0.19540945,-0.36381957,-2.3862038,-2.1859856,-1.0121821,-2.6477697,-0.691031,0.28475124,-0.50080395,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,0.8911945,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.0230166202552896e-05
225,3.1187277,-0.40547568,1.0380844,1.8768057,-0.7388981,-0.19540945,-0.36381957,-2.280023,-2.1859856,-1.0121821,-2.6477697,-0.691031,0.28475124,-0.50080395,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.8779136,-0.4287542,-1.0574044,-0.8779136,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,0.8911945,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.0090787364016393e-05
226,-0.2357504,-0.40547568,1.0380844,-0.22735034,1.1401244,-0.19540945,-0.36381957,-1.3881068,0.35824183,-0.095341735,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,0.8911945,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,4.477526439546017e-05
227,-0.08915368,-0.40547568,-0.76470554,-0.00074892753,0.4247999,-0.19540945,-0.36381957,0.6729433,0.35824183,-0.88902456,0.7945597,0.9860403,-0.35606685,-0.50080395,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,0.03604398,1.0966674,1.4387075,0.8911945,-0.17151433,-0.7064019,-0.14691742,0.24070895,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.062115837,0,1.056251507789689e-05
228,-0.17538705,-0.40547568,-0.76470554,-0.19497871,0.80835396,-0.06914517,-0.06474056,0.6729433,0.35824183,0.15097365,0.7945597,0.9860403,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.23134618,-0.35604945,-0.18798219,-0.23134615,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.4339285,-1.3595432,-1.4339285,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,2.0555837,1.495754,-0.32917848,1.5682266,-0.17151433,1.8641745,-0.14691742,0.65191835,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.0003095596429591391
229,-0.1408937,-0.40547568,-0.76470554,-0.097863816,0.05760721,-0.06914517,-0.06474056,0.6729433,0.35824183,-1.0669188,-0.35288337,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,-1.4339285,-1.3595432,-1.4339285,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,2.0555837,1.495754,-0.32917848,1.5682266,-0.17151433,1.8641745,-0.14691742,0.65191835,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.2848975,0,0.0002914326106844174
230,0.014326367,-0.40547568,-0.76470554,-0.033120558,-0.88959676,-0.06914517,-0.06474056,0.6729433,0.35824183,-0.7384985,0.7945597,0.9860403,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.07341976,-0.28378692,-0.18798219,-0.07341979,1.0018771,-0.18798219,-0.495448,-0.31939963,0.5925211,0.47985002,0.5925211,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,2.0555837,1.495754,-0.32917848,1.5682266,-0.17151433,1.8641745,-0.14691742,0.65191835,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.40607446,-0.18209623,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.6062291,0,6.6820319182702e-05
231,0.22128646,-0.40547568,0.43715435,0.19348086,1.0761253,0.036306303,0.782898,-2.271414,0.35824183,-1.0532347,-1.8828075,-0.691031,-0.35606685,-0.676745,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.59427494,0.48068422,0.59427494,-0.45504063,-0.3004012,-0.41272408,-0.44548059,-0.5014503,-0.17260244,0.5422316,1.489339,0.61878854,-0.17151433,-0.61763376,-0.14691742,-0.62327325,-0.16339336,0.7698058,2.9423108,3.2605247,-0.13071524,1.9501225,-0.12855716,-0.13481131,-0.32939208,-0.016320303,-0.263707,-0.26357004,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,1.5064200603831444e-05
232,-0.020166982,0.10126782,-0.76470554,-0.097863816,-0.32298377,-0.55200195,-1.0301782,0.6729433,0.35824183,-0.410078,0.4120787,-2.3681023,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30147496,-0.35449424,-0.53694516,-0.17151433,-0.519619,-0.14691742,-0.71232,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,7.787191598097348e-06
233,0.0919364,0.10126782,-0.76470554,0.19348086,0.9741419,-0.55200195,-1.0301782,0.6729433,0.35824183,-1.0532347,-1.1178455,-0.691031,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30147496,-0.35449424,-0.53694516,-0.17151433,-0.519619,-0.14691742,-0.71232,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,4.048204200004036e-06
234,-0.32198378,0.10126782,1.7892469,-0.25972196,-0.7420552,-0.55200195,-1.0301782,0.6729433,0.35824183,-0.49218312,0.7945597,0.9860403,-0.996885,-0.5447892,-1.0006325,1.4697074,-0.2221644,-0.18767752,1.8609667,-0.22216427,0.17816447,1.8609667,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30147496,-0.35449424,-0.53694516,-0.17151433,-0.519619,-0.14691742,-0.71232,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,2.5118113,-0.3739349,2.2101955,-0.22758977,-0.10627735,2.5313683,-0.27725005,2.4540896,1.6189138,-0.13519551,0.38344747,0,0.00669584437567723
235,-0.0029203077,-0.40547568,-0.76470554,0.09636597,1.014342,-0.5256391,-0.6825662,0.6729433,0.35824183,1.7383393,0.029597672,-0.691031,0.9255693,-0.5447892,0.9250165,-0.4835828,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.5393347,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,0.015997385356104916
236,-0.27886713,-0.40547568,-0.76470554,-0.25972196,-0.11561089,-0.5256391,-0.6825662,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,-0.35606685,-0.5447892,-0.35874954,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.5393347,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,3.442487240970214e-05
237,-0.0029203077,-0.40547568,-0.76470554,0.09636597,1.1568584,-0.5256391,-0.6825662,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.9255693,-0.5447892,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.5393347,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,8.076713281594956e-05
238,-0.0029203077,-0.40547568,-0.76470554,0.09636597,1.014342,-0.5256391,-0.6825662,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.9255693,-0.5447892,0.9250165,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51640975,-0.30951026,-0.35449424,-0.5393347,-0.17151433,-0.514071,-0.14691742,-0.7961543,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,2.5313683,-0.27725005,-0.40217903,1.6189138,-0.13519551,0.38344747,0,6.283880702603638e-05
239,-0.115023695,0.10126782,0.43715435,-0.097863816,0.32328758,-0.55200195,-1.1009847,-2.3327546,0.35824183,2.0530756,-0.35288337,-0.691031,-0.35606685,-0.58877444,-0.35874954,-0.4835828,-0.27358633,-0.37584174,-0.18798219,-0.27358618,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.30513883,-0.30683184,-0.3481653,-0.40791082,-0.17151433,-0.21817735,-0.14691742,-0.22095919,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,7.012759263357229e-05
240,-0.27024376,0.10126782,1.0380844,-0.25972196,-0.384522,-0.55200195,-1.1009847,0.10042929,0.35824183,-0.46481472,0.7945597,0.9860403,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.30513883,-0.30683184,-0.3481653,-0.40791082,-0.17151433,-0.21817735,-0.14691742,-0.22095919,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.1888774576065123e-05
249,3.9206982,0.6080113,1.6390144,4.8549957,-0.7740628,-0.30363595,-0.6965099,-1.295946,-2.1859856,-0.9437612,-0.73536444,-2.3681023,1.5663875,-0.32486284,1.5668995,3.4229977,4.0129266,2.4394157,1.8609667,4.0129266,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,4.7754545,4.1278877,-0.10627735,2.5313683,3.3428848,-0.40217903,3.683317,-0.13519551,-0.7304608,1,0.9998065611373109
250,-0.17538705,0.6080113,1.0380844,-0.19497871,0.6411565,-0.30363595,-0.6965099,-1.5497578,0.35824183,-0.9437612,-0.73536444,-2.3681023,0.28475124,-0.32486284,0.28313348,3.4229977,4.0129266,2.4394157,1.8609667,4.0129266,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,2.2101955,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.7304608,1,0.9996201045339913
251,3.9206982,0.6080113,1.0380844,4.8549957,-0.6890343,-0.30363595,-0.6965099,-1.1597995,-2.1859856,-1.0121821,0.029597672,-0.691031,1.5663875,-0.32486284,1.5668995,3.4229977,8.454608,-0.4502305,1.8609667,8.454608,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,-0.3550638,8.483365,-0.10627735,-0.31826815,6.96302,-0.40217903,1.6189138,-0.13519551,-0.7304608,1,0.9999972816079523
252,0.1350531,0.6080113,-0.76470554,-0.033120558,-0.3186562,-0.30363595,-0.6965099,0.6729433,0.35824183,-1.0121821,0.029597672,-0.691031,0.28475124,-0.32486284,0.28313348,1.4697074,8.454608,-0.4502305,1.8609667,8.454608,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,-0.7304608,1,0.9936717134656305
253,3.9206982,0.6080113,1.0380844,4.8549957,-0.6890343,-0.30363595,-0.6965099,-1.1597995,-2.1859856,1.7383393,0.029597672,-0.691031,1.5663875,-0.32486284,1.5668995,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,-0.3550638,8.483365,-0.10627735,-0.31826815,6.96302,-0.40217903,1.6189138,-0.13519551,-0.7304608,1,0.9985124859921518
254,3.9206982,0.6080113,1.6390144,4.8549957,-0.7740628,-0.30363595,-0.6965099,-1.295946,-2.1859856,1.7383393,0.029597672,-0.691031,1.5663875,-0.32486284,1.5668995,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,4.7754545,4.1278877,-0.10627735,2.5313683,3.3428848,-0.40217903,3.683317,-0.13519551,-0.7304608,1,0.999484563223347
255,-0.17538705,0.6080113,1.0380844,-0.19497871,0.6411565,-0.30363595,-0.6965099,-1.5497578,0.35824183,1.7383393,0.029597672,-0.691031,0.28475124,-0.32486284,0.28313348,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,7.979301,4.916629,-1.6805261,-1.736598,-1.6805261,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,0.81026655,-0.25326315,-0.3523846,0.2834585,-0.17151433,1.3167711,-0.14691742,0.60183364,-0.16339336,-0.76948416,-0.7943971,-0.76662195,-0.13071524,-0.8693492,-0.69067687,2.023013,-0.30268246,0.04142187,0.3935273,0.39408508,-0.39276016,-0.3739349,2.2101955,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.7304608,1,0.99898804550637
291,-0.15814038,0.10126782,1.0380844,-0.13023545,1.0664163,-0.43545032,0.5292637,-2.0389645,0.35824183,-0.9437612,-0.73536444,-2.3681023,0.28475124,-0.5447892,0.28313348,3.4229977,4.0129266,2.4394157,1.8609667,4.0129266,0.17816447,1.8609667,3.1365876,3.0466185,-0.8898704,-0.506999,-0.8898704,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51378524,-0.29076123,0.16236976,-0.3370216,-0.17151433,-0.5233177,-0.14691742,-0.046723858,-0.16339336,-0.9882579,-0.79021674,-0.66075665,-0.13071524,-0.9857936,-0.9748274,-0.019360863,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.50767916,1,0.9998993199543181
293,-0.15814038,0.10126782,1.0380844,-0.13023545,1.0664163,-0.43545032,0.5292637,-2.0389645,0.35824183,1.7383393,0.029597672,-0.691031,0.28475124,-0.5447892,0.28313348,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,3.1365876,3.0466185,-0.8898704,-0.506999,-0.8898704,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.51378524,-0.29076123,0.16236976,-0.3370216,-0.17151433,-0.5233177,-0.14691742,-0.046723858,-0.16339336,-0.9882579,-0.79021674,-0.66075665,-0.13071524,-0.9857936,-0.9748274,-0.019360863,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,1.4219556,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,1.6189138,-0.13519551,-0.50767916,1,0.999731686730017
411,-0.011543645,-0.40547568,1.0380844,0.031622704,1.2655188,-0.47291332,0.7110755,-2.1896262,-2.1859856,1.7383393,0.029597672,-0.691031,-0.35606685,-0.28087756,-0.35874954,3.4229977,2.5467408,2.124548,1.8609667,2.5467408,0.17816447,1.8609667,0.78067243,3.7198226,-1.2417016,-1.1226327,-1.2417016,-0.31971738,-0.3004012,0.8682799,-0.53877485,0.016195346,-0.53609335,-0.29076123,-0.35449424,-0.54570675,-0.17151433,-0.55475634,-0.14691742,-0.020253943,-0.16339336,0.38922912,0.11482847,0.6018712,-0.13071524,0.44003534,0.4588868,0.18555725,-0.38798088,-0.14298056,-0.32800168,-0.3276736,-0.39276016,1.4219556,-0.3550638,4.1278877,-0.10627735,-0.31826815,3.3428848,-0.40217903,1.6189138,-0.13519551,-0.9532425,1,0.9999961315998528
241,-0.27024376,0.10126782,-0.76470554,-0.25972196,-0.46035877,-0.55200195,-1.1009847,0.6729433,0.35824183,0.1099211,0.7945597,0.9860403,0.28475124,-0.58877444,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7145921,0.69757414,0.7145921,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.30513883,-0.30683184,-0.3481653,-0.40791082,-0.17151433,-0.21817735,-0.14691742,-0.22095919,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.3789341,-0.123422734,0.6816626,0.68136406,-0.39276016,5.0137362,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.16066583,0,1.3247383977772676e-05
242,0.06606639,0.10126782,-0.76470554,-0.06549219,-0.599833,-0.52980167,-0.8890977,0.6729433,0.35824183,-0.410078,0.4120787,-2.3681023,-0.35606685,-0.41283336,-0.35874954,-0.4835828,-0.24746113,1.2828349,-0.8843534,-0.24746117,-1.0574044,-0.8843534,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.5045996,-0.29879653,-0.33761707,-0.52260804,-0.17151433,-0.50482434,-0.14691742,-0.67891943,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,7.13910543328229e-06
243,0.057443056,0.10126782,-0.76470554,0.1287376,1.1174562,-0.52980167,-0.8890977,0.6729433,0.35824183,-1.0532347,-1.1178455,-0.691031,0.28475124,-0.41283336,0.28313348,-0.4835828,-0.4287542,-0.4502305,-0.18798219,-0.4287542,1.0018771,-0.18798219,-0.495448,-0.31939963,0.7149429,0.69757414,0.7149429,-0.49065202,-0.3004012,-0.6238786,-0.44548059,-0.5445867,-0.5045996,-0.29879653,-0.33761707,-0.52260804,-0.17151433,-0.50482434,-0.14691742,-0.67891943,-0.16339336,-0.93653655,-0.81320864,-0.7654586,-0.13071524,-0.983641,-0.8992533,0.9632874,-0.34748566,-0.05543597,0.6816626,0.68136406,-0.39276016,-0.3739349,-0.3550638,-0.22758977,-0.10627735,-0.31826815,-0.27725005,-0.40217903,-0.4454895,-0.13519551,0.38344747,0,8.192419563935619e-06
