,F72,F62,F65,F64,F67,F69,F68,F105,F108,F94,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F126,F127,F128,F129,F130,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F18,F19,F71,category,1
658,-0.76783854,-0.3007196,0.6120167,1.4460894,0.5106649,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,1.1656989,-0.2779196,-0.2812136,-0.2779196,1.9143174,-0.08253747,3.2010093,0.23316777,-0.013000627,0.20160125,0.12181065,0.09445005,-1.2409574,-0.21693319,8.508769,-0.11454248,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.06919905671329485
659,-0.5311303,0.8949984,0.4219005,1.4460894,0.99055165,0.573965,3.1126273,0.73545384,0.04003775,2.212703,-0.19046597,2.2127035,0.9993249,-0.19050106,-1.0179702,-0.74383783,-0.7403843,-0.3398862,-0.23474766,-0.36629722,-1.2697544,-1.1472361,-1.2697544,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,4.113395264924568e-05
660,-0.5311303,2.0907164,0.4219005,1.4460894,0.99055165,1.382756,3.1126273,-2.3839195,-1.304367,2.212703,-0.19046597,2.2127035,0.9993249,-0.19050106,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0016298178641091963
661,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.2727578,0.22195823,-0.3398862,-0.23474766,-0.3936543,-1.2860367,-1.163673,-1.2860367,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.019006386,0,0.06634284305668288
662,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0848788922091964
663,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0848788922091964
664,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0848788922091964
665,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0848788922091964
666,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,7.944522524735454e-05
667,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,-0.990219,-0.88123953,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,4.196919,-0.04189153,0.3189918,0,0.004793360615279781
668,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0001237028093188882
669,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0001237028093188882
670,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0001237028093188882
671,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0001237028093188882
672,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0001237028093188882
673,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,3.2010093,0.23316777,0.13123961,-0.09452415,-0.19560106,0.01660813,1.3288938,0.80133295,7.744031,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.0001237028093188882
675,-0.5392501,-0.08109792,-0.6554242,1.4460894,-0.2891464,-0.14969003,3.1126273,-2.6089408,0.04003775,2.212703,-0.19046597,2.2127035,-0.5122061,-0.19050106,0.24932778,-0.5241162,-0.48311114,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.08253747,3.2010093,0.23316777,-0.2120643,-0.1219393,-0.2624246,-0.17209955,-0.56226546,0.21916635,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,0.008764959,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.663028801126172
677,-0.5392501,-0.3007196,-0.6554242,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.08253747,3.2010093,0.23316777,-0.2120643,-0.1219393,-0.2624246,-0.17209955,-0.56226546,0.21916635,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,0.008764959,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.622569805972311
678,-0.37420744,-0.3007196,-0.4653081,1.4460894,-0.6090709,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,-0.74474937,-0.2561036,0.24932778,-1.3555429,-0.88123953,-0.3398862,-0.23474766,-0.4757255,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,3.2010093,0.23316777,-0.21530111,-0.12214857,-0.2624246,-0.17384304,-0.58038,-1.0009538,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,0.47902456,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.1392214728842108
679,-0.37420744,-0.27631718,0.10504031,1.4460894,0.19074038,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,-0.39593452,-0.22330233,-1.0179702,-1.004832,-1.002375,-0.3398862,-0.23474766,-0.5304397,-1.3666799,-1.2283937,-1.3666799,1.9143174,-0.08253747,3.2010093,0.23316777,-0.10868876,-0.11273116,-0.16775791,-0.11343608,0.0017009261,-0.11435334,-0.19748151,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,0.0008854854156725662
680,-0.37420744,-0.25191477,0.10504031,1.4460894,0.19074038,-0.23482592,3.1126273,0.73545384,-1.304367,2.212703,-0.19046597,2.2127035,-0.39593452,-0.19050106,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.23474766,-0.36629722,-1.2717513,-1.1482635,-1.2717513,1.9143174,-0.08253747,3.2010093,0.23316777,-0.10868876,-0.11273116,-0.16775791,-0.11343608,0.0017009261,-0.11435334,-0.19748151,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.28097907,0,0.004054684484288166
681,-0.37420744,-0.27631718,0.10504031,1.4460894,0.19074038,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.19046597,2.2127035,-0.39593452,-0.19050106,-1.0179702,-0.2595713,-0.124143004,-0.3398862,-0.23474766,-0.36629722,-1.2717513,-1.1482635,-1.2717513,1.9143174,-0.08253747,3.2010093,0.23316777,-0.10868876,-0.11273116,-0.16775791,-0.11343608,0.0017009261,-0.11435334,-0.19748151,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.28097907,0,0.002564553321317139
682,-0.37420744,-0.3007196,0.10504031,1.4460894,0.19074038,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,-0.39593452,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.065369435,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,3.2010093,0.23316777,-0.10868876,-0.11273116,-0.16775791,-0.11343608,0.0017009261,-0.11435334,-0.19748151,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.6189773,0,0.5983858447660543
683,-1.0396734,-0.27631718,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.19953774,0.7553427,-0.96715033,-0.86780775,-0.96715033,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.6189773,0,0.0006554265126908255
684,-1.0396734,-0.27631718,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.19953774,-0.5577968,-1.4553107,-1.3064692,-1.4553107,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,0,0.0005813053730351306
685,-1.0396734,0.23613335,1.4992253,1.4460894,0.99055165,0.14828557,3.1126273,-0.538513,0.04003775,2.212703,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,1.6211703,1.5302528,-0.3398862,-0.19953774,6.3088284,1.4552186,1.5730813,1.4552186,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,0,0.3099320204350218
692,-1.0396734,-0.3007196,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,4.585333,0.43926752,0.20881334,0.43926752,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,0,0.8067112582782159
694,-1.0396734,-0.22751237,1.4992253,1.4460894,0.99055165,-0.19225797,3.1126273,-0.5186941,0.04003775,2.212703,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.19953774,4.9136176,0.63972354,0.39989302,0.63972354,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,0,0.019499557098262135
696,-1.0396734,-0.3007196,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.3239737,0.8317312,0.651584,0.8317312,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,0,0.8764529876969264
697,-1.0396734,-0.3007196,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,2.779766,-0.044131007,-0.146636,-0.044131007,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.5189334,0,0.6405248637149783
698,-1.0396734,-0.3007196,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,3.49105,0.20993355,-0.020276835,0.20993355,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.818919,0,0.7341751398134939
701,-1.0396734,-0.3007196,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,-0.20215479,-1.3178332,-1.1883285,-1.3178332,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.019006386,0,0.25188469223882576
702,-1.0396734,-0.3007196,1.4992253,1.4460894,0.99055165,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,2.779766,-0.044131007,-0.146636,-0.044131007,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.5189334,0,0.6405248637149783
708,-0.6358044,-0.3007196,-0.08507582,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,-0.16339132,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,3.2010093,0.23316777,-0.19365495,-0.10163954,-0.0118363835,-0.14820342,-0.5695113,0.24941914,-0.28572053,-0.11454248,2.389395,3.8178616,3.397093,-0.006046212,-0.55015016,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.006855600966689831
709,0.43264815,-0.06889672,0.16841236,1.4460894,0.5106649,-0.14969003,3.1126273,-2.6309435,1.3844424,2.212703,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.12613007,0.5086975,0.26942465,0.5086975,1.9143174,-0.08253747,3.2010093,0.23316777,-0.129728,-0.11419609,-0.2624246,-0.12656356,-0.11543984,-0.37916908,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.041344672,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.008921075693723404
710,0.43264815,-0.17870755,1.8794575,1.4460894,-0.2891464,-0.23482592,3.1126273,-0.39327946,0.04003775,2.212703,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,0.053563416,0.38960102,-0.3398862,-0.22667873,0.5638432,0.46922073,0.22833224,0.46922073,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,0,0.00495835226821152
712,0.43264815,-0.3007196,1.8794575,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.25606793,2.2127035,0.069151916,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.22667873,0.8374139,0.5086975,0.26942465,0.5086975,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,0,0.5549011761783783
713,0.43264815,0.016511701,1.8794575,1.4460894,-0.2891464,-0.021986196,3.1126273,-0.85634947,0.04003775,2.212703,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.22667873,0.20820129,0.15494256,-0.04390497,0.15494256,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.6189773,0,0.001977651175964
714,0.43264815,-0.27631718,1.8794575,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.5912003,0.47751546,0.23449609,0.47751546,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,0,0.0011387642399497855
715,0.43264815,-0.27631718,1.8794575,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.864771,0.51883554,0.28380698,0.51883554,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,0,0.0013197976682961321
716,0.43264815,-0.27631718,1.8794575,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.864771,0.51883554,0.28380698,0.51883554,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,0,0.0013197976682961321
717,0.43264815,-0.3007196,1.8794575,1.4460894,-0.2891464,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.1599375,-0.19296996,-0.3398862,-0.22667873,0.20820129,0.15494256,-0.04390497,0.15494256,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.6189773,0,0.0016670504560895084
718,0.43264815,-0.3007196,-0.27519196,1.4460894,-0.12918413,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.3398862,-0.23474766,-0.4757255,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,3.2010093,0.23316777,-0.1655352,-0.11817233,-0.21787557,-0.14584456,-0.30624646,-0.2992439,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.1462751,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.0021837854942902504
719,-0.80455387,-0.25191477,0.10504031,1.4460894,0.19074038,-0.23482592,3.1126273,0.73545384,-1.304367,2.212703,-0.22326696,2.2127035,-0.5122061,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,1.0836276,-0.045359857,-0.146636,-0.045359857,1.9143174,-0.08253747,3.2010093,0.23316777,-0.056292932,-0.021486862,0.12181065,-0.03682486,-0.2120508,-0.38602838,-0.28572053,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7090448,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,0,0.021376169903104123
720,-0.80455387,-0.27631718,0.10504031,1.4460894,0.19074038,-0.23482592,3.1126273,0.73545384,0.04003775,2.212703,-0.22326696,2.2127035,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,2.4788382,0.5086975,0.26942465,0.5086975,1.9143174,-0.08253747,3.2010093,0.23316777,-0.056292932,-0.021486862,0.12181065,-0.03682486,-0.2120508,-0.38602838,-0.28572053,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7090448,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.218948,0,0.0027024930153949763
