,F62,F64,F67,F69,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F42,F45,F126,F127,F128,F129,F130,F131,F38,F37,F133,F134,F136,F137,F83,F73,F17,F2,F18,F19,F71,category,1
609,0.79738873,-0.061682668,2.2702496,0.14828557,-0.5988864,0.04003775,-0.157665,-0.49056277,1.9294976,-0.15769981,1.5166258,-0.5070488,-0.39279008,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.4233128762504015
610,0.6387731,-0.061682668,2.2702496,0.020581748,-0.5988864,0.04003775,-0.157665,-0.49056277,1.9294976,-0.15769981,1.5166258,-0.5070488,-0.39279008,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.4149634151093854
611,-0.26411596,-0.061682668,2.2702496,-0.23482592,-0.5988864,0.04003775,-0.19046597,-0.49056277,1.9294976,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.8551505,-0.17019612,-0.42101136,-0.72307014,-0.6387176,-0.72307014,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.43026124153286055
612,-0.26411596,-0.061682668,2.2702496,-0.23482592,-0.5988864,0.04003775,-0.19046597,-0.49056277,1.9294976,-0.19050106,1.5166258,-0.22636008,-0.03810927,0.8551505,-0.17019612,-0.42101136,-0.72307014,-0.6387176,-0.72307014,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.43026124153286055
613,0.3703466,-0.061682668,2.2702496,-0.14969003,-0.5988864,0.04003775,-0.19046597,-0.49056277,1.9294976,-0.19050106,1.5166258,1.063153,0.97756284,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.8413608545647734
614,0.79738873,-0.061682668,2.2702496,0.14828557,-0.5988864,0.04003775,-0.157665,-0.49056277,1.9294976,-0.15769981,1.5166258,1.063153,0.97756284,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.8584042713627696
615,0.6631755,-0.061682668,2.2702496,0.10571764,-0.5988864,0.04003775,-0.157665,-0.49056277,1.9294976,-0.15769981,1.5166258,1.063153,0.97756284,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.8531261861986131
616,0.7363827,-0.061682668,2.2702496,0.27598944,-0.5988864,0.04003775,-0.19046597,-0.49056277,1.9294976,-0.19050106,1.5166258,1.063153,0.97756284,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.84813403957469
617,0.6387731,-0.061682668,2.2702496,0.020581748,-0.5988864,0.04003775,-0.157665,-0.49056277,1.9294976,-0.15769981,1.5166258,1.063153,0.97756284,0.8551505,-0.17019612,-0.36629722,-0.7190764,-0.6387176,-0.7190764,-0.5430141,-0.17484123,-0.47251254,-0.42814997,-0.18151693,-0.08866443,9.627457,0.04183753,-0.57192653,0.33499306,-0.31513354,-0.18068781,-0.5199336,1.0681098,-0.53112596,3.1741483,0.3548212,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.8541842940277996
622,-0.3007196,-0.56395525,-0.2891464,-0.23482592,-0.5911217,0.04003775,-0.22326696,-0.9791048,-0.5122061,-0.22330233,1.5166258,0.42170835,0.44879487,-0.50933164,-0.21323049,-0.14744064,-0.8095504,-0.71473855,-0.8095504,-0.5266397,-0.057686463,-0.40231785,-0.46174634,-0.18070772,-0.08678094,0.3000067,-0.12861474,-0.5779647,-0.18429083,0.28047988,2.7958522,-0.53880924,-0.45869753,-0.6601991,-0.43804193,-0.7775708,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.28097907,1,0.9955102846267522
628,-0.3007196,-0.65620285,-0.12918413,-0.23482592,-0.6765331,0.04003775,-0.25606793,-1.0279591,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,0.033862155,-0.21323049,-0.284226,-0.6001852,-0.49900338,-0.6001852,-0.5617277,-0.21744296,-0.47463965,-0.4546734,-0.1732226,-0.11231261,-0.16218929,-0.14584456,-0.38595048,-0.46587676,-0.3077803,-0.18068781,-0.57204837,-0.5153076,-0.72721595,-0.8457011,-0.760011,-8.680982,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.28097907,1,0.9999744821611158
629,-0.3007196,-0.65620285,-0.12918413,-0.23482592,-0.6765331,0.04003775,-0.25606793,-1.0279591,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,0.033862155,-0.17019612,-0.25686893,-0.6001852,-0.49900338,-0.6001852,-0.5617277,-0.21744296,-0.47463965,-0.4546734,-0.18495603,-0.11231261,-0.16218929,-0.15179296,-0.4559934,-0.8182085,-0.3077803,-0.18068781,-0.57204837,-0.5153076,-0.72721595,-0.8457011,-0.760011,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.28097907,1,0.36740052692377917
641,-0.3007196,-0.7319095,0.03077812,-0.23482592,-0.7308858,0.04003775,-0.157665,-0.94653535,0.069151916,-0.15769981,-0.17310491,-0.7292734,-0.82716113,-0.55871296,-0.22667873,1.4392695,0.29318807,0.05985336,0.29318807,-0.55354047,-0.21744296,-0.4640041,-0.45113695,0.04890332,-0.029439347,-0.056385394,0.009326474,0.46181056,-0.218735,-0.182775,-0.18068781,-0.51790315,-0.41124496,-0.58112115,-0.18171932,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.218948,1,0.022671327285946567
644,0.06531651,0.95908535,0.03077812,0.14828557,1.054989,0.04003775,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,2.7067394,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.079046085,-0.08238615,0.09396752,0.0014294676,0.9472805,0.36777976,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,1,0.9999999932822297
653,-0.20310996,1.4460894,-0.44910866,-0.19225797,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,1.5166258,3.0283437,2.9042428,-0.3398862,-0.2024719,-0.14744064,-1.1461015,-1.034232,-1.1461015,1.9143174,-0.08253747,3.2010093,0.23316777,-0.13256021,-0.11210333,-0.2457187,-0.12666613,-0.14442313,1.4703022,-0.30042705,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.7090448,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.9998800446851962
674,0.06531651,0.95908535,0.03077812,0.14828557,1.054989,0.04003775,4.6640797,0.19339609,-0.6284777,4.664085,1.5166258,2.83774,2.7067394,3.293025,4.6388946,0.53648615,1.2664366,1.1693484,1.2664366,0.2885721,0.05236801,0.23794274,0.23847245,0.079046085,-0.08238615,0.09396752,0.0014294676,0.9472805,0.36777976,-0.31513354,-0.18068781,0.19267786,0.2580861,1.055491,0.7436775,-0.06961164,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.9189627,1,0.9999999932822297
676,-0.08109792,1.4460894,-0.2891464,-0.14969003,3.1126273,0.04003775,-0.19046597,2.2127035,-0.5122061,-0.19050106,0.24932778,3.0283437,2.9042428,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.08253747,3.2010093,0.23316777,-0.2120643,-0.1219393,-0.2624246,-0.17209955,-0.56226546,0.21916635,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,0.008764959,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.9159579701459087
686,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
687,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
688,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
689,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
690,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
691,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.7069726,1.1556866,0.97621405,1.1556866,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.1974309781225498
693,1.0780164,1.4460894,0.99055165,1.1273483,3.1126273,0.04003775,-0.22326696,2.2127035,1.6969545,-0.22330233,1.5166258,0.03698576,0.10743946,-0.3398862,-0.19953774,3.3816216,0.15770747,-0.04185035,0.15770747,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.818919,1,0.9892535368318157
695,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.6249013,1.1214324,0.9433401,1.1214324,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.1912595075816004
699,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.7069726,1.1556866,0.97621405,1.1556866,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.1974309781225498
700,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
703,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.980543,1.3056061,1.24126,1.3056061,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.21729781374336793
704,-0.3007196,1.4460894,0.99055165,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.7343297,1.1678214,0.992651,1.1678214,1.9143174,-0.08253747,3.2010093,0.23316777,0.5977445,0.10135809,2.23232,0.39381838,2.9833562,0.28520855,0.6407892,0.083893515,2.389395,3.8178616,3.397093,-0.006046212,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,2.41889,1,0.1993770152484448
705,-0.3007196,1.4460894,-0.12918413,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.17019612,-0.5577968,-1.2474816,-1.1338811,-1.2474816,1.9143174,-0.08253747,3.2010093,0.23316777,-0.15562247,-0.123194955,-0.2624246,-0.14410107,-0.21808898,5.5535755,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.1972413,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,1,0.41791776496563365
706,-0.3007196,1.4460894,-0.12918413,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.17019612,-0.5577968,-1.2474816,-1.1338811,-1.2474816,1.9143174,-0.08253747,3.2010093,0.23316777,-0.15562247,-0.123194955,-0.2624246,-0.14410107,-0.21808898,5.5535755,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.1972413,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,1,0.41791776496563365
707,-0.3007196,1.4460894,-0.12918413,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.17019612,-0.5577968,-1.2474816,-1.1338811,-1.2474816,1.9143174,-0.08253747,3.2010093,0.23316777,-0.15562247,-0.123194955,-0.2624246,-0.14410107,-0.21808898,5.5535755,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.1972413,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,1,0.41791776496563365
711,-0.3007196,1.4460894,-0.2891464,-0.23482592,3.1126273,0.04003775,-0.25606793,2.2127035,0.069151916,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.22667873,0.23555836,0.16308367,-0.038768418,0.16308367,1.9143174,-0.08253747,3.2010093,0.23316777,0.012691533,-0.09033864,-0.0006991308,-0.037850447,0.59706587,0.05258571,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.28760993,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.6189773,1,0.16732650094192578
721,0.46795624,1.4460894,-0.2891464,0.23342147,3.1126273,0.04003775,-0.22326696,2.2127035,-0.16339132,-0.22330233,1.5166258,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,3.2010093,0.23316777,-0.19365495,-0.10163954,-0.0118363835,-0.14820342,-0.5695113,0.24941914,-0.28572053,-0.11454248,2.389395,3.8178616,3.397093,-0.006046212,-0.55015016,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,1,0.9906558264528657
723,-0.27631718,1.4460894,-0.44910866,-0.23482592,3.1126273,0.04003775,-0.22326696,2.2127035,-0.5122061,-0.22330233,1.5166258,-0.9171543,-0.2755623,-0.3398862,-0.21323049,0.26291543,0.49948114,0.2560696,0.49948114,1.9143174,-0.08253747,3.2010093,0.23316777,-0.124872796,-0.11712595,-0.24015006,-0.12512775,-0.06954964,0.3035856,-0.31513354,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,0.28886494,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,1,0.9844626244817575
736,-0.3007196,1.4460894,-0.2891464,-0.23482592,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,1.5166258,-1.2110192,-1.4885807,-0.3398862,-0.17019612,2.36941,1.5656614,1.8021715,1.5656614,1.9143174,-0.08253747,3.2010093,0.23316777,0.17675722,0.060549293,0.31114393,0.12501249,0.70575315,0.190033,-0.1386555,-0.18068781,2.389395,3.8178616,3.397093,-0.006046212,-0.78570825,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,1.218948,1,0.9882611594787571
831,-0.3007196,-0.6924657,-0.12918413,-0.23482592,-0.7308858,0.04003775,-0.25606793,-1.0442438,-0.5122061,-0.2561036,0.24932778,-0.12805472,-0.2755623,-0.756238,-0.23474766,0.8374139,1.8326288,3.4222395,1.8326288,-0.5640669,-0.21744296,-0.48740232,-0.4476005,-0.12932341,-0.046599973,0.032712627,-0.08779645,-0.5030913,-0.08520269,-0.30042705,-0.18068781,-0.5285818,-0.5044851,-0.76252383,-0.6959214,-0.5724211,0.12364409,-0.124163374,3.7988195,4.196919,-0.04189153,0.9189627,0,0.06169326526501773
832,-0.3007196,-0.6924657,-0.12918413,-0.23482592,-0.7308858,0.04003775,-0.25606793,-1.0442438,-0.5122061,-0.2561036,0.24932778,-0.12805472,-0.2755623,-0.756238,-0.23474766,0.8374139,1.8326288,3.4222395,1.8326288,-0.5640669,-0.21744296,-0.48740232,-0.4476005,-0.12932341,-0.046599973,0.032712627,-0.08779645,-0.5030913,-0.08520269,-0.30042705,-0.18068781,-0.5285818,-0.5044851,-0.76252383,-0.6959214,-0.5724211,0.12364409,-0.124163374,3.7988195,4.196919,-0.04189153,0.9189627,0,0.06169326526501773
833,-0.3007196,-0.5057438,-0.2891464,-0.23482592,-0.52900434,0.04003775,-0.25606793,-0.9791048,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.50933164,-0.23474766,-0.5577968,-1.1937194,-1.0886794,-1.1937194,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.2086252,-0.123194955,-0.2624246,-0.17097141,-0.5344898,0.27148646,-0.31513354,-0.18068781,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.047340695,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,0,0.11089939178014797
834,-0.3007196,-0.5057438,-0.2891464,-0.23482592,-0.52900434,0.04003775,-0.25606793,-0.9791048,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.50933164,-0.23474766,-0.5577968,-1.1937194,-1.0886794,-1.1937194,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.2086252,-0.123194955,-0.2624246,-0.17097141,-0.5344898,0.27148646,-0.31513354,-0.18068781,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.047340695,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,0,0.11089939178014797
835,-0.105500326,-0.5057438,-0.6090709,-0.107122086,-0.52900434,0.04003775,-0.22326696,-0.9791048,-0.74474937,-0.22330233,-1.0179702,-0.31176043,-0.043025505,-0.50933164,-0.23474766,-0.50308263,-1.3029333,-1.1790828,-1.3029333,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.20336539,-0.12089292,-0.2624246,-0.16717674,-0.51637524,1.1548293,-0.16071525,-0.18068781,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.5762757,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,0,0.00019992042033984577
837,-0.3007196,-0.5057438,-0.6090709,-0.23482592,-0.52900434,0.04003775,-0.25606793,-0.9791048,-0.74474937,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.50933164,-0.23474766,-0.5304397,-1.1937194,-1.0886794,-1.1937194,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.2161103,-0.122776404,-0.2624246,-0.17456095,-0.5815877,-0.9725663,-0.31513354,-0.18068781,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.13085675,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.8809499,0,0.050108315792566596
838,-0.09329913,-0.5057438,-0.6090709,-0.14969003,-0.52900434,0.04003775,-0.22326696,-0.9791048,-0.74474937,-0.22330233,-1.0179702,-0.2189798,0.380588,-0.50933164,-0.23474766,-0.5304397,-1.383423,-1.239694,-1.383423,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.2163126,-0.123194955,-0.2624246,-0.17486863,-0.58038,-0.5755739,-0.3077803,-0.18068781,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.7051902,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,0,0.0001652490316969549
839,-0.3007196,-0.5057438,-0.44910866,-0.23482592,-0.52900434,0.04003775,-0.25606793,-0.9791048,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.50933164,-0.23474766,-0.5577968,-1.383423,-1.239694,-1.383423,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.20639989,-0.123194955,-0.2624246,-0.16984327,-0.5212058,0.86546266,0.05252906,-0.18068781,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.5762757,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-1.1809354,0,0.11160346748546279
840,-0.27631718,-0.5057438,-0.6090709,-0.23482592,-0.52900434,0.04003775,-0.22326696,-0.9791048,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.50933164,-0.23474766,-0.50308263,-1.1937194,-1.0886794,-1.1937194,-0.40850997,-0.10738848,-0.23853025,-0.41930884,-0.19365495,-0.122567125,-0.22901282,-0.16245905,-0.4487476,0.2741246,-0.16071525,0.21618417,-0.5743044,-0.5161401,-0.64774895,0.812178,-0.67649496,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,-0.58096445,0,0.0001754661790953278
841,-0.3007196,-0.68801236,-0.6090709,-0.23482592,-0.69206244,0.04003775,-0.25606793,-0.9791048,-0.74474937,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.50933164,-0.23474766,-0.25686893,0.41054317,0.18929444,0.41054317,-0.2950587,-0.10383834,0.10818894,-0.53601193,-0.18536064,-0.12005582,-0.2624246,-0.1576388,-0.41372612,-0.7067377,-0.21954127,-0.18068781,-0.5533984,-0.5178051,-0.6484298,-0.23172472,-0.57670397,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.3189918,0,0.24393477414501255
842,-0.26411596,-0.68801236,-0.12918413,-0.23482592,-0.69206244,0.04003775,-0.22326696,-0.9791048,-0.39593452,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.50933164,-0.21860978,-0.09272651,-0.5935801,-0.4918122,-0.5935801,-0.2950587,-0.10383834,0.10818894,-0.53601193,-0.07308387,-0.10833637,-0.24015006,-0.09456532,0.18888462,-0.558173,-0.19012827,0.083893515,-0.5533984,-0.5178051,-0.6484298,-0.23172472,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.23827,-0.04189153,0.019006386,0,0.0010374464616252253
844,-0.3007196,-0.68801236,-0.12918413,-0.23482592,-0.69206244,0.04003775,-0.25606793,-0.9791048,-0.39593452,-0.2561036,0.24932778,-0.44223326,-0.38439485,-0.50933164,-0.21860978,0.42705786,0.41054317,0.18929444,0.41054317,-0.2950587,-0.10383834,0.10818894,-0.53601193,-0.07308387,-0.10833637,-0.24015006,-0.09456532,0.18888462,-0.558173,-0.19012827,0.083893515,-0.5533984,-0.5178051,-0.6484298,-0.23172472,-0.7767142,0.12364409,-0.124163374,-0.2481344,4.196919,-0.04189153,1.5189334,0,0.10374882206375087
