,F67,F68,F108,F79,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F127,F128,F133,F134,F136,F83,F73,F17,F2,F71,category,1
957,-0.6090709,-0.51347494,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.990219,-1.0705136,-0.756238,-0.23474766,-0.4757255,0.38427654,0.1749121,0.38427654,-0.55003166,-0.123194955,-0.2624246,-0.5812982,-0.54444516,-0.51449335,3.075731,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,3.401393335731044e-05
958,-0.6090709,-0.51347494,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.990219,-1.0705136,-0.756238,-0.23474766,-0.4757255,0.38427654,0.1749121,0.38427654,-0.55003166,-0.123194955,-0.2624246,-0.5812982,-0.54444516,-0.51449335,3.075731,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,3.401393335731044e-05
959,-0.6090709,-0.51347494,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.31156883,0.40902352,-0.756238,-0.23474766,-0.3936543,0.38427654,0.1749121,0.38427654,-0.55003166,-0.123194955,-0.2624246,-0.5812982,-0.54444516,-0.51449335,2.2362878,0.12364409,-0.124163374,3.7988195,0.3189918,0,0.00012094337465200117
960,-0.6090709,-0.51347494,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.31156883,0.40902352,-0.756238,-0.23474766,-0.36629722,0.38427654,0.1749121,0.38427654,-0.55003166,-0.1219393,-0.2624246,-0.5812982,-0.54444516,-0.51449335,2.2362878,0.12364409,-0.124163374,3.7988195,0.3189918,0,0.00012177522038717364
961,0.3507026,-0.51347494,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.2727578,0.22195823,-0.756238,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.55003166,-0.122985676,-0.2624246,-0.5812982,-0.54444516,-0.51449335,2.7206807,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.16592745967898365
962,0.3507026,-0.51347494,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.2727578,0.22195823,-0.756238,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.55003166,-0.122985676,-0.2624246,-0.5812982,-0.54444516,-0.51449335,2.7206807,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.16592745967898365
963,-0.6090709,-0.51347494,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.31156883,0.40902352,-0.756238,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.55003166,-0.123194955,-0.2624246,-0.5812982,-0.54444516,-0.51449335,2.2362878,0.12364409,-0.124163374,3.7988195,0.019006386,0,0.00013111144028888307
964,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.36629722,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122776404,-0.2624246,-0.58084697,-0.54860765,-0.6451227,-0.75915444,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.00033040945493668824
965,-0.44910866,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.33894014,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122776404,-0.2624246,-0.58084697,-0.54860765,-0.6451227,-0.75915444,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0003295970081328813
966,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.44836843,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013719449525782942
967,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.44836843,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013719449525782942
968,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122985676,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013816230476954757
969,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.44836843,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013719449525782942
970,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.44836843,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013719449525782942
971,-0.6090709,-0.6144157,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122776404,-0.2624246,-0.58084697,-0.54860765,-0.6451227,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00023478083043042513
972,-0.6090709,-0.6144157,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.030181924,-0.0008947598,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122776404,-0.2624246,-0.58084697,-0.54860765,-0.6451227,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0004999357614302361
974,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.12235785,-0.2624246,-0.58084697,-0.54860765,-0.6451227,-0.75358665,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.0003549534408334605
975,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.44836843,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013719449525782942
976,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,0.002340647,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00027351854784048304
977,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122985676,-0.2624246,-0.58084697,-0.54860765,-0.6451227,-0.75358665,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00035499074804639736
979,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.42101136,0.38427654,0.1749121,0.38427654,-0.5383357,-0.122776404,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013815746362189367
980,-0.6090709,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.52385557,-0.23474766,-0.44836843,0.38427654,0.1749121,0.38427654,-0.5383357,-0.123194955,-0.2624246,-0.58084697,-0.54860765,-0.6451227,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013719449525782942
981,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.4757255,-0.10695592,-0.19389226,-0.10695592,-0.56640613,-0.122985676,-0.2624246,-0.57182276,-0.39376244,-0.37676343,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,1.8822318970424394e-05
982,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.4757255,-0.10695592,-0.19389226,-0.10695592,-0.56640613,-0.122985676,-0.2624246,-0.57182276,-0.39376244,-0.37676343,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,1.8822318970424394e-05
983,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.4757255,-0.10695592,-0.19389226,-0.10695592,-0.56640613,-0.122985676,-0.2624246,-0.57182276,-0.39376244,-0.37676343,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,1.8822318970424394e-05
984,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.4757255,-0.10695592,-0.19389226,-0.10695592,-0.56640613,-0.122985676,-0.2624246,-0.57182276,-0.39376244,-0.37676343,2.2362878,0.12364409,8.053905,3.7988195,-0.58096445,0,9.487690945866024e-05
985,-0.6090709,-0.69982713,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.25686893,0.38427654,0.1749121,0.38427654,-0.56640613,-0.11838161,-0.2457187,-0.57182276,-0.39376244,-0.37676343,0.9488559,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013891249416567625
986,-0.6090709,-0.69982713,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.25686893,0.38427654,0.1749121,0.38427654,-0.56640613,-0.11838161,-0.2457187,-0.57182276,-0.39376244,-0.37676343,0.9488559,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00013891249416567625
987,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-0.62489516,-0.5026912,-0.756238,-0.23474766,-0.25686893,0.38427654,0.1749121,0.38427654,-0.56640613,-0.11838161,-0.2457187,-0.57182276,-0.39376244,-0.37676343,0.9488559,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.0001411596481467733
988,-0.12918413,-0.69982713,0.04003775,-0.12486401,0.88305306,-0.12489857,-1.0179702,-0.74383783,-0.7403843,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,9.314794395931408e-05
989,-0.12918413,-0.69982713,0.04003775,-0.19046597,0.88305306,-0.19050106,-1.0179702,-0.74383783,-0.7403843,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,8.596200967494834e-05
990,-0.12918413,-0.69982713,0.04003775,-0.12486401,0.88305306,-0.12489857,-1.0179702,0.31156883,0.40902352,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0005168642506411096
991,-0.12918413,-0.69982713,0.04003775,-0.19046597,0.88305306,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,3.302455890913339e-05
992,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,1.2505489482263762e-05
993,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,1.2505489482263762e-05
994,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,1.2505489482263762e-05
995,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,1.2505489482263762e-05
996,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,1.2505489482263762e-05
997,-0.12918413,-0.69982713,0.04003775,-0.19046597,0.88305306,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,3.302455890913339e-05
998,-0.12918413,-0.69982713,0.04003775,-0.19046597,0.88305306,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,3.302455890913339e-05
999,-0.12918413,-0.69982713,0.04003775,-0.12486401,0.88305306,-0.12489857,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,3.57853822670186e-05
1000,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,1.2505489482263762e-05
1001,-0.12918413,-0.69982713,-1.304367,-0.12486401,0.88305306,-0.12489857,-1.0179702,-0.31176043,-0.043025505,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0006342240778852847
1002,-0.12918413,-0.69982713,0.04003775,-0.22326696,0.88305306,-0.22330233,-1.0179702,1.063153,0.97756284,-0.756238,-0.23474766,-0.14744064,0.38427654,0.1749121,0.38427654,-0.56640613,-0.103941575,0.75663406,-0.57182276,-0.39376244,-0.37676343,-0.342859,0.12364409,-0.124163374,3.7988195,0.3189918,0,0.0004978318251289309
1003,-0.6090709,-0.69982713,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,-1.3555429,-1.638336,-0.756238,-0.23474766,-0.4757255,0.38427654,0.1749121,0.38427654,-0.56640613,-0.11775378,-0.2624246,-0.57182276,-0.39376244,-0.37676343,3.3314188,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.008480684306436136
1004,-0.6090709,-0.69982713,0.04003775,-0.092063025,0.6505099,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00034905303530955464
1005,-0.6090709,-0.69982713,0.04003775,-0.092063025,0.6505099,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00034905303530955464
1006,-0.6090709,-0.69982713,0.04003775,-0.092063025,0.6505099,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00034905303530955464
1007,-0.6090709,-0.69982713,0.04003775,-0.092063025,0.6505099,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00034905303530955464
1008,-0.6090709,-0.69982713,0.04003775,-0.092063025,0.6505099,-0.09209731,-1.0179702,-0.17642866,-0.19724192,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.00034905303530955464
1009,-0.6090709,-0.69982713,0.04003775,-0.25606793,0.6505099,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.756238,-0.23474766,-0.25686893,2.0246365,3.8660376,2.0246365,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.13444166309752967
1010,-0.6090709,-0.69982713,0.04003775,-0.25606793,0.6505099,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.756238,-0.23474766,-0.25686893,2.0246365,3.8660376,2.0246365,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.13444166309752967
1011,-0.6090709,-0.69982713,0.04003775,-0.25606793,0.6505099,-0.2561036,0.24932778,-0.22421743,-0.46605748,-0.756238,-0.23474766,-0.25686893,2.0246365,3.8660376,2.0246365,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.13444166309752967
1012,-0.6090709,-0.69982713,0.04003775,-0.19046597,0.6505099,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,5.0337563731022396e-05
1013,-0.6090709,-0.69982713,0.04003775,-0.19046597,0.6505099,-0.19050106,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,5.0337563731022396e-05
1014,-0.6090709,-0.69982713,0.04003775,-0.22326696,0.6505099,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.835686390242388e-05
1015,-0.6090709,-0.69982713,0.04003775,-0.22326696,0.6505099,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.835686390242388e-05
1016,-0.6090709,-0.69982713,0.04003775,-0.22326696,0.6505099,-0.22330233,-1.0179702,1.063153,0.97756284,-0.756238,-0.23474766,-0.284226,0.38427654,0.1749121,0.38427654,-0.56640613,-0.12173002,-0.2624246,-0.57182276,-0.39376244,-0.37676343,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.001922366732351038
1017,-0.6090709,-0.69982713,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.22951186,0.38427654,0.1749121,0.38427654,-0.56640613,-0.122985676,-0.2624246,-0.57182276,-0.39376244,-0.37676343,0.9488559,0.12364409,-0.124163374,-0.2481344,0.019006386,0,4.014279976429912e-05
1018,-0.6090709,-0.62994504,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.990219,-1.0705136,-0.756238,-0.23474766,-0.4757255,-0.8431902,-0.76610404,-0.8431902,-0.56640613,-0.11775378,-0.15662067,-0.5764853,-0.5178051,-0.56750375,-0.3128789,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,5.9038775777839964e-05
1019,-0.6090709,-0.62994504,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.756238,-0.23474766,-0.50308263,-0.15395941,-0.21649309,-0.15395941,-0.56640613,-0.122985676,-0.2624246,-0.5764853,-0.5178051,-0.56750375,0.73728186,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.0002333872477107712
1020,-0.6090709,-0.62994504,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.22636008,-0.03810927,-0.756238,-0.23474766,-0.42101136,0.34003797,0.11738273,0.34003797,-0.56640613,-0.1219393,-0.2624246,-0.5764853,-0.5178051,-0.56750375,-0.3128789,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.0005004417931286015
1021,-0.6090709,-0.62994504,0.04003775,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.31176043,-0.043025505,-0.756238,-0.23474766,-0.42101136,0.34003797,0.11738273,0.34003797,-0.56640613,-0.1219393,-0.2624246,-0.5764853,-0.5178051,-0.56750375,-0.3128789,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.000468568077914536
1023,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.3936543,0.38980636,0.17696673,0.38980636,-0.5570493,-0.122985676,-0.2624246,-0.5791925,-0.54694265,-0.40020478,2.2362878,0.12364409,-0.124163374,-0.2481344,0.3189918,0,1.9512151698180783e-05
1024,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.3936543,0.38980636,0.17696673,0.38980636,-0.5570493,-0.122985676,-0.2624246,-0.5791925,-0.54694265,-0.40020478,2.2362878,0.12364409,-0.124163374,-0.2481344,0.3189918,0,1.9512151698180783e-05
1025,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.3936543,0.38980636,0.17696673,0.38980636,-0.5570493,-0.122985676,-0.2624246,-0.5791925,-0.54694265,-0.40020478,2.2362878,0.12364409,-0.124163374,-0.2481344,0.3189918,0,1.9512151698180783e-05
1026,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.39593452,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.3936543,0.38980636,0.17696673,0.38980636,-0.5570493,-0.122985676,-0.2624246,-0.5791925,-0.54694265,-0.40020478,2.2362878,0.12364409,8.053905,3.7988195,0.3189918,0,9.835384750914211e-05
1027,-0.6090709,-0.7075918,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.33894014,0.38980636,0.17696673,0.38980636,-0.5570493,-0.1175445,-0.2512873,-0.5791925,-0.54694265,-0.40020478,0.9488559,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00012763621009291166
1028,-0.6090709,-0.7075918,0.04003775,-0.19046597,-0.5122061,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.756238,-0.23474766,-0.33894014,0.38980636,0.17696673,0.38980636,-0.5570493,-0.1175445,-0.2512873,-0.5791925,-0.54694265,-0.40020478,0.9488559,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00012763621009291166
1029,-0.6090709,-0.7075918,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-0.62489516,-0.5026912,-0.756238,-0.23474766,-0.33894014,0.38980636,0.17696673,0.38980636,-0.5570493,-0.1175445,-0.2512873,-0.5791925,-0.54694265,-0.40020478,0.9488559,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00012970097400335446
1030,-0.12918413,-0.7075918,0.04003775,-0.22326696,1.9294976,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38980636,0.17696673,0.38980636,-0.5570493,-0.11880016,-0.2624246,-0.5791925,-0.54694265,-0.40020478,-0.5724211,0.12364409,-0.124163374,3.7988195,-0.28097907,0,1.8293357128927443e-05
1031,-0.12918413,-0.7075918,0.04003775,-0.22326696,1.9294976,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38980636,0.17696673,0.38980636,-0.5570493,-0.11880016,-0.2624246,-0.5791925,-0.54694265,-0.40020478,-0.5724211,0.12364409,-0.124163374,3.7988195,-0.28097907,0,1.8293357128927443e-05
1032,-0.12918413,-0.7075918,0.04003775,-0.22326696,1.9294976,-0.22330233,-1.0179702,-1.2110192,-1.4885807,-0.756238,-0.23474766,-0.284226,0.38980636,0.17696673,0.38980636,-0.5570493,-0.11880016,-0.2624246,-0.5791925,-0.54694265,-0.40020478,-0.5724211,0.12364409,-0.124163374,3.7988195,-0.28097907,0,1.8293357128927443e-05
