,F67,F68,F108,F79,F113,F116,F110,F114,F115,F70,F41,F127,F133,F134,F136,F73,category,1
625,-0.6090709,-0.5911217,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.50933164,-0.23474766,-0.8161555,-0.5266397,-0.122985676,-0.53880924,-0.45869753,-0.6601991,0.12364409,0,0.00021335997455406507
626,-0.12918413,-0.5911217,0.04003775,-0.25606793,-0.2561036,0.24932778,0.29467633,-0.50933164,-0.23474766,-0.8095504,-0.5266397,-0.1211022,-0.53880924,-0.45869753,-0.6601991,0.12364409,0,0.26647364869745044
627,-0.12918413,-0.5911217,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.50933164,-0.23474766,-0.8095504,-0.5266397,-0.1211022,-0.53880924,-0.45869753,-0.6601991,0.12364409,0,0.00025905026314352453
630,-0.2891464,-0.6765331,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,0.033862155,-0.23474766,-0.8336666,-0.5617277,-0.12235785,-0.57204837,-0.5153076,-0.72721595,0.12364409,0,0.31771635327496034
631,-0.6090709,-0.52123964,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.756238,-0.23474766,-0.80770713,-0.5617277,-0.123194955,-0.5501647,-0.5369526,-0.6603936,0.12364409,0,0.02012034824013855
632,-0.2891464,-0.52123964,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6580953,-0.756238,-0.23474766,-1.1325841,-0.5617277,-0.122985676,-0.5501647,-0.5369526,-0.6603936,0.12364409,0,0.00015827895851502384
633,-0.2891464,-0.52123964,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.756238,-0.23474766,-0.8336666,-0.5617277,-0.11880016,-0.5501647,-0.5369526,-0.6603936,0.12364409,0,0.14690223699119234
634,-0.44910866,-0.52123964,-1.304367,-0.25606793,-0.23970297,-0.3843212,-0.88123953,-0.756238,-0.23474766,0.4114648,-0.5617277,-0.079665564,-0.5501647,-0.5369526,-0.6603936,0.12364409,0,0.007210917394008719
635,-0.44910866,-0.52123964,-1.304367,-0.25606793,-0.23970297,-0.3843212,-0.88123953,-0.756238,-0.23474766,0.01807948,-0.5617277,-0.079665564,-0.5501647,-0.5369526,-0.6603936,0.12364409,0,0.006659691842071396
636,-0.44910866,-0.52123964,0.04003775,-0.25606793,-0.23970297,-0.3843212,-0.88123953,-0.756238,-0.23474766,0.4114648,-0.5617277,-0.079665564,-0.5501647,-0.5369526,-0.6603936,0.12364409,0,0.002506853035661908
637,0.03077812,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.55871296,-0.22667873,0.29318807,-0.55354047,-0.029439347,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.17236039856680466
638,0.03077812,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.55871296,-0.22667873,-0.3445846,-0.55354047,-0.029439347,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.15461996162043004
639,0.03077812,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.39279008,-0.55871296,-0.22667873,-1.4553107,-0.55354047,-0.029439347,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.0003937015508626284
640,0.03077812,-0.7308858,-1.304367,-0.157665,-0.15769981,-0.17310491,0.13437776,-0.55871296,-0.22667873,0.29318807,-0.55354047,-0.029439347,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.16389342828418374
642,0.03077812,-0.7308858,0.04003775,-0.157665,-0.15769981,-0.17310491,0.13437776,-0.55871296,-0.22667873,0.29318807,-0.55354047,-0.029439347,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.06351634930325872
643,0.03077812,-0.7308858,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.55871296,-0.22667873,0.29318807,-0.55354047,-0.029439347,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.0011950431468711108
645,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.55871296,-0.23474766,-0.5462695,-0.55354047,-0.12173002,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.11767505324093612
646,-0.6090709,-0.7308858,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.55871296,-0.23474766,-0.5462695,-0.55354047,-0.12173002,-0.51790315,-0.41124496,-0.58112115,0.12364409,0,0.11767505324093612
647,-0.44910866,-0.6765331,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.638336,-0.756238,-0.23474766,-0.80970407,-0.56640613,-0.122985676,-0.58039576,-0.54777515,-0.6902545,0.12364409,0,0.01304061474462388
648,-0.2891464,-0.6765331,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.756238,-0.23474766,-0.80970407,-0.56640613,-0.123194955,-0.58039576,-0.54777515,-0.6902545,0.12364409,0,0.08682474234366051
649,-0.44910866,-0.6765331,1.3844424,-0.22326696,-0.22330233,-1.0179702,-0.82716113,-0.756238,-0.23474766,-0.80970407,-0.56640613,-0.1219393,-0.58039576,-0.54777515,-0.6902545,0.12364409,0,4.673504320321715e-05
650,-0.44910866,-0.6765331,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.80970407,-0.56640613,-0.122985676,-0.58039576,-0.54777515,-0.6902545,0.12364409,0,0.00018025951239112334
651,-0.6090709,-0.6765331,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.80970407,-0.56640613,-0.122776404,-0.58039576,-0.54777515,-0.6902545,0.12364409,0,0.00017434570261974275
652,-0.6090709,-0.6765331,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6362965,-0.756238,-0.23474766,-0.80970407,-0.56640613,-0.122776404,-0.58039576,-0.54777515,-0.6902545,0.12364409,0,0.00017434570261974275
654,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.2024719,-1.1461015,1.9143174,-0.11210333,2.389395,3.8178616,3.397093,0.12364409,0,0.6674128118667326
655,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.89526266,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.6753773394699475
656,0.5106649,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.2779196,1.9143174,0.20160125,2.389395,3.8178616,3.397093,0.12364409,0,0.7610929922411842
657,0.5106649,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.2779196,1.9143174,0.20160125,2.389395,3.8178616,3.397093,0.12364409,0,0.7610929922411842
658,0.5106649,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.2779196,1.9143174,0.20160125,2.389395,3.8178616,3.397093,0.12364409,0,0.7610929922411842
659,0.99055165,3.1126273,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.7403843,-0.3398862,-0.23474766,-1.2697544,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0035138395156703844
660,0.99055165,3.1126273,-1.304367,-0.19046597,-0.19050106,-1.0179702,0.06513112,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.038815121336227325
661,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.3398862,-0.23474766,-1.2860367,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.8266720534944217
662,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.8210986680013523
663,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.8210986680013523
664,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.8210986680013523
665,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.8210986680013523
666,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.00579247443453753
667,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.3398862,-0.23474766,-0.48006526,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.5151799759712894
668,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0126155786840691
669,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0126155786840691
670,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0126155786840691
671,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0126155786840691
672,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0126155786840691
673,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2021677,1.9143174,-0.09452415,2.389395,3.8178616,3.397093,0.12364409,0,0.0126155786840691
675,-0.2891464,3.1126273,0.04003775,-0.19046597,-0.19050106,0.24932778,-0.48311114,-0.3398862,-0.21323049,-0.9193788,1.9143174,-0.1219393,2.389395,3.8178616,3.397093,0.12364409,0,0.5133748963837077
677,-0.2891464,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.21323049,-0.9193788,1.9143174,-0.1219393,2.389395,3.8178616,3.397093,0.12364409,0,0.6945449391673483
678,-0.6090709,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.88123953,-0.3398862,-0.23474766,-0.7757571,1.9143174,-0.12214857,2.389395,3.8178616,3.397093,0.12364409,0,0.31286468315355037
679,0.19074038,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.002375,-0.3398862,-0.23474766,-1.3666799,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,0.12364409,0,0.0014996513815797971
680,0.19074038,3.1126273,-1.304367,-0.19046597,-0.19050106,-1.0179702,-0.39279008,-0.3398862,-0.23474766,-1.2717513,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,0.12364409,0,0.011508926549355928
681,0.19074038,3.1126273,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.124143004,-0.3398862,-0.23474766,-1.2717513,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,0.12364409,0,0.006007250399448428
682,0.19074038,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.23474766,-0.7757571,1.9143174,-0.11273116,2.389395,3.8178616,3.397093,0.12364409,0,0.6879329406276702
683,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.39279008,-0.3398862,-0.19953774,-0.96715033,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.005514764702517745
684,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.3233789,-0.3398862,-0.19953774,-1.4553107,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.00554458459955304
685,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,1.5302528,-0.3398862,-0.19953774,1.4552186,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.142047304011146
692,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.19953774,0.43926752,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.7928816397686187
694,0.99055165,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.3398862,-0.19953774,0.63972354,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.016103577030418672
696,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.19953774,0.8317312,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.8056946553895679
697,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.19953774,-0.044131007,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.7762564280122073
698,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.19953774,0.20993355,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.7851104117735913
701,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.19953774,-1.3178332,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.7280409448073207
702,0.99055165,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.19953774,-0.044131007,1.9143174,0.10135809,2.389395,3.8178616,3.397093,0.12364409,0,0.7762564280122073
708,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.3398862,-0.22398907,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,0.12364409,0,0.011324088399932528
709,0.5106649,3.1126273,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.3398862,-0.23474766,0.5086975,1.9143174,-0.11419609,2.389395,3.8178616,3.397093,0.12364409,0,0.004462684016578049
710,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.38960102,-0.3398862,-0.22667873,0.46922073,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.013736376766126376
712,-0.2891464,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.3398862,-0.22667873,0.5086975,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.6148047794512296
713,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.3233789,-0.3398862,-0.22667873,0.15494256,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.004432850424235804
714,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.2755623,-0.3398862,-0.22667873,0.47751546,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.0050847309939028775
715,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.2755623,-0.3398862,-0.22667873,0.51883554,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.005127459693541356
716,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.2755623,-0.3398862,-0.22667873,0.51883554,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.005127459693541356
717,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19296996,-0.3398862,-0.22667873,0.15494256,1.9143174,-0.09033864,2.389395,3.8178616,3.397093,0.12364409,0,0.005392251762958494
718,-0.12918413,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.03810927,-0.3398862,-0.23474766,-0.7757571,1.9143174,-0.11817233,2.389395,3.8178616,3.397093,0.12364409,0,0.006166461769681722
719,0.19074038,3.1126273,-1.304367,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.3398862,-0.23474766,-0.045359857,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,0.12364409,0,0.026337404799064473
720,0.19074038,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.3398862,-0.23474766,0.5086975,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,0.12364409,0,0.0007997686012323039
722,0.19074038,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.22195823,-0.3398862,-0.23474766,0.31546098,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,0.12364409,0,0.8093892303806013
724,0.19074038,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.1414914,-0.3398862,-0.23474766,0.7692135,1.9143174,-0.021486862,2.389395,3.8178616,3.397093,0.12364409,0,0.37284052391160416
725,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-1.2195165,-0.3398862,-0.21323049,0.60255086,1.9143174,-0.11712595,2.389395,3.8178616,3.397093,0.12364409,0,0.2838413987549286
726,-0.6090709,3.1126273,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.9574234,-0.3398862,-0.23474766,0.16308367,1.9143174,-0.11796306,2.389395,3.8178616,3.397093,0.12364409,0,0.009097957355473647
727,-0.2891464,3.1126273,-1.304367,-0.157665,-0.15769981,-1.0179702,0.10743946,-0.3398862,-0.22398907,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,0.12364409,0,0.02125989177585283
728,-0.2891464,3.1126273,-1.304367,-0.157665,-0.15769981,-1.0179702,0.10743946,-0.3398862,-0.22398907,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,0.12364409,0,0.02125989177585283
729,-0.2891464,3.1126273,0.04003775,-0.157665,-0.15769981,-1.0179702,0.10743946,-0.3398862,-0.22398907,-0.9700689,1.9143174,-0.10163954,2.389395,3.8178616,3.397093,0.12364409,0,0.0074598001871332845
730,0.19074038,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.0406282,-0.3398862,-0.23474766,-1.4092288,1.9143174,-0.1098013,2.389395,3.8178616,3.397093,0.12364409,0,0.0014011319073780803
731,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.16867809,-0.3398862,-0.23474766,0.33174324,1.9143174,-0.11942799,2.389395,3.8178616,3.397093,0.12364409,0,0.005860173213768285
732,0.19074038,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.3398862,-0.23474766,-0.9700689,1.9143174,-0.11628885,2.389395,3.8178616,3.397093,0.12364409,0,0.003560303928589038
733,0.19074038,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.23474766,-0.73489785,1.9143174,-0.11628885,2.389395,3.8178616,3.397093,0.12364409,0,0.7470091790238352
734,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.48311114,-0.3398862,-0.23474766,-0.9700689,1.9143174,-0.021905413,2.389395,3.8178616,3.397093,0.12364409,0,0.002452542636064955
735,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19296996,-0.3398862,-0.23474766,-0.7757571,1.9143174,-0.12005582,2.389395,3.8178616,3.397093,0.12364409,0,0.0045166099929829975
738,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.3398862,-0.23474766,0.486271,1.9143174,-0.1175445,2.389395,3.8178616,3.397093,0.12364409,0,0.007312352282964667
739,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.3398862,-0.23474766,0.486271,1.9143174,-0.1175445,2.389395,3.8178616,3.397093,0.12364409,0,0.007312352282964667
740,0.3507026,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.1141922,-0.3398862,-0.2024719,-0.49680832,1.9143174,1.0567026,2.389395,3.8178616,3.397093,0.12364409,0,0.0008710276819885142
741,0.3507026,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.3398862,-0.2024719,0.5649174,1.9143174,1.0567026,2.389395,3.8178616,3.397093,0.12364409,0,0.5436143358611617
745,0.3507026,3.1126273,-1.304367,-0.22326696,-0.22330233,-1.0179702,-0.3233789,-0.3398862,-0.2024719,-0.7517945,1.9143174,1.0567026,2.389395,3.8178616,3.397093,0.12364409,0,0.007832204671985407
746,-0.6090709,3.1126273,-1.304367,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.3398862,-0.23474766,-0.08191812,1.9143174,-0.10519723,2.389395,3.8178616,3.397093,0.12364409,0,0.001436771142218315
747,-0.6090709,3.1126273,-1.304367,-0.22326696,-0.22330233,-1.0179702,-1.638336,-0.3398862,-0.23474766,-0.08191812,1.9143174,-0.10519723,2.389395,3.8178616,3.397093,0.12364409,0,0.001436771142218315
748,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.1141922,-0.3398862,-0.21323049,-1.0129249,1.9143174,-0.060830735,2.389395,3.8178616,3.397093,0.12364409,0,0.0009731748542567139
749,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.44879487,-0.3398862,-0.21323049,-0.5473447,1.9143174,-0.060830735,2.389395,3.8178616,3.397093,0.12364409,0,0.011212113533587718
753,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.3398862,-0.23474766,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.510981743777022
754,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.3216464,-0.3398862,-0.23474766,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.510981743777022
755,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.3398862,-0.23474766,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.005600250978472045
756,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.06513112,-0.3398862,-0.23474766,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.005600250978472045
757,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.9574234,-0.3398862,-0.23474766,-1.2413373,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.02120276362049604
758,-0.2891464,3.1126273,1.3844424,-0.22326696,-0.22330233,-1.0179702,-1.002375,-0.3398862,-0.23474766,-1.3666799,1.9143174,-0.12005582,2.389395,3.8178616,3.397093,0.12364409,0,0.0004099575005922633
759,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-0.19724192,-0.3398862,-0.23474766,-0.28652152,1.9143174,-0.09808184,2.389395,3.8178616,3.397093,0.12364409,0,0.004519255152077113
760,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.23474766,-0.08667991,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,0.12364409,0,0.6491926448311681
761,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.09890646,-0.3398862,-0.23474766,-0.08667991,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,0.12364409,0,0.6491926448311681
765,1.1505139,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.19601674,0.24679902,1.9143174,-0.07422439,2.389395,3.8178616,3.397093,0.12364409,0,0.8539358456446596
766,1.1505139,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.19601674,0.24679902,1.9143174,-0.07422439,2.389395,3.8178616,3.397093,0.12364409,0,0.8539358456446596
767,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.3398862,-0.23474766,0.8317312,1.9143174,-0.091385014,2.389395,3.8178616,3.397093,0.12364409,0,0.002731946157661616
768,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.3398862,-0.23474766,0.8317312,1.9143174,-0.091385014,2.389395,3.8178616,3.397093,0.12364409,0,0.002731946157661616
770,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.2860367,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,0.12364409,0,0.006159089202785654
772,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.10743946,-0.3398862,-0.23474766,-1.2860367,1.9143174,-0.123194955,2.389395,3.8178616,3.397093,0.12364409,0,0.005915076326407709
773,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.0072415,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,0.12364409,0,0.006013968978192443
774,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-0.08253255,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,0.12364409,0,0.00725053380179828
775,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.3398862,-0.23474766,0.8317312,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,0.12364409,0,0.0027795026006910573
776,-0.6090709,3.1126273,0.04003775,-0.19046597,-0.19050106,-1.0179702,-0.6580953,-0.3398862,-0.23474766,0.8317312,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,0.12364409,0,0.0027795026006910573
777,-0.12918413,3.1126273,1.3844424,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,0.8317312,1.9143174,-0.07987484,2.389395,3.8178616,3.397093,0.12364409,0,0.0037677463761724497
778,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2597876,-0.3398862,-0.23474766,0.16308367,1.9143174,-0.122776404,2.389395,3.8178616,3.397093,0.12364409,0,0.0009350199178679453
779,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,-1.2597876,-0.3398862,-0.23474766,0.16308367,1.9143174,-0.122985676,2.389395,3.8178616,3.397093,0.12364409,0,0.0009351291505635349
782,-0.2891464,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,0.08784404,-0.3398862,-0.2024719,-0.9193788,1.9143174,-0.115661025,2.389395,3.8178616,3.397093,0.12364409,0,0.6952798689627315
783,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.22330233,-1.0179702,0.13437776,-0.3398862,-0.23474766,-1.1943338,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,0.12364409,0,0.006271498094635439
784,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.2561036,0.24932778,-0.38439485,-0.3398862,-0.23474766,-1.1325841,1.9143174,-0.12235785,2.389395,3.8178616,3.397093,0.12364409,0,0.4927764717924752
