,F67,F68,F108,F79,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F127,F128,F133,F134,F136,F83,F73,F17,F71,category,1
796,0.99055165,3.1126273,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.23474766,-0.4757255,-1.3548522,-1.2201751,-1.3548522,1.9143174,-0.11210333,-0.25685596,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.58096445,0,0.008299108302249945
797,0.99055165,3.1126273,0.04003775,-0.22326696,-0.2796629,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.23474766,-0.4757255,-1.3548522,-1.2201751,-1.3548522,1.9143174,-0.11210333,-0.25685596,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.58096445,0,0.008299108302249945
798,0.03077812,3.1126273,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.23474766,-0.14744064,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.11252189,0.33898708,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.58096445,0,0.5741417691624082
799,0.03077812,3.1126273,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.23474766,-0.14744064,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.11252189,0.33898708,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.58096445,0,0.5741417691624082
800,0.03077812,3.1126273,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,-0.14744064,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.11252189,0.33898708,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.58096445,0,0.7099766183262891
801,0.03077812,3.1126273,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,-0.14744064,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.11252189,0.33898708,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.58096445,0,0.7099766183262891
802,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-1.2597876,-0.3398862,-0.23474766,-0.31158307,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.1175445,-0.24015006,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,-0.58096445,0,0.00038819093656539664
803,-0.44910866,3.1126273,-1.304367,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.23474766,-0.3936543,-0.76930565,-0.6808373,-0.76930565,1.9143174,-0.1211022,-0.2624246,2.389395,3.8178616,3.397093,-0.031922348,0.12364409,-0.124163374,-0.58096445,0,0.004350862951477311
804,-0.44910866,3.1126273,-1.304367,-0.19046597,-0.6284777,-0.19050106,-1.0179702,-0.2595713,-0.124143004,-0.3398862,-0.23474766,-0.3936543,-0.76930565,-0.6808373,-0.76930565,1.9143174,-0.1211022,-0.2624246,2.389395,3.8178616,3.397093,-0.031922348,0.12364409,-0.124163374,-0.58096445,0,0.006657367004621452
805,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,2.8071232,0.856001,0.6721302,0.856001,1.9143174,0.25057185,0.082830265,2.389395,3.8178616,3.397093,-0.7852799,0.12364409,-0.124163374,1.5189334,0,0.004242182758444029
806,-0.2891464,3.1126273,0.04003775,-0.22326696,-0.6284777,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.3398862,-0.2024719,-0.12008358,-1.1640735,-1.0537509,-1.1640735,1.9143174,0.029995011,0.7956144,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.58096445,0,0.002525707720470614
812,-0.6090709,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.23474766,-0.5577968,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.122776404,-0.2624246,2.389395,3.8178616,3.397093,-0.1801098,0.12364409,-0.124163374,-1.1809354,0,0.0013409415988576935
813,-0.6090709,3.1126273,-1.304367,-0.22326696,-0.74474937,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,-0.20215479,-0.045359857,-0.146636,-0.045359857,1.9143174,-0.12047437,-0.2624246,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,0.3189918,0,0.011122896728092108
814,-0.44910866,3.1126273,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,-0.44836843,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.10561578,-0.0006991308,2.389395,3.8178616,3.397093,0.0066235214,0.12364409,-0.124163374,-1.1809354,0,0.0012904382250601997
815,-0.44910866,3.1126273,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.42705786,0.8317312,0.651584,0.8317312,1.9143174,-0.095570534,-0.2624246,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,-0.124163374,1.5189334,0,0.7199980183757558
816,-0.12918413,3.1126273,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,0.31762958,0.8317312,0.651584,0.8317312,1.9143174,-0.10812709,-0.2457187,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,1.218948,0,0.7968205671478876
818,-0.12918413,3.1126273,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.23474766,-0.42101136,-1.0129249,-0.9058182,-1.0129249,1.9143174,-0.09996533,-0.2457187,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,-0.28097907,0,0.0004650734976747751
819,-0.12918413,3.1126273,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.23474766,0.6732715,0.5133057,0.28072506,0.5133057,1.9143174,-0.09996533,-0.2457187,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,1.218948,0,0.0009204527721363885
820,-0.12918413,3.1126273,-1.304367,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.23474766,0.6732715,0.5133057,0.28072506,0.5133057,1.9143174,-0.09996533,-0.2457187,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,1.218948,0,0.0028020338228212072
827,0.99055165,-0.7075918,0.04003775,-0.25606793,0.069151916,-0.2561036,0.24932778,0.2727578,0.22195823,0.4782935,-0.19440295,2.36941,0.41929874,0.19340368,0.41929874,-0.55354047,0.2369689,0.3668302,-0.4539817,-0.454535,-0.84306073,-0.7767142,0.12364409,-0.124163374,1.818919,0,0.8204205441408366
828,0.99055165,-0.7075918,0.04003775,-0.22326696,0.069151916,-0.22330233,-1.0179702,-0.5241162,-0.48311114,0.4782935,-0.19440295,2.36941,0.41929874,0.19340368,0.41929874,-0.55354047,0.2369689,0.3668302,-0.4539817,-0.454535,-0.84306073,-0.7767142,0.12364409,-0.124163374,1.818919,0,0.0029492316305550852
829,-0.6090709,-0.7308858,0.04003775,-0.22326696,-0.74474937,-0.22330233,-1.0179702,-1.3555429,-0.88123953,-0.756238,-0.23474766,-0.50308263,-0.92414063,-0.83082455,-0.92414063,-0.5640669,-0.11252189,-0.2624246,-0.5285818,-0.5044851,-0.76252383,-0.5724211,0.12364409,-0.124163374,-0.8809499,0,9.686242741395055e-05
830,-0.12918413,-0.7308858,0.04003775,-0.22326696,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-0.88123953,-0.756238,-0.23474766,-0.44836843,-0.92414063,-0.83082455,-0.92414063,-0.5640669,-0.046599973,0.032712627,-0.5285818,-0.5044851,-0.76252383,-0.5724211,0.12364409,-0.124163374,-0.58096445,0,0.0001006186975198562
416,-0.6090709,-0.7386505,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,-0.52491176,-0.6580953,1.2190124,-0.17019612,-0.12008358,0.87520176,0.6967857,0.87520176,-0.5605581,-0.11021985,-0.25685596,-0.5598657,-0.54777515,-0.75308895,-0.75915444,0.12364409,-0.124163374,0.6189773,1,0.9981020766806524
417,-0.6090709,-0.77747387,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,-0.22421743,-0.46605748,0.56059563,-0.19171329,-0.065369435,1.4982283,1.6891673,1.4982283,-0.56640613,-0.07296874,-0.09536578,-0.5518191,-0.5211351,-0.7619402,0.16294841,0.12364409,-0.124163374,0.3189918,1,0.4349012165040932
418,-0.6090709,-0.77747387,0.04003775,-0.22326696,-0.5122061,-0.22330233,1.5166258,-0.22636008,-0.03810927,0.56059563,-0.19171329,-0.17479771,1.4108263,1.4703503,1.4108263,-0.56640613,-0.07296874,-0.09536578,-0.5518191,-0.5211351,-0.7619402,0.16294841,0.12364409,-0.124163374,0.019006386,1,0.9983820737256653
420,-0.12918413,-0.5911217,0.04003775,-0.157665,-0.5122061,-0.15769981,1.5166258,-0.52491176,-0.6580953,1.2190124,-0.17019612,-0.50308263,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122567125,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7767142,0.12364409,-0.124163374,-0.8809499,1,0.9962198995427324
421,-0.12918413,-0.5911217,0.04003775,-0.157665,-0.5122061,-0.15769981,1.5166258,-0.52491176,-0.6580953,1.2190124,-0.17019612,-0.50308263,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122567125,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7767142,0.12364409,-0.124163374,-0.8809499,1,0.9962198995427324
422,-0.12918413,-0.5911217,-1.304367,-0.157665,-0.5122061,-0.15769981,1.5166258,0.31156883,0.40902352,1.2190124,-0.17019612,-0.50308263,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122567125,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7767142,0.12364409,-0.124163374,-0.8809499,1,0.99967629789334
423,-0.6090709,-0.5911217,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.50994074,0.29467633,1.2190124,-0.17019612,-0.5577968,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.123194955,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7021922,0.12364409,-0.124163374,-1.1809354,1,0.6525104108877969
424,-0.12918413,-0.5911217,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.2727578,0.22195823,1.2190124,-0.17019612,-0.50308263,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.11796306,-0.15105204,-0.58077174,-0.5319576,-0.669634,-0.7767142,0.12364409,-0.124163374,-0.8809499,1,0.6293450802251673
425,-0.12918413,-0.5911217,-1.304367,-0.19046597,-0.39593452,-0.19050106,1.5166258,3.0283437,2.9042428,1.2190124,-0.17019612,-0.5304397,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122776404,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7163257,0.12364409,-0.124163374,-1.1809354,1,0.9999943870203587
426,-0.12918413,-0.5911217,-1.304367,-0.19046597,-0.39593452,-0.19050106,1.5166258,3.0283437,2.9042428,1.2190124,-0.17019612,-0.5304397,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122776404,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7163257,0.12364409,-0.124163374,-1.1809354,1,0.9999943870203587
427,-0.12918413,-0.5911217,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.01541793,0.08784404,1.2190124,-0.17019612,-0.5304397,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122776404,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7163257,0.12364409,-0.124163374,-1.1809354,1,0.5656025341561146
428,-0.12918413,-0.5911217,0.04003775,-0.25606793,-0.39593452,-0.2561036,0.24932778,0.2727578,0.22195823,1.2190124,-0.17019612,-0.5304397,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.122776404,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7163257,0.12364409,-0.124163374,-1.1809354,1,0.6373847497566074
429,-0.6090709,-0.5911217,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.2727578,0.22195823,1.2190124,-0.17019612,-0.5577968,-1.4285831,-1.2838683,-1.4285831,0.6967628,-0.123194955,-0.2624246,-0.58077174,-0.5319576,-0.669634,-0.7021922,0.12364409,-0.124163374,-1.1809354,1,0.5975877447865935
430,-0.6090709,-0.74641514,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,1.6211703,1.5302528,-0.097821206,-0.17019612,-0.31158307,-1.0895745,-0.99108493,-1.0895745,-0.4775164,-0.11356826,-0.2512873,-0.56129456,-0.49949008,-0.74628025,-0.75915444,0.12364409,-0.124163374,0.019006386,1,0.9993920655941669
434,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
435,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
436,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
437,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
438,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
439,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
440,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
441,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
442,2.7501366,-0.28829947,0.04003775,-0.25606793,0.18542351,-0.2561036,0.24932778,0.01541793,0.08784404,0.859876,-0.17019612,0.89212805,0.23681463,0.015679022,0.23681463,-0.48102522,-0.07987484,-0.21787557,-0.51985836,-0.5219676,-0.43959785,0.0066235214,0.12364409,-0.124163374,1.218948,1,0.7466526884120555
444,-0.2891464,-0.6144157,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,-0.17642866,-0.19724192,0.23138721,-0.17019612,0.12613007,-0.46562627,-0.40449086,-0.46562627,-0.5628973,-0.111266226,-0.14548342,-0.55881286,-0.5219676,-0.74929553,-0.3933969,0.12364409,-0.124163374,0.019006386,1,0.9951709176780191
449,-0.2891464,-0.64547443,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,-0.52491176,-0.6580953,-0.33297008,-0.17019612,-0.50308263,-1.3548522,-1.2201751,-1.3548522,0.51079625,-0.1167074,-0.24015006,-0.2542459,-0.46369255,-0.5307369,-0.53644496,0.12364409,-0.124163374,-1.1809354,1,0.985698892340058
450,-0.2891464,-0.64547443,0.04003775,-0.22326696,-0.6284777,-0.22330233,1.5166258,0.42170835,0.44879487,-0.33297008,-0.17019612,-0.50308263,-1.3548522,-1.2201751,-1.3548522,0.51079625,-0.1167074,-0.24015006,-0.2542459,-0.46369255,-0.5307369,-0.53644496,0.12364409,-0.124163374,-1.1809354,1,0.997106465854688
457,0.19074038,-0.64547443,-1.304367,-0.19046597,-0.047119733,-0.19050106,0.24932778,-0.28193808,-0.0623392,-0.33297008,-0.22552602,0.098772995,-0.99449223,-0.88938123,-0.99449223,0.51079625,-0.034671243,0.054987133,-0.2542459,-0.46369255,-0.5307369,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.44519908662676294
484,-0.6090709,-0.35818154,0.04003775,-0.19046597,-0.5122061,-0.19050106,1.5166258,1.1495353,1.2818933,0.46653605,-0.17019612,-0.42101136,-1.157622,-1.047587,-1.157622,0.16108562,-0.11252189,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7745728,0.12364409,-0.124163374,-0.58096445,1,0.999267473754971
485,-0.6090709,-0.35818154,0.04003775,-0.19046597,-0.5122061,-0.19050106,1.5166258,1.1495353,1.2818933,0.46653605,-0.17019612,-0.42101136,-1.157622,-1.047587,-1.157622,0.16108562,-0.11252189,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7745728,0.12364409,-0.124163374,-0.58096445,1,0.999267473754971
486,-0.6090709,-0.35818154,0.04003775,-0.25606793,-0.5122061,-0.2561036,0.24932778,0.50994074,0.29467633,0.46653605,-0.17019612,-0.42101136,-1.157622,-1.047587,-1.157622,0.16108562,-0.11252189,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7745728,0.12364409,-0.124163374,-0.58096445,1,0.4044685857073337
487,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.50994074,0.29467633,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.6841500218171771
488,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
489,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
490,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
491,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
492,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
493,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
494,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
495,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.01541793,0.08784404,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.5592557430184621
496,2.2702496,-0.35818154,0.04003775,-0.25606793,0.3016951,-0.2561036,0.24932778,0.2727578,0.22195823,0.46653605,-0.17019612,-0.36629722,-1.157622,-1.047587,-1.157622,0.16108562,-0.1219393,-0.2624246,-0.5297098,-0.5036526,-0.5079765,-0.7767142,0.12364409,-0.124163374,-0.28097907,1,0.6314032601021939
505,0.3507026,-0.69982713,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,0.8239624,-0.18310642,-0.5577968,-1.4408717,-1.2931142,-1.4408717,0.45582506,-0.123194955,-0.2624246,-0.5834038,-0.54860765,-0.6862666,-0.7364552,0.12364409,-0.124163374,-1.1809354,1,0.5275921106809155
506,0.3507026,-0.69982713,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,0.8239624,-0.18310642,-0.5577968,-1.4408717,-1.2931142,-1.4408717,0.45582506,-0.123194955,-0.2624246,-0.5834038,-0.54860765,-0.6862666,-0.7364552,0.12364409,-0.124163374,-1.1809354,1,0.5275921106809155
507,0.3507026,-0.69982713,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,0.8239624,-0.18310642,-0.5577968,-1.4408717,-1.2931142,-1.4408717,0.45582506,-0.123194955,-0.2624246,-0.5834038,-0.54860765,-0.6862666,-0.7364552,0.12364409,-0.124163374,-1.1809354,1,0.5275921106809155
508,0.3507026,-0.69982713,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,0.8239624,-0.18310642,-0.5577968,-1.4408717,-1.2931142,-1.4408717,0.45582506,-0.123194955,-0.2624246,-0.5834038,-0.54860765,-0.6862666,-0.7364552,0.12364409,-0.124163374,-1.1809354,1,0.5275921106809155
529,-0.2891464,-0.047594603,0.04003775,-0.22326696,-0.74474937,-0.22330233,1.5166258,3.0283437,2.9042428,-0.6215618,-0.17019612,-0.20215479,-0.7596284,-0.6705642,-0.7596284,-0.52079165,-0.11942799,-0.13434616,-0.51767755,-0.28553727,-0.09556499,-0.5210266,0.12364409,-0.124163374,-0.58096445,1,0.9998420826712417
544,0.6706271,-0.047594603,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.2727578,0.22195823,-0.6215618,-0.20892704,0.7553427,-0.077617146,-0.16923681,-0.077617146,-0.52079165,-0.07924701,0.14965379,-0.51767755,-0.28553727,-0.09556499,-0.7767142,0.12364409,-0.124163374,0.9189627,1,0.2300667238865157
545,0.6706271,-0.047594603,0.04003775,-0.25606793,-0.2796629,-0.2561036,0.24932778,0.2727578,0.22195823,-0.6215618,-0.20892704,1.1109847,0.16876711,-0.032604557,0.16876711,-0.52079165,-0.07924701,0.14965379,-0.51767755,-0.28553727,-0.09556499,-0.7767142,0.12364409,-0.124163374,1.218948,1,0.264808989627135
556,0.83058935,-0.42029893,0.04003775,-0.12486401,0.3016951,-0.12489857,0.24932778,0.053563416,0.38960102,-0.37638217,-0.20892704,0.044058856,-0.6971107,-0.60995287,-0.6971107,-0.5418445,-0.10247664,-0.23458144,-0.49714747,-0.45869753,-0.2406871,-0.3933969,0.12364409,-0.124163374,0.3189918,1,0.2510200924339731
558,0.83058935,-0.42029893,0.04003775,-0.12486401,0.3016951,-0.12489857,0.24932778,0.053563416,0.38960102,-0.37638217,-0.20892704,0.044058856,-0.6971107,-0.60995287,-0.6971107,-0.5418445,-0.10247664,-0.23458144,-0.49714747,-0.45869753,-0.2406871,-0.3933969,0.12364409,-0.124163374,0.3189918,1,0.2510200924339731
559,0.83058935,-0.42029893,0.04003775,-0.22326696,0.3016951,-0.22330233,1.5166258,0.053563416,0.38960102,-0.37638217,-0.20892704,0.20820129,-0.4491904,-0.39729968,-0.4491904,-0.5418445,-0.10247664,-0.23458144,-0.49714747,-0.45869753,-0.2406871,-0.3933969,0.12364409,-0.124163374,0.3189918,1,0.9947034137359042
563,0.83058935,-0.42029893,0.04003775,-0.22326696,0.3016951,-0.22330233,1.5166258,0.053563416,0.38960102,-0.37638217,-0.20892704,0.20820129,-0.4491904,-0.39729968,-0.4491904,-0.5418445,-0.10247664,-0.23458144,-0.49714747,-0.45869753,-0.2406871,-0.3933969,0.12364409,-0.124163374,0.3189918,1,0.9947034137359042
564,-0.2891464,-0.42029893,0.04003775,-0.25606793,-0.74474937,-0.2561036,0.24932778,0.01541793,0.08784404,-0.37638217,-0.17019612,-0.25686893,-0.49235374,-0.4188732,-0.49235374,-0.5418445,-0.119218715,-0.19560106,-0.49714747,-0.45869753,-0.2406871,-0.3933969,0.12364409,-0.124163374,-0.28097907,1,0.16907174753419454
572,-0.6090709,-0.76970917,-1.304367,-0.22326696,-0.74474937,-0.22330233,1.5166258,0.3980117,0.17869559,1.2190124,-0.17019612,0.3997008,1.368892,1.3532369,1.368892,-0.56640613,-0.0108137885,-0.23458144,-0.5254233,-0.5136426,-0.76515,-0.36341682,0.12364409,-0.124163374,1.5189334,1,0.9998166749402742
577,0.03077812,-0.49018097,-1.304367,-0.22326696,-0.74474937,-0.22330233,1.5166258,-0.06616451,-0.16867809,0.56059563,-0.17019612,-0.038012363,1.1501567,0.97313213,1.1501567,-0.36172593,-0.044925764,-0.056385394,-0.3573475,-0.31633982,-0.5729507,1.8649626,0.12364409,-0.124163374,0.6189773,1,0.9989999604276686
578,0.03077812,-0.49018097,0.04003775,-0.25606793,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,0.56059563,-0.17019612,0.23555836,0.9635253,0.8159537,0.9635253,-0.36172593,-0.048483454,0.054987133,-0.3573475,-0.31633982,-0.5729507,-0.009223113,0.12364409,-0.124163374,0.6189773,1,0.6138774139355089
