,F72,F62,F65,F64,F67,F34,F66,F69,F68,F104,F105,F108,F94,F95,F109,F23,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F137,F83,F74,F73,F146,F16,F7,F12,F17,F2,F13,F18,F14,F9,F19,F71,category,1
643,-1.1551151,-0.3007196,1.118993,-0.7319095,0.03077812,-0.81677604,-0.6955574,-0.23482592,-0.7308858,0.9057148,0.73545384,0.04003775,-0.9465353,0.06915187,1.820489,0.7295598,-0.22326696,-0.94653535,0.069151916,-0.22330233,-1.0179702,0.03698576,-0.2763199,0.6577267,1.0806812,0.10743946,1.1210952,1.0918993,1.0806812,-0.55871296,-0.22667873,1.4392695,0.29318807,0.05985336,0.29318807,-0.55354047,-0.41306534,-0.21744296,-0.4640041,-0.45113695,-0.51942456,0.04890332,-0.029439347,-0.056385394,0.009326474,0.0017651002,0.46181056,-0.19386856,-0.218735,-0.182775,-0.5741178,-0.18068781,-0.51790315,-0.41124496,-0.5598982,-0.58112115,-0.18171932,-0.7767142,-0.7767142,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,1.218948,0,0.0011175982926024044
645,-0.11049218,-0.3007196,-0.40193605,-0.7319095,-0.6090709,0.21467158,-0.6955574,-0.23482592,-0.7308858,0.657414,0.73545384,0.04003775,-0.9465353,-0.62847775,-0.47749153,-0.27274358,-0.25606793,-0.94653535,-0.6284777,-0.2561036,0.24932778,-0.14838582,0.82007784,-0.30253416,-0.48268017,-0.3216464,-0.9901381,-1.3077108,-0.48268017,-0.55871296,-0.23474766,-0.3936543,-0.5462695,-0.45482904,-0.5462695,-0.55354047,-0.44081086,-0.21744296,-0.4640041,-0.45113695,-0.51942456,-0.17989853,-0.12173002,-0.2624246,-0.1556902,-0.16616514,-0.37145883,-0.26370353,-0.40530187,-0.30042705,-0.5741178,-0.18068781,-0.51790315,-0.41124496,-0.5598982,-0.58112115,-0.18171932,-0.7767142,-0.7767142,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1954043,-0.23827,-0.12838434,8.134548,-0.04189153,0.019006386,0,0.014399406303811943
646,-0.11049218,-0.3007196,-0.40193605,-0.7319095,-0.6090709,0.21467158,-0.6955574,-0.23482592,-0.7308858,0.657414,0.73545384,0.04003775,-0.9465353,-0.62847775,-0.47749153,-0.27274358,-0.25606793,-0.94653535,-0.6284777,-0.2561036,0.24932778,-0.14838582,0.82007784,-0.30253416,-0.48268017,-0.3216464,-0.9901381,-1.3077108,-0.48268017,-0.55871296,-0.23474766,-0.3936543,-0.5462695,-0.45482904,-0.5462695,-0.55354047,-0.44081086,-0.21744296,-0.4640041,-0.45113695,-0.51942456,-0.17989853,-0.12173002,-0.2624246,-0.1556902,-0.16616514,-0.37145883,-0.26370353,-0.40530187,-0.30042705,-0.5741178,-0.18068781,-0.51790315,-0.41124496,-0.5598982,-0.58112115,-0.18171932,-0.7767142,-0.7767142,0.12364409,-0.59617734,-0.41057464,-0.16982031,-0.1864098,-0.124163374,3.7988195,-0.1954043,-0.23827,-0.12838434,8.134548,-0.04189153,0.019006386,0,0.014399406303811943
647,-0.4132175,-0.3007196,-0.021703772,-0.61644095,-0.44910866,0.04276365,-0.635431,-0.23482592,-0.6765331,-0.64239407,0.73545384,0.04003775,-1.0116743,-0.7447493,-1.3052586,-0.6068447,-0.25606793,-1.0116743,-0.74474937,-0.2561036,0.24932778,-1.3555429,-1.0116447,-1.9872096,-0.82457906,-1.638336,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.5304397,-0.80970407,-0.71473855,-0.80970407,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.2163126,-0.122985676,-0.2624246,-0.17476608,-0.18715642,-0.5815877,-0.27243292,-1.0155017,-0.31513354,-0.66129774,-0.18068781,-0.58039576,-0.54777515,-0.64143974,-0.6902545,-0.029865745,0.73728186,0.73728186,0.12364409,2.0239465,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,8.134548,-0.04189153,-0.8809499,0,0.003323985548690278
648,-0.4132175,-0.3007196,-0.2118199,-0.61644095,-0.2891464,-0.12914428,-0.635431,-0.23482592,-0.6765331,-0.2978219,0.73545384,0.04003775,-1.0116743,-0.7447493,-0.14391369,0.06135756,-0.25606793,-1.0116743,-0.74474937,-0.2561036,0.24932778,-0.44223326,0.34301656,0.102778226,-0.9484738,-0.38439485,-0.8081353,-0.4658945,-0.9484738,-0.756238,-0.23474766,-0.5304397,-0.80970407,-0.71473855,-0.80970407,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.21530111,-0.123194955,-0.2624246,-0.17435583,-0.18715642,-0.57434183,-0.27243292,-0.95126796,-0.31513354,-0.66129774,-0.18068781,-0.58039576,-0.54777515,-0.64143974,-0.6902545,-0.029865745,0.9557085,0.9557084,0.12364409,2.0239465,-0.41057464,-0.16982031,3.730483,-0.124163374,-0.2481344,-0.1954043,4.196919,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.008000292000437215
649,-0.76783854,-0.14210394,0.10504031,-0.61644095,-0.44910866,0.21467158,-0.635431,-0.23482592,-0.6765331,0.14186424,-1.5798963,1.3844424,-1.0116743,-0.7447493,-1.157002,0.3954587,-0.22326696,-1.0116743,-0.74474937,-0.22330233,-1.0179702,-0.7292734,-0.54557115,-1.9872096,-0.82457906,-0.82716113,-0.8809364,-1.129801,-0.82457906,-0.756238,-0.23474766,-0.44836843,-0.80970407,-0.71473855,-0.80970407,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.13964073,-0.1219393,-0.2624246,-0.1353836,-0.18715642,-0.1299315,-0.27243292,0.0638562,-0.31513354,-0.66129774,-0.18068781,-0.58039576,-0.54777515,-0.64143974,-0.6902545,-0.029865745,0.16294841,0.1629484,0.12364409,2.0239465,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-0.8809499,0,6.893381462662816e-05
650,-0.4132175,-0.21531117,-0.59205216,-0.61644095,-0.44910866,-0.12914428,-0.635431,-0.19225797,-0.6765331,1.7694311,-1.9520061,0.04003775,-1.0116743,-0.7447493,-0.9099072,0.06135756,-0.22326696,-1.0116743,-0.74474937,-0.22330233,-1.0179702,-0.58191586,0.18201636,0.102778226,-0.9484738,-0.6362965,-0.8081353,-0.4658945,-0.9484738,-0.756238,-0.23474766,-0.5304397,-0.80970407,-0.71473855,-0.80970407,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.2144919,-0.122985676,-0.2624246,-0.17384304,-0.18715642,-0.5707189,-0.27243292,-0.90775543,-0.31513354,-0.66129774,-0.18068781,-0.58039576,-0.54777515,-0.64143974,-0.6902545,-0.029865745,0.9557085,0.9557084,0.12364409,2.0239465,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,0.00013315848297206992
651,-0.4132175,-0.26411596,-0.8455403,-0.61644095,-0.6090709,-0.12914428,-0.635431,-0.23482592,-0.6765331,3.4388528,-0.5186941,0.04003775,-1.0116743,-0.62847775,-0.9099072,0.06135756,-0.19046597,-1.0116743,-0.6284777,-0.19050106,-1.0179702,-0.58191586,0.18201636,0.102778226,-0.9484738,-0.6362965,-0.8081353,-0.4658945,-0.9484738,-0.756238,-0.23474766,-0.50308263,-0.80970407,-0.71473855,-0.80970407,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.20923209,-0.122776404,-0.2624246,-0.17107397,-0.18715642,-0.540528,-0.27243292,-0.84253424,-0.31513354,-0.66129774,-0.18068781,-0.58039576,-0.54777515,-0.64143974,-0.6902545,-0.029865745,0.99853724,0.9985371,0.12364409,2.0239465,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,3.954913519565918e-05
652,-0.4132175,-0.26411596,-0.8455403,-0.61644095,-0.6090709,-0.12914428,-0.635431,-0.23482592,-0.6765331,3.4388528,-0.5186941,0.04003775,-1.0116743,-0.62847775,-0.9099072,0.06135756,-0.19046597,-1.0116743,-0.6284777,-0.19050106,-1.0179702,-0.58191586,0.18201636,0.102778226,-0.9484738,-0.6362965,-0.8081353,-0.4658945,-0.9484738,-0.756238,-0.23474766,-0.50308263,-0.80970407,-0.71473855,-0.80970407,-0.56640613,-0.44392776,-0.21744296,-0.48740232,-0.45113695,-0.5346071,-0.20923209,-0.122776404,-0.2624246,-0.17107397,-0.18715642,-0.540528,-0.27243292,-0.84253424,-0.31513354,-0.66129774,-0.18068781,-0.58039576,-0.54777515,-0.64143974,-0.6902545,-0.029865745,0.99853724,0.9985371,0.12364409,2.0239465,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-1.1809354,0,3.954913519565918e-05
654,-0.980011,-0.3007196,0.86550486,1.4460894,-0.44910866,0.21467158,3.5112865,-0.23482592,3.1126273,-0.49319437,0.73545384,0.04003775,2.212703,-0.62847775,2.0675838,0.7295598,-0.25606793,2.2127035,-0.6284777,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.2024719,-0.14744064,-1.1461015,-1.034232,-1.1461015,1.9143174,-0.43679723,-0.08253747,3.2010093,0.23316777,2.1520233,-0.13256021,-0.11210333,-0.2457187,-0.12666613,-0.16616514,-0.14442313,-0.26370353,1.4703022,-0.30042705,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7090448,-0.7090448,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,-0.58096445,0,0.628510556525965
655,-0.511537,-0.3007196,-0.90891236,1.4460894,-0.44910866,0.3865795,3.5112865,-0.23482592,3.1126273,0.26332247,0.73545384,0.04003775,2.212703,-0.7447493,2.0675838,0.7295598,-0.25606793,2.2127035,-0.74474937,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,-0.44836843,-0.89526266,-0.8113057,-0.89526266,1.9143174,-0.44392776,-0.08253747,3.2010093,0.23316777,2.1520233,-0.20599529,-0.122776404,-0.2624246,-0.16943303,-0.18715642,-0.5212058,-0.27243292,-0.29998663,-0.31513354,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,0.29229122,0.2922912,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.5756652863910783
656,-0.76783854,-0.3007196,0.6120167,1.4460894,0.5106649,0.21467158,3.5112865,-0.23482592,3.1126273,-0.60062087,0.73545384,0.04003775,2.212703,-0.51220614,2.0675838,0.7295598,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,1.1656989,-0.2779196,-0.2812136,-0.2779196,1.9143174,1.942612,-0.08253747,3.2010093,0.23316777,2.1520233,-0.013000627,0.20160125,0.12181065,0.09445005,23.260103,-1.2409574,0.44337574,-0.21693319,8.508769,2.9773593,-0.11454248,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.003391508614716465
657,-0.76783854,-0.3007196,0.6120167,1.4460894,0.5106649,0.21467158,3.5112865,-0.23482592,3.1126273,-0.60062087,0.73545384,0.04003775,2.212703,-0.51220614,2.0675838,0.7295598,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,1.1656989,-0.2779196,-0.2812136,-0.2779196,1.9143174,1.942612,-0.08253747,3.2010093,0.23316777,2.1520233,-0.013000627,0.20160125,0.12181065,0.09445005,23.260103,-1.2409574,0.44337574,-0.21693319,8.508769,2.9773593,-0.11454248,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.003391508614716465
658,-0.76783854,-0.3007196,0.6120167,1.4460894,0.5106649,0.21467158,3.5112865,-0.23482592,3.1126273,-0.60062087,0.73545384,0.04003775,2.212703,-0.51220614,2.0675838,0.7295598,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,1.1656989,-0.2779196,-0.2812136,-0.2779196,1.9143174,1.942612,-0.08253747,3.2010093,0.23316777,2.1520233,-0.013000627,0.20160125,0.12181065,0.09445005,23.260103,-1.2409574,0.44337574,-0.21693319,8.508769,2.9773593,-0.11454248,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.003391508614716465
659,-0.5311303,0.8949984,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,0.573965,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.7987146,0.3954587,-0.19046597,2.2127035,0.9993249,-0.19050106,-1.0179702,-0.74383783,-0.5546456,-1.9872096,-0.82457906,-0.7403843,-0.8809364,-1.129801,-0.82457906,-0.3398862,-0.23474766,-0.36629722,-1.2697544,-1.1472361,-1.2697544,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,4.979353272112776e-05
660,-0.5311303,2.0907164,0.4219005,1.4460894,0.99055165,0.5584875,3.5112865,1.382756,3.1126273,-0.7214167,-2.3839195,-1.304367,2.212703,0.9993247,-1.1817113,-2.2773504,-0.19046597,2.2127035,0.9993249,-0.19050106,-1.0179702,0.1057526,0.07208426,-0.87404835,0.24080187,0.06513112,-1.2449422,-1.2860144,0.24080187,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.0021176519353060153
661,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.47296014,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.032721113,0.7295598,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.2727578,0.90596193,0.102778226,-0.9484738,0.22195823,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,-0.3936543,-1.2860367,-1.163673,-1.2860367,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.019006386,0,0.07198391902946273
662,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,0.21467158,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,2.0675838,0.7295598,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.11989948293057295
663,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,0.21467158,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,2.0675838,0.7295598,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.11989948293057295
664,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,0.21467158,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,2.0675838,0.7295598,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.11989948293057295
665,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,0.21467158,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,2.0675838,0.7295598,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,0.01541793,0.7536794,0.102778226,-0.9484738,0.08784404,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,2.4018617,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.11989948293057295
666,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,0.103180975,0.7295598,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,-0.5241162,-0.4902581,0.6577267,1.0806812,-0.48311114,1.1210952,1.0918993,1.0806812,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,9.99477105745201e-05
667,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,0.04276365,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-1.1817113,0.7295598,-0.25606793,2.2127035,0.9993249,-0.2561036,0.24932778,-0.990219,-0.3842227,0.102778226,-0.9484738,-0.88123953,-0.8081353,-0.4658945,-0.9484738,-0.3398862,-0.23474766,0.044058856,-0.48006526,-0.4086001,-0.48006526,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,4.689703,4.196919,7.0800815,-0.10830019,-0.04189153,0.3189918,0,0.0032309320920185
668,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.31688005,0.06135756,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.00016063026967691
669,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.31688005,0.06135756,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.00016063026967691
670,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.31688005,0.06135756,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.00016063026967691
671,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.31688005,0.06135756,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.00016063026967691
672,-0.5311303,-0.3007196,0.4219005,1.4460894,0.99055165,-0.81677604,3.5112865,-0.23482592,3.1126273,-0.7214167,0.73545384,0.04003775,2.212703,0.9993247,-0.31688005,0.06135756,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,2.0461345,0.7079421,-1.2415072,0.13437776,-0.8445359,-0.82605296,-1.2415072,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,3.7723753,-0.08253747,3.2010093,0.23316777,2.1520233,0.13123961,-0.09452415,-0.19560106,0.01660813,1.4501635,1.3288938,8.61407,0.80133295,7.744031,2.9773593,-0.18068781,2.389395,3.8178616,2.850574,3.397093,-0.006046212,-0.7767142,-0.7767142,0.12364409,-0.6697075,-0.41057464,-0.16982031,-0.1864098,-0.124163374,-0.2481344,-0.1954043,-0.23827,-0.12838434,-0.10830019,-0.04189153,0.3189918,0,0.00016063026967691
