,F67,F68,F108,F79,F111,F112,F113,F116,F117,F110,F114,F115,F61,F77,F88,F70,F41,F43,F127,F128,F133,F134,F136,F83,F73,F17,F2,F71,category,1
672,0.99055165,3.1126273,0.04003775,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,-0.09452415,-0.19560106,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.004095494682045002
673,0.99055165,3.1126273,0.04003775,-0.22326696,2.2127035,0.9993249,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.33894014,-1.2021677,-1.0917614,-1.2021677,1.9143174,-0.08253747,-0.09452415,-0.19560106,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.004095494682045002
675,-0.2891464,3.1126273,0.04003775,-0.19046597,2.2127035,-0.5122061,-0.19050106,0.24932778,-0.5241162,-0.48311114,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.08253747,-0.1219393,-0.2624246,2.389395,3.8178616,3.397093,0.008764959,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.41089143194300437
677,-0.2891464,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.21323049,-0.42101136,-0.9193788,-0.82979727,-0.9193788,1.9143174,-0.08253747,-0.1219393,-0.2624246,2.389395,3.8178616,3.397093,0.008764959,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.6065765060712801
678,-0.6090709,3.1126273,0.04003775,-0.25606793,2.2127035,-0.74474937,-0.2561036,0.24932778,-1.3555429,-0.88123953,-0.3398862,-0.23474766,-0.4757255,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,-0.12214857,-0.2624246,2.389395,3.8178616,3.397093,0.47902456,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.1803425502537933
679,0.19074038,3.1126273,0.04003775,-0.22326696,2.2127035,-0.39593452,-0.22330233,-1.0179702,-1.004832,-1.002375,-0.3398862,-0.23474766,-0.5304397,-1.3666799,-1.2283937,-1.3666799,1.9143174,-0.08253747,-0.11273116,-0.16775791,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.0009438780762224727
680,0.19074038,3.1126273,-1.304367,-0.19046597,2.2127035,-0.39593452,-0.19050106,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.23474766,-0.36629722,-1.2717513,-1.1482635,-1.2717513,1.9143174,-0.08253747,-0.11273116,-0.16775791,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00709704998913716
681,0.19074038,3.1126273,0.04003775,-0.19046597,2.2127035,-0.39593452,-0.19050106,-1.0179702,-0.2595713,-0.124143004,-0.3398862,-0.23474766,-0.36629722,-1.2717513,-1.1482635,-1.2717513,1.9143174,-0.08253747,-0.11273116,-0.16775791,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.003465294607512756
682,0.19074038,3.1126273,0.04003775,-0.25606793,2.2127035,-0.39593452,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.065369435,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,-0.11273116,-0.16775791,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.6270392067059392
683,0.99055165,3.1126273,0.04003775,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,-0.5070488,-0.39279008,-0.3398862,-0.19953774,0.7553427,-0.96715033,-0.86780775,-0.96715033,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0007859453522198903
684,0.99055165,3.1126273,0.04003775,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.19953774,-0.5577968,-1.4553107,-1.3064692,-1.4553107,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.0007330885873377454
685,0.99055165,3.1126273,0.04003775,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,1.6211703,1.5302528,-0.3398862,-0.19953774,6.3088284,1.4552186,1.5730813,1.4552186,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,2.41889,0,0.24389350949629657
692,0.99055165,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,4.585333,0.43926752,0.20881334,0.43926752,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,2.41889,0,0.8044847890262896
694,0.99055165,3.1126273,0.04003775,-0.22326696,2.2127035,1.6969545,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.19953774,4.9136176,0.63972354,0.39989302,0.63972354,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,2.41889,0,0.015087544068590001
696,0.99055165,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,5.3239737,0.8317312,0.651584,0.8317312,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,2.41889,0,0.8688499570637505
697,0.99055165,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,2.779766,-0.044131007,-0.146636,-0.044131007,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,1.5189334,0,0.6474035369509413
698,0.99055165,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,3.49105,0.20993355,-0.020276835,0.20993355,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,1.818919,0,0.7344293956746647
701,0.99055165,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,-0.20215479,-1.3178332,-1.1883285,-1.3178332,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.2875336251692451
702,0.99055165,3.1126273,0.04003775,-0.25606793,2.2127035,1.6969545,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.19953774,2.779766,-0.044131007,-0.146636,-0.044131007,1.9143174,-0.08253747,0.10135809,2.23232,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,1.5189334,0,0.6474035369509413
708,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,-0.16339132,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,-0.10163954,-0.0118363835,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.00816559828650943
709,0.5106649,3.1126273,1.3844424,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.12613007,0.5086975,0.26942465,0.5086975,1.9143174,-0.08253747,-0.11419609,-0.2624246,2.389395,3.8178616,3.397093,-0.041344672,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0037075599501110246
710,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,0.053563416,0.38960102,-0.3398862,-0.22667873,0.5638432,0.46922073,0.22833224,0.46922073,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.9189627,0,0.007002553505046185
712,-0.2891464,3.1126273,0.04003775,-0.25606793,2.2127035,0.069151916,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.22667873,0.8374139,0.5086975,0.26942465,0.5086975,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.9189627,0,0.5911805646999858
713,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.22667873,0.20820129,0.15494256,-0.04390497,0.15494256,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.001968195345822703
714,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.5912003,0.47751546,0.23449609,0.47751546,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.9189627,0,0.0023314187305676966
715,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.864771,0.51883554,0.28380698,0.51883554,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.9189627,0,0.0026935450580037224
716,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.9171543,-0.2755623,-0.3398862,-0.22667873,0.864771,0.51883554,0.28380698,0.51883554,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.9189627,0,0.0026935450580037224
717,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,0.069151916,-0.22330233,-1.0179702,-0.1599375,-0.19296996,-0.3398862,-0.22667873,0.20820129,0.15494256,-0.04390497,0.15494256,1.9143174,-0.08253747,-0.09033864,-0.0006991308,2.389395,3.8178616,3.397093,-0.28760993,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.0025000785502203573
718,-0.12918413,3.1126273,0.04003775,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.22636008,-0.03810927,-0.3398862,-0.23474766,-0.4757255,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,-0.11817233,-0.21787557,2.389395,3.8178616,3.397093,-0.1462751,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.0034648737598984005
719,0.19074038,3.1126273,-1.304367,-0.22326696,2.2127035,-0.5122061,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,1.0836276,-0.045359857,-0.146636,-0.045359857,1.9143174,-0.08253747,-0.021486862,0.12181065,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,-0.124163374,-0.2481344,0.9189627,0,0.02964994540910421
720,0.19074038,3.1126273,0.04003775,-0.22326696,2.2127035,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,2.4788382,0.5086975,0.26942465,0.5086975,1.9143174,-0.08253747,-0.021486862,0.12181065,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.0016686674360558594
722,0.19074038,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,0.2727578,0.22195823,-0.3398862,-0.23474766,1.986411,0.31546098,0.089645356,0.31546098,1.9143174,-0.08253747,-0.021486862,0.12181065,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.9120357567154453
724,0.19074038,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,-1.2185464,-1.1414914,-0.3398862,-0.23474766,2.752409,0.7692135,0.54268914,0.7692135,1.9143174,-0.08253747,-0.021486862,0.12181065,2.389395,3.8178616,3.397093,-0.7090448,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.6684753669421714
725,-0.44910866,3.1126273,0.04003775,-0.25606793,2.2127035,-0.5122061,-0.2561036,0.24932778,-1.1379031,-1.2195165,-0.3398862,-0.21323049,0.481772,0.60255086,0.36188257,0.60255086,1.9143174,-0.08253747,-0.11712595,-0.24015006,2.389395,3.8178616,3.397093,0.28886494,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.2727426285526695
726,-0.6090709,3.1126273,1.3844424,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,0.5232656,0.9574234,-0.3398862,-0.23474766,-0.31158307,0.16308367,-0.038768418,0.16308367,1.9143174,-0.08253747,-0.11796306,-0.25685596,2.389395,3.8178616,3.397093,-0.4893333,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.006789716384303388
727,-0.2891464,3.1126273,-1.304367,-0.157665,2.2127035,-0.16339132,-0.15769981,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,-0.10163954,-0.0118363835,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.016153252069064435
728,-0.2891464,3.1126273,-1.304367,-0.157665,2.2127035,-0.16339132,-0.15769981,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,-0.10163954,-0.0118363835,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.016153252069064435
729,-0.2891464,3.1126273,0.04003775,-0.157665,2.2127035,-0.16339132,-0.15769981,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.22398907,0.3997008,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,-0.10163954,-0.0118363835,2.389395,3.8178616,3.397093,-0.55015016,0.12364409,-0.124163374,-0.2481344,-0.58096445,0,0.0052275255921072385
730,0.19074038,3.1126273,0.04003775,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-1.124812,-1.0406282,-0.3398862,-0.23474766,-0.5304397,-1.4092288,-1.2674314,-1.4092288,1.9143174,-0.08253747,-0.1098013,-0.2624246,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.0011759162592776791
731,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.06616451,-0.16867809,-0.3398862,-0.23474766,-0.09272651,0.33174324,0.109164245,0.33174324,1.9143174,-0.08253747,-0.11942799,-0.2624246,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.005090631352855066
732,0.19074038,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,-0.14744064,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,-0.11628885,0.20534004,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.0021225878357598047
733,0.19074038,3.1126273,0.04003775,-0.25606793,2.2127035,-0.6284777,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.23474766,-0.065369435,-0.73489785,-0.6448814,-0.73489785,1.9143174,-0.08253747,-0.11628885,0.20534004,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.7402532094639234
734,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.5241162,-0.48311114,-0.3398862,-0.23474766,-0.4757255,-0.9700689,-0.871917,-0.9700689,1.9143174,-0.08253747,-0.021905413,0.08839889,2.389395,3.8178616,3.397093,0.0066235214,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.0013115533976981138
735,-0.2891464,3.1126273,0.04003775,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.1599375,-0.19296996,-0.3398862,-0.23474766,-0.3936543,-0.7757571,-0.6900831,-0.7757571,1.9143174,-0.08253747,-0.12005582,-0.2624246,2.389395,3.8178616,3.397093,-0.66236144,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.003046557522091171
738,-0.6090709,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.044058856,0.486271,0.24271457,0.486271,1.9143174,-0.08253747,-0.1175445,-0.2512873,2.389395,3.8178616,3.397093,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.005132443493948607
739,-0.6090709,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,-0.2595713,0.06513112,-0.3398862,-0.23474766,0.044058856,0.486271,0.24271457,0.486271,1.9143174,-0.08253747,-0.1175445,-0.2512873,2.389395,3.8178616,3.397093,-0.5724211,0.12364409,-0.124163374,-0.2481344,0.6189773,0,0.005132443493948607
740,0.3507026,3.1126273,0.04003775,-0.22326696,2.2127035,-0.16339132,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.2024719,3.2995505,-0.49680832,-0.42092782,-0.49680832,1.9143174,-0.08253747,1.0567026,8.029261,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.2481344,1.818919,0,9.076734238212952e-05
741,0.3507026,3.1126273,0.04003775,-0.25606793,2.2127035,-0.16339132,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.2024719,9.755819,0.5649174,0.3259267,0.5649174,1.9143174,-0.08253747,1.0567026,8.029261,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.2481344,2.7188754,0,0.8374370422825484
745,0.3507026,3.1126273,-1.304367,-0.22326696,2.2127035,-0.16339132,-0.22330233,-1.0179702,-0.43261945,-0.3233789,-0.3398862,-0.2024719,2.670338,-0.7517945,-0.66440034,-0.7517945,1.9143174,-0.08253747,1.0567026,8.029261,2.389395,3.8178616,3.397093,-0.78570825,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.0008461445360660926
746,-0.6090709,3.1126273,-1.304367,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,0.18084422,-0.08191812,-0.17437336,-0.08191812,1.9143174,-0.08253747,-0.10519723,-0.2624246,2.389395,3.8178616,3.397093,-0.74716234,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0012151086756601065
747,-0.6090709,3.1126273,-1.304367,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,-1.3555429,-1.638336,-0.3398862,-0.23474766,0.18084422,-0.08191812,-0.17437336,-0.08191812,1.9143174,-0.08253747,-0.10519723,-0.2624246,2.389395,3.8178616,3.397093,-0.74716234,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.0012151086756601065
748,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.5122061,-0.22330233,-1.0179702,-1.3555429,-1.1141922,-0.3398862,-0.21323049,-0.4757255,-1.0129249,-0.9058182,-1.0129249,1.9143174,-0.08253747,-0.060830735,-0.20116968,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,-0.2481344,-0.28097907,0,0.00039318835660023165
749,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.5122061,-0.22330233,-1.0179702,0.42170835,0.44879487,-0.3398862,-0.21323049,-0.31158307,-0.5473447,-0.45482904,-0.5473447,1.9143174,-0.08253747,-0.060830735,-0.20116968,2.389395,3.8178616,3.397093,-0.3933969,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.005619626008578674
753,-0.44910866,3.1126273,0.04003775,-0.25606793,2.2127035,-0.2796629,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.08253747,-0.122776404,-0.2624246,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.4403163384415631
754,-0.44910866,3.1126273,0.04003775,-0.25606793,2.2127035,-0.2796629,-0.2561036,0.24932778,-0.14838582,-0.3216464,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.08253747,-0.122776404,-0.2624246,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.4403163384415631
755,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.2796629,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.08253747,-0.122776404,-0.2624246,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.002909449229461273
756,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.2796629,-0.22330233,-1.0179702,0.1057526,0.06513112,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.08253747,-0.122776404,-0.2624246,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.002909449229461273
757,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.2796629,-0.22330233,-1.0179702,0.5232656,0.9574234,-0.3398862,-0.23474766,-0.50308263,-1.2413373,-1.1307992,-1.2413373,1.9143174,-0.08253747,-0.122776404,-0.2624246,2.389395,3.8178616,3.397093,-0.2177991,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.01052973202370282
758,-0.2891464,3.1126273,1.3844424,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-1.004832,-1.002375,-0.3398862,-0.23474766,-0.5577968,-1.3666799,-1.2283937,-1.3666799,1.9143174,-0.08253747,-0.12005582,-0.23458144,2.389395,3.8178616,3.397093,-0.52959234,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.0002536976878064833
759,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.74474937,-0.22330233,-1.0179702,-0.17642866,-0.19724192,-0.3398862,-0.23474766,-0.22951186,-0.28652152,-0.2894321,-0.28652152,1.9143174,-0.08253747,-0.09808184,-0.2512873,2.389395,3.8178616,3.397093,-0.4289448,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.002911881498546074
760,-0.44910866,3.1126273,0.04003775,-0.25606793,2.2127035,-0.6284777,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.5304397,-0.08667991,-0.1784826,-0.08667991,1.9143174,-0.08253747,-0.123194955,-0.2624246,2.389395,3.8178616,3.397093,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.3784804736645651
761,-0.44910866,3.1126273,0.04003775,-0.25606793,2.2127035,-0.6284777,-0.2561036,0.24932778,-0.23521633,-0.09890646,-0.3398862,-0.23474766,-0.5304397,-0.08667991,-0.1784826,-0.08667991,1.9143174,-0.08253747,-0.123194955,-0.2624246,2.389395,3.8178616,3.397093,2.2362878,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.3784804736645651
765,1.1505139,3.1126273,0.04003775,-0.25606793,2.2127035,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.19601674,1.5760549,0.24679902,0.022870192,0.24679902,1.9143174,-0.08253747,-0.07422439,-0.0786599,2.389395,3.8178616,3.397093,-0.17240064,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.9116215427784998
766,1.1505139,3.1126273,0.04003775,-0.25606793,2.2127035,-0.2796629,-0.2561036,0.24932778,0.01541793,0.08784404,-0.3398862,-0.19601674,1.5760549,0.24679902,0.022870192,0.24679902,1.9143174,-0.08253747,-0.07422439,-0.0786599,2.389395,3.8178616,3.397093,-0.17240064,0.12364409,-0.124163374,-0.2481344,1.218948,0,0.9116215427784998
767,-0.6090709,3.1126273,0.04003775,-0.19046597,2.2127035,-0.6284777,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,1.1656989,0.8317312,0.651584,0.8317312,1.9143174,-0.08253747,-0.091385014,-0.16775791,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,1.818919,0,0.0024618611604606145
768,-0.6090709,3.1126273,0.04003775,-0.19046597,2.2127035,-0.6284777,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,1.1656989,0.8317312,0.651584,0.8317312,1.9143174,-0.08253747,-0.091385014,-0.16775791,2.389395,3.8178616,3.397093,-0.7767142,0.12364409,-0.124163374,-0.2481344,1.818919,0,0.0024618611604606145
770,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.5577968,-1.2860367,-1.163673,-1.2860367,1.9143174,-0.08253747,-0.123194955,-0.2624246,2.389395,3.8178616,3.397093,-0.30474144,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.003926804637421776
772,-0.44910866,3.1126273,0.04003775,-0.22326696,2.2127035,-0.6284777,-0.22330233,-1.0179702,0.03698576,0.10743946,-0.3398862,-0.23474766,-0.5577968,-1.2860367,-1.163673,-1.2860367,1.9143174,-0.08253747,-0.123194955,-0.2624246,2.389395,3.8178616,3.397093,-0.30474144,0.12364409,-0.124163374,-0.2481344,-1.1809354,0,0.003556607961625247
773,-0.6090709,3.1126273,0.04003775,-0.22326696,2.2127035,-0.39593452,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.5304397,-1.0072415,-0.89759976,-1.0072415,1.9143174,-0.08253747,-0.12235785,-0.2624246,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,-0.124163374,-0.2481344,-0.8809499,0,0.0034709893436934494
774,-0.6090709,3.1126273,0.04003775,-0.22326696,2.2127035,-0.39593452,-0.22330233,-1.0179702,0.30178002,0.13437776,-0.3398862,-0.23474766,-0.25686893,-0.08253255,-0.17540067,-0.08253255,1.9143174,-0.08253747,-0.12235785,-0.2624246,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,-0.124163374,-0.2481344,0.019006386,0,0.004506108009177901
775,-0.6090709,3.1126273,0.04003775,-0.19046597,2.2127035,-0.39593452,-0.19050106,-1.0179702,-0.52491176,-0.6580953,-0.3398862,-0.23474766,0.044058856,0.8317312,0.651584,0.8317312,1.9143174,-0.08253747,-0.12235785,-0.2624246,2.389395,3.8178616,3.397093,-0.5210266,0.12364409,-0.124163374,-0.2481344,0.3189918,0,0.002064798008548751
