,F62,F65,F64,F67,F66,F104,F108,F79,F111,F113,F116,F117,F118,F120,F115,F61,F42,F133,F134,F83,F3,F6,F18,F1,F5,F4,F8,category,1
635,-0.085082226,-0.49686483,1.3278058,-0.31527,1.2167875,0.8823618,0.49416724,-0.30483934,1.3810325,-0.30601406,2.3423522,0.21045211,1.2206982,-1.0685222,0.1670233,-0.3061699,1.3338236,1.3230963,0.18014148,-0.16392396,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9781895425054985
642,-0.04506033,-0.6118451,1.3278058,-0.31527,1.2167875,-0.42476705,-1.7042791,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.23850599,0.07978509,1.3338236,1.3230963,0.18014148,-0.81011456,0.1943628,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9791664469595515
668,-0.04950721,-0.7498214,1.3278058,-0.31527,1.2167875,-0.04747986,0.49416724,0.6300274,1.3810325,0.6294532,1.3425969,2.5332072,-0.50609607,0.7421534,0.9981908,-0.63698846,1.3338236,1.3230963,0.18014148,0.9979137,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,1,0.9799408134336065
669,0.042098477,-0.7498214,1.3278058,-0.31527,1.2167875,-0.04747986,-1.7042791,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.9981908,-0.63698846,1.3338236,1.3230963,0.18014148,0.9979137,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9943256131436703
671,-0.04950721,-0.7498214,1.3278058,-0.31527,1.2167875,-0.04747986,0.49416724,0.6300274,1.3810325,0.6294532,1.3425969,0.17418268,-0.5619273,1.6755152,0.9981908,-0.63698846,1.3338236,1.3230963,0.18014148,0.9979137,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,1,0.9715738776620706
692,0.017195962,-0.38188457,1.3278058,-0.31527,1.2167875,-0.585152,-1.7042791,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.001043639,0.57601297,1.3338236,1.3230963,0.18014148,0.9848594,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9873736737173991
693,-0.043281578,-0.38188457,1.3278058,-0.31527,1.2167875,-0.585152,-1.7042791,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.001043639,0.57601297,1.3338236,1.3230963,0.18014148,0.9848594,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9928678372373052
694,-0.014821558,-0.38188457,1.3278058,-0.31527,1.2167875,-0.585152,-1.7042791,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.001043639,0.57601297,1.3338236,1.3230963,0.18014148,0.9848594,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9926789576439232
695,-0.082414106,-0.38188457,1.3278058,-0.31527,1.2167875,-0.585152,0.49416724,-0.30483934,1.3810325,-0.30601406,2.3423522,0.21045211,1.2206982,-1.0685222,-0.001043639,0.57601297,1.3338236,1.3230963,0.18014148,0.9848594,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9961767351378991
696,-0.0788566,-0.51986086,1.3278058,-0.31527,1.2167875,-0.19873872,0.49416724,0.16259405,1.3810325,0.16171953,0.84271944,1.323305,2.190397,-1.0679907,-0.09271649,-0.581852,1.3338236,1.3230963,0.18014148,-0.54576385,0.1943628,-0.21152818,-0.098595366,-0.7745457,-0.24996941,0.7054097,-0.09417136,1,0.8143806912938428
697,-0.07974598,-0.51986086,1.3278058,-0.31527,1.2167875,-0.19873872,0.49416724,0.16259405,1.3810325,0.16171953,0.84271944,1.323305,2.190397,-1.0679907,-0.09271649,-0.581852,1.3338236,1.3230963,0.18014148,-0.54576385,0.1943628,-0.21152818,-0.098595366,-0.7745457,3.6027853,0.7054097,-0.09417136,1,0.9451013842517659
710,-0.06729472,-0.72682536,1.3278058,-0.31527,1.2167875,-0.011568075,0.49416724,1.0974607,1.3810325,1.0971867,0.092903145,1.323305,2.190397,-1.0679907,0.8813079,-0.581852,1.3338236,1.3230963,0.18014148,-0.5751361,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.682256786619576
726,-0.0859716,-0.72682536,1.3278058,-0.31527,1.2167875,-0.21167678,0.49416724,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.061547745,-0.085624196,1.3338236,1.3230963,0.18014148,-0.118233725,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9956168411718949
729,-0.020157812,-0.10593199,1.3278058,-0.31527,1.2167875,-0.53086996,-1.7042791,0.16259405,1.3810325,0.16171953,2.3423522,-0.69622844,-0.6614781,1.6755152,-0.3227718,-0.25103348,1.3338236,1.3230963,0.18014148,0.52469337,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9892113347307543
730,-0.020157812,-0.10593199,1.3278058,-0.31527,1.2167875,-0.53086996,-1.7042791,0.16259405,1.3810325,0.16171953,2.3423522,-0.69622844,-0.6614781,1.6755152,-0.3227718,-0.25103348,1.3338236,1.3230963,0.18014148,0.52469337,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9892113347307543
736,-0.06284784,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0006562559962941299
737,-0.06640534,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0006584179056420279
738,-0.06106909,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,3.245128,-0.24996941,3.5282297,-0.09417136,0,0.00024222109140895317
739,-0.036166575,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.0010288460884972472
740,-0.0752991,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.00166571831616266
741,-0.027272815,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.0009929876475501204
742,-0.06818409,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,0.49416724,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0013335708641538516
743,-0.04683908,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.5267156,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0004911070188178088
744,-0.04683908,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.5267156,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0004911070188178088
745,-0.025494065,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.5267156,1.3338236,1.3230963,0.18014148,-0.44132903,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.000773813479597704
746,-0.04950721,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.5267156,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0004923201144228866
747,-0.069962844,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,0.46574008,1.3338236,1.3230963,0.18014148,-0.44132903,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0016575292149533306
748,-0.041502826,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.581852,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0004820071545021275
749,0.09190351,0.30799693,1.3278058,-0.31527,1.2167875,-0.5111895,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.4044043,-0.581852,1.3338236,1.3230963,0.18014148,-0.44132903,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.0004260685805453474
750,-0.014821558,-0.4048806,1.3278058,-0.31527,1.2167875,-0.56744456,-1.7042791,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.30356416,-0.36130634,1.3338236,1.3230963,0.18014148,1.0958214,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,1,0.9736552572627822
751,-0.083303474,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006415550832787487
752,-0.083303474,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006415550832787487
753,-0.083303474,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006415550832787487
754,-0.082414106,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006410277944313262
755,-0.09041848,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006457890638512789
756,-0.09041848,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006457890638512789
757,-0.09041848,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006457890638512789
758,-0.09041848,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0006457890638512789
759,-0.08863973,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.000644727957969928
760,-0.085082226,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,0.16259405,1.3810325,0.16171953,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0008712547955118459
761,-0.09486536,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0003381429097435235
762,-0.09486536,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.00012498742211072613
763,-0.09753349,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.000338978293058618
764,-0.09753349,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.000338978293058618
765,-0.09753349,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.000338978293058618
766,-0.085082226,0.23900875,1.3278058,0.39552864,1.2167875,0.21072523,0.49416724,0.16259405,1.3810325,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,-0.085597835,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0004543762932870759
767,-0.080635354,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,-1.7042791,0.6300274,1.3810325,0.6294532,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,0,0.009339725536064719
768,-0.06106909,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,-1.7042791,0.6300274,1.3810325,0.6294532,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.005431647516996112
769,-0.07085222,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,-1.7042791,0.6300274,1.3810325,0.6294532,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.015375655665103316
770,-0.06106909,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,-1.7042791,0.6300274,1.3810325,0.6294532,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.005431647516996112
771,-0.09041848,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,0.6300274,1.3810325,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,0.024648666,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.005150523355519156
772,-0.09041848,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,0.6300274,1.3810325,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,0.024648666,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.005150523355519156
773,-0.07263097,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.00179211124299541
774,-0.07263097,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.002877737315413111
775,-0.07796723,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,0.19005795,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.004973838669920802
776,-0.091307856,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-0.4044043,0.24519438,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.005104780149486923
777,-0.083303474,0.56095344,1.3278058,-0.31527,1.2167875,-0.6357018,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,-0.581852,1.3338236,1.3230963,0.18014148,-0.42827466,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.002154746373043278
778,-0.0752991,-0.81880957,1.3278058,-0.31527,1.2167875,1.2973534,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.36130634,1.3338236,1.3230963,0.18014148,1.0958214,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.00027083528191081493
779,-0.057511587,-0.6808332,1.3278058,-0.31527,1.2167875,0.1922512,-1.7042791,0.16259405,1.3810325,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,0.63565534,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,0,0.0006794828781329027
780,-0.0859716,-0.6808332,1.3278058,-0.31527,1.2167875,0.1922512,0.49416724,0.16259405,1.3810325,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,-0.63698846,1.3338236,1.3230963,0.18014148,0.63565534,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,0,0.001047875475210846
781,-0.0752991,-0.6578372,1.3278058,-0.31527,1.2167875,0.5035132,0.49416724,-0.30483934,1.3810325,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.10188381,-0.085624196,1.3338236,1.3230963,0.18014148,0.41373128,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9869381760811132
782,-0.082414106,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.003860035563851941
783,-0.08775035,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0038790639444028956
784,-0.07440972,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.0038588638671461705
785,-0.031719696,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.0037099914433326975
786,-0.085082226,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0038695380898339624
787,-0.07707785,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0038411001389132607
788,-0.085082226,-0.51986086,1.3278058,-0.31527,1.2167875,-0.5595276,0.49416724,-0.30483934,1.3810325,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,-0.19589706,1.3338236,1.3230963,0.18014148,-0.7742151,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,0,0.0038695380898339624
789,-0.09664411,0.009048259,1.3278058,-0.31527,1.2167875,-0.8167551,0.49416724,0.16259405,1.3810325,0.16171953,2.3423522,2.580689,0.033007268,-0.79336905,-0.2666495,-0.030487765,1.3338236,1.3230963,0.18014148,-0.6991525,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9979037242718983
790,-0.09664411,0.009048259,1.3278058,-0.31527,1.2167875,-0.8167551,0.49416724,0.16259405,1.3810325,0.16171953,2.3423522,2.580689,0.033007268,-0.79336905,-0.2666495,-0.030487765,1.3338236,1.3230963,0.18014148,-0.6991525,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9979037242718983
791,0.046545353,0.009048259,1.3278058,-0.31527,1.2167875,-0.8167551,-1.7042791,1.0974607,1.3810325,1.0971867,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.2666495,-0.030487765,1.3338236,1.3230963,0.18014148,-0.6991525,1.0977339,-0.21152818,-0.098595366,3.245128,-0.24996941,2.1168196,-0.09417136,0,0.007995289462296168
792,0.09546101,0.009048259,1.3278058,-0.31527,1.2167875,-0.8167551,-1.7042791,1.0974607,1.3810325,1.0971867,-0.6569131,0.23419486,3.2287478,-1.0685259,-0.2666495,-0.030487765,1.3338236,1.3230963,0.18014148,-0.6991525,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.012711480085742854
793,-0.08686098,0.009048259,1.3278058,-0.31527,1.2167875,-0.8167551,0.49416724,0.16259405,1.3810325,0.16171953,0.84271944,0.33243427,-0.6016667,1.0032079,-0.2666495,-0.030487765,1.3338236,1.3230963,0.18014148,-0.6991525,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.6532970624445459
