,F25,F62,F65,F64,F67,F66,F68,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F123,F114,F115,F61,F77,F88,F70,F40,F43,F42,F45,F44,F46,F126,F127,F128,F36,F130,F35,F131,F38,F132,F37,F133,F134,F135,F136,F83,F74,F73,F84,F3,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
122,0.9502837,0.28934488,0.1700206,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.3510128,-0.36487427,-1.4402044,2.6922183,-1.7042791,-0.52090925,0.6470153,0.29872024,-1.336505,-0.6948579,-0.30483934,-0.5209095,0.6470152,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.3061699,-0.18579952,-0.14388132,-0.18579948,-0.40252078,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.09603213,-0.36600116,-0.2277211,-0.2118436,-0.013568494,-0.19147737,-0.5709057,-0.29208857,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.46417415,-0.16455808,0.040953003,-0.3417469,2.0011048,2.3659673,4.4675536,-0.098595366,-0.089537024,1.9052366,3.6027853,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,5.771282569046605e-05
123,0.9502837,-0.09753349,0.009048259,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.3394049,0.17235397,0.08975732,-0.28360763,0.49416724,-0.52090925,-0.6826723,-0.741982,0.35899574,-0.6948579,-0.30483934,-0.5209095,-0.6826724,-0.30601406,-0.6569131,-1.0818536,-0.6815404,-0.79336905,-0.92758423,0.5795489,-0.4744076,-0.4044043,-0.581852,-1.5105628,-1.550515,-1.5105628,-0.19215429,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.15365247,-0.23893589,-0.24382272,-0.103852116,-0.11756674,0.7474065,-0.47268382,0.4742459,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,1.875824345878743e-05
124,-0.124124035,-0.100201614,-0.49686483,-0.3707036,0.12897915,-0.19575302,0.90444154,-0.36939195,-0.49410772,0.9990154,-0.28360763,0.49416724,-0.52090925,-0.69681793,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.5209095,-0.69681793,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.4744076,-0.4044043,-0.19589706,-0.08160467,-0.09162248,-0.08160463,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.16188395,-0.25926635,-0.1150097,-0.2118436,-0.12178289,-0.36910403,-0.35929942,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,0.2897149,0.60596967,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.002369680675271396
125,0.58644044,-0.012153431,-0.6118451,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.4956277,-0.41315258,0.9990154,-0.28360763,2.6926136,-0.52090925,-0.69681793,-1.1160905,-4.444923,-2.1704273,-0.30483934,-0.5209095,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-1.6189928,-0.8185991,-0.4744076,-0.4044043,-0.25103348,0.4939479,0.63129145,0.4939479,0.24259876,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.66518,-0.36091855,-0.09890808,-0.2118436,-0.6951787,-0.33104116,-0.6219262,-0.28262764,0.33331695,0.6794164,0.39100605,2.7565777,0.39212558,0.32194522,-0.63388073,-0.33801022,0.040953003,-0.3417469,0.1943628,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0006148598963550501
126,0.7533803,-0.09664411,-0.6118451,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.50723565,0.29905564,-0.3648718,-0.28360763,0.49416724,-0.52090925,-0.3714689,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.5209095,-0.37146887,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.63698846,-1.5105628,-1.550515,-1.5105628,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5017264,-0.39141423,-0.2921276,-0.2118436,-0.49139827,-0.36910403,-0.3431862,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.32057625,-0.017790899,0.040953003,-0.3417469,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.00010350609290197464
127,0.7533803,-0.06106909,-0.6118451,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.50723565,0.29905564,-0.79883593,-0.28360763,-1.7042791,-0.52090925,-0.3714689,0.29872024,-1.901672,-2.1704273,-0.30483934,-0.5209095,-0.37146887,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.63698846,-1.5105628,-1.550515,-1.5105628,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5017264,-0.39141423,-0.2921276,-0.2118436,-0.49139827,-0.36910403,-0.3431862,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.32057625,-0.017790899,0.040953003,-0.3417469,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,3.5282297,-0.09417136,-0.08225623,0,3.151045238440293e-05
128,0.7533803,-0.04506033,-0.6118451,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.50723565,0.29905564,-0.87816274,-0.28360763,-1.7042791,-0.52090925,-0.3714689,0.29872024,-1.901672,-2.1704273,-0.30483934,-0.5209095,-0.37146887,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.63698846,-1.5105628,-1.550515,-1.5105628,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5017264,-0.39141423,-0.2921276,-0.2118436,-0.49139827,-0.36910403,-0.3431862,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.32057625,-0.017790899,0.040953003,-0.3417469,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,3.610903624108572e-05
129,0.7533803,-0.076188475,-0.6118451,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.50723565,0.29905564,0.02914012,-0.28360763,0.49416724,-0.52090925,-0.3714689,0.29872024,-1.901672,-2.1704273,-0.30483934,-0.5209095,-0.37146887,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.63698846,-1.5105628,-1.550515,-1.5105628,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5017264,-0.39141423,-0.2921276,-0.2118436,-0.49139827,-0.36910403,-0.3431862,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.32057625,-0.017790899,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,8.463609356771839e-05
130,0.7533803,-0.095754735,-0.6118451,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.50723565,0.29905564,-0.63764924,0.032969583,0.49416724,-0.52090925,-0.3714689,0.29872024,-0.48875463,0.7807114,-0.30483934,-0.5209095,-0.37146887,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.63698846,-1.5105628,-1.550515,-1.5105628,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5017264,-0.39141423,-0.2921276,-0.2118436,-0.49139827,-0.36910403,-0.3431862,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.32057625,-0.017790899,0.040953003,-0.3417469,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0001274763846869826
131,-0.7447978,-0.043281578,-0.79581356,-0.3707036,-0.13757037,-0.19575302,0.90444154,-0.5115886,-0.20994206,0.61542207,-0.28360763,0.49416724,-0.52090925,-0.69681793,-1.1160905,-4.444923,-2.1704273,-0.30483934,-0.5209095,-0.69681793,-0.30601406,-0.6569131,-1.2361038,-0.73624545,1.6755152,-1.6189928,-0.8185991,-0.4744076,-0.4044043,-0.41644275,-0.7291013,-0.72308344,-0.7291013,-0.5419707,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.4876153,-0.3863316,-0.2921276,-0.1809889,-0.4759391,-0.34372878,-0.7187387,-0.38669774,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.00032647364304469375
132,0.9502837,0.34982243,-0.63484114,-0.3707036,0.21782899,-0.19575302,0.90444154,-0.19043706,0.08434859,-1.6748503,-0.28360763,0.49416724,-0.52090925,-0.6826723,-0.7487839,0.9241626,0.7807114,-0.30483934,-0.5209095,-0.6826724,-0.30601406,-0.6569131,2.5332072,-0.50609607,0.7421534,0.0058171675,0.7803628,-0.4744076,-0.4044043,0.7414223,0.10445758,0.11305796,0.10445762,-0.40366837,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.1528006,0.5387035,2.6544704,0.081276126,1.228789,0.6839684,-0.31464577,0.5688551,0.33331695,0.06488051,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00028766153015011764
133,0.9502837,-0.071741596,-0.63484114,-0.3707036,0.21782899,-0.19575302,0.90444154,-0.19043706,0.08434859,-1.0468154,1.1726476,0.49416724,-0.52090925,-0.6826723,-0.3202595,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.6826724,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.4744076,-0.4044043,-0.5267156,-1.5552176,-1.6680975,-1.5552176,-0.40366837,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.1528006,0.5387035,2.6544704,0.081276126,1.228789,0.6839684,-0.31464577,0.5688551,0.33331695,0.06488051,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,4.403739860848058e-05
134,0.8903566,-0.0859716,-0.7498214,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.5580201,0.4214051,-0.19438589,-0.28360763,0.49416724,-0.52090925,-0.5553618,-0.7895958,-3.3145893,-0.6948579,-0.30483934,-0.5209095,-0.55536187,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.4744076,-0.4044043,-0.5267156,0.14167003,0.13483249,0.14167006,-0.53652525,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5605227,-0.31009245,-0.21161947,-0.07299741,-0.58415353,-0.26760307,-0.6046231,-0.2164012,0.33331695,0.20144404,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.3417469,0.1943628,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00037802080135588976
135,0.8903566,-0.06462659,-0.7498214,-0.3707036,-0.31527,-0.19575302,0.90444154,-0.5580201,0.4214051,-1.0127183,1.0460167,-1.7042791,-0.52090925,-0.5553618,1.2033832,-0.48875463,0.7807114,-0.30483934,-0.5209095,-0.55536187,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-1.3943822,-0.4744076,-0.4044043,-0.19589706,1.0198839,0.94048953,1.0198839,-0.53652525,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,-0.5605227,-0.31009245,-0.21161947,-0.07299741,-0.58415353,-0.26760307,-0.6046231,-0.2164012,0.33331695,0.20144404,0.39100605,2.7565777,0.39212558,0.32194522,-0.61103565,-0.3146609,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,0.56534547,3.6027853,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00012906456719555473
136,0.9502837,0.032315344,-0.7498214,-0.3707036,0.8397778,-0.19575302,0.90444154,-0.08161314,0.25441658,0.24841984,-0.28360763,0.49416724,-0.52090925,-0.6685267,-1.0752788,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.6685267,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.4744076,-0.4044043,-0.5267156,-1.5105628,-1.550515,-1.5105628,-0.16318117,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,0.7282916,0.284573,0.1265147,-0.15013419,0.7917152,-0.33104116,-0.3686369,-0.358315,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.44132903,-0.14120877,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,1.1272261302302836e-05
137,0.9502837,-0.100201614,-0.7498214,-0.3707036,0.8397778,-0.19575302,0.90444154,-0.08161314,0.25441658,0.9990154,-0.28360763,0.49416724,-0.52090925,-0.6685267,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.5209095,-0.6685267,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,-0.4744076,-0.4044043,2.0646966,1.1265595,1.0014582,1.1265595,-0.16318117,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,0.7282916,0.284573,0.1265147,-0.15013419,0.7917152,-0.33104116,-0.3686369,-0.358315,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.44132903,-0.14120877,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.0010149203049356064
138,0.9502837,-0.100201614,-0.7498214,-0.3707036,0.8397778,-0.19575302,0.90444154,-0.08161314,0.25441658,0.9990154,-0.28360763,0.49416724,-0.52090925,-0.6685267,-1.1092886,0.9241626,0.7807114,-0.7722727,-0.5209095,-0.6685267,-0.7737477,0.84271944,-1.2361038,-0.73624545,-0.92818224,-1.4115702,1.254946,-0.4744076,-0.4044043,2.0646966,1.1265595,1.0014582,1.1265595,-0.16318117,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,0.7282916,0.284573,0.1265147,-0.15013419,0.7917152,-0.33104116,-0.3686369,-0.358315,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.44132903,-0.14120877,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,10.142464,11.168565,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,5.6974545,0,4.493482651391833e-06
139,0.8903566,-0.08775035,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-0.5597128,-0.28360763,0.49416724,-0.52090925,-0.31488645,-0.3202595,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,0.1943628,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,6.83825866287298e-05
140,0.8903566,-0.08775035,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-0.5597128,-0.28360763,0.49416724,-0.52090925,-0.31488645,-0.3202595,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,0.1943628,-0.67453617,4.4675536,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,4.5186873828719585e-05
141,0.8903566,-0.08775035,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-0.5597128,-0.28360763,0.49416724,-0.52090925,-0.31488645,-0.3202595,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,0.0058171675,0.7803628,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,0.1943628,-0.67453617,4.4675536,-0.098595366,-0.089537024,-0.7745457,3.6027853,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,4.5186873828719585e-05
142,0.8903566,-0.076188475,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-1.2236156,-0.28360763,0.49416724,-0.52090925,-0.31488645,1.5366799,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00011855326627657932
143,0.8903566,-0.08686098,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,0.9990154,-0.28360763,0.49416724,-0.52090925,-0.31488645,1.5366799,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,9.546841716202023e-05
144,0.8903566,-0.08419285,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,0.9990154,-0.28360763,0.49416724,-0.52090925,-0.31488645,1.5366799,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,9.521633512243979e-05
145,0.8903566,-0.091307856,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-1.1832042,-0.28360763,0.49416724,-0.52090925,-0.31488645,1.5366799,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00011984684913070916
146,0.8903566,-0.08863973,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-1.0992727,-0.28360763,0.49416724,-0.52090925,-0.31488645,1.5366799,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00011850954042890406
147,0.8903566,-0.08152473,1.710756,-0.3707036,-0.31527,-0.19575302,0.90444154,0.21051864,-0.6049362,-1.339077,1.6791711,0.49416724,-0.52090925,-0.31488645,1.5366799,0.64157915,0.7807114,-0.30483934,-0.5209095,-0.31488642,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.4744076,-0.4044043,0.57601297,1.0198839,0.94048953,1.0198839,-0.54671913,-0.05604117,-0.54212713,-0.56836265,-0.56713015,-0.5614419,1.4867634,1.2960126,0.013803318,-0.2118436,1.4185156,-0.36910403,-0.36926812,-0.4245414,0.33331695,-0.13996476,0.39100605,2.7565777,0.39212558,0.32194522,-0.37932083,-0.07783202,0.040953003,-0.3417469,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.00016048329560490346
148,0.9502837,-0.100201614,-0.63484114,-0.8979032,-0.13757037,-1.0686854,-1.0556523,-0.44774517,0.43963626,0.9990154,-0.28360763,0.49416724,-0.76158434,-0.6685267,-1.0616747,0.35899574,-0.6948579,-0.7722727,-0.7615846,-0.6685267,-0.7737477,0.84271944,1.6432312,-0.5282998,0.7421534,0.0058171675,0.7803628,1.8146316,1.3098787,0.6311494,0.24338405,0.21322073,0.2433841,-0.47312886,0.47263163,-0.830346,-0.40945414,-0.63129395,0.7704204,-0.5040782,-0.26434895,0.25532773,-0.19641624,-0.5293436,-0.33104116,-0.4788943,-0.38669774,-0.6411546,-0.13996476,-0.40504688,1.0250326,-0.58810323,-0.6808538,-0.81337816,-0.52480483,0.040953003,-0.39724883,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.8188960895001782
149,0.9502837,-0.100201614,-0.63484114,-0.8979032,-0.13757037,-1.0686854,-1.0556523,-0.44774517,0.43963626,0.9990154,-0.28360763,0.49416724,-0.76158434,-0.6685267,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7615846,-0.6685267,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,1.8146316,1.3098787,1.0722408,1.1265595,1.0014582,1.1265595,-0.47312886,0.47263163,-0.830346,-0.40945414,-0.63129395,0.7704204,-0.5040782,-0.26434895,0.25532773,-0.19641624,-0.5293436,-0.33104116,-0.4788943,-0.38669774,-0.6411546,-0.13996476,-0.40504688,1.0250326,-0.58810323,-0.6808538,-0.81337816,-0.52480483,0.040953003,-0.39724883,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,0,0.23236556186153182
150,0.9502837,-0.100201614,-0.63484114,-0.8979032,-0.13757037,-1.0686854,-1.0556523,-0.44774517,0.43963626,0.9990154,-0.28360763,0.49416724,-0.76158434,-0.6685267,-0.0005666006,0.9241626,0.7807114,-0.7722727,-0.7615846,-0.6685267,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,1.254946,1.8146316,1.3098787,1.0722408,1.1265595,1.0014582,1.1265595,-0.47312886,0.47263163,-0.830346,-0.40945414,-0.63129395,0.7704204,-0.5040782,-0.26434895,0.25532773,-0.19641624,-0.5293436,-0.33104116,-0.4788943,-0.38669774,-0.6411546,-0.13996476,-0.40504688,1.0250326,-0.58810323,-0.6808538,-0.81337816,-0.52480483,0.040953003,-0.39724883,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.70600045,-0.09417136,-0.08225623,1,0.23236556186153173
