,F25,F62,F65,F64,F67,F66,F68,F102,F104,F105,F107,F108,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F123,F114,F115,F61,F77,F88,F70,F40,F43,F42,F45,F44,F46,F126,F127,F128,F36,F130,F35,F131,F132,F133,F134,F135,F136,F83,F74,F73,F84,F3,F2,F6,F18,F14,F1,F5,F9,F10,F4,F8,F11,category,1
373,0.7662218,-0.06729472,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.9990154,-0.28360763,0.49416724,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.02481804835678384
374,0.7662218,-0.057511587,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1415298,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.01783662061085838
375,0.7662218,-0.05929034,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1159981,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.01780614048596957
376,0.7662218,-0.037945323,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.2481511,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017766627357279074
377,0.7662218,-0.030830318,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.2974442,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017765630240614578
378,0.7662218,-0.037945323,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.2481511,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017766627357279074
379,0.7662218,-0.053954083,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1867013,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017883974470066906
380,0.7662218,-0.055732835,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.165019,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017862388785593347
381,0.7662218,-0.053954083,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1867013,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.01630967004366517
382,0.7662218,-0.053954083,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1867013,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017883974470066906
383,0.7662218,-0.057511587,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1415298,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.01626641564551193
384,0.7662218,-0.055732835,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.165019,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017862388785593347
385,0.7662218,-0.055732835,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.165019,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017862388785593347
386,0.7662218,-0.053954083,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1867013,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.01630967004366517
387,0.7662218,-0.053954083,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.1867013,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.017883974470066906
388,0.7662218,-0.06729472,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-0.7703518,-0.28360763,0.49416724,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.03119299582963607
389,0.7662218,-0.06729472,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-0.7703518,-0.28360763,0.49416724,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.016966448776913896
390,0.7662218,-0.07085222,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-0.9021607,-0.28360763,0.49416724,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,0.6300274,1.3810325,4.452185,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.05505525200350468
391,0.7662218,-0.07085222,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-0.9021607,-0.28360763,0.49416724,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,0.6300274,1.3810325,4.452185,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.05505525200350468
392,0.7662218,-0.06818409,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-0.9710439,-0.28360763,0.49416724,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,0.16259405,1.3810325,4.452185,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.023072420225959067
393,0.7662218,-0.017489685,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.2887955,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0159871385822015
394,0.7662218,-0.017489685,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.2887955,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,0.8457157,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.01753086522263004
395,0.7662218,-0.017489685,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,-1.2887955,-0.28360763,-1.7042791,1.3810323,4.4521847,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,0.3972651,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.0159871385822015
396,0.7662218,-0.07974598,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.52461976,-0.28360763,0.49416724,1.3810323,4.4521847,-0.89842737,0.9241626,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,0.0058171675,0.7803628,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.028766911724825213
397,0.7662218,-0.083303474,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.42474717,-0.28360763,0.49416724,1.3810323,4.4521847,-0.89842737,0.9241626,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.33444262,-0.5970422,0.7421534,0.0058171675,0.7803628,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.029233767291002237
398,0.7662218,-0.07707785,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.9990154,-0.28360763,0.49416724,1.3810323,4.4521847,-0.7895958,-2.4668388,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,1.0977339,0.8457157,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.09391916730608857
399,0.7662218,-0.0752991,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.9990154,-0.28360763,0.49416724,1.3810323,4.4521847,-0.7895958,-2.4668388,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.08610919717276835
400,0.7662218,-0.0788566,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.9990154,-0.28360763,0.49416724,1.3810323,4.4521847,-0.7895958,-2.4668388,0.7807114,-0.30483934,1.3810325,4.452185,-0.30601406,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,0.1943628,0.8457157,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,0.7054097,-0.09417136,-0.08225623,0,0.08636960264689572
401,0.7662218,-0.07085222,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.33773676,-0.28360763,0.49416724,1.3810323,4.4521847,-0.7895958,-2.4668388,0.7807114,0.6300274,1.3810325,4.452185,0.6294532,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,2.3659673,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.12826785220389234
402,0.7662218,-0.07085222,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.33773676,-0.28360763,0.49416724,1.3810323,4.4521847,-0.7895958,-2.4668388,0.7807114,0.6300274,1.3810325,4.452185,0.6294532,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.4044043,0.68628585,0.66016346,0.81419736,0.66016346,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,2.3659673,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.12826785220389234
403,0.7662218,-0.06818409,1.1358547,1.3278058,-0.31527,1.2167875,0.9190691,0.6095397,-0.7365639,0.39284334,-0.28360763,0.49416724,1.3810323,4.4521847,-0.7895958,-2.4668388,0.7807114,0.16259405,1.3810325,4.452185,0.16171953,-0.6569131,0.17418268,-0.5619273,1.6755152,-1.6189928,-0.8185991,-0.3363696,-0.4044043,0.46574008,0.4368888,0.4875796,0.4368888,2.7749937,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,1.2021894,-0.071209736,-0.19551784,-0.2118436,1.4564608,-0.051913552,1.093081,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.7252613,-0.43140754,0.040953003,-0.47495154,2.0011048,2.3659673,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.1168196,-0.09417136,-0.08225623,0,0.09834830290483083
