,F25,F62,F65,F64,F67,F66,F102,F104,F108,F22,F79,F111,F112,F113,F116,F117,F118,F120,F114,F115,F61,F77,F42,F46,F132,F133,F134,F135,F83,F74,F3,F6,F18,F1,F5,F4,F8,category,1
283,-0.43232068,-0.06373721,-0.6808332,1.3278058,-0.31527,1.2167875,-0.500948,-0.28188133,0.49416724,0.7807114,0.16259405,1.3810325,-0.4987794,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,-0.3363696,0.6241654,-0.63698846,-0.5083074,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.9979137,1.3297987,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9976914148015528
284,-0.43232068,-0.06373721,-0.6808332,1.3278058,-0.31527,1.2167875,-0.500948,-0.28188133,0.49416724,-2.1704273,0.16259405,1.3810325,-0.4987794,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,0.6241654,-0.63698846,-0.5083074,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.9979137,1.3297987,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9953497682355761
285,-0.89033514,-0.08686098,-0.7728175,1.3278058,-0.31527,1.2167875,-0.56914437,1.182759,0.49416724,0.7807114,-0.30483934,1.3810325,-0.6119443,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.3363696,-0.4044043,-0.63698846,-0.8705086,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.5279569,0.84279853,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,9.832890827913495e-05
286,-0.89033514,-0.085082226,-0.7728175,1.3278058,-0.31527,1.2167875,-0.56914437,1.182759,0.49416724,0.7807114,-0.30483934,1.3810325,-0.6119443,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.3363696,-0.4044043,-0.63698846,-0.8705086,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.5279569,0.84279853,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,9.817419100978397e-05
287,0.7662218,0.042098477,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,-1.7042791,-0.6948579,0.16259405,1.3810325,0.8309082,0.16171953,-0.6569131,2.5332072,-0.50609607,0.7421534,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,0,0.006403578920627798
288,0.7662218,-0.0859716,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,2.3423522,1.323305,2.190397,-1.0679907,-0.3363696,0.020234521,0.35546723,-0.5802515,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9997461005498667
289,0.7662218,-0.047728457,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,2.3423522,1.323305,2.190397,-1.0679907,-0.3363696,0.020234521,0.35546723,-0.5802515,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.9997373587399623
290,0.7662218,-0.017489685,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,-1.7042791,-0.6948579,0.16259405,1.3810325,0.8309082,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,2.904476,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,0,0.008436311023719317
291,0.7662218,-0.017489685,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,-1.7042791,-0.6948579,0.16259405,1.3810325,0.8309082,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.004154421078867452
292,0.7662218,-0.080635354,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,0.16259405,1.3810325,0.8309082,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,0.8516951,0.10445758,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9989751764739906
293,0.7662218,-0.06106909,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,-1.7042791,0.7807114,0.16259405,1.3810325,0.8309082,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,0.8516951,0.10445758,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,1,0.9959035263101319
294,0.7662218,-0.08863973,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,0.8516951,0.10445758,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9986327157578107
295,0.7662218,-0.06729472,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,0.8516951,0.10445758,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9986066670196448
296,0.7662218,-0.07440972,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011746461026178302
297,0.7662218,-0.07796723,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011783080795192623
298,0.7662218,-0.08419285,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.01184743693599208
299,0.7662218,-0.051285956,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.009802838854377475
300,0.7662218,-0.020157812,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,0.16259405,1.3810325,0.8309082,0.16171953,0.84271944,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.7957881927081178
301,0.7662218,-0.08419285,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.00288912736496332
302,0.7662218,-0.083303474,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.01008185913020847
303,0.7662218,0.094571635,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,-1.7042791,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.004459575958378588
304,0.7662218,-0.08686098,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011875124369979962
305,0.7662218,-0.029051566,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,0.16259405,1.3810325,0.8309082,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.015115399185969929
306,0.7662218,-0.06818409,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,0.8516951,0.10445758,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9986077622135712
307,0.7662218,-0.0859716,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011865888129521855
308,0.7662218,-0.080635354,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.01181061962663763
309,0.7662218,-0.0788566,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011792253348795748
310,0.7662218,-0.065515965,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011655402876204837
311,0.7662218,-0.083303474,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011838221972284037
312,0.7662218,-0.08686098,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011875124369979962
313,0.7662218,-0.07440972,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011746461026178302
314,0.7662218,-0.07707785,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011773915291413589
315,0.7662218,-0.05217533,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.011520122092648683
316,0.7662218,-0.020157812,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,-0.6948579,0.16259405,1.3810325,0.8309082,0.16171953,0.84271944,0.17418268,-0.5619273,1.6755152,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,2.0011048,-0.21152818,-0.098595366,1.9052366,-0.24996941,2.1168196,-0.09417136,1,0.6458357894135528
317,0.7662218,-0.08419285,0.56095344,1.3278058,-0.31527,1.2167875,0.33143413,-0.68078595,0.49416724,0.7807114,-0.30483934,1.3810325,0.8309082,-0.30601406,2.3423522,0.17418268,-0.5619273,1.6755152,-0.3363696,0.020234521,1.1273773,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7383156,-0.44475,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9990775740517779
318,-1.361191,0.0412091,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,1.323305,2.190397,-1.0679907,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.999288792131958
319,-1.361191,-0.06106909,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,1.323305,2.190397,-1.0679907,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9993503252486147
320,-1.361191,-0.05217533,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,1.323305,2.190397,-1.0679907,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,-0.7090083,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9993451926810978
321,-1.361191,-0.0859716,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,0.49416724,-2.1704273,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,-0.7090083,-0.21152818,-0.098595366,-0.7745457,-0.24996941,-0.70600045,-0.09417136,1,0.998898928753464
322,-1.361191,0.9563765,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9961614943166864
323,-1.361191,0.19329232,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9973714881748204
324,-1.361191,0.5125781,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9974054747763542
325,-1.361191,-0.0023703005,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9983538620382609
326,-1.361191,0.019864088,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9983211904486424
327,-1.361191,0.21285859,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9973256793721612
328,-1.361191,-0.020157812,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9978231315745142
329,-1.361191,0.38895494,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,2.1168196,-0.09417136,1,0.9931333885275703
330,-1.361191,0.061664738,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.997659961521052
331,-1.361191,-0.05217533,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,-1.7042791,0.7807114,-0.30483934,1.3810325,0.0528995,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9978838451289068
332,-1.361191,-0.012153431,-0.26690432,1.3278058,-0.31527,1.2167875,-0.16190101,-0.22690031,0.49416724,0.7807114,0.16259405,1.3810325,0.0528995,0.16171953,2.3423522,0.21045211,1.2206982,-1.0685222,-0.3363696,1.0241648,-0.41644275,-1.403887,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,-0.7089433,-0.41472945,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,1,0.9991344298212211
333,0.7662218,2.143693,-0.1979162,1.3278058,-0.31527,1.2167875,-0.19237171,-0.24255952,-1.7042791,0.7807114,0.16259405,1.3810325,0.5338503,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.3363696,-0.4044043,-0.5267156,-0.61746395,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.4365764,0.75607246,1.0977339,-0.21152818,-0.098595366,1.9052366,-0.24996941,0.7054097,-0.09417136,0,3.5771047244569375e-05
334,0.7662218,0.074116,-0.1979162,1.3278058,-0.31527,1.2167875,-0.19237171,-0.24255952,0.49416724,0.7807114,-0.30483934,1.3810325,0.5338503,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,-0.4044043,0.024648666,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.4365764,0.75607246,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.0017433957593345991
335,0.7662218,-0.055732835,-0.1979162,1.3278058,-0.31527,1.2167875,-0.19237171,-0.24255952,0.49416724,0.7807114,-0.30483934,1.3810325,0.5338503,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,-0.4044043,0.024648666,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.4365764,0.75607246,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.0016628096499719342
336,0.7662218,-0.015710933,-0.1979162,1.3278058,-0.31527,1.2167875,-0.19237171,-0.24255952,0.49416724,0.7807114,-0.30483934,1.3810325,0.5338503,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,-0.4044043,0.024648666,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.4365764,0.75607246,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.0016050136559972543
337,0.7662218,-0.034387823,-0.1979162,1.3278058,-0.31527,1.2167875,-0.19237171,-0.24255952,0.49416724,0.7807114,-0.30483934,1.3810325,0.5338503,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,-0.4044043,0.024648666,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.4365764,0.75607246,0.1943628,-0.21152818,-0.098595366,0.56534547,-0.24996941,-0.70600045,-0.09417136,0,0.0019188489510390831
338,0.7662218,-0.022825938,-0.1979162,1.3278058,-0.31527,1.2167875,-0.19237171,-0.24255952,0.49416724,0.7807114,0.16259405,1.3810325,0.5338503,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.3363696,-0.4044043,0.024648666,0.66016346,1.3338236,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,0.4365764,0.75607246,1.0977339,-0.21152818,-0.098595366,0.56534547,-0.24996941,0.7054097,-0.09417136,0,0.0021697277546152056
