,F62,F67,F66,F104,F79,F113,F116,F117,F118,F120,F115,F42,F83,F3,F1,F4,category,1
269,-0.100201614,2.1725254,-1.2246561,-0.04982522,1.5648941,1.5649202,-0.6569131,-0.6602367,-0.6798989,1.0032079,-0.4044043,-0.91377777,-0.61103565,-0.7090083,-0.7745457,-0.70600045,0,0.00034898204585823286
270,-0.100201614,2.1725254,-1.2246561,-0.04982522,1.0974607,1.0971867,-0.6569131,-0.5716418,-0.66980135,0.7421534,-0.4044043,-0.91377777,-0.61103565,-0.7090083,-0.7745457,-0.70600045,0,0.00022437088651048996
271,-0.100201614,2.1725254,-1.2246561,-0.04982522,-0.7722727,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.4044043,-0.91377777,-0.61103565,-0.7090083,-0.7745457,-0.70600045,0,0.0048586557724687824
272,-0.100201614,2.1725254,-1.2246561,-0.04982522,1.5648941,1.5649202,-0.6569131,-0.6602367,-0.6798989,1.0032079,-0.4044043,-0.91377777,-0.61103565,-0.7090083,-0.7745457,-0.70600045,0,0.00034898204585823286
273,-0.100201614,2.1725254,-1.2246561,-0.04982522,1.0974607,1.0971867,-0.6569131,-0.5716418,-0.66980135,0.7421534,-0.4044043,-0.91377777,-0.61103565,-0.7090083,-0.7745457,-0.70600045,0,0.00022437088651048996
278,-0.100201614,1.1063274,-1.2246561,-0.28325748,0.16259405,0.16171953,2.3423522,-0.6602367,-0.6798989,1.0032079,4.738445,-0.91377777,1.6963217,-0.7090083,-0.7745457,-0.70600045,1,0.9999686457135141
279,-0.100201614,1.1063274,-1.2246561,-0.28325748,0.16259405,0.16171953,2.3423522,-0.5716418,-0.66980135,0.7421534,4.738445,-0.91377777,1.6963217,-0.7090083,-0.7745457,-0.70600045,1,0.9999654157492405
280,-0.06284784,-0.31527,1.2167875,0.5040084,0.16259405,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-0.4044043,1.3338236,0.09716315,2.0011048,1.9052366,0.7054097,0,0.0008406673910464835
281,-0.08775035,-0.31527,1.2167875,0.5040084,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-0.4044043,1.3338236,0.09716315,2.0011048,1.9052366,0.7054097,0,0.0005353722348179953
282,-0.04506033,-0.31527,1.2167875,-0.28188133,-0.30483934,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.6241654,1.3338236,0.9979137,1.0977339,0.56534547,0.7054097,1,0.9965777883977033
283,-0.06373721,-0.31527,1.2167875,-0.28188133,0.16259405,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,0.6241654,1.3338236,0.9979137,1.0977339,0.56534547,0.7054097,1,0.997610406898308
284,-0.06373721,-0.31527,1.2167875,-0.28188133,0.16259405,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,0.6241654,1.3338236,0.9979137,1.0977339,0.56534547,0.7054097,1,0.9973026372403668
285,-0.08686098,-0.31527,1.2167875,1.182759,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,1.3338236,0.5279569,0.1943628,0.56534547,-0.70600045,0,0.0001148324992606549
286,-0.085082226,-0.31527,1.2167875,1.182759,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,1.3338236,0.5279569,0.1943628,0.56534547,-0.70600045,0,0.00011465324307841603
287,0.042098477,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,-0.6569131,2.5332072,-0.50609607,0.7421534,0.020234521,1.3338236,-0.7383156,2.0011048,1.9052366,2.1168196,0,0.015733731063440955
288,-0.0859716,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,2.3423522,1.323305,2.190397,-1.0679907,0.020234521,1.3338236,-0.7383156,-0.7090083,-0.7745457,-0.70600045,1,0.99933744769108
289,-0.047728457,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,2.3423522,1.323305,2.190397,-1.0679907,0.020234521,1.3338236,-0.7383156,-0.7090083,-0.7745457,-0.70600045,1,0.9993148286603741
290,-0.017489685,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,0.020234521,1.3338236,-0.7383156,2.904476,1.9052366,0.7054097,0,0.011089210971015458
291,-0.017489685,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,0,0.005110946440775904
292,-0.080635354,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,1,0.9977915465089819
293,-0.06106909,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,2.0011048,1.9052366,2.1168196,1,0.9949677365921498
294,-0.08863973,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,1,0.9969099977430791
295,-0.06729472,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,1,0.996851700708262
296,-0.07440972,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007028380901088365
297,-0.07796723,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007050222762615214
298,-0.08419285,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007088608263766763
299,-0.051285956,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,0,0.005530057865470728
300,-0.020157812,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,0.84271944,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.6927992677878996
301,-0.08419285,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,-0.7090083,0.56534547,0.7054097,0,0.0014539845236591952
302,-0.083303474,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,0,0.0056868935262679296
303,0.094571635,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,0,0.004868300607611524
304,-0.08686098,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007105122666513556
305,-0.029051566,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.009501173556348516
306,-0.06818409,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,2.3423522,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,1,0.9968541514997554
307,-0.0859716,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007099613625689879
308,-0.080635354,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007066648374731113
309,-0.0788566,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007055693750279979
310,-0.065515965,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.006974069755596328
311,-0.083303474,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007083111936234718
312,-0.08686098,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007105122666513556
313,-0.07440972,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007028380901088365
314,-0.07707785,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.007044755987058729
315,-0.05217533,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.020234521,1.3338236,-0.7383156,0.1943628,0.56534547,-0.70600045,0,0.006893383497362618
316,-0.020157812,-0.31527,1.2167875,-0.68078595,0.16259405,0.16171953,0.84271944,0.17418268,-0.5619273,1.6755152,0.020234521,1.3338236,-0.7383156,2.0011048,1.9052366,2.1168196,1,0.5343687722716688
317,-0.08419285,-0.31527,1.2167875,-0.68078595,-0.30483934,-0.30601406,2.3423522,0.17418268,-0.5619273,1.6755152,0.020234521,1.3338236,-0.7383156,1.0977339,0.56534547,0.7054097,1,0.9978221026689267
318,0.0412091,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,1.323305,2.190397,-1.0679907,1.0241648,1.3338236,-0.7089433,-0.7090083,0.56534547,0.7054097,1,0.9993499889518693
319,-0.06106909,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,1.323305,2.190397,-1.0679907,1.0241648,1.3338236,-0.7089433,-0.7090083,0.56534547,0.7054097,1,0.9994058059390637
320,-0.05217533,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,1.323305,2.190397,-1.0679907,1.0241648,1.3338236,-0.7089433,-0.7090083,0.56534547,0.7054097,1,0.9994011486414549
321,-0.0859716,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,-0.7090083,-0.7745457,-0.70600045,1,0.9991403941478462
322,0.9563765,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9965884352197004
323,0.19329232,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9975363670045143
324,0.5125781,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9976872232565673
325,-0.0023703005,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9985274881572812
326,0.019864088,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9984984905416043
327,0.21285859,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9974937665122336
328,-0.020157812,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9979566966700384
329,0.38895494,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,2.1168196,1,0.992799570072348
330,0.061664738,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9978047697904516
331,-0.05217533,-0.31527,1.2167875,-0.22690031,-0.30483934,-0.30601406,2.3423522,0.22882095,1.2404861,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9980132485743805
332,-0.012153431,-0.31527,1.2167875,-0.22690031,0.16259405,0.16171953,2.3423522,0.21045211,1.2206982,-1.0685222,1.0241648,1.3338236,-0.7089433,0.1943628,0.56534547,0.7054097,1,0.9984976846322657
333,2.143693,-0.31527,1.2167875,-0.24255952,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,0.7421534,-0.4044043,1.3338236,0.4365764,1.0977339,1.9052366,0.7054097,0,3.098176859263064e-05
334,0.074116,-0.31527,1.2167875,-0.24255952,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,0.4365764,0.1943628,0.56534547,-0.70600045,0,0.0013459067377179987
335,-0.055732835,-0.31527,1.2167875,-0.24255952,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,0.4365764,1.0977339,0.56534547,0.7054097,0,0.00120962063335087
336,-0.015710933,-0.31527,1.2167875,-0.24255952,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,0.4365764,1.0977339,0.56534547,0.7054097,0,0.00116788460513664
337,-0.034387823,-0.31527,1.2167875,-0.24255952,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,0.4365764,0.1943628,0.56534547,-0.70600045,0,0.0014802945424620818
338,-0.022825938,-0.31527,1.2167875,-0.24255952,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,0.4365764,1.0977339,0.56534547,0.7054097,0,0.0016565688496959804
339,-0.036166575,-0.31527,1.2167875,-0.24255952,-0.30483934,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.4044043,1.3338236,0.4365764,0.1943628,0.56534547,0.7054097,0,0.0005314724341772074
340,-0.09486536,-0.31527,1.2167875,-0.6721164,-0.30483934,-0.30601406,2.3423522,2.5332072,-0.50609607,0.7421534,-0.31573448,1.3338236,0.04820932,0.1943628,0.56534547,0.7054097,1,0.9970068477652628
341,-0.09486536,-0.31527,1.2167875,-0.6721164,-0.30483934,-0.30601406,2.3423522,2.5332072,-0.50609607,0.7421534,-0.31573448,1.3338236,0.04820932,0.1943628,0.56534547,0.7054097,1,0.9970068477652628
342,-0.09041848,-0.31527,1.2167875,-0.6721164,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.31573448,1.3338236,0.04820932,-0.7090083,-0.7745457,-0.70600045,0,0.0001975965055481056
343,-0.08686098,-0.31527,1.2167875,-0.6721164,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.31573448,1.3338236,0.04820932,-0.7090083,-0.7745457,-0.70600045,0,0.00019698013244589136
344,-0.053954083,-0.31527,1.2167875,-0.6721164,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.31573448,1.3338236,0.04820932,-0.7090083,-0.7745457,-0.70600045,0,0.00019136903563049792
345,-0.09308661,-0.31527,1.2167875,-0.6721164,0.16259405,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,-0.31573448,1.3338236,0.04820932,0.1943628,0.56534547,0.7054097,0,0.0014864648145755006
346,-0.09308661,-0.31527,1.2167875,-0.6721164,0.16259405,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,-0.31573448,1.3338236,0.04820932,0.1943628,0.56534547,0.7054097,0,0.0014445266780720514
347,-0.09486536,-0.31527,1.2167875,-0.6497139,-0.30483934,-0.30601406,2.3423522,2.5332072,-0.50609607,0.7421534,-0.30256575,1.3338236,0.04820932,0.1943628,0.56534547,0.7054097,1,0.9970204147559508
348,-0.09486536,-0.31527,1.2167875,-0.6497139,-0.30483934,-0.30601406,2.3423522,2.5332072,-0.50609607,0.7421534,-0.30256575,1.3338236,0.04820932,0.1943628,0.56534547,0.7054097,1,0.9970204147559508
349,-0.09041848,-0.31527,1.2167875,-0.6497139,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.30256575,1.3338236,0.04820932,-0.7090083,-0.7745457,-0.70600045,0,0.00019849874666598766
350,-0.08686098,-0.31527,1.2167875,-0.6497139,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.30256575,1.3338236,0.04820932,-0.7090083,-0.7745457,-0.70600045,0,0.00019787955971294513
351,-0.053954083,-0.31527,1.2167875,-0.6497139,-0.30483934,-0.30601406,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.30256575,1.3338236,0.04820932,-0.7090083,-0.7745457,-0.70600045,0,0.00019224284710059824
352,-0.07440972,-0.31527,1.2167875,-0.7365639,0.16259405,0.16171953,-0.6569131,-1.2361038,-0.73624545,-0.92818224,-0.4044043,1.3338236,-0.7252613,-0.7090083,-0.7745457,-0.70600045,0,0.0003482246571268478
353,-0.04950721,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.002874498169513391
354,-0.022825938,-0.31527,1.2167875,-0.7365639,0.16259405,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.003955674035181973
355,-0.017489685,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.00307629023433324
356,-0.014821558,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003069111084689374
357,-0.014821558,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003069111084689374
358,-0.033498447,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.0028344742006814177
359,-0.036166575,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003127015228589311
360,-0.06106909,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003195947813671567
361,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0032009291293663557
362,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0032009291293663557
363,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0032009291293663557
364,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.0029082815862272685
365,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.0029082815862272685
366,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0032009291293663557
367,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0032009291293663557
368,-0.06284784,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0032009291293663557
369,0.020753464,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0029749700317055973
370,-0.017489685,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.0027950059513527467
371,0.12214228,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.0024731850451835025
372,-0.07085222,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,0.1943628,0.56534547,-0.70600045,0,0.0036502776873396123
373,-0.06729472,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.002919630477793862
374,-0.057511587,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031860083310505404
375,-0.05929034,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031909742147225723
376,-0.037945323,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031318894411248867
377,-0.030830318,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003112437881198278
378,-0.037945323,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031318894411248867
379,-0.053954083,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031760996619900226
380,-0.055732835,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003181050150764113
381,-0.053954083,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.002885715601287818
382,-0.053954083,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031760996619900226
383,-0.057511587,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.002894720972502594
384,-0.055732835,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003181050150764113
385,-0.055732835,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.003181050150764113
386,-0.053954083,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.002885715601287818
387,-0.053954083,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,2.0011048,1.9052366,0.7054097,0,0.0031760996619900226
388,-0.06729472,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.002919630477793862
389,-0.06729472,-0.31527,1.2167875,-0.7365639,-0.30483934,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,0.1943628,0.56534547,0.7054097,0,0.0014747114146529878
390,-0.07085222,-0.31527,1.2167875,-0.7365639,0.6300274,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.005808189565969475
391,-0.07085222,-0.31527,1.2167875,-0.7365639,0.6300274,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,-0.4044043,1.3338236,-0.7252613,1.0977339,0.56534547,0.7054097,0,0.005808189565969475
