,F25,F62,F65,F64,F67,F66,F102,F104,F107,F108,F94,F95,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F114,F115,F61,F77,F70,F40,F43,F42,F44,F46,F127,F128,F35,F132,F133,F134,F135,F136,F83,F74,F73,F3,F2,F6,F18,F14,F1,F5,F9,F4,F8,category,1
236,0.9031981,-0.100201614,-0.6118451,-0.06611628,6.259618,-1.2246561,4.129147,0.13296406,-0.28360763,0.49416724,-0.7442071,-0.04611979,-0.7713381,-2.1704273,6.706661,-0.7442073,-0.04611979,6.70999,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.25103348,1.0372496,1.0372496,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,1.0723777,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.1247609,0.18234618,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,2.0183984880573213e-06
237,0.9031981,-0.100201614,-0.6118451,-0.06611628,6.259618,-1.2246561,4.129147,0.13296406,-0.28360763,0.49416724,-0.7442071,-0.04611979,0.07641228,-0.6948579,6.239228,-0.7442073,-0.04611979,6.242256,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.25103348,1.0372496,1.0372496,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,1.0723777,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.1247609,0.18234618,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,2.026395285262306e-06
238,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,0.49416724,-0.7442071,-0.58365303,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.5836531,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.003495727823906169
239,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,-1.7042791,-0.7442071,-0.58365303,0.64157915,0.7807114,-0.7722727,-0.7442073,-0.5836531,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0008268435870712339
240,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,-1.7042791,-0.7442071,-0.58365303,0.64157915,0.7807114,-0.7722727,-0.7442073,-0.5836531,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0008268435870712339
241,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,-1.7042791,-0.7442071,-0.58365303,0.64157915,0.7807114,-0.7722727,-0.7442073,-0.5836531,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0008268435870712339
242,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,-1.7042791,-0.7442071,-0.58365303,0.64157915,0.7807114,-0.7722727,-0.7442073,-0.5836531,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0008268435870712339
243,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,0.49416724,-0.7442071,-0.58365303,-0.7713381,-2.1704273,0.16259405,-0.7442073,-0.5836531,0.16171953,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,7.712656202218177e-05
244,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,0.49416724,-0.7442071,-0.58365303,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.5836531,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.003495727823906169
245,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,0.49416724,-0.7442071,-0.58365303,-0.7713381,-2.1704273,0.16259405,-0.7442073,-0.5836531,0.16171953,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,7.712656202218177e-05
246,-0.9973479,-0.100201614,-0.7728175,-0.06611628,0.4843785,-1.2246561,0.5248988,0.4777887,-0.28360763,0.49416724,-0.7442071,-0.58365303,0.07641228,-0.6948579,-0.30483934,-0.7442073,-0.5836531,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.581852,-1.0466475,-1.0466475,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.37108377,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.07907066,0.22904482,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,7.743211858343711e-05
247,-0.5478944,-0.100201614,-0.7728175,-0.06611628,0.12897915,-1.2246561,-0.32005844,0.14653882,-0.28360763,0.49416724,-0.7442071,-0.6685267,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.6685267,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.63698846,-0.5678474,-0.5678474,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.39649683,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,0.9228512,1.2497439,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.005933510693174335
248,-0.5478944,-0.100201614,-0.7728175,-0.06611628,0.12897915,-1.2246561,-0.32005844,0.14653882,-0.28360763,0.49416724,-0.7442071,-0.6685267,-0.7713381,-2.1704273,-0.30483934,-0.7442073,-0.6685267,-0.30601406,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.63698846,-0.5678474,-0.5678474,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.39649683,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,0.9228512,1.2497439,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,9.802506122709216e-05
249,-0.5478944,-0.100201614,-0.7728175,-0.06611628,0.12897915,-1.2246561,-0.32005844,0.14653882,-0.28360763,0.49416724,-0.7442071,-0.6685267,0.07641228,-0.6948579,-0.30483934,-0.7442073,-0.6685267,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.63698846,-0.5678474,-0.5678474,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.39649683,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,0.9228512,1.2497439,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0001317453819521743
250,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.6119443,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.001201086958101627
251,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,-0.7713381,-2.1704273,0.6300274,-0.7442073,-0.6119443,0.6294532,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,3.539612074653138e-05
252,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,0.07641228,-0.6948579,-0.30483934,-0.7442073,-0.6119443,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,2.654490570809042e-05
253,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.6119443,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.001201086958101627
254,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,-0.7713381,-2.1704273,0.6300274,-0.7442073,-0.6119443,0.6294532,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,3.539612074653138e-05
255,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.6119443,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.001201086958101627
256,0.9031981,-0.100201614,-0.6118451,-0.06611628,1.0174775,-1.2246561,1.8346552,0.80834687,-0.28360763,0.49416724,-0.7442071,-0.61194426,-0.7713381,-2.1704273,0.6300274,-0.7442073,-0.6119443,0.6294532,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,0.07978509,1.0372496,1.0372496,-0.44180915,-0.5526732,-0.91377777,-0.8174395,-1.1663102,0.45229915,-0.2921276,0.8235321,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,3.539612074653138e-05
257,0.9031981,-0.100201614,-0.7728175,-0.06611628,0.12897915,-1.2246561,-0.36939195,-0.27929392,-0.28360763,0.49416724,-0.7442071,-0.6685267,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.6685267,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.63698846,1.0372496,1.0372496,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.39649683,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,3.0311296,3.4078887,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.002855943404485668
258,0.9031981,-0.100201614,-0.7728175,-0.06611628,0.12897915,-1.2246561,-0.36939195,-0.27929392,-0.28360763,0.49416724,-0.7442071,-0.6685267,-0.7713381,-2.1704273,-0.30483934,-0.7442073,-0.6685267,-0.30601406,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.63698846,1.0372496,1.0372496,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.39649683,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,3.0311296,3.4078887,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,4.70386298594432e-05
259,0.9031981,-0.100201614,-0.7728175,-0.06611628,0.12897915,-1.2246561,-0.36939195,-0.27929392,-0.28360763,0.49416724,-0.7442071,-0.6685267,0.07641228,-0.6948579,-0.30483934,-0.7442073,-0.6685267,-0.30601406,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.63698846,1.0372496,1.0372496,-0.54671913,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.39649683,-0.2921276,-0.36910403,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,3.0311296,3.4078887,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,6.322088336128432e-05
260,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.512925,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0010736148419171361
261,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.7713381,-2.1704273,1.5648941,-0.7442073,-0.512925,1.5649202,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.669650061768681e-05
262,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.512925,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0010736148419171361
263,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.7713381,-2.1704273,1.5648941,-0.7442073,-0.512925,1.5649202,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.669650061768681e-05
264,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,0.07641228,-0.6948579,1.0974607,-0.7442073,-0.512925,1.0971867,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.692112552688661e-05
265,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.512925,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0010736148419171361
266,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.7713381,-2.1704273,1.5648941,-0.7442073,-0.512925,1.5649202,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.669650061768681e-05
267,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,0.07641228,-0.6948579,1.0974607,-0.7442073,-0.512925,1.0971867,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.692112552688661e-05
268,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.512925,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0010736148419171361
269,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.7713381,-2.1704273,1.5648941,-0.7442073,-0.512925,1.5649202,-0.6569131,-0.6602367,-0.6798989,1.0032079,0.731796,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.669650061768681e-05
270,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,0.07641228,-0.6948579,1.0974607,-0.7442073,-0.512925,1.0971867,-0.6569131,-0.5716418,-0.66980135,0.7421534,0.0058171675,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,5.692112552688661e-05
271,0.9031981,-0.100201614,-0.7728175,-0.06611628,2.1725254,-1.2246561,0.77833766,-0.04982522,-0.28360763,0.49416724,-0.7442071,-0.51292497,-0.20617115,-2.1704273,-0.7722727,-0.7442073,-0.512925,-0.7737477,0.84271944,-0.6727556,-0.54608727,-0.79336905,-0.92758423,-0.009839714,-0.4044043,-0.581852,1.0372496,1.0372496,-0.4291275,-0.5526732,-0.91377777,-0.8174395,-1.1663102,-0.33042288,-0.2921276,0.9504083,-0.8156763,-0.8211335,-1.0952266,-0.833973,-0.811925,-0.61103565,-0.3146609,0.040953003,-0.7090083,-0.67453617,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0010736148419171361
