,F25,F62,F65,F64,F67,F66,F102,F104,F108,F94,F23,F22,F79,F111,F112,F113,F116,F117,F118,F120,F122,F114,F115,F61,F77,F70,F43,F42,F44,F46,F132,F133,F134,F135,F136,F83,F74,F73,F3,F6,F18,F14,F1,F5,F9,F4,F8,category,1
582,0.7662218,0.09190351,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,-1.7042791,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,1.0855292,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.00027977104890887684
583,0.7662218,-0.0014809248,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,0.49416724,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,1.0855292,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0004085135327890495
584,0.7662218,0.011859708,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,-1.7042791,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,1.0855292,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.00029972658276046477
585,0.7662218,0.006523455,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,-1.7042791,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,1.0855292,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0002840184777442029
586,0.7662218,-0.048617832,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,0.49416724,1.3810323,-0.48875463,0.7807114,0.16259405,1.3810325,1.0855292,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0006600563007220333
587,0.7662218,0.0011872018,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,0.49416724,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,1.0855292,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0004075765132950632
588,0.7662218,0.2012967,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,-1.7042791,1.3810323,-1.336505,-0.6948579,0.6300274,1.3810325,1.0855292,0.6294532,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.00036435064805294734
589,0.7662218,-0.051285956,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,0.49416724,1.3810323,-0.48875463,0.7807114,1.0974607,1.3810325,1.0855292,1.0971867,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0015523865064415606
590,0.7662218,-0.060179714,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,0.49416724,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,1.0855292,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0004442373769416332
591,0.7662218,-0.048617832,-0.013947791,1.3278058,-0.31527,1.2167875,0.6835399,0.21848543,0.49416724,1.3810323,-0.48875463,0.7807114,0.16259405,1.3810325,1.0855292,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.28291976,1.5684687,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0006436975252789101
592,-0.45800373,-0.09664411,-0.72682536,1.3278058,-0.31527,1.2167875,-0.53238606,-0.120095596,0.49416724,1.3810323,0.35899574,-0.6948579,0.16259405,1.3810325,-0.5695075,0.16171953,2.3423522,2.580689,0.033007268,-0.79336905,-0.92758423,-0.3363696,1.6527354,-0.41644275,-0.53311574,-0.53311574,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.7074543,1.0329287,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,1,0.9998782717021459
593,-0.45800373,-0.09664411,-0.72682536,1.3278058,-0.31527,1.2167875,-0.53238606,-0.120095596,0.49416724,1.3810323,0.35899574,-0.6948579,0.16259405,1.3810325,-0.5695075,0.16171953,2.3423522,2.580689,0.033007268,-0.79336905,-0.92758423,-0.3363696,1.6527354,-0.41644275,-0.53311574,-0.53311574,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.7074543,1.0329287,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,1,0.9998782717021459
594,-0.45800373,-0.08686098,-0.72682536,1.3278058,-0.31527,1.2167875,-0.53238606,-0.120095596,0.49416724,1.3810323,0.64157915,0.7807114,0.16259405,1.3810325,-0.5695075,0.16171953,2.3423522,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,1.6527354,-0.41644275,-0.53311574,-0.53311574,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.7074543,1.0329287,0.040953003,1.0977339,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,1,0.999797418412494
595,-0.45800373,-0.08686098,-0.72682536,1.3278058,-0.31527,1.2167875,-0.53238606,-0.120095596,0.49416724,1.3810323,-0.48875463,0.7807114,0.16259405,1.3810325,-0.5695075,0.16171953,2.3423522,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,1.6527354,-0.41644275,-0.53311574,-0.53311574,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.7074543,1.0329287,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,1,0.9995256348153825
596,-0.45800373,-0.0014809248,-0.72682536,1.3278058,-0.31527,1.2167875,-0.53238606,-0.120095596,-1.7042791,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.5695075,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,1.6527354,-0.41644275,-0.53311574,-0.53311574,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.7074543,1.0329287,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.01433545521483211
597,-1.9347792,-0.05039658,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.2865952,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.003851862217052708
598,-1.9347792,-0.051285956,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,0.49416724,1.3810323,0.64157915,0.7807114,0.16259405,1.3810325,-0.2865952,0.16171953,0.84271944,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.5967310139743389
599,-1.9347792,-0.07707785,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,0.49416724,1.3810323,0.64157915,0.7807114,0.16259405,1.3810325,-0.2865952,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0061027149029382124
600,-1.9347792,-0.07707785,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,0.49416724,1.3810323,0.64157915,0.7807114,0.16259405,1.3810325,-0.2865952,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0011162502927647086
601,-1.9347792,0.10257601,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,-1.7042791,1.3810323,-1.336505,-0.6948579,0.16259405,1.3810325,-0.2865952,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0007404199360272637
602,-1.9347792,0.37561432,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,-1.7042791,1.3810323,-1.336505,-0.6948579,0.16259405,1.3810325,-0.2865952,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0005853922360769593
603,-1.9347792,-0.0023703005,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,-1.7042791,1.3810323,-1.336505,-0.6948579,0.16259405,1.3810325,-0.2865952,0.16171953,0.84271944,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,1,0.17123600272893952
604,-1.9347792,0.40674245,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,-1.7042791,1.3810323,-1.336505,-0.6948579,0.16259405,1.3810325,-0.2865952,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0005557937717561037
605,-1.9347792,0.37561432,-0.6808332,1.3278058,-0.31527,1.2167875,-0.32150942,-0.3436511,-1.7042791,1.3810323,-1.336505,-0.6948579,0.16259405,1.3810325,-0.2865952,0.16171953,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.23297605,-0.63698846,-1.798339,-1.798339,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.6991525,-0.4047226,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0005708828709367812
606,0.19263363,-0.08863973,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.38561445,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,0.024648666,0.28307733,0.28307736,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0009995985185960402
607,0.19263363,-0.08863973,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.38561445,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,0.024648666,0.28307733,0.28307736,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,1.0977339,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0007734324829013831
608,0.19263363,-0.08686098,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.38561445,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,0.024648666,0.28307733,0.28307736,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,1.0977339,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0007722497648602337
609,0.19263363,-0.08686098,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.38561445,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,0.024648666,0.28307733,0.28307736,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0009980702972621032
610,0.19263363,-0.07085222,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,0.64157915,0.7807114,0.6300274,1.3810325,-0.38561445,0.6294532,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,-0.030487765,0.27315402,0.27315405,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0019144227742700782
611,0.19263363,-0.07085222,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,-1.336505,-0.6948579,0.6300274,1.3810325,-0.38561445,0.6294532,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.4044043,-0.030487765,0.27315402,0.27315405,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0004987383151375133
612,0.19263363,-0.0752991,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,-1.7042791,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.38561445,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.4044043,0.024648666,0.28307733,0.28307736,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,2.904476,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.0007513179054654411
613,0.19263363,-0.07085222,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,-0.48875463,0.7807114,0.6300274,1.3810325,-0.38561445,0.6294532,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.4044043,-0.030487765,0.27315402,0.27315405,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,3.807847,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,2.1168196,-0.09417136,0,0.00520881398920406
614,0.19263363,-0.100201614,-0.10593199,1.3278058,-0.2264202,1.2167875,-0.43903926,0.14057413,0.49416724,1.3810323,0.9241626,0.7807114,-0.7722727,1.3810325,-0.38561445,-0.7737477,0.84271944,-0.18907285,-0.50622296,-0.92818224,-1.4115702,-0.3363696,-0.4044043,-0.030487765,0.27315402,0.27315405,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.17697832,0.12897629,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.01788242744034572
615,-0.89033514,-0.091307856,-0.58884907,1.3278058,-0.31527,1.2167875,-0.5541508,0.13182174,0.49416724,1.3810323,-1.336505,-0.6948579,-0.30483934,1.3810325,-0.59779865,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.4044043,-0.581852,-0.8605853,-0.8605853,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.17875288,0.49255863,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0002896719239749442
616,-0.89033514,-0.09397598,-0.58884907,1.3278058,-0.31527,1.2167875,-0.5541508,0.13182174,0.49416724,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.59779865,-0.30601406,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,-0.4044043,-0.581852,-0.8605853,-0.8605853,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.17875288,0.49255863,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.000981679832012763
617,-0.89033514,-0.09397598,-0.58884907,1.3278058,-0.31527,1.2167875,-0.5541508,0.13182174,0.49416724,1.3810323,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.59779865,-0.30601406,-0.6569131,0.21045211,1.2206982,-1.0685222,1.1120708,-0.3363696,-0.4044043,-0.581852,-0.8605853,-0.8605853,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.17875288,0.49255863,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0009573576043866574
618,0.7662218,-0.07796723,-0.7728175,1.3278058,-0.31527,1.2167875,-0.5623731,0.36132795,-1.7042791,1.3810323,0.64157915,0.7807114,-0.7722727,1.3810325,-0.512925,-0.5398809,0.092903145,-0.5716418,-0.6719447,1.0032079,0.731796,-0.3363696,-0.4044043,-0.19589706,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.118233725,0.18901742,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0014578203270607657
619,0.7662218,-0.08775035,-0.7728175,1.3278058,-0.31527,1.2167875,-0.5623731,0.36132795,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.512925,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,-0.19589706,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.118233725,0.18901742,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.000767075999523659
620,0.7662218,-0.082414106,-0.7728175,1.3278058,-0.31527,1.2167875,-0.5623731,0.36132795,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.512925,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,-0.19589706,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.118233725,0.18901742,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.0007635623629711574
625,0.7662218,-0.085082226,-0.7038293,1.3278058,-0.31527,1.2167875,-0.5115886,-0.3294445,0.49416724,1.3810323,0.64157915,0.7807114,0.16259405,1.3810325,-0.42805132,0.16171953,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,0.6241654,0.19005795,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.511639,0.8327917,0.040953003,1.0977339,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.012953369167782995
626,0.7662218,-0.085082226,-0.7038293,1.3278058,-0.31527,1.2167875,-0.5115886,-0.3294445,0.49416724,1.3810323,-0.48875463,0.7807114,0.16259405,1.3810325,-0.42805132,0.16171953,-0.6569131,0.22882095,1.2404861,-1.0685222,1.1120708,-0.3363696,0.6241654,0.19005795,0.66016346,0.66016346,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,0.511639,0.8327917,0.040953003,0.1943628,-0.21152818,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.005571698880766023
627,-0.94170123,-0.04683908,-0.72682536,1.3278058,-0.31527,1.2167875,-0.55173254,0.19120021,-1.7042791,1.3810323,-2.4668388,-0.6948579,0.16259405,1.3810325,-0.55536187,0.16171953,-0.6569131,-0.69622844,-0.6614781,1.6755152,-1.6189928,-0.3363696,-0.4044043,-0.581852,-0.92508686,-0.92508686,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.18676908,0.11896944,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0023540804145390417
628,-0.94170123,-0.082414106,-0.72682536,1.3278058,-0.31527,1.2167875,-0.55173254,0.19120021,0.49416724,1.3810323,-3.0320058,-2.1704273,0.16259405,1.3810325,-0.55536187,0.16171953,-0.6569131,-1.2361038,-0.73624545,1.6755152,-1.6189928,-0.3363696,-0.4044043,-0.581852,-0.92508686,-0.92508686,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.18676908,0.11896944,0.040953003,2.0011048,-0.21152818,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,0.7054097,-0.09417136,0,0.0014008018490479415
629,-0.94170123,-0.07085222,-0.72682536,1.3278058,-0.31527,1.2167875,-0.55173254,0.19120021,0.49416724,1.3810323,0.64157915,0.7807114,-0.30483934,1.3810325,-0.55536187,-0.30601406,-0.6569131,0.33243427,-0.6016667,1.0032079,0.731796,-0.3363696,-0.4044043,-0.581852,-0.92508686,-0.92508686,-0.52063245,1.3338236,1.3443875,0.7802903,1.307434,1.3230963,0.18014148,1.3075904,1.3001944,-0.18676908,0.11896944,0.040953003,-0.7090083,-0.21152818,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.70600045,-0.09417136,0,0.001183822497905514
