,F72,F25,F62,F65,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F0-NA,F94,F95,F109,F23,F22,F79,F111,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F114,F115,F61,F77,F88,F70,F41,F40,F43,F42,F45,F44,F46,F126,F127,F128,F129,F36,F130,F35,F131,F38,F132,F37,F133,F134,F39,F135,F136,F137,F83,F74,F73,F84,F146,F16,F3,F7,F12,F17,F2,F6,F13,F18,F14,F1,F5,F9,F10,F15,F4,F8,F11,F71,category,1
430,-1.1909345,-1.1471655,-0.09041848,-0.47386876,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,0.8068806,-0.4956277,-0.39261043,-0.43837774,-1.2328,-0.28360763,0.49416724,0.0,1.3810323,0.4206854,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.42068538,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.581852,-1.1682082,-1.1324444,-1.1682082,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.061263673,0.3724764,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.0022884314140345433
431,-1.1909345,-1.1471655,-0.09041848,-0.47386876,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,0.96722394,-0.4956277,-0.39261043,-0.43837774,-1.2328,-0.28360763,0.49416724,0.0,1.3810323,0.4206854,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.42068538,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.581852,-1.1682082,-1.1324444,-1.1682082,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.061263673,0.3724764,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.0022541405780826212
432,-1.1909345,-1.1471655,-0.089529105,-0.47386876,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,0.46481487,-0.4956277,-0.39261043,-0.43837774,-1.2741299,-0.28360763,0.49416724,0.0,1.3810323,0.4206854,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.42068538,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.581852,-1.1682082,-1.1324444,-1.1682082,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.061263673,0.3724764,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.0023768286008741747
433,-1.1909345,-1.1471655,-0.089529105,-0.47386876,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,0.63584775,-0.4956277,-0.39261043,-0.43837774,-1.2741299,-0.28360763,0.49416724,0.0,1.3810323,0.4206854,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.42068538,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.581852,-1.1682082,-1.1324444,-1.1682082,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.061263673,0.3724764,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.002338861160760501
434,-1.1909345,-1.1471655,-0.089529105,-0.47386876,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,-0.45448667,-0.4956277,-0.39261043,-0.43837774,-1.2741299,-0.28360763,0.49416724,0.0,1.3810323,0.4206854,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.42068538,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.581852,-1.1682082,-1.1324444,-1.1682082,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.061263673,0.3724764,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.002591688481037763
435,-1.1909345,-1.1471655,-0.089529105,-0.47386876,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,-1.2241344,-0.4956277,-0.39261043,-0.43837774,-1.2741299,0.4761777,0.49416724,0.0,1.3810323,0.4206854,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,0.42068538,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.581852,-1.1682082,-1.1324444,-1.1682082,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.061263673,0.3724764,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.0030805606816535886
436,0.6311664,0.7662218,-0.06729472,-0.81880957,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,-0.2793992,-0.57204634,-0.39261043,0.81634027,-1.507588,1.3625939,0.49416724,0.0,1.3810323,-0.6543811,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.65438116,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.36130634,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,1.0958214,1.4298673,0.040953003,-0.47495154,-0.471347,-0.36731035,1.0977339,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,0.7054097,-0.09417136,-0.08225623,-0.5858375,0,0.0003271666344194172
437,0.21334405,0.1755116,-0.09664411,-0.6578372,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,1.2499031,-0.5536672,-0.36636,0.64411056,0.31707183,-0.28360763,0.49416724,0.0,1.3810323,-0.6260899,1.2033832,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.62608993,-0.30601406,-0.6569131,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,0.45273715,-0.14076062,0.022590194,-0.021944039,0.022590224,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.66753185,-0.35075334,-0.2921276,-0.62433356,-0.2118436,-0.7008002,-0.36910403,-0.05879865,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.17697832,0.12897629,0.040953003,-0.47495154,-0.471347,-0.36731035,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,0.7054097,-0.09417136,-0.08225623,-0.5858375,0,0.0012435836064092344
440,0.6311664,0.7662218,-0.076188475,-0.58884907,1.3278058,-0.31527,-1.299718,1.2167875,-0.042801715,0.9190691,-0.09086669,-0.52851677,-0.38969374,-0.19873872,0.9990154,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,-1.0208628,-0.7713381,-2.1704273,0.16259405,1.3810325,-0.48463374,0.16171953,-0.6569131,0.49149722,-0.5913543,-0.005288285,1.0032079,0.47323647,0.0,0.731796,0.3972651,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,24.41823,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.0018219851034358475
441,0.6311664,0.7662218,-0.0859716,-0.58884907,1.3278058,-0.31527,-1.299718,1.2167875,-0.048284907,0.9190691,-0.7567731,-0.52851677,-0.38969374,-0.19873872,0.9990154,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,-1.0208628,0.64157915,0.7807114,-0.30483934,1.3810325,-0.48463374,-0.30601406,-0.6569131,0.49149722,-0.5913543,-0.005288285,1.0032079,0.47323647,0.0,0.731796,0.3972651,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,24.41823,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.0028449648140189978
442,0.6311664,0.7662218,-0.0859716,-0.58884907,1.3278058,-0.31527,-1.299718,1.2167875,-0.048284907,0.9190691,-0.5464869,-0.52851677,-0.38969374,-0.19873872,0.9990154,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,-1.0208628,0.64157915,0.7807114,-0.30483934,1.3810325,-0.48463374,-0.30601406,-0.6569131,0.49149722,-0.5913543,-0.005288285,1.0032079,0.47323647,0.0,0.731796,0.3972651,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,-0.36731035,0.1943628,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.013658738013710143
443,0.6311664,0.7662218,-0.076188475,-0.58884907,1.3278058,-0.31527,-1.299718,1.2167875,-0.042801715,0.9190691,-0.09086669,-0.52851677,-0.38969374,-0.19873872,0.9990154,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,-1.0208628,0.64157915,0.7807114,0.16259405,1.3810325,-0.48463374,0.16171953,-0.6569131,0.49149722,-0.5913543,-0.005288285,1.0032079,0.47323647,0.0,0.731796,0.3972651,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,24.41823,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.0035472168248282163
444,0.6311664,0.7662218,-0.09397598,-0.58884907,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,0.014276525,-0.52851677,-0.38969374,-0.19873872,-0.9493949,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,1.5366799,0.64157915,0.7807114,0.16259405,1.3810325,-0.48463374,0.16171953,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,0.31924918,0,0.014225458786327208
446,0.6311664,0.7662218,-0.09397598,-0.58884907,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,0.15446734,-0.52851677,-0.38969374,-0.19873872,0.21965136,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,1.2033832,-1.336505,-0.6948579,0.16259405,1.3810325,-0.48463374,0.16171953,-0.6569131,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,-0.36731035,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.004226679575658488
447,0.6311664,0.7662218,-0.09219723,-0.58884907,1.3278058,-0.31527,0.12354507,1.2167875,-0.0510265,0.9190691,0.25961056,-0.52851677,-0.38969374,-0.19873872,-0.81950086,-0.28360763,0.49416724,0.0,1.3810323,-0.48463377,1.2033832,-0.48875463,0.7807114,0.16259405,1.3810325,-0.48463374,0.16171953,0.84271944,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,2.722494,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.4804626,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.7114311063263353
450,0.6311664,0.7662218,-0.09397598,-0.58884907,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,1.2409465,-0.52851677,-0.38969374,-0.19873872,-0.5597128,-0.030345863,0.49416724,0.0,1.3810323,-0.48463377,1.2033832,-0.48875463,0.7807114,-0.30483934,1.3810325,-0.48463374,-0.30601406,-0.6569131,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,0.5598799,-0.085624196,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.4746801,-0.1931924,-0.19551784,-0.432691,-0.2118436,-0.5138844,-0.36910403,0.038773507,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.25856805,0.04558584,0.040953003,-0.47495154,-0.471347,2.722494,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,2.4804626,0.7054097,-0.09417136,-0.08225623,0.31924918,0,0.006417936063259499
451,0.6311664,0.7662218,-0.057511587,-0.6808332,1.3278058,-0.31527,0.12354507,1.2167875,-0.04554331,0.9190691,-0.51081055,-0.5115886,-0.3838603,-0.2696933,-1.6151016,-0.28360763,0.49416724,0.0,1.3810323,-0.59779865,1.5366799,0.64157915,0.7807114,0.16259405,1.3810325,-0.59779865,0.16171953,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,0.35546723,0.66016346,0.81419736,0.66016346,1.3540845,0.6301162,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.507606,-0.28467938,-0.27602598,-0.48131672,-0.026715348,-0.52793825,-0.12803927,-0.47924793,-0.13125293,1.307434,-0.13996476,1.3230963,0.18014148,-0.08248475,1.3075904,1.3001944,1.1573796,-0.82316893,-0.5348117,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,0.62094486,0,0.003940412673234349
452,0.6311664,0.7662218,0.070558496,-0.6808332,1.3278058,-0.31527,0.12354507,1.2167875,-0.020868948,0.9190691,-0.35621953,-0.5115886,-0.3838603,-0.2696933,-1.5772159,-0.28360763,-1.7042791,0.0,1.3810323,-0.59779865,1.2033832,-1.336505,-0.6948579,0.16259405,1.3810325,-0.59779865,0.16171953,-0.6569131,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,-0.4044043,0.35546723,0.66016346,0.81419736,0.66016346,1.3540845,0.6301162,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.507606,-0.28467938,-0.27602598,-0.48131672,-0.026715348,-0.52793825,-0.12803927,-0.47924793,-0.13125293,1.307434,-0.13996476,1.3230963,0.18014148,-0.08248475,1.3075904,1.3001944,1.1573796,-0.82316893,-0.5348117,0.040953003,-0.47495154,-0.471347,-0.36731035,1.0977339,2.784573,-0.08296961,-0.11085185,2.3659673,-0.21152818,-0.10691581,-0.098595366,-0.089537024,1.9052366,-0.24996941,-0.071051955,-0.040953007,-0.4031506,2.1168196,-0.09417136,-0.08225623,0.62094486,0,0.0002613961449632658
453,0.6311664,0.7662218,-0.04950721,-0.6808332,1.3278058,-0.31527,0.12354507,1.2167875,-0.031835333,0.9190691,1.1573349,-0.5115886,-0.3838603,-0.2696933,-0.0059541804,-0.28360763,0.49416724,0.0,1.3810323,-0.59779865,1.2033832,-1.336505,-0.6948579,0.16259405,1.3810325,-0.59779865,0.16171953,-0.6569131,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,-0.4044043,0.35546723,0.66016346,0.81419736,0.66016346,1.3540845,0.6301162,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.507606,-0.28467938,-0.27602598,-0.48131672,-0.026715348,-0.52793825,-0.12803927,-0.47924793,-0.13125293,1.307434,-0.13996476,1.3230963,0.18014148,-0.08248475,1.3075904,1.3001944,1.1573796,-0.82316893,-0.5348117,0.040953003,-0.47495154,-0.471347,-0.36731035,0.1943628,2.784573,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.62094486,0,0.0008652057835544596
454,0.6311664,0.7662218,-0.04950721,-0.6808332,1.3278058,-0.31527,0.12354507,1.2167875,-0.031835333,0.9190691,0.62525415,-0.5115886,-0.3838603,-0.2696933,-0.0059541804,-0.28360763,0.49416724,0.0,1.3810323,-0.59779865,1.2033832,-0.48875463,0.7807114,0.16259405,1.3810325,-0.59779865,0.16171953,-0.6569131,0.22882095,1.2404861,0.61593544,-1.0685222,0.22253755,0.0,1.1120708,-1.3943822,-0.3363696,-0.4044043,0.35546723,0.66016346,0.81419736,0.66016346,1.3540845,0.6301162,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.507606,-0.28467938,-0.27602598,-0.48131672,-0.026715348,-0.52793825,-0.12803927,-0.47924793,-0.13125293,1.307434,-0.13996476,1.3230963,0.18014148,-0.08248475,1.3075904,1.3001944,1.1573796,-0.82316893,-0.5348117,0.040953003,-0.47495154,-0.471347,-0.36731035,0.1943628,-0.33859366,-0.08296961,-0.11085185,0.8457157,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,0.7054097,-0.09417136,-0.08225623,0.62094486,0,0.0013322533885873247
455,0.6311664,0.7662218,-0.07974598,-0.7498214,1.3278058,-0.31527,0.12354507,1.2167875,-0.0537681,0.9190691,-0.94785064,-0.54399395,-0.39261043,-0.05549586,-1.3729622,0.4761777,0.49416724,0.0,1.3810323,-0.5270706,1.5366799,0.64157915,0.7807114,-0.30483934,1.3810325,-0.52707064,-0.30601406,-0.6569131,0.33243427,-0.6016667,-0.005288285,1.0032079,0.32483402,0.0,0.731796,0.3972651,-0.3363696,-0.4044043,-0.36130634,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.6828189,-0.39649683,-0.2921276,-0.6453093,-0.2118436,-0.70642173,-0.36910403,-0.89394516,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,1.0958214,1.4298673,0.040953003,-0.47495154,-0.471347,-0.36731035,0.1943628,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.5858375,0,0.0009513230227989126
456,0.6311664,0.7662218,-0.07085222,-0.47386876,1.3278058,-0.31527,-1.299718,1.2167875,-0.040060118,0.9190691,0.52420926,-0.29539168,-0.25844145,-0.329015,0.9990154,1.3625939,0.49416724,0.0,1.3810323,-0.31488645,-0.75558585,0.9241626,0.7807114,-0.30483934,1.3810325,-0.31488642,-0.30601406,-0.6569131,1.323305,2.190397,3.3910635,-1.0679907,1.3072118,0.0,-1.2041476,-2.0639129,-0.3363696,-0.4044043,0.024648666,0.66016346,0.81419736,0.66016346,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,0.06859742,-0.3863316,-0.2921276,-0.034150813,-0.2118436,0.18880649,-0.36910403,0.23842663,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,-0.34342137,-0.04114023,0.040953003,-0.47495154,-0.471347,-0.36731035,-0.7090083,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,-0.7745457,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,0.017553639,0,0.008366915221945721
459,-1.2156577,-1.1942512,-0.057511587,-0.6808332,1.3278058,-0.31527,0.47936082,1.2167875,-0.0537681,0.9190691,-0.72172546,-0.5444776,-0.3838603,0.096350156,-1.3309586,0.09628502,-1.7042791,0.0,1.3810323,-0.5695074,-0.9052294,-2.4668388,-0.6948579,0.16259405,1.3810325,-0.5695075,0.16171953,-0.6569131,-0.69622844,-0.6614781,-1.0499555,1.6755152,-0.71758395,0.0,-1.6189928,-0.8185991,-0.3363696,-0.4044043,-0.63698846,-1.1930165,-1.1803483,-1.1930165,1.3540845,-0.54671913,-0.52063245,1.3338236,1.3507633,1.3443875,0.7802903,-0.5464116,-0.39649683,-0.2921276,-0.5347097,-0.2118436,-0.5433974,-0.36910403,1.4692936,-0.4245414,1.307434,-0.13996476,1.3230963,0.18014148,-0.15155108,1.3075904,1.3001944,1.1573796,0.09716315,0.40916818,0.040953003,-0.47495154,-0.471347,-0.36731035,1.0977339,-0.33859366,-0.08296961,-0.11085185,-0.67453617,-0.21152818,-0.10691581,-0.098595366,-0.089537024,0.56534547,-0.24996941,-0.071051955,-0.040953007,-0.4031506,-0.70600045,-0.09417136,-0.08225623,-0.887533,0,0.0017460490190480775
