,F62,F67,F79,F116,F117,F115,category,1
563,0.0038553285,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.04972505,0,0.0011748075806758782
564,-0.036166575,-0.31527,0.16259405,-0.6569131,0.22882095,-0.04972505,0,0.0019086301991163874
565,-0.09664411,-0.31527,0.16259405,2.3423522,2.580689,-0.28291976,1,0.9989013812967571
566,-0.09664411,-0.31527,0.16259405,2.3423522,2.580689,-0.28291976,1,0.9989013812967571
567,0.046545353,-0.31527,1.0974607,-0.6569131,0.23419486,-0.28291976,0,0.003501104836433747
568,0.09546101,-0.31527,1.0974607,-0.6569131,0.23419486,-0.28291976,0,0.0033137545863459374
569,-0.08686098,-0.31527,0.16259405,0.84271944,0.33243427,-0.28291976,0,0.27710050937399316
570,-0.051285956,-0.31527,1.0974607,-0.6569131,0.33243427,-0.28291976,0,0.0043061038642301635
571,0.00029782625,-0.31527,0.6300274,-0.6569131,0.33243427,-0.28291976,0,0.0023636361956577367
572,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.17418268,-0.28291976,0,0.000752073453115611
573,-0.051285956,-0.31527,-0.30483934,-0.6569131,0.17418268,-0.28291976,0,0.0007232333206946316
574,0.4022956,-0.31527,0.6300274,-0.6569131,0.22882095,-0.28291976,0,0.0013565853939232998
575,-0.08686098,-0.31527,0.16259405,0.84271944,0.22882095,-0.28291976,1,0.25700166923716106
576,-0.0005915493,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007210514718997261
577,0.022532215,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007024974513076895
578,-0.036166575,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007505568041153302
579,-0.07974598,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007883499393042984
580,0.2199736,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0005623005481664761
581,-0.005927803,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007254022445995275
582,0.09190351,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0006496493161561686
583,-0.0014809248,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007217747854896154
584,0.011859708,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007110008069274281
585,0.006523455,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007152909778603226
586,-0.048617832,-0.31527,0.16259405,-0.6569131,0.22882095,-0.28291976,0,0.0013101393306493992
587,0.0011872018,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.28291976,0,0.0007196070168062484
588,0.2012967,-0.31527,0.6300274,-0.6569131,0.21045211,-0.28291976,0,0.0016706363170568997
589,-0.051285956,-0.31527,1.0974607,-0.6569131,0.21045211,-0.28291976,0,0.003817486087763483
590,-0.060179714,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.28291976,0,0.0007572463382949265
591,-0.048617832,-0.31527,0.16259405,-0.6569131,0.21045211,-0.28291976,0,0.0012865271166414172
592,-0.09664411,-0.31527,0.16259405,2.3423522,2.580689,1.6527354,1,0.9999571299968036
593,-0.09664411,-0.31527,0.16259405,2.3423522,2.580689,1.6527354,1,0.9999571299968036
594,-0.08686098,-0.31527,0.16259405,2.3423522,0.33243427,1.6527354,1,0.9995974782658017
595,-0.08686098,-0.31527,0.16259405,2.3423522,0.22882095,1.6527354,1,0.9995539518698228
596,-0.0014809248,-0.31527,-0.30483934,-0.6569131,0.22882095,1.6527354,0,0.018192561041949988
597,-0.05039658,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.23297605,0,0.0009188670088994529
598,-0.051285956,-0.31527,0.16259405,0.84271944,0.33243427,-0.23297605,0,0.2859155450275218
599,-0.07707785,-0.31527,0.16259405,-0.6569131,0.33243427,-0.23297605,0,0.0016296442958263057
600,-0.07707785,-0.31527,0.16259405,-0.6569131,0.33243427,-0.23297605,0,0.0016296442958263057
601,0.10257601,-0.31527,0.16259405,-0.6569131,0.22882095,-0.23297605,0,0.0012012840532712237
602,0.37561432,-0.31527,0.16259405,-0.6569131,0.22882095,-0.23297605,0,0.0008830958907904977
603,-0.0023703005,-0.31527,0.16259405,0.84271944,0.21045211,-0.23297605,1,0.2513506957113168
604,0.40674245,-0.31527,0.16259405,-0.6569131,0.21045211,-0.23297605,0,0.0008372740301008123
605,0.37561432,-0.31527,0.16259405,-0.6569131,0.21045211,-0.23297605,0,0.0008671734585434868
606,-0.08863973,-0.2264202,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.00066614252948467
607,-0.08863973,-0.2264202,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.00066614252948467
608,-0.08686098,-0.2264202,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006648079978663942
609,-0.08686098,-0.2264202,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006648079978663942
610,-0.07085222,-0.2264202,0.6300274,-0.6569131,0.33243427,-0.4044043,0,0.0019339892359750335
611,-0.07085222,-0.2264202,0.6300274,-0.6569131,0.22882095,-0.4044043,0,0.0017455197030139555
612,-0.0752991,-0.2264202,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0005921772407247277
613,-0.07085222,-0.2264202,0.6300274,-0.6569131,0.22882095,-0.4044043,0,0.0017455197030139555
614,-0.100201614,-0.2264202,-0.7722727,0.84271944,-0.18907285,-0.4044043,0,0.05575883539498824
615,-0.091307856,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006516325760829476
616,-0.09397598,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006535957107789299
617,-0.09397598,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.0006418085641045301
618,-0.07796723,-0.31527,-0.7722727,0.092903145,-0.5716418,-0.4044043,0,0.0026731823933201803
619,-0.08775035,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007191868127998793
620,-0.082414106,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007148732970299135
625,-0.085082226,-0.31527,0.16259405,-0.6569131,0.33243427,0.6241654,0,0.0068820946645879785
626,-0.085082226,-0.31527,0.16259405,-0.6569131,0.22882095,0.6241654,0,0.006214428815509714
627,-0.04683908,-0.31527,0.16259405,-0.6569131,-0.69622844,-0.4044043,0,0.00042668196812557167
628,-0.082414106,-0.31527,0.16259405,-0.6569131,-1.2361038,-0.4044043,0,0.00026011200824582547
629,-0.07085222,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007056158173726735
630,-0.089529105,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006503270943892977
631,-0.057511587,-0.31527,0.16259405,-0.6569131,-0.69622844,-0.4044043,0,0.00043184816728591784
632,-0.0859716,-0.31527,0.16259405,-0.6569131,-1.2361038,-0.4044043,0,0.00026115777313023456
633,-0.012153431,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0005959981963839661
634,-0.08863973,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.0006379588434845403
636,-0.08686098,-0.31527,0.16259405,-0.6569131,1.0984919,-0.4044043,0,0.002639233356865963
637,-0.08686098,-0.31527,-0.30483934,-0.6569131,1.0984919,-0.4044043,0,0.0015342002692559627
638,-0.053954083,-0.31527,0.16259405,-0.6569131,1.0984919,-0.4044043,0,0.002543294809095505
639,-0.08686098,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0011160888836706353
640,-0.07707785,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0011038519319039677
641,-0.06462659,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007006807406953905
643,-0.009485304,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.23850599,0,0.0008693682059782875
644,-0.06284784,-0.31527,0.16259405,-0.6569131,-0.69622844,-0.4044043,0,0.0004344546654842145
645,-0.08775035,-0.31527,0.16259405,-0.6569131,-1.2361038,-0.4044043,0,0.00026168223186798185
646,-0.017489685,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.000664417450404435
647,-0.060179714,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006971768204068543
648,-0.021936562,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006677568377689704
649,-0.04950721,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006888386822605234
650,-0.037055947,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006792367202898465
651,-0.0788566,-0.31527,-0.30483934,-0.6569131,1.0984919,-0.4044043,0,0.0015204294385101434
652,-0.065515965,-0.31527,-0.30483934,-0.6569131,1.0984919,-0.4044043,0,0.0014977517526340465
653,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
654,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
655,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
656,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
657,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
658,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
659,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
660,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
661,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
662,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
663,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
664,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
665,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
666,-0.100201614,-0.31527,-0.7722727,0.84271944,-0.8343361,-0.4044043,0,0.03256594995415864
667,0.05099223,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0005550399976229443
670,0.20396483,-0.31527,0.6300274,1.3425969,0.33243427,0.9981908,0,0.962599211497869
672,-0.057511587,-0.31527,0.16259405,-0.6569131,-0.69622844,-0.4044043,0,0.00043184816728591784
673,-0.0859716,-0.31527,0.16259405,-0.6569131,-1.2361038,-0.4044043,0,0.00026115777313023456
674,-0.012153431,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0005959981963839661
675,-0.08863973,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.0006379588434845403
676,-0.07974598,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007127262407454462
677,-0.07263097,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007070322084082042
678,-0.05929034,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.000696478139769151
679,-0.07707785,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.000629696769708464
680,-0.05929034,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.000696478139769151
681,-0.05929034,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.000696478139769151
682,-0.04683908,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006867697648114498
683,-0.043281578,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006840208645387207
684,-0.0352772,-0.31527,0.16259405,-0.6569131,0.33243427,-0.4044043,0,0.001166848143420887
685,0.988394,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.00021369788662862116
686,0.10257601,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0005802978102012712
687,0.046545353,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006181401106414517
688,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007177460900475303
689,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007177460900475303
690,-0.07263097,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007070322084082042
691,0.02964722,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0009787569148754372
698,0.056328483,-0.31527,-0.30483934,-0.6569131,0.23419486,-0.09271649,0,0.0009349027000445148
699,-0.037945323,-0.31527,0.16259405,-0.6569131,0.33243427,-0.09271649,0,0.0019718751187891674
700,-0.07440972,-0.31527,1.5648941,-0.6569131,0.33243427,-0.09271649,0,0.010406133006537723
701,-0.07440972,-0.31527,1.5648941,-0.6569131,0.33243427,-0.09271649,0,0.010406133006537723
702,-0.0068171783,-0.31527,0.16259405,-0.6569131,0.22882095,-0.09271649,0,0.0017184109598814238
703,-0.07440972,-0.31527,1.5648941,-0.6569131,0.22882095,-0.09271649,0,0.00939981878721648
704,-0.09664411,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.09271649,0,0.0011049134338839413
705,-0.07440972,-0.31527,1.5648941,-0.6569131,0.22882095,-0.09271649,0,0.00939981878721648
706,-0.07440972,-0.31527,1.5648941,-0.6569131,0.21045211,-0.09271649,0,0.00923175665205728
707,-0.07352035,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.09271649,0,0.0010570868282167066
708,-0.0788566,-0.31527,0.16259405,0.84271944,0.21045211,-0.09271649,0,0.31647501992988153
709,-0.07974598,-0.31527,0.16259405,0.84271944,0.21045211,-0.09271649,0,0.31669210501104467
711,0.031425968,-0.31527,1.0974607,0.092903145,0.22882095,0.8813079,0,0.2845311816199574
712,-0.06729472,-0.31527,1.0974607,0.092903145,0.22882095,0.8813079,0,0.30773658018419314
713,-0.06729472,-0.31527,1.0974607,0.092903145,0.21045211,0.8813079,0,0.3038707092669917
714,-0.071741596,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007063236581053066
715,-0.08419285,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006464263106470187
716,-0.083303474,-0.31527,0.16259405,-0.6569131,0.33243427,-0.4044043,0,0.0012317335941224074
717,-0.083303474,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.001111623479973853
718,-0.085082226,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007170268105629117
719,-0.07352035,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007077414689916621
720,-0.01837906,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006650839903714893
721,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007177460900475303
722,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0007177460900475303
723,-0.09219723,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006522862987053257
724,-0.08686098,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006483737709129635
725,-0.09219723,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0006522862987053257
727,-0.061958466,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.061547745,0,0.0011194851178124882
728,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.061547745,0,0.001150191894526457
731,-0.057511587,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0006950828768945474
732,-0.027272815,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0010436018623977777
733,0.027868468,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0009807210472008404
734,-0.06462659,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0010884712570665442
735,-0.06462659,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0010884712570665442
621,-0.08775035,-0.31527,0.16259405,2.3423522,0.33243427,0.6241654,1,0.9976911856704198
622,-0.08863973,-0.31527,0.16259405,2.3423522,0.33243427,0.6241654,1,0.9976937523319892
623,0.20218608,-0.31527,-0.30483934,2.3423522,0.33243427,0.6241654,1,0.9940654763651074
624,-0.06284784,-0.31527,-0.30483934,2.3423522,0.33243427,0.6241654,1,0.9957358859901748
635,-0.085082226,-0.31527,-0.30483934,2.3423522,0.21045211,0.1670233,1,0.9904153366538377
642,-0.04506033,-0.31527,-0.30483934,2.3423522,0.33243427,-0.23850599,1,0.9829358396518463
668,-0.04950721,-0.31527,0.6300274,1.3425969,2.5332072,0.9981908,1,0.9963075397493908
669,0.042098477,-0.31527,-0.30483934,2.3423522,0.33243427,0.9981908,1,0.9973190022762346
671,-0.04950721,-0.31527,0.6300274,1.3425969,0.17418268,0.9981908,1,0.9679343461747787
692,0.017195962,-0.31527,-0.30483934,2.3423522,0.33243427,-0.001043639,1,0.9873162341671348
693,-0.043281578,-0.31527,-0.30483934,2.3423522,0.33243427,-0.001043639,1,0.9882313622388137
694,-0.014821558,-0.31527,-0.30483934,2.3423522,0.33243427,-0.001043639,1,0.9878091376987969
695,-0.082414106,-0.31527,-0.30483934,2.3423522,0.21045211,-0.001043639,1,0.9874607246125914
696,-0.0788566,-0.31527,0.16259405,0.84271944,1.323305,-0.09271649,1,0.5893200674594331
697,-0.07974598,-0.31527,0.16259405,0.84271944,1.323305,-0.09271649,1,0.5895898636644707
710,-0.06729472,-0.31527,1.0974607,0.092903145,1.323305,0.8813079,1,0.5828337558339434
726,-0.0859716,-0.31527,-0.30483934,2.3423522,0.33243427,-0.061547745,1,0.9877195274791153
729,-0.020157812,-0.31527,0.16259405,2.3423522,-0.69622844,-0.3227718,1,0.9711654678960321
730,-0.020157812,-0.31527,0.16259405,2.3423522,-0.69622844,-0.3227718,1,0.9711654678960321
736,-0.06284784,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0012992842896552448
737,-0.06640534,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.00130508378436211
738,-0.06106909,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0012963942073249987
739,-0.036166575,-0.31527,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0012566006828424962
740,-0.0752991,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.000723754141421847
741,-0.027272815,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.0012216968374269407
742,-0.06818409,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.0012859020893814773
743,-0.04683908,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.001251994094885689
744,-0.04683908,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.001251994094885689
745,-0.025494065,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.0012189791244085369
746,-0.04950721,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.0012561832701360504
747,-0.069962844,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.0007189324140654689
748,-0.041502826,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.001243657556404088
749,0.09190351,-0.31527,0.16259405,-0.6569131,0.21045211,-0.4044043,0,0.0010523415105413586
750,-0.014821558,-0.31527,-0.30483934,2.3423522,0.33243427,-0.30356416,1,0.9803875342917825
751,-0.083303474,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.00036737152462172374
752,-0.083303474,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.00036737152462172374
753,-0.083303474,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.00036737152462172374
754,-0.082414106,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.00036696233481966383
755,-0.09041848,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.000370661533379715
756,-0.09041848,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.000370661533379715
757,-0.09041848,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.000370661533379715
758,-0.09041848,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.000370661533379715
759,-0.08863973,0.39552864,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.00036983628023358245
760,-0.085082226,0.39552864,0.16259405,-0.6569131,0.17418268,-0.4044043,0,0.00066020877456934
761,-0.09486536,0.39552864,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0003921225998299578
762,-0.09486536,0.39552864,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0003921225998299578
763,-0.09753349,0.39552864,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.00039343577637705274
764,-0.09753349,0.39552864,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.00039343577637705274
765,-0.09753349,0.39552864,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.00039343577637705274
766,-0.085082226,0.39552864,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0006945430017120789
767,-0.080635354,-0.31527,0.6300274,-0.6569131,0.23419486,-0.4044043,0,0.002392290672079255
768,-0.06106909,-0.31527,0.6300274,-0.6569131,0.23419486,-0.4044043,0,0.0023344636519089016
769,-0.07085222,-0.31527,0.6300274,-0.6569131,0.23419486,-0.4044043,0,0.0023632007051819694
770,-0.06106909,-0.31527,0.6300274,-0.6569131,0.23419486,-0.4044043,0,0.0023344636519089016
771,-0.09041848,-0.31527,0.6300274,-0.6569131,0.33243427,-0.4044043,0,0.0026524153268223886
772,-0.09041848,-0.31527,0.6300274,-0.6569131,0.33243427,-0.4044043,0,0.0026524153268223886
773,-0.07263097,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008077761976581582
774,-0.07263097,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008077761976581582
775,-0.07796723,-0.31527,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.0007021460020500052
776,-0.091307856,-0.31527,-0.30483934,-0.6569131,0.17418268,-0.4044043,0,0.0007139782999491764
777,-0.083303474,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.4044043,0,0.0007436134948955908
778,-0.0752991,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008104802249275894
779,-0.057511587,-0.31527,0.16259405,-0.6569131,-0.69622844,-0.4044043,0,0.0005471441732366166
780,-0.0859716,-0.31527,0.16259405,-0.6569131,-1.2361038,-0.4044043,0,0.00034354247772927726
781,-0.0752991,-0.31527,-0.30483934,2.3423522,0.33243427,-0.10188381,1,0.9867393805638767
782,-0.082414106,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008177352632232048
783,-0.08775035,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008232190867715162
784,-0.07440972,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008095778790649358
785,-0.031719696,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.000767425488744477
786,-0.085082226,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008204725933892346
787,-0.07707785,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008122879325519854
788,-0.085082226,-0.31527,-0.30483934,-0.6569131,0.33243427,-0.4044043,0,0.0008204725933892346
789,-0.09664411,-0.31527,0.16259405,2.3423522,2.580689,-0.2666495,1,0.9988247157297241
790,-0.09664411,-0.31527,0.16259405,2.3423522,2.580689,-0.2666495,1,0.9988247157297241
791,0.046545353,-0.31527,1.0974607,-0.6569131,0.23419486,-0.2666495,0,0.004548753073019821
792,0.09546101,-0.31527,1.0974607,-0.6569131,0.23419486,-0.2666495,0,0.004279370248262651
793,-0.08686098,-0.31527,0.16259405,0.84271944,0.33243427,-0.2666495,0,0.3043734334943552
794,-0.051285956,-0.31527,1.0974607,-0.6569131,0.33243427,-0.2666495,0,0.005627252900262107
795,0.00029782625,-0.31527,0.6300274,-0.6569131,0.33243427,-0.2666495,0,0.0029488146345248516
796,-0.0859716,-0.31527,-0.30483934,-0.6569131,0.17418268,-0.2666495,0,0.0008835432435839339
797,-0.051285956,-0.31527,-0.30483934,-0.6569131,0.17418268,-0.2666495,0,0.0008459818417128774
798,0.4022956,-0.31527,0.6300274,-0.6569131,0.22882095,-0.2666495,0,0.0016202933669208401
799,-0.08686098,-0.31527,0.16259405,0.84271944,0.22882095,-0.2666495,1,0.28439506367430645
800,-0.034387823,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.2666495,0,0.0008713313417774913
801,-0.07263097,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.2666495,0,0.0009140807803727698
802,-0.048617832,-0.31527,-0.30483934,-0.6569131,0.22882095,-0.2666495,0,0.0008869996260754704
803,0.2012967,-0.31527,0.6300274,-0.6569131,0.21045211,-0.2666495,0,0.0020484496736105045
804,-0.051285956,-0.31527,1.0974607,-0.6569131,0.21045211,-0.2666495,0,0.005027697702241053
805,-0.060179714,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.2666495,0,0.0008847317046992074
806,-0.05217533,-0.31527,-0.30483934,-0.6569131,0.21045211,-0.2666495,0,0.0008759065780007287
807,-0.051285956,-0.31527,0.16259405,0.84271944,0.33243427,-0.08297625,0,0.3594182502696395
808,-0.07707785,-0.31527,0.16259405,-0.6569131,0.33243427,-0.08297625,0,0.002430103554828515
809,-0.07707785,-0.31527,0.16259405,-0.6569131,0.33243427,-0.08297625,0,0.002430103554828515
810,0.10257601,-0.31527,0.16259405,-0.6569131,0.22882095,-0.08297625,0,0.0017633087477626195
811,-0.0023703005,-0.31527,0.16259405,0.84271944,0.21045211,-0.08297625,1,0.3202833739479711
812,0.40674245,-0.31527,0.16259405,-0.6569131,0.21045211,-0.08297625,0,0.0011846297113904292
813,-0.07707785,0.04012931,0.16259405,-0.6569131,0.33243427,-0.4044043,0,0.0010499174171696103
814,-0.091307856,0.04012931,-0.30483934,-0.6569131,-1.2361038,-0.4044043,0,0.00013901237388848044
815,-0.091307856,0.04012931,-0.30483934,-0.6569131,-1.2361038,-0.4044043,0,0.00013901237388848044
816,0.061664738,0.04012931,0.16259405,-0.6569131,0.22882095,-0.4044043,0,0.0008015836423286135
817,-0.085082226,0.04012931,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.0005282211532051615
818,-0.0014809248,0.04012931,-0.30483934,-0.6569131,0.21045211,-0.4044043,0,0.00047569163054319663
819,-0.09041848,0.04012931,-0.30483934,-0.6569131,-1.2361038,-0.4044043,0,0.0001388575009649268
820,0.09546101,-0.31527,-0.30483934,-0.6569131,-1.2361038,-0.4044043,0,0.0001526003711444773
821,-0.0005915493,-0.2264202,3.902061,-0.6569131,-0.45083055,-0.4044043,0,0.059433112728744304
822,-0.0005915493,-0.2264202,3.902061,-0.6569131,-0.45083055,-0.4044043,0,0.059433112728744304
823,-0.0005915493,-0.2264202,3.902061,-0.6569131,-0.45083055,-0.4044043,0,0.059433112728744304
824,-0.0005915493,-0.2264202,3.902061,-0.6569131,-0.45083055,-0.4044043,0,0.059433112728744304
825,-0.0005915493,-0.2264202,3.902061,-0.6569131,-0.45083055,-0.4044043,0,0.059433112728744304
826,-0.0005915493,-0.2264202,3.902061,-0.6569131,-0.45083055,-0.4044043,0,0.059433112728744304
