,F67,F34,F103,F105,F107,F109,F79,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F115,F88,F41,F45,F44,F46,F128,F130,F132,F134,F135,F136,F137,F6,F13,F1,F5,F15,category,1
132,-0.6037303,-0.07170111,-0.72885853,-1.4241022,-0.17314029,-0.7612125,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.71485597,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.49145985,-0.38596982,-0.9781269,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,5.705811454284414e-05
133,-0.6037303,1.2308939,-0.72885853,-0.31633413,-0.17314029,-0.7612125,0.30908012,0.29662398,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.3798654,1.2008175,0.77764183,-0.30475688,0.71485597,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.49145985,-0.38596982,-0.9781269,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0041036107061406275
134,-0.6037303,-1.3742962,-0.75371736,0.95888686,0.5640098,-0.34880576,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.5998213,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.1658946,-0.5098009,-0.9781269,-0.9350797,-0.96894616,-1.0061975,-0.4352482,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,6.985321042691806e-05
136,-0.6037303,1.2308939,-0.3601189,-1.0266548,5.642155,-0.94867015,-0.21071526,-0.22826111,-0.5545398,3.2467418,0.5171034,-0.43945664,0.6794086,3.2467418,-0.14262088,0.3501744,0.6794086,2.7894843,-0.789597,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.22586714,-0.39535096,-0.97053754,-0.93733954,-0.96373993,-0.98870736,2.0083616,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.05587178052041885
137,-0.23365924,-1.3742962,-0.032810688,0.95888686,-0.3369514,-0.89243287,-0.21071526,-0.22826111,-0.5545398,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,-0.30475688,0.3799983,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.4400548,0.011790802,-0.97053754,-0.93733954,-0.96373993,-0.98870736,2.0083616,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,5.5038009785002e-05
138,-0.23365924,-0.07170111,-0.032810688,-0.86285764,-0.3369514,-0.77995837,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.3799983,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.4400548,0.011790802,-0.97053754,-0.93733954,-0.96373993,-0.98870736,2.0083616,-0.33172852,-0.20027964,2.1607478,-0.38955462,2.4794023,0,7.217756022807637e-06
139,-0.6037303,1.2308939,-0.39326403,-1.4985706,1.2192544,-0.967416,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.73204577,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5599999,-0.19459443,-0.9708054,-0.9539117,-0.9678879,-0.9727993,2.8012054,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,1.0089957900939251e-05
140,-0.6037303,0.57959634,-0.59213483,0.3212764,0.15448198,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.2603579,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5599999,-0.543573,-0.9865198,-0.9591847,-0.9797513,-1.0057579,3.6720023,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,5.8116350345695325e-06
141,-0.23365924,0.57959634,0.5347997,-1.2915034,-0.3369514,-0.89243287,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.6740813,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.44225672,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00025376394487824406
142,-0.23365924,-1.3742962,0.5347997,0.95888686,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.68391436,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.44225672,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0017430437271722353
143,-0.23365924,-1.3742962,0.5347997,0.95888686,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.68391436,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.44225672,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0017430437271722353
144,-0.23365924,-0.07170111,0.5347997,0.008601927,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.72792023,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.44225672,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,2.1607478,-0.38955462,2.4794023,0,0.0005031459895925368
145,-0.23365924,-0.39734986,0.5347997,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.72792023,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.44225672,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0027874382558734463
146,-0.23365924,0.57959634,0.5347997,-0.44074604,4.741194,0.40102473,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.6495347,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.44225672,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00017270183847569666
147,-0.6037303,-0.39734986,-0.020381264,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,-0.056623098,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5342974,-0.01072395,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,2.1607478,-0.38955462,-0.40332302,0,0.0006180259744517179
148,0.50648296,-1.3742962,0.3732172,0.95888686,0.5640098,-0.89243287,1.3486708,1.3459289,-0.5545398,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,2.015924,1.2470527,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.027020454098111185
149,0.50648296,-1.3742962,0.3732172,0.95888686,-0.3369514,-0.89243287,-0.21071526,-0.22826111,3.5155332,0.45066768,-0.048274774,0.5234678,0.77764183,0.45066765,1.3798654,1.2008175,0.77764183,2.015924,0.34768143,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,1,0.9871903970575625
150,0.50648296,1.2308939,0.3732172,-1.0146697,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,2.015924,0.6859771,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,2.2548258,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,0.0118226090854648
151,0.50648296,-0.39734986,0.3732172,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,2.498015,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,2.015924,1.2470527,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,1,0.8674161325267118
152,0.50648296,-0.39734986,0.3732172,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,2.498015,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,2.015924,1.2470527,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,1,0.8674161325267118
153,0.50648296,0.57959634,0.3732172,-1.2550387,0.5640098,-0.46128032,1.3486708,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,2.015924,0.76573783,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.04576323810669513
154,0.50648296,1.2308939,0.3732172,-0.103797294,0.5640098,-0.46128032,1.3486708,1.3459289,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,2.015924,0.68322676,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.020333441810259003
155,0.50648296,-1.3742962,0.3732172,0.95888686,0.5640098,-0.34880576,1.3486708,1.3459289,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,2.015924,1.2470527,1.4235989,1.4118892,1.4048649,-0.0038141536,0.34815577,-2.6393213,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.01479908659993034
156,0.50648296,1.2308939,-0.37669146,-1.1977371,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,1.1225984,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.34581223,0.032429323,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0019412150996913858
157,0.50648296,-1.3742962,-0.37669146,0.95888686,-0.3369514,-0.34880576,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-2.386875,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.34581223,0.032429323,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,7.177056867061061e-05
158,-0.23365924,-1.3742962,-0.7868625,0.95888686,-0.3369514,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.18657812,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5257299,-0.3521977,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00019213179552852913
159,0.87655413,-0.23452547,-0.7661468,-0.12593666,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.074467,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,0.89924735,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,0.0010280360411265533
160,0.87655413,0.25394762,-0.7661468,0.95888686,-0.3369514,-0.5925007,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,0.89924735,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,4.9930186,-0.36730444,-0.38955462,-0.40332302,0,0.00019198030496726866
161,0.87655413,0.09112326,-0.7661468,0.95888686,-0.3369514,-0.5925007,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,0.89924735,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.00042845114239926116
162,0.87655413,0.57959634,-0.7661468,0.95888686,-0.3369514,-0.5925007,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,0.89924735,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,4.9930186,-0.36730444,-0.38955462,-0.40332302,0,0.00017352002403862656
163,0.87655413,1.5565425,-0.7661468,0.95888686,-0.3369514,-0.5925007,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,1.074467,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.33724475,0.89924735,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,4.9930186,-0.36730444,-0.38955462,-0.40332302,0,0.0001281220939943037
164,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.2278001,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.21148048,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.0007974351104944531
165,-0.23365924,-0.39734986,-0.12810294,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,1.2278001,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.21148048,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.002436961181225437
166,-0.23365924,-1.3742962,-0.12810294,0.95888686,-0.3369514,0.8321773,-0.21071526,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.017430315,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.21148048,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00033190739040270733
167,-0.23365924,-1.3742962,-0.12810294,0.95888686,-0.3369514,-0.42378882,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,-0.9040411,0.3501744,0.9465304,-0.30475688,0.3614333,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.12305707,-0.21148048,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,3.2881181280748556e-05
168,-0.6037303,-0.07170111,-0.7827194,-1.6181225,0.8916321,-0.61124647,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,-0.07175014,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5771349,-0.3071682,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,4.9178338120731286e-05
169,-0.6037303,1.2308939,-0.6708545,-1.0429138,0.8916321,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.68391436,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.58297384,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0013729904145196369
170,-0.6037303,0.57959634,-0.6708545,-0.3015061,0.8916321,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-1.1361438,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.39721727,-0.58297384,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0006666059877529414
171,0.50648296,2.20784,0.08734042,-1.4502667,-0.3369514,2.0319061,0.30908012,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.07814508,1.4235989,1.4118892,1.4048649,-0.0038141536,0.33958825,-0.20209934,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.002979579321018838
172,0.50648296,0.57959634,0.08734042,-1.5915555,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.07814508,1.4235989,1.4118892,1.4048649,-0.0038141536,0.33958825,-0.20209934,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.003960439024571713
173,0.50648296,-0.39734986,0.08734042,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.78430283,1.4235989,1.4118892,1.4048649,-0.0038141536,0.33958825,-0.20209934,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0036453791489404787
174,0.50648296,-0.39734986,0.08734042,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.78430283,1.4235989,1.4118892,1.4048649,-0.0038141536,0.33958825,-0.20209934,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.0011938328709418056
175,0.50648296,-1.3742962,0.08734042,0.95888686,-0.3369514,-0.61124647,0.30908012,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,0.78430283,1.4235989,1.4118892,1.4048649,-0.0038141536,0.33958825,-0.20209934,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.00022413727719579639
176,0.50648296,0.57959634,0.08734042,-0.75775695,-0.009329149,0.40102473,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.3820611,1.4235989,1.4118892,1.4048649,-0.0038141536,0.33958825,-0.20209934,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,2.2548258,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,7.962279167868262e-05
177,-0.6037303,1.2308939,-0.44712487,-0.33437985,2.1202154,-1.0049075,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.37449756,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5771349,-0.52481073,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,7.046087739773604e-05
178,-0.6037303,-0.39734986,-0.7951488,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,-1.8711804,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.58570236,-0.52481073,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.00017787844151856237
179,1.6166962,-0.39734986,0.39393288,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,0.6901027,1.4235989,1.4118892,1.4048649,-0.0038141536,4.2720737,0.5352588,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.009251735817323883
180,1.6166962,-1.3742962,0.39393288,0.95888686,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.59088266,1.4235989,1.4118892,1.4048649,-0.0038141536,4.2720737,0.5352588,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.012285986107475515
181,1.6166962,-0.07170111,0.39393288,0.95888686,-0.3369514,-0.27382272,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-1.9186243,1.4235989,1.4118892,1.4048649,-0.0038141536,4.2720737,0.5352588,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.004138725449157668
182,-0.23365924,0.09112326,0.008620729,-0.23663288,-0.009329149,-1.0049075,0.8288755,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,0.4872628,-0.6991447,-0.6742548,-0.7387583,-0.36697465,-0.5599999,0.09997358,-0.40053582,-0.68461347,-0.41116032,-0.4083727,-0.63114756,-0.33172852,-0.20027964,2.1607478,-0.38955462,2.4794023,0,5.89072318417332e-05
183,1.6166962,-1.3742962,0.39393288,0.95888686,-0.3369514,2.0319061,-0.21071526,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.44256926,1.4235989,1.4118892,1.4048649,-0.0038141536,4.2720737,0.5352588,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.016546162099131994
184,-0.6037303,0.57959634,-0.59213483,-0.6351395,-0.3369514,0.40102473,-0.21071526,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.6901027,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.50002736,-0.9450861,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,2.2548258,-0.20027964,-0.36730444,2.0101879,-0.40332302,0,3.437895464389896e-05
185,-0.6037303,-0.39734986,-0.59213483,-0.103797294,-0.009329149,-1.0236533,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,0.6901027,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.50002736,-0.9450861,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,3.069436150811914e-05
186,-0.23365924,-1.3742962,0.50165457,0.95888686,-0.3369514,-0.19883968,-0.21071526,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,-0.20101757,1.4235989,1.4118892,1.4048649,-0.0038141536,0.91361123,0.22192849,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,-0.40332302,0,0.0003102633548066356
187,-0.23365924,6.766922,0.50165457,0.95888686,-0.3369514,-0.27382272,-0.73051065,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,-0.19207887,1.4235989,1.4118892,1.4048649,-0.0038141536,0.91361123,0.22192849,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,2.0101879,2.4794023,0,6.0695991202846114e-05
188,-0.6037303,-0.39734986,-0.538274,0.42754474,-0.3369514,0.08234683,-0.73051065,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,-0.093753114,1.4235989,1.4118892,1.4048649,-0.0038141536,-0.5257299,-0.5660878,1.4990829,1.5051763,1.4909992,1.5280974,-0.0323216,-0.33172852,-0.20027964,-0.36730444,-0.38955462,2.4794023,0,0.00035528034974427014
