,F25,F64,F67,F34,F66,F69,F68,F101,F102,F103,F104,F105,F107,F108,F95,F109,F23,F22,F79,F112,F113,F116,F117,F118,F119,F120,F110,F121,F122,F123,F115,F61,F77,F88,F70,F41,F40,F45,F44,F46,F126,F127,F128,F36,F130,F38,F132,F133,F134,F135,F136,F137,F146,F16,F7,F12,F17,F6,F13,F18,F1,F5,F9,F15,F4,F8,F11,F71,category,1
283,0.7333972,1.5274129,-0.23365924,-0.07170111,1.5245221,-0.40391034,1.5072963,-0.4908886,1.0938056,1.2267044,0.1774725,-0.103797294,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,4.027489,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.020546291881768125
284,0.7333972,1.5274129,-0.23365924,-0.07170111,1.5245221,-0.40391034,1.5072963,-0.7570434,1.0938056,1.2267044,0.1774725,-0.103797294,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,4.027489,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.02037420344827615
285,0.7333972,1.5274129,-0.23365924,-0.07170111,1.5245221,-0.40391034,1.5072963,-1.5060792,1.0938056,1.2267044,0.1774725,-0.103797294,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,2.6789196,1.369722,0.9960814,1.369722,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.0862124,0,0.01571231596141299
286,0.7333972,1.5274129,-0.23365924,-0.07170111,1.5245221,-0.40391034,1.5072963,-0.8406921,1.0938056,1.2267044,0.1774725,-0.103797294,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,2.5932963,1.1344308,0.84687376,1.1344308,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,1.8251724,0,0.01461718983135004
287,0.7333972,1.5274129,-0.23365924,-0.07170111,1.5245221,-0.40391034,1.5072963,-1.5479037,1.0938056,1.2267044,0.1774725,-0.103797294,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,3.577966,1.5242876,1.1212232,1.5242876,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.0862124,0,0.017088452387012794
288,0.7333972,1.5274129,-0.23365924,-0.39734986,1.5245221,-0.40391034,1.5072963,-0.862238,1.0938056,1.2267044,0.1774725,0.42754474,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,4.027489,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,2.3582609,-0.19129245,-0.18431383,5.817538,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,2.4794023,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.0038962666954243078
289,0.7333972,1.5274129,-0.23365924,-0.23452547,1.5245221,-0.2062106,1.5072963,-1.5783213,1.0938056,1.2267044,0.1774725,-0.059518766,-0.3369514,-0.17892902,0.9336917,0.08234683,0.36316603,1.0575148,-0.73051065,0.93369454,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.3798654,1.2008175,0.77764183,-0.30475688,4.027489,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,2.3582609,-0.19129245,-0.18431383,5.817538,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,2.4794023,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.004711514560581214
290,0.7333972,1.5274129,-0.23365924,0.57959634,1.5245221,-0.2062106,1.5072963,1.0832273,1.0938056,1.2267044,0.1774725,-1.4934616,-0.3369514,-0.02245384,0.9336917,0.40102473,-0.8879055,-0.33790413,-0.21071526,0.93369454,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,-0.2964952,-1.1771687,-1.0336925,-1.1771687,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.19038214,2.1607478,2.0101879,-0.14512847,-0.40332302,1.9222562,-0.14831778,-0.13667665,-0.5241869,0,6.548626626531056e-05
291,0.7333972,1.5274129,-0.23365924,-0.23452547,1.5245221,-0.40391034,1.5072963,0.98436975,1.0938056,1.2267044,0.1774725,0.95888686,-0.3369514,-0.02245384,0.9336917,-0.5925007,-0.053857777,-0.33790413,-0.73051065,0.93369454,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,4.027489,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,1.1231669,1.6076156,0.8279362,-0.09003628,-0.029486243,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,2.3582609,-0.19129245,-0.18431383,5.817538,-0.33172852,-0.20027964,5.252594,-0.36730444,-0.38955462,-0.14512847,2.4794023,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.0014169567335145167
292,-2.4602246,1.5274129,4.207194,-1.3742962,1.5245221,0.97998786,1.5072963,0.60285795,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,2.0319061,0.36316603,-1.733323,0.30908012,1.7980726,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,0.00023351920059195208
293,-2.4602246,1.5274129,4.207194,1.2308939,1.5245221,0.68343824,1.5072963,0.12439355,4.0498652,2.8922472,-0.23554577,-0.7830389,-0.3369514,-0.02245384,1.7980775,2.0319061,0.36316603,-1.733323,0.30908012,1.7980726,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.44633624,-1.4267056,-1.797608,-1.4267056,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.5241869,0,0.0007722244501442826
294,-2.4602246,1.5274129,4.207194,-1.3742962,1.5245221,0.28803876,1.5072963,0.36485255,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,2.0319061,0.36316603,-1.733323,0.8288755,1.7980726,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,0.0031868843,-0.8101049,-0.46092764,-0.8101049,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,0.0005851148136567593
295,-2.4602246,1.5274129,4.207194,1.2308939,1.5245221,3.5500846,1.5072963,0.94882447,4.0498652,2.8922472,-0.23554577,-1.0960629,-0.3369514,-0.17892902,1.7980775,-0.77995837,-2.138977,-0.33790413,-0.21071526,1.7980726,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,-0.14262088,0.3501744,0.6794086,-0.30475688,3.0214136,1.3523897,0.9878303,1.3523897,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.19038214,2.1607478,2.0101879,-0.14512847,-0.40332302,1.9222562,-0.14831778,-0.13667665,1.8251724,0,1.0894193750839919e-05
296,-2.4602246,1.5274129,4.207194,-1.3742962,1.5245221,0.97998786,1.5072963,0.60285795,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.61124647,0.36316603,1.0575148,0.30908012,1.7980726,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,1.2317089025144545e-05
297,-2.4602246,1.5274129,4.207194,1.8821913,1.5245221,-0.2062106,1.5072963,1.0715077,4.0498652,2.8922472,-0.23554577,-0.3399494,-0.3369514,-0.02245384,1.7980775,-0.61124647,0.36316603,1.0575148,-0.21071526,1.7980726,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.3798654,1.2008175,0.77764183,-0.30475688,-0.7246124,-1.517878,-2.3875625,-1.517878,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,2.2548258,-0.20027964,-0.19038214,-0.36730444,4.40993,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.3073068,0,2.7692338134976003e-06
298,-2.4602246,1.5274129,4.207194,-1.3742962,1.5245221,-0.40391034,1.5072963,0.55991894,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.46128032,0.7801899,1.0575148,-0.21071526,1.7980726,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.30475688,3.7278068,1.5406702,1.1315371,1.5406702,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.0862124,0,0.00020229113327699115
299,-2.4602246,1.5274129,4.207194,0.57959634,1.5245221,0.28803876,1.5072963,0.38570872,4.0498652,2.8922472,-0.23554577,0.26957825,-0.3369514,-0.02245384,1.7980775,-0.46128032,0.7801899,1.0575148,0.8288755,1.7980726,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,-0.14262088,0.3501744,0.6794086,-0.30475688,0.0031868843,-0.8101049,-0.46092764,-0.8101049,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,8.609801467882447e-05
300,-2.4602246,1.5274129,4.207194,0.9052451,1.5245221,1.7707869,1.5072963,0.16487901,4.0498652,2.8922472,-0.23554577,-1.095271,-0.3369514,-0.17892902,1.7980775,0.40102473,-0.8879055,-0.33790413,0.30908012,1.7980726,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,2.8715725,1.2521951,0.90600675,1.2521951,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,2.1607478,-0.38955462,-0.14512847,-0.40332302,1.9222562,-0.14831778,-0.13667665,1.8251724,0,0.00015953260353938732
301,-2.4602246,1.5274129,4.207194,1.2308939,1.5245221,0.28803876,1.5072963,0.3869356,4.0498652,2.8922472,-0.23554577,0.35574177,-0.3369514,-0.02245384,1.7980775,0.40102473,-0.8879055,-0.33790413,0.8288755,1.7980726,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.3798654,1.2008175,0.77764183,-0.30475688,0.0031868843,-0.8101049,-0.46092764,-0.8101049,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-0.26314697,0,6.737570776788946e-05
302,-2.4602246,1.5274129,4.207194,-0.23452547,1.5245221,-0.40391034,1.5072963,-1.9219618,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.5925007,-0.053857777,-0.33790413,-0.73051065,1.7980726,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,3.9204597,1.5765218,1.2401768,1.5765218,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,3.8452923,-0.17189401,-0.33172852,4.9930186,5.252594,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,4.779274,2.3472524,0,0.00018635383309200597
303,-2.4602246,1.5274129,4.207194,0.09112326,1.5245221,-0.40391034,1.5072963,-0.23261446,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.5925007,-0.053857777,-0.33790413,-0.73051065,1.7980726,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,3.9204597,1.5765218,1.2401768,1.5765218,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,2.3582609,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,2.4794023,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.0007840470176953157
304,-2.4602246,1.5274129,4.207194,0.41677198,1.5245221,-0.40391034,1.5072963,1.1058589,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.9861617,0.7801899,1.0575148,-0.73051065,1.7980726,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,3.9204597,1.5765218,1.2401768,1.5765218,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.002608766408256034
305,-2.4602246,1.5274129,4.207194,-0.23452547,1.5245221,-0.40391034,1.5072963,-0.56508577,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.5925007,-0.053857777,-0.33790413,-0.73051065,1.7980726,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,3.9204597,1.5765218,1.2401768,1.5765218,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,11.904504,-0.17189401,-0.33172852,4.9930186,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.0001701705096726089
306,-2.4602246,1.5274129,4.207194,-0.07170111,1.5245221,-0.40391034,1.5072963,-1.5747683,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.5925007,-0.053857777,-0.33790413,-0.73051065,1.7980726,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,3.9204597,1.5765218,1.2401768,1.5765218,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,2.3582609,-0.19129245,-0.18431383,5.817538,-0.33172852,4.9930186,5.252594,-0.36730444,2.0101879,-0.14512847,2.4794023,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,6.610736808188482e-05
307,-2.4602246,1.5274129,4.207194,0.74242073,1.5245221,-0.40391034,1.5072963,-0.41541225,4.0498652,2.8922472,-0.23554577,0.95888686,-0.3369514,-0.02245384,1.7980775,-0.5925007,-0.053857777,-0.33790413,-0.73051065,1.7980726,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-0.9040411,-1.7764336,-1.3591244,-0.30475688,3.9204597,1.5765218,1.2401768,1.5765218,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,2.5316467,1.7966105,1.1449339,-0.09003628,3.0531585,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,7.874898,-0.17189401,-0.33172852,4.9930186,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,2.3472524,0,0.00030148771251257083
308,0.33419448,1.5274129,-0.6037303,1.8821913,1.5245221,0.09033903,1.5072963,0.17711018,-0.8722364,-0.6915702,-0.14617878,-1.5649884,1.6287822,-0.02245384,-0.7950798,2.0319061,0.36316603,-1.733323,-0.21071526,-0.7951378,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.7246124,-1.1964004,-1.1361438,-1.1964004,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,-0.48863074,-0.39221418,-0.5342974,-0.09003628,-0.51167715,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,-1.5683466,0,0.0005628090373525351
309,-0.46003082,1.5274129,-0.6037303,0.57959634,1.5245221,0.1891889,1.5072963,0.31504193,-0.83375514,-0.5631328,0.47597232,-1.5046085,-0.3369514,-0.02245384,-0.27644843,-0.61124647,0.7801899,1.0575148,-0.21071526,-0.2764343,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.16806,1.4186321,1.0290858,1.4186321,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,-0.4661261,-0.3515583,-0.5771349,-0.09003628,-0.52668697,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,1.9222562,-0.14831778,-0.13667665,0.5199728,0,5.092009437042436e-05
310,-0.46003082,1.5274129,-0.6037303,-0.07170111,1.5245221,-0.40391034,1.5072963,-0.7580269,-0.83375514,-0.5631328,0.47597232,-0.103797294,-0.3369514,-0.02245384,-0.27644843,2.0319061,0.36316603,-1.733323,-0.21071526,-0.2764343,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.12524828,1.4995952,1.1067837,1.4995952,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,-0.4661261,-0.3515583,-0.5771349,-0.09003628,-0.52668697,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,2.3582609,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,2.4794023,-0.42272815,-0.14831778,-0.13667665,0.5199728,0,0.00035607512524315116
311,-0.46003082,1.5274129,-0.6037303,0.57959634,1.5245221,-0.008510847,1.5072963,-0.9635042,-0.74979603,-0.60042113,-0.1668176,-1.2813665,0.6459153,-0.02245384,-0.4493256,2.0319061,0.36316603,-1.733323,0.8288755,-0.4493098,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.018218977,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,-0.36757132,-0.35815114,-0.54286486,-0.09003628,-0.27714851,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.001887798991267862
312,-0.46003082,1.5274129,-0.6037303,0.57959634,1.5245221,-0.008510847,1.5072963,-0.92979527,-0.74979603,-0.60042113,-0.1668176,-1.1090393,0.6459153,-0.02245384,-0.4493256,2.0319061,0.36316603,-1.733323,0.8288755,-0.4493098,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.9040411,-0.07514721,-1.3560618,-0.30475688,-0.018218977,1.5781838,1.2470527,1.5781838,1.4235989,-0.12017847,1.4118892,1.4048649,-0.0038141536,-0.36757132,-0.35815114,-0.54286486,-0.09003628,-0.27714851,-0.10301927,1.4990829,1.4721636,1.5051763,1.4909992,1.5280974,-0.0323216,-0.112720974,-0.4008796,-0.19129245,-0.18431383,-0.17189401,-0.33172852,-0.20027964,-0.19038214,-0.36730444,-0.38955462,-0.14512847,-0.40332302,-0.42272815,-0.14831778,-0.13667665,0.7810128,0,0.0017378052037731711
