,F34,F103,F105,F109,F113,F116,F117,F118,F119,F120,F110,F122,F115,F88,F46,F128,F136,F137,F13,F5,category,1
250,0.57959634,-0.8158645,0.6400815,0.40102473,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,0.01626173,-0.0038141536,-0.5685674,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,8.464001562571821e-05
251,0.57959634,-0.7992919,-1.2328995,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,0.7389217,-0.0038141536,-0.5257299,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.002982710820511114
252,-0.07170111,-0.7992919,-1.2328995,0.40102473,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,0.7389217,-0.0038141536,-0.5257299,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0004085212263614949
253,-1.3742962,-0.48441315,0.95888686,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.76436263,-0.0038141536,-0.54286486,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.002049977295936461
254,-1.3742962,-0.48441315,0.95888686,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.77467656,-0.0038141536,-0.54286486,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0020624245532069904
255,0.25394762,-0.48441315,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,0.77467656,-0.0038141536,-0.54286486,1.5280974,-0.0323216,4.9930186,-0.38955462,0,0.0003776725279936792
256,-1.3742962,-0.48441315,0.95888686,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.24846147,-0.0038141536,-0.54286486,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,9.196830953007438e-06
257,1.2308939,-0.09081467,-1.3497032,-0.61124647,0.82127684,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,-0.30475688,0.67428803,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00011340013461806976
258,-0.07170111,-0.09081467,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.67428803,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.003880791645740058
259,-0.39734986,-0.09081467,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.67428803,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0028007135734527287
260,1.2308939,-0.09081467,-1.1298374,-0.46128032,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,0.67428803,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005144416319404525
261,-1.3742962,-0.09081467,0.95888686,-0.46128032,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,0.67428803,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00015080133599168873
262,0.57959634,0.8331059,-1.8749379,-0.89243287,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,0.93293947,-1.1402694,-0.0038141536,0.2282107,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00043713780665951906
263,2.5334888,0.8331059,-1.6978238,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,0.93293947,0.4473824,-0.0038141536,0.2282107,1.5280974,-0.0323216,-0.20027964,2.0101879,0,0.005099957491482617
264,1.2308939,0.8331059,-1.2089891,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,0.93293947,0.4473824,-0.0038141536,0.2282107,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.012973502838976272
265,-0.39734986,0.8331059,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,0.93293947,1.2470527,-0.0038141536,0.2282107,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.01898042469583368
267,-1.3742962,-0.7785762,0.95888686,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-2.324304,-0.0038141536,-0.48289233,1.5280974,-0.0323216,-0.20027964,2.0101879,0,4.065408359963273e-05
268,-1.3742962,-0.7785762,0.95888686,-0.7612125,-0.22826111,-0.5545398,2.3480036,0.6084233,0.5234678,0.77764183,2.3480036,1.2008175,-0.30475688,0.4391313,-0.0038141536,-0.48289233,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0033356886152217493
269,-0.07170111,0.8041039,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,1.2470527,-0.0038141536,0.3909933,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.009573556688007644
270,0.25394762,-0.59627795,-0.9916981,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-1.4132437,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,2.0101879,0,0.00024032014522588563
271,-0.07170111,-0.59627795,-1.1664817,-1.0049075,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,-1.5631388,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,4.1895262171869376e-05
272,0.57959634,-0.59627795,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-1.4132437,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005765626724947525
273,0.57959634,-0.59627795,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-1.4132437,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005765626724947525
274,-1.3742962,-0.59627795,0.95888686,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-1.5631388,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0002235885442448055
275,1.2308939,-0.59627795,0.95888686,-0.27382272,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,0.8571877,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.002125766199257564
276,-1.3742962,-0.59627795,0.95888686,2.0319061,1.8705814,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-1.5631388,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0003436927021632722
277,-1.3742962,-0.59627795,0.95888686,2.0319061,1.8705814,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,0.35730773,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0010626447613918094
278,-1.3742962,-0.59627795,0.95888686,-1.0423961,1.8705814,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,0.35730773,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,5.280640175966521e-05
279,-1.3742962,-0.59627795,0.95888686,-1.0423961,1.8705814,-0.5545398,-0.34821066,-0.5265527,-0.17125078,-1.1849854,-0.34821066,-1.5637398,-0.30475688,0.35730773,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,1.1361035272062738e-05
280,-1.3742962,-0.59627795,0.95888686,-0.34880576,1.8705814,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,0.35730773,-0.0038141536,-0.4143523,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,7.516371013523051e-05
281,0.57959634,1.2267044,0.5603803,-0.31131428,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-1.0343801,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,2.0101879,0,5.222679033651941e-06
282,-0.07170111,1.2267044,-0.103797294,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,0.9960814,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,8.908698230136614e-05
283,-0.07170111,1.2267044,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,1.2470527,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.012553597384936768
284,-0.07170111,1.2267044,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,1.2470527,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.012553597384936768
285,-0.07170111,1.2267044,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.9960814,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.01084957307062777
286,-0.07170111,1.2267044,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.84687376,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.009947119132218307
287,-0.07170111,1.2267044,-0.103797294,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,1.1212232,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.011668560260586158
288,-0.39734986,1.2267044,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,1.2470527,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.009081763958098132
289,-0.23452547,1.2267044,-0.059518766,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,1.2470527,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.01229307624301209
290,0.57959634,1.2267044,-1.4934616,0.40102473,-0.22826111,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,-1.0336925,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,2.0101879,0,0.00012897275721797591
291,-0.23452547,1.2267044,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2470527,-0.0038141536,0.8279362,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.005745530427110969
292,-1.3742962,2.8922472,0.95888686,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-2.3875625,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005369890091118727
293,1.2308939,2.8922472,-0.7830389,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-1.797608,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0020711388260156306
294,-1.3742962,2.8922472,0.95888686,2.0319061,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.46092764,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0018543494668124467
295,1.2308939,2.8922472,-1.0960629,-0.77995837,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,0.9878303,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,2.0101879,0,0.00020080635621297054
296,-1.3742962,2.8922472,0.95888686,-0.61124647,0.29662398,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-2.3875625,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,3.616687294141877e-05
297,1.8821913,2.8922472,-0.3399494,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,-0.30475688,-2.3875625,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,4.40993,0,5.900082003180331e-06
298,-1.3742962,2.8922472,0.95888686,-0.46128032,-0.22826111,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,1.1315371,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005464461265849937
299,0.57959634,2.8922472,0.26957825,-0.46128032,0.82127684,-0.5545398,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,-0.30475688,-0.46092764,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00037935904686921783
300,0.9052451,2.8922472,-1.095271,0.40102473,0.29662398,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,0.90600675,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0016724696166708045
301,1.2308939,2.8922472,0.35574177,0.40102473,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,-0.46092764,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0003235176076971815
302,-0.23452547,2.8922472,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2401768,-0.0038141536,1.1449339,1.5280974,-0.0323216,4.9930186,-0.38955462,0,0.0018622550831857237
303,0.09112326,2.8922472,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2401768,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.008293523212814789
304,0.41677198,2.8922472,0.95888686,-0.9861617,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2401768,-0.0038141536,1.1449339,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.006700675219357843
305,-0.23452547,2.8922472,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2401768,-0.0038141536,1.1449339,1.5280974,-0.0323216,4.9930186,-0.38955462,0,0.0018622550831857237
306,-0.07170111,2.8922472,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2401768,-0.0038141536,1.1449339,1.5280974,-0.0323216,4.9930186,2.0101879,0,0.0005586548151391579
307,0.74242073,2.8922472,0.95888686,-0.5925007,-0.7526805,1.4804965,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,1.2401768,-0.0038141536,1.1449339,1.5280974,-0.0323216,4.9930186,-0.38955462,0,0.0017831993367311881
308,1.8821913,-0.6915702,-1.5649884,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-1.1361438,-0.0038141536,-0.5342974,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00117149599096465
309,0.57959634,-0.5631328,-1.5046085,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,-0.30475688,1.0290858,-0.0038141536,-0.5771349,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0001164888882740462
310,-0.07170111,-0.5631328,-0.103797294,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,1.1067837,-0.0038141536,-0.5771349,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.001860217268105175
311,0.57959634,-0.60042113,-1.2813665,2.0319061,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,1.2470527,-0.0038141536,-0.54286486,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.005232682229880824
312,0.57959634,-0.60042113,-1.1090393,2.0319061,0.82127684,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,1.2470527,-0.0038141536,-0.54286486,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.004686285356831762
313,0.57959634,-0.60042113,-1.195203,0.40102473,0.82127684,-0.5545398,-0.2560324,-0.46529418,0.5234678,0.77764183,-0.2560324,1.2008175,-0.30475688,1.2470527,-0.0038141536,-0.54286486,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.000660009604892351
314,-1.3742962,-0.509272,0.95888686,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.098566264,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005198172532741026
315,0.57959634,-0.509272,-1.1830862,-0.31131428,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.06693699,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,2.0101879,0,1.1707711107122397e-05
316,-0.07170111,-0.509272,-0.103797294,-0.31131428,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,-0.30475688,-0.06693699,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,2.0101879,0,6.019936320748176e-06
317,-0.07170111,-0.509272,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.098566264,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,2.0101879,0,0.000259816791729758
318,-0.07170111,-0.509272,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.098566264,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0008604448964292384
319,-0.39734986,-0.509272,-0.98936766,-0.9861617,-0.22826111,-0.5545398,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.002990866,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,1.8114023756982045e-05
320,-0.07170111,-0.509272,-1.6978238,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-1.8313,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00018158319906640084
321,0.9052451,-0.509272,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.06693699,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0008393391398639311
322,-1.3742962,-0.509272,0.95888686,-0.42378882,-0.22826111,-0.5545398,-0.34821066,-0.5265527,2.857456,0.9465304,-0.34821066,0.3501744,-0.30475688,-0.002990866,-0.0038141536,-0.47432482,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,1.0951869552756277e-05
323,-0.39734986,-0.7744331,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,0.7581743,-0.0038141536,-0.4057848,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0028257380936995164
324,1.2308939,-0.48027,-1.0814669,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,0.71623117,-0.0038141536,-0.50002736,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0027468747660908586
325,0.25394762,-0.48027,0.95888686,-0.29256848,-0.7526805,1.4804965,-0.34821066,-0.5265527,1.8295028,0.7172509,-0.34821066,-1.1384512,-0.30475688,-0.22920887,-0.0038141536,-0.50002736,1.5280974,-0.0323216,-0.20027964,4.40993,0,7.096282605978105e-05
326,1.2308939,-0.5424171,-0.95394486,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-0.2264585,-0.0038141536,-0.5771349,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0013892339556278242
327,-0.07170111,0.47265258,-0.6351395,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,-1.5287592,-0.0038141536,-0.20873213,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00014313724722135306
328,-0.07170111,0.47265258,0.33377856,0.8321773,-0.22826111,-0.5545398,-0.13464911,-0.40621492,-0.43945664,0.6794086,-0.13464919,0.3501744,-0.30475688,0.28648567,-0.0038141536,-0.20873213,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00022322381673707436
353,-1.3742962,-0.17782065,0.95888686,-0.9861617,-0.22826111,3.5155332,5.044218,2.7162356,1.8295028,0.7172509,5.044218,-1.1384512,1.2423636,0.3614333,-0.0038141536,0.31388575,1.5280974,-0.0323216,-0.20027964,-0.38955462,1,0.9998901536953438
392,-0.39734986,-0.12810294,0.42754474,-0.85494137,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.2008175,4.3366046,0.10221082,-0.0038141536,-0.5685674,1.5280974,-0.0323216,-0.20027964,-0.38955462,1,0.9993195495729911
393,-0.39734986,-0.12810294,0.42754474,-0.85494137,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.2008175,4.3366046,0.10221082,-0.0038141536,-0.5685674,1.5280974,-0.0323216,-0.20027964,-0.38955462,1,0.9993195495729911
394,-0.39734986,-0.12810294,0.42754474,-0.85494137,-0.22826111,3.5155332,1.6126726,0.43395585,0.5234678,0.77764183,1.6126724,1.2008175,4.3366046,0.10221082,-0.0038141536,-0.5685674,1.5280974,-0.0323216,-0.20027964,-0.38955462,1,0.9993195495729911
400,-1.3742962,0.99468845,0.95888686,-0.46128032,-0.22826111,3.5155332,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,0.93293947,-0.88585997,-0.0038141536,1.2391765,1.5280974,-0.0323216,-0.20027964,-0.38955462,1,0.8870262033356364
443,-1.3742962,2.1671975,0.95888686,-0.46128032,0.82127684,0.80215114,0.10115841,-0.28194577,-0.43945664,0.6794086,0.10115841,0.3501744,0.72665673,0.17784603,-0.0038141536,1.2220415,1.5280974,-0.0323216,-0.20027964,-0.38955462,1,0.023825859900191735
329,-1.3742962,0.47265258,0.95888686,-0.9111787,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,0.34630623,-0.0038141536,-0.20873213,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00020453415827257102
330,-1.3742962,0.47265258,0.95888686,-0.9111787,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.43945664,0.6794086,-0.34821066,0.3501744,-0.30475688,0.34630623,-0.0038141536,-0.20873213,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.00020453415827257102
331,-0.23452547,-0.72471535,0.0024710323,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,-0.1611372,-0.0038141536,-0.58570236,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.002017695485576177
332,1.2308939,0.99883157,-0.28091142,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,1.2423636,-0.36535224,-0.0038141536,0.26248074,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.009356105605470072
334,-1.3742962,0.99883157,0.95888686,-0.9111787,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-1.2261937,-1.3591244,-0.34821066,-1.7764336,1.2423636,0.69904137,-0.0038141536,0.26248074,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0005224207869253776
335,-1.3742962,0.99883157,0.95888686,-1.0423961,-0.22826111,-0.5545398,-0.34821066,-0.5265527,0.5234678,0.77764183,-0.34821066,1.2008175,1.2423636,0.8613132,-0.0038141536,0.26248074,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0017865281075284407
336,-0.39734986,-0.6294231,0.42754474,0.08234683,-0.49017382,0.46297842,0.12325851,-0.22983012,0.5234678,0.77764183,0.123258606,1.2008175,-0.30475688,-0.22508332,-0.0038141536,-0.48289233,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0018303582613622032
337,0.57959634,-0.7951488,-1.5728022,-0.61124647,-0.22826111,-0.5545398,-0.34821066,-0.5265527,-0.15450571,-1.3560618,-0.34821066,-0.07514721,-0.30475688,-2.3318677,-0.0038141536,0.6822885,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,3.26517815034698e-05
338,-0.07170111,-0.5175583,-1.5207099,2.0319061,-0.22826111,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-2.3978765,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,2.0101879,0,0.0003113092759772592
339,-0.07170111,-0.5175583,-0.50589424,2.0319061,0.29662398,-0.5545398,0.0003907909,2.2660372,-0.15450571,-1.3560618,0.0003908949,-0.07514721,-0.30475688,-2.3978765,-0.0038141536,-0.5171624,1.5280974,-0.0323216,-0.20027964,-0.38955462,0,0.0006339424376369289
